osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry
477964332,,Calle 26,tertiary,,,False,True,174.868,"LINESTRING (-89.3927431 20.3848163, -89.3932541 20.3833184)"
208720509,,Calle 29,residential,,,False,False,169.035,"LINESTRING (-89.3896871 20.3839167, -89.3881475 20.3834391)"
208720509,,Calle 29,residential,,,False,True,167.152,"LINESTRING (-89.3896871 20.3839167, -89.3912213 20.3843543)"
678241631,,Calle 22,residential,,,False,False,163.891,"LINESTRING (-89.3896871 20.3839167, -89.3891887 20.3853146)"
208720531,,Calle 28,residential,,,False,False,78.452,"LINESTRING (-89.3937025 20.387604, -89.3934663 20.3882739)"
208720531,,Calle 28,residential,,,False,True,90.792,"LINESTRING (-89.3937025 20.387604, -89.3939871 20.3868323)"
209051767,,Calle 27A,residential,,,False,False,155.32500000000002,"LINESTRING (-89.3937025 20.387604, -89.3945211 20.3872884, -89.3947895 20.3873124, -89.3949292 20.3873052, -89.3951211 20.3872699)"
208720514,,Calle 23,residential,,,False,False,161.754,"LINESTRING (-89.3929289 20.3897799, -89.3943826 20.3902892)"
208720514,,Calle 23,residential,,,False,True,191.976,"LINESTRING (-89.3929289 20.3897799, -89.391208 20.3891645)"
208720531,,Calle 28,residential,,,False,False,166.951,"LINESTRING (-89.3929289 20.3897799, -89.3923727 20.3911879)"
208720531,,Calle 28,residential,,,False,True,176.579,"LINESTRING (-89.3929289 20.3897799, -89.3934663 20.3882739)"
208720514,,Calle 23,residential,,,False,False,93.014,"LINESTRING (-89.3897594 20.3886934, -89.3906025 20.3889676)"
208720514,,Calle 23,residential,,,False,True,168.326,"LINESTRING (-89.3897594 20.3886934, -89.3882602 20.3881306)"
208720518,,Calle 24,residential,,,False,False,174.726,"LINESTRING (-89.3897594 20.3886934, -89.3893008 20.3902048)"
208720518,,Calle 24,residential,,,False,True,178.518,"LINESTRING (-89.3897594 20.3886934, -89.3902584 20.3871576)"
477964332,,Calle 26,tertiary,,,False,False,174.868,"LINESTRING (-89.3932541 20.3833184, -89.3927431 20.3848163)"
208720520,,Calle 31,residential,,,False,False,187.33499999999998,"LINESTRING (-89.3932541 20.3833184, -89.3937001 20.3834771, -89.3943384 20.3836204, -89.394963 20.3838313)"
208720516,,Calle 19,residential,,,False,True,165.919,"LINESTRING (-89.3872973 20.3912004, -89.3888071 20.3916734)"
678241631,,Calle 22,residential,,,False,True,170.869,"LINESTRING (-89.3872973 20.3912004, -89.3877853 20.3897334)"
208720514,,Calle 23,residential,,,False,False,168.326,"LINESTRING (-89.3882602 20.3881306, -89.3897594 20.3886934)"
678241631,,Calle 22,residential,,,False,False,184.969,"LINESTRING (-89.3882602 20.3881306, -89.3877853 20.3897334)"
678241631,,Calle 22,residential,,,False,True,175.786,"LINESTRING (-89.3882602 20.3881306, -89.3887794 20.3866265)"
213181796,,Calle 25,residential,,,False,False,165.081,"LINESTRING (-89.3887794 20.3866265, -89.3902584 20.3871576)"
213181796,,Calle 25,residential,,,False,True,160.244,"LINESTRING (-89.3887794 20.3866265, -89.3873116 20.3861978)"
678241631,,Calle 22,residential,,,False,False,175.786,"LINESTRING (-89.3887794 20.3866265, -89.3882602 20.3881306)"
678241631,,Calle 22,residential,,,False,True,151.987,"LINESTRING (-89.3887794 20.3866265, -89.3891887 20.3853146)"
562032799,,Calle 25,residential,,,False,True,165.936,"LINESTRING (-89.396398 20.3892494, -89.3948906 20.3887693)"
562032797,,Calle 32,residential,,,False,True,180.612,"LINESTRING (-89.396398 20.3892494, -89.3962132 20.3898408, -89.3958773 20.3907984)"
208720509,,Calle 29,residential,,,False,False,167.152,"LINESTRING (-89.3912213 20.3843543, -89.3896871 20.3839167)"
208720509,,Calle 29,residential,,,False,True,166.731,"LINESTRING (-89.3912213 20.3843543, -89.3927431 20.3848163)"
208720518,,Calle 24,residential,,,False,False,169.931,"LINESTRING (-89.3912213 20.3843543, -89.3906928 20.3858)"
208720516,,Calle 19,residential,,,False,False,165.919,"LINESTRING (-89.3888071 20.3916734, -89.3872973 20.3912004)"
208720518,,Calle 24,residential,,,False,True,171.216,"LINESTRING (-89.3888071 20.3916734, -89.3893008 20.3902048)"
208720518,,Calle 24,residential,,,False,False,157.602,"LINESTRING (-89.3906928 20.3858, -89.3902584 20.3871576)"
208720518,,Calle 24,residential,,,False,True,169.931,"LINESTRING (-89.3906928 20.3858, -89.3912213 20.3843543)"
372607115,2,Calle 27,secondary,40,5,False,False,165.805,"LINESTRING (-89.3906928 20.3858, -89.3891887 20.3853146)"
372607115,2,Calle 27,secondary,40,5,False,True,166.068,"LINESTRING (-89.3906928 20.3858, -89.3922131 20.3862468)"
208720509,,Calle 29,residential,,,False,False,195.492,"LINESTRING (-89.3945205 20.3853776, -89.3927431 20.3848163)"
208720509,,Calle 29,residential,,,False,True,148.622,"LINESTRING (-89.3945205 20.3853776, -89.3958803 20.3857798)"
208720531,,Calle 28,residential,,,False,False,171.043,"LINESTRING (-89.3945205 20.3853776, -89.3939871 20.3868323)"
208720531,,Calle 28,residential,,,False,True,178.02,"LINESTRING (-89.3945205 20.3853776, -89.394963 20.3838313)"
208720534,,Calle 30,residential,,,False,False,176.408,"LINESTRING (-89.3953553 20.3872438, -89.3948906 20.3887693)"
208720534,,Calle 30,residential,,,False,True,171.741,"LINESTRING (-89.3953553 20.3872438, -89.3958803 20.3857798)"
372607115,2,Calle 27,secondary,40,5,False,False,24.714,"LINESTRING (-89.3953553 20.3872438, -89.395237 20.3872685, -89.3951211 20.3872699)"
208720518,,Calle 24,residential,,,False,False,171.216,"LINESTRING (-89.3893008 20.3902048, -89.3888071 20.3916734)"
208720518,,Calle 24,residential,,,False,True,174.726,"LINESTRING (-89.3893008 20.3902048, -89.3897594 20.3886934)"
208720523,,Calle 21,residential,,,False,False,166.428,"LINESTRING (-89.3893008 20.3902048, -89.3877853 20.3897334)"
208720523,,Calle 21,residential,,,False,True,156.52,"LINESTRING (-89.3893008 20.3902048, -89.3907198 20.3906655)"
208720514,,Calle 23,residential,,,False,True,165.759,"LINESTRING (-89.3958773 20.3907984, -89.3943826 20.3902892)"
562032797,,Calle 32,residential,,,False,False,180.612,"LINESTRING (-89.3958773 20.3907984, -89.3962132 20.3898408, -89.396398 20.3892494)"
208720523,,Calle 21,residential,,,False,True,166.428,"LINESTRING (-89.3877853 20.3897334, -89.3893008 20.3902048)"
678241631,,Calle 22,residential,,,False,False,170.869,"LINESTRING (-89.3877853 20.3897334, -89.3872973 20.3912004)"
678241631,,Calle 22,residential,,,False,True,184.969,"LINESTRING (-89.3877853 20.3897334, -89.3882602 20.3881306)"
372607115,2,Calle 27,secondary,40,5,False,True,166.288,"LINESTRING (-89.3876824 20.3848219, -89.3891887 20.3853146)"
686726393,,Calle 20,residential,,,False,False,161.222,"LINESTRING (-89.3876824 20.3848219, -89.3881475 20.3834391)"
686726393,,Calle 20,residential,,,False,True,157.48,"LINESTRING (-89.3876824 20.3848219, -89.3872284 20.3861727)"
208720514,,Calle 23,residential,,,False,False,165.759,"LINESTRING (-89.3943826 20.3902892, -89.3958773 20.3907984)"
208720514,,Calle 23,residential,,,False,True,161.754,"LINESTRING (-89.3943826 20.3902892, -89.3929289 20.3897799)"
208720534,,Calle 30,residential,,,False,False,168.477,"LINESTRING (-89.3943826 20.3902892, -89.3939497 20.391749)"
208720534,,Calle 30,residential,,,False,True,177.105,"LINESTRING (-89.3943826 20.3902892, -89.3948906 20.3887693)"
213181796,,Calle 25,residential,,,False,False,9.11,"LINESTRING (-89.3872284 20.3861727, -89.3873116 20.3861978)"
686726393,,Calle 20,residential,,,False,False,157.48,"LINESTRING (-89.3872284 20.3861727, -89.3876824 20.3848219)"
208720534,,Calle 30,residential,,,False,True,67.817,"LINESTRING (-89.3963637 20.3842391, -89.3965353 20.3836508)"
208720520,,Calle 31,residential,,,False,True,152.878,"LINESTRING (-89.3963637 20.3842391, -89.3958448 20.3840903, -89.394963 20.3838313)"
208720534,,Calle 30,residential,,,False,False,178.577,"LINESTRING (-89.3963637 20.3842391, -89.3960573 20.3852314, -89.3958803 20.3857798)"
372607115,2,Calle 27,secondary,40,5,False,False,166.288,"LINESTRING (-89.3891887 20.3853146, -89.3876824 20.3848219)"
372607115,2,Calle 27,secondary,40,5,False,True,165.805,"LINESTRING (-89.3891887 20.3853146, -89.3906928 20.3858)"
678241631,,Calle 22,residential,,,False,False,151.987,"LINESTRING (-89.3891887 20.3853146, -89.3887794 20.3866265)"
678241631,,Calle 22,residential,,,False,True,163.891,"LINESTRING (-89.3891887 20.3853146, -89.3896871 20.3839167)"
208720518,,Calle 24,residential,,,False,False,178.518,"LINESTRING (-89.3902584 20.3871576, -89.3897594 20.3886934)"
208720518,,Calle 24,residential,,,False,True,157.602,"LINESTRING (-89.3902584 20.3871576, -89.3906928 20.3858)"
213181796,,Calle 25,residential,,,False,False,166.202,"LINESTRING (-89.3902584 20.3871576, -89.3917551 20.3876732)"
213181796,,Calle 25,residential,,,False,True,165.081,"LINESTRING (-89.3902584 20.3871576, -89.3887794 20.3866265)"
208720534,,Calle 30,residential,,,False,False,177.105,"LINESTRING (-89.3948906 20.3887693, -89.3943826 20.3902892)"
208720534,,Calle 30,residential,,,False,True,176.408,"LINESTRING (-89.3948906 20.3887693, -89.3953553 20.3872438)"
562032799,,Calle 25,residential,,,False,False,165.936,"LINESTRING (-89.3948906 20.3887693, -89.396398 20.3892494)"
562032799,,Calle 25,residential,,,False,True,158.344,"LINESTRING (-89.3948906 20.3887693, -89.3934663 20.3882739)"
208720531,,Calle 28,residential,,,False,False,178.02,"LINESTRING (-89.394963 20.3838313, -89.3945205 20.3853776)"
208720520,,Calle 31,residential,,,False,False,152.878,"LINESTRING (-89.394963 20.3838313, -89.3958448 20.3840903, -89.3963637 20.3842391)"
208720520,,Calle 31,residential,,,False,True,187.33499999999998,"LINESTRING (-89.394963 20.3838313, -89.3943384 20.3836204, -89.3937001 20.3834771, -89.3932541 20.3833184)"
208720514,,Calle 23,residential,,,False,False,191.976,"LINESTRING (-89.391208 20.3891645, -89.3929289 20.3897799)"
208720514,,Calle 23,residential,,,False,True,66.8,"LINESTRING (-89.391208 20.3891645, -89.3906025 20.3889676)"
477964332,,Calle 26,tertiary,,,False,False,174.488,"LINESTRING (-89.391208 20.3891645, -89.3907198 20.3906655)"
477964332,,Calle 26,tertiary,,,False,True,115.789,"LINESTRING (-89.391208 20.3891645, -89.3915573 20.388176)"
208720534,,Calle 30,residential,,,False,False,67.817,"LINESTRING (-89.3965353 20.3836508, -89.3963637 20.3842391)"
208720531,,Calle 28,residential,,,False,False,176.579,"LINESTRING (-89.3934663 20.3882739, -89.3929289 20.3897799)"
208720531,,Calle 28,residential,,,False,True,78.452,"LINESTRING (-89.3934663 20.3882739, -89.3937025 20.387604)"
562032799,,Calle 25,residential,,,False,False,158.344,"LINESTRING (-89.3934663 20.3882739, -89.3948906 20.3887693)"
562032799,,Calle 25,residential,,,False,True,197.6,"LINESTRING (-89.3934663 20.3882739, -89.3933329 20.3882435, -89.3931914 20.3881244, -89.3929678 20.3878928, -89.3917551 20.3876732)"
209051767,,Calle 27A,residential,,,False,True,155.325,"LINESTRING (-89.3951211 20.3872699, -89.3949292 20.3873052, -89.3947895 20.3873124, -89.3945211 20.3872884, -89.3937025 20.387604)"
372607115,2,Calle 27,secondary,40,5,False,False,128.167,"LINESTRING (-89.3951211 20.3872699, -89.3949367 20.387213, -89.3947385 20.3871018, -89.3939871 20.3868323)"
372607115,2,Calle 27,secondary,40,5,False,True,24.714,"LINESTRING (-89.3951211 20.3872699, -89.395237 20.3872685, -89.3953553 20.3872438)"
208720514,,Calle 23,residential,,,False,False,66.8,"LINESTRING (-89.3906025 20.3889676, -89.391208 20.3891645)"
208720514,,Calle 23,residential,,,False,True,93.014,"LINESTRING (-89.3906025 20.3889676, -89.3897594 20.3886934)"
562032800,,Calle 26 Diagonal,residential,,,False,True,132.86,"LINESTRING (-89.3906025 20.3889676, -89.3915573 20.388176)"
477964332,,Calle 26,tertiary,,,False,False,115.789,"LINESTRING (-89.3915573 20.388176, -89.391208 20.3891645)"
562032800,,Calle 26 Diagonal,residential,,,False,False,132.86,"LINESTRING (-89.3915573 20.388176, -89.3906025 20.3889676)"
477964332,,Calle 26,tertiary,,,False,True,59.666,"LINESTRING (-89.3915573 20.388176, -89.3917426 20.38769, -89.3917551 20.3876732)"
213181796,,Calle 25,residential,,,False,False,160.244,"LINESTRING (-89.3873116 20.3861978, -89.3887794 20.3866265)"
213181796,,Calle 25,residential,,,False,True,9.11,"LINESTRING (-89.3873116 20.3861978, -89.3872284 20.3861727)"
