osmid,oneway,name,highway,reversed,length,geometry,ref,tunnel,maxspeed
100869781,True,Calle Gómez Farías,residential,False,9.751,"LINESTRING (-100.9480399 25.5436145, -100.9481309 25.5436453)",,,
99459054,True,Boulevard Plan de Guadalupe,primary,False,39.013000000000005,"LINESTRING (-100.9480399 25.5436145, -100.9480865 25.5434543, -100.9481335 25.543274)",,,
99459049,True,Boulevard Plan de Guadalupe,primary,False,124.299,"LINESTRING (-100.94852 25.5400896, -100.9483235 25.5411933)",,,
221878157,False,Calle Venustiano Carranza,residential,False,16.607,"LINESTRING (-100.94852 25.5400896, -100.9486807 25.5401254)",,,
221878157,False,Calle Venustiano Carranza,residential,True,65.386,"LINESTRING (-100.94852 25.5400896, -100.9478907 25.5399367)",,,
100869777,False,Juan García,residential,False,42.312,"LINESTRING (-100.9468858 25.5449083, -100.9468232 25.5448603, -100.9467267 25.5447538, -100.9466314 25.5446085)",,,
769411957,False,Calle Gómez Farías,residential,True,106.102,"LINESTRING (-100.9479192 25.5435552, -100.9469005 25.5432989)",,,
99459049,True,Boulevard Plan de Guadalupe,primary,False,98.032,"LINESTRING (-100.9479192 25.5435552, -100.9477878 25.5438916, -100.9476295 25.544136, -100.9474537 25.5443186)",,,
99459054,True,Boulevard Plan de Guadalupe,primary,False,83.457,"LINESTRING (-100.9481888 25.5429562, -100.9483316 25.5422168)",,,
100869786,False,Calle Gustavo Espinosa Mireles,residential,False,16.612,"LINESTRING (-100.9481888 25.5429562, -100.9480307 25.5429118)",,,
222541005,True,Boulevard Jaime Benavides Pompa,primary,False,6.824,"LINESTRING (-100.9418276 25.5403923, -100.9418451 25.540333)",,,
100349887,True,Boulevard Jaime Benavides Pompa,primary,False,7.98,"LINESTRING (-100.9417357 25.5403063, -100.9417163 25.5403759)",,,
99459049,True,Boulevard Plan de Guadalupe,primary,False,12.876,"LINESTRING (-100.9488648 25.5379344, -100.9488423 25.5380484)",,,
100349898,True,Boulevard Manuel Acuña,primary,False,115.357,"LINESTRING (-100.9488648 25.5379344, -100.9477627 25.5376388)",,,
769393451,True,Boulevard Manuel Acuña,primary,False,52.216,"LINESTRING (-100.9477646 25.5377634, -100.9482657 25.5378902)",,,
769394949,False,Calle Capellanía,residential,False,111.768,"LINESTRING (-100.9477646 25.5377634, -100.9475783 25.5387544)",,,
100763817,False,Calle de la Fuente,residential,False,31.97,"LINESTRING (-100.9472264 25.5409534, -100.9469162 25.5408876)",,,
100763817,False,Calle de la Fuente,residential,True,47.545,"LINESTRING (-100.9472264 25.5409534, -100.9476868 25.5410547)",,,
100869785,False,Calle Pedro Gil Farías,residential,True,126.264,"LINESTRING (-100.9472264 25.5409534, -100.94742 25.5398314)",,,
99459049,True,Boulevard Plan de Guadalupe,primary,False,179.889,"LINESTRING (-100.9488423 25.5380484, -100.9485894 25.53965)",,,
769393451,True,Boulevard Manuel Acuña,primary,False,18.492,"LINESTRING (-100.9488423 25.5380484, -100.9490259 25.538063)",,,
100349899,True,Calle del Valle,tertiary,False,11.315,"LINESTRING (-100.9417163 25.5403759, -100.9418276 25.5403923)",,,
100349887,True,Boulevard Jaime Benavides Pompa,primary,False,37.467999999999996,"LINESTRING (-100.9417163 25.5403759, -100.9416722 25.5406096, -100.941674 25.5406349, -100.9417002 25.5407056)",,,
100349885,False,Calle Capellanía,residential,True,51.623,"LINESTRING (-100.9477627 25.5376388, -100.9478384 25.5371796)",,,
100349898,True,Boulevard Manuel Acuña,primary,False,107.045,"LINESTRING (-100.9477627 25.5376388, -100.9469801 25.5374282, -100.9467414 25.5373604)",,,
100349900,True,Calle del Valle,tertiary,False,11.37,"LINESTRING (-100.9418451 25.540333, -100.9417357 25.5403063)",,,
222541005,True,Boulevard Jaime Benavides Pompa,primary,False,200.791,"LINESTRING (-100.9418451 25.540333, -100.9420974 25.5394428, -100.9421441 25.5392348, -100.9423198 25.538579)",,,
100869785,False,Calle Pedro Gil Farías,residential,False,126.264,"LINESTRING (-100.94742 25.5398314, -100.9472264 25.5409534)",,,
221878157,False,Calle Venustiano Carranza,residential,False,48.655,"LINESTRING (-100.94742 25.5398314, -100.9478907 25.5399367)",,,
221878157,False,Calle Venustiano Carranza,residential,True,60.744,"LINESTRING (-100.94742 25.5398314, -100.9468406 25.5396729)",,,
99459054,True,Boulevard Plan de Guadalupe,primary,False,115.46,"LINESTRING (-100.9486807 25.5401254, -100.9488389 25.5390969)",,,
221878157,False,Calle Venustiano Carranza,residential,True,16.607,"LINESTRING (-100.9486807 25.5401254, -100.94852 25.5400896)",,,
901745978,True,Calle Venustiano Carranza,residential,False,104.306,"LINESTRING (-100.9486807 25.5401254, -100.9496774 25.5403922)",,,
222541005,True,Boulevard Jaime Benavides Pompa,primary,False,38.24,"LINESTRING (-100.9417002 25.5407056, -100.9417612 25.5406488, -100.941775 25.540629, -100.9418276 25.5403923)",,,
901745975,False,Calle Mariano Matamoros,residential,False,22.349,"LINESTRING (-100.9490054 25.5370083, -100.9492198 25.5370628)",,,
"[100349885, 901745975]",False,"['Calle Mariano Matamoros', 'Calle Capellanía']",residential,"[False, True]",164.306,"LINESTRING (-100.9490054 25.5370083, -100.9478876 25.5367463, -100.9478384 25.5371796)",,,
904329935,True,Boulevard Plan de Guadalupe,secondary,False,103.94,"LINESTRING (-100.9490054 25.5370083, -100.9489891 25.5371157, -100.9488648 25.5379344)",,,
100763817,False,Calle de la Fuente,residential,False,47.545,"LINESTRING (-100.9476868 25.5410547, -100.9472264 25.5409534)",,,
100763817,False,Calle de la Fuente,residential,True,65.712,"LINESTRING (-100.9476868 25.5410547, -100.9483235 25.5411933)",,,
845055455,False,Calle San Nicolás de la Capellanía,residential,True,125.988,"LINESTRING (-100.9476868 25.5410547, -100.9478907 25.5399367)",,,
100763817,False,Calle de la Fuente,residential,False,65.712,"LINESTRING (-100.9483235 25.5411933, -100.9476868 25.5410547)",,,
100763817,False,Calle de la Fuente,residential,True,17.088,"LINESTRING (-100.9483235 25.5411933, -100.9484885 25.5412314)",,,
99459049,True,Boulevard Plan de Guadalupe,primary,False,110.21000000000001,"LINESTRING (-100.9483235 25.5411933, -100.9482133 25.5419742, -100.9481847 25.5421765)",,,
100763827,True,Carretera Saltillo-Monterrey,unclassified,False,221.156,"LINESTRING (-100.9428683 25.5408875, -100.9431419 25.5406675, -100.9443261 25.5393994)",,,
100763815,False,Calle David Martínez Soto,residential,False,131.638,"LINESTRING (-100.9462532 25.5394986, -100.9460379 25.5406664)",,,
221878157,False,Calle Venustiano Carranza,residential,False,62.039,"LINESTRING (-100.9462532 25.5394986, -100.9468406 25.5396729)",,,
221878157,False,Calle Venustiano Carranza,residential,True,73.516,"LINESTRING (-100.9462532 25.5394986, -100.9455451 25.5393286)",,,
100763815,False,Calle David Martínez Soto,residential,True,120.77099999999999,"LINESTRING (-100.9462532 25.5394986, -100.9463271 25.5390206, -100.9463386 25.5389463, -100.9464195 25.5384229)",,,
100763810,True,Calle José María Morelos,tertiary,False,121.398,"LINESTRING (-100.9510638 25.5386504, -100.9512247 25.5381385, -100.9513925 25.5375997)",,,
221878157,False,Calle Venustiano Carranza,residential,False,65.386,"LINESTRING (-100.9478907 25.5399367, -100.94852 25.5400896)",,,
221878157,False,Calle Venustiano Carranza,residential,True,48.655,"LINESTRING (-100.9478907 25.5399367, -100.94742 25.5398314)",,,
845055455,False,Calle San Nicolás de la Capellanía,residential,False,125.988,"LINESTRING (-100.9478907 25.5399367, -100.9476868 25.5410547)",,,
845055455,False,Calle San Nicolás de la Capellanía,residential,True,41.738,"LINESTRING (-100.9478907 25.5399367, -100.9479732 25.5395688)",,,
100763795,True,Calle Melchor Ocampo,residential,False,113.288,"LINESTRING (-100.9493747 25.5414225, -100.949126 25.5424163)",,,
901745980,True,Calle de la Fuente,residential,False,91.415,"LINESTRING (-100.9493747 25.5414225, -100.9484885 25.5412314)",,,
100763795,True,Calle Melchor Ocampo,residential,False,82.037,"LINESTRING (-100.949126 25.5424163, -100.9488987 25.543125)",,,
901745981,True,Calle Benito Juárez,residential,False,80.543,"LINESTRING (-100.949126 25.5424163, -100.9498914 25.5426348)",,,
100763795,True,Calle Melchor Ocampo,residential,False,118.521,"LINESTRING (-100.9496774 25.5403922, -100.9493747 25.5414225)",,,
901745978,True,Calle Venustiano Carranza,residential,False,81.961,"LINESTRING (-100.9496774 25.5403922, -100.9504643 25.5405902)",,,
769397357,False,,residential,False,57.747,"LINESTRING (-100.9457235 25.5422805, -100.945285 25.5419441)",,,
100763815,False,Calle David Martínez Soto,residential,True,82.819,"LINESTRING (-100.9457235 25.5422805, -100.9457839 25.5420724, -100.9458236 25.5418767, -100.9458793 25.5415498)",,,
100869786,False,Calle Gustavo Espinosa Mireles,residential,True,85.60300000000001,"LINESTRING (-100.9457235 25.5422805, -100.9459448 25.542387, -100.9461568 25.5424488, -100.9465217 25.5425433)",,,
99459049,True,Boulevard Plan de Guadalupe,primary,False,83.209,"LINESTRING (-100.9481847 25.5421765, -100.9480307 25.5429118)",,,
100763794,False,Calle Benito Juárez,residential,True,15.404,"LINESTRING (-100.9481847 25.5421765, -100.9483316 25.5422168)",,,
