osmid,oneway,name,highway,access,reversed,length,geometry
235912637,True,Avenida Constitución,secondary,yes,False,135.407,"LINESTRING (-96.9567167 19.4563916, -96.9573323 19.4553211)"
887043375,True,Calle Segunda de Terán,residential,,False,120.467,"LINESTRING (-96.9567167 19.4563916, -96.956381 19.456229, -96.9556865 19.455912)"
98510003,True,Avenida 16 de Septiembre,secondary,,False,156.134,"LINESTRING (-96.9562754 19.4520389, -96.955422 19.4531896)"
886288428,True,Calle 3A de Ignacio Aldama,tertiary,,False,89.023,"LINESTRING (-96.9562754 19.4520389, -96.9569793 19.4524866)"
886285154,True,Calle Ignacio Aldama,tertiary,,False,111.981,"LINESTRING (-96.9584736 19.4533839, -96.9594084 19.453871)"
921552994,True,Avenida Cuauhtémoc,secondary,,False,187.438,"LINESTRING (-96.9584736 19.4533839, -96.9594237 19.451956)"
235912637,True,Avenida Constitución,secondary,yes,False,190.8,"LINESTRING (-96.9558393 19.4578949, -96.9567167 19.4563916)"
489700852,False,Calle Primera de Allende,residential,,True,91.878,"LINESTRING (-96.9558393 19.4578949, -96.9566117 19.4582852)"
887307767,False,Calle Segunda de Allende,residential,,False,112.815,"LINESTRING (-96.9558393 19.4578949, -96.9548939 19.4574104)"
98509816,False,Calle Justo Sierra,residential,,False,59.792,"LINESTRING (-96.9603182 19.4575328, -96.9606158 19.4570741)"
98509816,False,Calle Justo Sierra,residential,,True,48.084,"LINESTRING (-96.9603182 19.4575328, -96.9600753 19.4578996)"
887307761,False,2a Privada de Justo Sierra,residential,,False,52.21,"LINESTRING (-96.9603182 19.4575328, -96.9598567 19.4573564)"
887311225,False,Calle 2a Privada de Justo Sierra,residential,,True,99.606,"LINESTRING (-96.9603182 19.4575328, -96.9611015 19.4580397)"
233686145,False,Calle Juan Soto,residential,,True,229.953,"LINESTRING (-96.9641842 19.4515638, -96.9630273 19.4533207)"
886030309,False,Calle Flores Bello,residential,,False,150.334,"LINESTRING (-96.9641842 19.4515638, -96.9629283 19.4509115)"
98509513,True,Calle Miguel Rebolledo,residential,,False,135.77,"LINESTRING (-96.9592374 19.4559323, -96.9598951 19.4548805)"
887034832,True,Calle Hernández y Hernández,residential,yes,False,63.443,"LINESTRING (-96.9592374 19.4559323, -96.9598122 19.4561106)"
98509891,True,Calle Zamora,residential,,False,117.231,"LINESTRING (-96.9556865 19.455912, -96.9561586 19.4549563)"
233686616,True,Calle Miguel Hidalgo,residential,yes,False,150.762,"LINESTRING (-96.9569793 19.4524866, -96.9576484 19.4512865)"
886285153,True,Calle 2A de Ignacio Aldama,tertiary,,False,185.747,"LINESTRING (-96.9569793 19.4524866, -96.9584736 19.4533839)"
377373139,False,Calle Josefa Ortiz de Domínguez,residential,,False,49.536,"LINESTRING (-96.964385 19.4579397, -96.9641435 19.4583226)"
98509611,False,Calle Francisco Díaz Covarrubias,residential,,False,104.578,"LINESTRING (-96.9636362 19.4556863, -96.9632454 19.4565516)"
233686145,False,Calle Juan Soto,residential,,False,229.953,"LINESTRING (-96.9630273 19.4533207, -96.9641842 19.4515638)"
233686145,False,Calle Juan Soto,residential,,True,138.231,"LINESTRING (-96.9630273 19.4533207, -96.9623252 19.4543729)"
886278450,False,Calle Santos Degollado,residential,,False,89.175,"LINESTRING (-96.9630273 19.4533207, -96.9622428 19.4530109)"
886278452,False,Calle Tercera de Santos Degollado,residential,,True,50.738,"LINESTRING (-96.9630273 19.4533207, -96.9634779 19.4534871)"
40015635,True,Calle Jiménez del Campillo,tertiary,,False,50.581,"LINESTRING (-96.9568551 19.4536593, -96.9563927 19.4535296)"
233687816,True,Calle José María Morelos,residential,,False,33.638,"LINESTRING (-96.9616756 19.4503807, -96.9615062 19.4506376)"
233687823,False,Avenida Nicolás Bravo,tertiary,,False,53.397,"LINESTRING (-96.9616756 19.4503807, -96.961234 19.4501415)"
886030310,False,Nicolás Bravo,tertiary,,True,113.077,"LINESTRING (-96.9616756 19.4503807, -96.9626689 19.4507768)"
1176318590,False,Calle José María Morelos,residential,,True,59.848,"LINESTRING (-96.9616756 19.4503807, -96.9619654 19.449917)"
