osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,ref
115028147,False,Calle Juan Álvarez,residential,True,87.944,,,"LINESTRING (-109.9371641 27.482737, -109.9371643 27.4819461)",
210900747,False,Boulevard Rodolfo Elías Calles,primary,False,30.217,6,50,"LINESTRING (-109.9371641 27.482737, -109.9368578 27.4827394)",
210900747,False,Boulevard Rodolfo Elías Calles,primary,True,67.424,6,50,"LINESTRING (-109.9371641 27.482737, -109.9373798 27.4827346, -109.9378475 27.4827418)",
115028142,False,Calle Flavio Bórquez,residential,True,220.80899999999997,,,"LINESTRING (-109.934932 27.4804017, -109.9367972 27.4803913, -109.9371703 27.4803902)",
215535924,False,Calle Chihuahua,residential,True,260.736,,,"LINESTRING (-109.934932 27.4804017, -109.9349226 27.4816987, -109.934915 27.4827465)",
114733412,False,Calle Durango,residential,False,76.669,,,"LINESTRING (-109.9388355 27.481259, -109.9388354 27.4819485)",
114733412,False,Calle Durango,residential,True,76.369,,,"LINESTRING (-109.9388355 27.481259, -109.9388355 27.4805722)",
115028145,False,Calle Churubusco,residential,True,57.433,,,"LINESTRING (-109.9388355 27.481259, -109.9382534 27.4812493)",
115028145,False,Calle Churubusco,residential,False,54.194,,,"LINESTRING (-109.9377043 27.481234, -109.9382534 27.4812493)",
115028145,False,Calle Churubusco,residential,True,53.522,,,"LINESTRING (-109.9377043 27.481234, -109.9371621 27.4812514)",
115028145,False,Calle Churubusco,residential,False,57.433,,,"LINESTRING (-109.9382534 27.4812493, -109.9388355 27.481259)",
115028145,False,Calle Churubusco,residential,True,54.194,,,"LINESTRING (-109.9382534 27.4812493, -109.9377043 27.481234)",
115028147,False,Calle Juan Álvarez,residential,False,95.765,,,"LINESTRING (-109.9371703 27.4803902, -109.9371621 27.4812514)",
115028142,False,Calle Flavio Bórquez,residential,False,220.80899999999997,,,"LINESTRING (-109.9371703 27.4803902, -109.9367972 27.4803913, -109.934932 27.4804017)",
114733412,False,Calle Durango,residential,False,76.369,,,"LINESTRING (-109.9388355 27.4805722, -109.9388355 27.481259)",
114733412,False,Calle Durango,residential,False,87.679,,,"LINESTRING (-109.9388354 27.4819485, -109.93883 27.482737)",
114733412,False,Calle Durango,residential,True,76.669,,,"LINESTRING (-109.9388354 27.4819485, -109.9388355 27.481259)",
114734123,False,Calle Guadalupe Victoria,residential,True,164.849,,,"LINESTRING (-109.9388354 27.4819485, -109.9377193 27.4819473, -109.9371643 27.4819461)",
115028147,False,Calle Juan Álvarez,residential,False,87.944,,,"LINESTRING (-109.9371643 27.4819461, -109.9371641 27.482737)",
115028147,False,Calle Juan Álvarez,residential,True,77.248,,,"LINESTRING (-109.9371643 27.4819461, -109.9371621 27.4812514)",
114734123,False,Calle Guadalupe Victoria,residential,False,164.849,,,"LINESTRING (-109.9371643 27.4819461, -109.9377193 27.4819473, -109.9388354 27.4819485)",
115028145,False,Calle Churubusco,residential,False,53.522,,,"LINESTRING (-109.9371621 27.4812514, -109.9377043 27.481234)",
115028147,False,Calle Juan Álvarez,residential,False,77.248,,,"LINESTRING (-109.9371621 27.4812514, -109.9371643 27.4819461)",
