osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,maxspeed
32543343,Calle Adolfo López Mateos,residential,False,False,104.801,,"LINESTRING (-97.9105009 19.2051223, -97.9095112 19.2050007)",,
32543343,Calle Adolfo López Mateos,residential,False,True,109.063,,"LINESTRING (-97.9105009 19.2051223, -97.9115362 19.2050438)",,
32718371,Calle 5 Norte,primary,False,False,74.702,MEX 136,"LINESTRING (-97.9105009 19.2051223, -97.9104325 19.205791)",,
"[375662217, 844367955, 375662215]",Calle 5 Sur,primary,False,True,254.04,MEX 136,"LINESTRING (-97.9105009 19.2051223, -97.9105183 19.2046309, -97.910572 19.2040635, -97.9106219 19.2038132, -97.9106511 19.2036619, -97.9107825 19.2028566)",yes,30
32543347,Calle 2 Poniente,residential,False,True,112.946,,"LINESTRING (-97.9104325 19.205791, -97.9115081 19.2057948)",,
32718371,Calle 5 Norte,primary,False,False,40.02,MEX 136,"LINESTRING (-97.9104325 19.205791, -97.9103977 19.2061494)",,
32718371,Calle 5 Norte,primary,False,True,74.702,MEX 136,"LINESTRING (-97.9104325 19.205791, -97.9105009 19.2051223)",,
32543368,Calle 10 Poniente,residential,False,True,95.299,,"LINESTRING (-97.9102501 19.2082125, -97.9111473 19.2080833)",,
32718371,Calle 5 Norte,primary,False,False,28.888,MEX 136,"LINESTRING (-97.9102501 19.2082125, -97.9102206 19.2084708)",,
32718371,Calle 5 Norte,primary,False,True,84.684,MEX 136,"LINESTRING (-97.9102501 19.2082125, -97.9102756 19.2074513)",,
32543302,Calle 5 de Mayo,residential,False,False,37.496,,"LINESTRING (-97.9079568 19.2057569, -97.9080199 19.205425)",,
32543302,Calle 5 de Mayo,residential,False,True,96.468,,"LINESTRING (-97.9079568 19.2057569, -97.9079394 19.2066243)",,
32543385,Calle 6 Poniente,residential,False,True,147.134,,"LINESTRING (-97.9079568 19.2057569, -97.9092845 19.2061798)",,
32543385,Calle 6 Poniente,residential,False,False,119.362,,"LINESTRING (-97.9103588 19.2065306, -97.9092845 19.2061798)",,
32718371,Calle 5 Norte,primary,False,False,102.749,MEX 136,"LINESTRING (-97.9103588 19.2065306, -97.9102756 19.2074513)",,
32718371,Calle 5 Norte,primary,False,True,42.584,MEX 136,"LINESTRING (-97.9103588 19.2065306, -97.9103977 19.2061494)",,
32543302,Calle 5 de Mayo,residential,False,True,37.496,,"LINESTRING (-97.9080199 19.205425, -97.9079568 19.2057569)",,
844390799,Calle 5 de Mayo,residential,False,False,35.187,,"LINESTRING (-97.9080199 19.205425, -97.9080977 19.2051172)",,
32543316,Calle 2 Oriente,residential,False,True,93.243,,"LINESTRING (-97.9080199 19.205425, -97.9075854 19.2054174, -97.9071374 19.2053515)",,
32543316,Calle 2 Oriente,residential,False,False,120.056,,"LINESTRING (-97.9060096 19.2051742, -97.9071374 19.2053515)",,
32718330,Calle 4 Norte,residential,False,False,85.644,,"LINESTRING (-97.9060096 19.2051742, -97.9059264 19.2059404)",,
32718330,Calle 4 Norte,residential,False,True,116.866,,"LINESTRING (-97.9060096 19.2051742, -97.9061423 19.2041307)",,
"[32543316, 844392502, 844392503]",Calle 2 Oriente,residential,False,True,188.088,,"LINESTRING (-97.9060096 19.2051742, -97.9054033 19.2050564, -97.9052612 19.205002, -97.905048 19.2049615, -97.90425 19.2050311)",yes,
844367957,Privada de la 7 Poniente,residential,False,False,141.861,,"LINESTRING (-97.9090056 19.2004439, -97.910336 19.2006655)",,
32543418,Calle 7 Poniente,residential,False,True,9.085,,"LINESTRING (-97.9120445 19.2009727, -97.9119607 19.2009524)",,
32718370,5 Sur,primary,False,False,151.41199999999998,MEX 136,"LINESTRING (-97.9120445 19.2009727, -97.9112493 19.2015204, -97.911091 19.2016521, -97.9109502 19.2018434)",,
32718286,Calle Benito Juárez,residential,False,False,100.239,,"LINESTRING (-97.907346 19.2042681, -97.9082385 19.2045879)",,
32718286,Calle Benito Juárez,residential,False,True,6.361,,"LINESTRING (-97.907346 19.2042681, -97.9072876 19.2042529)",,
32543321,Calle 2 Norte,residential,False,True,122.47900000000001,,"LINESTRING (-97.907346 19.2042681, -97.9072957 19.2044713, -97.9071374 19.2053515)",,
32718333,Calle 6 Norte,residential,False,False,116.796,,"LINESTRING (-97.9043761 19.2039875, -97.90425 19.2050311)",,
375662221,Calle 6 Sur,residential,False,True,82.316,,"LINESTRING (-97.9043761 19.2039875, -97.9044499 19.2032505)",,
"[32718286, 844390038, 844390039]",Calle Benito Juárez,residential,False,False,186.188,,"LINESTRING (-97.9043761 19.2039875, -97.9058004 19.2040889, -97.9059532 19.2041079, -97.9061423 19.2041307)",yes,
32718286,Calle Benito Juárez,residential,False,False,121.03,,"LINESTRING (-97.9061423 19.2041307, -97.9072876 19.2042529)",,
32718330,Calle 4 Norte,residential,False,False,116.866,,"LINESTRING (-97.9061423 19.2041307, -97.9060096 19.2051742)",,
"[844390038, 32718286, 844390039]",Calle Benito Juárez,residential,False,True,186.188,,"LINESTRING (-97.9061423 19.2041307, -97.9059532 19.2041079, -97.9058004 19.2040889, -97.9043761 19.2039875)",yes,
"[844390040, 844390041, 375662213]",Calle 4 Sur,residential,False,True,178.13,,"LINESTRING (-97.9061423 19.2041307, -97.9061678 19.203828, -97.9061812 19.203652, -97.9063475 19.2025412)",yes,
32543321,Calle 2 Norte,residential,False,False,211.764,,"LINESTRING (-97.9066198 19.2091218, -97.9067619 19.2072221)",,
32718309,Calle 8 Oriente,residential,False,False,116.188,,"LINESTRING (-97.9066198 19.2091218, -97.9055133 19.209118)",,
32718309,Calle 8 Oriente,residential,False,True,124.903,,"LINESTRING (-97.9066198 19.2091218, -97.9078093 19.2091243)",,
32543318,Calle 6 Oriente,residential,False,False,125.869,,"LINESTRING (-97.9067619 19.2072221, -97.9078837 19.207621)",,
32543318,Calle 6 Oriente,residential,False,True,108.194,,"LINESTRING (-97.9067619 19.2072221, -97.9058003 19.2068726)",,
32543321,Calle 2 Norte,residential,False,False,103.98,,"LINESTRING (-97.9067619 19.2072221, -97.9069564 19.2063052)",,
32543321,Calle 2 Norte,residential,False,True,211.764,,"LINESTRING (-97.9067619 19.2072221, -97.9066198 19.2091218)",,
32543316,Calle 2 Oriente,residential,False,True,120.056,,"LINESTRING (-97.9071374 19.2053515, -97.9060096 19.2051742)",,
32543321,Calle 2 Norte,residential,False,True,107.736,,"LINESTRING (-97.9071374 19.2053515, -97.9069564 19.2063052)",,
32543316,Calle 2 Oriente,residential,False,False,93.243,,"LINESTRING (-97.9071374 19.2053515, -97.9075854 19.2054174, -97.9080199 19.205425)",,
32543321,Calle 2 Norte,residential,False,False,122.47900000000001,,"LINESTRING (-97.9071374 19.2053515, -97.9072957 19.2044713, -97.907346 19.2042681)",,
32543321,Calle 2 Norte,residential,False,False,107.736,,"LINESTRING (-97.9069564 19.2063052, -97.9071374 19.2053515)",,
32543321,Calle 2 Norte,residential,False,True,103.98,,"LINESTRING (-97.9069564 19.2063052, -97.9067619 19.2072221)",,
32718316,Calle 4 Oriente,residential,False,False,109.149,,"LINESTRING (-97.9069564 19.2063052, -97.9079394 19.2066243)",,
32718316,Calle 4 Oriente,residential,False,True,115.513,,"LINESTRING (-97.9069564 19.2063052, -97.9059264 19.2059404)",,
32718319,Calle 5 Oriente,residential,False,False,127.888,,"LINESTRING (-97.9076336 19.2019916, -97.9064628 19.2016749)",,
32718319,Calle 5 Oriente,residential,False,True,153.159,,"LINESTRING (-97.9076336 19.2019916, -97.9090371 19.2023664)",,
32718328,Calle 2 Sur,residential,False,False,100.612,,"LINESTRING (-97.9076336 19.2019916, -97.907804 19.2011012)",,
32718328,Calle 2 Sur,residential,False,True,98.762,,"LINESTRING (-97.9076336 19.2019916, -97.9074888 19.2028692)",,
32718328,Calle 2 Sur,residential,False,False,98.762,,"LINESTRING (-97.9074888 19.2028692, -97.9076336 19.2019916)",,
375662226,Calle 3 Oriente,residential,False,False,144.011,,"LINESTRING (-97.9074888 19.2028692, -97.9088031 19.2032391)",,
375662226,Calle 3 Oriente,residential,False,True,125.273,,"LINESTRING (-97.9074888 19.2028692, -97.9063475 19.2025412)",,
"[32718328, 844390042, 844390043]",Calle 2 Sur,residential,False,True,155.32600000000002,,"LINESTRING (-97.9074888 19.2028692, -97.9073976 19.2034987, -97.9073722 19.2036417, -97.907293 19.2041839, -97.9072876 19.2042529)",yes,
32543273,Calle 12 Poniente,residential,False,False,107.322,,"LINESTRING (-97.9111889 19.2091154, -97.910167 19.2091332)",,
32543273,Calle 12 Poniente,residential,False,True,129.159,,"LINESTRING (-97.9111889 19.2091154, -97.9124187 19.2090926)",,
32718297,Calle 7 Norte,residential,False,False,114.848,,"LINESTRING (-97.9111889 19.2091154, -97.9111473 19.2080833)",,
32543368,Calle 10 Poniente,residential,False,False,95.299,,"LINESTRING (-97.9111473 19.2080833, -97.9102501 19.2082125)",,
32718297,Calle 7 Norte,residential,False,False,181.571,,"LINESTRING (-97.9111473 19.2080833, -97.9110682 19.2064521)",,
32718297,Calle 7 Norte,residential,False,True,114.848,,"LINESTRING (-97.9111473 19.2080833, -97.9111889 19.2091154)",,
27879665,Calle 4 Poniente,unclassified,False,False,78.038,,"LINESTRING (-97.9103977 19.2061494, -97.9110682 19.2064521)",,
32718371,Calle 5 Norte,primary,False,False,42.584,MEX 136,"LINESTRING (-97.9103977 19.2061494, -97.9103588 19.2065306)",,
32718371,Calle 5 Norte,primary,False,True,40.02,MEX 136,"LINESTRING (-97.9103977 19.2061494, -97.9104325 19.205791)",,
941423145,Calle 4 Poniente,residential,False,True,119.234,,"LINESTRING (-97.9103977 19.2061494, -97.9093757 19.2056821)",,
32718327,Calle 3 Norte,residential,False,False,56.164,,"LINESTRING (-97.9093757 19.2056821, -97.9092845 19.2061798)",,
32718327,Calle 3 Norte,residential,False,True,77.093,,"LINESTRING (-97.9093757 19.2056821, -97.9095112 19.2050007)",,
941423145,Calle 4 Poniente,residential,False,False,119.234,,"LINESTRING (-97.9093757 19.2056821, -97.9103977 19.2061494)",,
941423145,Calle 4 Poniente,residential,False,True,148.175,,"LINESTRING (-97.9093757 19.2056821, -97.9084215 19.2052648, -97.9080977 19.2051172)",,
375662211,Calle 7 Oriente,residential,False,False,191.492,,"LINESTRING (-97.904816 19.2004578, -97.906597 19.2008277)",,
375662221,Calle 6 Sur,residential,False,False,82.397,,"LINESTRING (-97.904816 19.2004578, -97.9047355 19.2011949)",,
375662211,Calle 7 Oriente,residential,False,False,130.344,,"LINESTRING (-97.906597 19.2008277, -97.907804 19.2011012)",,
375662211,Calle 7 Oriente,residential,False,True,191.492,,"LINESTRING (-97.906597 19.2008277, -97.904816 19.2004578)",,
375662213,Calle 4 Sur,residential,False,False,95.253,,"LINESTRING (-97.906597 19.2008277, -97.9064628 19.2016749)",,
32718324,Calle 5 Poniente,residential,False,False,75.407,,"LINESTRING (-97.9101576 19.2016787, -97.9108657 19.2017915)",,
32718324,Calle 5 Poniente,residential,False,True,86.642,,"LINESTRING (-97.9101576 19.2016787, -97.909365 19.2014622)",,
32718326,Calle 3 Sur,residential,False,True,114.21,,"LINESTRING (-97.9101576 19.2016787, -97.910336 19.2006655)",,
"[382554949, 32718326, 844390047]",Calle 3 Sur,residential,False,False,108.917,,"LINESTRING (-97.9101576 19.2016787, -97.9100359 19.2022202, -97.9100064 19.2023208, -97.9099551 19.2026387)",yes,
32543343,Calle Adolfo López Mateos,residential,False,False,109.063,,"LINESTRING (-97.9115362 19.2050438, -97.9105009 19.2051223)",,
32718299,Calle 7 Norte,residential,False,True,83.56,,"LINESTRING (-97.9115362 19.2050438, -97.9115081 19.2057948)",,
"[844372272, 844372271, 32718351]",Calle 7 Sur,residential,False,False,220.437,,"LINESTRING (-97.9115362 19.2050438, -97.9115577 19.2041788, -97.911554 19.2039961, -97.9115725 19.2030618)",yes,
32543343,Calle Adolfo López Mateos,residential,False,True,104.801,,"LINESTRING (-97.9095112 19.2050007, -97.9105009 19.2051223)",,
32718327,Calle 3 Norte,residential,False,False,77.093,,"LINESTRING (-97.9095112 19.2050007, -97.9093757 19.2056821)",,
32543343,Calle Adolfo López Mateos,residential,False,False,125.423,,"LINESTRING (-97.9095112 19.2050007, -97.9087052 19.2048867, -97.9086368 19.2048519, -97.9085851 19.204769, -97.9085179 19.2047135, -97.908437 19.2046423)",,
"[382554945, 844390046, 844390047]",Calle 3 Sur,residential,False,True,266.805,,"LINESTRING (-97.9095112 19.2050007, -97.9097311 19.203757, -97.909778 19.203581, -97.9099551 19.2026387)",yes,
32718319,Calle 5 Oriente,residential,False,True,189.072,,"LINESTRING (-97.9047355 19.2011949, -97.9064628 19.2016749)",,
375662221,Calle 6 Sur,residential,False,False,93.697,,"LINESTRING (-97.9047355 19.2011949, -97.9046229 19.2020308)",,
375662221,Calle 6 Sur,residential,False,True,82.397,,"LINESTRING (-97.9047355 19.2011949, -97.904816 19.2004578)",,
375662221,Calle 6 Sur,residential,False,False,136.836,,"LINESTRING (-97.9046229 19.2020308, -97.9044499 19.2032505)",,
375662221,Calle 6 Sur,residential,False,True,93.697,,"LINESTRING (-97.9046229 19.2020308, -97.9047355 19.2011949)",,
375662226,Calle 3 Oriente,residential,False,False,189.783,,"LINESTRING (-97.9046229 19.2020308, -97.9063475 19.2025412)",,
32718333,Calle 6 Norte,residential,False,True,38.539,,"LINESTRING (-97.9042098 19.2053756, -97.90425 19.2050311)",,
"[32718333, 844392494, 844392495]",Calle 6 Norte,residential,False,False,181.851,,"LINESTRING (-97.9042098 19.2053756, -97.9041535 19.2057188, -97.9041428 19.2058987, -97.9040194 19.2070005)",yes,
"[32718316, 844392500, 844392501]",Calle 4 Oriente,residential,False,False,190.905,,"LINESTRING (-97.9042098 19.2053756, -97.9048059 19.2055715, -97.9049997 19.2056441, -97.9059264 19.2059404)",yes,
844392494,Calle 6 Norte,residential,False,False,237.097,,"LINESTRING (-97.9040194 19.2070005, -97.9040837 19.2091319)",,
32543318,Calle 6 Oriente,residential,False,False,187.589,,"LINESTRING (-97.9040194 19.2070005, -97.9049102 19.2069182, -97.9058003 19.2068726)",,
"[32718333, 844392494, 844392495]",Calle 6 Norte,residential,False,True,181.85099999999997,,"LINESTRING (-97.9040194 19.2070005, -97.9041428 19.2058987, -97.9041535 19.2057188, -97.9042098 19.2053756)",yes,
32543273,Calle 12 Poniente,residential,False,False,21.027,,"LINESTRING (-97.9126185 19.20908, -97.9124187 19.2090926)",,
32543273,Calle 12 Poniente,residential,False,True,23.241,,"LINESTRING (-97.9126185 19.20908, -97.9128398 19.2090762)",,
32543273,Calle 12 Poniente,residential,False,False,151.253,,"LINESTRING (-97.910167 19.2091332, -97.9087266 19.2091218)",,
32543273,Calle 12 Poniente,residential,False,True,107.322,,"LINESTRING (-97.910167 19.2091332, -97.9111889 19.2091154)",,
32718371,Calle 5 Norte,primary,False,True,73.87,MEX 136,"LINESTRING (-97.910167 19.2091332, -97.9102206 19.2084708)",,
32543273,Calle 12 Poniente,residential,False,False,96.321,,"LINESTRING (-97.9087266 19.2091218, -97.9078093 19.2091243)",,
32543273,Calle 12 Poniente,residential,False,True,151.253,,"LINESTRING (-97.9087266 19.2091218, -97.910167 19.2091332)",,
32718327,Calle 3 Norte,residential,False,True,125.841,,"LINESTRING (-97.9087266 19.2091218, -97.9089493 19.2080098)",,
32543273,Calle 12 Poniente,residential,False,True,96.321,,"LINESTRING (-97.9078093 19.2091243, -97.9087266 19.2091218)",,
32543302,Calle 5 de Mayo,residential,False,False,167.342,,"LINESTRING (-97.9078093 19.2091243, -97.9078837 19.207621)",,
32718309,Calle 8 Oriente,residential,False,False,124.903,,"LINESTRING (-97.9078093 19.2091243, -97.9066198 19.2091218)",,
32718309,Calle 8 Oriente,residential,False,False,150.122,,"LINESTRING (-97.9055133 19.209118, -97.9040837 19.2091319)",,
32718309,Calle 8 Oriente,residential,False,True,116.188,,"LINESTRING (-97.9055133 19.209118, -97.9066198 19.2091218)",,
32718330,Calle 4 Norte,residential,False,True,251.49,,"LINESTRING (-97.9055133 19.209118, -97.9058003 19.2068726)",,
32543347,Calle 2 Poniente,residential,False,False,112.946,,"LINESTRING (-97.9115081 19.2057948, -97.9104325 19.205791)",,
32718299,Calle 7 Norte,residential,False,False,83.56,,"LINESTRING (-97.9115081 19.2057948, -97.9115362 19.2050438)",,
32718299,Calle 7 Norte,residential,False,True,92.663,,"LINESTRING (-97.9115081 19.2057948, -97.9115 19.2066281)",,
844363168,Calle 3 Poniente,residential,False,False,90.199,,"LINESTRING (-97.9107825 19.2028566, -97.9099551 19.2026387)",,
844363168,Calle 3 Poniente,residential,False,True,86.037,,"LINESTRING (-97.9107825 19.2028566, -97.9115725 19.2030618)",,
"[375662217, 844367955, 375662215]",Calle 5 Sur,primary,False,False,254.04,MEX 136,"LINESTRING (-97.9107825 19.2028566, -97.9106511 19.2036619, -97.9106219 19.2038132, -97.910572 19.2040635, -97.9105183 19.2046309, -97.9105009 19.2051223)",yes,30
844367955,Calle 5 Sur,primary,False,True,114.668,MEX 136,"LINESTRING (-97.9107825 19.2028566, -97.9108241 19.2023057, -97.9108737 19.2020473, -97.9109502 19.2018434)",,
844363168,Calle 3 Poniente,residential,False,True,90.199,,"LINESTRING (-97.9099551 19.2026387, -97.9107825 19.2028566)",,
"[844363168, 382554946, 382554948]","['3 Poniente', 'Calle 3 Poniente']",residential,False,False,93.984,,"LINESTRING (-97.9099551 19.2026387, -97.9096031 19.2025507, -97.9094708 19.2025007, -97.9091021 19.2023854)",yes,
"[382554945, 844390046, 844390047]",Calle 3 Sur,residential,False,False,266.805,,"LINESTRING (-97.9099551 19.2026387, -97.909778 19.203581, -97.9097311 19.203757, -97.9095112 19.2050007)",yes,
"[382554949, 32718326, 844390047]",Calle 3 Sur,residential,False,True,108.917,,"LINESTRING (-97.9099551 19.2026387, -97.9100064 19.2023208, -97.9100359 19.2022202, -97.9101576 19.2016787)",yes,
32718319,Calle 5 Oriente,residential,False,False,189.072,,"LINESTRING (-97.9064628 19.2016749, -97.9047355 19.2011949)",,
32718319,Calle 5 Oriente,residential,False,True,127.888,,"LINESTRING (-97.9064628 19.2016749, -97.9076336 19.2019916)",,
375662213,Calle 4 Sur,residential,False,False,97.086,,"LINESTRING (-97.9064628 19.2016749, -97.9063475 19.2025412)",,
375662213,Calle 4 Sur,residential,False,True,95.253,,"LINESTRING (-97.9064628 19.2016749, -97.906597 19.2008277)",,
375662213,Calle 4 Sur,residential,False,True,97.086,,"LINESTRING (-97.9063475 19.2025412, -97.9064628 19.2016749)",,
375662226,Calle 3 Oriente,residential,False,False,125.273,,"LINESTRING (-97.9063475 19.2025412, -97.9074888 19.2028692)",,
375662226,Calle 3 Oriente,residential,False,True,189.783,,"LINESTRING (-97.9063475 19.2025412, -97.9046229 19.2020308)",,
"[844390040, 844390041, 375662213]",Calle 4 Sur,residential,False,False,178.13,,"LINESTRING (-97.9063475 19.2025412, -97.9061812 19.203652, -97.9061678 19.203828, -97.9061423 19.2041307)",yes,
32718316,Calle 4 Oriente,residential,False,False,115.513,,"LINESTRING (-97.9059264 19.2059404, -97.9069564 19.2063052)",,
32718330,Calle 4 Norte,residential,False,False,104.498,,"LINESTRING (-97.9059264 19.2059404, -97.9058003 19.2068726)",,
32718330,Calle 4 Norte,residential,False,True,85.644,,"LINESTRING (-97.9059264 19.2059404, -97.9060096 19.2051742)",,
"[32718316, 844392501, 844392500]",Calle 4 Oriente,residential,False,True,190.905,,"LINESTRING (-97.9059264 19.2059404, -97.9049997 19.2056441, -97.9048059 19.2055715, -97.9042098 19.2053756)",yes,
32718307,Calle 8 Poniente,residential,False,False,130.792,,"LINESTRING (-97.9091048 19.2070499, -97.9102756 19.2074513)",,
32718307,Calle 8 Poniente,residential,False,True,131.206,,"LINESTRING (-97.9091048 19.2070499, -97.9079394 19.2066243)",,
32718327,Calle 3 Norte,residential,False,False,107.978,,"LINESTRING (-97.9091048 19.2070499, -97.9089493 19.2080098)",,
32718327,Calle 3 Norte,residential,False,True,98.574,,"LINESTRING (-97.9091048 19.2070499, -97.9092845 19.2061798)",,
32543302,Calle 5 de Mayo,residential,False,False,96.468,,"LINESTRING (-97.9079394 19.2066243, -97.9079568 19.2057569)",,
32543302,Calle 5 de Mayo,residential,False,True,110.982,,"LINESTRING (-97.9079394 19.2066243, -97.9078837 19.207621)",,
32718307,Calle 8 Poniente,residential,False,False,131.206,,"LINESTRING (-97.9079394 19.2066243, -97.9091048 19.2070499)",,
32718316,Calle 4 Oriente,residential,False,True,109.149,,"LINESTRING (-97.9079394 19.2066243, -97.9069564 19.2063052)",,
32543385,Calle 6 Poniente,residential,False,False,147.134,,"LINESTRING (-97.9092845 19.2061798, -97.9079568 19.2057569)",,
32543385,Calle 6 Poniente,residential,False,True,119.362,,"LINESTRING (-97.9092845 19.2061798, -97.9103588 19.2065306)",,
32718327,Calle 3 Norte,residential,False,False,98.574,,"LINESTRING (-97.9092845 19.2061798, -97.9091048 19.2070499)",,
32718327,Calle 3 Norte,residential,False,True,56.164,,"LINESTRING (-97.9092845 19.2061798, -97.9093757 19.2056821)",,
32543418,Calle 7 Poniente,residential,False,False,173.566,,"LINESTRING (-97.910336 19.2006655, -97.9119607 19.2009524)",,
32718326,Calle 3 Sur,residential,False,False,114.21,,"LINESTRING (-97.910336 19.2006655, -97.9101576 19.2016787)",,
844367957,Privada de la 7 Poniente,residential,False,True,141.861,,"LINESTRING (-97.910336 19.2006655, -97.9090056 19.2004439)",,
