osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,tunnel
945282191,False,,,Calle Anáhuac,secondary,False,39.492,"LINESTRING (-100.5215341 28.7036944, -100.5214343 28.7033502)",,
911972617,True,,,Calle Morelos,tertiary,False,94.821,"LINESTRING (-100.5153456 28.7007682, -100.515377 28.7016205)",,
124298940,True,,,Calle Rayón,residential,False,96.37,"LINESTRING (-100.5153456 28.7007682, -100.51487 28.7007971, -100.5143599 28.7008282)",,
124298792,True,,,Calle Victoria,residential,False,149.252,"LINESTRING (-100.5204432 28.7034125, -100.5201951 28.702088)",,
124298920,True,,,Calle Terán,residential,False,96.911,"LINESTRING (-100.5204432 28.7034125, -100.5214343 28.7033502)",,
124298918,True,,,Prolongación Jiménez,residential,False,101.865,"LINESTRING (-100.5147623 28.7068485, -100.5137276 28.7069735)",,
124298914,True,,,Calle Zaragoza,residential,False,97.643,"LINESTRING (-100.5147623 28.7068485, -100.5146987 28.7063348, -100.5146523 28.7059757)",,
124298925,True,,,Calle Nuevo León,residential,False,142.339,"LINESTRING (-100.5215557 28.7001103, -100.521683 28.7011387, -100.5217199 28.7013822)",,
124298940,True,,,Calle Rayón,residential,False,61.931,"LINESTRING (-100.5215557 28.7001103, -100.5211446 28.70016, -100.5209287 28.700197)",,
162467696,True,,,Calle Allende,tertiary,False,92.97,"LINESTRING (-100.5163728 28.7023982, -100.5154248 28.7024856)",,
911972616,True,,,Calle Padre de las Casas,tertiary,False,97.487,"LINESTRING (-100.5163728 28.7023982, -100.5163033 28.7015236)",,
124298920,True,,,Calle Terán,residential,False,94.51,"LINESTRING (-100.5174999 28.703481, -100.5184688 28.7034676)",,
124299414,True,,,Calle Xicoténcatl,residential,False,113.765,"LINESTRING (-100.5174999 28.703481, -100.5175712 28.7045022)",,
124298920,True,,,Calle Terán,residential,False,60.243,"LINESTRING (-100.512908 28.7036688, -100.5135256 28.7036603)",,
124298936,True,,,Calle Ocampo,residential,False,110.52000000000001,"LINESTRING (-100.512908 28.7036688, -100.5128978 28.7030192, -100.5128901 28.702675)",,
124298920,True,,,Calle Terán,residential,False,94.629,"LINESTRING (-100.5184688 28.7034676, -100.5194388 28.7034484)",,
124299063,True,,,Calle Cuauhtémoc,residential,False,136.486,"LINESTRING (-100.5184688 28.7034676, -100.5183625 28.7022437)",,
354342169,False,,,Calle Canal,residential,False,144.489,"LINESTRING (-100.5209287 28.700197, -100.5214887 28.7014)",,
124298940,True,,,Calle Rayón,residential,False,83.99699999999999,"LINESTRING (-100.5209287 28.700197, -100.5206537 28.7002759, -100.5204687 28.7003335, -100.520297 28.7003682, -100.5200991 28.7003894)",,
354218244,False,,,Avenida Emiliano Carranza,secondary,True,9.171,"LINESTRING (-100.5217199 28.7013822, -100.5216441 28.701431)",60,
945277083,False,,,Calle Rayón,residential,True,45.932,"LINESTRING (-100.512375 28.7009104, -100.5128459 28.7009152)",,
124298920,True,,,Calle Terán,residential,False,94.82,"LINESTRING (-100.5135256 28.7036603, -100.5140907 28.7036371, -100.5144967 28.7036196)",,
124298935,True,,,Calle Manuel Hidalgo,residential,False,107.033,"LINESTRING (-100.5135256 28.7036603, -100.5135472 28.7038925, -100.5135482 28.7046221)",,
124298914,True,,,Calle Zaragoza,residential,False,31.4,"LINESTRING (-100.5144967 28.7036196, -100.5144672 28.7033384)",,
124298920,True,,,Calle Terán,residential,False,99.077,"LINESTRING (-100.5144967 28.7036196, -100.5155109 28.7035688)",,
124298940,True,,,Calle Rayón,residential,False,97.236,"LINESTRING (-100.5143599 28.7008282, -100.5133662 28.7008987)",,
945277081,False,,,Calle Allende,residential,False,43.127,"LINESTRING (-100.512448 28.7026825, -100.5128901 28.702675)",,
124298940,True,,,Calle Rayón,residential,False,63.488,"LINESTRING (-100.5198504 28.7004141, -100.5192016 28.7004603)",,
28821174,True,,,Calle Allende,residential,False,95.009,"LINESTRING (-100.5144183 28.7025697, -100.5134493 28.7026573)",,
124298914,True,,,Calle Zaragoza,residential,False,96.734,"LINESTRING (-100.5144183 28.7025697, -100.5144162 28.7024056, -100.5144149 28.702021, -100.5144095 28.7016998)",,
124298936,True,,,Calle Ocampo,residential,False,100.737,"LINESTRING (-100.5128901 28.702675, -100.5128713 28.7017692)",,
945277081,False,,,Calle Allende,residential,True,43.127,"LINESTRING (-100.5128901 28.702675, -100.512448 28.7026825)",,
124298914,True,,,Calle Zaragoza,residential,False,93.342,"LINESTRING (-100.5146201 28.7054181, -100.5145799 28.7045794)",,
124299416,True,,,Calle Juárez,residential,False,98.311,"LINESTRING (-100.5146201 28.7054181, -100.515628 28.705405)",,
124298940,True,,,Calle Rayón,residential,False,98.021,"LINESTRING (-100.5182062 28.7005388, -100.5172071 28.7006341)",,
124298935,True,,,Calle Manuel Hidalgo,residential,False,95.413,"LINESTRING (-100.5133662 28.7008987, -100.5133984 28.7017563)",,
124298940,True,,,Calle Rayón,residential,False,50.78,"LINESTRING (-100.5133662 28.7008987, -100.5128459 28.7009152)",,
124298789,True,1,MEX 57,Calle Ignácio Matamoros,primary,False,94.424,"LINESTRING (-100.5195244 28.7044528, -100.5189016 28.7044695, -100.5185567 28.7044787)",,
124299057,True,,,Calle Galeana,residential,False,99.167,"LINESTRING (-100.5195244 28.7044528, -100.5195515 28.7048919, -100.5195889 28.7053428)",,
634412958,True,,,Calle Bravo,residential,False,93.105,"LINESTRING (-100.5158713 28.7087481, -100.5149205 28.7088234)",,
124298918,True,,,Prolongación Jiménez,residential,False,94.285,"LINESTRING (-100.5187414 28.7066439, -100.517775 28.7066665)",,
124299063,True,,,Calle Cuauhtémoc,residential,False,89.691,"LINESTRING (-100.5187414 28.7066439, -100.5186749 28.7058394)",,
124299060,True,,,Calle Guerrero,residential,False,90.985,"LINESTRING (-100.515377 28.7016205, -100.5163033 28.7015236)",,
911972617,True,,,Calle Morelos,tertiary,False,96.308,"LINESTRING (-100.515377 28.7016205, -100.5154248 28.7024856)",,
124298918,True,,,Prolongación Jiménez,residential,False,94.72,"LINESTRING (-100.5157259 28.7067421, -100.5147623 28.7068485)",,
124299065,True,,,Calle Morelos,secondary,False,100.829,"LINESTRING (-100.5157259 28.7067421, -100.5157514 28.7076486)",,
124299065,True,,,Calle Morelos,secondary,False,95.202,"LINESTRING (-100.5155867 28.7045496, -100.515628 28.705405)",,
124298789,True,1,MEX 57,Calle Ignácio Matamoros,primary,False,98.249,"LINESTRING (-100.5155867 28.7045496, -100.5152007 28.704561, -100.5151432 28.7045627, -100.5145799 28.7045794)",,
124299057,True,,,Calle Galeana,residential,False,112.152,"LINESTRING (-100.519778 28.7074437, -100.5198652 28.7084494)",,
124300045,True,,,Calle Aldama,residential,False,82.593,"LINESTRING (-100.519778 28.7074437, -100.5206229 28.7073931)",,
28821174,True,,,Calle Allende,residential,False,98.61,"LINESTRING (-100.5154248 28.7024856, -100.514863 28.7025325, -100.5144183 28.7025697)",,
911972617,True,,,Calle Morelos,tertiary,False,120.74199999999999,"LINESTRING (-100.5154248 28.7024856, -100.5154507 28.7028516, -100.5154835 28.7032246, -100.5155109 28.7035688)",,
124298936,True,,,Calle Ocampo,residential,False,94.993,"LINESTRING (-100.5128713 28.7017692, -100.5128459 28.7009152)",,
124299060,True,,,Calle Guerrero,residential,False,51.429,"LINESTRING (-100.5128713 28.7017692, -100.5133984 28.7017563)",,
945277082,False,,,Calle Guerrero,residential,True,43.182,"LINESTRING (-100.5128713 28.7017692, -100.5124286 28.7017745)",,
124298792,True,,,Calle Victoria,residential,False,86.011,"LINESTRING (-100.5211245 28.706572, -100.5209742 28.7058098)",,
124298918,True,,,Prolongación Jiménez,residential,False,137.771,"LINESTRING (-100.5211245 28.706572, -100.5197123 28.7066026)",,
124298920,True,,,Calle Terán,residential,False,95.34,"LINESTRING (-100.5155109 28.7035688, -100.5158129 28.7035555, -100.5164872 28.7035257)",,
911972617,True,,,Calle Morelos,tertiary,False,109.342,"LINESTRING (-100.5155109 28.7035688, -100.5155791 28.7042997, -100.5155867 28.7045496)",,
124299057,True,,,Calle Galeana,residential,False,95.955,"LINESTRING (-100.519271 28.7013026, -100.5193419 28.7021633)",,
124299060,True,,,Calle Guerrero,residential,False,74.003,"LINESTRING (-100.519271 28.7013026, -100.5200278 28.701255)",,
124299065,True,,,Calle Morelos,secondary,False,52.29,"LINESTRING (-100.515628 28.705405, -100.5156583 28.7058745)",,
124299416,True,,,Calle Juárez,residential,False,99.109,"LINESTRING (-100.515628 28.705405, -100.5166442 28.7054061)",,
70237137,True,2,MEX 57,Calle Abasolo,primary,False,131.318,"LINESTRING (-100.5196278 28.7058204, -100.5209742 28.7058098)",,
124299057,True,,,Calle Galeana,residential,False,87.366,"LINESTRING (-100.5196278 28.7058204, -100.5197123 28.7066026)",,
124299060,True,,,Calle Guerrero,residential,False,95.798,"LINESTRING (-100.5163033 28.7015236, -100.5172824 28.7014551)",,
911972616,True,,,Calle Padre de las Casas,tertiary,False,91.54,"LINESTRING (-100.5163033 28.7015236, -100.5162214 28.7007035)",,
124298920,True,,,Calle Terán,residential,False,98.042,"LINESTRING (-100.5194388 28.7034484, -100.5204432 28.7034125)",,
124299057,True,,,Calle Galeana,residential,False,111.996,"LINESTRING (-100.5194388 28.7034484, -100.5195244 28.7044528)",,
70237137,True,2,MEX 57,Calle Abasolo,primary,False,99.703,"LINESTRING (-100.5156583 28.7058745, -100.5166805 28.7058626)",,
124299065,True,,,Calle Morelos,secondary,False,96.698,"LINESTRING (-100.5156583 28.7058745, -100.5157259 28.7067421)",,
124298914,True,,,Calle Zaragoza,residential,False,97.038,"LINESTRING (-100.5144095 28.7016998, -100.5143599 28.7008282)",,
124299060,True,,,Calle Guerrero,residential,False,94.774,"LINESTRING (-100.5144095 28.7016998, -100.5148987 28.7016597, -100.515377 28.7016205)",,
124299060,True,,,Calle Guerrero,residential,False,97.547,"LINESTRING (-100.518275 28.7013824, -100.519271 28.7013026)",,
124299063,True,,,Calle Cuauhtémoc,residential,False,94.044,"LINESTRING (-100.518275 28.7013824, -100.5182062 28.7005388)",,
124299057,True,,,Calle Galeana,residential,False,34.122,"LINESTRING (-100.5193419 28.7021633, -100.519365 28.7024695)",,
162467696,True,,,Calle Allende,tertiary,False,95.941,"LINESTRING (-100.5193419 28.7021633, -100.5183625 28.7022437)",,
124298940,True,,,Calle Rayón,residential,False,97.477,"LINESTRING (-100.5192016 28.7004603, -100.5182062 28.7005388)",,
124299057,True,,,Calle Galeana,residential,False,93.904,"LINESTRING (-100.5192016 28.7004603, -100.519271 28.7013026)",,
945277082,False,,,Calle Guerrero,residential,False,43.182,"LINESTRING (-100.5124286 28.7017745, -100.5128713 28.7017692)",,
124298792,True,,,Calle Victoria,residential,False,95.091,"LINESTRING (-100.5200278 28.701255, -100.5198504 28.7004141)",,
124299060,True,,,Calle Guerrero,residential,False,42.508,"LINESTRING (-100.5200278 28.701255, -100.5204613 28.7012155)",,
853748334,False,,,Calle Anáhuac,residential,False,87.747,"LINESTRING (-100.5204613 28.7012155, -100.5207563 28.701961)",,
853748334,False,,,Calle Anáhuac,residential,True,98.417,"LINESTRING (-100.5204613 28.7012155, -100.5200991 28.7003894)",,
124298940,True,,,Calle Rayón,residential,False,24.412,"LINESTRING (-100.5200991 28.7003894, -100.5198504 28.7004141)",,
853748334,False,,,Calle Anáhuac,residential,False,98.417,"LINESTRING (-100.5200991 28.7003894, -100.5204613 28.7012155)",,
124298918,True,,,Prolongación Jiménez,residential,False,94.801,"LINESTRING (-100.5197123 28.7066026, -100.5187414 28.7066439)",,
124299057,True,,,Calle Galeana,residential,False,93.745,"LINESTRING (-100.5197123 28.7066026, -100.519778 28.7074437)",,
124298792,True,,,Calle Victoria,residential,False,102.091,"LINESTRING (-100.5208911 28.7053205, -100.5206769 28.7044218)",,
70237137,True,2,MEX 57,Calle Abasolo,primary,False,95.119,"LINESTRING (-100.5176997 28.7058508, -100.5186749 28.7058394)",,
124299414,True,,,Calle Xicoténcatl,residential,False,90.999,"LINESTRING (-100.5176997 28.7058508, -100.517775 28.7066665)",,
124298918,True,,,Prolongación Jiménez,residential,False,99.596,"LINESTRING (-100.5167457 28.7066952, -100.5157259 28.7067421)",,
162651148,True,,,Calle Padre de las Casas,secondary,False,92.799,"LINESTRING (-100.5167457 28.7066952, -100.5166805 28.7058626)",,
124298940,True,,,Calle Rayón,residential,False,85.722,"LINESTRING (-100.5162214 28.7007035, -100.5153456 28.7007682)",,
124299060,True,,,Calle Guerrero,residential,False,97.148,"LINESTRING (-100.5172824 28.7014551, -100.518275 28.7013824)",,
124299414,True,,,Calle Xicoténcatl,residential,False,96.767,"LINESTRING (-100.5172824 28.7014551, -100.517388 28.7023204)",,
124299063,True,,,Calle Cuauhtémoc,residential,False,98.986,"LINESTRING (-100.5186327 28.7053664, -100.5185567 28.7044787)",,
124299416,True,,,Calle Juárez,residential,False,93.294,"LINESTRING (-100.5186327 28.7053664, -100.5195889 28.7053428)",,
124299414,True,,,Calle Xicoténcatl,residential,False,95.583,"LINESTRING (-100.517775 28.7066665, -100.5178417 28.7075241)",,
124298918,True,,,Prolongación Jiménez,residential,False,100.442,"LINESTRING (-100.517775 28.7066665, -100.5169543 28.7066857, -100.5167457 28.7066952)",,
124298920,True,,,Calle Terán,residential,False,98.895,"LINESTRING (-100.5164872 28.7035257, -100.5174999 28.703481)",,
911972616,True,,,Calle Padre de las Casas,tertiary,False,125.868,"LINESTRING (-100.5164872 28.7035257, -100.5163728 28.7023982)",,
124299414,True,,,Calle Xicoténcatl,residential,False,53.441,"LINESTRING (-100.5176461 28.7053725, -100.5176997 28.7058508)",,
124299416,True,,,Calle Juárez,residential,False,96.225,"LINESTRING (-100.5176461 28.7053725, -100.5186327 28.7053664)",,
124299057,True,,,Calle Galeana,residential,False,53.242,"LINESTRING (-100.5195889 28.7053428, -100.5196278 28.7058204)",,
124299416,True,,,Calle Juárez,residential,False,127.03299999999999,"LINESTRING (-100.5195889 28.7053428, -100.5202219 28.7053264, -100.5208911 28.7053205)",,
124298789,True,1,MEX 57,Calle Ignácio Matamoros,primary,False,96.347,"LINESTRING (-100.5165742 28.704526, -100.5155867 28.7045496)",,
911972616,True,,,Calle Padre de las Casas,tertiary,False,111.55199999999999,"LINESTRING (-100.5165742 28.704526, -100.5165486 28.7042315, -100.5164872 28.7035257)",,
124299416,True,,,Calle Juárez,residential,False,97.786,"LINESTRING (-100.5166442 28.7054061, -100.5176461 28.7053725)",,
162651148,True,,,Calle Padre de las Casas,secondary,False,98.101,"LINESTRING (-100.5166442 28.7054061, -100.5165742 28.704526)",,
124298789,True,1,MEX 57,Calle Ignácio Matamoros,primary,False,97.274,"LINESTRING (-100.5175712 28.7045022, -100.5165742 28.704526)",,
124299414,True,,,Calle Xicoténcatl,residential,False,97.048,"LINESTRING (-100.5175712 28.7045022, -100.5176461 28.7053725)",,
70237137,True,2,MEX 57,Calle Abasolo,primary,False,99.41,"LINESTRING (-100.5166805 28.7058626, -100.5176997 28.7058508)",,
162651148,True,,,Calle Padre de las Casas,secondary,False,50.884,"LINESTRING (-100.5166805 28.7058626, -100.5166442 28.7054061)",,
162467696,True,,,Calle Allende,tertiary,False,99.392,"LINESTRING (-100.517388 28.7023204, -100.5163728 28.7023982)",,
124299414,True,,,Calle Xicoténcatl,residential,False,129.513,"LINESTRING (-100.517388 28.7023204, -100.51749 28.7033786, -100.5174999 28.703481)",,
124298940,True,,,Calle Rayón,residential,False,96.448,"LINESTRING (-100.5172071 28.7006341, -100.5162214 28.7007035)",,
124299414,True,,,Calle Xicoténcatl,residential,False,91.586,"LINESTRING (-100.5172071 28.7006341, -100.5172824 28.7014551)",,
124299062,False,,,Calle Ocampo,residential,False,115.789,"LINESTRING (-100.5132746 28.7078907, -100.5134051 28.7089257)",,
124300045,True,,,Calle Aldama,residential,False,49.942,"LINESTRING (-100.5132746 28.7078907, -100.5137835 28.7078407)",,
"[945277080, 124299062]",False,,,"['Calle Ocampo', 'Prolongación Jiménez']",residential,True,147.077,"LINESTRING (-100.5132746 28.7078907, -100.5131728 28.7070999, -100.5131804 28.7070631, -100.5132205 28.7070471, -100.5137276 28.7069735)",,
124299414,True,,,Calle Xicoténcatl,residential,False,117.928,"LINESTRING (-100.5178417 28.7075241, -100.5179004 28.7085834)",,
124300045,True,,,Calle Aldama,residential,False,94.723,"LINESTRING (-100.5178417 28.7075241, -100.518812 28.7074865)",,
124300046,True,,,Calle Manuel Hidalgo,residential,False,96.582,"LINESTRING (-100.5137276 28.7069735, -100.5137835 28.7078407)",,
"[945277080, 124299062]",False,,,"['Calle Ocampo', 'Prolongación Jiménez']",residential,False,147.077,"LINESTRING (-100.5137276 28.7069735, -100.5132205 28.7070471, -100.5131804 28.7070631, -100.5131728 28.7070999, -100.5132746 28.7078907)",,
124298792,True,,,Calle Victoria,residential,False,87.97200000000001,"LINESTRING (-100.521272 28.7073525, -100.521197 28.7069514, -100.5211245 28.706572)",,
124300045,True,,,Calle Aldama,residential,False,99.795,"LINESTRING (-100.5168208 28.7075849, -100.5178417 28.7075241)",,
162651148,True,,,Calle Padre de las Casas,secondary,False,99.201,"LINESTRING (-100.5168208 28.7075849, -100.5167457 28.7066952)",,
124299063,True,,,Calle Cuauhtémoc,residential,False,93.946,"LINESTRING (-100.518812 28.7074865, -100.5187414 28.7066439)",,
124300045,True,,,Calle Aldama,residential,False,94.332,"LINESTRING (-100.518812 28.7074865, -100.519778 28.7074437)",,
124298914,True,,,Calle Zaragoza,residential,False,97.351,"LINESTRING (-100.5148226 28.7077224, -100.5147623 28.7068485)",,
124300045,True,,,Calle Aldama,residential,False,90.954,"LINESTRING (-100.5148226 28.7077224, -100.5157514 28.7076486)",,
124300045,True,,,Calle Aldama,residential,False,102.191,"LINESTRING (-100.5137835 28.7078407, -100.5148226 28.7077224)",,
124300046,True,,,Calle Manuel Hidalgo,residential,False,118.08,"LINESTRING (-100.5137835 28.7078407, -100.5138503 28.708901)",,
124298792,True,,,Calle Victoria,residential,False,54.848,"LINESTRING (-100.5214316 28.7083364, -100.5213605 28.7078471)",,
634412958,True,,,Calle Bravo,residential,False,69.356,"LINESTRING (-100.5214316 28.7083364, -100.5207235 28.7083941)",,
162651148,True,,,Calle Padre de las Casas,secondary,False,119.752,"LINESTRING (-100.5169147 28.7086587, -100.5168208 28.7075849)",,
634412958,True,,,Calle Bravo,residential,False,102.243,"LINESTRING (-100.5169147 28.7086587, -100.5158713 28.7087481)",,
634412958,True,,,Calle Bravo,residential,False,97.218,"LINESTRING (-100.5188942 28.7085152, -100.5179004 28.7085834)",,
124299063,True,,,Calle Cuauhtémoc,residential,False,114.668,"LINESTRING (-100.5188942 28.7085152, -100.5188836 28.7083649, -100.518812 28.7074865)",,
124300048,False,,,Calle Ildefonso Vázquez,residential,True,56.62,"LINESTRING (-100.5207235 28.7083941, -100.5206735 28.7078868)",,
634412958,True,,,Calle Bravo,residential,False,83.934,"LINESTRING (-100.5207235 28.7083941, -100.5203273 28.7084215, -100.5198652 28.7084494)",,
124299065,True,,,Calle Morelos,secondary,False,122.817,"LINESTRING (-100.5157514 28.7076486, -100.5158713 28.7087481)",,
124300045,True,,,Calle Aldama,residential,False,104.536,"LINESTRING (-100.5157514 28.7076486, -100.5168208 28.7075849)",,
634412958,True,,,Calle Bravo,residential,False,43.505,"LINESTRING (-100.5138503 28.708901, -100.5134051 28.7089257)",,
634412958,True,,,Calle Bravo,residential,False,94.981,"LINESTRING (-100.5198652 28.7084494, -100.5192268 28.7084941, -100.5188942 28.7085152)",,
124298914,True,,,Calle Zaragoza,residential,False,122.798,"LINESTRING (-100.5149205 28.7088234, -100.5148226 28.7077224)",,
634412958,True,,,Calle Bravo,residential,False,104.728,"LINESTRING (-100.5149205 28.7088234, -100.5138503 28.708901)",,
124299062,False,,,Calle Ocampo,residential,True,115.789,"LINESTRING (-100.5134051 28.7089257, -100.5132746 28.7078907)",,
945282197,False,,,Calle Bravo,residential,False,89.332,"LINESTRING (-100.5134051 28.7089257, -100.5124965 28.7090275)",,
634412958,True,,,Calle Bravo,residential,False,96.496,"LINESTRING (-100.5179004 28.7085834, -100.5169147 28.7086587)",,
124300045,True,,,Calle Aldama,residential,False,63.466,"LINESTRING (-100.5206229 28.7073931, -100.521272 28.7073525)",,
124300048,False,,,Calle Ildefonso Vázquez,residential,False,55.118,"LINESTRING (-100.5206229 28.7073931, -100.5206735 28.7078868)",,
136927719,True,,,,residential,False,139.791,"LINESTRING (-100.5134084 28.7048095, -100.5134926 28.7060645)",,
"[363819848, 492209125, 492209127]",True,3,MEX 57,"['Calle Ignácio Matamoros', 'Calle Hidalgo']",primary,False,115.97099999999999,"LINESTRING (-100.5134084 28.7048095, -100.5130406 28.7052293, -100.5130071 28.7052516, -100.5129747 28.7052712, -100.5128838 28.7053512, -100.5128015 28.705402, -100.5127262 28.7054369, -100.512661 28.705452, -100.5125405 28.7054689)",,building_passage
945282191,False,,,Calle Anáhuac,secondary,False,55.504,"LINESTRING (-100.521339 28.7030549, -100.5211083 28.7025986)",,
945282191,False,,,Calle Anáhuac,secondary,True,34.126,"LINESTRING (-100.521339 28.7030549, -100.5214343 28.7033502)",,
945282191,False,,,Calle Anáhuac,secondary,True,55.504,"LINESTRING (-100.5211083 28.7025986, -100.521339 28.7030549)",,
945282191,False,,,Calle Anáhuac,secondary,False,78.773,"LINESTRING (-100.5211083 28.7025986, -100.5208986 28.7022188, -100.5207563 28.701961)",,
945282197,False,,,Calle Bravo,residential,True,89.332,"LINESTRING (-100.5124965 28.7090275, -100.5134051 28.7089257)",,
762914940,False,,,Peatonal Fausto Z. Martínez,residential,True,92.657,"LINESTRING (-100.5144672 28.7033384, -100.5135217 28.7034196)",,
124298914,True,,,Calle Zaragoza,residential,False,85.69200000000001,"LINESTRING (-100.5144672 28.7033384, -100.5144116 28.7026691, -100.5144183 28.7025697)",,
124298935,True,,,Calle Manuel Hidalgo,residential,False,26.767,"LINESTRING (-100.5135217 28.7034196, -100.5135256 28.7036603)",,
762914940,False,,,Peatonal Fausto Z. Martínez,residential,False,92.657,"LINESTRING (-100.5135217 28.7034196, -100.5144672 28.7033384)",,
124300048,False,,,Calle Ildefonso Vázquez,residential,False,56.62,"LINESTRING (-100.5206735 28.7078868, -100.5207235 28.7083941)",,
124300048,False,,,Calle Ildefonso Vázquez,residential,True,55.118,"LINESTRING (-100.5206735 28.7078868, -100.5206229 28.7073931)",,
762944255,False,,,Calle Pedro Moreno,residential,True,67.146,"LINESTRING (-100.5206735 28.7078868, -100.5213605 28.7078471)",,
124298792,True,,,Calle Victoria,residential,False,55.67,"LINESTRING (-100.5213605 28.7078471, -100.521272 28.7073525)",,
762944255,False,,,Calle Pedro Moreno,residential,False,67.146,"LINESTRING (-100.5213605 28.7078471, -100.5206735 28.7078868)",,
1173501696,True,,,Calle Anáhuac,secondary,False,78.185,"LINESTRING (-100.5217145 28.7043795, -100.5215341 28.7036944)",,
