osmid,name,highway,oneway,reversed,length,ref,bridge,geometry
468125065,Calle Segunda Sur Poniente,residential,False,False,89.984,,,"LINESTRING (-92.1412465 15.6583294, -92.1420346 15.6586105)"
911325275,Calle Segunda Sur Oriente,residential,False,True,85.591,,,"LINESTRING (-92.1412465 15.6583294, -92.140506 15.6580394)"
911335146,Avenida Central Sur,primary,True,False,88.842,MEX 211,,"LINESTRING (-92.1412465 15.6583294, -92.1409582 15.6590786)"
911338780,Calle Quinta Sur Oriente,residential,False,False,92.418,,,"LINESTRING (-92.1422807 15.6558108, -92.1414531 15.6555747)"
912440498,Calle Quinta Sur Poniente,residential,False,True,92.566,,,"LINESTRING (-92.1422807 15.6558108, -92.1430967 15.6560858)"
"[334415825, 911335146, 468120627]",Avenida Central Sur,primary,True,False,121.031,MEX 211,yes,"LINESTRING (-92.1422807 15.6558108, -92.1422333 15.6559518, -92.1422026 15.6560296, -92.1418809 15.6568287)"
468109876,Calle Central Oriente,residential,False,False,89.262,,,"LINESTRING (-92.1406484 15.6598248, -92.1398702 15.6595368)"
911309760,Avenida Central Norte,primary,True,False,88.812,MEX 211,,"LINESTRING (-92.1406484 15.6598248, -92.1403404 15.6605664)"
911309760,Avenida Central Norte,primary,True,False,98.499,MEX 211,,"LINESTRING (-92.1397434 15.6620879, -92.1394151 15.6629154)"
1233444162,Calle Tercera Norte Poniente,tertiary,True,False,87.711,,,"LINESTRING (-92.1397434 15.6620879, -92.1405074 15.6623726)"
468109874,Avenida Primera Oriente Sur,residential,False,False,92.797,,,"LINESTRING (-92.141749 15.6547903, -92.1414531 15.6555747)"
911338778,Calle Sexta Sur Oriente,residential,False,False,93.27,,,"LINESTRING (-92.141749 15.6547903, -92.1425708 15.6550685)"
468109890,Calle Cuarta Sur Oriente,residential,False,False,78.432,,,"LINESTRING (-92.1410837 15.6565442, -92.140392 15.656312)"
468109890,Calle Cuarta Sur Oriente,residential,False,True,91.029,,,"LINESTRING (-92.1410837 15.6565442, -92.1418809 15.6568287)"
468120628,Avenida Primera Oriente Sur,residential,False,False,89.155,,,"LINESTRING (-92.1410837 15.6565442, -92.1408256 15.6573065)"
"[468109874, 468120628, 468120629]",Avenida Primera Oriente Sur,residential,False,True,114.83000000000001,,,"LINESTRING (-92.1410837 15.6565442, -92.1412585 15.6560845, -92.1413315 15.6558932, -92.1414531 15.6555747)"
