osmid,oneway,lanes,name,highway,reversed,length,geometry,tunnel,access
103732306,False,,Avenida General Felipe Ángeles,residential,False,57.829,"LINESTRING (-98.7389606 20.1170107, -98.738519 20.1173246)",,
103732306,False,,Avenida General Felipe Ángeles,residential,True,58.106,"LINESTRING (-98.7389606 20.1170107, -98.7394035 20.1166943)",,
103732409,True,,Calle Rogelio Meraz R,residential,False,160.234,"LINESTRING (-98.7389606 20.1170107, -98.7380831 20.1158285)",,
901375297,True,,Avenida 16 de Enero de 1869,residential,False,88.492,"LINESTRING (-98.7433549 20.1157062, -98.7428647 20.115057)",,
1190687506,True,2,Avenida Revolución,secondary,False,59.083,"LINESTRING (-98.7433549 20.1157062, -98.7431969 20.1157489, -98.7428633 20.1159586)",,
455324930,True,,Calle República de Brasil,residential,False,16.679,"LINESTRING (-98.7442152 20.1193855, -98.7443022 20.1195113)",,
851282511,False,,Calle República de Perú,residential,True,20.262,"LINESTRING (-98.7442152 20.1193855, -98.7442121 20.1195677)",,
103732365,False,,Calle 12 de Octubre de 1492,residential,False,99.41,"LINESTRING (-98.743116 20.1197407, -98.7425641 20.1190122)",,
103732365,False,,Calle 12 de Octubre de 1492,residential,True,55.488,"LINESTRING (-98.743116 20.1197407, -98.7434346 20.1201401)",,
103732606,True,1,Avenida Cuauhtémoc,residential,False,116.893,"LINESTRING (-98.743116 20.1197407, -98.7440177 20.1191176)",,
103732365,False,,Calle 12 de Octubre de 1492,residential,False,45.955,"LINESTRING (-98.743699 20.1204705, -98.7434346 20.1201401)",,
455331363,False,,Calle Penta,residential,True,72.647,"LINESTRING (-98.743699 20.1204705, -98.7437445 20.1204391, -98.7442487 20.12007)",,
456642687,True,,Avenida Río Amajac,residential,False,7.726,"LINESTRING (-98.7399767 20.1138445, -98.7399231 20.1138924)",,
103732491,False,,Calle República de Argentina,residential,False,55.788,"LINESTRING (-98.7447316 20.1201182, -98.7442729 20.1203755)",,
103732491,False,,Calle República de Argentina,residential,True,68.282,"LINESTRING (-98.7447316 20.1201182, -98.7452975 20.1198104)",,
455324930,True,,Calle República de Brasil,residential,False,114.157,"LINESTRING (-98.7447316 20.1201182, -98.7452928 20.1209283, -98.7453298 20.1209775)",,
1190691525,True,,Calle 5 de Febrero de 1917,residential,False,4.485,"LINESTRING (-98.7367055 20.1203699, -98.7367274 20.1204046)",,
103732368,True,,Calle Licenciado Emilio Asiain,residential,False,156.894,"LINESTRING (-98.73852 20.1210029, -98.7384985 20.1209456, -98.7384653 20.1208908, -98.737648 20.1198574)",,
850235906,True,2,Calle General Vicente Segura,tertiary,False,67.859,"LINESTRING (-98.7453426 20.1162187, -98.7448168 20.1165774)",,
277344611,False,,Calle Colonial 1,residential,False,12.431,"LINESTRING (-98.7453426 20.1162187, -98.7452483 20.1162082, -98.7452242 20.1162081)",,
850274935,True,,Prolongación General Ignacio Mejía,residential,False,174.838,"LINESTRING (-98.736565 20.1167153, -98.737553 20.1179848)",,
850596335,True,4,Viaducto Río de las Avenidas,trunk,False,51.258,"LINESTRING (-98.736565 20.1167153, -98.7369511 20.1164306)",,
103732306,False,,Avenida General Felipe Ángeles,residential,False,57.758,"LINESTRING (-98.737553 20.1179848, -98.7371156 20.1183028)",,
103732306,False,,Avenida General Felipe Ángeles,residential,True,49.731,"LINESTRING (-98.737553 20.1179848, -98.7379363 20.1177193)",,
850274935,True,,Prolongación General Ignacio Mejía,residential,False,154.214,"LINESTRING (-98.737553 20.1179848, -98.7384273 20.1191026)",,
898578405,True,2,Avenida Revolución,secondary,False,57.755,"LINESTRING (-98.7371454 20.120055, -98.7368046 20.1202993, -98.7367055 20.1203699)",,
850235906,True,2,Calle General Vicente Segura,tertiary,False,73.708,"LINESTRING (-98.7403664 20.1196878, -98.7398013 20.1200851)",,
857603113,True,2,Calle Manuel Dublán,tertiary,False,68.707,"LINESTRING (-98.7403664 20.1196878, -98.7407542 20.120187)",,
898578406,False,2,Calle Manuel Dublán,tertiary,True,81.618,"LINESTRING (-98.7403664 20.1196878, -98.7399005 20.1190984)",,
103732287,True,,Cerrada Primera Carlos Castelán,residential,False,8.236,"LINESTRING (-98.7453298 20.1209775, -98.7454072 20.1209632)",,
909868868,True,,Calle Carlos Castelán Canales,residential,False,8.241,"LINESTRING (-98.7453298 20.1209775, -98.7453827 20.1210325)",,
898578405,True,2,Avenida Revolución,secondary,False,55.349000000000004,"LINESTRING (-98.7375716 20.119759, -98.7373971 20.1198798, -98.7371454 20.120055)",,
"[103732531, 898579495]",True,,Calle 15 de Septiembre de 1810,residential,False,159.066,"LINESTRING (-98.7375716 20.119759, -98.7375324 20.1197127, -98.7366614 20.1186119)",,
276876760,True,4,Viaducto Río de las Avenidas,trunk,False,40.49,"LINESTRING (-98.7373574 20.1158415, -98.7370301 20.1160368)",,
900159861,False,,Calle Santa Gertrudis,residential,True,86.473,"LINESTRING (-98.7373574 20.1158415, -98.7376233 20.115105)",,
103732306,False,,Avenida General Felipe Ángeles,residential,False,58.106,"LINESTRING (-98.7394035 20.1166943, -98.7389606 20.1170107)",,
455325004,True,,Calle Adrián Guerrero Díaz,residential,False,147.2,"LINESTRING (-98.7394035 20.1166943, -98.7398191 20.1172276, -98.7402336 20.1177643)",,
103732347,True,2,Avenida Benito Juárez,secondary,False,192.503,"LINESTRING (-98.7434672 20.1183985, -98.744812 20.1172142)",,
455324931,True,2,Calle Francisco González Bocanegra,residential,False,98.476,"LINESTRING (-98.7434672 20.1183985, -98.7436487 20.1186385, -98.7440177 20.1191176)",,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,44.118,"LINESTRING (-98.7380831 20.1158285, -98.738468 20.1156648)",,
850235906,True,2,Calle General Vicente Segura,tertiary,False,92.666,"LINESTRING (-98.7461291 20.1158802, -98.7459735 20.1158947, -98.7458709 20.1159054, -98.7457816 20.1159339, -98.7453426 20.1162187)",,
901384012,True,2,Boulevard Everardo Márquez,trunk,False,14.298,"LINESTRING (-98.7461291 20.1158802, -98.7461336 20.1158161, -98.7461382 20.1157519)",,
1190690706,True,,Calle Licenciado Emilio Asiain,residential,False,8.448,"LINESTRING (-98.737648 20.1198574, -98.7376005 20.1197959)",,
1190690707,True,2,Avenida Revolución,secondary,False,58.196,"LINESTRING (-98.737648 20.1198574, -98.7374841 20.1199777, -98.7372096 20.1201806)",,
"[851562576, 897237913]",True,"['4', '3']",Viaducto Río de las Avenidas,trunk,False,307.507,"LINESTRING (-98.742104 20.1140347, -98.7432504 20.113524, -98.743597 20.1133746, -98.7438244 20.1132759, -98.7440516 20.11316, -98.7447142 20.1127634)",,
103732491,False,,Calle República de Argentina,residential,True,55.788,"LINESTRING (-98.7442729 20.1203755, -98.7447316 20.1201182)",,
851282511,False,,Calle República de Perú,residential,False,34.064,"LINESTRING (-98.7442729 20.1203755, -98.7442487 20.12007)",,
103732572,True,,Calle Profesor José Ibarra Olivares,residential,False,100.452,"LINESTRING (-98.7410786 20.1200318, -98.7416732 20.120742)",,
103732347,True,2,Avenida Benito Juárez,secondary,False,77.652,"LINESTRING (-98.7410786 20.1200318, -98.7416093 20.1196659, -98.7416804 20.1196216)",,
103732409,True,,Calle Rogelio Meraz R,residential,False,146.774,"LINESTRING (-98.7397899 20.1180765, -98.7389606 20.1170107)",,
"[1190689083, 898578404]",True,2,Avenida Revolución,secondary,False,57.897000000000006,"LINESTRING (-98.7397899 20.1180765, -98.739492 20.1182894, -98.7393464 20.118389)",,
103732422,True,,Avenida 16 de Enero de 1869,residential,False,86.092,"LINESTRING (-98.7444396 20.1168449, -98.743872 20.1162833)",,
850235906,True,2,Calle General Vicente Segura,tertiary,False,113.425,"LINESTRING (-98.7444396 20.1168449, -98.7435627 20.117447)",,
103732347,True,2,Avenida Benito Juárez,secondary,False,46.998,"LINESTRING (-98.744812 20.1172142, -98.7451624 20.1169489)",,
103732422,True,,Avenida 16 de Enero de 1869,residential,False,5.495,"LINESTRING (-98.744812 20.1172142, -98.744777 20.1171773)",,
103732347,True,2,Avenida Benito Juárez,secondary,False,89.616,"LINESTRING (-98.7451624 20.1169489, -98.7457831 20.1165014, -98.7458498 20.1164677)",,
898577572,False,,Privada Quinta Maty,residential,False,3.818,"LINESTRING (-98.742595 20.1161388, -98.7425743 20.1161105)",,
901372706,True,2,Avenida Revolución,secondary,False,74.109,"LINESTRING (-98.742595 20.1161388, -98.7420189 20.1165281)",,
103732306,False,,Avenida General Felipe Ángeles,residential,True,58.569,"LINESTRING (-98.7366614 20.1186119, -98.7371156 20.1183028)",,
103732531,True,,Calle 15 de Septiembre de 1810,residential,False,15.847,"LINESTRING (-98.7366614 20.1186119, -98.7365774 20.1184932)",,
103732606,True,1,Avenida Cuauhtémoc,residential,False,187.327,"LINESTRING (-98.7416732 20.120742, -98.7420137 20.1205108, -98.7421917 20.1203899, -98.743116 20.1197407)",,
1190690707,True,2,Avenida Revolución,secondary,False,58.104,"LINESTRING (-98.7372096 20.1201806, -98.7368984 20.120403, -98.7367668 20.1204971)",,
103732306,False,,Avenida General Felipe Ángeles,residential,False,58.569,"LINESTRING (-98.7371156 20.1183028, -98.7366614 20.1186119)",,
103732306,False,,Avenida General Felipe Ángeles,residential,True,57.758,"LINESTRING (-98.7371156 20.1183028, -98.737553 20.1179848)",,
"[898579500, 850275813]",False,,Calle 18 de Julio de 1872,residential,True,157.995,"LINESTRING (-98.7371156 20.1183028, -98.7379989 20.1193645, -98.738048 20.1194219)",,
850596335,True,4,Viaducto Río de las Avenidas,trunk,False,76.488,"LINESTRING (-98.7369511 20.1164306, -98.737556 20.1160426)",,
901372705,True,2,Calle Jaime Nunó,residential,False,113.471,"LINESTRING (-98.742102 20.1166345, -98.7427428 20.1174587)",,
279868539,True,2,Avenida Revolución,secondary,False,231.445,"LINESTRING (-98.742102 20.1166345, -98.7412856 20.1172, -98.7403148 20.1178658)",,
455324930,True,,Calle República de Brasil,residential,False,36.23,"LINESTRING (-98.7440177 20.1191176, -98.7442152 20.1193855)",,
857602286,False,,Avenida Cuauhtémoc,residential,False,149.888,"LINESTRING (-98.7440177 20.1191176, -98.7451886 20.1183377)",,
103732225,True,,Calle Notario Jesús Silva,residential,False,11.335,"LINESTRING (-98.7388553 20.1189085, -98.7387957 20.1188233)",,
1190689963,True,2,Avenida Revolución,secondary,False,43.15,"LINESTRING (-98.7388553 20.1189085, -98.7385403 20.1191597)",,
455324931,True,2,Calle Francisco González Bocanegra,residential,False,73.341,"LINESTRING (-98.7430277 20.1178207, -98.7434345 20.1183584)",,
850235906,True,2,Calle General Vicente Segura,tertiary,False,116.802,"LINESTRING (-98.7430277 20.1178207, -98.742126 20.1184424)",,
103732206,False,,Calle José María Lozano,residential,False,11.306,"LINESTRING (-98.7442121 20.1195677, -98.7443022 20.1195113)",,
103732206,False,,Calle José María Lozano,residential,True,103.155,"LINESTRING (-98.7442121 20.1195677, -98.7434346 20.1201401)",,
851282511,False,,Calle República de Perú,residential,False,20.262,"LINESTRING (-98.7442121 20.1195677, -98.7442152 20.1193855)",,
851282511,False,,Calle República de Perú,residential,True,55.984,"LINESTRING (-98.7442121 20.1195677, -98.7442487 20.12007)",,
857602286,False,,Avenida Cuauhtémoc,residential,False,10.812,"LINESTRING (-98.7451886 20.1183377, -98.7452737 20.1182823)",,
857602286,False,,Avenida Cuauhtémoc,residential,True,149.888,"LINESTRING (-98.7451886 20.1183377, -98.7440177 20.1191176)",,
103732422,True,,Avenida 16 de Enero de 1869,residential,False,131.98200000000003,"LINESTRING (-98.7451886 20.1183377, -98.7451614 20.1181195, -98.7451212 20.1179404, -98.7450104 20.1176245, -98.7449026 20.1173661, -98.744812 20.1172142)",,
900172789,True,4,Calle Rojo Gomez,secondary,False,38.805,"LINESTRING (-98.7384284 20.1153003, -98.7385968 20.1156114)",,
903197489,True,2,Avenida Río de las Avenidas,trunk,False,12.4,"LINESTRING (-98.7384284 20.1153003, -98.7383211 20.1153481)",,
103732491,False,,Calle República de Argentina,residential,False,68.282,"LINESTRING (-98.7452975 20.1198104, -98.7447316 20.1201182)",,
851584322,True,,Calle Carlos Castelán Canales,residential,False,164.151,"LINESTRING (-98.7452975 20.1198104, -98.7451886 20.1183377)",,
103732462,True,2,Calle Samuel Carro,residential,False,58.822,"LINESTRING (-98.7403148 20.1178658, -98.7406475 20.1182927)",,
1190689081,True,2,Avenida Revolución,secondary,False,115.88900000000001,"LINESTRING (-98.7403148 20.1178658, -98.739872 20.1181826, -98.7394319 20.1184974)",,
276876760,True,4,Viaducto Río de las Avenidas,trunk,False,29.92,"LINESTRING (-98.7370301 20.1160368, -98.7367883 20.1161812)",,
900159862,False,,Calle Purísima Grande,residential,True,116.994,"LINESTRING (-98.7370301 20.1160368, -98.7373719 20.1150348)",,
108248172,False,,Calle Socavón Girault,residential,False,83.387,"LINESTRING (-98.7366916 20.1161537, -98.7369381 20.1154404)",,
108248200,False,,Calle Tiro Tula,residential,True,10.55,"LINESTRING (-98.7366916 20.1161537, -98.7367883 20.1161812)",,
108248200,False,,Calle Tiro Tula,residential,False,10.55,"LINESTRING (-98.7367883 20.1161812, -98.7366916 20.1161537)",,
1190689082,True,,Calle Adrián Guerrero Díaz,residential,False,5.208,"LINESTRING (-98.7402336 20.1177643, -98.7402632 20.117802)",,
1190689083,True,2,Avenida Revolución,secondary,False,57.891,"LINESTRING (-98.7402336 20.1177643, -98.7397899 20.1180765)",,
277344606,True,2,,secondary_link,False,12.186,"LINESTRING (-98.7460101 20.1157, -98.7459143 20.1156374)",,
901372707,True,2,Avenida Revolución,secondary,False,148.612,"LINESTRING (-98.7460101 20.1157, -98.7457836 20.1157038, -98.7445879 20.1157516)",,
"[850596154, 455321407]",False,,"['Calle Unidad Tres', 'Unidad Tres']",residential,False,106.571,"LINESTRING (-98.7397361 20.1154106, -98.739176 20.1156883, -98.7391466 20.1157282, -98.7391594 20.1157668, -98.7393329 20.115988)",,
276876757,False,,Calle Justo Sierra,residential,False,42.433,"LINESTRING (-98.7396636 20.1157662, -98.7393329 20.115988)",,
276876757,False,,Calle Justo Sierra,residential,True,38.934,"LINESTRING (-98.739032 20.1161948, -98.7393329 20.115988)",,
455325004,True,,Calle Adrián Guerrero Díaz,residential,False,67.747,"LINESTRING (-98.739032 20.1161948, -98.739268 20.1165098, -98.7394035 20.1166943)",,
455325004,True,,Calle Adrián Guerrero Díaz,residential,False,79.203,"LINESTRING (-98.7385968 20.1156114, -98.739032 20.1161948)",,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,102.512,"LINESTRING (-98.7385968 20.1156114, -98.7394027 20.1152804, -98.7394972 20.1152439)",,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,14.701,"LINESTRING (-98.738468 20.1156648, -98.7385968 20.1156114)",,
276876763,True,1,,trunk_link,False,40.135999999999996,"LINESTRING (-98.738468 20.1156648, -98.738462 20.1155383, -98.7384311 20.1154696, -98.7384009 20.1154294, -98.7383211 20.1153481)",,
903197489,True,2,Avenida Río de las Avenidas,trunk,False,96.3,"LINESTRING (-98.7383211 20.1153481, -98.7378779 20.1155488, -98.7375802 20.1156938, -98.7375131 20.1157568)",,
276882767,True,3,Viaducto Río de las Avenidas,trunk,False,73.185,"LINESTRING (-98.7450822 20.1122199, -98.7445003 20.1125868)",,
276882774,True,2,Avenida Río de las Avenidas,trunk,False,139.912,"LINESTRING (-98.7417987 20.1138782, -98.7415991 20.11393, -98.7406181 20.1143769, -98.7405799 20.1143945)",,
"[851546336, 276882778, 276882780]",True,2,Viaducto Río de las Avenidas,trunk,False,264.56399999999996,"LINESTRING (-98.7417987 20.1138782, -98.741632 20.1139856, -98.7406546 20.11444, -98.7403228 20.114604, -98.7399083 20.1147814, -98.7395315 20.1149344)",yes,
276882774,True,2,Avenida Río de las Avenidas,trunk,False,1.452,"LINESTRING (-98.7393404 20.1149451, -98.7393276 20.1149502)",,
276882778,True,2,Viaducto Río de las Avenidas,trunk,False,36.013,"LINESTRING (-98.7395315 20.1149344, -98.7392143 20.1150616)",,
276882783,True,1,,trunk_link,False,19.989,"LINESTRING (-98.7395315 20.1149344, -98.7393404 20.1149451)",,
276876760,True,4,Viaducto Río de las Avenidas,trunk,False,18.788,"LINESTRING (-98.7375131 20.1157568, -98.7373574 20.1158415)",,
"[276888505, 276888515, 276888513]",True,2,Viaducto Río de las Avenidas,trunk,False,197.33499999999998,"LINESTRING (-98.7376419 20.1159891, -98.7377274 20.115912, -98.7379275 20.1158223, -98.7381126 20.1157366, -98.7381139 20.1157354, -98.7384008 20.115612, -98.7386689 20.115495, -98.7390115 20.1153459, -98.7393405 20.1152266)",yes,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,49.754999999999995,"LINESTRING (-98.7376419 20.1159891, -98.7377679 20.1159683, -98.7380831 20.1158285)",,
276888507,True,1,,trunk_link,False,16.474,"LINESTRING (-98.7393405 20.1152266, -98.7394972 20.1152439)",,
276888513,True,2,Viaducto Río de las Avenidas,trunk,False,29.431,"LINESTRING (-98.7393405 20.1152266, -98.7395997 20.1151226)",,
900173962,True,1,,trunk_link,False,12.965,"LINESTRING (-98.7395415 20.1152256, -98.7395997 20.1151226)",,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,75.399,"LINESTRING (-98.7395415 20.1152256, -98.7400007 20.1150442, -98.7402031 20.1149542)",,
897237913,True,3,Viaducto Río de las Avenidas,trunk,False,22.995,"LINESTRING (-98.7419049 20.1141231, -98.742104 20.1140347)",,
276882774,True,2,Avenida Río de las Avenidas,trunk,False,25.195,"LINESTRING (-98.7386504 20.1152115, -98.7384284 20.1153003)",,
276888782,True,2,Viaducto Javier Rojo Gómez,secondary,False,82.809,"LINESTRING (-98.7386504 20.1152115, -98.7385977 20.115206, -98.7385504 20.1151994, -98.7385054 20.1151896, -98.7380841 20.1150723, -98.7378788 20.1150503)",,
276876759,False,4,Viaducto Javier Rojo Gómez,secondary,False,71.476,"LINESTRING (-98.7378788 20.1150503, -98.7372252 20.1148592)",,
900172790,True,2,Viaducto Javier Rojo Gómez,secondary,False,64.966,"LINESTRING (-98.7378788 20.1150503, -98.7380637 20.1151315, -98.7383096 20.1152046, -98.7383521 20.1152243, -98.7383998 20.1152592, -98.7384284 20.1153003)",,
276882774,True,2,Avenida Río de las Avenidas,trunk,False,12.109,"LINESTRING (-98.7405799 20.1143945, -98.7404776 20.1144458)",,
276888783,True,1,,trunk_link,False,40.113,"LINESTRING (-98.7405799 20.1143945, -98.7405836 20.1144367, -98.7406101 20.1145104, -98.740649 20.1145664, -98.7406852 20.1146221, -98.7407328 20.1146536, -98.7407858 20.1146741)",,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,132.057,"LINESTRING (-98.7407858 20.1146741, -98.7417471 20.1142211, -98.7419049 20.1141231)",,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,19.754,"LINESTRING (-98.7404508 20.1148394, -98.7406171 20.1147547)",,
276888784,True,1,,trunk_link,False,47.498,"LINESTRING (-98.7404508 20.1148394, -98.7404783 20.114755, -98.7404763 20.1147027, -98.7404468 20.1146605, -98.7403938 20.1145925, -98.7403415 20.1145579, -98.7402439 20.1145622)",,
276882774,True,2,Avenida Río de las Avenidas,trunk,False,103.524,"LINESTRING (-98.7402439 20.1145622, -98.7398225 20.1147518, -98.7393404 20.1149451)",,
277295789,True,,Prolongación San Felipe de las Torres,residential,False,32.622,"LINESTRING (-98.7450506 20.1129027, -98.7449563 20.1127867, -98.7448998 20.1127409, -98.7448375 20.1126903)",,
851636652,True,4,Viaducto Río de las Avenidas,trunk,False,15.226,"LINESTRING (-98.7447142 20.1127634, -98.7448375 20.1126903)",,
277295788,True,,Prolongación San Felipe de las Torres,residential,False,38.590999999999994,"LINESTRING (-98.7447142 20.1127634, -98.7448711 20.1128478, -98.7450506 20.1129027)",,
851636652,True,4,Viaducto Río de las Avenidas,trunk,False,46.396,"LINESTRING (-98.7448375 20.1126903, -98.7452095 20.1124621)",,
276882767,True,3,Viaducto Río de las Avenidas,trunk,False,117.55,"LINESTRING (-98.7428209 20.1134352, -98.7417987 20.1138782)",,
277338519,False,,Calle Margarita Michelena,residential,False,138.445,"LINESTRING (-98.7428209 20.1134352, -98.742753 20.1133384, -98.7422047 20.1125991, -98.7420658 20.1124118)",,
277344606,True,2,,secondary_link,False,24.018,"LINESTRING (-98.7459143 20.1156374, -98.7456965 20.1155679)",,
725900419,True,,Tuzobús Ruta troncal,busway,False,264.307,"LINESTRING (-98.7459143 20.1156374, -98.7457731 20.1156176, -98.7456775 20.1156188, -98.7433888 20.1157507)",,no
897237917,False,,16 de Enero,residential,True,6.708,"LINESTRING (-98.7425177 20.1145924, -98.7425704 20.1145579)",,
901375297,True,,Avenida 16 de Enero de 1869,residential,False,75.575,"LINESTRING (-98.7425177 20.1145924, -98.742104 20.1140347)",,
897237918,False,,Privada 16 de Enero,residential,True,6.832,"LINESTRING (-98.7428647 20.115057, -98.7429184 20.1150219)",,
901375297,True,,Avenida 16 de Enero de 1869,residential,False,63.1,"LINESTRING (-98.7428647 20.115057, -98.7425177 20.1145924)",,
277344611,False,,Calle Colonial 1,residential,True,12.431,"LINESTRING (-98.7452242 20.1162081, -98.7452483 20.1162082, -98.7453426 20.1162187)",,
103732422,True,,Avenida 16 de Enero de 1869,residential,False,69.251,"LINESTRING (-98.743872 20.1162833, -98.7434403 20.1158105)",,
897237920,False,,Calle Colonial 1,residential,True,10.648,"LINESTRING (-98.743872 20.1162833, -98.7439734 20.1162731)",,
897237919,False,,Calle Colonial 2,residential,True,5.564,"LINESTRING (-98.7445879 20.1157516, -98.7445899 20.1158016)",,
901375295,True,2,Avenida Revolución,secondary,False,120.002,"LINESTRING (-98.7445879 20.1157516, -98.7434403 20.1158105)",,
277344614,False,,Calle Colonial 2,residential,False,7.118,"LINESTRING (-98.744638 20.1167059, -98.7446339 20.116642)",,
850235906,True,2,Calle General Vicente Segura,tertiary,False,25.846,"LINESTRING (-98.744638 20.1167059, -98.7444396 20.1168449)",,
858557205,True,2,Calle Jaime Nunó,residential,False,5.153,"LINESTRING (-98.7420189 20.1165281, -98.7420473 20.116566)",,
279878849,False,4,Calle Jaime Nunó,residential,True,155.53499999999997,"LINESTRING (-98.7420189 20.1165281, -98.7416196 20.1159721, -98.7412374 20.1154923, -98.7412018 20.1154419, -98.7411589 20.1153865)",,
901372708,True,2,Avenida Revolución,secondary,False,231.609,"LINESTRING (-98.7420189 20.1165281, -98.7415494 20.1168502, -98.7412036 20.1170882, -98.7402336 20.1177643)",,
103732225,True,,Calle Notario Jesús Silva,residential,False,147.31,"LINESTRING (-98.7387676 20.1187897, -98.7379363 20.1177193)",,
"[898578856, 898578857]",True,2,Avenida Revolución,secondary,False,49.74,"LINESTRING (-98.7387676 20.1187897, -98.7384408 20.1190875, -98.7384273 20.1191026)",,
"[898579496, 898579497]",True,2,Avenida Revolución,secondary,False,62.302,"LINESTRING (-98.738048 20.1194219, -98.7378286 20.119585, -98.7375876 20.1197494, -98.7375716 20.119759)",,
"[898579500, 850275813]",False,,Calle 18 de Julio de 1872,residential,False,157.995,"LINESTRING (-98.738048 20.1194219, -98.7379989 20.1193645, -98.7371156 20.1183028)",,
279878852,True,2,Calle Jaime Nunó,residential,False,37.628,"LINESTRING (-98.7406882 20.1147204, -98.7404776 20.1144458)",,
851546335,True,2,Viaducto Río de las Avenidas,trunk,False,11.417,"LINESTRING (-98.7406882 20.1147204, -98.7407858 20.1146741)",,
276882774,True,2,Avenida Río de las Avenidas,trunk,False,9.137,"LINESTRING (-98.7404776 20.1144458, -98.7403999 20.1144836)",,
279878852,True,2,Calle Jaime Nunó,residential,False,75.90700000000001,"LINESTRING (-98.7404776 20.1144458, -98.7404027 20.1143558, -98.7400297 20.1139081)",,
103732462,True,2,Calle Samuel Carro,residential,False,72.425,"LINESTRING (-98.7412518 20.1190479, -98.7416511 20.1195805)",,
850235906,True,2,Calle General Vicente Segura,tertiary,False,116.66,"LINESTRING (-98.7412518 20.1190479, -98.7406159 20.1195029, -98.7403664 20.1196878)",,
