osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,lanes
440989480,False,,Calle 14,residential,,False,52.138,"LINESTRING (-91.0464061 18.1859987, -91.0459415 18.1861569)",,
954247948,False,,Privada de la 17,residential,,True,53.444,"LINESTRING (-91.0464061 18.1859987, -91.0462734 18.1855349)",,
440989473,False,,Calle 19,residential,,False,116.159,"LINESTRING (-91.0459415 18.1861569, -91.0456056 18.1851622)",,
440989473,False,,Calle 19,residential,,True,112.638,"LINESTRING (-91.0459415 18.1861569, -91.0462651 18.1871221)",,
440989480,False,,Calle 14,residential,,False,143.539,"LINESTRING (-91.0459415 18.1861569, -91.0446509 18.1865606)",,
440989480,False,,Calle 14,residential,,True,52.138,"LINESTRING (-91.0459415 18.1861569, -91.0464061 18.1859987)",,
440989480,False,,Calle 14,residential,,False,113.744,"LINESTRING (-91.0446509 18.1865606, -91.0436148 18.1868389)",,
440989480,False,,Calle 14,residential,,True,143.539,"LINESTRING (-91.0446509 18.1865606, -91.0459415 18.1861569)",,
440989485,False,,Calle 21,residential,,False,111.722,"LINESTRING (-91.0446509 18.1865606, -91.0450509 18.1874907)",,
440989485,False,,Calle 21,residential,,True,115.246,"LINESTRING (-91.0446509 18.1865606, -91.0442521 18.1855959)",,
27014623,False,,Calle 23,secondary,,False,110.966,"LINESTRING (-91.0436148 18.1868389, -91.0439842 18.1877731)",,
27014623,False,,Calle 23,secondary,,True,111.63,"LINESTRING (-91.0436148 18.1868389, -91.0432247 18.1859059)",,
440989480,False,,Calle 14,residential,,False,116.085,"LINESTRING (-91.0436148 18.1868389, -91.0425749 18.1871763)",,
440989480,False,,Calle 14,residential,,True,113.744,"LINESTRING (-91.0436148 18.1868389, -91.0446509 18.1865606)",,
440989474,False,,Calle 17,residential,,True,114.97,"LINESTRING (-91.0463671 18.1849185, -91.046663 18.1859135)",,
440989482,False,,Calle 16,residential,,True,42.682,"LINESTRING (-91.0463671 18.1849185, -91.046752 18.1848018)",,
440989474,False,,Calle 17,residential,,False,48.688,"LINESTRING (-91.0463671 18.1849185, -91.0463089 18.1847245, -91.0462408 18.1844974)",,
440989482,False,,Calle 16,residential,,False,84.888,"LINESTRING (-91.0463671 18.1849185, -91.0462275 18.1849619, -91.0460032 18.1850352, -91.0456056 18.1851622)",,
440989482,False,,Calle 16,residential,,False,113.878,"LINESTRING (-91.0442521 18.1855959, -91.0432247 18.1859059)",,
440989482,False,,Calle 16,residential,,True,150.899,"LINESTRING (-91.0442521 18.1855959, -91.0456056 18.1851622)",,
440989485,False,,Calle 21,residential,,False,115.246,"LINESTRING (-91.0442521 18.1855959, -91.0446509 18.1865606)",,
440989485,False,,Calle 21,residential,,True,67.614,"LINESTRING (-91.0442521 18.1855959, -91.0440228 18.1850282)",,
27014623,False,,Calle 23,secondary,,False,111.63,"LINESTRING (-91.0432247 18.1859059, -91.0436148 18.1868389)",,
27014623,False,,Calle 23,secondary,,True,64.832,"LINESTRING (-91.0432247 18.1859059, -91.043002 18.1853626)",,
440989482,False,,Calle 16,residential,,False,117.027,"LINESTRING (-91.0432247 18.1859059, -91.0421675 18.1862203)",,
440989482,False,,Calle 16,residential,,True,113.878,"LINESTRING (-91.0432247 18.1859059, -91.0442521 18.1855959)",,
589347870,False,,Calle 18-A,residential,,True,107.303,"LINESTRING (-91.0461487 18.1840569, -91.0471219 18.1837806)",,
440989474,False,,Calle 17,residential,,True,35.769000000000005,"LINESTRING (-91.0461487 18.1840569, -91.0461876 18.1842442, -91.0462221 18.1843708)",,
589347870,False,,Calle 18-A,residential,,False,246.20000000000002,"LINESTRING (-91.0461487 18.1840569, -91.0439824 18.1846482, -91.0439087 18.184668)",,
440989485,False,,Calle 21,residential,,False,41.827,"LINESTRING (-91.0439087 18.184668, -91.0440228 18.1850282)",,
589347870,False,,Calle 18-A,residential,,False,119.247,"LINESTRING (-91.0439087 18.184668, -91.0428147 18.1849322)",,
589347870,False,,Calle 18-A,residential,,True,246.20000000000002,"LINESTRING (-91.0439087 18.184668, -91.0439824 18.1846482, -91.0461487 18.1840569)",,
440989476,False,,Calle 15,residential,,False,38.429,"LINESTRING (-91.0471817 18.1841215, -91.0471219 18.1837806)",,
440989476,False,,Calle 15,residential,,True,58.299,"LINESTRING (-91.0471817 18.1841215, -91.0473352 18.1846251)",,
440989484,False,,Calle 18,residential,,False,105.096,"LINESTRING (-91.0471817 18.1841215, -91.0462221 18.1843708)",,
440989485,False,,Calle 21,residential,,False,67.614,"LINESTRING (-91.0440228 18.1850282, -91.0442521 18.1855959)",,
440989485,False,,Calle 21,residential,,True,41.827,"LINESTRING (-91.0440228 18.1850282, -91.0439087 18.184668)",,
589344058,False,,Calle 18,residential,,False,114.069,"LINESTRING (-91.0440228 18.1850282, -91.043002 18.1853626)",,
589344058,False,,Calle 18,residential,,True,241.75000000000003,"LINESTRING (-91.0440228 18.1850282, -91.0447392 18.1848264, -91.0457232 18.1846213, -91.0457791 18.1846079, -91.0458609 18.1845883, -91.046088 18.184534, -91.0462408 18.1844974)",,
27014623,False,,Calle 23,secondary,,False,64.832,"LINESTRING (-91.043002 18.1853626, -91.0432247 18.1859059)",,
27014623,False,,Calle 23,secondary,,True,51.787,"LINESTRING (-91.043002 18.1853626, -91.0428147 18.1849322)",,
589344058,False,,Calle 18,residential,,False,230.751,"LINESTRING (-91.043002 18.1853626, -91.0409261 18.1860082)",,
589344058,False,,Calle 18,residential,,True,114.069,"LINESTRING (-91.043002 18.1853626, -91.0440228 18.1850282)",,
440989475,False,,Calle 12,residential,,False,116.979,"LINESTRING (-91.0450509 18.1874907, -91.0439842 18.1877731)",,
440989475,False,,Calle 12,residential,,True,134.657,"LINESTRING (-91.0450509 18.1874907, -91.0462651 18.1871221)",,
440989485,False,,Calle 21,residential,,True,111.722,"LINESTRING (-91.0450509 18.1874907, -91.0446509 18.1865606)",,
173271448,True,,Calle 1 de Julio,secondary,,False,120.304,"LINESTRING (-91.039456 18.1854957, -91.0405503 18.1851962)",,
440989516,False,,Calle 29,unclassified,,False,7.156,"LINESTRING (-91.039456 18.1854957, -91.039439 18.1854334)",,
"[1232544849, 440989489, 1232544847]",False,,Calle 29,residential,,False,46.408,"LINESTRING (-91.039456 18.1854957, -91.0395381 18.1857, -91.0395791 18.1858021, -91.0396127 18.1858856)",yes,
440989480,False,,Calle 14,residential,,True,132.107,"LINESTRING (-91.0403538 18.1878475, -91.0415427 18.1874791)",,
1232544849,False,,Calle 29,residential,,False,112.889,"LINESTRING (-91.0403538 18.1878475, -91.0407593 18.1887868)",,
1232544849,False,,Calle 29,residential,,True,112.873,"LINESTRING (-91.0403538 18.1878475, -91.0400066 18.1868875)",,
589344058,False,,Calle 18,residential,,True,125.67,"LINESTRING (-91.0397818 18.1863171, -91.0409261 18.1860082)",,
1232544849,False,,Calle 29,residential,,False,67.726,"LINESTRING (-91.0397818 18.1863171, -91.0400066 18.1868875)",,
1232544849,False,,Calle 29,residential,,True,51.198,"LINESTRING (-91.0397818 18.1863171, -91.0396127 18.1858856)",,
440989482,False,,Calle 16,residential,,True,125.342,"LINESTRING (-91.0400066 18.1868875, -91.0411291 18.1865223)",,
1232544849,False,,Calle 29,residential,,False,112.873,"LINESTRING (-91.0400066 18.1868875, -91.0403538 18.1878475)",,
1232544849,False,,Calle 29,residential,,True,67.726,"LINESTRING (-91.0400066 18.1868875, -91.0397818 18.1863171)",,
27014623,False,,Calle 23,secondary,,False,51.787,"LINESTRING (-91.0428147 18.1849322, -91.043002 18.1853626)",,
27014623,False,,Calle 23,secondary,,True,17.643,"LINESTRING (-91.0428147 18.1849322, -91.0427701 18.1847793)",,
589347870,False,,Calle 18-A,residential,,True,119.247,"LINESTRING (-91.0428147 18.1849322, -91.0439087 18.184668)",,
589347870,False,,Calle 18-A,residential,,False,231.933,"LINESTRING (-91.0428147 18.1849322, -91.0419792 18.1851386, -91.0407105 18.1855247)",,
589347870,False,,Calle 18-A,residential,,False,122.72,"LINESTRING (-91.0407105 18.1855247, -91.0396127 18.1858856)",,
1232544856,False,,Calle 27,residential,,False,58.388,"LINESTRING (-91.0407105 18.1855247, -91.0409261 18.1860082)",,
589347870,False,,Calle 18-A,residential,,True,231.933,"LINESTRING (-91.0407105 18.1855247, -91.0419792 18.1851386, -91.0428147 18.1849322)",,
"[1232544856, 1232544851, 440989493]",False,,Calle 27,residential,,True,40.257999999999996,"LINESTRING (-91.0407105 18.1855247, -91.040694 18.1854909, -91.0406477 18.1853958, -91.0405503 18.1851962)",yes,
589347870,False,,Calle 18-A,residential,,True,122.72,"LINESTRING (-91.0396127 18.1858856, -91.0407105 18.1855247)",,
1232544849,False,,Calle 29,residential,,False,51.198,"LINESTRING (-91.0396127 18.1858856, -91.0397818 18.1863171)",,
"[440989489, 1232544849, 1232544847]",False,,Calle 29,residential,,True,46.408,"LINESTRING (-91.0396127 18.1858856, -91.0395791 18.1858021, -91.0395381 18.1857, -91.039456 18.1854957)",yes,
440989491,False,,Calle 8,residential,,False,30.431,"LINESTRING (-91.0440485 18.1898298, -91.0437806 18.1899304)",,
440989491,False,,Calle 8,residential,,False,113.297,"LINESTRING (-91.0437806 18.1899304, -91.0428112 18.1903663)",,
440989491,False,,Calle 8,residential,,True,30.431,"LINESTRING (-91.0437806 18.1899304, -91.0440485 18.1898298)",,
440989492,False,,Calle 25,residential,,False,221.478,"LINESTRING (-91.0437806 18.1899304, -91.0429758 18.1880912)",,
440989480,False,,Calle 14,residential,,False,114.121,"LINESTRING (-91.0425749 18.1871763, -91.0415427 18.1874791)",,
440989480,False,,Calle 14,residential,,True,116.085,"LINESTRING (-91.0425749 18.1871763, -91.0436148 18.1868389)",,
440989492,False,,Calle 25,residential,,False,114.684,"LINESTRING (-91.0425749 18.1871763, -91.0421675 18.1862203)",,
440989492,False,,Calle 25,residential,,True,110.196,"LINESTRING (-91.0425749 18.1871763, -91.0429758 18.1880912)",,
440989482,False,,Calle 16,residential,,False,114.722,"LINESTRING (-91.0421675 18.1862203, -91.0411291 18.1865223)",,
440989482,False,,Calle 16,residential,,True,117.027,"LINESTRING (-91.0421675 18.1862203, -91.0432247 18.1859059)",,
440989492,False,,Calle 25,residential,,True,114.684,"LINESTRING (-91.0421675 18.1862203, -91.0425749 18.1871763)",,
589344058,False,,Calle 18,residential,,False,125.67,"LINESTRING (-91.0409261 18.1860082, -91.0397818 18.1863171)",,
589344058,False,,Calle 18,residential,,True,230.751,"LINESTRING (-91.0409261 18.1860082, -91.043002 18.1853626)",,
1232544856,False,,Calle 27,residential,,False,61.055,"LINESTRING (-91.0409261 18.1860082, -91.0411291 18.1865223)",,
1232544856,False,,Calle 27,residential,,True,58.388,"LINESTRING (-91.0409261 18.1860082, -91.0407105 18.1855247)",,
440989482,False,,Calle 16,residential,,False,125.342,"LINESTRING (-91.0411291 18.1865223, -91.0400066 18.1868875)",,
440989482,False,,Calle 16,residential,,True,114.722,"LINESTRING (-91.0411291 18.1865223, -91.0421675 18.1862203)",,
1232544856,False,,Calle 27,residential,,False,115.014,"LINESTRING (-91.0411291 18.1865223, -91.0415427 18.1874791)",,
1232544856,False,,Calle 27,residential,,True,61.055,"LINESTRING (-91.0411291 18.1865223, -91.0409261 18.1860082)",,
440989480,False,,Calle 14,residential,,False,132.107,"LINESTRING (-91.0415427 18.1874791, -91.0403538 18.1878475)",,
440989480,False,,Calle 14,residential,,True,114.121,"LINESTRING (-91.0415427 18.1874791, -91.0425749 18.1871763)",,
1232544856,False,,Calle 27,residential,,False,108.966,"LINESTRING (-91.0415427 18.1874791, -91.0418907 18.1884016)",,
1232544856,False,,Calle 27,residential,,True,115.014,"LINESTRING (-91.0415427 18.1874791, -91.0411291 18.1865223)",,
440989475,False,,Calle 12,residential,,False,126.963,"LINESTRING (-91.0418907 18.1884016, -91.0407593 18.1887868)",,
440989475,False,,Calle 12,residential,,True,119.713,"LINESTRING (-91.0418907 18.1884016, -91.0429758 18.1880912)",,
1232544856,False,,Calle 27,residential,,False,239.129,"LINESTRING (-91.0418907 18.1884016, -91.0428112 18.1903663)",,
1232544856,False,,Calle 27,residential,,True,108.966,"LINESTRING (-91.0418907 18.1884016, -91.0415427 18.1874791)",,
440989491,False,,Calle 8,residential,,True,113.297,"LINESTRING (-91.0428112 18.1903663, -91.0437806 18.1899304)",,
1232544856,False,,Calle 27,residential,,True,239.129,"LINESTRING (-91.0428112 18.1903663, -91.0418907 18.1884016)",,
173271452,True,,Calle 1 de Julio,tertiary,,False,26.265,"LINESTRING (-91.0429773 18.1844482, -91.0427387 18.1845146)",,
440989501,False,,Calle 23,residential,,False,115.005,"LINESTRING (-91.0429773 18.1844482, -91.0425474 18.183498)",,
440989501,False,,Calle 23,residential,,True,4.852,"LINESTRING (-91.0429773 18.1844482, -91.0429954 18.1844883)",,
440989501,False,,Calle 23,residential,,False,113.14,"LINESTRING (-91.0421055 18.1825213, -91.0416826 18.1815865)",,
440989501,False,,Calle 23,residential,,True,118.213,"LINESTRING (-91.0421055 18.1825213, -91.0425474 18.183498)",,
954240081,False,,Calle 22,residential,,False,103.876,"LINESTRING (-91.0421055 18.1825213, -91.0411668 18.1827994)",,
954240081,False,,Calle 22,residential,,True,95.829,"LINESTRING (-91.0421055 18.1825213, -91.042971 18.1822633)",,
173271452,True,,Calle 1 de Julio,tertiary,,False,99.657,"LINESTRING (-91.043882 18.1841943, -91.0429773 18.1844482)",,
988229500,False,,Calle 21,residential,,False,114.5,"LINESTRING (-91.043882 18.1841943, -91.0434433 18.1832527)",,
988229500,False,,Calle 21,residential,,True,5.234,"LINESTRING (-91.043882 18.1841943, -91.0439067 18.1842351)",,
937133611,False,,Calle 20,residential,,False,98.497,"LINESTRING (-91.0434433 18.1832527, -91.0425474 18.183498)",,2
937133611,False,,Calle 20,residential,,True,143.626,"LINESTRING (-91.0434433 18.1832527, -91.0447498 18.1828954)",,2
988229500,False,,Calle 21,residential,,False,120.802,"LINESTRING (-91.0434433 18.1832527, -91.042971 18.1822633)",,
988229500,False,,Calle 21,residential,,True,114.5,"LINESTRING (-91.0434433 18.1832527, -91.043882 18.1841943)",,
173271452,True,,Calle 1 de Julio,tertiary,,False,89.225,"LINESTRING (-91.0450251 18.183874, -91.044215 18.184101)",,
937133602,False,,Calle 19,residential,,False,112.635,"LINESTRING (-91.0450251 18.183874, -91.0447498 18.1828954)",,
937133602,False,,Calle 19,residential,,True,5.363,"LINESTRING (-91.0450251 18.183874, -91.0450382 18.1839206)",,
937133602,False,,Calle 19,residential,,True,118.173,"LINESTRING (-91.0444609 18.1818687, -91.0447498 18.1828954)",,
954240081,False,,Calle 22,residential,,False,163.399,"LINESTRING (-91.0444609 18.1818687, -91.042971 18.1822633)",,
954240081,False,,Calle 22,residential,,True,115.506,"LINESTRING (-91.0444609 18.1818687, -91.0455142 18.1815901)",,
173271452,True,,Calle 1 de Julio,tertiary,,False,114.066,"LINESTRING (-91.0460608 18.183584, -91.0450251 18.183874)",,
937133603,False,,Calle 17,residential,,False,111.876,"LINESTRING (-91.0460608 18.183584, -91.0457901 18.1826113)",,
937133603,False,,Calle 17,residential,,True,5.587,"LINESTRING (-91.0460608 18.183584, -91.0460738 18.1836327)",,
937133603,False,,Calle 17,residential,,True,117.234,"LINESTRING (-91.0455142 18.1815901, -91.0457901 18.1826113)",,
954240081,False,,Calle 22,residential,,False,115.506,"LINESTRING (-91.0455142 18.1815901, -91.0444609 18.1818687)",,
937133604,False,,Calle 15,residential,,False,111.113,"LINESTRING (-91.047111 18.1832898, -91.0468423 18.1823237)",,
937133604,False,,Calle 15,residential,,True,5.831,"LINESTRING (-91.047111 18.1832898, -91.0471247 18.1833406)",,
173271452,True,,Calle 1 de Julio,tertiary,,False,115.668,"LINESTRING (-91.047111 18.1832898, -91.0468206 18.1833711, -91.0460608 18.183584)",,
937133604,False,,Calle 15,residential,,True,111.113,"LINESTRING (-91.0468423 18.1823237, -91.047111 18.1832898)",,
937133611,False,,Calle 20,residential,,False,115.666,"LINESTRING (-91.0468423 18.1823237, -91.0457901 18.1826113)",,2
937133611,False,,Calle 20,residential,,True,105.006,"LINESTRING (-91.0468423 18.1823237, -91.0477826 18.1820176)",,2
937133602,False,,Calle 19,residential,,False,118.173,"LINESTRING (-91.0447498 18.1828954, -91.0444609 18.1818687)",,
937133602,False,,Calle 19,residential,,True,112.635,"LINESTRING (-91.0447498 18.1828954, -91.0450251 18.183874)",,
937133611,False,,Calle 20,residential,,False,143.626,"LINESTRING (-91.0447498 18.1828954, -91.0434433 18.1832527)",,2
937133611,False,,Calle 20,residential,,True,114.35,"LINESTRING (-91.0447498 18.1828954, -91.0457901 18.1826113)",,2
440989501,False,,Calle 23,residential,,False,118.213,"LINESTRING (-91.0425474 18.183498, -91.0421055 18.1825213)",,
440989501,False,,Calle 23,residential,,True,115.005,"LINESTRING (-91.0425474 18.183498, -91.0429773 18.1844482)",,
937133611,False,,Calle 20,residential,,True,98.497,"LINESTRING (-91.0425474 18.183498, -91.0434433 18.1832527)",,2
954240081,False,,Calle 22,residential,,False,95.829,"LINESTRING (-91.042971 18.1822633, -91.0421055 18.1825213)",,
954240081,False,,Calle 22,residential,,True,163.399,"LINESTRING (-91.042971 18.1822633, -91.0444609 18.1818687)",,
988229500,False,,Calle 21,residential,,True,120.802,"LINESTRING (-91.042971 18.1822633, -91.0434433 18.1832527)",,
954240081,False,,Calle 22,residential,,True,126.825,"LINESTRING (-91.0389695 18.1834522, -91.0401153 18.1831118)",,
440989516,False,,Calle 29,unclassified,,True,196.137,"LINESTRING (-91.0389695 18.1834522, -91.0394747 18.1840416, -91.0395256 18.1841282, -91.0395377 18.184227, -91.0393292 18.1850074)",,
440989501,False,,Calle 23,residential,,True,113.14,"LINESTRING (-91.0416826 18.1815865, -91.0421055 18.1825213)",,
440989508,False,,Calle 24,residential,,False,99.752,"LINESTRING (-91.0416826 18.1815865, -91.0407755 18.1818356)",,
440989508,False,,Calle 24,residential,,False,117.295,"LINESTRING (-91.0407755 18.1818356, -91.0397092 18.1821296)",,
440989508,False,,Calle 24,residential,,True,99.752,"LINESTRING (-91.0407755 18.1818356, -91.0416826 18.1815865)",,
440989511,False,,Calle 25,residential,,True,114.866,"LINESTRING (-91.0407755 18.1818356, -91.0411668 18.1827994)",,
440989511,False,,Calle 25,residential,,False,114.866,"LINESTRING (-91.0411668 18.1827994, -91.0407755 18.1818356)",,
954240081,False,,Calle 22,residential,,True,103.876,"LINESTRING (-91.0411668 18.1827994, -91.0421055 18.1825213)",,
954240081,False,,Calle 22,residential,,False,116.388,"LINESTRING (-91.0411668 18.1827994, -91.0403024 18.1830562, -91.0401153 18.1831118)",,
440989512,False,,Calle 27,residential,,False,117.34,"LINESTRING (-91.0401153 18.1831118, -91.0397092 18.1821296)",,
954240081,False,,Calle 22,residential,,False,126.825,"LINESTRING (-91.0401153 18.1831118, -91.0389695 18.1834522)",,
954240081,False,,Calle 22,residential,,True,116.388,"LINESTRING (-91.0401153 18.1831118, -91.0403024 18.1830562, -91.0411668 18.1827994)",,
440989508,False,,Calle 24,residential,,False,112.335,"LINESTRING (-91.0397092 18.1821296, -91.038688 18.1824112)",,
440989508,False,,Calle 24,residential,,True,117.295,"LINESTRING (-91.0397092 18.1821296, -91.0407755 18.1818356)",,
440989512,False,,Calle 27,residential,,True,117.34,"LINESTRING (-91.0397092 18.1821296, -91.0401153 18.1831118)",,
440989508,False,,Calle 24,residential,,True,112.335,"LINESTRING (-91.038688 18.1824112, -91.0397092 18.1821296)",,
440989516,False,,Calle 29,unclassified,,False,32.88,"LINESTRING (-91.039439 18.1854334, -91.0393265 18.1851577)",,
440989516,False,,Calle 29,unclassified,,True,7.156,"LINESTRING (-91.039439 18.1854334, -91.039456 18.1854957)",,
440989516,False,,Calle 29,unclassified,,True,16.715,"LINESTRING (-91.0393292 18.1850074, -91.0393265 18.1851577)",,
440989516,False,,Calle 29,unclassified,,False,196.137,"LINESTRING (-91.0393292 18.1850074, -91.0395377 18.184227, -91.0395256 18.1841282, -91.0394747 18.1840416, -91.0389695 18.1834522)",,
589347881,False,,Calle 29-A,residential,,False,72.983,"LINESTRING (-91.0393292 18.1850074, -91.039242 18.1849284, -91.0390341 18.1844238)",,
27014623,False,,Calle 23,secondary,,True,110.966,"LINESTRING (-91.0439842 18.1877731, -91.0436148 18.1868389)",,
440989475,False,,Calle 12,residential,,False,112.246,"LINESTRING (-91.0439842 18.1877731, -91.0429758 18.1880912)",,
440989475,False,,Calle 12,residential,,True,116.979,"LINESTRING (-91.0439842 18.1877731, -91.0450509 18.1874907)",,
27014623,False,,Calle 23,secondary,,False,104.117,"LINESTRING (-91.0439842 18.1877731, -91.0442913 18.1885621, -91.0443261 18.1886513)",,
394761846,True,MEX 221,Calle 10,secondary,40,False,46.876,"LINESTRING (-91.0470191 18.1878308, -91.0465899 18.1879378)",,2
