osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed
191650645,False,2,74,Ruta 74,tertiary,False,88.025,"LINESTRING (-56.0462779 -34.7174367, -56.0453954 -34.7177537)",
191650645,False,2,74,Ruta 74,tertiary,True,39.193,"LINESTRING (-56.0462779 -34.7174367, -56.0466708 -34.7172955)",
"[114136265, 114136300]",False,,,"['Calle 4', 'Calle 3']",residential,"[False, True]",264.539,"LINESTRING (-56.0462779 -34.7174367, -56.0469785 -34.7183604, -56.0473063 -34.7188132, -56.0466385 -34.7193441)",
114136287,False,,,Doctor Quintela,residential,False,58.207,"LINESTRING (-56.0541804 -34.7192512, -56.0539189 -34.7187739)",
114136307,False,,,General Rondeau,residential,False,75.453,"LINESTRING (-56.0541804 -34.7192512, -56.054392 -34.7185953)",
114136287,False,,,Doctor Quintela,residential,False,193.257,"LINESTRING (-56.0520956 -34.7153296, -56.051345 -34.7137048)",
114136287,False,,,Doctor Quintela,residential,True,233.521,"LINESTRING (-56.0520956 -34.7153296, -56.0531133 -34.7172559)",
986510145,False,2,74,Ruta 74,tertiary,False,120.675,"LINESTRING (-56.0520956 -34.7153296, -56.0508887 -34.7157696)",45
986510145,False,2,74,Ruta 74,tertiary,True,99.841,"LINESTRING (-56.0520956 -34.7153296, -56.0530942 -34.7149657)",45
114136282,False,,,Bulevar San Francisco,residential,True,44.461,"LINESTRING (-56.0489857 -34.7117181, -56.0493388 -34.7119931)",
114136301,False,,,General Fructuoso Rivera,residential,True,40.259,"LINESTRING (-56.0489857 -34.7117181, -56.0490942 -34.712069)",
114136297,False,,,Presbítero Pablo Franco,residential,True,54.839,"LINESTRING (-56.0489419 -34.7130691, -56.0495018 -34.7128919)",
114136301,False,,,General Fructuoso Rivera,residential,False,198.12,"LINESTRING (-56.0508887 -34.7157696, -56.0500904 -34.7141131)",
114136301,False,,,General Fructuoso Rivera,residential,True,233.761,"LINESTRING (-56.0508887 -34.7157696, -56.051864 -34.717713)",
986510145,False,2,74,Ruta 74,tertiary,True,120.675,"LINESTRING (-56.0508887 -34.7157696, -56.0520956 -34.7153296)",45
"[986510145, 191650650]",False,2,74,Ruta 74,tertiary,False,325.798,"LINESTRING (-56.0508887 -34.7157696, -56.0501155 -34.7160505, -56.0490924 -34.7164226, -56.0476297 -34.7169564)",45
114136294,False,,,,residential,False,101.136,"LINESTRING (-56.0506263 -34.7116139, -56.0495857 -34.711923)",
114136286,False,,,Bulevar San Francisco,residential,True,14.626,"LINESTRING (-56.0516972 -34.7135902, -56.0515819 -34.713499)",
114136298,False,,,Papillon,residential,False,23.703,"LINESTRING (-56.0516972 -34.7135902, -56.0514561 -34.7136687)",
114136298,False,,,Papillon,residential,True,112.978,"LINESTRING (-56.0516972 -34.7135902, -56.0528477 -34.7132188)",
114136286,False,,,Bulevar San Francisco,residential,False,146.499,"LINESTRING (-56.0516972 -34.7135902, -56.0520854 -34.7138981, -56.0528553 -34.714501)",
114136297,False,,,Presbítero Pablo Franco,residential,False,54.839,"LINESTRING (-56.0495018 -34.7128919, -56.0489419 -34.7130691)",
114136297,False,,,Presbítero Pablo Franco,residential,True,68.259,"LINESTRING (-56.0495018 -34.7128919, -56.0501987 -34.7126713)",
