osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,maxspeed,lanes
35537004,улица Маяковского,residential,False,True,230.97000000000006,"LINESTRING (34.0928269 44.4372945, 34.0929378 44.4373057, 34.0930581 44.437304, 34.0931691 44.4372874, 34.0932606 44.4372636, 34.0933658 44.4372165, 34.0934339 44.4371547, 34.0934998 44.4370042, 34.0936155 44.4369044, 34.09376 44.4368712, 34.0939904 44.4368234, 34.0941149 44.4367965, 34.0941647 44.4368035, 34.0942383 44.436827, 34.0943156 44.4368608, 34.094436 44.4369078, 34.0945207 44.4369224, 34.0946159 44.4369216, 34.0946946 44.4368964, 34.0948111 44.4368286, 34.0949162 44.4367439, 34.0949999 44.4366783, 34.0950607 44.4366441, 34.0951729 44.4365536)",,,,
35537005,Родниковая улица,residential,False,True,118.355,"LINESTRING (34.0928269 44.4372945, 34.0926543 44.4372424, 34.0924834 44.4371955, 34.0923576 44.4371471, 34.0922242 44.4370953, 34.0920966 44.4370342, 34.092009 44.436971, 34.0919007 44.4368936, 34.0917881 44.4367928, 34.0917233 44.4367223, 34.0916674 44.4366671)",,,,
35537005,Родниковая улица,residential,False,False,118.355,"LINESTRING (34.0916674 44.4366671, 34.0917233 44.4367223, 34.0917881 44.4367928, 34.0919007 44.4368936, 34.092009 44.436971, 34.0920966 44.4370342, 34.0922242 44.4370953, 34.0923576 44.4371471, 34.0924834 44.4371955, 34.0926543 44.4372424, 34.0928269 44.4372945)",,,,
35537005,Родниковая улица,residential,False,True,221.35200000000003,"LINESTRING (34.0916674 44.4366671, 34.0916052 44.4365644, 34.0915428 44.4364327, 34.0914896 44.4362953, 34.0914694 44.4362069, 34.0914782 44.4361396, 34.0915111 44.4360664, 34.0915367 44.4360495, 34.0915693 44.4360474, 34.0916724 44.4360436, 34.0918503 44.4360485, 34.0919459 44.4360407, 34.0920048 44.4360261, 34.092045 44.4360032, 34.092096 44.4359636, 34.0921702 44.4358908, 34.0922491 44.4358223, 34.092326 44.4357773, 34.0924073 44.4357485, 34.0925364 44.4357223, 34.0926582 44.4357158, 34.0927451 44.4357096, 34.0928194 44.4356819, 34.0929137 44.4356156, 34.0929837 44.4355362, 34.093048 44.4354449)",,,,
35537481,Парковый спуск,residential,False,False,124.393,"LINESTRING (34.0953087 44.4302173, 34.0952786 44.4302144, 34.0952687 44.4302352, 34.0952661 44.4302536, 34.0952733 44.4302876, 34.0954247 44.4304054, 34.0956678 44.4306844, 34.0957424 44.4307537, 34.0960819 44.4310695, 34.0960573 44.4311143)",,,,
35537481,Парковый спуск,residential,False,True,88.84100000000001,"LINESTRING (34.0953087 44.4302173, 34.0953275 44.4302429, 34.0953854 44.4302987, 34.095466 44.4303552, 34.0955498 44.4304017, 34.0956374 44.4304398, 34.0959538 44.4305249, 34.0962569 44.4306012)",,,,
615728561,,residential,False,False,137.53300000000002,"LINESTRING (34.0953087 44.4302173, 34.0951842 44.4301609, 34.0951078 44.4301321, 34.0950179 44.4301149, 34.0949227 44.4301187, 34.0947738 44.4301427, 34.0946719 44.4302011, 34.0942615 44.4305468, 34.0942092 44.4306138, 34.0939453 44.4306896)",,,,
35537481,Парковый спуск,residential,False,False,171.31700000000004,"LINESTRING (34.0960573 44.4311143, 34.0960029 44.4311162, 34.0959339 44.4310832, 34.0955362 44.4307434, 34.0952584 44.4305923, 34.0947962 44.4305833, 34.0945483 44.4306435, 34.0945184 44.4306761, 34.0944712 44.4307277, 34.0944503 44.4307505, 34.0944421 44.4308556)",,,,
35537481,Парковый спуск,residential,False,True,124.393,"LINESTRING (34.0960573 44.4311143, 34.0960819 44.4310695, 34.0957424 44.4307537, 34.0956678 44.4306844, 34.0954247 44.4304054, 34.0952733 44.4302876, 34.0952661 44.4302536, 34.0952687 44.4302352, 34.0952786 44.4302144, 34.0953087 44.4302173)",,,,
844052896,,residential,False,False,17.087,"LINESTRING (34.0960573 44.4311143, 34.096089 44.4312144, 34.0960618 44.4312616)",,,,
35537481,Парковый спуск,residential,False,False,58.445,"LINESTRING (34.0944421 44.4308556, 34.0945347 44.4308984, 34.0946791 44.4308633, 34.0947799 44.4308789, 34.0949079 44.4310131, 34.0949937 44.4310945)",,,,
35537481,Парковый спуск,residential,False,True,171.31699999999998,"LINESTRING (34.0944421 44.4308556, 34.0944503 44.4307505, 34.0944712 44.4307277, 34.0945184 44.4306761, 34.0945483 44.4306435, 34.0947962 44.4305833, 34.0952584 44.4305923, 34.0955362 44.4307434, 34.0959339 44.4310832, 34.0960029 44.4311162, 34.0960573 44.4311143)",,,,
"[956951772, 615728557]",,residential,False,True,174.344,"LINESTRING (34.0944421 44.4308556, 34.0944582 44.4310614, 34.0942945 44.4312114, 34.0939949 44.4311753, 34.0935596 44.4311211, 34.0934554 44.4311573, 34.0933811 44.4312713, 34.0935111 44.4315816, 34.0934059 44.4316137, 34.093371 44.4316113)",yes,,,
35537481,Парковый спуск,residential,False,False,234.97,"LINESTRING (34.0943133 44.4328707, 34.0943874 44.4329316, 34.0944456 44.4330007, 34.0944931 44.4330442, 34.0946095 44.4331031, 34.0946498 44.4331669, 34.0946124 44.4332284, 34.0944993 44.4332868, 34.0943032 44.4333432, 34.0941915 44.4333335, 34.0940199 44.4332635, 34.093911 44.4332479, 34.0937966 44.4332849, 34.0937491 44.4333368, 34.0937224 44.4334008, 34.0937316 44.4334762, 34.0937639 44.4335475, 34.0939137 44.43367, 34.0940199 44.4337167, 34.0941834 44.4338392, 34.0942024 44.4339151, 34.094137 44.4340609, 34.0941397 44.4341154, 34.0941615 44.4341429)",,,,
35537481,Парковый спуск,residential,False,True,447.08400000000006,"LINESTRING (34.0943133 44.4328707, 34.0940335 44.4328356, 34.0938465 44.4328518, 34.0937476 44.4329003, 34.0936749 44.4329426, 34.093569 44.4330045, 34.0933839 44.4330014, 34.0934643 44.4328881, 34.0935324 44.4328123, 34.0935971 44.432772, 34.0936648 44.4327381, 34.0938701 44.4326372, 34.0940526 44.4325088, 34.0941289 44.4324952, 34.0944013 44.4324952, 34.0945238 44.4324836, 34.0946891 44.4324648, 34.0948093 44.432427, 34.0948725 44.4323474, 34.0949052 44.4322268, 34.0948997 44.4322001, 34.0948725 44.4320693, 34.0948425 44.4320051, 34.0948616 44.4317872, 34.0948534 44.4317464, 34.0947737 44.43172, 34.094598 44.4316991, 34.0945266 44.431655, 34.0945211 44.4315888, 34.0946083 44.4315383, 34.0948816 44.4315253, 34.0951013 44.4315149, 34.0952123 44.4315248, 34.0952565 44.431511, 34.0952811 44.4314235, 34.0951558 44.4312485, 34.0950224 44.4311219, 34.0949937 44.4310945)",,,,
844351919,,residential,False,False,49.277,"LINESTRING (34.0943133 44.4328707, 34.0944255 44.432914, 34.0945544 44.4329866, 34.0946833 44.4330492, 34.0947845 44.4331494)",,,,
35537001,Севастопольское шоссе,secondary,False,False,24.505000000000003,"LINESTRING (34.0927809 44.435347, 34.0928123 44.4353795, 34.0929034 44.4354106, 34.093048 44.4354449)",,35К-022,60,
"[35537000, 35537001, 35536999]",Севастопольское шоссе,secondary,False,True,107.45600000000002,"LINESTRING (34.0927809 44.435347, 34.0927567 44.4353262, 34.0926516 44.4352411, 34.0925726 44.4351559, 34.0924818 44.4350951, 34.0923991 44.4350629, 34.0923229 44.4350535, 34.0922369 44.435071, 34.09216 44.4350953, 34.0920738 44.4351211, 34.0920204 44.4351241, 34.0919726 44.4351186, 34.0919292 44.4351033, 34.0917503 44.4349917, 34.0917348 44.4349724, 34.0917286 44.4349504)",yes,35К-022,"['60', '50']",2
35537481,Парковый спуск,residential,False,True,374.8870000000001,"LINESTRING (34.0927809 44.435347, 34.0928013 44.4352665, 34.0928195 44.4352206, 34.0927943 44.4351569, 34.0927357 44.4350527, 34.0926937 44.4349775, 34.0926685 44.4349193, 34.0926582 44.4348903, 34.0926616 44.4348582, 34.0926849 44.4348391, 34.0927219 44.4348277, 34.0927596 44.4348309, 34.0927982 44.4348488, 34.092837 44.4348837, 34.092885 44.4349239, 34.0929211 44.4349502, 34.0929688 44.4349632, 34.0930262 44.4349674, 34.0931007 44.4349634, 34.0931777 44.4349502, 34.0933352 44.4348902, 34.0934457 44.4348545, 34.0935247 44.4348125, 34.0935683 44.4347735, 34.0935756 44.4347251, 34.0935529 44.4346668, 34.0935115 44.4346097, 34.0934451 44.4345403, 34.0933203 44.4344529, 34.093298 44.4344037, 34.0932845 44.434343, 34.0933172 44.4342749, 34.0934021 44.4342065, 34.0934771 44.4341693, 34.0935543 44.4341417, 34.0936549 44.4341378, 34.0937434 44.4341673, 34.0938161 44.4342555, 34.0938745 44.4343655, 34.0939205 44.4344286, 34.0939926 44.434492, 34.0941169 44.434559, 34.0942647 44.434594, 34.0943358 44.4345844, 34.0943823 44.4345431, 34.0944127 44.434466, 34.0944171 44.4344208, 34.0943923 44.4343606, 34.09434 44.4343102, 34.0942755 44.4342535, 34.0942015 44.4341936, 34.0941615 44.4341429)",,,,
"[109361740, 35537485, 35537484]",Алупкинское шоссе,secondary,False,False,354.15900000000005,"LINESTRING (34.0926154 44.4297636, 34.0927192 44.4298003, 34.092814 44.4298567, 34.0928787 44.429926, 34.0929307 44.4299847, 34.092987 44.4300415, 34.0930374 44.4300934, 34.0930876 44.4301305, 34.0931439 44.430153, 34.0932014 44.4301616, 34.0932957 44.4301596, 34.0933588 44.4301527, 34.0934064 44.4301385, 34.0934614 44.4301218, 34.0935112 44.4300922, 34.0935791 44.4300449, 34.0936726 44.4299628, 34.0937554 44.4299042, 34.0938543 44.4298474, 34.0939547 44.4298035, 34.0940698 44.4297804, 34.0941765 44.4297753, 34.0943136 44.4297748, 34.0944529 44.4297916, 34.0950275 44.4299116, 34.0951795 44.4299732, 34.0954417 44.4301937, 34.0955516 44.4302766, 34.0956509 44.4303382, 34.0957524 44.4303831, 34.0958346 44.4304182, 34.0959244 44.4304496, 34.0960148 44.4304796, 34.0961068 44.4305143, 34.0961935 44.4305617, 34.0962569 44.4306012)",yes,,,
109361740,Алупкинское шоссе,secondary,False,True,150.781,"LINESTRING (34.0926154 44.4297636, 34.0924082 44.4297131, 34.0922363 44.4296718, 34.092086 44.4296417, 34.0920254 44.4296295, 34.0918132 44.4296014, 34.0917377 44.4295984, 34.0915314 44.4295901, 34.0914499 44.429592, 34.0913171 44.4295951, 34.0911106 44.4296156, 34.0910391 44.4296227, 34.0907582 44.4296624)",,,,
301611309,Южная улица,residential,False,False,599.4630000000002,"LINESTRING (34.0871644 44.431828, 34.0871317 44.4319129, 34.0871436 44.4320021, 34.0871585 44.4320723, 34.0871704 44.4321636, 34.0871942 44.4322273, 34.0872756 44.4323153, 34.0873529 44.4323854, 34.0873351 44.4324427, 34.0872339 44.4324427, 34.0870802 44.4324226, 34.0870614 44.4324661, 34.0872101 44.4325277, 34.0873827 44.4325872, 34.0874548 44.4326208, 34.0875244 44.4326533, 34.0875489 44.4327038, 34.087512 44.4327086, 34.0874824 44.4327124, 34.0873956 44.4326555, 34.0872772 44.4326083, 34.0871749 44.4325788, 34.0870435 44.4325659, 34.0869335 44.432568, 34.0868293 44.4325723, 34.0867431 44.4325765, 34.0867847 44.4326339, 34.0868502 44.4326658, 34.0870138 44.43267, 34.0871536 44.4326934, 34.0872726 44.4327592, 34.0873589 44.4328315, 34.0874303 44.4328931, 34.0875165 44.4329504, 34.087582 44.4329695, 34.0877516 44.4329823, 34.0878081 44.433029, 34.0877694 44.4330842, 34.0876742 44.4330842, 34.0875493 44.4330503, 34.0874184 44.4330269, 34.0872607 44.4329972, 34.0871268 44.4329738, 34.0870108 44.4329525, 34.0868502 44.4329759, 34.0867401 44.4330226, 34.0866062 44.4330545, 34.0864794 44.4330526, 34.0863991 44.4330247, 34.0862836 44.432976, 34.0861964 44.432928, 34.0860457 44.4328579, 34.0859447 44.4328537, 34.0859746 44.4329048, 34.0860828 44.4329561, 34.0861721 44.4329986, 34.0862851 44.4330538, 34.0863982 44.4330963, 34.0865439 44.4331537, 34.0866838 44.4331855, 34.0867849 44.433194, 34.0869128 44.4331898, 34.0870705 44.4331877, 34.0871525 44.4332027, 34.0871848 44.433228, 34.0872221 44.4332578)",,,,
35536999,Севастопольское шоссе,secondary,False,False,400.208,"LINESTRING (34.0872221 44.4332578, 34.0873767 44.433271, 34.0877408 44.4333109, 34.0881335 44.4333455, 34.0888466 44.433409, 34.0891747 44.4334638, 34.0894983 44.4335517, 34.0898871 44.4336193, 34.090138 44.4336322, 34.0904488 44.433617, 34.0906707 44.4336226, 34.0908672 44.4336563, 34.0910579 44.4337212, 34.0913542 44.4338611, 34.0914884 44.4339386, 34.0915913 44.4339968, 34.0916693 44.434044, 34.0918084 44.4341428, 34.091914 44.4342312)",,35К-022,60,
301611309,Южная улица,residential,False,True,599.4630000000001,"LINESTRING (34.0872221 44.4332578, 34.0871848 44.433228, 34.0871525 44.4332027, 34.0870705 44.4331877, 34.0869128 44.4331898, 34.0867849 44.433194, 34.0866838 44.4331855, 34.0865439 44.4331537, 34.0863982 44.4330963, 34.0862851 44.4330538, 34.0861721 44.4329986, 34.0860828 44.4329561, 34.0859746 44.4329048, 34.0859447 44.4328537, 34.0860457 44.4328579, 34.0861964 44.432928, 34.0862836 44.432976, 34.0863991 44.4330247, 34.0864794 44.4330526, 34.0866062 44.4330545, 34.0867401 44.4330226, 34.0868502 44.4329759, 34.0870108 44.4329525, 34.0871268 44.4329738, 34.0872607 44.4329972, 34.0874184 44.4330269, 34.0875493 44.4330503, 34.0876742 44.4330842, 34.0877694 44.4330842, 34.0878081 44.433029, 34.0877516 44.4329823, 34.087582 44.4329695, 34.0875165 44.4329504, 34.0874303 44.4328931, 34.0873589 44.4328315, 34.0872726 44.4327592, 34.0871536 44.4326934, 34.0870138 44.43267, 34.0868502 44.4326658, 34.0867847 44.4326339, 34.0867431 44.4325765, 34.0868293 44.4325723, 34.0869335 44.432568, 34.0870435 44.4325659, 34.0871749 44.4325788, 34.0872772 44.4326083, 34.0873956 44.4326555, 34.0874824 44.4327124, 34.087512 44.4327086, 34.0875489 44.4327038, 34.0875244 44.4326533, 34.0874548 44.4326208, 34.0873827 44.4325872, 34.0872101 44.4325277, 34.0870614 44.4324661, 34.0870802 44.4324226, 34.0872339 44.4324427, 34.0873351 44.4324427, 34.0873529 44.4323854, 34.0872756 44.4323153, 34.0871942 44.4322273, 34.0871704 44.4321636, 34.0871585 44.4320723, 34.0871436 44.4320021, 34.0871317 44.4319129, 34.0871644 44.431828)",,,,
"[723631201, 168239851]",,residential,False,False,195.914,"LINESTRING (34.0904611 44.4299785, 34.0904005 44.4300516, 34.0903058 44.4301261, 34.0901371 44.4302284, 34.0900006 44.430293, 34.0899428 44.4303079, 34.0898706 44.4303065, 34.0894659 44.4301314, 34.0892486 44.4300299, 34.0890615 44.4300805, 34.0888787 44.43005, 34.0885473 44.4298508, 34.0884815 44.4298538, 34.0884127 44.4298569)",,,,
208279569,Юсуповский переулок,residential,False,False,176.093,"LINESTRING (34.0904611 44.4299785, 34.0904591 44.4300169, 34.090468 44.4300472, 34.0904818 44.4300655, 34.0905292 44.4300942, 34.0905918 44.4301062, 34.0906662 44.4301016, 34.090752 44.4300811, 34.0908392 44.4300649, 34.0909294 44.4300508, 34.0910251 44.4300482, 34.0911028 44.4300531, 34.0912527 44.43008, 34.091287 44.4300861, 34.0913201 44.430092, 34.0914565 44.4301163, 34.0917006 44.4301834, 34.0918374 44.4302945, 34.0919527 44.4304209, 34.09206 44.4305645, 34.0921298 44.4306756)",,,,
208279569,Юсуповский переулок,residential,False,True,43.805,"LINESTRING (34.0904611 44.4299785, 34.0904772 44.4299453, 34.090513 44.4299038, 34.0905589 44.4298739, 34.0906216 44.4298505, 34.0906615 44.4298238, 34.0906896 44.429791, 34.0907126 44.4297531, 34.0907582 44.4296624)",,,,
208279569,Юсуповский переулок,residential,False,False,71.525,"LINESTRING (34.0921298 44.4306756, 34.0922512 44.4307221, 34.0923148 44.4307465, 34.0924624 44.4308327, 34.0925562 44.4309131, 34.0926179 44.4309974, 34.0926406 44.4310839, 34.0926584 44.4311521)",,,,
208279569,Юсуповский переулок,residential,False,True,176.09300000000002,"LINESTRING (34.0921298 44.4306756, 34.09206 44.4305645, 34.0919527 44.4304209, 34.0918374 44.4302945, 34.0917006 44.4301834, 34.0914565 44.4301163, 34.0913201 44.430092, 34.091287 44.4300861, 34.0912527 44.43008, 34.0911028 44.4300531, 34.0910251 44.4300482, 34.0909294 44.4300508, 34.0908392 44.4300649, 34.090752 44.4300811, 34.0906662 44.4301016, 34.0905918 44.4301062, 34.0905292 44.4300942, 34.0904818 44.4300655, 34.090468 44.4300472, 34.0904591 44.4300169, 34.0904611 44.4299785)",,,,
615728556,,unclassified,False,True,44.787,"LINESTRING (34.0921298 44.4306756, 34.091824 44.4306526, 34.0917187 44.4306426, 34.0916516 44.4306043, 34.0916141 44.4305669)",,,,
208279569,Юсуповский переулок,residential,False,False,115.89699999999999,"LINESTRING (34.092925 44.4313906, 34.0929097 44.4314384, 34.0928828 44.4314733, 34.0928228 44.4314995, 34.0927457 44.4315173, 34.0926831 44.4315241, 34.0926357 44.4315158, 34.0925904 44.4314878, 34.0925532 44.4314534, 34.0925176 44.4314125, 34.0924769 44.4313638, 34.0924478 44.4313072, 34.0924097 44.4312507, 34.0923506 44.4311988, 34.092289 44.4311714, 34.092215 44.4311576, 34.0921587 44.4311396, 34.092106 44.4311251, 34.091972 44.4311024, 34.09184 44.4310898)",,,,
208279569,Юсуповский переулок,residential,False,True,34.441,"LINESTRING (34.092925 44.4313906, 34.0928948 44.4313466, 34.0928173 44.4312917, 34.0927078 44.4312208, 34.0926584 44.4311521)",,,,
"[615728553, 615728554]",,residential,False,False,40.631,"LINESTRING (34.092925 44.4313906, 34.0933099 44.4316026, 34.0933348 44.4316069)",yes,,,
208279569,Юсуповский переулок,residential,False,False,34.440999999999995,"LINESTRING (34.0926584 44.4311521, 34.0927078 44.4312208, 34.0928173 44.4312917, 34.0928948 44.4313466, 34.092925 44.4313906)",,,,
208279569,Юсуповский переулок,residential,False,True,71.52499999999999,"LINESTRING (34.0926584 44.4311521, 34.0926406 44.4310839, 34.0926179 44.4309974, 34.0925562 44.4309131, 34.0924624 44.4308327, 34.0923148 44.4307465, 34.0922512 44.4307221, 34.0921298 44.4306756)",,,,
266128326,,residential,False,False,111.86699999999999,"LINESTRING (34.0926584 44.4311521, 34.0925309 44.4311431, 34.0924787 44.4311366, 34.0923856 44.4311009, 34.0922834 44.4310701, 34.0921357 44.4310166, 34.0920199 44.4309809, 34.0919155 44.4309598, 34.0918065 44.430942, 34.091702 44.4309339, 34.0915884 44.4309306, 34.0914554 44.4309358, 34.0913722 44.4309262, 34.0913442 44.4309228, 34.0913103 44.4309186)",,,,
266128326,,residential,False,True,111.867,"LINESTRING (34.0913103 44.4309186, 34.0913442 44.4309228, 34.0913722 44.4309262, 34.0914554 44.4309358, 34.0915884 44.4309306, 34.091702 44.4309339, 34.0918065 44.430942, 34.0919155 44.4309598, 34.0920199 44.4309809, 34.0921357 44.4310166, 34.0922834 44.4310701, 34.0923856 44.4311009, 34.0924787 44.4311366, 34.0925309 44.4311431, 34.0926584 44.4311521)",,,,
208279569,Юсуповский переулок,residential,False,True,115.89700000000002,"LINESTRING (34.09184 44.4310898, 34.091972 44.4311024, 34.092106 44.4311251, 34.0921587 44.4311396, 34.092215 44.4311576, 34.092289 44.4311714, 34.0923506 44.4311988, 34.0924097 44.4312507, 34.0924478 44.4313072, 34.0924769 44.4313638, 34.0925176 44.4314125, 34.0925532 44.4314534, 34.0925904 44.4314878, 34.0926357 44.4315158, 34.0926831 44.4315241, 34.0927457 44.4315173, 34.0928228 44.4314995, 34.0928828 44.4314733, 34.0929097 44.4314384, 34.092925 44.4313906)",,,,
266128322,улица Горемыкиных,residential,False,False,99.43,"LINESTRING (34.0908257 44.4345205, 34.090841 44.4344682, 34.090866 44.4344421, 34.0909318 44.4344065, 34.091 44.4343838, 34.0911272 44.4343513, 34.0912203 44.4343416, 34.0913906 44.4343367, 34.0915405 44.4343302, 34.0916154 44.43434, 34.0916608 44.4343432, 34.0917403 44.4343302, 34.091914 44.4342312)",,,,
266128352,улица Горемыкиных,residential,False,True,262.24,"LINESTRING (34.0908257 44.4345205, 34.0907729 44.4345119, 34.0907244 44.4345131, 34.0905519 44.4345989, 34.0905156 44.4346086, 34.0904725 44.4346054, 34.0904248 44.4345891, 34.0903498 44.4345535, 34.0902658 44.434521, 34.0901818 44.4345113, 34.0900796 44.4345048, 34.089991 44.4344983, 34.0898661 44.4344789, 34.0897775 44.4344578, 34.0897208 44.4344464, 34.0896413 44.4344708, 34.0893573 44.4345935, 34.0891598 44.434667, 34.0891016 44.4346883, 34.0890758 44.4346978, 34.0890031 44.4347172, 34.0889032 44.4347383, 34.0888351 44.4347562, 34.0887692 44.4347967, 34.0886375 44.4348956, 34.0885376 44.434967, 34.088499 44.4349962, 34.0884468 44.4350124, 34.0883923 44.435014, 34.088281 44.4350026, 34.0881833 44.4349913, 34.0880993 44.4349913, 34.0880221 44.4349994, 34.0879428 44.4350272, 34.0878887 44.4350628)",,,,
