osmid,highway,oneway,reversed,length,name,geometry,ref,bridge,maxspeed
325457073,residential,False,False,89.763,,"LINESTRING (25.9195614 49.2136387, 25.9202123 49.2129525)",,,
288961848,tertiary,False,False,83.827,вулиця Князя Володимира,"LINESTRING (25.9195614 49.2136387, 25.9194759 49.2136813, 25.9192933 49.2138632, 25.918865 49.214236)",,,
325449489,tertiary,False,True,162.583,,"LINESTRING (25.9195614 49.2136387, 25.9196722 49.2136235, 25.9198128 49.2136396, 25.9201826 49.2136866, 25.9203769 49.2136927, 25.9206567 49.2136598, 25.9213511 49.2134787, 25.9216936 49.2133726)",,,
288987430,residential,False,True,8.593,вулиця Тараса Шевченка,"LINESTRING (25.9115211 49.2098278, 25.9114034 49.2098201)",,,
199328085,residential,False,False,329.753,,"LINESTRING (25.9115211 49.2098278, 25.9115597 49.2099324, 25.9117064 49.2102415, 25.9117334 49.210339, 25.911633 49.2105725, 25.9116204 49.2106901, 25.911676 49.2109251, 25.9117051 49.2109929, 25.9117548 49.2111085, 25.912126 49.2118129, 25.9123155 49.2119663, 25.9125159 49.2120626, 25.9127117 49.2121376, 25.9128588 49.2122235, 25.9129155 49.212302, 25.9130198 49.2124267, 25.9130559 49.2124537)",,,
288987430,residential,False,False,8.593,вулиця Тараса Шевченка,"LINESTRING (25.9114034 49.2098201, 25.9115211 49.2098278)",,,
199328085,residential,False,True,329.753,,"LINESTRING (25.9130559 49.2124537, 25.9130198 49.2124267, 25.9129155 49.212302, 25.9128588 49.2122235, 25.9127117 49.2121376, 25.9125159 49.2120626, 25.9123155 49.2119663, 25.912126 49.2118129, 25.9117548 49.2111085, 25.9117051 49.2109929, 25.911676 49.2109251, 25.9116204 49.2106901, 25.911633 49.2105725, 25.9117334 49.210339, 25.9117064 49.2102415, 25.9115597 49.2099324, 25.9115211 49.2098278)",,,
288986193,residential,False,True,156.941,вулиця Лесі Українки,"LINESTRING (25.9130559 49.2124537, 25.9131532 49.2124797, 25.9132449 49.2124807, 25.9134406 49.2124254, 25.9136331 49.2123723, 25.9138253 49.2123548, 25.9140106 49.2123596, 25.9141339 49.2123934, 25.9142407 49.2124583, 25.914283 49.2125393, 25.9143374 49.212651, 25.9143642 49.2127883, 25.9143732 49.2130235)",,,
288986194,residential,False,False,37.190000000000005,вулиця Лесі Українки,"LINESTRING (25.9130559 49.2124537, 25.913048 49.212511, 25.9129736 49.2126409, 25.9128239 49.2127386)",,,
288753504,residential,False,False,95.761,вулиця Лесі Українки,"LINESTRING (25.9143732 49.2130235, 25.9145041 49.2130306, 25.9146506 49.2130172, 25.9148973 49.2130452, 25.9151468 49.2130855, 25.9154069 49.2131539, 25.9154874 49.2132116, 25.915534 49.2132921)",,,
288986193,residential,False,False,156.941,вулиця Лесі Українки,"LINESTRING (25.9143732 49.2130235, 25.9143642 49.2127883, 25.9143374 49.212651, 25.914283 49.2125393, 25.9142407 49.2124583, 25.9141339 49.2123934, 25.9140106 49.2123596, 25.9138253 49.2123548, 25.9136331 49.2123723, 25.9134406 49.2124254, 25.9132449 49.2124807, 25.9131532 49.2124797, 25.9130559 49.2124537)",,,
288986193,residential,False,True,50.849000000000004,вулиця Лесі Українки,"LINESTRING (25.9143732 49.2130235, 25.9143406 49.2131081, 25.9143323 49.2132072, 25.91433 49.213478)",,,
199328081,residential,False,True,24.959,вулиця Семена Палія,"LINESTRING (25.9122498 49.2134571, 25.9125929 49.2134694)",,,
199328081,residential,False,False,32.939,вулиця Семена Палія,"LINESTRING (25.9122498 49.2134571, 25.9120871 49.213437, 25.911803 49.2134066)",,,
288987431,residential,False,True,27.152,вулиця Устима Кармелюка,"LINESTRING (25.9122498 49.2134571, 25.9123385 49.2135551, 25.9123878 49.2136814)",,,
199328081,residential,False,False,24.959,вулиця Семена Палія,"LINESTRING (25.9125929 49.2134694, 25.9122498 49.2134571)",,,
199328084,residential,False,True,27.911,,"LINESTRING (25.9125929 49.2134694, 25.9124662 49.2135905, 25.9123878 49.2136814)",,,
288986194,residential,False,True,83.82400000000001,вулиця Лесі Українки,"LINESTRING (25.9125929 49.2134694, 25.9126819 49.2132623, 25.9127863 49.2130316, 25.912778 49.2128242, 25.9128239 49.2127386)",,,
288986198,residential,False,False,95.789,вулиця Семена Палія,"LINESTRING (25.9125929 49.2134694, 25.9127973 49.2134815, 25.9130187 49.2134988, 25.9132994 49.2135446, 25.9136387 49.213621, 25.9138708 49.2136664)",,,
288986193,residential,False,False,50.849,вулиця Лесі Українки,"LINESTRING (25.91433 49.213478, 25.9143323 49.2132072, 25.9143406 49.2131081, 25.9143732 49.2130235)",,,
288986193,residential,False,True,47.295,вулиця Лесі Українки,"LINESTRING (25.91433 49.213478, 25.9143367 49.2136103, 25.914373 49.2137198, 25.9144467 49.2138942)",,,
288986198,residential,False,True,43.69799999999999,вулиця Семена Палія,"LINESTRING (25.91433 49.213478, 25.9142549 49.2135752, 25.9141746 49.2136353, 25.9140413 49.2136678, 25.9138708 49.2136664)",,,
199328084,residential,False,False,27.911,,"LINESTRING (25.9123878 49.2136814, 25.9124662 49.2135905, 25.9125929 49.2134694)",,,
288987431,residential,False,False,27.152,вулиця Устима Кармелюка,"LINESTRING (25.9123878 49.2136814, 25.9123385 49.2135551, 25.9122498 49.2134571)",,,
288987431,residential,False,True,50.948,вулиця Устима Кармелюка,"LINESTRING (25.9123878 49.2136814, 25.9123512 49.2138344, 25.9123016 49.2139633, 25.9122474 49.21413)",,,
288753640,residential,False,False,49.255,вулиця Семена Палія,"LINESTRING (25.9138708 49.2136664, 25.9141034 49.2137286, 25.9143019 49.2138249, 25.9144467 49.2138942)",,,
288986198,residential,False,False,43.698,вулиця Семена Палія,"LINESTRING (25.9138708 49.2136664, 25.9140413 49.2136678, 25.9141746 49.2136353, 25.9142549 49.2135752, 25.91433 49.213478)",,,
288986198,residential,False,True,95.789,вулиця Семена Палія,"LINESTRING (25.9138708 49.2136664, 25.9136387 49.213621, 25.9132994 49.2135446, 25.9130187 49.2134988, 25.9127973 49.2134815, 25.9125929 49.2134694)",,,
199328078,residential,False,False,137.902,вулиця Устима Кармелюка,"LINESTRING (25.9122474 49.21413, 25.9121607 49.2143437, 25.912047 49.2144956, 25.9116158 49.2148423, 25.9115097 49.2149498, 25.9114153 49.2150797, 25.9113469 49.2152035)",,,
288987431,residential,False,False,50.948,вулиця Устима Кармелюка,"LINESTRING (25.9122474 49.21413, 25.9123016 49.2139633, 25.9123512 49.2138344, 25.9123878 49.2136814)",,,
199328078,residential,False,False,79.364,вулиця Устима Кармелюка,"LINESTRING (25.9113469 49.2152035, 25.9112335 49.2155555, 25.9111971 49.2157476, 25.9112175 49.2159075)",,,
199328088,residential,False,False,143.42499999999998,,"LINESTRING (25.9113469 49.2152035, 25.9111875 49.215126, 25.9110491 49.2150931, 25.9108836 49.2150915, 25.9107747 49.2151058, 25.9107318 49.2151443, 25.9107226 49.2151939, 25.9108021 49.2152846, 25.9109674 49.215529, 25.9110859 49.215754, 25.9112175 49.2159075)",,,
199328078,residential,False,True,137.902,вулиця Устима Кармелюка,"LINESTRING (25.9113469 49.2152035, 25.9114153 49.2150797, 25.9115097 49.2149498, 25.9116158 49.2148423, 25.912047 49.2144956, 25.9121607 49.2143437, 25.9122474 49.21413)",,,
199328078,residential,False,True,79.364,вулиця Устима Кармелюка,"LINESTRING (25.9112175 49.2159075, 25.9111971 49.2157476, 25.9112335 49.2155555, 25.9113469 49.2152035)",,,
199328088,residential,False,True,143.42499999999998,,"LINESTRING (25.9112175 49.2159075, 25.9110859 49.215754, 25.9109674 49.215529, 25.9108021 49.2152846, 25.9107226 49.2151939, 25.9107318 49.2151443, 25.9107747 49.2151058, 25.9108836 49.2150915, 25.9110491 49.2150931, 25.9111875 49.215126, 25.9113469 49.2152035)",,,
288953654,residential,False,False,127.995,вулиця Івана Сірка,"LINESTRING (25.9192467 49.2120091, 25.9189065 49.2119502, 25.918756 49.2122342, 25.9184621 49.2128244)",,,
288953654,residential,False,False,14.085,вулиця Івана Сірка,"LINESTRING (25.9184621 49.2128244, 25.9186559 49.2128202)",,,
288753510,unclassified,False,True,227.29000000000002,,"LINESTRING (25.9184621 49.2128244, 25.9181221 49.2128228, 25.9178355 49.2128688, 25.9176606 49.2129386, 25.9174214 49.213115, 25.9171964 49.2131455, 25.9168956 49.2131933, 25.9164517 49.2132686, 25.9162961 49.2132686, 25.9160735 49.213259, 25.915702 49.2132502, 25.915534 49.2132921)",,,
