osmid,ref,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,junction
627370645,Т-24-03,secondary,False,True,23.116,,"LINESTRING (29.9615103 48.8115015, 29.9617907 48.811406)",,,
358802813,,residential,False,False,13.29,вулиця Наконечного,"LINESTRING (29.9738795 48.8092256, 29.973934 48.8093396)",,,
248048234,,residential,False,True,194.49200000000002,вулиця Небесної Сотні,"LINESTRING (29.9738795 48.8092256, 29.971826 48.8096095, 29.9713292 48.8097135)",,,
358802813,,residential,False,False,156.234,вулиця Наконечного,"LINESTRING (29.973934 48.8093396, 29.9745899 48.8106766)",,,
358802813,,residential,False,True,13.29,вулиця Наконечного,"LINESTRING (29.973934 48.8093396, 29.9738795 48.8092256)",,,
248048234,,residential,False,True,74.978,вулиця Небесної Сотні,"LINESTRING (29.9713292 48.8097135, 29.9703533 48.8099175)",,,
272373564,,residential,False,True,139.663,Святотроїцька вулиця,"LINESTRING (29.9713292 48.8097135, 29.9707734 48.808512)",,,
248048234,,residential,False,False,194.49200000000002,вулиця Небесної Сотні,"LINESTRING (29.9713292 48.8097135, 29.971826 48.8096095, 29.9738795 48.8092256)",,,
248048237,,residential,False,True,107.765,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9665183 48.8097037, 29.9658862 48.8088285)",,,
248048237,,residential,False,False,22.006999999999998,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9665183 48.8097037, 29.9665787 48.8097929, 29.966637 48.8098855)",,,
248048237,,residential,False,True,79.897,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9670188 48.8105586, 29.966637 48.8098855)",,,
248048234,,residential,False,False,254.379,вулиця Небесної Сотні,"LINESTRING (29.9670188 48.8105586, 29.9696279 48.8100641, 29.9703533 48.8099175)",,,
248048237,,residential,False,False,75.578,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9670188 48.8105586, 29.9670844 48.8107145, 29.9673225 48.8112081)",,,
358802813,,residential,False,True,156.234,вулиця Наконечного,"LINESTRING (29.9745899 48.8106766, 29.973934 48.8093396)",,,
248048226,,residential,False,True,267.462,Українська вулиця,"LINESTRING (29.9745899 48.8106766, 29.972488 48.8111033, 29.971091 48.8113664)",,,
248048237,,residential,False,False,97.113,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9673225 48.8112081, 29.9676871 48.8120478)",,,
248048230,,residential,False,True,392.84900000000005,,"LINESTRING (29.9673225 48.8112081, 29.9662133 48.811411, 29.9643492 48.8117694, 29.9622134 48.8122792)",,,
248048237,,residential,False,True,75.578,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9673225 48.8112081, 29.9670844 48.8107145, 29.9670188 48.8105586)",,,
627370645,Т-24-03,secondary,False,False,7.914,,"LINESTRING (29.961887 48.8113737, 29.9617907 48.811406)",,,
358801904,Т-24-03,secondary,True,False,388.61499999999995,Першотравнева вулиця,"LINESTRING (29.961887 48.8113737, 29.9620856 48.8112085, 29.9664202 48.8097374, 29.9665183 48.8097037)",2,50,
248048237,,residential,False,False,40.39,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9676871 48.8120478, 29.9678296 48.8123987)",,,
248048237,,residential,False,True,97.113,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9676871 48.8120478, 29.9673225 48.8112081)",,,
248048226,,residential,False,False,260.53499999999997,Українська вулиця,"LINESTRING (29.9676871 48.8120478, 29.9686577 48.8118402, 29.971091 48.8113664)",,,
248048226,,residential,False,True,246.90099999999998,Українська вулиця,"LINESTRING (29.9676871 48.8120478, 29.9669681 48.8121897, 29.9644599 48.8126911)",,,
248048213,,residential,False,False,103.673,вулиця Романа Шухевича,"LINESTRING (29.9622134 48.8122792, 29.9622001 48.8121458, 29.9621716 48.8119972, 29.9621415 48.8118765, 29.9620905 48.8117659, 29.9620231 48.8116674, 29.9619308 48.8115587, 29.9617907 48.811406)",,,
248048213,,residential,False,True,90.18700000000001,вулиця Романа Шухевича,"LINESTRING (29.9622134 48.8122792, 29.9622428 48.8126309, 29.9622794 48.8130891)",,,
248048230,,residential,False,False,392.84900000000005,,"LINESTRING (29.9622134 48.8122792, 29.9643492 48.8117694, 29.9662133 48.811411, 29.9673225 48.8112081)",,,
248048237,,residential,False,True,40.39,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9678296 48.8123987, 29.9676871 48.8120478)",,,
248048226,,residential,False,True,165.685,Українська вулиця,"LINESTRING (29.9644599 48.8126911, 29.9622794 48.8130891)",,,
272097118,,residential,False,False,110.532,вулиця Петра Сагайдачного,"LINESTRING (29.9644599 48.8126911, 29.9648881 48.8136443)",,,
248048226,,residential,False,False,246.90099999999998,Українська вулиця,"LINESTRING (29.9644599 48.8126911, 29.9669681 48.8121897, 29.9676871 48.8120478)",,,
248048226,,residential,False,False,165.685,Українська вулиця,"LINESTRING (29.9622794 48.8130891, 29.9644599 48.8126911)",,,
248048213,,residential,False,False,90.18700000000001,вулиця Романа Шухевича,"LINESTRING (29.9622794 48.8130891, 29.9622428 48.8126309, 29.9622134 48.8122792)",,,
248048213,,residential,False,True,108.82300000000001,вулиця Романа Шухевича,"LINESTRING (29.9622794 48.8130891, 29.9623208 48.8138043, 29.9623442 48.8140668)",,,
248048236,,residential,False,False,242.57,Соборна вулиця,"LINESTRING (29.9685298 48.8131521, 29.9689293 48.8130447, 29.9691881 48.8129554, 29.9696978 48.8127711, 29.9707917 48.8124061, 29.9714742 48.8121558)",,,
272097116,,residential,False,False,197.196,Соборна вулиця,"LINESTRING (29.9675018 48.8132169, 29.9648881 48.8136443)",,,
248048217,,residential,False,True,111.239,,"LINESTRING (29.9683247 48.8133305, 29.9689172 48.8139739, 29.9689983 48.8140726, 29.9690803 48.8141971)",,,
272097116,,residential,False,False,192.105,Соборна вулиця,"LINESTRING (29.9648881 48.8136443, 29.9623442 48.8140668)",,,
272097116,,residential,False,True,197.196,Соборна вулиця,"LINESTRING (29.9648881 48.8136443, 29.9675018 48.8132169)",,,
272097118,,residential,False,False,158.719,вулиця Петра Сагайдачного,"LINESTRING (29.9648881 48.8136443, 29.9655279 48.8150081)",,,
272097118,,residential,False,True,110.532,вулиця Петра Сагайдачного,"LINESTRING (29.9648881 48.8136443, 29.9644599 48.8126911)",,,
272097116,,residential,False,True,192.105,Соборна вулиця,"LINESTRING (29.9623442 48.8140668, 29.9648881 48.8136443)",,,
248048213,,residential,False,False,108.82300000000001,вулиця Романа Шухевича,"LINESTRING (29.9623442 48.8140668, 29.9623208 48.8138043, 29.9622794 48.8130891)",,,
248048213,,residential,False,True,167.489,вулиця Романа Шухевича,"LINESTRING (29.9623442 48.8140668, 29.9622854 48.814155, 29.9622644 48.8142209, 29.9622618 48.8142965, 29.9623412 48.8151324, 29.9623708 48.8155614)",,,
341203715,,residential,True,False,31.927,,"LINESTRING (29.9686845 48.8143693, 29.9690681 48.8142328)",,,
488120390,,residential,False,False,241.851,вулиця Тараса Шевченка,"LINESTRING (29.9686845 48.8143693, 29.9675555 48.8146153, 29.9663215 48.8148658, 29.9655279 48.8150081)",,,
341200869,,residential,False,False,8.212,,"LINESTRING (29.9623708 48.8155614, 29.962375 48.8156352)",,,
248048213,,residential,False,False,167.489,вулиця Романа Шухевича,"LINESTRING (29.9623708 48.8155614, 29.9623412 48.8151324, 29.9622618 48.8142965, 29.9622644 48.8142209, 29.9622854 48.814155, 29.9623442 48.8140668)",,,
488120390,,residential,False,True,239.281,вулиця Тараса Шевченка,"LINESTRING (29.9623708 48.8155614, 29.9626309 48.8155303, 29.9637871 48.8153202, 29.9655279 48.8150081)",,,
248048217,,residential,False,False,111.239,,"LINESTRING (29.9690803 48.8141971, 29.9689983 48.8140726, 29.9689172 48.8139739, 29.9683247 48.8133305)",,,
488119960,,residential,True,False,12.211,,"LINESTRING (29.9690803 48.8141971, 29.9691123 48.8141671, 29.9691592 48.8141476, 29.969214 48.8141413)",,,roundabout
248048237,,residential,False,False,107.765,вулиця Вʼячеслава Чорновола,"LINESTRING (29.9658862 48.8088285, 29.9665183 48.8097037)",,,
248048234,,residential,False,False,74.978,вулиця Небесної Сотні,"LINESTRING (29.9703533 48.8099175, 29.9713292 48.8097135)",,,
272097119,,residential,False,False,169.926,,"LINESTRING (29.9703533 48.8099175, 29.971091 48.8113664)",,,
248048234,,residential,False,True,254.379,вулиця Небесної Сотні,"LINESTRING (29.9703533 48.8099175, 29.9696279 48.8100641, 29.9670188 48.8105586)",,,
272097119,,residential,False,False,92.153,,"LINESTRING (29.971091 48.8113664, 29.9714742 48.8121558)",,,
272097119,,residential,False,True,169.926,,"LINESTRING (29.971091 48.8113664, 29.9703533 48.8099175)",,,
248048226,,residential,False,False,267.462,Українська вулиця,"LINESTRING (29.971091 48.8113664, 29.972488 48.8111033, 29.9745899 48.8106766)",,,
248048226,,residential,False,True,260.53499999999997,Українська вулиця,"LINESTRING (29.971091 48.8113664, 29.9686577 48.8118402, 29.9676871 48.8120478)",,,
272097119,,residential,False,True,92.153,,"LINESTRING (29.9714742 48.8121558, 29.971091 48.8113664)",,,
248048236,,residential,False,True,242.57000000000002,Соборна вулиця,"LINESTRING (29.9714742 48.8121558, 29.9707917 48.8124061, 29.9696978 48.8127711, 29.9691881 48.8129554, 29.9689293 48.8130447, 29.9685298 48.8131521)",,,
272097118,,residential,False,True,158.719,вулиця Петра Сагайдачного,"LINESTRING (29.9655279 48.8150081, 29.9648881 48.8136443)",,,
488120390,,residential,False,False,239.281,вулиця Тараса Шевченка,"LINESTRING (29.9655279 48.8150081, 29.9637871 48.8153202, 29.9626309 48.8155303, 29.9623708 48.8155614)",,,
488120390,,residential,False,True,241.851,вулиця Тараса Шевченка,"LINESTRING (29.9655279 48.8150081, 29.9663215 48.8148658, 29.9675555 48.8146153, 29.9686845 48.8143693)",,,
341200869,,residential,False,True,8.212,,"LINESTRING (29.962375 48.8156352, 29.9623708 48.8155614)",,,
341200869,,residential,False,False,75.079,,"LINESTRING (29.962375 48.8156352, 29.9623777 48.8159823, 29.9623784 48.8163104)",,,
341200869,,residential,False,True,75.079,,"LINESTRING (29.9623784 48.8163104, 29.9623777 48.8159823, 29.962375 48.8156352)",,,
488119960,,residential,True,False,4.073,,"LINESTRING (29.9693088 48.814303, 29.9692618 48.8143226)",,,roundabout
341203979,,residential,True,False,38.784,,"LINESTRING (29.9698185 48.8142081, 29.9693088 48.814303)",,,
272373564,,residential,False,False,139.663,Святотроїцька вулиця,"LINESTRING (29.9707734 48.808512, 29.9713292 48.8097135)",,,
345257244,Т-24-03,secondary,True,False,339.231,Першотравнева вулиця,"LINESTRING (29.9707734 48.808512, 29.9706404 48.8085562, 29.9689395 48.809121, 29.9667845 48.8098365, 29.966637 48.8098855)",2,50,
248048237,,residential,False,False,79.897,вулиця Вʼячеслава Чорновола,"LINESTRING (29.966637 48.8098855, 29.9670188 48.8105586)",,,
248048237,,residential,False,True,22.006999999999998,вулиця Вʼячеслава Чорновола,"LINESTRING (29.966637 48.8098855, 29.9665787 48.8097929, 29.9665183 48.8097037)",,,
345257244,Т-24-03,secondary,True,False,386.936,Першотравнева вулиця,"LINESTRING (29.966637 48.8098855, 29.9665543 48.8099131, 29.9622183 48.8113574, 29.961887 48.8113737)",2,50,
488119960,,residential,True,False,8.142,,"LINESTRING (29.969214 48.8141413, 29.9692682 48.8141493, 29.9693137 48.8141704)",,,roundabout
488119960,,residential,True,False,4.069,,"LINESTRING (29.9690681 48.8142328, 29.9690803 48.8141971)",,,roundabout
341203714,,residential,True,False,34.71,,"LINESTRING (29.9691528 48.8143209, 29.9686845 48.8143693)",,,
488119960,,residential,True,False,12.213,,"LINESTRING (29.9691528 48.8143209, 29.9691074 48.8142998, 29.9690776 48.8142689, 29.9690681 48.8142328)",,,roundabout
628660915,,residential,False,True,124.884,,"LINESTRING (29.9692618 48.8143226, 29.9697748 48.8153937)",,,
488119960,,residential,True,False,8.14,,"LINESTRING (29.9692618 48.8143226, 29.9692071 48.8143289, 29.9691528 48.8143209)",,,roundabout
341203339,,residential,True,False,37.2,,"LINESTRING (29.9693137 48.8141704, 29.9698185 48.8142081)",,,
488119960,,residential,True,False,16.28,,"LINESTRING (29.9693137 48.8141704, 29.9693435 48.8142013, 29.969353 48.8142374, 29.9693408 48.8142731, 29.9693088 48.814303)",,,roundabout
627370645,Т-24-03,secondary,False,False,23.116,,"LINESTRING (29.9617907 48.811406, 29.9615103 48.8115015)",,,
627370645,Т-24-03,secondary,False,True,7.914,,"LINESTRING (29.9617907 48.811406, 29.961887 48.8113737)",,,
248048213,,residential,False,True,103.673,вулиця Романа Шухевича,"LINESTRING (29.9617907 48.811406, 29.9619308 48.8115587, 29.9620231 48.8116674, 29.9620905 48.8117659, 29.9621415 48.8118765, 29.9621716 48.8119972, 29.9622001 48.8121458, 29.9622134 48.8122792)",,,
628660915,,residential,False,False,124.884,,"LINESTRING (29.9697748 48.8153937, 29.9692618 48.8143226)",,,
