osmid,highway,oneway,reversed,length,name,maxspeed,geometry
128970428,residential,False,False,22.492,,,"LINESTRING (32.724984 46.6767955, 32.7250699 46.676989)"
1167988226,tertiary,False,False,415.55,Центральна вулиця,50,"LINESTRING (32.724984 46.6767955, 32.7252552 46.6767073, 32.7260453 46.6764363, 32.7264784 46.6763579, 32.7270067 46.6763318, 32.7283584 46.6763122, 32.7302901 46.6763732)"
128976417,unclassified,False,False,81.654,,,"LINESTRING (32.7315318 46.6764159, 32.7315443 46.6760581, 32.7312317 46.6759192, 32.7312317 46.6757983)"
1167988226,tertiary,False,True,94.873,Центральна вулиця,50,"LINESTRING (32.7315318 46.6764159, 32.7310678 46.6763914, 32.7302901 46.6763732)"
128970428,residential,False,False,83.601,,,"LINESTRING (32.7250699 46.676989, 32.7248888 46.6777305)"
128970428,residential,False,True,22.492,,,"LINESTRING (32.7250699 46.676989, 32.724984 46.6767955)"
128970443,residential,False,False,406.269,,,"LINESTRING (32.7250699 46.676989, 32.7260632 46.677049, 32.7291118 46.6770661, 32.73039 46.677103)"
128970428,residential,False,False,23.37,,,"LINESTRING (32.7248888 46.6777305, 32.7249013 46.6779405)"
128970428,residential,False,True,83.601,,,"LINESTRING (32.7248888 46.6777305, 32.7250699 46.676989)"
128970441,residential,False,False,490.7199999999999,,,"LINESTRING (32.7248888 46.6777305, 32.7261882 46.6777605, 32.7283497 46.6777434, 32.7313021 46.6779676)"
128970428,residential,False,False,30.934,,,"LINESTRING (32.7249013 46.6779405, 32.7251235 46.6781732)"
128970428,residential,False,True,23.37,,,"LINESTRING (32.7249013 46.6779405, 32.7248888 46.6777305)"
128976407,residential,False,False,121.189,,,"LINESTRING (32.7249013 46.6779405, 32.724775 46.6781747, 32.7246887 46.6788379, 32.7247462 46.6790077)"
128970428,residential,False,True,30.934,,,"LINESTRING (32.7251235 46.6781732, 32.7249013 46.6779405)"
128970428,residential,False,False,77.684,,,"LINESTRING (32.7251235 46.6781732, 32.7254255 46.6785123, 32.7256057 46.678787)"
128970439,residential,False,False,470.844,,,"LINESTRING (32.7251235 46.6781732, 32.7253867 46.6781157, 32.7269617 46.6780757, 32.7282398 46.6781059, 32.7297665 46.6782207, 32.7312606 46.6783432)"
128970428,residential,False,False,49.242,,,"LINESTRING (32.7256057 46.678787, 32.7257424 46.6792198)"
128970428,residential,False,True,77.684,,,"LINESTRING (32.7256057 46.678787, 32.7254255 46.6785123, 32.7251235 46.6781732)"
128970438,residential,False,False,425.83599999999996,,,"LINESTRING (32.7256057 46.678787, 32.7259695 46.678772, 32.7311688 46.6790699)"
128970428,residential,False,True,49.242,,,"LINESTRING (32.7257424 46.6792198, 32.7256057 46.678787)"
128970428,residential,False,False,35.474,,,"LINESTRING (32.7257424 46.6792198, 32.7256855 46.6794662, 32.7256697 46.6795349)"
128970428,residential,False,False,64.65,,,"LINESTRING (32.7256697 46.6795349, 32.7255385 46.6801093)"
