osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,width
125375166,True,вулиця Огієнка,residential,False,121.689,"LINESTRING (26.5865188 48.6776095, 26.5864271 48.6765168)",,,
126713898,True,вулиця Князів Коріатовичів,secondary,False,213.611,"LINESTRING (26.5865188 48.6776095, 26.5894273 48.6775624)",,,
26429868,False,вулиця Степана Бандери,residential,False,16.19,"LINESTRING (26.5894273 48.6775624, 26.5894262 48.677708)",,,
26429868,False,вулиця Степана Бандери,residential,True,139.05,"LINESTRING (26.5894273 48.6775624, 26.5894322 48.6763119)",,,
82880825,True,вулиця Лесі Українки,tertiary,False,158.047,"LINESTRING (26.5838777 48.6810432, 26.5838033 48.6824637)",,,
74767370,False,вулиця Данила Галицького,residential,False,211.214,"LINESTRING (26.5838777 48.6810432, 26.5840475 48.6810485, 26.5865605 48.6811272, 26.5867514 48.6811332)",,,
74767370,False,вулиця Данила Галицького,residential,True,215.17000000000002,"LINESTRING (26.5838777 48.6810432, 26.5837575 48.6810377, 26.5809538 48.6809104)",,,
74385662,False,Соборна вулиця,residential,False,209.968,"LINESTRING (26.58099 48.67922, 26.5817738 48.6792148, 26.5836465 48.679166, 26.5838482 48.6791607)",,,
"[121159644, 1174546644]",False,вулиця Шевченка,tertiary,False,164.46,"LINESTRING (26.58099 48.67922, 26.5809905 48.6791802, 26.5810279 48.6778394, 26.5810371 48.6777414)",,,
126713897,False,вулиця Князів Коріатовичів,secondary,False,205.819,"LINESTRING (26.5810371 48.6777414, 26.5838403 48.6777525)",,,
"[126713904, 82627941]",False,вулиця Шевченка,residential,False,325.205,"LINESTRING (26.5810371 48.6777414, 26.5810474 48.6776486, 26.5810326 48.6768062, 26.5808979 48.6757399, 26.5807833 48.6748239)",,,
"[1174546644, 121159644]",False,вулиця Шевченка,tertiary,True,164.46,"LINESTRING (26.5810371 48.6777414, 26.5810279 48.6778394, 26.5809905 48.6791802, 26.58099 48.67922)",,,
82627938,False,вулиця Лесі Українки,tertiary,True,220.241,"LINESTRING (26.5838277 48.6766683, 26.5835489 48.6746962)",,,
28535724,False,вулиця Симона Петлюри,residential,True,191.606,"LINESTRING (26.5838277 48.6766683, 26.5861254 48.6765293, 26.5864271 48.6765168)",,,
126713900,False,вулиця Лесі Українки,tertiary,False,120.569,"LINESTRING (26.5838277 48.6766683, 26.583828 48.6767866, 26.5838363 48.6771885, 26.5838449 48.6776084, 26.5838403 48.6777525)",,,
82627938,False,вулиця Лесі Українки,tertiary,False,220.241,"LINESTRING (26.5835489 48.6746962, 26.5838277 48.6766683)",,,
74879859,False,Гунська вулиця,residential,False,203.563,"LINESTRING (26.5835489 48.6746962, 26.5834277 48.674702, 26.5822372 48.674759, 26.5807833 48.6748239)",,,
74879859,False,Гунська вулиця,residential,True,200.405,"LINESTRING (26.5835489 48.6746962, 26.5861305 48.674577, 26.5862716 48.6745705)",,,
74767370,False,вулиця Данила Галицького,residential,False,215.17000000000002,"LINESTRING (26.5809538 48.6809104, 26.5837575 48.6810377, 26.5838777 48.6810432)",,,
1174546646,True,вулиця Шевченка,tertiary,False,187.983,"LINESTRING (26.5809538 48.6809104, 26.5809617 48.6805385, 26.5809837 48.6794961, 26.5809842 48.679476, 26.58099 48.67922)",,,
74767370,False,вулиця Данила Галицького,residential,False,31.357,"LINESTRING (26.5894763 48.6812359, 26.5899024 48.6812553)",,,
74767370,False,вулиця Данила Галицького,residential,True,200.378,"LINESTRING (26.5894763 48.6812359, 26.5868609 48.6811373, 26.5867514 48.6811332)",,,
74879859,False,Гунська вулиця,residential,True,212.789,"LINESTRING (26.5862716 48.6745705, 26.5891598 48.6744133)",,,
74879859,False,Гунська вулиця,residential,False,200.405,"LINESTRING (26.5862716 48.6745705, 26.5861305 48.674577, 26.5835489 48.6746962)",,,
74879859,False,Гунська вулиця,residential,True,203.563,"LINESTRING (26.5807833 48.6748239, 26.5822372 48.674759, 26.5834277 48.674702, 26.5835489 48.6746962)",,,
"[126713904, 82627941]",False,вулиця Шевченка,residential,True,325.205,"LINESTRING (26.5807833 48.6748239, 26.5808979 48.6757399, 26.5810326 48.6768062, 26.5810474 48.6776486, 26.5810371 48.6777414)",,,
26429868,False,вулиця Степана Бандери,residential,False,212.06,"LINESTRING (26.5891598 48.6744133, 26.5894322 48.6763119)",,,
74879859,False,Гунська вулиця,residential,False,212.789,"LINESTRING (26.5891598 48.6744133, 26.5862716 48.6745705)",,,
82538863,False,Гунська вулиця,residential,True,204.449,"LINESTRING (26.5891598 48.6744133, 26.5897665 48.6743802, 26.5902457 48.6743542, 26.5905076 48.6743399, 26.5919348 48.6742622)",,,
28535724,False,вулиця Симона Петлюри,residential,False,203.65,"LINESTRING (26.5921953 48.6761526, 26.5899884 48.6762772, 26.5894322 48.6763119)",,,
125367473,True,проспект Грушевського,secondary,False,211.087,"LINESTRING (26.5921953 48.6761526, 26.5921792 48.6760021, 26.5921524 48.6757453, 26.5921015 48.675368, 26.5919348 48.6742622)",3,50,
82538788,False,вулиця Драгоманова,residential,False,207.86800000000002,"LINESTRING (26.5838033 48.6824637, 26.5839467 48.6824689, 26.5866305 48.6825658)",,,
