osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
115804118,Т-18-12,вулиця Буховича,secondary,50,False,True,126.203,,"LINESTRING (26.7554459 51.0043458, 26.7559085 51.0032488)"
"[90693425, 89212963, 90693422]",,Київська вулиця,tertiary,,True,False,658.161,yes,"LINESTRING (26.7554459 51.0043458, 26.754196 51.0041698, 26.7530951 51.0040087, 26.7529572 51.0039954, 26.7519209 51.0038807, 26.7518661 51.0038746, 26.7512547 51.0038215, 26.7509537 51.0037991, 26.7505559 51.0037675, 26.7501494 51.0037315, 26.7488718 51.0036241, 26.7488156 51.0036194, 26.7486984 51.0036096, 26.7486729 51.0036074, 26.7477816 51.0035325, 26.7470911 51.0034745, 26.7466606 51.0034384, 26.7461683 51.0033996)"
89212966,,Київська вулиця,residential,,False,True,192.95600000000002,,"LINESTRING (26.7554459 51.0043458, 26.7558865 51.0044081, 26.7570542 51.00457, 26.7572347 51.0045961, 26.7575338 51.0046407, 26.7581353 51.0047294)"
115804118,Т-18-12,вулиця Буховича,secondary,50,False,False,221.09,,"LINESTRING (26.7554459 51.0043458, 26.7549559 51.0053164, 26.7544898 51.0062409)"
89212967,,Андріївська вулиця,tertiary,,True,False,141.284,,"LINESTRING (26.7459904 51.000854, 26.7461954 51.0009429, 26.7464475 51.0009815, 26.7471694 51.0010912, 26.7478061 51.0011887, 26.747916 51.0012044)"
"[1125437781, 1125437782]",Т-18-11,вулиця Чорновола,secondary,"['40', '50']",False,False,156.73899999999998,,"LINESTRING (26.7459904 51.000854, 26.745972 51.0010357, 26.7459337 51.0014557, 26.7459196 51.0016053, 26.745895 51.0018653, 26.7458879 51.0019405, 26.7458822 51.0020421, 26.7459293 51.0022596)"
100331027,Т-18-11,вулиця Чорновола,secondary,50,False,False,13.221,,"LINESTRING (26.7461683 51.0033996, 26.7461838 51.0035181)"
100331027,Т-18-11,вулиця Чорновола,secondary,50,False,True,110.297,,"LINESTRING (26.7461683 51.0033996, 26.7461187 51.0031629, 26.7461081 51.0031125, 26.7460651 51.0029073, 26.7459621 51.0024162)"
"[510005393, 510005394, 115804118]",Т-18-12,вулиця Буховича,secondary,50,False,False,107.655,,"LINESTRING (26.7562676 51.0023074, 26.7560639 51.0028325, 26.7559558 51.0031141, 26.7559085 51.0032488)"
510005394,Т-18-12,вулиця Буховича,secondary,50,False,True,66.042,,"LINESTRING (26.7562676 51.0023074, 26.7563235 51.00216, 26.756391 51.0019811, 26.7564769 51.0017283)"
89882065,,Поштова вулиця,residential,,False,True,128.12,,"LINESTRING (26.7577258 51.0036086, 26.7579267 51.0040071, 26.7581353 51.0047294)"
89882066,,вулиця Івана Франка,residential,,False,True,134.661,,"LINESTRING (26.7577258 51.0036086, 26.7575054 51.0035028, 26.7571348 51.003438, 26.7564399 51.0033333, 26.7559085 51.0032488)"
115804118,Т-18-12,вулиця Буховича,secondary,50,False,False,126.203,,"LINESTRING (26.7559085 51.0032488, 26.7554459 51.0043458)"
89882066,,вулиця Івана Франка,residential,,False,False,134.661,,"LINESTRING (26.7559085 51.0032488, 26.7564399 51.0033333, 26.7571348 51.003438, 26.7575054 51.0035028, 26.7577258 51.0036086)"
"[510005393, 510005394, 115804118]",Т-18-12,вулиця Буховича,secondary,50,False,True,107.655,,"LINESTRING (26.7559085 51.0032488, 26.7559558 51.0031141, 26.7560639 51.0028325, 26.7562676 51.0023074)"
89212966,,Київська вулиця,residential,,False,False,192.95600000000002,,"LINESTRING (26.7581353 51.0047294, 26.7575338 51.0046407, 26.7572347 51.0045961, 26.7570542 51.00457, 26.7558865 51.0044081, 26.7554459 51.0043458)"
"[105802408, 89212966]",,"['Селецька вулиця', 'Київська вулиця']",residential,,False,True,273.182,,"LINESTRING (26.7581353 51.0047294, 26.7590998 51.0048715, 26.7601869 51.0050327, 26.7596616 51.0054898, 26.7591017 51.0059335)"
89882065,,Поштова вулиця,residential,,False,False,128.12,,"LINESTRING (26.7581353 51.0047294, 26.7579267 51.0040071, 26.7577258 51.0036086)"
90922086,,вулиця Назарука,residential,,True,False,229.794,,"LINESTRING (26.7543187 51.0020446, 26.7550009 51.0000231)"
90693424,,Андріївська вулиця,tertiary,,True,False,43.454,,"LINESTRING (26.7543187 51.0020446, 26.7547589 51.0021039, 26.7549259 51.0021265)"
90693424,,Андріївська вулиця,tertiary,,True,False,189.166,,"LINESTRING (26.7516738 51.0016931, 26.7519759 51.001731, 26.752111 51.0017478, 26.7524818 51.0017928, 26.752557 51.0018031, 26.7542202 51.0020313, 26.7543187 51.0020446)"
90922088,,вулиця Шевченка,residential,,False,False,237.00100000000003,,"LINESTRING (26.7516738 51.0016931, 26.7518271 51.0012314, 26.7520538 51.0005489, 26.7521638 51.0002179, 26.7523668 50.9996068)"
