osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,bridge
128489104,Советская улица,residential,60,False,True,312.6329999999999,"LINESTRING (33.8631552 44.6313088, 33.8632903 44.6313901, 33.8639171 44.631767, 33.864121 44.6320304, 33.8642444 44.632355, 33.8641424 44.6326871, 33.8636391 44.6330387, 33.8634181 44.6334011, 33.8631713 44.6335462)",,,,
227877591,улица Ленина,secondary,50,False,False,188.20499999999998,"LINESTRING (33.8631552 44.6313088, 33.8627171 44.6317263, 33.8623175 44.6320718, 33.8615938 44.6325807)",2,35К-020,7,
227877591,улица Ленина,secondary,50,False,True,202.75099999999998,"LINESTRING (33.8631552 44.6313088, 33.8638475 44.6306115, 33.8642453 44.6302261, 33.8645499 44.6299495, 33.8646925 44.6298531)",2,35К-020,7,
128489104,Советская улица,residential,60,False,True,156.717,"LINESTRING (33.8631713 44.6335462, 33.8638471 44.634871)",,,,
128492449,,residential,,False,True,57.585,"LINESTRING (33.8631713 44.6335462, 33.862503 44.6337512)",,,,
128489104,Советская улица,residential,60,False,False,312.6329999999999,"LINESTRING (33.8631713 44.6335462, 33.8634181 44.6334011, 33.8636391 44.6330387, 33.8641424 44.6326871, 33.8642444 44.632355, 33.864121 44.6320304, 33.8639171 44.631767, 33.8632903 44.6313901, 33.8631552 44.6313088)",,,,
227877591,улица Ленина,secondary,50,False,False,146.608,"LINESTRING (33.8662863 44.6291878, 33.8656071 44.6294167, 33.8650041 44.629706, 33.8646925 44.6298531)",2,35К-020,7,
464273745,,residential,,False,False,84.868,"LINESTRING (33.8662863 44.6291878, 33.8663797 44.6292583, 33.8666309 44.6294326, 33.8668704 44.6295932, 33.867015 44.6297439)",,,,
128492466,Лесная улица,residential,,False,False,15.37,"LINESTRING (33.8677534 44.6304653, 33.8678891 44.6303664)",,,,
95991833,улица Маршала Жукова,residential,,False,True,99.243,"LINESTRING (33.8677534 44.6304653, 33.8673649 44.6300831, 33.867015 44.6297439)",,,,
95991834,Лесная улица,residential,,False,True,90.445,"LINESTRING (33.8677534 44.6304653, 33.8673275 44.6309147, 33.8672977 44.6311852)",,,,
95991834,Лесная улица,residential,,False,False,22.428,"LINESTRING (33.8638471 44.634871, 33.8640048 44.6347034)",,,,
128489104,Советская улица,residential,60,False,False,156.717,"LINESTRING (33.8638471 44.634871, 33.8631713 44.6335462)",,,,
128492464,Спортивная улица,residential,,False,True,117.222,"LINESTRING (33.8638471 44.634871, 33.8632126 44.6353196, 33.8628665 44.635657)",,,,
"[128490380, 128490381, 128490382]",,residential,,False,False,148.77100000000002,"LINESTRING (33.8671023 44.6272085, 33.8667828 44.6270139, 33.8664731 44.6269248, 33.866203 44.626906, 33.8657549 44.6268849, 33.8656215 44.6269003, 33.8655309 44.6269107, 33.8653926 44.6269904)",,,,yes
128490383,Колхозная улица,residential,,False,False,298.038,"LINESTRING (33.8671023 44.6272085, 33.8668388 44.6274828, 33.8663834 44.6279568, 33.8651752 44.6285119, 33.8650358 44.6286442, 33.8648798 44.628989, 33.8648256 44.6292084)",,,,
"[128490380, 128490381, 128490382]",,residential,,False,True,148.77100000000002,"LINESTRING (33.8653926 44.6269904, 33.8655309 44.6269107, 33.8656215 44.6269003, 33.8657549 44.6268849, 33.866203 44.626906, 33.8664731 44.6269248, 33.8667828 44.6270139, 33.8671023 44.6272085)",,,,yes
128490383,Колхозная улица,residential,,False,False,72.51,"LINESTRING (33.8648256 44.6292084, 33.8647238 44.6296197, 33.8646925 44.6298531)",,,,
