osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
520899235,О-071002,Головна вулиця,secondary,30,False,True,127.262,"LINESTRING (22.9864287 48.5471668, 22.9865379 48.5471098, 22.9866894 48.5470308, 22.9876168 48.5465136, 22.9876766 48.5464761, 22.9877369 48.5464217)",,
97859913,,вулиця Шевченка,residential,,False,False,173.013,"LINESTRING (22.9912282 48.5485524, 22.9934438 48.5490718)",,
97859913,,вулиця Шевченка,residential,,False,True,288.055,"LINESTRING (22.9912282 48.5485524, 22.990362 48.5483569, 22.9891151 48.5480642, 22.9890472 48.5480298, 22.9889971 48.5479844, 22.9889747 48.5479499, 22.9888576 48.5474197, 22.9887745 48.5470006)",,
556506624,,вулиця Станковича,residential,,False,False,205.577,"LINESTRING (22.9912282 48.5485524, 22.9912995 48.5484396, 22.9917401 48.5476374, 22.9921771 48.5468138)",,
97859913,,вулиця Шевченка,residential,,False,False,288.055,"LINESTRING (22.9887745 48.5470006, 22.9888576 48.5474197, 22.9889747 48.5479499, 22.9889971 48.5479844, 22.9890472 48.5480298, 22.9891151 48.5480642, 22.990362 48.5483569, 22.9912282 48.5485524)",,
97859913,,вулиця Шевченка,residential,,False,True,99.997,"LINESTRING (22.9887745 48.5470006, 22.9878555 48.5465063, 22.9877369 48.5464217)",,
232258509,,вулиця Небесної Сотні,residential,,False,False,124.52100000000002,"LINESTRING (22.9887745 48.5470006, 22.9896319 48.5469325, 22.9903179 48.546859, 22.9904493 48.5468449)",,
97859913,,вулиця Шевченка,residential,,False,False,99.997,"LINESTRING (22.9877369 48.5464217, 22.9878555 48.5465063, 22.9887745 48.5470006)",,
98185959,О-071002,Головна вулиця,secondary,50,True,False,81.982,"LINESTRING (22.9877369 48.5464217, 22.9877394 48.5463563, 22.9877648 48.5463159, 22.9882824 48.5457895)",,
520899235,О-071002,Головна вулиця,secondary,30,False,False,127.262,"LINESTRING (22.9877369 48.5464217, 22.9876766 48.5464761, 22.9876168 48.5465136, 22.9866894 48.5470308, 22.9865379 48.5471098, 22.9864287 48.5471668)",,
417551971,О-071002,Головна площа,secondary,,True,False,10.915,"LINESTRING (22.9882824 48.5457895, 22.9882581 48.545762, 22.9882484 48.5457277, 22.9882495 48.5456963)",roundabout,
417551963,О-071002,Головна вулиця,secondary,30,False,True,68.765,"LINESTRING (22.9894992 48.545615, 22.989392 48.5456228, 22.9885769 48.5457125)",,
