osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref
161548657,False,Соборна вулиця,tertiary,50,False,96.463,"LINESTRING (36.7339175 48.2586717, 36.7326236 48.2585692)",
161548657,False,Соборна вулиця,tertiary,50,True,103.055,"LINESTRING (36.7339175 48.2586717, 36.7352986 48.2587878)",
113952623,False,Осіння вулиця,residential,,True,470.328,"LINESTRING (36.7339175 48.2586717, 36.7339602 48.2585271, 36.7340836 48.2579503, 36.7342284 48.2573539, 36.7345959 48.2559913, 36.7349444 48.254498)",
113952433,False,Елеваторна вулиця,residential,,False,107.812,"LINESTRING (36.7352986 48.2587878, 36.7350462 48.2597427)",
161548657,False,Соборна вулиця,tertiary,50,False,103.055,"LINESTRING (36.7352986 48.2587878, 36.7339175 48.2586717)",
161548657,False,Соборна вулиця,tertiary,50,True,85.241,"LINESTRING (36.7352986 48.2587878, 36.7364389 48.2588942)",
"[113952433, 917591774]",False,Елеваторна вулиця,residential,,True,466.945,"LINESTRING (36.7352986 48.2587878, 36.7353364 48.2586492, 36.7356634 48.2574485, 36.7358565 48.2566449, 36.7359799 48.2561485, 36.7363265 48.2546449)",
683451272,False,Центральна вулиця,secondary,,False,149.344,"LINESTRING (36.7369004 48.2521684, 36.7369562 48.2522356, 36.7370508 48.2522924, 36.7371386 48.2523177, 36.738813 48.2523979)",О040807
917591774,False,Елеваторна вулиця,residential,,False,278.658,"LINESTRING (36.7369004 48.2521684, 36.7368248 48.2524338, 36.7366585 48.2532179, 36.7363265 48.2546449)",
161548657,False,Соборна вулиця,tertiary,50,False,99.705,"LINESTRING (36.7307121 48.25837, 36.7293759 48.2582577)",
161548657,False,Соборна вулиця,tertiary,50,True,143.232,"LINESTRING (36.7307121 48.25837, 36.7326236 48.2585692)",
917555291,False,вулиця Грушевського,residential,,True,104.091,"LINESTRING (36.7307121 48.25837, 36.7304492 48.2592896)",С040801
112670182,False,вулиця Грушевського,residential,,False,477.4800000000001,"LINESTRING (36.7307121 48.25837, 36.7307459 48.2582163, 36.7308301 48.2578343, 36.7311949 48.256436, 36.7314684 48.2553823, 36.7317286 48.254452, 36.7318121 48.2541391)",
112670879,False,Московська вулиця,residential,,False,145.181,"LINESTRING (36.7382705 48.2548162, 36.7363265 48.2546449)",
113952931,False,Григорівська вулиця,residential,,False,291.526,"LINESTRING (36.7382705 48.2548162, 36.7382222 48.255093, 36.7380962 48.2557217, 36.7379325 48.2567735, 36.7378359 48.2574217)",
113952931,False,Григорівська вулиця,residential,,True,271.909,"LINESTRING (36.7382705 48.2548162, 36.7383268 48.2545341, 36.7384435 48.2539471, 36.738587 48.2533214, 36.738813 48.2523979)",
161548657,False,Соборна вулиця,tertiary,50,False,83.996,"LINESTRING (36.7375651 48.2589861, 36.7364389 48.2588942)",
113952931,False,Григорівська вулиця,residential,,True,175.133,"LINESTRING (36.7375651 48.2589861, 36.7375999 48.2588539, 36.7378359 48.2574217)",
112674012,False,Учительська вулиця,residential,,True,116.12100000000001,"LINESTRING (36.7276543 48.2591986, 36.7275202 48.2588503, 36.727429 48.2586128, 36.7272815 48.2581843)",
161548657,False,Соборна вулиця,tertiary,50,False,18.38,"LINESTRING (36.7270696 48.2577807, 36.726847 48.2577075)",
161548657,False,Соборна вулиця,tertiary,50,True,56.899,"LINESTRING (36.7270696 48.2577807, 36.7277643 48.2579996)",
112674012,False,Учительська вулиця,residential,,False,48.036,"LINESTRING (36.7270696 48.2577807, 36.7271903 48.25792, 36.7272815 48.2581843)",
161548657,False,Соборна вулиця,tertiary,50,False,143.232,"LINESTRING (36.7326236 48.2585692, 36.7307121 48.25837)",
161548657,False,Соборна вулиця,tertiary,50,True,96.463,"LINESTRING (36.7326236 48.2585692, 36.7339175 48.2586717)",
112674016,False,Волошкова вулиця,residential,,True,474.156,"LINESTRING (36.7326236 48.2585692, 36.7326705 48.2584003, 36.7329332 48.2574538, 36.733797 48.2543772)",
113952931,False,Григорівська вулиця,residential,,False,271.909,"LINESTRING (36.738813 48.2523979, 36.738587 48.2533214, 36.7384435 48.2539471, 36.7383268 48.2545341, 36.7382705 48.2548162)",
683451272,False,Центральна вулиця,secondary,,True,149.34400000000002,"LINESTRING (36.738813 48.2523979, 36.7371386 48.2523177, 36.7370508 48.2522924, 36.7369562 48.2522356, 36.7369004 48.2521684)",О040807
161548657,False,Соборна вулиця,tertiary,50,False,56.899,"LINESTRING (36.7277643 48.2579996, 36.7270696 48.2577807)",
113952437,False,,residential,,True,41.238,"LINESTRING (36.7277643 48.2579996, 36.7273948 48.2581359, 36.7272815 48.2581843)",
