osmid,oneway,name,highway,maxspeed,reversed,length,geometry,width,lanes
227313680,False,вулиця Михайла Грушевського,secondary,50,False,108.28099999999999,"LINESTRING (32.0539093 49.4487062, 32.0536179 49.4484795, 32.0532911 49.4482213, 32.0530305 49.4480169, 32.0529534 49.4479565)",,
121514654,False,вулиця Михайла Грушевського,secondary,50,True,22.95,"LINESTRING (32.0527509 49.4477976, 32.052852 49.4478801, 32.0529534 49.4479565)",6,
121514658,True,бульвар Шевченка,secondary,50,False,278.5,"LINESTRING (32.0527509 49.4477976, 32.0528478 49.4477426, 32.0528972 49.4477149, 32.0530679 49.447619, 32.0547986 49.4466432, 32.0555042 49.44625, 32.0556652 49.4461596)",,2
121514654,False,вулиця Михайла Грушевського,secondary,50,False,22.95,"LINESTRING (32.0529534 49.4479565, 32.052852 49.4478801, 32.0527509 49.4477976)",6,
227313680,False,вулиця Михайла Грушевського,secondary,50,True,108.281,"LINESTRING (32.0529534 49.4479565, 32.0530305 49.4480169, 32.0532911 49.4482213, 32.0536179 49.4484795, 32.0539093 49.4487062)",,
38651380,False,вулиця Байди Вишневецького,secondary,50,False,218.557,"LINESTRING (32.0566338 49.4430175, 32.0567523 49.44311, 32.0574349 49.4436184, 32.0578667 49.44394, 32.0585232 49.4444372, 32.0586122 49.4445036)",,4
38651380,False,вулиця Байди Вишневецького,secondary,50,True,211.75900000000001,"LINESTRING (32.0566338 49.4430175, 32.0565242 49.4429324, 32.0561223 49.4426335, 32.0560665 49.442593, 32.0554823 49.4421569, 32.0548301 49.4416628, 32.0547165 49.4415779)",,4
154708801,False,вулиця Гоголя,residential,50,False,276.94399999999996,"LINESTRING (32.0566338 49.4430175, 32.0564874 49.4430974, 32.0556016 49.4435822, 32.0553428 49.4437269, 32.0549664 49.443935, 32.0547755 49.4440395, 32.0544155 49.4442428, 32.0538511 49.4445503, 32.0537677 49.4445944, 32.0537087 49.4446255)",,2
154708801,False,вулиця Гоголя,residential,50,True,274.423,"LINESTRING (32.0566338 49.4430175, 32.0567845 49.4429313, 32.057274 49.4426581, 32.0573007 49.4426431, 32.0575525 49.4425036, 32.0577264 49.4424105, 32.0585024 49.4419795, 32.0586018 49.4419257, 32.0588043 49.4418168, 32.0589605 49.4417297, 32.0593747 49.4415053, 32.0594329 49.4414732, 32.0595279 49.4414209)",,2
38649450,False,Святотроїцька вулиця,residential,50,False,221.61700000000002,"LINESTRING (32.0537087 49.4446255, 32.0538374 49.4447332, 32.054168 49.4449913, 32.0544443 49.4452093, 32.0544927 49.4452477, 32.0549732 49.4456287, 32.0550907 49.4457218, 32.0555906 49.4461038, 32.0556652 49.4461596)",,2
154708801,False,вулиця Гоголя,residential,50,True,276.944,"LINESTRING (32.0537087 49.4446255, 32.0537677 49.4445944, 32.0538511 49.4445503, 32.0544155 49.4442428, 32.0547755 49.4440395, 32.0549664 49.443935, 32.0553428 49.4437269, 32.0556016 49.4435822, 32.0564874 49.4430974, 32.0566338 49.4430175)",,2
154708801,False,вулиця Гоголя,residential,50,False,109.147,"LINESTRING (32.060673 49.4407813, 32.0604517 49.4409038, 32.0597041 49.441325, 32.059616 49.441373, 32.0595279 49.4414209)",,2
156605571,True,вулиця Симоненка,residential,40,False,216.438,"LINESTRING (32.060673 49.4407813, 32.060779 49.4408628, 32.0613226 49.4412812, 32.0614659 49.4413915, 32.0617238 49.4415899, 32.0618277 49.4416699, 32.0622312 49.4419803, 32.0622411 49.4419879, 32.0625222 49.4422043, 32.0626041 49.4422686)",,
154708801,False,вулиця Гоголя,residential,50,False,274.423,"LINESTRING (32.0595279 49.4414209, 32.0594329 49.4414732, 32.0593747 49.4415053, 32.0589605 49.4417297, 32.0588043 49.4418168, 32.0586018 49.4419257, 32.0585024 49.4419795, 32.0577264 49.4424105, 32.0575525 49.4425036, 32.0573007 49.4426431, 32.057274 49.4426581, 32.0567845 49.4429313, 32.0566338 49.4430175)",,2
154708801,False,вулиця Гоголя,residential,50,True,109.147,"LINESTRING (32.0595279 49.4414209, 32.059616 49.441373, 32.0597041 49.441325, 32.0604517 49.4409038, 32.060673 49.4407813)",,2
1004510715,False,вулиця Остафія Дашковича,residential,50,True,216.018,"LINESTRING (32.0595279 49.4414209, 32.0596467 49.4415164, 32.0601583 49.441912, 32.0603377 49.4420507, 32.060539 49.4422082, 32.0613665 49.4428434, 32.0614505 49.4429079)",,
38650118,False,Замковий узвіз,secondary,50,False,219.68699999999998,"LINESTRING (32.0642624 49.447006, 32.064264 49.4470373, 32.0642674 49.4470746, 32.0642691 49.447117, 32.0642642 49.4471587, 32.0642585 49.447206, 32.0642531 49.4472592, 32.0642397 49.4473211, 32.0641441 49.4476749, 32.0639966 49.4481836, 32.0639748 49.448268, 32.0639577 49.4483367, 32.0639483 49.4483874, 32.0639416 49.4484374, 32.0639376 49.4484862, 32.0639339 49.4486433, 32.0639342 49.4488112, 32.0639373 49.4488907, 32.063943 49.4489634)",,2
"[742517750, 400964755, 400959206]",False,вулиця Байди Вишневецького,secondary,50,True,285.007,"LINESTRING (32.0642624 49.447006, 32.0637941 49.4470139, 32.0635544 49.4470223, 32.0634302 49.4470265, 32.0632358 49.4470341, 32.063202 49.4470355, 32.0625958 49.4470613, 32.0622541 49.4470737, 32.0621897 49.4470742, 32.0621304 49.4470739, 32.0620824 49.4470698, 32.0620474 49.4470632, 32.0620127 49.4470505, 32.0619812 49.4470332, 32.0617942 49.4468974, 32.0617035 49.4468289, 32.0615157 49.4466876, 32.0611002 49.4463759, 32.0610306 49.4463225, 32.0609037 49.4462281)",,
1262642205,False,вулиця Байди Вишневецького,residential,50,False,44.93,"LINESTRING (32.0642624 49.447006, 32.0645533 49.4469971, 32.0645769 49.4469963, 32.0646108 49.4469952, 32.064883 49.4469844)",,
38650776,False,вулиця Остафія Дашковича,residential,,False,106.109,"LINESTRING (32.064883 49.4469844, 32.0648703 49.4469085, 32.0648637 49.4468688, 32.0648319 49.4466353, 32.0648082 49.4464607, 32.0647802 49.4462545, 32.0647618 49.4461198, 32.0647575 49.4460881, 32.06475 49.4460341)",,2
1262642205,False,вулиця Байди Вишневецького,residential,50,True,44.93,"LINESTRING (32.064883 49.4469844, 32.0646108 49.4469952, 32.0645769 49.4469963, 32.0645533 49.4469971, 32.0642624 49.447006)",,
"[400964756, 400959190]",False,вулиця Байди Вишневецького,secondary,50,True,231.843,"LINESTRING (32.0609037 49.4462281, 32.0607843 49.4461379, 32.0600476 49.4455837, 32.0597717 49.4453763, 32.0597087 49.445329, 32.0595773 49.4452298, 32.0595313 49.4451951, 32.0593702 49.4450734, 32.059211 49.4449532, 32.0589241 49.4447366, 32.0588087 49.4446495)",,4
"[400959206, 400964755, 742517750]",False,вулиця Байди Вишневецького,secondary,50,False,285.007,"LINESTRING (32.0609037 49.4462281, 32.0610306 49.4463225, 32.0611002 49.4463759, 32.0615157 49.4466876, 32.0617035 49.4468289, 32.0617942 49.4468974, 32.0619812 49.4470332, 32.0620127 49.4470505, 32.0620474 49.4470632, 32.0620824 49.4470698, 32.0621304 49.4470739, 32.0621897 49.4470742, 32.0622541 49.4470737, 32.0625958 49.4470613, 32.063202 49.4470355, 32.0632358 49.4470341, 32.0634302 49.4470265, 32.0635544 49.4470223, 32.0637941 49.4470139, 32.0642624 49.447006)",,
"[742517749, 1005204815]",False,вулиця Хрещатик,secondary,50,False,288.952,"LINESTRING (32.0609037 49.4462281, 32.0607559 49.4463126, 32.0601628 49.4466437, 32.0599602 49.4467561, 32.0593902 49.4470761, 32.0593414 49.4471038, 32.0588538 49.4473782, 32.0580238 49.4478433, 32.0578752 49.4479239)",,"['3', '2']"
"[1197155400, 1005204817]",False,вулиця Хрещатик,tertiary,50,True,135.692,"LINESTRING (32.0609037 49.4462281, 32.0610225 49.4461593, 32.0614436 49.445924, 32.0622172 49.4454919, 32.0623239 49.4454303)",,"['3', '2']"
38648813,False,вулиця Лазарєва,residential,,True,231.62699999999998,"LINESTRING (32.0623239 49.4454303, 32.0621898 49.44533, 32.0617378 49.4449911, 32.0614599 49.4447845, 32.0609164 49.444379, 32.0607866 49.4442818, 32.0603341 49.443943, 32.0602697 49.443895, 32.0602211 49.4438587)",,
"[1197155400, 1005204817]",False,вулиця Хрещатик,tertiary,50,False,135.692,"LINESTRING (32.0623239 49.4454303, 32.0622172 49.4454919, 32.0614436 49.445924, 32.0610225 49.4461593, 32.0609037 49.4462281)",,"['3', '2']"
1197155400,False,вулиця Хрещатик,tertiary,50,True,133.283,"LINESTRING (32.0623239 49.4454303, 32.0624741 49.4453475, 32.0635866 49.4447295, 32.0637245 49.4446509)",,2
1004510716,False,вулиця Остафія Дашковича,residential,,True,22.118,"LINESTRING (32.0614505 49.4429079, 32.0616482 49.4430597)",,
1004510715,False,вулиця Остафія Дашковича,residential,50,False,216.01799999999997,"LINESTRING (32.0614505 49.4429079, 32.0613665 49.4428434, 32.060539 49.4422082, 32.0603377 49.4420507, 32.0601583 49.441912, 32.0596467 49.4415164, 32.0595279 49.4414209)",,
"[1004510717, 400964759]",True,бульвар Шевченка,secondary,50,False,109.59100000000001,"LINESTRING (32.0614505 49.4429079, 32.0616024 49.442823, 32.0621234 49.4425375, 32.0626041 49.4422686)",,2
1004510716,False,вулиця Остафія Дашковича,residential,,False,22.118,"LINESTRING (32.0616482 49.4430597, 32.0614505 49.4429079)",,
1004510718,True,бульвар Шевченка,secondary,40,False,136.15800000000002,"LINESTRING (32.0616482 49.4430597, 32.0614872 49.4431498, 32.0603789 49.4437703, 32.0602211 49.4438587)",,3
1005204818,False,вулиця Остафія Дашковича,residential,,True,232.03500000000003,"LINESTRING (32.0616482 49.4430597, 32.0617663 49.4431504, 32.0620126 49.4433394, 32.0623845 49.4436249, 32.0625033 49.4437161, 32.0628775 49.4440033, 32.0629985 49.4440962, 32.0633998 49.4444028, 32.063595 49.444552, 32.0637245 49.4446509)",,4
38650776,False,вулиця Остафія Дашковича,residential,,True,178.95899999999997,"LINESTRING (32.0637245 49.4446509, 32.0638524 49.4447481, 32.0640212 49.4448803, 32.064577 49.4453048, 32.064619 49.4453366, 32.0646417 49.4453527, 32.0646631 49.445373, 32.064672 49.4453967, 32.0646782 49.445439, 32.06475 49.4460341)",,2
