osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
121513136,Т-04-15,вулиця Сергія Яцковського,secondary,False,False,49.471,"LINESTRING (34.3359059 48.6513031, 34.3355662 48.6515094, 34.3354861 48.651558, 34.3354816 48.6515613, 34.3354152 48.6516076)",,,
121519577,,Кам'янська вулиця,secondary,False,False,47.43600000000001,"LINESTRING (34.3359059 48.6513031, 34.3357763 48.6516637, 34.335754 48.6517177)",1,50,yes
156609923,,вулиця Чайковського,residential,False,True,276.23699999999997,"LINESTRING (34.3359059 48.6513031, 34.3360519 48.6512604, 34.3361117 48.6512675, 34.3371279 48.6513992, 34.3372163 48.6514102, 34.3372354 48.6514126, 34.3384806 48.6515512, 34.338483 48.6515515, 34.3395964 48.6516783)",,,
"[121519577, 188086031]",,"['Європейська вулиця', ""Кам'янська вулиця""]","['secondary', 'tertiary']",False,"[False, True]",461.80300000000005,"LINESTRING (34.3355547 48.652202, 34.3355329 48.6522637, 34.3353641 48.6527729, 34.3352758 48.6530538, 34.3352586 48.653106, 34.3352433 48.6531477, 34.3350676 48.6536021, 34.3350203 48.6537294, 34.3350179 48.6537357, 34.3349783 48.6538371, 34.3349703 48.6538601, 34.3349637 48.6538828, 34.3349579 48.6539067, 34.334944 48.6539722, 34.3349496 48.6540019, 34.3349623 48.6540269, 34.33499 48.6540619, 34.3350253 48.654097, 34.3350629 48.6541289, 34.3351243 48.6541716, 34.3351868 48.6542094, 34.3352877 48.6542606, 34.3353172 48.6542733, 34.3353478 48.6542843, 34.3356813 48.654378, 34.3364725 48.6545692, 34.337125 48.6546715, 34.3373411 48.6546983, 34.3376686 48.6547383, 34.3381273 48.6547996)",1,50,yes
121519577,,Кам'янська вулиця,secondary,False,True,55.80800000000001,"LINESTRING (34.3355547 48.652202, 34.3355751 48.6521487, 34.3355842 48.6521283, 34.3356089 48.6520685, 34.3356212 48.6520393, 34.335754 48.6517177)",1,50,yes
121521010,,Конституційна вулиця,residential,False,True,280.613,"LINESTRING (34.3355547 48.652202, 34.3357154 48.6522219, 34.3357921 48.6522314, 34.3362411 48.6522901, 34.3369265 48.6523796, 34.3374279 48.6524453, 34.337685 48.6524795, 34.3382272 48.6525518, 34.339304 48.6526852)",,,
443750010,,Троїцька вулиця,residential,False,True,76.472,"LINESTRING (34.3401793 48.6497928, 34.3399731 48.6504669)",,,
443750010,,Троїцька вулиця,residential,False,False,76.472,"LINESTRING (34.3399731 48.6504669, 34.3401793 48.6497928)",,,
443750010,,Троїцька вулиця,residential,False,True,79.381,"LINESTRING (34.3399731 48.6504669, 34.3397436 48.6511645)",,,
127004281,,Севастопольська вулиця,residential,False,False,106.743,"LINESTRING (34.3369961 48.6573153, 34.3355457 48.6573754)",,,
127004283,,провулок Подольського,residential,False,False,151.069,"LINESTRING (34.3378926 48.6582111, 34.3372415 48.6582133, 34.3372081 48.65821, 34.3371767 48.6582034, 34.3371476 48.6581936, 34.3371225 48.6581804, 34.3371017 48.6581637, 34.3370846 48.6581445, 34.3370712 48.6581241, 34.3370378 48.6580486, 34.337024 48.6580293, 34.3370019 48.6580143, 34.3369508 48.6580117, 34.3363537 48.6580239, 34.3362048 48.6580319, 34.3361177 48.6580452, 34.3360184 48.6580646)",,,
452200881,,2-га Базарна вулиця,residential,False,True,52.611,"LINESTRING (34.3286463 48.6519369, 34.32802 48.6521664)",,,
"[915580178, 452200973]",,"['Театральна вулиця', 'вулиця Пальохи']",residential,False,False,158.70000000000002,"LINESTRING (34.3286463 48.6519369, 34.3290245 48.6525102, 34.3291533 48.6527244, 34.3292888 48.6529109, 34.3293021 48.6529327, 34.3293199 48.6529659, 34.3294432 48.6532191, 34.329456 48.6532417, 34.3294663 48.6532558)",,,
127023716,,Вокзальна вулиця,residential,False,False,72.89999999999999,"LINESTRING (34.333717 48.6510271, 34.3336167 48.6509777, 34.3333604 48.6508514, 34.3333202 48.6508287, 34.3332952 48.6508121, 34.3332695 48.6507936, 34.333041 48.6506235, 34.3330049 48.6505956, 34.3329917 48.6505845)",,,
127023716,,Вокзальна вулиця,residential,False,True,7.456,"LINESTRING (34.3323465 48.6497641, 34.3323804 48.6498273)",,,
201266220,,Вокзальна вулиця,residential,False,False,66.431,"LINESTRING (34.3323465 48.6497641, 34.3332345 48.649877)",,,
452200605,,2-га Базарна вулиця,residential,False,True,158.038,"LINESTRING (34.32802 48.6521664, 34.3292044 48.6533529)",,,
452200881,,2-га Базарна вулиця,residential,False,False,52.611,"LINESTRING (34.32802 48.6521664, 34.3286463 48.6519369)",,,
869828732,,,unclassified,False,True,19.488,"LINESTRING (34.3320352 48.6506469, 34.3318795 48.6507888)",,,
869828770,,,unclassified,False,False,48.687,"LINESTRING (34.3289251 48.6498959, 34.3295623 48.6497755)",,,
127023722,,Пожежний провулок,residential,False,False,215.97899999999998,"LINESTRING (34.3322019 48.6521788, 34.3329387 48.6518413, 34.3330033 48.6518109, 34.3330172 48.6518035, 34.3330288 48.6517962, 34.3330373 48.6517888, 34.3330418 48.6517813, 34.3330422 48.6517733, 34.3330386 48.6517648, 34.3330317 48.6517557, 34.3330223 48.6517461, 34.3329872 48.6517152, 34.3326117 48.6513983, 34.3319815 48.6508666, 34.3319218 48.6508174, 34.3318898 48.6507948, 34.3318795 48.6507888)",,,
127024951,,Пожежна вулиця,residential,False,False,96.723,"LINESTRING (34.3322019 48.6521788, 34.3323305 48.6522822, 34.3329197 48.652768, 34.3329481 48.6527945, 34.3329808 48.652825, 34.3330189 48.6528607)",,,
127024951,,Пожежна вулиця,residential,False,True,267.3059999999999,"LINESTRING (34.3322019 48.6521788, 34.3317513 48.6518167, 34.3309115 48.6511418, 34.3308304 48.6510777, 34.3301217 48.6505255, 34.3300937 48.6505019, 34.330089 48.6504979, 34.3300684 48.6504788, 34.3299472 48.6503582, 34.3299273 48.6503374, 34.329908 48.6503146)",,,
127004298,,вулиця Антонова,residential,False,False,347.424,"LINESTRING (34.333433 48.6554649, 34.3335672 48.6555272, 34.3336149 48.6555482, 34.3336456 48.6555593, 34.3336613 48.6555638, 34.3336948 48.6555712, 34.3337508 48.6555806, 34.3338721 48.655599, 34.3339129 48.6556052, 34.3351024 48.6557781, 34.335196 48.6557909, 34.3352479 48.6557959, 34.3353235 48.6558003, 34.3354305 48.6558053, 34.3354698 48.6558072, 34.3357892 48.6558201, 34.3358583 48.6558219, 34.3358789 48.6558224, 34.3367924 48.655818, 34.338076 48.6558592)",,,
869828770,,,unclassified,False,True,48.687,"LINESTRING (34.3295623 48.6497755, 34.3289251 48.6498959)",,,
127024951,,Пожежна вулиця,residential,False,False,65.107,"LINESTRING (34.3295623 48.6497755, 34.3298713 48.6502616, 34.3298943 48.6502963, 34.329908 48.6503146)",,,
127023707,,Прихильна вулиця,residential,False,False,389.985,"LINESTRING (34.3287914 48.6505727, 34.3298217 48.6514088, 34.3298588 48.6514386, 34.3298915 48.6514635, 34.3299586 48.6515092, 34.3306911 48.6519897, 34.3311577 48.6522974, 34.3312133 48.6523344, 34.3312498 48.6523604, 34.3312723 48.6523783, 34.3313193 48.6524186, 34.3320921 48.6530952, 34.3321331 48.653132, 34.3322387 48.6532313)",,,
452210695,,Коротка вулиця,residential,False,False,87.07900000000002,"LINESTRING (34.3287914 48.6505727, 34.3288333 48.6505642, 34.3297366 48.650371, 34.3297698 48.6503628, 34.3298018 48.6503538, 34.3298507 48.6503379, 34.3298821 48.6503263, 34.329908 48.6503146)",,,
108684471,,вулиця Авраменка,residential,False,False,410.41999999999996,"LINESTRING (34.3285815 48.6549717, 34.3286479 48.6550505, 34.3286562 48.6550592, 34.3286856 48.6550903, 34.3293307 48.6557231, 34.3293491 48.6557416, 34.3295799 48.6559732, 34.3297606 48.6561432, 34.3299178 48.6562923, 34.3299733 48.656345, 34.3299819 48.6563528, 34.3300154 48.6563829, 34.3301109 48.6564664, 34.3301485 48.6564988, 34.3302128 48.6565541, 34.3302343 48.6565726, 34.3302627 48.6565993, 34.3302941 48.6566305, 34.3307015 48.6570422, 34.3316543 48.6580341, 34.3316669 48.6580474)",,,
121513136,Т-04-15,вулиця Сергія Яцковського,secondary,False,False,34.366,"LINESTRING (34.3285815 48.6549717, 34.3285307 48.6549941, 34.3282438 48.6551176, 34.3281904 48.6551413)",,,
121513136,Т-04-15,вулиця Сергія Яцковського,secondary,False,True,165.32600000000002,"LINESTRING (34.3285815 48.6549717, 34.3294976 48.6545532, 34.3303276 48.6541521, 34.3304152 48.6541098)",,,
121519579,,вулиця Поля,residential,False,False,117.89,"LINESTRING (34.338076 48.6558592, 34.3381007 48.6551727, 34.338114 48.6549865, 34.3381177 48.6549348, 34.3381273 48.6547996)",,,
121519579,,вулиця Поля,residential,False,True,283.812,"LINESTRING (34.338076 48.6558592, 34.3380661 48.6564439, 34.3380633 48.6564672, 34.3380552 48.6564883, 34.3380397 48.6565074, 34.338018 48.656525, 34.3379929 48.6565398, 34.3379647 48.6565499, 34.3379145 48.6565571, 34.3371223 48.6565827, 34.3356125 48.6566372, 34.3351922 48.6566522)",,,
127004298,,вулиця Антонова,residential,False,True,347.42400000000004,"LINESTRING (34.338076 48.6558592, 34.3367924 48.655818, 34.3358789 48.6558224, 34.3358583 48.6558219, 34.3357892 48.6558201, 34.3354698 48.6558072, 34.3354305 48.6558053, 34.3353235 48.6558003, 34.3352479 48.6557959, 34.335196 48.6557909, 34.3351024 48.6557781, 34.3339129 48.6556052, 34.3338721 48.655599, 34.3337508 48.6555806, 34.3336948 48.6555712, 34.3336613 48.6555638, 34.3336456 48.6555593, 34.3336149 48.6555482, 34.3335672 48.6555272, 34.333433 48.6554649)",,,
121519579,,вулиця Поля,residential,False,False,283.81199999999995,"LINESTRING (34.3351922 48.6566522, 34.3356125 48.6566372, 34.3371223 48.6565827, 34.3379145 48.6565571, 34.3379647 48.6565499, 34.3379929 48.6565398, 34.338018 48.656525, 34.3380397 48.6565074, 34.3380552 48.6564883, 34.3380633 48.6564672, 34.3380661 48.6564439, 34.338076 48.6558592)",,,
121519579,,вулиця Поля,residential,False,True,139.75700000000003,"LINESTRING (34.3351922 48.6566522, 34.3351452 48.6566546, 34.3350766 48.6566552, 34.3350102 48.6566493, 34.3349521 48.6566424, 34.3349177 48.6566382, 34.3348831 48.6566365, 34.3347504 48.6566409, 34.3347163 48.6566452, 34.3347004 48.6566487, 34.3346689 48.6566584, 34.3343848 48.656781, 34.3338689 48.6570041, 34.3336916 48.6570831, 34.3336367 48.6571152, 34.3336009 48.6571398, 34.3335504 48.6571785)",,,
127004293,,Кленова вулиця,residential,False,False,84.52900000000001,"LINESTRING (34.3351922 48.6566522, 34.3352565 48.6568083, 34.3355457 48.6573754)",,,
121513136,Т-04-15,вулиця Сергія Яцковського,secondary,False,True,34.366,"LINESTRING (34.3281904 48.6551413, 34.3282438 48.6551176, 34.3285307 48.6549941, 34.3285815 48.6549717)",,,
121519579,,вулиця Поля,residential,False,True,117.89,"LINESTRING (34.3381273 48.6547996, 34.3381177 48.6549348, 34.338114 48.6549865, 34.3381007 48.6551727, 34.338076 48.6558592)",,,
"[121519577, 188086031]",,"[""Кам'янська вулиця"", 'Європейська вулиця']","['secondary', 'tertiary']",False,"[False, True]",461.803,"LINESTRING (34.3381273 48.6547996, 34.3376686 48.6547383, 34.3373411 48.6546983, 34.337125 48.6546715, 34.3364725 48.6545692, 34.3356813 48.654378, 34.3353478 48.6542843, 34.3353172 48.6542733, 34.3352877 48.6542606, 34.3351868 48.6542094, 34.3351243 48.6541716, 34.3350629 48.6541289, 34.3350253 48.654097, 34.33499 48.6540619, 34.3349623 48.6540269, 34.3349496 48.6540019, 34.334944 48.6539722, 34.3349579 48.6539067, 34.3349637 48.6538828, 34.3349703 48.6538601, 34.3349783 48.6538371, 34.3350179 48.6537357, 34.3350203 48.6537294, 34.3350676 48.6536021, 34.3352433 48.6531477, 34.3352586 48.653106, 34.3352758 48.6530538, 34.3353641 48.6527729, 34.3355329 48.6522637, 34.3355547 48.652202)",1,50,yes
