osmid,name,highway,oneway,reversed,length,ref,bridge,geometry,maxspeed,width
441137803,улица Фрунзе,tertiary,True,False,77.707,,,"LINESTRING (34.0533186 44.4210719, 34.0530971 44.4209345, 34.0530094 44.4208978, 34.0525424 44.4207475, 34.0525109 44.4207379, 34.0524746 44.4207329)",,
"[779309529, 988390634, 1039817154, 71494405]",улица Амет-Хана Султана,residential,False,False,193.49100000000004,,,"LINESTRING (34.0533186 44.4210719, 34.0533452 44.4210106, 34.0533833 44.4208663, 34.0533878 44.4208494, 34.0533987 44.4207972, 34.0534136 44.4207262, 34.0534456 44.420698, 34.0534939 44.4206823, 34.053614 44.420664, 34.0536858 44.4206671, 34.0537617 44.4206837, 34.0539202 44.4207422, 34.053967 44.4207595, 34.0541616 44.4208384, 34.0542278 44.4208782, 34.0542559 44.4209199, 34.0542674 44.4209651, 34.0543037 44.421021, 34.054398 44.4211016, 34.0545292 44.4212292, 34.0546017 44.421306, 34.0546198 44.421335, 34.054637 44.421372, 34.0546417 44.4214277, 34.0546309 44.4215217)",,
779309530,улица Фрунзе,tertiary,False,True,27.832,,,"LINESTRING (34.0533186 44.4210719, 34.0533886 44.4211101, 34.053448 44.4211365, 34.0536187 44.4211999)",,
70399578,,residential,False,False,28.403,,,"LINESTRING (34.0524746 44.4207329, 34.052504 44.4206553, 34.0525487 44.4206371, 34.0525571 44.4205981, 34.0526718 44.4205428)",,
441137803,улица Фрунзе,tertiary,True,False,110.57300000000001,,,"LINESTRING (34.0524746 44.4207329, 34.0524445 44.4207398, 34.0523983 44.4207585, 34.0520079 44.4209228, 34.0518008 44.4209922, 34.0516613 44.4210295, 34.051525 44.4210633, 34.0513144 44.4210972, 34.0511999 44.4211128)",,
266294244,Парковое шоссе,tertiary,True,False,252.73000000000002,,,"LINESTRING (34.0511999 44.4211128, 34.0510177 44.4209445, 34.0508601 44.4208164, 34.0508079 44.4207687, 34.0507919 44.4207267, 34.0507951 44.4206636, 34.0508123 44.4206107, 34.0508701 44.4205191, 34.0509127 44.420437, 34.050925 44.4203846, 34.0509205 44.4203262, 34.0508951 44.4202648, 34.0508729 44.4202272, 34.0508393 44.420192, 34.0507798 44.4201594, 34.0506913 44.4201335, 34.0506106 44.4201175, 34.0504635 44.420091, 34.0503629 44.4200639, 34.0503113 44.4200454, 34.0502837 44.4200243, 34.0502761 44.4199966, 34.0502805 44.4199738, 34.050301 44.4199521, 34.0503252 44.4199434, 34.0503666 44.4199437, 34.0504518 44.4199521, 34.0506331 44.4199825, 34.0508027 44.4200124, 34.0509613 44.4200351, 34.0510645 44.4200425, 34.0511424 44.420046, 34.0511874 44.4200403, 34.0512232 44.4200254, 34.0512478 44.42)",,
297887909,,residential,False,True,216.79500000000002,,,"LINESTRING (34.0511999 44.4211128, 34.0511555 44.4211169, 34.0510167 44.4211432, 34.0509107 44.4211475, 34.0507567 44.4210978, 34.0505475 44.420958, 34.0505004 44.4209197, 34.0504423 44.4208815, 34.0501859 44.4206901, 34.0497147 44.4205723, 34.0490623 44.4205632, 34.048941 44.4205175, 34.048791 44.4204609)",,
35469256,улица Ленина,secondary,False,False,22.457,,,"LINESTRING (34.0456654 44.4181525, 34.0454387 44.4180318)",60,
"[35469256, 295947588]","['Братьев Говыриных улица', 'улица Ленина']",secondary,False,True,193.548,,,"LINESTRING (34.0456654 44.4181525, 34.0457023 44.4181847, 34.0458131 44.4182814, 34.0458867 44.4183333, 34.0459102 44.4183499, 34.0460133 44.4184011, 34.0461366 44.4184443, 34.0462891 44.4184844, 34.0464475 44.4185064, 34.046686 44.4185115, 34.0469339 44.418554, 34.0470602 44.4186148, 34.0471409 44.4186772, 34.0472126 44.4187575, 34.0472817 44.418845, 34.0473173 44.4189018, 34.0473436 44.4189481, 34.0473769 44.4190531, 34.0474065 44.4191464)",60,
858444225,Дворцовое шоссе,tertiary,False,True,136.936,,,"LINESTRING (34.0456654 44.4181525, 34.0457712 44.4181481, 34.0457989 44.4181485, 34.045893 44.41815, 34.0460388 44.4181711, 34.0462221 44.4181984, 34.0463641 44.4182242, 34.0465269 44.4182314, 34.0466678 44.4182237, 34.0467456 44.4182195, 34.0471282 44.4181795, 34.0473721 44.4181652)",60,
35469256,улица Ленина,secondary,False,False,247.46299999999997,,,"LINESTRING (34.0448119 44.4178732, 34.0447816 44.4178446, 34.0444442 44.4175258, 34.0444168 44.4175043, 34.0443862 44.4174802, 34.0443582 44.4174581, 34.0443348 44.4174397, 34.0442523 44.417398, 34.0438879 44.4172329, 34.043569 44.4170719, 34.0430945 44.4168301, 34.0428118 44.4167044, 34.0425566 44.4166197, 34.0424278 44.4164898)",60,
35469256,улица Ленина,secondary,False,True,53.334999999999994,,,"LINESTRING (34.0448119 44.4178732, 34.0448969 44.4179175, 34.0450309 44.4179465, 34.0453559 44.418004, 34.0454387 44.4180318)",60,
362765700,,residential,False,True,65.301,,,"LINESTRING (34.0448119 44.4178732, 34.0444704 44.4180832, 34.0441705 44.4182399)",,
37906449,Севастопольское шоссе,secondary,False,False,80.774,35К-022,,"LINESTRING (34.0504861 44.4231325, 34.0505647 44.4231328, 34.0506672 44.4231326, 34.0507481 44.4231419, 34.0508285 44.4231594, 34.0508975 44.4231783, 34.0509671 44.4232085, 34.0510618 44.4232553, 34.051303 44.4233838, 34.0513778 44.4234297)",,
297152053,Севастопольское шоссе,secondary,False,True,33.216,35К-022,,"LINESTRING (34.0504861 44.4231325, 34.05038 44.4231473, 34.0502748 44.4231614, 34.0501871 44.4231758, 34.050077 44.4231944)",,
37906466,Братьев Говыриных улица,tertiary,False,False,21.387000000000004,,,"LINESTRING (34.0497395 44.4232531, 34.0497954 44.4232099, 34.0498392 44.4231656, 34.0498621 44.4231383, 34.0498852 44.4230938)",60,
266294239,Севастопольское шоссе,tertiary,False,False,27.595,35К-022,,"LINESTRING (34.0497395 44.4232531, 34.049869 44.4232331, 34.0499663 44.4232166, 34.050077 44.4231944)",,
"[266294242, 234859291, 266294239]",Севастопольское шоссе,tertiary,False,True,224.09199999999998,35К-022,yes,"LINESTRING (34.0497395 44.4232531, 34.0495286 44.4232906, 34.0492558 44.4233794, 34.0490479 44.4234248, 34.0489794 44.4234299, 34.0489065 44.4234276, 34.0487613 44.4234154, 34.0484927 44.4233835, 34.0483177 44.4233625, 34.0481239 44.4233298, 34.047954 44.4232838, 34.047756 44.4232127, 34.0473432 44.4231008, 34.0472215 44.4230675, 34.047162 44.4230463, 34.0471242 44.4230151, 34.0470895 44.4229885)",,
35546900,Братьев Говыриных улица,secondary,True,False,49.199999999999996,,,"LINESTRING (34.0500529 44.4229513, 34.0500328 44.423004, 34.0500317 44.4230377, 34.0500578 44.4230644, 34.0500904 44.4230895, 34.0501465 44.4231002, 34.0501996 44.4231029, 34.0502607 44.4231053, 34.0503575 44.4231085, 34.0504861 44.4231325)",,
266294228,Братьев Говыриных улица,secondary,False,False,189.367,,,"LINESTRING (34.0500529 44.4229513, 34.050121 44.4229231, 34.0503542 44.4228416, 34.0506375 44.4227639, 34.0508089 44.4227443, 34.0509645 44.4227428, 34.0511403 44.4227419, 34.0511793 44.4227389, 34.0512958 44.4226995, 34.0514419 44.422646, 34.0515555 44.4226238, 34.0517691 44.4226143, 34.0518319 44.4225987, 34.051867 44.4225838, 34.0519007 44.4225376, 34.0518783 44.4224843, 34.0518407 44.4224526, 34.0517698 44.4224206, 34.0516882 44.4223911, 34.0516151 44.4223647)",60,
297152050,Братьев Говыриных улица,secondary,False,True,21.562,,,"LINESTRING (34.0500529 44.4229513, 34.0499831 44.4229818, 34.0499601 44.4229968, 34.0499302 44.4230163, 34.0499105 44.4230401, 34.0498852 44.4230938)",60,
39189496,улица Калинина,tertiary,True,False,195.452,,,"LINESTRING (34.0541627 44.4215859, 34.054178 44.4216347, 34.0541859 44.4216667, 34.0541847 44.4217043, 34.0541746 44.4217384, 34.0541633 44.4217544, 34.0541264 44.4217836, 34.0540939 44.4217948, 34.0540536 44.4217964, 34.0540276 44.4217907, 34.0539516 44.4217563, 34.0539086 44.421728, 34.0538287 44.4217036, 34.0537823 44.4217114, 34.0537583 44.4217269, 34.0537427 44.4217456, 34.053729 44.4217616, 34.0537239 44.4217919, 34.0537352 44.4218307, 34.0537589 44.4218607, 34.0538646 44.4219451, 34.0538843 44.4219805, 34.0538899 44.4220381, 34.0538799 44.4221673, 34.0538619 44.4222319, 34.0538431 44.4222796, 34.0538348 44.4223006, 34.0538229 44.4223308, 34.0537685 44.4223673, 34.0537268 44.4223794, 34.0536677 44.4223861, 34.0535416 44.4223892, 34.0534826 44.4223907, 34.053327 44.4224032, 34.05322 44.4224181, 34.0531663 44.422443, 34.0531304 44.4224748, 34.0531047 44.4225291)",,
209552742,,residential,False,True,62.561,,,"LINESTRING (34.0541627 44.4215859, 34.054224 44.4216202, 34.0543269 44.4216932, 34.054374 44.4217365, 34.0544162 44.4217842, 34.0544437 44.4218429, 34.0544648 44.4219043, 34.0544815 44.4219454, 34.0545143 44.4219955, 34.0545523 44.4220151, 34.0545769 44.4220459)",,
39189496,улица Калинина,tertiary,True,False,47.36500000000001,,,"LINESTRING (34.0540385 44.4231575, 34.054304 44.4232328, 34.0543373 44.4232439, 34.0543993 44.4232823, 34.0544401 44.4233213, 34.0544705 44.4233668, 34.054482 44.4234039)",,
228593056,переулок Калинина,residential,False,True,118.917,,,"LINESTRING (34.0540385 44.4231575, 34.0538815 44.4232093, 34.0537905 44.4232413, 34.0536997 44.423247, 34.0535971 44.4232356, 34.0535546 44.4232309, 34.0532158 44.4232019, 34.0530061 44.4231419, 34.052865 44.4231555, 34.0526836 44.4231987, 34.0526043 44.4232192)",,
119472471,улица Революции,residential,False,False,29.472,,,"LINESTRING (34.044095 44.4201261, 34.0443364 44.4199248)",,
118785527,улица Революции,residential,False,False,64.453,,,"LINESTRING (34.044095 44.4201261, 34.0439923 44.4199398, 34.0438932 44.4197277, 34.0438162 44.4195819)",,
118785527,улица Революции,residential,False,True,67.44800000000001,,,"LINESTRING (34.044095 44.4201261, 34.0441991 44.4202992, 34.0442983 44.4204467, 34.044415 44.4205763, 34.0444928 44.42066)",,
119472471,улица Революции,residential,False,True,108.339,,,"LINESTRING (34.044095 44.4201261, 34.0436374 44.420201, 34.0434168 44.4202443, 34.0433395 44.4202681, 34.0432514 44.4203113, 34.042923 44.4205563)",,
24204090,Дворцовое шоссе,tertiary,True,False,236.07199999999997,,,"LINESTRING (34.0497552 44.4187605, 34.0497197 44.4187519, 34.0496787 44.4187418, 34.049611 44.4187446, 34.0495477 44.4187546, 34.0492112 44.4188649, 34.0490572 44.418916, 34.0489429 44.4189339, 34.0488781 44.4189195, 34.0488088 44.4188882, 34.0487614 44.4188449, 34.0487225 44.4187786, 34.0485448 44.4183973, 34.0484915 44.4183536, 34.0484135 44.4182975, 34.0483101 44.4182566, 34.0481911 44.418218, 34.0480266 44.4181984, 34.0474238 44.4181683)",60,
70399582,Дворцовое шоссе,residential,False,False,340.802,,,"LINESTRING (34.0497552 44.4187605, 34.0498156 44.4186893, 34.0498693 44.418626, 34.0499331 44.4185508, 34.0499945 44.4184528, 34.050013 44.4183557, 34.0500027 44.4182855, 34.0499481 44.4181867, 34.0499289 44.4181319, 34.0499392 44.4180976, 34.0499572 44.4180818, 34.0499945 44.4180744, 34.0500315 44.418076, 34.0501237 44.4181203, 34.0501867 44.4181321, 34.0502363 44.4181203, 34.0502731 44.4180904, 34.0502743 44.4180511, 34.0502361 44.4180185, 34.0501722 44.4179938, 34.0501473 44.4179638, 34.0501546 44.4179307, 34.0501918 44.417902, 34.0502347 44.4178938, 34.0503256 44.4179082, 34.0504006 44.417935, 34.05053 44.4179938, 34.0506059 44.4180673, 34.0506087 44.4181202, 34.0506336 44.4181698, 34.0507127 44.418223, 34.0508149 44.4182635, 34.0509091 44.418278, 34.0509686 44.4183019, 34.0510688 44.4183682, 34.0510973 44.4184279, 34.0511049 44.4184797, 34.0510997 44.4185322, 34.0510674 44.4186634, 34.0510622 44.4187221, 34.0510783 44.4187705, 34.0511341 44.418809, 34.0511973 44.4188273, 34.0512819 44.4188217, 34.0513619 44.4187921, 34.0515585 44.4186109, 34.0516745 44.4185263)",,3
143071273,улица Маркса,residential,False,False,62.439,,,"LINESTRING (34.042923 44.4205563, 34.0424569 44.4201041)",,
143071273,улица Маркса,residential,False,True,64.608,,,"LINESTRING (34.042923 44.4205563, 34.043381 44.4210365)",,
119472471,улица Революции,residential,False,False,108.339,,,"LINESTRING (34.042923 44.4205563, 34.0432514 44.4203113, 34.0433395 44.4202681, 34.0434168 44.4202443, 34.0436374 44.420201, 34.044095 44.4201261)",,
108296587,Привольная улица,residential,False,True,33.134,,,"LINESTRING (34.0440237 44.4193363, 34.0440154 44.4194065, 34.043972 44.419462, 34.0439118 44.4195164, 34.0438162 44.4195819)",,
143073165,Нагорная улица,residential,False,False,109.894,,,"LINESTRING (34.0440237 44.4193363, 34.0438777 44.419274, 34.04373 44.4192179, 34.0436696 44.419195, 34.0435842 44.4191619, 34.0434161 44.4190923, 34.0432957 44.4190507, 34.0430492 44.4190347, 34.0427443 44.4190245)",,
143073165,Нагорная улица,residential,False,True,43.359,,,"LINESTRING (34.0440237 44.4193363, 34.044268 44.4193596, 34.044552 44.4194275)",,
297887909,,residential,False,False,216.795,,,"LINESTRING (34.048791 44.4204609, 34.048941 44.4205175, 34.0490623 44.4205632, 34.0497147 44.4205723, 34.0501859 44.4206901, 34.0504423 44.4208815, 34.0505004 44.4209197, 34.0505475 44.420958, 34.0507567 44.4210978, 34.0509107 44.4211475, 34.0510167 44.4211432, 34.0511555 44.4211169, 34.0511999 44.4211128)",,
"[779309529, 1039817154, 988390634, 71494405]",улица Амет-Хана Султана,residential,False,True,193.491,,,"LINESTRING (34.0546309 44.4215217, 34.0546417 44.4214277, 34.054637 44.421372, 34.0546198 44.421335, 34.0546017 44.421306, 34.0545292 44.4212292, 34.054398 44.4211016, 34.0543037 44.421021, 34.0542674 44.4209651, 34.0542559 44.4209199, 34.0542278 44.4208782, 34.0541616 44.4208384, 34.053967 44.4207595, 34.0539202 44.4207422, 34.0537617 44.4206837, 34.0536858 44.4206671, 34.053614 44.420664, 34.0534939 44.4206823, 34.0534456 44.420698, 34.0534136 44.4207262, 34.0533987 44.4207972, 34.0533878 44.4208494, 34.0533833 44.4208663, 34.0533452 44.4210106, 34.0533186 44.4210719)",,
209552743,улица Амет-Хана Султана,residential,False,True,58.571000000000005,,,"LINESTRING (34.0546309 44.4215217, 34.0546206 44.421646, 34.054599 44.4217851, 34.0545921 44.4218767, 34.0545927 44.4219989, 34.0545769 44.4220459)",,
441137818,,residential,False,True,6.797,,,"LINESTRING (34.0546309 44.4215217, 34.0545854 44.4214934, 34.0545682 44.4214802)",,
143071273,улица Маркса,residential,False,True,62.439,,,"LINESTRING (34.0424569 44.4201041, 34.042923 44.4205563)",,
108296587,Привольная улица,residential,False,False,123.281,,,"LINESTRING (34.0424569 44.4201041, 34.042688 44.4199806, 34.0427652 44.4199436, 34.0430538 44.4198602, 34.0433798 44.4197699, 34.0436257 44.4196676, 34.0438162 44.4195819)",,
119472454,,residential,False,False,110.743,,,"LINESTRING (34.0424569 44.4201041, 34.0423659 44.4200561, 34.0422503 44.4200135, 34.0421696 44.4199997, 34.0420953 44.4199971, 34.0420046 44.4199955, 34.0419435 44.4200213, 34.0418869 44.4200848, 34.0418689 44.4201285, 34.0418641 44.4201824, 34.0418984 44.4202408, 34.0419556 44.4202942, 34.0422101 44.4205188)",,
108296587,Привольная улица,residential,False,False,33.134,,,"LINESTRING (34.0438162 44.4195819, 34.0439118 44.4195164, 34.043972 44.419462, 34.0440154 44.4194065, 34.0440237 44.4193363)",,
108296587,Привольная улица,residential,False,True,123.28099999999999,,,"LINESTRING (34.0438162 44.4195819, 34.0436257 44.4196676, 34.0433798 44.4197699, 34.0430538 44.4198602, 34.0427652 44.4199436, 34.042688 44.4199806, 34.0424569 44.4201041)",,
118785527,улица Революции,residential,False,True,64.453,,,"LINESTRING (34.0438162 44.4195819, 34.0438932 44.4197277, 34.0439923 44.4199398, 34.044095 44.4201261)",,
39189496,улица Калинина,tertiary,True,False,31.413,,,"LINESTRING (34.053238 44.4212321, 34.0533273 44.4212028, 34.0534057 44.4211863, 34.0534869 44.4211833, 34.0535575 44.4211885, 34.0536187 44.4211999)",,
71494418,,tertiary,False,False,19.513,,,"LINESTRING (34.053238 44.4212321, 34.0532743 44.4212076, 34.0532864 44.4211886, 34.0532937 44.4211634, 34.0533055 44.4211206, 34.0533186 44.4210719)",,
39189496,улица Калинина,tertiary,True,False,112.892,,,"LINESTRING (34.0531047 44.4225291, 34.0530952 44.4225703, 34.0530862 44.4226489, 34.053093 44.4227113, 34.0531184 44.422766, 34.0531692 44.4228154, 34.0532703 44.4228836, 34.0535166 44.4229799, 34.0537145 44.4230385, 34.0537363 44.4230449, 34.0540385 44.4231575)",,
209385144,,residential,False,False,68.774,,,"LINESTRING (34.0531047 44.4225291, 34.0530511 44.4224948, 34.0530332 44.4224363, 34.0530276 44.4223777, 34.053071 44.4220618, 34.0529662 44.4219542)",,
108304861,улица Революции,residential,False,False,80.17500000000001,,,"LINESTRING (34.0438597 44.4212192, 34.0441599 44.4209423, 34.0443088 44.4207904, 34.0444032 44.4207165, 34.0444928 44.42066)",,
234859291,Севастопольское шоссе,tertiary,False,False,397.46100000000007,35К-022,,"LINESTRING (34.0438597 44.4212192, 34.0440684 44.4213331, 34.0442135 44.4214185, 34.044414 44.4215595, 34.0444433 44.4215809, 34.0445079 44.4216281, 34.0445714 44.4216549, 34.0446565 44.4216648, 34.0447293 44.421664, 34.044818 44.4216496, 34.0449197 44.4216252, 34.0450185 44.4215879, 34.045121 44.4215482, 34.0452043 44.4215159, 34.0453144 44.4214864, 34.0454489 44.4214696, 34.0455506 44.4214656, 34.0456583 44.4214747, 34.0458026 44.4215109, 34.0459344 44.42155, 34.0460707 44.4216147, 34.046172 44.4216818, 34.046232 44.4217453, 34.0463891 44.4218913, 34.0464806 44.4219751, 34.0465366 44.422009, 34.0465955 44.4220328, 34.0466653 44.422039, 34.0467675 44.4220522, 34.0468536 44.4220634, 34.0469144 44.422081, 34.0469884 44.4221256, 34.0470361 44.4221941, 34.0471152 44.4223507, 34.0471485 44.4224494, 34.0471469 44.4225219, 34.047136 44.4226048, 34.0471231 44.4226804, 34.0470933 44.4228359, 34.0470882 44.4228627, 34.0470789 44.4229177, 34.0470771 44.4229578, 34.0470895 44.4229885)",,
234859291,Севастопольское шоссе,tertiary,False,True,39.562000000000005,35К-022,,"LINESTRING (34.0438597 44.4212192, 34.0437772 44.4211782, 34.0436895 44.4211327, 34.0435776 44.4210769, 34.0434898 44.4210489, 34.0434537 44.4210432, 34.0434345 44.4210402)",,
108304861,улица Революции,residential,False,True,80.17500000000001,,,"LINESTRING (34.0444928 44.42066, 34.0444032 44.4207165, 34.0443088 44.4207904, 34.0441599 44.4209423, 34.0438597 44.4212192)",,
118785527,улица Революции,residential,False,False,67.44800000000001,,,"LINESTRING (34.0444928 44.42066, 34.044415 44.4205763, 34.0442983 44.4204467, 34.0441991 44.4202992, 34.044095 44.4201261)",,
"[119472464, 266296533, 119472471]",улица Революции,residential,False,"[False, True]",267.02000000000004,,,"LINESTRING (34.0444928 44.42066, 34.0446921 44.4208448, 34.044802 44.4209409, 34.044876 44.4209809, 34.0449077 44.4209902, 34.0450015 44.4209889, 34.0451203 44.4209777, 34.0451974 44.4209838, 34.0452907 44.4210049, 34.0453849 44.4210225, 34.0454469 44.4210247, 34.0454997 44.4210008, 34.0455351 44.4209745, 34.0455375 44.4209244, 34.0455104 44.4208672, 34.045423 44.4207631, 34.0453641 44.4206534, 34.0452735 44.4204985, 34.0451844 44.4203438, 34.045132 44.4202568, 34.0450496 44.42017, 34.0449216 44.4200697, 34.0447592 44.4199891, 34.0446142 44.4199457, 34.0444421 44.4199084, 34.0443905 44.4199092, 34.0443364 44.4199248)",,
