osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access,junction
70994493,Замкова вулиця,tertiary,False,False,107.773,"LINESTRING (24.9422222 49.446948, 24.9422396 49.4466676, 24.9422367 49.445979)",,,,,
172927273,Тернопільська вулиця,trunk,False,True,213.512,"LINESTRING (24.9422222 49.446948, 24.9417938 49.4469055, 24.941565 49.4468674, 24.9409426 49.4467637, 24.9403717 49.4466969, 24.9393272 49.4465748)",М-30,50,,,
264398672,вулиця Кульчицької,residential,False,True,172.46900000000002,"LINESTRING (24.9345231 49.4461981, 24.9345928 49.4460826, 24.9345351 49.4457107, 24.9345538 49.4455217, 24.9345812 49.4453383, 24.9346632 49.4451586, 24.9347956 49.4450304, 24.93499 49.4449106, 24.9352001 49.4448207)",,,,,
278683324,вулиця Степана Бандери,trunk,False,False,154.60300000000004,"LINESTRING (24.9345231 49.4461981, 24.9352527 49.4460411, 24.9354256 49.4459852, 24.935486 49.4459295, 24.9356674 49.4458671, 24.9358502 49.4458307, 24.9361944 49.4458219, 24.9364058 49.445829, 24.9365251 49.4458334)",М-30,50,,,
278683317,Академічна вулиця,trunk,False,True,38.096,"LINESTRING (24.9365266 49.446176, 24.9365251 49.4458334)",М-30,50,,,
264398635,Академічна вулиця,residential,False,False,100.141,"LINESTRING (24.9365266 49.446176, 24.9364713 49.4462607, 24.9364265 49.4465056, 24.9364489 49.4469463, 24.9364489 49.4470673)",,,,,
278683319,Тернопільська вулиця,trunk,False,False,45.483000000000004,"LINESTRING (24.9365266 49.446176, 24.9367336 49.4462803, 24.9370872 49.4463448)",М-30,50,,,
237201108,вулиця Богдана Хмельницького,residential,False,True,94.344,"LINESTRING (24.9377539 49.4470643, 24.9364489 49.4470673)",,,,,
687062092,Львівська вулиця,secondary,False,False,68.89,"LINESTRING (24.9377539 49.4470643, 24.9376846 49.4466641, 24.9376594 49.4464479)",Т-20-07,,,,
687062092,Львівська вулиця,secondary,False,True,126.18299999999999,"LINESTRING (24.9377539 49.4470643, 24.9378136 49.4472119, 24.9378977 49.4476596, 24.9380294 49.4481838)",Т-20-07,,,,
264388404,Садова вулиця,residential,False,True,199.527,"LINESTRING (24.9331785 49.4415457, 24.9331834 49.4416601, 24.9331138 49.4420062, 24.9329937 49.4424721, 24.9328943 49.4428408, 24.9328777 49.4429023, 24.9328186 49.4431776, 24.9328414 49.4433206)",,,,,
264391997,,residential,False,True,10.209,"LINESTRING (24.9331785 49.4415457, 24.9332071 49.4415311, 24.9332782 49.441481)",,,,,
264388404,Садова вулиця,residential,False,False,199.527,"LINESTRING (24.9328414 49.4433206, 24.9328186 49.4431776, 24.9328777 49.4429023, 24.9328943 49.4428408, 24.9329937 49.4424721, 24.9331138 49.4420062, 24.9331834 49.4416601, 24.9331785 49.4415457)",,,,,
264398653,вулиця Бездільного,residential,False,False,71.871,"LINESTRING (24.9328414 49.4433206, 24.9331461 49.4433338, 24.9336541 49.4433476, 24.9338332 49.4433609)",,,,,
237201108,вулиця Богдана Хмельницького,residential,False,False,73.169,"LINESTRING (24.9354368 49.4470708, 24.9364489 49.4470673)",,,,,
237201108,вулиця Богдана Хмельницького,residential,False,True,168.784,"LINESTRING (24.9354368 49.4470708, 24.9348099 49.447073, 24.9341496 49.4471679, 24.9331296 49.4470678)",,,,,
264391425,вулиця Родини Старухів,residential,False,False,241.889,"LINESTRING (24.9354368 49.4470708, 24.9354311 49.4471416, 24.9353634 49.4472548, 24.9352497 49.44731, 24.9348755 49.4474766, 24.9342769 49.4477365, 24.9340845 49.4478172, 24.9339451 49.447898, 24.9337975 49.4479972, 24.9335675 49.4481858, 24.9333619 49.4483618, 24.9332082 49.4485319, 24.9331528 49.4485807)",,,,,
264398665,,residential,False,False,9.314,"LINESTRING (24.9331528 49.4485807, 24.9330426 49.4485373)",,,,,
264391425,вулиця Родини Старухів,residential,False,True,241.88900000000004,"LINESTRING (24.9331528 49.4485807, 24.9332082 49.4485319, 24.9333619 49.4483618, 24.9335675 49.4481858, 24.9337975 49.4479972, 24.9339451 49.447898, 24.9340845 49.4478172, 24.9342769 49.4477365, 24.9348755 49.4474766, 24.9352497 49.44731, 24.9353634 49.4472548, 24.9354311 49.4471416, 24.9354368 49.4470708)",,,,,
172796274,вулиця Братів Лепких,tertiary,False,False,95.63600000000001,"LINESTRING (24.9332782 49.441481, 24.9329932 49.4412697, 24.9327092 49.4409752, 24.9325202 49.4407791)",,,,,
172796274,вулиця Братів Лепких,tertiary,False,True,139.744,"LINESTRING (24.9332782 49.441481, 24.9342251 49.4418806, 24.9345658 49.4420813, 24.9348288 49.4422257)",,,,,
264391997,,residential,False,False,10.209,"LINESTRING (24.9332782 49.441481, 24.9332071 49.4415311, 24.9331785 49.4415457)",,,,,
264391994,вулиця Січових Стрільців,residential,False,False,317.02,"LINESTRING (24.9427691 49.4426069, 24.9426398 49.4428325, 24.9424873 49.4431678, 24.9423367 49.4435217, 24.942271 49.4437861, 24.9422471 49.4441634, 24.9422564 49.4446217, 24.9422928 49.4449842, 24.9422622 49.4454101)",,,,,
264391994,вулиця Січових Стрільців,residential,False,True,209.40300000000002,"LINESTRING (24.9427691 49.4426069, 24.9429953 49.4423234, 24.9432883 49.4418631, 24.9435558 49.4413675, 24.9438013 49.4408512)",,,,,
264398662,Валова вулиця,residential,False,False,99.268,"LINESTRING (24.9427691 49.4426069, 24.9426486 49.4426135, 24.9413979 49.4426517)",,,,,
"[756172576, 756172577, 285396898]",Валова вулиця,residential,False,True,199.64,"LINESTRING (24.9427691 49.4426069, 24.9429099 49.4425959, 24.943359 49.4426412, 24.9438454 49.4426875, 24.9440748 49.4427043, 24.9442609 49.4427292, 24.9444729 49.4426289, 24.9445448 49.4424956, 24.9446522 49.4423421, 24.9447392 49.4422462, 24.9448939 49.4420475)",,,yes,,
172796274,вулиця Братів Лепких,tertiary,False,True,43.814,"LINESTRING (24.9363029 49.443725, 24.936877 49.4438512)",,,,,
172796274,вулиця Братів Лепких,tertiary,False,False,127.091,"LINESTRING (24.9363029 49.443725, 24.9359345 49.4436357, 24.9357808 49.443569, 24.9355212 49.443264, 24.9353793 49.4429679, 24.9353337 49.4428636)",,,,,
264398608,вулиця Кушніра,residential,False,True,187.94599999999997,"LINESTRING (24.9363029 49.443725, 24.9363108 49.4436049, 24.9363134 49.4435298, 24.9363108 49.4434479, 24.9363108 49.4433694, 24.9363296 49.4432909, 24.9363725 49.4431671, 24.9363899 49.443091, 24.9363967 49.443012, 24.9364177 49.4427678, 24.9363607 49.4426668, 24.9361834 49.4425611, 24.9360523 49.4424532, 24.9359905 49.442383, 24.9359864 49.4422908, 24.9360248 49.4422139, 24.9360854 49.4421536)",,,,,
278685303,Руська вулиця,tertiary,False,False,5.771,"LINESTRING (24.9390722 49.4439435, 24.9391504 49.4439539)",,,,,
278685303,Руська вулиця,tertiary,False,True,120.66999999999999,"LINESTRING (24.9390722 49.4439435, 24.9390174 49.4439364, 24.9387639 49.4439191, 24.9385949 49.4439198, 24.9384256 49.4439431, 24.9382782 49.4439781, 24.9379565 49.4440154, 24.9376962 49.4440156, 24.9374305 49.443977)",,,,,
687015838,вулиця Тараса Шевченка,residential,False,False,102.36999999999999,"LINESTRING (24.9390722 49.4439435, 24.9391106 49.4438558, 24.9393459 49.4432141, 24.9394067 49.443049)",,,,,
172796274,вулиця Братів Лепких,tertiary,False,True,95.63600000000001,"LINESTRING (24.9325202 49.4407791, 24.9327092 49.4409752, 24.9329932 49.4412697, 24.9332782 49.441481)",,,,,
264398656,Пирогова вулиця,residential,False,False,193.508,"LINESTRING (24.9423322 49.4410216, 24.9419169 49.4417875, 24.9416448 49.4422253, 24.9414432 49.4425531, 24.9413979 49.4426517)",,,,,
264398645,Валова вулиця,residential,False,False,50.457,"LINESTRING (24.9357695 49.4410892, 24.936087 49.4411228, 24.9362422 49.4411354, 24.9364586 49.4411604)",,,,,
264398645,Валова вулиця,residential,False,True,79.384,"LINESTRING (24.9357695 49.4410892, 24.9350635 49.4411059, 24.9348181 49.441097, 24.9346733 49.4410865)",,,,,
264398645,Валова вулиця,residential,False,True,50.456999999999994,"LINESTRING (24.9364586 49.4411604, 24.9362422 49.4411354, 24.936087 49.4411228, 24.9357695 49.4410892)",,,,,
264398652,Валова вулиця,residential,False,False,36.173,"LINESTRING (24.9364586 49.4411604, 24.9366756 49.4412101, 24.9369274 49.4412739)",,,,,
285397573,вулиця Кармелюка,residential,False,False,99.411,"LINESTRING (24.9364586 49.4411604, 24.9363544 49.4413835, 24.9361972 49.4416699, 24.9360688 49.4418288, 24.9358841 49.4419592)",,,,,
264398652,Валова вулиця,residential,False,True,98.70599999999999,"LINESTRING (24.9381903 49.4416094, 24.9380746 49.4415692, 24.9374767 49.4414228, 24.9369274 49.4412739)",,,,,
264398659,Валова вулиця,residential,False,True,134.046,"LINESTRING (24.9381903 49.4416094, 24.9383297 49.4417069, 24.9385262 49.4418557, 24.938723 49.4420112, 24.9388222 49.4421828, 24.939072 49.4423882, 24.9393383 49.4425391)",,,,,
264398623,,residential,False,False,26.21,"LINESTRING (24.9358841 49.4419592, 24.9360165 49.4420647, 24.9360854 49.4421536)",,,,,
285397573,вулиця Кармелюка,residential,False,False,82.33600000000001,"LINESTRING (24.9358841 49.4419592, 24.9357336 49.4420086, 24.9355844 49.4420475, 24.935439 49.442077, 24.9352217 49.4421153, 24.9350058 49.4421552, 24.9348288 49.4422257)",,,,,
285397573,вулиця Кармелюка,residential,False,True,99.411,"LINESTRING (24.9358841 49.4419592, 24.9360688 49.4418288, 24.9361972 49.4416699, 24.9363544 49.4413835, 24.9364586 49.4411604)",,,,,
264398608,вулиця Кушніра,residential,False,False,187.94599999999997,"LINESTRING (24.9360854 49.4421536, 24.9360248 49.4422139, 24.9359864 49.4422908, 24.9359905 49.442383, 24.9360523 49.4424532, 24.9361834 49.4425611, 24.9363607 49.4426668, 24.9364177 49.4427678, 24.9363967 49.443012, 24.9363899 49.443091, 24.9363725 49.4431671, 24.9363296 49.4432909, 24.9363108 49.4433694, 24.9363108 49.4434479, 24.9363134 49.4435298, 24.9363108 49.4436049, 24.9363029 49.443725)",,,,,
"[264398608, 285396888]",вулиця Кушніра,residential,False,True,259.94800000000004,"LINESTRING (24.9360854 49.4421536, 24.936256 49.4420653, 24.9364228 49.4419745, 24.9365468 49.4419332, 24.9366854 49.4419052, 24.9367941 49.4419137, 24.9369775 49.4420164, 24.9371826 49.442125, 24.9375355 49.4422446, 24.9378009 49.4423019, 24.9381901 49.442376, 24.9384946 49.4424321, 24.9389459 49.4424929, 24.9393383 49.4425391)",,,,no,
264398623,,residential,False,True,26.21,"LINESTRING (24.9360854 49.4421536, 24.9360165 49.4420647, 24.9358841 49.4419592)",,,,,
172796274,вулиця Братів Лепких,tertiary,False,False,139.744,"LINESTRING (24.9348288 49.4422257, 24.9345658 49.4420813, 24.9342251 49.4418806, 24.9332782 49.441481)",,,,,
172796274,вулиця Братів Лепких,tertiary,False,True,80.84100000000001,"LINESTRING (24.9348288 49.4422257, 24.9350002 49.4423475, 24.9350871 49.4424588, 24.9352322 49.4426446, 24.9353337 49.4428636)",,,,,
285397573,вулиця Кармелюка,residential,False,True,82.33599999999998,"LINESTRING (24.9348288 49.4422257, 24.9350058 49.4421552, 24.9352217 49.4421153, 24.935439 49.442077, 24.9355844 49.4420475, 24.9357336 49.4420086, 24.9358841 49.4419592)",,,,,
264398659,Валова вулиця,residential,False,False,134.046,"LINESTRING (24.9393383 49.4425391, 24.939072 49.4423882, 24.9388222 49.4421828, 24.938723 49.4420112, 24.9385262 49.4418557, 24.9383297 49.4417069, 24.9381903 49.4416094)",,,,,
