osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge
99752295,,residential,,False,True,97.514,"LINESTRING (33.8546823 44.7486396, 33.8537555 44.7492191)",,,
99416105,улица Серова,residential,,False,False,604.457,"LINESTRING (33.8586648 44.7528287, 33.857448 44.7528424, 33.8567643 44.7528221, 33.856135 44.7527652, 33.8540845 44.7528978, 33.8533121 44.7529432, 33.851029 44.7528759)",,,
448706018,улица Фрунзе,secondary,60,False,False,30.817,"LINESTRING (33.851029 44.7528759, 33.8511482 44.7531398)",С-010238,8,
448706018,улица Фрунзе,secondary,60,False,True,54.401,"LINESTRING (33.851029 44.7528759, 33.8508519 44.7524031)",С-010238,8,
99416105,улица Серова,residential,,False,True,604.457,"LINESTRING (33.851029 44.7528759, 33.8533121 44.7529432, 33.8540845 44.7528978, 33.856135 44.7527652, 33.8567643 44.7528221, 33.857448 44.7528424, 33.8586648 44.7528287)",,,
99416107,улица Чапаева,residential,,False,False,88.435,"LINESTRING (33.850668 44.7518328, 33.849884 44.7518143, 33.8495712 44.7517282)",,,
168717731,улица Гризодубовой,residential,,False,False,312.351,"LINESTRING (33.850668 44.7518328, 33.8513187 44.7519241, 33.8536189 44.7517847, 33.854354 44.7517317, 33.8545872 44.7516789)",,,
448706018,улица Фрунзе,secondary,60,False,False,65.318,"LINESTRING (33.850668 44.7518328, 33.8506779 44.7519458, 33.8507071 44.7520493, 33.850788 44.7522248, 33.8508519 44.7524031)",С-010238,8,
448706018,улица Фрунзе,secondary,60,False,True,74.086,"LINESTRING (33.850668 44.7518328, 33.8506784 44.751586, 33.850753 44.75117)",С-010238,8,
99416107,улица Чапаева,residential,,False,False,124.69200000000001,"LINESTRING (33.8495712 44.7517282, 33.8492137 44.7515877, 33.8483073 44.7510618)",,,
99416107,улица Чапаева,residential,,False,True,88.435,"LINESTRING (33.8495712 44.7517282, 33.849884 44.7518143, 33.850668 44.7518328)",,,
99416124,улица Стрельникова,residential,,False,False,389.729,"LINESTRING (33.8495712 44.7517282, 33.8496305 44.7516444, 33.849402 44.7505549, 33.848989 44.7493383, 33.8504195 44.7490424)",,,
99416107,улица Чапаева,residential,,False,False,90.612,"LINESTRING (33.8483073 44.7510618, 33.8477077 44.7509575, 33.8471841 44.7508986)",,,
99416107,улица Чапаева,residential,,False,True,124.69200000000001,"LINESTRING (33.8483073 44.7510618, 33.8492137 44.7515877, 33.8495712 44.7517282)",,,
99416126,,residential,,False,True,71.977,"LINESTRING (33.8483073 44.7510618, 33.8483292 44.7509613, 33.8481681 44.7506561, 33.8479093 44.7505358)",,,
99416107,улица Чапаева,residential,,False,True,90.612,"LINESTRING (33.8471841 44.7508986, 33.8477077 44.7509575, 33.8483073 44.7510618)",,,
99416119,улица Комарова,residential,,False,False,155.893,"LINESTRING (33.8471841 44.7508986, 33.8472284 44.7511796, 33.8473497 44.7514381, 33.847359 44.7515565, 33.8473689 44.7516829, 33.8473816 44.751837, 33.8472667 44.7522767)",,,
99416110,улица Ломоносова,residential,,False,False,5.053,"LINESTRING (33.8487668 44.7485389, 33.8488307 44.7485366)",,,
99416110,улица Ломоносова,residential,,False,True,5.053,"LINESTRING (33.8488307 44.7485366, 33.8487668 44.7485389)",,,
99416115,улица Будённого,residential,,False,True,87.512,"LINESTRING (33.8488307 44.7485366, 33.8499237 44.7484069)",,,
99416115,улица Будённого,residential,,False,False,97.09100000000001,"LINESTRING (33.8488307 44.7485366, 33.8483034 44.7488803, 33.8479331 44.7491332)",,,
99416115,улица Будённого,residential,,False,False,87.512,"LINESTRING (33.8499237 44.7484069, 33.8488307 44.7485366)",,,
448706018,улица Фрунзе,secondary,60,False,False,80.789,"LINESTRING (33.8499237 44.7484069, 33.8500286 44.7485369, 33.8501673 44.7487155, 33.8504195 44.7490424)",С-010238,8,
99416115,улица Будённого,residential,,False,True,97.09100000000001,"LINESTRING (33.8479331 44.7491332, 33.8483034 44.7488803, 33.8488307 44.7485366)",,,
99416127,переулок Нахимова,residential,,False,True,188.717,"LINESTRING (33.8479331 44.7491332, 33.8480535 44.7492986, 33.8480949 44.7493556, 33.8484201 44.7503833, 33.8479093 44.7505358)",,,
99416119,улица Комарова,residential,,False,False,28.2,"LINESTRING (33.8472667 44.7522767, 33.847249 44.75253)",,,
99416119,улица Комарова,residential,,False,True,155.893,"LINESTRING (33.8472667 44.7522767, 33.8473816 44.751837, 33.8473689 44.7516829, 33.847359 44.7515565, 33.8473497 44.7514381, 33.8472284 44.7511796, 33.8471841 44.7508986)",,,
99416119,улица Комарова,residential,,False,True,28.2,"LINESTRING (33.847249 44.75253, 33.8472667 44.7522767)",,,
99416119,улица Комарова,residential,,False,False,53.032,"LINESTRING (33.847249 44.75253, 33.8472284 44.7528253, 33.8472841 44.7530022)",,,
99416122,,residential,,False,True,285.09000000000003,"LINESTRING (33.847249 44.75253, 33.849335 44.7525079, 33.8508519 44.7524031)",,,
99416119,улица Комарова,residential,,False,False,59.359,"LINESTRING (33.8472841 44.7530022, 33.8473181 44.7531102, 33.8473625 44.7532514, 33.8473194 44.7535282)",,,
99416119,улица Комарова,residential,,False,True,53.032,"LINESTRING (33.8472841 44.7530022, 33.8472284 44.7528253, 33.847249 44.75253)",,,
99416119,улица Комарова,residential,,False,True,59.358999999999995,"LINESTRING (33.8473194 44.7535282, 33.8473625 44.7532514, 33.8473181 44.7531102, 33.8472841 44.7530022)",,,
99416121,улица Высовина,residential,,False,False,305.62300000000005,"LINESTRING (33.8473194 44.7535282, 33.8494499 44.7532605, 33.8511482 44.7531398)",,,
448706018,улица Фрунзе,secondary,60,False,True,30.817,"LINESTRING (33.8511482 44.7531398, 33.851029 44.7528759)",С-010238,8,
99416121,улица Высовина,residential,,False,True,305.62300000000005,"LINESTRING (33.8511482 44.7531398, 33.8494499 44.7532605, 33.8473194 44.7535282)",,,
"[99494920, 448706018]",улица Фрунзе,secondary,60,False,False,73.771,"LINESTRING (33.8511482 44.7531398, 33.8513782 44.7536252, 33.8514351 44.753771)",С-010238,8,yes
448706018,улица Фрунзе,secondary,60,False,False,54.401,"LINESTRING (33.8508519 44.7524031, 33.851029 44.7528759)",С-010238,8,
99416122,,residential,,False,False,285.09000000000003,"LINESTRING (33.8508519 44.7524031, 33.849335 44.7525079, 33.847249 44.75253)",,,
448706018,улица Фрунзе,secondary,60,False,True,65.318,"LINESTRING (33.8508519 44.7524031, 33.850788 44.7522248, 33.8507071 44.7520493, 33.8506779 44.7519458, 33.850668 44.7518328)",С-010238,8,
99416126,,residential,,False,False,71.977,"LINESTRING (33.8479093 44.7505358, 33.8481681 44.7506561, 33.8483292 44.7509613, 33.8483073 44.7510618)",,,
99416127,переулок Нахимова,residential,,False,False,188.717,"LINESTRING (33.8479093 44.7505358, 33.8484201 44.7503833, 33.8480949 44.7493556, 33.8480535 44.7492986, 33.8479331 44.7491332)",,,
99494931,улица Фрунзе,secondary,60,False,False,42.716,"LINESTRING (33.8514351 44.753771, 33.8516038 44.754136)",С-010238,8,
"[231027851, 231027852, 99416140, 227858967, 233279132]","['улица Ракитского', 'улица Щорса']",residential,,False,"[False, True]",566.2909999999998,"LINESTRING (33.8514351 44.753771, 33.8501027 44.7539989, 33.848775 44.7543456, 33.848662 44.7543962, 33.848634 44.7545049, 33.8486224 44.7546494, 33.8486708 44.7547656, 33.8487552 44.7549583, 33.8491507 44.7552325, 33.8492104 44.7552739, 33.8493798 44.7553914, 33.8503448 44.7552443, 33.8517831 44.7550308, 33.8518901 44.7550149)",,,
"[99494920, 448706018]",улица Фрунзе,secondary,60,False,True,73.771,"LINESTRING (33.8514351 44.753771, 33.8513782 44.7536252, 33.8511482 44.7531398)",С-010238,8,yes
233279133,улица Фрунзе,secondary,60,True,False,46.522,"LINESTRING (33.8522928 44.7547957, 33.8528428 44.7549457)",С-010238,8,
233279134,улица Фрунзе,secondary,60,False,True,40.346,"LINESTRING (33.8522928 44.7547957, 33.8521926 44.7547426, 33.8520306 44.7546599, 33.8519015 44.7545644)",С-010238,8,
448705286,,residential,,True,False,23.862999999999996,"LINESTRING (33.8522928 44.7547957, 33.8523249 44.7548162, 33.8523462 44.7548428, 33.8523544 44.754873, 33.8523488 44.7549034, 33.8523298 44.7549309, 33.8522995 44.7549527, 33.852261 44.7549666)",,,
"[231027851, 231027852, 99416140, 227858967, 233279132]","['улица Ракитского', 'улица Щорса']",residential,,False,"[False, True]",566.2909999999999,"LINESTRING (33.8518901 44.7550149, 33.8517831 44.7550308, 33.8503448 44.7552443, 33.8493798 44.7553914, 33.8492104 44.7552739, 33.8491507 44.7552325, 33.8487552 44.7549583, 33.8486708 44.7547656, 33.8486224 44.7546494, 33.848634 44.7545049, 33.848662 44.7543962, 33.848775 44.7543456, 33.8501027 44.7539989, 33.8514351 44.753771)",,,
448705287,,residential,,True,False,20.501,"LINESTRING (33.8518901 44.7550149, 33.8519744 44.7549651, 33.8520502 44.7549203, 33.8520897 44.754897)",,,
233279138,,residential,,True,False,36.519999999999996,"LINESTRING (33.8520872 44.7548652, 33.8519518 44.7546446, 33.8519015 44.7545644)",,,
448705527,,residential,,True,False,21.376,"LINESTRING (33.8520872 44.7548652, 33.8520997 44.7548344, 33.8521259 44.7548083, 33.8521628 44.7547899, 33.8522062 44.7547812, 33.8522512 44.7547832, 33.8522928 44.7547957)",,,
90760136,улица Македонского,residential,,False,False,225.69999999999996,"LINESTRING (33.8535338 44.7567614, 33.8534363 44.7566721, 33.8527954 44.7559795, 33.8527129 44.7558904, 33.8525386 44.7556449, 33.852286 44.7550172, 33.852261 44.7549666)",,,
99750845,,residential,,False,False,205.515,"LINESTRING (33.8535338 44.7567614, 33.8549528 44.7562591, 33.8555614 44.7556803)",,,
99752295,,residential,,False,False,97.514,"LINESTRING (33.8537555 44.7492191, 33.8546823 44.7486396)",,,
99752295,,residential,,False,True,85.958,"LINESTRING (33.8537555 44.7492191, 33.8529143 44.7497097)",,,
99752303,улица Шевченко,residential,,False,False,366.972,"LINESTRING (33.8537555 44.7492191, 33.8558072 44.7503887, 33.8574562 44.7512125)",,,
99408980,Строительная улица,tertiary,60,False,True,12.26,"LINESTRING (33.8557541 44.7482191, 33.8557104 44.7481133)",,,
99752295,,residential,,False,True,96.698,"LINESTRING (33.8557541 44.7482191, 33.8546823 44.7486396)",,,
99408980,Строительная улица,tertiary,60,False,False,256.526,"LINESTRING (33.8557541 44.7482191, 33.8568866 44.7498169, 33.8570041 44.7500207, 33.8571632 44.7502964)",,,
99408980,Строительная улица,tertiary,60,False,False,48.812,"LINESTRING (33.8574562 44.7512125, 33.8575123 44.7514028, 33.8576418 44.7516294)",,,
99408980,Строительная улица,tertiary,60,False,True,105.48,"LINESTRING (33.8574562 44.7512125, 33.8573809 44.7510278, 33.8572749 44.7504545, 33.857228 44.750365, 33.8571632 44.7502964)",,,
99752303,улица Шевченко,residential,,False,True,366.972,"LINESTRING (33.8574562 44.7512125, 33.8558072 44.7503887, 33.8537555 44.7492191)",,,
99752295,,residential,,False,False,85.958,"LINESTRING (33.8529143 44.7497097, 33.8537555 44.7492191)",,,
99752295,,residential,,False,True,101.328,"LINESTRING (33.8529143 44.7497097, 33.8528345 44.7497489, 33.8520826 44.7501747, 33.8519112 44.7502776)",,,
99752304,улица Котовского,residential,,False,False,438.75700000000006,"LINESTRING (33.8529143 44.7497097, 33.8550174 44.7508414, 33.8550437 44.7508706, 33.856058 44.7513463, 33.8563363 44.7514599, 33.8563831 44.7514698, 33.8574723 44.7516347, 33.8576418 44.7516294)",,,
129696415,улица Свидерского,residential,,False,True,142.258,"LINESTRING (33.8533691 44.7510291, 33.8519112 44.7502776)",,,
99752307,Садовая улица,residential,,False,False,211.449,"LINESTRING (33.8533691 44.7510291, 33.8532183 44.7511277, 33.851468 44.7512162, 33.850753 44.75117)",,,
129696415,улица Свидерского,residential,,False,False,120.404,"LINESTRING (33.8533691 44.7510291, 33.853716 44.7511898, 33.8545872 44.7516789)",,,
99752307,Садовая улица,residential,,False,True,211.449,"LINESTRING (33.850753 44.75117, 33.851468 44.7512162, 33.8532183 44.7511277, 33.8533691 44.7510291)",,,
448706018,улица Фрунзе,secondary,60,False,False,74.086,"LINESTRING (33.850753 44.75117, 33.8506784 44.751586, 33.850668 44.7518328)",С-010238,8,
448706018,улица Фрунзе,secondary,60,False,True,164.039,"LINESTRING (33.850753 44.75117, 33.8509427 44.7504433, 33.8509788 44.7500457, 33.8509674 44.7498512, 33.8509153 44.749713)",С-010238,8,
94786541,,residential,,False,True,73.681,"LINESTRING (33.8596525 44.7492031, 33.8588644 44.7495578)",,,
94786541,,residential,,False,False,73.681,"LINESTRING (33.8588644 44.7495578, 33.8596525 44.7492031)",,,
94786541,,residential,,False,True,77.892,"LINESTRING (33.8588644 44.7495578, 33.8580197 44.7499195)",,,
129696415,улица Свидерского,residential,,False,False,313.962,"LINESTRING (33.8545872 44.7516789, 33.8546197 44.7517076, 33.8554467 44.751978, 33.8564307 44.7522164, 33.857241 44.7524137, 33.8577515 44.752527, 33.8583159 44.7526292)",,,
129696415,улица Свидерского,residential,,False,True,120.404,"LINESTRING (33.8545872 44.7516789, 33.853716 44.7511898, 33.8533691 44.7510291)",,,
168717731,улица Гризодубовой,residential,,False,True,312.351,"LINESTRING (33.8545872 44.7516789, 33.854354 44.7517317, 33.8536189 44.7517847, 33.8513187 44.7519241, 33.850668 44.7518328)",,,
99494931,улица Фрунзе,secondary,60,False,True,42.716,"LINESTRING (33.8516038 44.754136, 33.8514351 44.753771)",С-010238,8,
99494931,улица Фрунзе,secondary,60,False,False,53.253,"LINESTRING (33.8516038 44.754136, 33.8516456 44.7542265, 33.8519015 44.7545644)",С-010238,8,
206380491,,residential,,False,False,265.565,"LINESTRING (33.8516038 44.754136, 33.8519507 44.7541812, 33.8526588 44.7540326, 33.8528201 44.7539637, 33.8538738 44.7539526, 33.8542122 44.7540056, 33.8548957 44.754006)",,,
206380491,,residential,,False,True,265.565,"LINESTRING (33.8548957 44.754006, 33.8542122 44.7540056, 33.8538738 44.7539526, 33.8528201 44.7539637, 33.8526588 44.7540326, 33.8519507 44.7541812, 33.8516038 44.754136)",,,
99416124,улица Стрельникова,residential,,False,True,389.729,"LINESTRING (33.8504195 44.7490424, 33.848989 44.7493383, 33.849402 44.7505549, 33.8496305 44.7516444, 33.8495712 44.7517282)",,,
448706018,улица Фрунзе,secondary,60,False,False,84.245,"LINESTRING (33.8504195 44.7490424, 33.8506896 44.7493885, 33.8509153 44.749713)",С-010238,8,
448706018,улица Фрунзе,secondary,60,False,True,80.789,"LINESTRING (33.8504195 44.7490424, 33.8501673 44.7487155, 33.8500286 44.7485369, 33.8499237 44.7484069)",С-010238,8,
448705527,,residential,,True,False,3.542,"LINESTRING (33.8520897 44.754897, 33.8520872 44.7548652)",,,
129696415,улица Свидерского,residential,,False,True,313.96200000000005,"LINESTRING (33.8583159 44.7526292, 33.8577515 44.752527, 33.857241 44.7524137, 33.8564307 44.7522164, 33.8554467 44.751978, 33.8546197 44.7517076, 33.8545872 44.7516789)",,,
