osmid,oneway,ref,highway,reversed,length,junction,geometry,name
174671856,False,,residential,True,142.90800000000002,,"LINESTRING (26.1946662 49.0668752, 26.1947366 49.0669396, 26.1949165 49.0672235, 26.1950326 49.0673959, 26.195054 49.06754, 26.1950272 49.0677017, 26.1949641 49.0679239, 26.1948235 49.0680747)",
181478835,False,,residential,True,388.897,,"LINESTRING (26.1946662 49.0668752, 26.1949389 49.0669136, 26.195619 49.067093, 26.1961438 49.0672412, 26.1965534 49.0673573, 26.1969663 49.067462, 26.197356 49.0675085, 26.1975928 49.067526, 26.1979951 49.067533, 26.1984511 49.0675277, 26.1987193 49.0675181, 26.1992289 49.067504, 26.1998227 49.0675141)",Суходільська вулиця
181478835,False,,residential,True,67.151,,"LINESTRING (26.1998227 49.0675141, 26.2006596 49.0677672)",Суходільська вулиця
181478835,False,,residential,False,388.89699999999993,,"LINESTRING (26.1998227 49.0675141, 26.1992289 49.067504, 26.1987193 49.0675181, 26.1984511 49.0675277, 26.1979951 49.067533, 26.1975928 49.067526, 26.197356 49.0675085, 26.1969663 49.067462, 26.1965534 49.0673573, 26.1961438 49.0672412, 26.195619 49.067093, 26.1949389 49.0669136, 26.1946662 49.0668752)",Суходільська вулиця
285549900,False,,residential,False,199.244,,"LINESTRING (26.1998227 49.0675141, 26.1998532 49.067446, 26.1999232 49.0673833, 26.2000116 49.067373, 26.2001275 49.0673766, 26.2002355 49.0673858, 26.2005047 49.0674222, 26.2008181 49.0674407, 26.201042 49.0674557, 26.2013063 49.0675277, 26.201439 49.0675884, 26.2016401 49.0676959, 26.2017274 49.067736, 26.2018394 49.0677627, 26.2019272 49.0677878, 26.2019963 49.0678179, 26.2020479 49.0678484, 26.2020859 49.0678793, 26.2021123 49.067967)",
181478835,False,,residential,False,67.151,,"LINESTRING (26.2006596 49.0677672, 26.1998227 49.0675141)",Суходільська вулиця
174671858,False,,residential,False,165.833,,"LINESTRING (26.2006596 49.0677672, 26.2002428 49.0680365, 26.200035 49.0681985, 26.1999793 49.0682408, 26.1998458 49.0683668, 26.1994918 49.0686858, 26.19928 49.0689434)",вулиця Лесі Українки
181478835,False,,residential,True,97.502,,"LINESTRING (26.2006596 49.0677672, 26.201093 49.0679275, 26.2015418 49.0680634, 26.2016952 49.0681155, 26.2018377 49.0681803)",Суходільська вулиця
174671821,False,,residential,False,31.131999999999998,,"LINESTRING (26.2021123 49.067967, 26.202033 49.0680453, 26.2018377 49.0681803)",Надозерна вулиця
174671821,False,,residential,True,320.727,,"LINESTRING (26.2021123 49.067967, 26.202598 49.0678527, 26.2031999 49.0677386, 26.203554 49.0677219, 26.2036385 49.0677272, 26.2037202 49.0677412, 26.2041628 49.0678335, 26.2042076 49.0678348, 26.2042513 49.0678282, 26.2042914 49.067814, 26.2043241 49.0677932, 26.2046111 49.0676725, 26.2046778 49.0676736, 26.2047467 49.0677107, 26.2058995 49.0684312)",Надозерна вулиця
285549900,False,,residential,True,199.244,,"LINESTRING (26.2021123 49.067967, 26.2020859 49.0678793, 26.2020479 49.0678484, 26.2019963 49.0678179, 26.2019272 49.0677878, 26.2018394 49.0677627, 26.2017274 49.067736, 26.2016401 49.0676959, 26.201439 49.0675884, 26.2013063 49.0675277, 26.201042 49.0674557, 26.2008181 49.0674407, 26.2005047 49.0674222, 26.2002355 49.0673858, 26.2001275 49.0673766, 26.2000116 49.067373, 26.1999232 49.0673833, 26.1998532 49.067446, 26.1998227 49.0675141)",
174671821,False,,residential,True,31.131999999999998,,"LINESTRING (26.2018377 49.0681803, 26.202033 49.0680453, 26.2021123 49.067967)",Надозерна вулиця
181478835,False,,residential,False,97.50200000000001,,"LINESTRING (26.2018377 49.0681803, 26.2016952 49.0681155, 26.2015418 49.0680634, 26.201093 49.0679275, 26.2006596 49.0677672)",Суходільська вулиця
181478835,False,,residential,True,328.239,,"LINESTRING (26.2018377 49.0681803, 26.2020197 49.0682746, 26.2021898 49.068393, 26.2023684 49.0685803, 26.2025316 49.068787, 26.2026447 49.0689265, 26.2027787 49.0690359, 26.2029595 49.0691819, 26.2037337 49.0698069, 26.2041736 49.0701478, 26.2044096 49.0703024, 26.2045974 49.0703973, 26.2046698 49.0704517)",Суходільська вулиця
174671821,False,,residential,False,320.7269999999999,,"LINESTRING (26.2058995 49.0684312, 26.2047467 49.0677107, 26.2046778 49.0676736, 26.2046111 49.0676725, 26.2043241 49.0677932, 26.2042914 49.067814, 26.2042513 49.0678282, 26.2042076 49.0678348, 26.2041628 49.0678335, 26.2037202 49.0677412, 26.2036385 49.0677272, 26.203554 49.0677219, 26.2031999 49.0677386, 26.202598 49.0678527, 26.2021123 49.067967)",Надозерна вулиця
174671821,False,,residential,True,107.658,,"LINESTRING (26.2058995 49.0684312, 26.2063104 49.0676987, 26.2064057 49.0675216)",Надозерна вулиця
285549906,False,,residential,False,247.844,,"LINESTRING (26.2058995 49.0684312, 26.2057808 49.0687219, 26.205703 49.0688679, 26.2054004 49.0695733, 26.2053701 49.06964, 26.2051875 49.0700446, 26.2050037 49.0702954, 26.204906 49.0703562, 26.2048425 49.070391, 26.2046698 49.0704517)",
174671856,False,,residential,False,142.90800000000002,,"LINESTRING (26.1948235 49.0680747, 26.1949641 49.0679239, 26.1950272 49.0677017, 26.195054 49.06754, 26.1950326 49.0673959, 26.1949165 49.0672235, 26.1947366 49.0669396, 26.1946662 49.0668752)",
174671856,False,,residential,True,54.62,,"LINESTRING (26.1948235 49.0680747, 26.1945637 49.0684548, 26.1945241 49.0685249)",
285495146,False,,residential,True,198.40999999999997,,"LINESTRING (26.1931132 49.0700016, 26.1938729 49.0694437, 26.1942897 49.069131, 26.1946056 49.068902, 26.194787 49.0687027, 26.1948007 49.0686631, 26.1948181 49.0686245)",вулиця Хамчука
285495139,False,,residential,True,231.71099999999998,,"LINESTRING (26.1938198 49.0706185, 26.1941522 49.0704635, 26.1943433 49.0703745, 26.1945603 49.0702844, 26.1948052 49.0701779, 26.1949791 49.0700906, 26.1952282 49.0699478, 26.1953196 49.069886, 26.1953863 49.0698172, 26.1955863 49.0694996, 26.195821 49.0691589, 26.1958531 49.0691383, 26.1958712 49.0691137)",вулиця Шашкевича
285549902,False,,residential,True,75.79199999999999,,"LINESTRING (26.1985913 49.0684753, 26.1988252 49.0685575, 26.1990371 49.068662, 26.1991967 49.0687666, 26.1992504 49.0688474, 26.19928 49.0689434)",
174671858,False,,residential,False,130.274,,"LINESTRING (26.19928 49.0689434, 26.1990358 49.0694308, 26.1989821 49.0695275, 26.1988963 49.0696215, 26.1986893 49.0698887, 26.1986465 49.0699562, 26.1986 49.070023)",вулиця Лесі Українки
174671858,False,,residential,True,165.833,,"LINESTRING (26.19928 49.0689434, 26.1994918 49.0686858, 26.1998458 49.0683668, 26.1999793 49.0682408, 26.200035 49.0681985, 26.2002428 49.0680365, 26.2006596 49.0677672)",вулиця Лесі Українки
285549902,False,,residential,False,75.792,,"LINESTRING (26.19928 49.0689434, 26.1992504 49.0688474, 26.1991967 49.0687666, 26.1990371 49.068662, 26.1988252 49.0685575, 26.1985913 49.0684753)",
181478835,False,,residential,True,30.7,,"LINESTRING (26.2046698 49.0704517, 26.204809 49.0707123)",Суходільська вулиця
181478835,False,,residential,False,328.239,,"LINESTRING (26.2046698 49.0704517, 26.2045974 49.0703973, 26.2044096 49.0703024, 26.2041736 49.0701478, 26.2037337 49.0698069, 26.2029595 49.0691819, 26.2027787 49.0690359, 26.2026447 49.0689265, 26.2025316 49.068787, 26.2023684 49.0685803, 26.2021898 49.068393, 26.2020197 49.0682746, 26.2018377 49.0681803)",Суходільська вулиця
285549906,False,,residential,True,247.844,,"LINESTRING (26.2046698 49.0704517, 26.2048425 49.070391, 26.204906 49.0703562, 26.2050037 49.0702954, 26.2051875 49.0700446, 26.2053701 49.06964, 26.2054004 49.0695733, 26.205703 49.0688679, 26.2057808 49.0687219, 26.2058995 49.0684312)",
174671821,False,,residential,False,107.658,,"LINESTRING (26.2064057 49.0675216, 26.2063104 49.0676987, 26.2058995 49.0684312)",Надозерна вулиця
174671856,False,,residential,False,54.62,,"LINESTRING (26.1945241 49.0685249, 26.1945637 49.0684548, 26.1948235 49.0680747)",
285591063,False,,residential,False,24.261,,"LINESTRING (26.1945241 49.0685249, 26.1945557 49.0685277, 26.1948181 49.0686245)",вулиця Стуса
174643510,False,,residential,False,14.031,,"LINESTRING (26.1984196 49.0700672, 26.1986 49.070023)",вулиця Шевченка
174643510,False,,residential,True,324.775,,"LINESTRING (26.1984196 49.0700672, 26.1979736 49.0702128, 26.1976987 49.0703349, 26.1967268 49.0707495, 26.1954778 49.0712812, 26.1946893 49.0716609)",вулиця Шевченка
285591063,False,,residential,True,217.04500000000002,,"LINESTRING (26.1984196 49.0700672, 26.1983166 49.0699958, 26.1980564 49.0699195, 26.1969613 49.0696453, 26.1967801 49.0695973, 26.1966285 49.0695398, 26.1963198 49.0693608, 26.196296 49.0693499, 26.1961866 49.0692665, 26.1958712 49.0691137)",вулиця Стуса
285495139,False,,residential,False,231.71100000000004,,"LINESTRING (26.1958712 49.0691137, 26.1958531 49.0691383, 26.195821 49.0691589, 26.1955863 49.0694996, 26.1953863 49.0698172, 26.1953196 49.069886, 26.1952282 49.0699478, 26.1949791 49.0700906, 26.1948052 49.0701779, 26.1945603 49.0702844, 26.1943433 49.0703745, 26.1941522 49.0704635, 26.1938198 49.0706185)",вулиця Шашкевича
285591063,False,,residential,False,217.045,,"LINESTRING (26.1958712 49.0691137, 26.1961866 49.0692665, 26.196296 49.0693499, 26.1963198 49.0693608, 26.1966285 49.0695398, 26.1967801 49.0695973, 26.1969613 49.0696453, 26.1980564 49.0699195, 26.1983166 49.0699958, 26.1984196 49.0700672)",вулиця Стуса
285591063,False,,residential,True,97.83900000000001,,"LINESTRING (26.1958712 49.0691137, 26.1958019 49.0690509, 26.1957919 49.06899, 26.1957671 49.0689751, 26.1957253 49.0689498, 26.1956683 49.0689133, 26.1952315 49.0687823, 26.1951418 49.0687333, 26.1948181 49.0686245)",вулиця Стуса
285495146,False,,residential,False,198.41000000000003,,"LINESTRING (26.1948181 49.0686245, 26.1948007 49.0686631, 26.194787 49.0687027, 26.1946056 49.068902, 26.1942897 49.069131, 26.1938729 49.0694437, 26.1931132 49.0700016)",вулиця Хамчука
285591063,False,,residential,False,97.83900000000001,,"LINESTRING (26.1948181 49.0686245, 26.1951418 49.0687333, 26.1952315 49.0687823, 26.1956683 49.0689133, 26.1957253 49.0689498, 26.1957671 49.0689751, 26.1957919 49.06899, 26.1958019 49.0690509, 26.1958712 49.0691137)",вулиця Стуса
285591063,False,,residential,True,24.261,,"LINESTRING (26.1948181 49.0686245, 26.1945557 49.0685277, 26.1945241 49.0685249)",вулиця Стуса
174643492,True,,secondary,False,30.639,,"LINESTRING (26.1939332 49.072019, 26.1936097 49.0721951)",Тернопільська вулиця
174643483,True,Т-20-11,secondary,False,22.977999999999998,roundabout,"LINESTRING (26.1939332 49.072019, 26.1938876 49.0720333, 26.1938224 49.072041, 26.1937567 49.0720354, 26.1936967 49.0720171, 26.1936479 49.0719878)",
174643483,True,Т-20-11,secondary,False,9.648,roundabout,"LINESTRING (26.1936479 49.0719878, 26.1936131 49.0719443, 26.1936009 49.0719075)",
