osmid,highway,oneway,reversed,length,maxspeed,geometry
112736201,residential,False,False,182.876,,"LINESTRING (38.938314 48.3156054, 38.9381971 48.3139626)"
123695914,residential,False,True,135.737,,"LINESTRING (38.938314 48.3156054, 38.9384913 48.3168204)"
45057690,tertiary,False,False,288.592,50,"LINESTRING (38.9431111 48.3126492, 38.9447311 48.3122282, 38.9467267 48.3118, 38.9467905 48.3117882)"
45057690,tertiary,False,True,367.073,50,"LINESTRING (38.9431111 48.3126492, 38.9417914 48.3130559, 38.9411799 48.3132699, 38.9408795 48.3135125, 38.9406864 48.3137266, 38.9387444 48.3139478)"
112736201,residential,False,True,40.506,,"LINESTRING (38.9387444 48.3139478, 38.9381971 48.3139626)"
45057690,tertiary,False,False,367.073,50,"LINESTRING (38.9387444 48.3139478, 38.9406864 48.3137266, 38.9408795 48.3135125, 38.9411799 48.3132699, 38.9417914 48.3130559, 38.9431111 48.3126492)"
112736201,residential,False,False,40.506,,"LINESTRING (38.9381971 48.3139626, 38.9387444 48.3139478)"
112736201,residential,False,True,182.876,,"LINESTRING (38.9381971 48.3139626, 38.938314 48.3156054)"
45057690,tertiary,False,True,288.592,50,"LINESTRING (38.9467905 48.3117882, 38.9467267 48.3118, 38.9447311 48.3122282, 38.9431111 48.3126492)"
123695909,residential,False,True,140.495,,"LINESTRING (38.9467905 48.3117882, 38.9469761 48.3121905, 38.9470148 48.3130328)"
123695909,residential,False,False,140.495,,"LINESTRING (38.9470148 48.3130328, 38.9469761 48.3121905, 38.9467905 48.3117882)"
123695919,residential,False,True,183.393,,"LINESTRING (38.9470148 48.3130328, 38.9469097 48.3144343, 38.9469705 48.314677)"
123695919,residential,False,False,183.393,,"LINESTRING (38.9469705 48.314677, 38.9469097 48.3144343, 38.9470148 48.3130328)"
123695914,residential,False,False,135.737,,"LINESTRING (38.9384913 48.3168204, 38.938314 48.3156054)"
123695914,residential,False,True,111.02600000000001,,"LINESTRING (38.9384913 48.3168204, 38.9386107 48.3176384, 38.9387639 48.3177827)"
123695914,residential,False,False,111.02600000000001,,"LINESTRING (38.9387639 48.3177827, 38.9386107 48.3176384, 38.9384913 48.3168204)"
123695935,residential,False,True,163.429,,"LINESTRING (38.9387639 48.3177827, 38.939074 48.3178355, 38.9396403 48.3177738, 38.9402554 48.317862, 38.9409412 48.3178355)"
123695935,residential,False,False,163.42899999999997,,"LINESTRING (38.9409412 48.3178355, 38.9402554 48.317862, 38.9396403 48.3177738, 38.939074 48.3178355, 38.9387639 48.3177827)"
