osmid,highway,oneway,reversed,length,geometry,ref,name,bridge
175218332,unclassified,False,False,405.603,"LINESTRING (37.6321342 49.3841844, 37.632383 49.3841689, 37.6326562 49.3841327, 37.6332533 49.3840351, 37.6337029 49.3840068, 37.6344015 49.3840241, 37.6358719 49.3841769, 37.637066 49.3844759, 37.6376026 49.3844381)",,,
1052044240,primary,False,True,127.92,"LINESTRING (37.6321342 49.3841844, 37.63203 49.3837196, 37.6319641 49.3834099, 37.6318324 49.383052)",Р-79,,
178650681,tertiary,False,True,46.744,"LINESTRING (37.6273647 49.3798326, 37.6268316 49.3800698)",,Світла вулиця,
"[1052044240, 175474498, 154327667]",primary,False,False,234.701,"LINESTRING (37.6273647 49.3798326, 37.6275954 49.3801562, 37.6277562 49.3803816, 37.628053 49.3806651, 37.6283415 49.3808759, 37.6286698 49.3810905, 37.6288847 49.3812152, 37.6291605 49.3813752, 37.6293316 49.3814745)",Р-79,Миру вулиця,yes
1052044240,primary,False,False,32.364,"LINESTRING (37.6315682 49.3828172, 37.6318324 49.383052)",Р-79,,
175421024,residential,False,False,337.859,"LINESTRING (37.6315682 49.3828172, 37.6318574 49.3828495, 37.6324322 49.3828045, 37.6327792 49.3827584, 37.6331021 49.3826843, 37.6334379 49.3825859, 37.6344717 49.3822579, 37.634807 49.3821545, 37.6350557 49.3821085, 37.6353375 49.3820587, 37.6359701 49.3819396)",,Північна вулиця,
1052044240,primary,False,True,220.61100000000002,"LINESTRING (37.6315682 49.3828172, 37.6307698 49.3822865, 37.6301765 49.3819074, 37.6299562 49.3817945, 37.6293316 49.3814745)",Р-79,,
1052044240,primary,False,True,32.364,"LINESTRING (37.6318324 49.383052, 37.6315682 49.3828172)",Р-79,,
178526757,residential,False,True,382.16700000000003,"LINESTRING (37.6318324 49.383052, 37.6323715 49.3830974, 37.6350832 49.3832319, 37.6359764 49.3832703, 37.636596 49.3833384, 37.6370627 49.3834414)",С-210528,,
1052044240,primary,False,False,127.91999999999999,"LINESTRING (37.6318324 49.383052, 37.6319641 49.3834099, 37.63203 49.3837196, 37.6321342 49.3841844)",Р-79,,
175474877,residential,False,True,35.488,"LINESTRING (37.6293316 49.3814745, 37.6295888 49.3812028)",,,
1052044240,primary,False,False,220.611,"LINESTRING (37.6293316 49.3814745, 37.6299562 49.3817945, 37.6301765 49.3819074, 37.6307698 49.3822865, 37.6315682 49.3828172)",Р-79,,
"[1052044240, 175474498, 154327667]",primary,False,True,234.70100000000002,"LINESTRING (37.6293316 49.3814745, 37.6291605 49.3813752, 37.6288847 49.3812152, 37.6286698 49.3810905, 37.6283415 49.3808759, 37.628053 49.3806651, 37.6277562 49.3803816, 37.6275954 49.3801562, 37.6273647 49.3798326)",Р-79,Миру вулиця,yes
178650681,tertiary,False,False,46.744,"LINESTRING (37.6268316 49.3800698, 37.6273647 49.3798326)",,Світла вулиця,
175218332,unclassified,False,True,107.443,"LINESTRING (37.6372551 49.3834987, 37.6376026 49.3844381)",,,
178526757,residential,False,False,15.316,"LINESTRING (37.6372551 49.3834987, 37.6370627 49.3834414)",С-210528,,
178526757,residential,False,True,131.362,"LINESTRING (37.6372551 49.3834987, 37.6388651 49.3840438)",С-210528,,
