osmid,ref,highway,oneway,reversed,length,geometry,name,lanes,maxspeed
42518143,О-1717244,tertiary,False,False,80.733,"LINESTRING (32.696392 49.7861356, 32.6959865 49.7854584)",,,
42518143,О-1717244,tertiary,False,True,4.49,"LINESTRING (32.696392 49.7861356, 32.6964167 49.7861727)",,,
234918556,,residential,False,False,378.73900000000003,"LINESTRING (32.696392 49.7861356, 32.6972492 49.7858463, 32.6981199 49.7855746, 32.6990017 49.785289, 32.7003814 49.7848608, 32.7010367 49.7846597, 32.7011268 49.7846345)",Партизанська вулиця,,
42518085,О1717374,tertiary,False,True,218.654,"LINESTRING (32.6928698 49.7862175, 32.6945975 49.7863278, 32.6954454 49.7864033, 32.6958925 49.7864527)",Черкаська вулиця,2,50
42518085,О1717374,tertiary,False,False,218.654,"LINESTRING (32.6958925 49.7864527, 32.6954454 49.7864033, 32.6945975 49.7863278, 32.6928698 49.7862175)",Черкаська вулиця,2,50
"[42518085, 162596119]",О1717374,tertiary,False,True,65.39,"LINESTRING (32.6958925 49.7864527, 32.6961016 49.7864933, 32.6962394 49.7865272, 32.6967051 49.78671)","['Центральна вулиця', 'Черкаська вулиця']",2,50
887813504,,unclassified,False,False,56.199000000000005,"LINESTRING (32.6958925 49.7864527, 32.6960836 49.7864405, 32.6961748 49.7864249, 32.6962513 49.7864024, 32.6963076 49.7863764, 32.6963679 49.7863271, 32.6963948 49.7862846, 32.6964055 49.7862413, 32.6964167 49.7861727)",,,
162596119,О1717374,tertiary,False,True,14.673,"LINESTRING (32.6967051 49.78671, 32.6968293 49.7868148)",Центральна вулиця,2,50
42518143,О-1717244,tertiary,False,False,63.88600000000001,"LINESTRING (32.6967051 49.78671, 32.6966936 49.7865983, 32.6966512 49.7865039, 32.6965524 49.7863761, 32.6964167 49.7861727)",,,
"[42518085, 162596119]",О1717374,tertiary,False,False,65.39,"LINESTRING (32.6967051 49.78671, 32.6962394 49.7865272, 32.6961016 49.7864933, 32.6958925 49.7864527)","['Центральна вулиця', 'Черкаська вулиця']",2,50
162596119,О1717374,tertiary,False,False,14.673,"LINESTRING (32.6968293 49.7868148, 32.6967051 49.78671)",Центральна вулиця,2,50
162596119,О1717374,tertiary,False,True,349.38,"LINESTRING (32.6968293 49.7868148, 32.6969739 49.7869371, 32.6975421 49.787508, 32.6978121 49.7878167, 32.6978988 49.7879117, 32.6980174 49.7883207, 32.6985443 49.7897083)",Центральна вулиця,2,50
234918544,,residential,False,False,350.64099999999996,"LINESTRING (32.6968293 49.7868148, 32.6972493 49.7865976, 32.6973647 49.7865479, 32.6978643 49.7863734, 32.698627 49.7861194, 32.6997604 49.7857621, 32.7006186 49.785487, 32.7011377 49.7853486)",вулиця Чапаєва,,
234918551,,residential,False,True,314.74,"LINESTRING (32.7050995 49.7881521, 32.7046036 49.7883791, 32.7034522 49.7890724, 32.7027126 49.7895263, 32.7018726 49.7900627)",вулиця Незалежності,,
234972141,,residential,False,True,170.99800000000002,"LINESTRING (32.6955662 49.7897041, 32.6951727 49.7898477, 32.6945981 49.7900195, 32.6942889 49.7901538, 32.6941952 49.7902631, 32.6941984 49.7904255, 32.6942077 49.7905972, 32.6942012 49.7907346)",,,
162596119,О1717374,tertiary,False,False,21.432,"LINESTRING (32.6986154 49.7898955, 32.6985443 49.7897083)",Центральна вулиця,2,50
162596119,О1717374,tertiary,False,True,241.913,"LINESTRING (32.6986154 49.7898955, 32.6994178 49.7920085)",Центральна вулиця,2,50
234972138,,residential,False,True,243.545,"LINESTRING (32.6986154 49.7898955, 32.6984012 49.7899684, 32.6976615 49.7903261, 32.6975936 49.7903591, 32.6971933 49.7905535, 32.6966987 49.7907611, 32.6962593 49.7908892, 32.6957417 49.7910407)",,,
234972141,,residential,False,False,170.998,"LINESTRING (32.6942012 49.7907346, 32.6942077 49.7905972, 32.6941984 49.7904255, 32.6941952 49.7902631, 32.6942889 49.7901538, 32.6945981 49.7900195, 32.6951727 49.7898477, 32.6955662 49.7897041)",,,
419666191,,residential,False,False,116.613,"LINESTRING (32.6942012 49.7907346, 32.6943646 49.7907699, 32.6948416 49.7909201, 32.6954952 49.7910261, 32.6957417 49.7910407)",вулиця Бумажкова,,
419666191,,residential,False,True,51.961,"LINESTRING (32.6942012 49.7907346, 32.6938391 49.7908406, 32.6935343 49.7909157)",вулиця Бумажкова,,
419666191,,residential,False,False,51.961,"LINESTRING (32.6935343 49.7909157, 32.6938391 49.7908406, 32.6942012 49.7907346)",вулиця Бумажкова,,
234972138,,residential,False,False,243.54500000000002,"LINESTRING (32.6957417 49.7910407, 32.6962593 49.7908892, 32.6966987 49.7907611, 32.6971933 49.7905535, 32.6975936 49.7903591, 32.6976615 49.7903261, 32.6984012 49.7899684, 32.6986154 49.7898955)",,,
419666191,,residential,False,False,303.59200000000004,"LINESTRING (32.6957417 49.7910407, 32.6960164 49.791057, 32.6968776 49.7911498, 32.6974517 49.7912116, 32.697858 49.7913397, 32.6981451 49.7914192, 32.6983195 49.7915075, 32.6984542 49.79164, 32.6985337 49.7917879, 32.6985867 49.7918564, 32.6987501 49.7919536, 32.6988407 49.7919867, 32.6990085 49.7919911, 32.6992668 49.792011, 32.6994178 49.7920085)",вулиця Бумажкова,,
419666191,,residential,False,True,116.613,"LINESTRING (32.6957417 49.7910407, 32.6954952 49.7910261, 32.6948416 49.7909201, 32.6943646 49.7907699, 32.6942012 49.7907346)",вулиця Бумажкова,,
162596119,О1717374,tertiary,False,False,241.913,"LINESTRING (32.6994178 49.7920085, 32.6986154 49.7898955)",Центральна вулиця,2,50
419666191,,residential,False,True,303.59200000000004,"LINESTRING (32.6994178 49.7920085, 32.6992668 49.792011, 32.6990085 49.7919911, 32.6988407 49.7919867, 32.6987501 49.7919536, 32.6985867 49.7918564, 32.6985337 49.7917879, 32.6984542 49.79164, 32.6983195 49.7915075, 32.6981451 49.7914192, 32.697858 49.7913397, 32.6974517 49.7912116, 32.6968776 49.7911498, 32.6960164 49.791057, 32.6957417 49.7910407)",вулиця Бумажкова,,
234918556,,residential,False,False,229.525,"LINESTRING (32.7011268 49.7846345, 32.7012379 49.7846351, 32.7020906 49.7847212, 32.7037783 49.784832, 32.7042955 49.7848953)",Партизанська вулиця,,
234918556,,residential,False,True,378.73900000000003,"LINESTRING (32.7011268 49.7846345, 32.7010367 49.7846597, 32.7003814 49.7848608, 32.6990017 49.785289, 32.6981199 49.7855746, 32.6972492 49.7858463, 32.696392 49.7861356)",Партизанська вулиця,,
234998479,,unclassified,False,True,82.131,"LINESTRING (32.7011268 49.7846345, 32.7010681 49.7845416, 32.700916 49.7843252, 32.7006833 49.7839538)",,,
234998487,,residential,False,True,245.224,"LINESTRING (32.7036889 49.7863537, 32.7031642 49.7862615, 32.7024414 49.7861269, 32.7019782 49.7860308, 32.70132 49.7858972, 32.7012305 49.7858764, 32.7011703 49.7858414, 32.7011472 49.7857966, 32.7011377 49.7853486)",Шкільна вулиця,,
42518143,О-1717244,tertiary,False,False,4.49,"LINESTRING (32.6964167 49.7861727, 32.696392 49.7861356)",,,
42518143,О-1717244,tertiary,False,True,63.886,"LINESTRING (32.6964167 49.7861727, 32.6965524 49.7863761, 32.6966512 49.7865039, 32.6966936 49.7865983, 32.6967051 49.78671)",,,
887813504,,unclassified,False,True,56.199,"LINESTRING (32.6964167 49.7861727, 32.6964055 49.7862413, 32.6963948 49.7862846, 32.6963679 49.7863271, 32.6963076 49.7863764, 32.6962513 49.7864024, 32.6961748 49.7864249, 32.6960836 49.7864405, 32.6958925 49.7864527)",,,
162596119,О1717374,tertiary,False,True,21.432,"LINESTRING (32.6985443 49.7897083, 32.6986154 49.7898955)",Центральна вулиця,2,50
162596119,О1717374,tertiary,False,False,349.38,"LINESTRING (32.6985443 49.7897083, 32.6980174 49.7883207, 32.6978988 49.7879117, 32.6978121 49.7878167, 32.6975421 49.787508, 32.6969739 49.7869371, 32.6968293 49.7868148)",Центральна вулиця,2,50
984012422,,residential,False,False,245.862,"LINESTRING (32.6985443 49.7897083, 32.7017345 49.7899597, 32.7018726 49.7900627)",,,
234918551,,residential,False,False,314.74,"LINESTRING (32.7018726 49.7900627, 32.7027126 49.7895263, 32.7034522 49.7890724, 32.7046036 49.7883791, 32.7050995 49.7881521)",вулиця Незалежності,,
984012422,,residential,False,True,245.862,"LINESTRING (32.7018726 49.7900627, 32.7017345 49.7899597, 32.6985443 49.7897083)",,,
