osmid,ref,name,highway,width,oneway,reversed,length,geometry,lanes
1149109335,,вулиця Івана Котляревського,residential,,False,True,88.668,"LINESTRING (29.8079599 50.4616392, 29.8085023 50.4616408, 29.8092112 50.4616683)",
128297002,,Мирний провулок,residential,,False,False,171.445,"LINESTRING (29.8067368 50.463937, 29.8068698 50.4639692, 29.8091467 50.4640429)",
128297002,,Мирний провулок,residential,,False,True,223.449,"LINESTRING (29.8067368 50.463937, 29.8066416 50.4639075, 29.8036111 50.4636831)",
128297007,,вулиця Механізаторів,residential,,False,False,266.63599999999997,"LINESTRING (29.8067368 50.463937, 29.8067391 50.4641287, 29.8068407 50.4649454, 29.8068629 50.4652197, 29.8068526 50.4653516, 29.8068139 50.4654468, 29.8067224 50.4655498, 29.8065638 50.4656886, 29.8059481 50.4661322)",
128297007,,вулиця Механізаторів,residential,,False,True,271.969,"LINESTRING (29.8067368 50.463937, 29.8067476 50.463835, 29.8067716 50.4637531, 29.8068131 50.463677, 29.806868 50.4636009, 29.8071924 50.4631798, 29.8073943 50.4629111, 29.8075829 50.4626459, 29.8076828 50.4624717, 29.8077585 50.4622906, 29.8078394 50.462094, 29.8079228 50.4618578, 29.8079599 50.4616392)",
188036447,,вулиця Миколи Амосова,residential,,False,True,54.062,"LINESTRING (29.8091467 50.4640429, 29.8092084 50.4645275)",
128297002,,Мирний провулок,residential,,False,True,171.445,"LINESTRING (29.8091467 50.4640429, 29.8068698 50.4639692, 29.8067368 50.463937)",
188036447,,вулиця Миколи Амосова,residential,,False,False,211.179,"LINESTRING (29.8091467 50.4640429, 29.8090424 50.4632796, 29.8108221 50.4632936)",
128296716,,вулиця Леоніда Каденюка,residential,,False,True,166.398,"LINESTRING (29.8059481 50.4661322, 29.8077087 50.4671239)",
128297007,,вулиця Механізаторів,residential,,False,False,237.935,"LINESTRING (29.8059481 50.4661322, 29.8043994 50.4680314)",
128296716,,вулиця Леоніда Каденюка,residential,,False,False,116.91199999999999,"LINESTRING (29.8059481 50.4661322, 29.804744 50.4654646, 29.8047026 50.4654416)",
128297007,,вулиця Механізаторів,residential,,False,True,266.636,"LINESTRING (29.8059481 50.4661322, 29.8065638 50.4656886, 29.8067224 50.4655498, 29.8068139 50.4654468, 29.8068526 50.4653516, 29.8068629 50.4652197, 29.8068407 50.4649454, 29.8067391 50.4641287, 29.8067368 50.463937)",
65081698,О-101415,вулиця Богдана Хмельницького,tertiary,6,False,False,96.783,"LINESTRING (29.8108916 50.4597278, 29.8117267 50.4598571, 29.8122209 50.4599313)",
"[1149109335, 128297630, 187765262]",,"['вулиця Івана Котляревського', 'Гетьманський провулок']",residential,,False,False,260.304,"LINESTRING (29.8108916 50.4597278, 29.8108521 50.4598322, 29.8105745 50.4605479, 29.8105385 50.4605849, 29.8104316 50.4606071, 29.809489 50.4605904, 29.8093729 50.4605883, 29.8092891 50.4606036, 29.8092419 50.4606279, 29.8092125 50.4606656, 29.8092139 50.4607323, 29.8092148 50.4612364)",
128297631,,Паркова вулиця,residential,,False,False,75.21,"LINESTRING (29.811088 50.462029, 29.810947 50.4626994)",
188268959,,Київський провулок,residential,,False,True,155.30700000000002,"LINESTRING (29.811088 50.462029, 29.8096371 50.4619549, 29.8094743 50.4619457, 29.8093915 50.4619327, 29.8093062 50.4619105, 29.8092526 50.4618504, 29.8092112 50.4616683)",
188272732,,,unclassified,,False,False,50.287,"LINESTRING (29.811088 50.462029, 29.8112817 50.4620292, 29.8112999 50.4618685, 29.8113357 50.4617927, 29.8114457 50.4617383)",
128297632,,Варшавська вулиця,tertiary,,False,True,36.31,"LINESTRING (29.8079427 50.4668333, 29.8077087 50.4671239)",
128297632,,Варшавська вулиця,tertiary,,False,False,173.19400000000002,"LINESTRING (29.8079427 50.4668333, 29.8083362 50.4663633, 29.8085773 50.4660917, 29.8087173 50.4659637, 29.8088574 50.4658448, 29.8090455 50.4657055, 29.8091802 50.4656166, 29.8092973 50.4655481)",
128458434,,вулиця Леоніда Каденюка,residential,,False,True,334.455,"LINESTRING (29.8079427 50.4668333, 29.8096226 50.4670191, 29.8116239 50.4671204, 29.8126343 50.467164)",
128297631,,Паркова вулиця,residential,,False,True,66.661,"LINESTRING (29.8108221 50.4632936, 29.810947 50.4626994)",
"[188036448, 128297631]",,"['Паркова вулиця', 'провулок Правди']",residential,,False,False,237.423,"LINESTRING (29.8108221 50.4632936, 29.8107158 50.4638911, 29.8106208 50.464523, 29.8102777 50.4645241, 29.8092084 50.4645275)",
188036447,,вулиця Миколи Амосова,residential,,False,True,211.179,"LINESTRING (29.8108221 50.4632936, 29.8090424 50.4632796, 29.8091467 50.4640429)",
188036447,,вулиця Миколи Амосова,residential,,False,False,54.062,"LINESTRING (29.8092084 50.4645275, 29.8091467 50.4640429)",
188036447,,вулиця Миколи Амосова,residential,,False,True,113.66,"LINESTRING (29.8092084 50.4645275, 29.8092973 50.4655481)",
"[188036448, 128297631]",,"['Паркова вулиця', 'провулок Правди']",residential,,False,True,237.423,"LINESTRING (29.8092084 50.4645275, 29.8102777 50.4645241, 29.8106208 50.464523, 29.8107158 50.4638911, 29.8108221 50.4632936)",
128297627,,вулиця Дружби,residential,,False,False,234.865,"LINESTRING (29.8047026 50.4654416, 29.803116 50.4672967)",
128296716,,вулиця Леоніда Каденюка,residential,,False,False,127.12199999999999,"LINESTRING (29.8047026 50.4654416, 29.8039887 50.4650197, 29.8038047 50.4649479, 29.8035882 50.4648865, 29.8032365 50.4648154)",
128296716,,вулиця Леоніда Каденюка,residential,,False,True,116.91199999999999,"LINESTRING (29.8047026 50.4654416, 29.804744 50.4654646, 29.8059481 50.4661322)",
128459634,,Банківська вулиця,residential,,False,False,24.279,"LINESTRING (29.8135318 50.4602387, 29.8138711 50.4602068)",
128295521,,Шляхетська вулиця,residential,,False,True,46.07,"LINESTRING (29.8135318 50.4602387, 29.813429 50.46019, 29.8130964 50.4600735, 29.8129567 50.4600539)",
128296716,,вулиця Леоніда Каденюка,residential,,False,False,36.256,"LINESTRING (29.8032365 50.4648154, 29.8027593 50.4646969)",
128296716,,вулиця Леоніда Каденюка,residential,,False,True,127.12199999999999,"LINESTRING (29.8032365 50.4648154, 29.8035882 50.4648865, 29.8038047 50.4649479, 29.8039887 50.4650197, 29.8047026 50.4654416)",
188036447,,вулиця Миколи Амосова,residential,,False,False,113.66,"LINESTRING (29.8092973 50.4655481, 29.8092084 50.4645275)",
128297632,,Варшавська вулиця,tertiary,,False,False,219.89499999999998,"LINESTRING (29.8092973 50.4655481, 29.8093958 50.4655058, 29.8095085 50.4654883, 29.8097339 50.4654758, 29.8100989 50.4654916, 29.8113312 50.4655845, 29.8113771 50.4655872, 29.8123668 50.465637)",
128297632,,Варшавська вулиця,tertiary,,False,True,173.19400000000002,"LINESTRING (29.8092973 50.4655481, 29.8091802 50.4656166, 29.8090455 50.4657055, 29.8088574 50.4658448, 29.8087173 50.4659637, 29.8085773 50.4660917, 29.8083362 50.4663633, 29.8079427 50.4668333)",
128459025,,Поштовий провулок,residential,,False,False,100.567,"LINESTRING (29.8106304 50.461313, 29.8092148 50.4612364)",
128459025,,Поштовий провулок,residential,,False,True,100.567,"LINESTRING (29.8092148 50.4612364, 29.8106304 50.461313)",
1149109335,,вулиця Івана Котляревського,residential,,False,False,48.026,"LINESTRING (29.8092148 50.4612364, 29.8092112 50.4616683)",
"[128297630, 187765262, 1149109335]",,"['вулиця Івана Котляревського', 'Гетьманський провулок']",residential,,False,True,260.304,"LINESTRING (29.8092148 50.4612364, 29.8092139 50.4607323, 29.8092125 50.4606656, 29.8092419 50.4606279, 29.8092891 50.4606036, 29.8093729 50.4605883, 29.809489 50.4605904, 29.8104316 50.4606071, 29.8105385 50.4605849, 29.8105745 50.4605479, 29.8108521 50.4598322, 29.8108916 50.4597278)",
128296716,,вулиця Леоніда Каденюка,residential,,False,True,53.431,"LINESTRING (29.8021012 50.4644683, 29.8024203 50.4646111, 29.8027593 50.4646969)",
128297627,,вулиця Дружби,residential,,False,True,234.865,"LINESTRING (29.803116 50.4672967, 29.8047026 50.4654416)",
1149109336,,,unclassified,,False,True,122.168,"LINESTRING (29.803116 50.4672967, 29.8031405 50.4673107, 29.8043578 50.4680076, 29.8043994 50.4680314)",
128297632,,Варшавська вулиця,tertiary,,False,False,79.398,"LINESTRING (29.8071801 50.4677537, 29.8076892 50.4671471, 29.8077087 50.4671239)",
154335884,,Зелена вулиця,residential,,False,False,397.621,"LINESTRING (29.8071801 50.4677537, 29.8075429 50.4678132, 29.8079977 50.4678456, 29.8084535 50.4678737, 29.8088102 50.4678837, 29.8091402 50.467866, 29.8094703 50.4678438, 29.8097508 50.4678374, 29.8100384 50.46784, 29.8113408 50.4678658, 29.811608 50.4678644, 29.8118575 50.4678607, 29.8122132 50.4678412, 29.8125582 50.467815, 29.8127709 50.4677951)",
128297007,,вулиця Механізаторів,residential,,False,True,237.935,"LINESTRING (29.8043994 50.4680314, 29.8059481 50.4661322)",
1149109336,,,unclassified,,False,False,122.168,"LINESTRING (29.8043994 50.4680314, 29.8043578 50.4680076, 29.8031405 50.4673107, 29.803116 50.4672967)",
188272732,,,unclassified,,False,True,50.287,"LINESTRING (29.8114457 50.4617383, 29.8113357 50.4617927, 29.8112999 50.4618685, 29.8112817 50.4620292, 29.811088 50.462029)",
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,220.415,"LINESTRING (29.8114457 50.4617383, 29.8114656 50.4614759, 29.811553 50.4612944, 29.8116603 50.4611748, 29.8121448 50.4607571, 29.8122941 50.4606304, 29.8124633 50.4604832, 29.8129567 50.4600539)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,37.559000000000005,"LINESTRING (29.8114457 50.4617383, 29.8114778 50.4619398, 29.8114817 50.4619642, 29.8114999 50.4620294, 29.8115122 50.4620732)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,17.529,"LINESTRING (29.8125536 50.4666701, 29.8125313 50.4665131)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,55.215,"LINESTRING (29.8125536 50.4666701, 29.8126343 50.467164)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,79.42,"LINESTRING (29.8125313 50.4665131, 29.8124022 50.4658036)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,17.529,"LINESTRING (29.8125313 50.4665131, 29.8125536 50.4666701)",2
212732215,,,tertiary,,True,False,32.524,"LINESTRING (29.8125313 50.4665131, 29.8126255 50.4665234, 29.8129011 50.4666747)",
212732217,,,tertiary,,True,False,24.799,"LINESTRING (29.8129011 50.4666747, 29.8126672 50.4666584, 29.8125536 50.4666701)",
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,55.215,"LINESTRING (29.8126343 50.467164, 29.8125536 50.4666701)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,70.838,"LINESTRING (29.8126343 50.467164, 29.8127709 50.4677951)",2
128458434,,вулиця Леоніда Каденюка,residential,,False,False,334.455,"LINESTRING (29.8126343 50.467164, 29.8116239 50.4671204, 29.8096226 50.4670191, 29.8079427 50.4668333)",
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,18.694,"LINESTRING (29.8124022 50.4658036, 29.8123668 50.465637)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,79.42,"LINESTRING (29.8124022 50.4658036, 29.8125313 50.4665131)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,65.327,"LINESTRING (29.8118597 50.463508, 29.8117281 50.4629265)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,239.46300000000002,"LINESTRING (29.8118597 50.463508, 29.811934 50.4638588, 29.8119824 50.4640728, 29.8121681 50.4647613, 29.8123668 50.465637)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,18.694,"LINESTRING (29.8123668 50.465637, 29.8124022 50.4658036)",2
128297632,,Варшавська вулиця,tertiary,,False,True,219.89500000000004,"LINESTRING (29.8123668 50.465637, 29.8113771 50.4655872, 29.8113312 50.4655845, 29.8100989 50.4654916, 29.8097339 50.4654758, 29.8095085 50.4654883, 29.8093958 50.4655058, 29.8092973 50.4655481)",
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,239.46300000000002,"LINESTRING (29.8123668 50.465637, 29.8121681 50.4647613, 29.8119824 50.4640728, 29.811934 50.4638588, 29.8118597 50.463508)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,70.838,"LINESTRING (29.8127709 50.4677951, 29.8126343 50.467164)",2
154335884,,Зелена вулиця,residential,,False,True,397.621,"LINESTRING (29.8127709 50.4677951, 29.8125582 50.467815, 29.8122132 50.4678412, 29.8118575 50.4678607, 29.811608 50.4678644, 29.8113408 50.4678658, 29.8100384 50.46784, 29.8097508 50.4678374, 29.8094703 50.4678438, 29.8091402 50.467866, 29.8088102 50.4678837, 29.8084535 50.4678737, 29.8079977 50.4678456, 29.8075429 50.4678132, 29.8071801 50.4677537)",
128459634,,Банківська вулиця,residential,,False,True,24.279,"LINESTRING (29.8138711 50.4602068, 29.8135318 50.4602387)",
65081698,О-101415,вулиця Богдана Хмельницького,tertiary,6,False,False,53.846000000000004,"LINESTRING (29.8122209 50.4599313, 29.8127493 50.4600161, 29.8129567 50.4600539)",
65081698,О-101415,вулиця Богдана Хмельницького,tertiary,6,False,True,96.783,"LINESTRING (29.8122209 50.4599313, 29.8117267 50.4598571, 29.8108916 50.4597278)",
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,65.327,"LINESTRING (29.8117281 50.4629265, 29.8118597 50.463508)",2
188190241,,,residential,,False,False,161.785,"LINESTRING (29.8117281 50.4629265, 29.812372 50.4628447, 29.8128456 50.4627703, 29.8129923 50.4627075, 29.8131377 50.4626507, 29.8138901 50.4624896)",
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,96.12,"LINESTRING (29.8117281 50.4629265, 29.8116335 50.4625067, 29.8115122 50.4620732)",2
188190241,,,residential,,False,True,161.785,"LINESTRING (29.8138901 50.4624896, 29.8131377 50.4626507, 29.8129923 50.4627075, 29.8128456 50.4627703, 29.812372 50.4628447, 29.8117281 50.4629265)",
188272733,,вулиця Сергія Корольова,residential,,False,True,165.405,"LINESTRING (29.8137428 50.4616461, 29.8131713 50.4617798, 29.8124485 50.461953, 29.8117858 50.462045, 29.8117462 50.4620496, 29.8116265 50.4620635, 29.8115122 50.4620732)",
188272733,,вулиця Сергія Корольова,residential,,False,False,165.405,"LINESTRING (29.8115122 50.4620732, 29.8116265 50.4620635, 29.8117462 50.4620496, 29.8117858 50.462045, 29.8124485 50.461953, 29.8131713 50.4617798, 29.8137428 50.4616461)",
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,False,37.559,"LINESTRING (29.8115122 50.4620732, 29.8114999 50.4620294, 29.8114817 50.4619642, 29.8114778 50.4619398, 29.8114457 50.4617383)",2
419088090,Т-10-19,вулиця Димитрія Ростовського,secondary,,False,True,96.12,"LINESTRING (29.8115122 50.4620732, 29.8116335 50.4625067, 29.8117281 50.4629265)",2
128297631,,Паркова вулиця,residential,,False,False,66.661,"LINESTRING (29.810947 50.4626994, 29.8108221 50.4632936)",
128297631,,Паркова вулиця,residential,,False,True,75.21,"LINESTRING (29.810947 50.4626994, 29.811088 50.462029)",
998687268,,,residential,,False,True,129.603,"LINESTRING (29.810947 50.4626994, 29.8091215 50.4626096)",
998687268,,,residential,,False,False,129.603,"LINESTRING (29.8091215 50.4626096, 29.810947 50.4626994)",
