osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed
74285289,tertiary,False,False,133.253,"LINESTRING (39.03018 48.4923706, 39.0304033 48.4911814)",,,
74285289,tertiary,False,False,213.373,"LINESTRING (39.0302703 48.4897418, 39.0283989 48.4882776)",,,
182575978,residential,False,False,7.098,"LINESTRING (39.0302703 48.4897418, 39.0303532 48.4897093)",,,
74285289,tertiary,False,True,83.46000000000001,"LINESTRING (39.0302703 48.4897418, 39.0304527 48.4899764, 39.0305278 48.4902111, 39.0305212 48.4904578)",,,
74285289,tertiary,False,False,83.46000000000001,"LINESTRING (39.0305212 48.4904578, 39.0305278 48.4902111, 39.0304527 48.4899764, 39.0302703 48.4897418)",,,
74285289,tertiary,False,True,67.43,"LINESTRING (39.0305212 48.4904578, 39.030482 48.4907452, 39.0304278 48.491061)",,,
198419788,unclassified,False,True,602.113,"LINESTRING (39.0305212 48.4904578, 39.0258067 48.4899216, 39.0224665 48.4895499)",,,
78583536,trunk_link,False,False,22.223,"LINESTRING (39.0297482 48.4924932, 39.0295595 48.4923373)",,,
525010092,trunk,True,False,28.866,"LINESTRING (39.0297482 48.4924932, 39.0293594 48.4924616)",2,М-30,50
78583536,trunk_link,False,True,22.223,"LINESTRING (39.0295595 48.4923373, 39.0297482 48.4924932)",,,
78583590,trunk,True,False,45.875,"LINESTRING (39.0295595 48.4923373, 39.03018 48.4923706)",2,М-30,50
182575969,residential,False,False,108.408,"LINESTRING (39.0269126 48.4848586, 39.0278992 48.4855817)",,,
182575944,residential,False,False,162.186,"LINESTRING (39.0269126 48.4848586, 39.0260464 48.4853646, 39.0252617 48.485823)",,,
182575969,residential,False,False,252.273,"LINESTRING (39.0278992 48.4855817, 39.0301392 48.4872972)",,,
182575969,residential,False,True,108.408,"LINESTRING (39.0278992 48.4855817, 39.0269126 48.4848586)",,,
182575965,residential,False,False,166.081,"LINESTRING (39.0278992 48.4855817, 39.0269298 48.4861899, 39.0262841 48.486623)",,,
74285289,tertiary,False,True,12.524,"LINESTRING (39.0252617 48.485823, 39.0253716 48.4859089)",,,
