osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge
107980189,False,Н-09,вулиця Миру,primary,50,True,142.825,"LINESTRING (24.3577576 48.2695872, 24.357422 48.2693574, 24.3571324 48.2691396, 24.3567032 48.2687825, 24.3565162 48.2686062)",
351456201,False,,,residential,,True,135.748,"LINESTRING (24.3577576 48.2695872, 24.3578313 48.2695046, 24.3590776 48.2687451)",
739490602,True,Н-09,вулиця Миру,primary,50,False,135.503,"LINESTRING (24.3577576 48.2695872, 24.3579743 48.2696787, 24.3591168 48.2703995)",
"[313562883, 739490603]",False,,Набережна вулиця,residential,,False,202.587,"LINESTRING (24.3577576 48.2695872, 24.3574718 48.2697348, 24.3571418 48.2699638, 24.3569677 48.2700679, 24.3569094 48.2700742, 24.3568249 48.270052, 24.3564829 48.269876, 24.3563241 48.2697889, 24.3561466 48.2697019, 24.3559411 48.2696086, 24.355626 48.2694366)",
"[739490601, 107980188, 34752085]",False,Н-09,"['вулиця Грушевського', 'вулиця Миру']",primary,50,True,62.394,"LINESTRING (24.3614041 48.2720013, 24.3613527 48.2719727, 24.3610711 48.2717806, 24.3608053 48.2716066)",yes
88848886,False,О-070903,вулиця Борканюка,tertiary,,False,78.061,"LINESTRING (24.3614041 48.2720013, 24.3613672 48.2720416, 24.3612881 48.2721278, 24.3609167 48.2723512, 24.3607174 48.2725275)",
88848886,False,О-070903,вулиця Борканюка,tertiary,,True,365.952,"LINESTRING (24.3578717 48.2762424, 24.3580886 48.2755819, 24.3585461 48.27458, 24.3586207 48.2744475, 24.3587008 48.2743095, 24.3588435 48.2741335, 24.359238 48.2737918, 24.3597833 48.2732556)",
88848886,False,О-070903,вулиця Борканюка,tertiary,,False,106.461,"LINESTRING (24.3607174 48.2725275, 24.3597833 48.2732556)",
88848886,False,О-070903,вулиця Борканюка,tertiary,,True,78.061,"LINESTRING (24.3607174 48.2725275, 24.3609167 48.2723512, 24.3612881 48.2721278, 24.3613672 48.2720416, 24.3614041 48.2720013)",
312808630,False,,вулиця Незалежності,residential,,False,141.851,"LINESTRING (24.3607174 48.2725275, 24.3609637 48.2729257, 24.3611559 48.2732516, 24.3611999 48.2734507, 24.3611762 48.273627, 24.3611163 48.2737367)",
88848886,False,О-070903,вулиця Борканюка,tertiary,,True,106.461,"LINESTRING (24.3597833 48.2732556, 24.3607174 48.2725275)",
88848886,False,О-070903,вулиця Борканюка,tertiary,,False,365.952,"LINESTRING (24.3597833 48.2732556, 24.359238 48.2737918, 24.3588435 48.2741335, 24.3587008 48.2743095, 24.3586207 48.2744475, 24.3585461 48.27458, 24.3580886 48.2755819, 24.3578717 48.2762424)",
"[219235600, 219235598, 219235599]",False,,"['вулиця Борканюка', 'вулиця Івана Франка']",residential,,True,120.77,"LINESTRING (24.3597833 48.2732556, 24.3590032 48.2730807, 24.3585508 48.2729863, 24.3584283 48.2729598, 24.3583516 48.2729249, 24.3582805 48.2728666)",yes
351456201,False,,,residential,,True,36.759,"LINESTRING (24.3590776 48.2687451, 24.3594899 48.2685608)",
351456201,False,,,residential,,False,135.748,"LINESTRING (24.3590776 48.2687451, 24.3578313 48.2695046, 24.3577576 48.2695872)",
"[473027393, 351456203]",False,,вулиця Лисенка,residential,,False,251.637,"LINESTRING (24.3590776 48.2687451, 24.3596587 48.2691672, 24.3602287 48.2696839, 24.3602353 48.2697314, 24.3601173 48.2698046, 24.3596935 48.2700242, 24.3591707 48.2703611, 24.3591168 48.2703995)",
351456201,False,,,residential,,False,36.759,"LINESTRING (24.3594899 48.2685608, 24.3590776 48.2687451)",
739490601,False,Н-09,вулиця Миру,primary,50,False,1.668,"LINESTRING (24.3607892 48.2715961, 24.3608053 48.2716066)",
739490600,True,Н-09,вулиця Миру,primary,50,False,317.226,"LINESTRING (24.3607892 48.2715961, 24.3606539 48.2715404, 24.3591692 48.2705619, 24.3579114 48.269733, 24.3577576 48.2695872)",
626930722,False,,,residential,,True,100.141,"LINESTRING (24.3559855 48.2762174, 24.3557829 48.2762439, 24.3556407 48.276285, 24.3554301 48.2763928, 24.3551834 48.2765046, 24.3551284 48.2765429, 24.3550654 48.2766465, 24.3549392 48.2767319)",
626930729,False,,вулиця Івана Франка,residential,,True,82.326,"LINESTRING (24.3559855 48.2762174, 24.3559626 48.276085, 24.3559478 48.2760054, 24.3559075 48.2758055, 24.3559116 48.2756798, 24.3559411 48.2754813)",
294430418,False,,вулиця Івана Франка,residential,,False,199.11,"LINESTRING (24.3564335 48.2705965, 24.3568163 48.27086, 24.3570355 48.2710668, 24.3572769 48.2713257, 24.3577648 48.2719373, 24.3577636 48.2719782, 24.3577991 48.272109)",
"[219235600, 219235598, 219235599]",False,,"['вулиця Івана Франка', 'вулиця Борканюка']",residential,,False,120.77,"LINESTRING (24.3582805 48.2728666, 24.3583516 48.2729249, 24.3584283 48.2729598, 24.3585508 48.2729863, 24.3590032 48.2730807, 24.3597833 48.2732556)",yes
294430418,False,,вулиця Івана Франка,residential,,True,91.82900000000001,"LINESTRING (24.3582805 48.2728666, 24.3580616 48.2725822, 24.3578428 48.2721504, 24.3577991 48.272109)",
626930729,False,,вулиця Івана Франка,residential,,False,358.09900000000005,"LINESTRING (24.3582805 48.2728666, 24.35829 48.2730732, 24.3582989 48.2731846, 24.358297 48.2735241, 24.3582371 48.2737126, 24.3581647 48.273825, 24.3581218 48.2738929, 24.3580478 48.2739775, 24.3578643 48.2740964, 24.3573815 48.2743731, 24.3571669 48.2745087, 24.3569268 48.2747111, 24.3567042 48.2749629, 24.3565902 48.2750497, 24.3563635 48.27517, 24.3562683 48.2752067, 24.3561798 48.275271, 24.3560335 48.2753699, 24.3559411 48.2754813)",
294430418,False,,вулиця Івана Франка,residential,,False,91.829,"LINESTRING (24.3577991 48.272109, 24.3578428 48.2721504, 24.3580616 48.2725822, 24.3582805 48.2728666)",
294430418,False,,вулиця Івана Франка,residential,,True,199.11,"LINESTRING (24.3577991 48.272109, 24.3577636 48.2719782, 24.3577648 48.2719373, 24.3572769 48.2713257, 24.3570355 48.2710668, 24.3568163 48.27086, 24.3564335 48.2705965)",
312808630,False,,вулиця Незалежності,residential,,True,382.00299999999993,"LINESTRING (24.359146 48.276752, 24.3591951 48.2765417, 24.3592528 48.2763293, 24.3592165 48.2761324, 24.3592079 48.2759557, 24.3592671 48.2758708, 24.3593484 48.275801, 24.3597152 48.2755557, 24.3600811 48.2753313, 24.3603368 48.2751331, 24.3605123 48.2749416, 24.3605712 48.2748519, 24.3606147 48.2746455, 24.3606881 48.2743674, 24.3607772 48.2741291, 24.3611163 48.2737367)",
312808630,False,,вулиця Незалежності,residential,,False,382.0030000000001,"LINESTRING (24.3611163 48.2737367, 24.3607772 48.2741291, 24.3606881 48.2743674, 24.3606147 48.2746455, 24.3605712 48.2748519, 24.3605123 48.2749416, 24.3603368 48.2751331, 24.3600811 48.2753313, 24.3597152 48.2755557, 24.3593484 48.275801, 24.3592671 48.2758708, 24.3592079 48.2759557, 24.3592165 48.2761324, 24.3592528 48.2763293, 24.3591951 48.2765417, 24.359146 48.276752)",
312808630,False,,вулиця Незалежності,residential,,True,141.851,"LINESTRING (24.3611163 48.2737367, 24.3611762 48.273627, 24.3611999 48.2734507, 24.3611559 48.2732516, 24.3609637 48.2729257, 24.3607174 48.2725275)",
866070125,False,,,residential,,False,59.042,"LINESTRING (24.355626 48.2694366, 24.3561885 48.2690601)",
"[739490603, 313562883]",False,,Набережна вулиця,residential,,True,202.587,"LINESTRING (24.355626 48.2694366, 24.3559411 48.2696086, 24.3561466 48.2697019, 24.3563241 48.2697889, 24.3564829 48.269876, 24.3568249 48.270052, 24.3569094 48.2700742, 24.3569677 48.2700679, 24.3571418 48.2699638, 24.3574718 48.2697348, 24.3577576 48.2695872)",
