osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,junction,lanes,maxspeed
395765630,вулиця Війтівська Гора,tertiary,False,False,56.328,"LINESTRING (23.5110549 49.347512, 23.5108369 49.3474678, 23.5103121 49.3473622)",,,,,
417551699,вулиця Війтівська Гора,tertiary,False,True,104.2,"LINESTRING (23.5110549 49.347512, 23.5111367 49.3475233, 23.5114988 49.3475699, 23.5115354 49.3475743, 23.5116285 49.3475847, 23.5118241 49.3475988, 23.5121303 49.3476159, 23.5124794 49.3476316)",,,,,
153326484,вулиця Солоний Ставок,tertiary,False,True,340.6800000000001,"LINESTRING (23.5025283 49.3476215, 23.5023858 49.3476577, 23.502033 49.3477553, 23.5016559 49.3478622, 23.5013156 49.347959, 23.5012242 49.3479845, 23.5010718 49.3480295, 23.5009519 49.3480753, 23.5008447 49.3481206, 23.5007701 49.3481561, 23.5007001 49.348197, 23.5004836 49.3483353, 23.5004356 49.3483659, 23.5003724 49.3484077, 23.5002911 49.3484614, 23.5002362 49.3485107, 23.5001888 49.3485585, 23.5001468 49.3486107, 23.5000967 49.3486881, 23.5000861 49.3487068, 23.4998206 49.3493033, 23.4997366 49.3494823, 23.499716 49.3495275, 23.4996774 49.3496126, 23.4996469 49.3496642, 23.4996028 49.349739)",,,,,
161521886,Бориславська вулиця,tertiary,False,True,132.289,"LINESTRING (23.5025283 49.3476215, 23.5026224 49.3477037, 23.5029746 49.3480238, 23.5034134 49.3484405, 23.5035767 49.3485955)",,,,,
380334553,вулиця Маркіяна Шашкевича,tertiary,False,False,343.27599999999995,"LINESTRING (23.5025283 49.3476215, 23.5026507 49.3476002, 23.502715 49.3475926, 23.5027741 49.3475856, 23.5029102 49.3475718, 23.5031859 49.3475603, 23.5033496 49.3475554, 23.5039799 49.347531, 23.5043341 49.3475189, 23.5048254 49.347456, 23.5050876 49.3474028, 23.5052628 49.3473602, 23.5053495 49.3473394, 23.5054681 49.347321, 23.5056251 49.3473129, 23.5059419 49.3473183, 23.5062337 49.3473233, 23.5064795 49.347323, 23.5065991 49.3473091, 23.5067824 49.3472758, 23.5070898 49.347198, 23.50711 49.3471932, 23.5071764 49.3471772)",,,,,
417551699,вулиця Війтівська Гора,tertiary,False,False,104.2,"LINESTRING (23.5124794 49.3476316, 23.5121303 49.3476159, 23.5118241 49.3475988, 23.5116285 49.3475847, 23.5115354 49.3475743, 23.5114988 49.3475699, 23.5111367 49.3475233, 23.5110549 49.347512)",,,,,
153326652,вулиця Устияновичів,residential,False,True,229.49600000000004,"LINESTRING (23.5075848 49.3479494, 23.5076592 49.3479535, 23.5079824 49.3479715, 23.5081031 49.3479872, 23.5084364 49.3477687, 23.5085028 49.3477425, 23.5087205 49.3476817, 23.5089935 49.3476288, 23.5091655 49.3476093, 23.5094099 49.3475953, 23.5098838 49.3476092, 23.5100112 49.3476132, 23.5100923 49.3476091, 23.5101802 49.3475942, 23.5102918 49.3473987, 23.5103121 49.3473622)",,,,,
154090942,Трускавецька вулиця,secondary,False,False,85.804,"LINESTRING (23.5075848 49.3479494, 23.5076525 49.3474457, 23.5076585 49.3474014, 23.5076865 49.3471806)",О-140401,,,,
"[153784346, 154090941, 154090942]",Трускавецька вулиця,secondary,False,True,95.497,"LINESTRING (23.5075848 49.3479494, 23.5075669 49.348018, 23.5075427 49.3480896, 23.5074815 49.3481933, 23.5073342 49.3484061, 23.5070849 49.3487401)",О-140401,yes,,,
153326055,Коминярська вулиця,residential,False,True,321.661,"LINESTRING (23.5035767 49.3485955, 23.5034931 49.3486176, 23.5033733 49.348647, 23.5031846 49.3486937, 23.5029842 49.3487436, 23.5028812 49.3487564, 23.5027294 49.3487687, 23.5021891 49.3488096, 23.5018886 49.3488474, 23.5015924 49.3489065, 23.5012948 49.3489876, 23.5009736 49.3490801, 23.5005569 49.3491964, 23.5002776 49.3492847, 23.5002039 49.3493413, 23.5001527 49.3494154, 23.5001192 49.3496038, 23.5001027 49.3496533, 23.49995 49.3498535)",,,,,
161521886,Бориславська вулиця,tertiary,False,False,132.289,"LINESTRING (23.5035767 49.3485955, 23.5034134 49.3484405, 23.5029746 49.3480238, 23.5026224 49.3477037, 23.5025283 49.3476215)",,,,,
161521886,Бориславська вулиця,tertiary,False,True,74.313,"LINESTRING (23.5035767 49.3485955, 23.5036987 49.3487129, 23.5040008 49.349002, 23.5041521 49.3491488)",,,,,
153326940,вулиця Фридерика Шопена,residential,True,False,225.00099999999998,"LINESTRING (23.5070849 49.3487401, 23.5071719 49.3487665, 23.5075683 49.3489069, 23.5076955 49.348963, 23.5079399 49.3490855, 23.508145 49.3492046, 23.5082349 49.3492644, 23.508266 49.3492943, 23.5082949 49.3493509, 23.5083088 49.3494117, 23.5083372 49.3496413, 23.5083318 49.349797, 23.5082706 49.3499112, 23.5080228 49.3501835, 23.5079871 49.3502218, 23.5079139 49.3502832)",,,,,
"[153784346, 154090941, 154090942]",Трускавецька вулиця,secondary,False,False,95.49699999999999,"LINESTRING (23.5070849 49.3487401, 23.5073342 49.3484061, 23.5074815 49.3481933, 23.5075427 49.3480896, 23.5075669 49.348018, 23.5075848 49.3479494)",О-140401,yes,,,
153784346,Трускавецька вулиця,secondary,False,True,111.24,"LINESTRING (23.5070849 49.3487401, 23.5069979 49.3488578, 23.5065863 49.3494708, 23.5064626 49.3496546)",О-140401,,,,
161521886,Бориславська вулиця,tertiary,False,False,24.183999999999997,"LINESTRING (23.5043349 49.3493308, 23.504222 49.3492184, 23.5041521 49.3491488)",,,,,
586412820,Бориславська вулиця,tertiary,True,False,37.735,"LINESTRING (23.5043349 49.3493308, 23.5045195 49.3494007, 23.5046321 49.3494251, 23.504814 49.3494579)",,,,,
153313015,,residential,False,True,304.036,"LINESTRING (23.5115832 49.3494674, 23.5115834 49.3493503, 23.5118393 49.349349, 23.5118458 49.3498588, 23.5118474 49.3499078, 23.5118509 49.3501963, 23.5118212 49.3502708, 23.5117772 49.3503132, 23.5117097 49.3503441, 23.5116582 49.3503583, 23.5116073 49.3503626, 23.5115207 49.3503557, 23.5110536 49.3502876, 23.510862 49.3502628, 23.5107669 49.350287, 23.5106797 49.350336, 23.5106179 49.3503872, 23.5104864 49.3505633, 23.5103852 49.3507555, 23.5103407 49.3508478, 23.5102805 49.3509957)",,,,,
153315607,Музична вулиця,tertiary,True,False,26.199,"LINESTRING (23.505255 49.3494457, 23.5051556 49.3494856, 23.5051158 49.3495002, 23.5050648 49.3495313, 23.5050094 49.349582, 23.5049905 49.3496003)",,,,,
153326242,Музична вулиця,tertiary,False,True,91.114,"LINESTRING (23.505255 49.3494457, 23.505416 49.3494435, 23.5056473 49.3494771, 23.5059255 49.3495321, 23.5062883 49.3496132, 23.5063773 49.3496336, 23.5064626 49.3496546)",,,,,
916665765,,tertiary,True,False,3.099,"LINESTRING (23.504814 49.3494579, 23.5048566 49.3494605)",,,roundabout,,
240397515,Бориславська вулиця,tertiary,True,False,39.543,"LINESTRING (23.504657 49.3496178, 23.5045931 49.3495663, 23.5043349 49.3493308)",,,,,
378026814,,tertiary,True,False,24.775,"LINESTRING (23.504657 49.3496178, 23.5046451 49.3495911, 23.5046435 49.3495632, 23.5046521 49.349536, 23.5046707 49.3495108, 23.5046979 49.3494894, 23.5047323 49.3494728, 23.5047717 49.3494621, 23.504814 49.3494579)",,,roundabout,,
153325963,вулиця Завалля,secondary,False,False,126.52099999999999,"LINESTRING (23.5064626 49.3496546, 23.5065831 49.3496918, 23.5066929 49.3497317, 23.507103 49.349899, 23.507561 49.3500979, 23.5079139 49.3502832)",,,,,
153326242,Музична вулиця,tertiary,False,False,91.114,"LINESTRING (23.5064626 49.3496546, 23.5063773 49.3496336, 23.5062883 49.3496132, 23.5059255 49.3495321, 23.5056473 49.3494771, 23.505416 49.3494435, 23.505255 49.3494457)",,,,,
153326610,Трускавецька вулиця,residential,False,True,124.65199999999999,"LINESTRING (23.5064626 49.3496546, 23.5061182 49.3501817, 23.5060965 49.3502139, 23.5057941 49.3506643, 23.5057809 49.3506839)",,,,,
153784346,Трускавецька вулиця,secondary,False,False,111.24,"LINESTRING (23.5064626 49.3496546, 23.5065863 49.3494708, 23.5069979 49.3488578, 23.5070849 49.3487401)",О-140401,,,,
153325681,вулиця Данила Галицького,tertiary,True,False,22.197,"LINESTRING (23.504836 49.3498131, 23.5046784 49.3496419)",,,,,
153326514,площа Василя Стефаника,residential,False,False,43.539,"LINESTRING (23.504836 49.3498131, 23.5049171 49.3498871, 23.5051683 49.3501393)",,,,,
155009412,вулиця Данила Галицького,tertiary,False,True,149.87599999999998,"LINESTRING (23.504836 49.3498131, 23.5047386 49.3499313, 23.5047095 49.3499665, 23.504497 49.3502242, 23.5043354 49.3504202, 23.5039139 49.3509103, 23.5038418 49.3509951)",,,,,
153326055,Коминярська вулиця,residential,False,False,321.66100000000006,"LINESTRING (23.49995 49.3498535, 23.5001027 49.3496533, 23.5001192 49.3496038, 23.5001527 49.3494154, 23.5002039 49.3493413, 23.5002776 49.3492847, 23.5005569 49.3491964, 23.5009736 49.3490801, 23.5012948 49.3489876, 23.5015924 49.3489065, 23.5018886 49.3488474, 23.5021891 49.3488096, 23.5027294 49.3487687, 23.5028812 49.3487564, 23.5029842 49.3487436, 23.5031846 49.3486937, 23.5033733 49.348647, 23.5034931 49.3486176, 23.5035767 49.3485955)",,,,,
"[380326916, 154268085, 154268086]",Жупна вулиця,residential,False,False,28.189999999999998,"LINESTRING (23.49995 49.3498535, 23.4998828 49.3498303, 23.499837 49.3498156, 23.499716 49.3497754, 23.4996662 49.3497594, 23.4996028 49.349739)",,yes,,,
380326916,Жупна вулиця,residential,False,True,88.965,"LINESTRING (23.49995 49.3498535, 23.5006969 49.3501319, 23.5010164 49.3502504)",,,,,
153326484,вулиця Солоний Ставок,tertiary,False,False,340.68,"LINESTRING (23.4996028 49.349739, 23.4996469 49.3496642, 23.4996774 49.3496126, 23.499716 49.3495275, 23.4997366 49.3494823, 23.4998206 49.3493033, 23.5000861 49.3487068, 23.5000967 49.3486881, 23.5001468 49.3486107, 23.5001888 49.3485585, 23.5002362 49.3485107, 23.5002911 49.3484614, 23.5003724 49.3484077, 23.5004356 49.3483659, 23.5004836 49.3483353, 23.5007001 49.348197, 23.5007701 49.3481561, 23.5008447 49.3481206, 23.5009519 49.3480753, 23.5010718 49.3480295, 23.5012242 49.3479845, 23.5013156 49.347959, 23.5016559 49.3478622, 23.502033 49.3477553, 23.5023858 49.3476577, 23.5025283 49.3476215)",,,,,
"[380326916, 154268085, 154268086]",Жупна вулиця,residential,False,True,28.19,"LINESTRING (23.4996028 49.349739, 23.4996662 49.3497594, 23.499716 49.3497754, 23.499837 49.3498156, 23.4998828 49.3498303, 23.49995 49.3498535)",,yes,,,
153325824,Гончарська вулиця,residential,False,False,145.449,"LINESTRING (23.5051683 49.3501393, 23.505134 49.3501781, 23.5049323 49.3504064, 23.5046211 49.3507577, 23.5045401 49.350845, 23.5045152 49.3508739, 23.5043151 49.3510979, 23.5041666 49.3512729)",,,,1,
153326514,площа Василя Стефаника,residential,False,False,13.208,"LINESTRING (23.5051683 49.3501393, 23.5051873 49.3501562, 23.5052742 49.350236)",,,,,
153326514,площа Василя Стефаника,residential,False,True,43.539,"LINESTRING (23.5051683 49.3501393, 23.5049171 49.3498871, 23.504836 49.3498131)",,,,,
153326223,Маріїнська вулиця,residential,False,True,121.894,"LINESTRING (23.5010164 49.3502504, 23.5009176 49.3504725, 23.5008258 49.3507277, 23.5007907 49.3508426, 23.5007621 49.3509254, 23.5007245 49.3510817, 23.5007204 49.3512026, 23.5007185 49.3513243)",,,,,
154537761,Жупна вулиця,residential,False,True,228.484,"LINESTRING (23.5010164 49.3502504, 23.5012062 49.3503018, 23.5015085 49.3503515, 23.5017932 49.3503802, 23.5022132 49.3504063, 23.5023312 49.3504164, 23.5026153 49.3504442, 23.5028703 49.3504863, 23.5029571 49.3505056, 23.5030226 49.3505243, 23.5031697 49.3505898, 23.5034488 49.3507481, 23.5035861 49.3508358, 23.5036902 49.3509021, 23.5037304 49.3509268, 23.5038418 49.3509951)",,,,,
380326916,Жупна вулиця,residential,False,False,88.965,"LINESTRING (23.5010164 49.3502504, 23.5006969 49.3501319, 23.49995 49.3498535)",,,,,
153325963,вулиця Завалля,secondary,False,False,73.316,"LINESTRING (23.5079139 49.3502832, 23.5080766 49.3503801, 23.5080872 49.3503864, 23.5086456 49.3507387)",,,,,
153325963,вулиця Завалля,secondary,False,True,126.521,"LINESTRING (23.5079139 49.3502832, 23.507561 49.3500979, 23.507103 49.349899, 23.5066929 49.3497317, 23.5065831 49.3496918, 23.5064626 49.3496546)",,,,,
153325963,вулиця Завалля,secondary,False,True,73.316,"LINESTRING (23.5086456 49.3507387, 23.5080872 49.3503864, 23.5080766 49.3503801, 23.5079139 49.3502832)",,,,,
"[153326162, 154091430, 154091431]",вулиця Богдана Лепкого,residential,False,False,404.2710000000001,"LINESTRING (23.5086456 49.3507387, 23.5087296 49.3506551, 23.5087681 49.3506028, 23.5089633 49.3503179, 23.5092884 49.3498571, 23.509511 49.3496553, 23.5097634 49.3494442, 23.510071 49.3491955, 23.510194 49.3490987, 23.5103021 49.3490056, 23.5103393 49.3489662, 23.5104221 49.3488719, 23.5105045 49.348768, 23.510585 49.3486539, 23.5106253 49.3485857, 23.5107062 49.3484367, 23.5107134 49.3484215, 23.5108121 49.348162, 23.5108478 49.3480743, 23.5110549 49.347512)",,yes,,,
153326551,Театральна площа,secondary,False,True,54.635999999999996,"LINESTRING (23.5086456 49.3507387, 23.5087749 49.3508354, 23.5088233 49.3508783, 23.5088441 49.3508988, 23.5088558 49.3509213, 23.508859 49.3509524, 23.5088532 49.3509942, 23.5088053 49.35118)",,,,,
153313015,,residential,False,False,304.03599999999994,"LINESTRING (23.5102805 49.3509957, 23.5103407 49.3508478, 23.5103852 49.3507555, 23.5104864 49.3505633, 23.5106179 49.3503872, 23.5106797 49.350336, 23.5107669 49.350287, 23.510862 49.3502628, 23.5110536 49.3502876, 23.5115207 49.3503557, 23.5116073 49.3503626, 23.5116582 49.3503583, 23.5117097 49.3503441, 23.5117772 49.3503132, 23.5118212 49.3502708, 23.5118509 49.3501963, 23.5118474 49.3499078, 23.5118458 49.3498588, 23.5118393 49.349349, 23.5115834 49.3493503, 23.5115832 49.3494674)",,,,,
153326945,вулиця Бруно Шульца,residential,False,False,76.66199999999999,"LINESTRING (23.5102805 49.3509957, 23.510402 49.3510087, 23.5108019 49.3510489, 23.5109454 49.3510629, 23.5113286 49.3510902)",,,,,
153326945,вулиця Бруно Шульца,residential,False,True,82.0,"LINESTRING (23.5102805 49.3509957, 23.5102637 49.3510407, 23.510143 49.3514229, 23.5100651 49.3516461, 23.5100397 49.3517162)",,,,,
153325915,вулиця Данила Галицького,residential,False,True,87.06599999999999,"LINESTRING (23.5038418 49.3509951, 23.5037978 49.3511583, 23.5036632 49.3515045, 23.5036483 49.3515425, 23.5035651 49.3517567)",,,,,
153325956,вулиця Юрія Дрогобича,tertiary,False,False,190.822,"LINESTRING (23.5038418 49.3509951, 23.5036989 49.3510176, 23.5035577 49.3510399, 23.5033908 49.3510655, 23.5032729 49.351077, 23.503016 49.3510999, 23.501775 49.3512261, 23.5012431 49.3512697)",,,,,
154537761,Жупна вулиця,residential,False,False,228.48400000000004,"LINESTRING (23.5038418 49.3509951, 23.5037304 49.3509268, 23.5036902 49.3509021, 23.5035861 49.3508358, 23.5034488 49.3507481, 23.5031697 49.3505898, 23.5030226 49.3505243, 23.5029571 49.3505056, 23.5028703 49.3504863, 23.5026153 49.3504442, 23.5023312 49.3504164, 23.5022132 49.3504063, 23.5017932 49.3503802, 23.5015085 49.3503515, 23.5012062 49.3503018, 23.5010164 49.3502504)",,,,,
155009412,вулиця Данила Галицького,tertiary,False,False,149.876,"LINESTRING (23.5038418 49.3509951, 23.5039139 49.3509103, 23.5043354 49.3504202, 23.504497 49.3502242, 23.5047095 49.3499665, 23.5047386 49.3499313, 23.504836 49.3498131)",,,,,
346212701,Жупна вулиця,residential,False,True,38.897,"LINESTRING (23.5038418 49.3509951, 23.5038958 49.3510368, 23.5040449 49.3511519, 23.5041666 49.3512729)",,,,,
153326945,вулиця Бруно Шульца,residential,False,True,76.66199999999999,"LINESTRING (23.5113286 49.3510902, 23.5109454 49.3510629, 23.5108019 49.3510489, 23.510402 49.3510087, 23.5102805 49.3509957)",,,,,
153326551,Театральна площа,secondary,False,False,54.636,"LINESTRING (23.5088053 49.35118, 23.5088532 49.3509942, 23.508859 49.3509524, 23.5088558 49.3509213, 23.5088441 49.3508988, 23.5088233 49.3508783, 23.5087749 49.3508354, 23.5086456 49.3507387)",,,,,
153326551,Театральна площа,secondary,False,True,35.617,"LINESTRING (23.5088053 49.35118, 23.5087567 49.3513648, 23.5087417 49.3514346, 23.5087921 49.3514876)",,,,,
338706373,вулиця Підвалля,residential,False,True,203.78300000000002,"LINESTRING (23.5088053 49.35118, 23.5087503 49.3511534, 23.508686 49.3511267, 23.5078182 49.3507393, 23.5077096 49.3506974, 23.5075665 49.3506423, 23.5074483 49.3506, 23.5071881 49.3505069, 23.5070179 49.350446, 23.506384 49.3502554)",,,,,
153325824,Гончарська вулиця,residential,False,True,145.449,"LINESTRING (23.5041666 49.3512729, 23.5043151 49.3510979, 23.5045152 49.3508739, 23.5045401 49.350845, 23.5046211 49.3507577, 23.5049323 49.3504064, 23.505134 49.3501781, 23.5051683 49.3501393)",,,,1,
346212701,Жупна вулиця,residential,False,False,38.897000000000006,"LINESTRING (23.5041666 49.3512729, 23.5040449 49.3511519, 23.5038958 49.3510368, 23.5038418 49.3509951)",,,,,
346212701,Жупна вулиця,residential,False,True,25.456,"LINESTRING (23.5041666 49.3512729, 23.5042265 49.3514085, 23.5042638 49.3514929)",,,,,
153325956,вулиця Юрія Дрогобича,tertiary,False,False,38.482,"LINESTRING (23.5012431 49.3512697, 23.5011356 49.35128, 23.5007185 49.3513243)",,,,,
153325956,вулиця Юрія Дрогобича,tertiary,False,True,190.822,"LINESTRING (23.5012431 49.3512697, 23.501775 49.3512261, 23.503016 49.3510999, 23.5032729 49.351077, 23.5033908 49.3510655, 23.5035577 49.3510399, 23.5036989 49.3510176, 23.5038418 49.3509951)",,,,,
153326244,вулиця Адама Міцкевича,residential,True,False,222.081,"LINESTRING (23.5012431 49.3512697, 23.5014058 49.3515638, 23.5015366 49.3517786, 23.5016184 49.3519238, 23.5017388 49.3521292, 23.5018142 49.3522629, 23.5022857 49.3530772, 23.5023224 49.353139)",,,,2,40
153325956,вулиця Юрія Дрогобича,tertiary,False,True,38.482,"LINESTRING (23.5007185 49.3513243, 23.5011356 49.35128, 23.5012431 49.3512697)",,,,,
153326223,Маріїнська вулиця,residential,False,False,121.89399999999999,"LINESTRING (23.5007185 49.3513243, 23.5007204 49.3512026, 23.5007245 49.3510817, 23.5007621 49.3509254, 23.5007907 49.3508426, 23.5008258 49.3507277, 23.5009176 49.3504725, 23.5010164 49.3502504)",,,,,
154658322,Шевська вулиця,residential,True,False,65.579,"LINESTRING (23.5081391 49.3513422, 23.5077648 49.3518792)",,,,,
339934136,вулиця Івана Мазепи,residential,False,True,63.322,"LINESTRING (23.5081391 49.3513422, 23.5073199 49.3511434)",,,,,
339934136,вулиця Івана Мазепи,residential,False,False,49.986000000000004,"LINESTRING (23.5081391 49.3513422, 23.5083414 49.3513872, 23.5083817 49.3513961, 23.5087921 49.3514876)",,,,,
153326211,вулиця Івана Мазепи,secondary,False,True,7.78,"LINESTRING (23.5088939 49.3515099, 23.5087921 49.3514876)",,,,,
153326155,вулиця Йосипа Левицького,residential,False,False,73.22900000000001,"LINESTRING (23.5088939 49.3515099, 23.5088739 49.351545, 23.5088389 49.3516054, 23.5087597 49.3517451, 23.5085316 49.3521247)",,,,,
153326211,вулиця Івана Мазепи,secondary,False,False,86.12800000000001,"LINESTRING (23.5088939 49.3515099, 23.509031 49.3515386, 23.509857 49.3516887, 23.5100397 49.3517162)",,,,,
153326211,вулиця Івана Мазепи,secondary,False,False,93.726,"LINESTRING (23.5100397 49.3517162, 23.5101529 49.3517327, 23.5109693 49.3518604, 23.5112988 49.3519105)",,,,,
153326211,вулиця Івана Мазепи,secondary,False,True,86.128,"LINESTRING (23.5100397 49.3517162, 23.509857 49.3516887, 23.509031 49.3515386, 23.5088939 49.3515099)",,,,,
153326945,вулиця Бруно Шульца,residential,False,False,82.0,"LINESTRING (23.5100397 49.3517162, 23.5100651 49.3516461, 23.510143 49.3514229, 23.5102637 49.3510407, 23.5102805 49.3509957)",,,,,
154472888,вулиця Шолом-Алейхема,residential,False,True,106.893,"LINESTRING (23.5100397 49.3517162, 23.510021 49.3517697, 23.5099566 49.3519084, 23.5098339 49.3521086, 23.5096269 49.3524165, 23.5095683 49.3524983, 23.5094658 49.3525975)",,,,,
154658322,Шевська вулиця,residential,True,False,13.404,"LINESTRING (23.5077648 49.3518792, 23.5076848 49.3519879)",,,,,
799586228,вулиця Малий Ринок,residential,False,False,61.932,"LINESTRING (23.5077648 49.3518792, 23.5080186 49.3519584, 23.5084833 49.3521033, 23.5085316 49.3521247)",,,,,
154658322,Шевська вулиця,residential,True,False,48.099,"LINESTRING (23.5076848 49.3519879, 23.5075807 49.3521112, 23.507365 49.352367)",,,,,
799586227,вулиця Малий Ринок,residential,False,True,61.143,"LINESTRING (23.5076848 49.3519879, 23.5079468 49.3520655, 23.5081627 49.3521294, 23.5083774 49.352193, 23.5084522 49.3522169)",,,,,
153326214,вулиця Малий Ринок,residential,False,False,11.755,"LINESTRING (23.5085316 49.3521247, 23.5084522 49.3522169)",,,,,
153326155,вулиця Йосипа Левицького,residential,False,True,73.229,"LINESTRING (23.5085316 49.3521247, 23.5087597 49.3517451, 23.5088389 49.3516054, 23.5088739 49.351545, 23.5088939 49.3515099)",,,,,
154658320,вулиця Малий Ринок,residential,False,False,85.759,"LINESTRING (23.5085316 49.3521247, 23.5085998 49.35217, 23.5093399 49.3525341, 23.509434 49.3525815, 23.5094658 49.3525975)",,,,,
799586228,вулиця Малий Ринок,residential,False,True,61.932,"LINESTRING (23.5085316 49.3521247, 23.5084833 49.3521033, 23.5080186 49.3519584, 23.5077648 49.3518792)",,,,,
154537763,вулиця Ярослава Осмомисла,residential,False,True,41.114,"LINESTRING (23.5048544 49.3522055, 23.5050943 49.3518704)",,,,,
153326938,Шкільна вулиця,residential,False,False,113.074,"LINESTRING (23.5048544 49.3522055, 23.5049226 49.3522248, 23.5051931 49.3523022, 23.5056534 49.3524336, 23.5058944 49.3525024, 23.5059473 49.3525175, 23.5062601 49.3526068, 23.5062842 49.3526137)",,,,,
154537763,вулиця Ярослава Осмомисла,residential,False,False,51.447,"LINESTRING (23.5048544 49.3522055, 23.5046514 49.3524891, 23.5046024 49.3525391, 23.5045043 49.3526031)",,,,,
153326214,вулиця Малий Ринок,residential,False,True,11.755,"LINESTRING (23.5084522 49.3522169, 23.5085316 49.3521247)",,,,,
153326216,вулиця Малий Ринок,residential,False,True,84.671,"LINESTRING (23.5084522 49.3522169, 23.5085289 49.3522457, 23.5087701 49.352349, 23.5091418 49.3525364, 23.5093956 49.3526652)",,,,,
799586227,вулиця Малий Ринок,residential,False,False,61.143,"LINESTRING (23.5084522 49.3522169, 23.5083774 49.352193, 23.5081627 49.3521294, 23.5079468 49.3520655, 23.5076848 49.3519879)",,,,,
154472888,вулиця Шолом-Алейхема,residential,False,False,106.893,"LINESTRING (23.5094658 49.3525975, 23.5095683 49.3524983, 23.5096269 49.3524165, 23.5098339 49.3521086, 23.5099566 49.3519084, 23.510021 49.3517697, 23.5100397 49.3517162)",,,,,
154472888,вулиця Шолом-Алейхема,residential,False,True,9.085,"LINESTRING (23.5094658 49.3525975, 23.5094149 49.3526474, 23.5093956 49.3526652)",,,,,
154658320,вулиця Малий Ринок,residential,False,True,85.75899999999999,"LINESTRING (23.5094658 49.3525975, 23.509434 49.3525815, 23.5093399 49.3525341, 23.5085998 49.35217, 23.5085316 49.3521247)",,,,,
153325658,вулиця Степана Бандери,residential,True,False,12.136,"LINESTRING (23.5062842 49.3526137, 23.506215 49.3527131)",,,,,
