osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,maxspeed
43620154,С200517,unclassified,False,True,80.195,"LINESTRING (25.7260575 48.8461053, 25.7262587 48.8459787, 25.7264383 48.8457694, 25.7265848 48.8454878)",,,
125333179,М-19;Р-24,trunk,False,False,566.243,"LINESTRING (25.7260575 48.8461053, 25.7257185 48.8445882, 25.7248889 48.8410714)",2,Українська вулиця,50
125333179,М-19;Р-24,trunk,False,True,134.80700000000002,"LINESTRING (25.7260575 48.8461053, 25.7260909 48.8462115, 25.7262422 48.8467964, 25.7263556 48.8473015)",2,Українська вулиця,50
125333179,М-19;Р-24,trunk,False,False,134.80700000000002,"LINESTRING (25.7263556 48.8473015, 25.7262422 48.8467964, 25.7260909 48.8462115, 25.7260575 48.8461053)",2,Українська вулиця,50
271472816,Т-20-16,residential,False,False,225.78900000000004,"LINESTRING (25.7263556 48.8473015, 25.7262568 48.8472894, 25.7259514 48.847253, 25.7254743 48.8472868, 25.7249686 48.8474654, 25.7243229 48.847723, 25.7240715 48.8478283, 25.7238172 48.8478565, 25.7236058 48.8478584, 25.7235103 48.8478422)",,вулиця Грушевського,
271472816,Т-20-16,residential,False,True,225.78900000000002,"LINESTRING (25.7235103 48.8478422, 25.7236058 48.8478584, 25.7238172 48.8478565, 25.7240715 48.8478283, 25.7243229 48.847723, 25.7249686 48.8474654, 25.7254743 48.8472868, 25.7259514 48.847253, 25.7262568 48.8472894, 25.7263556 48.8473015)",,вулиця Грушевського,
125333179,М-19;Р-24,trunk,False,True,5.508,"LINESTRING (25.7248779 48.8410224, 25.7248889 48.8410714)",2,Українська вулиця,50
271491125,,residential,False,True,84.33800000000001,"LINESTRING (25.7248779 48.8410224, 25.7247719 48.8410284, 25.7237615 48.8410857, 25.7237297 48.8410873)",,,
271491125,,residential,False,True,203.39,"LINESTRING (25.7237297 48.8410873, 25.7209588 48.8412286)",,,
271491122,,residential,False,False,415.28000000000003,"LINESTRING (25.7237297 48.8410873, 25.7237156 48.841756, 25.7236913 48.8420719, 25.7236513 48.8421208, 25.7235599 48.8421377, 25.7234956 48.8421264, 25.7230456 48.8420362, 25.7223842 48.8418961, 25.7221642 48.8418876, 25.72208 48.8419488, 25.7219885 48.8420672, 25.72151 48.8419666, 25.72085 48.8417852, 25.7207015 48.8417335, 25.7206772 48.8416808, 25.7209172 48.8412502, 25.7209588 48.8412286)",,Вишневий провулок,
271491125,,residential,False,False,84.33800000000001,"LINESTRING (25.7237297 48.8410873, 25.7237615 48.8410857, 25.7247719 48.8410284, 25.7248779 48.8410224)",,,
271491125,,residential,False,False,203.39,"LINESTRING (25.7209588 48.8412286, 25.7237297 48.8410873)",,,
271491122,,residential,False,True,415.28000000000003,"LINESTRING (25.7209588 48.8412286, 25.7209172 48.8412502, 25.7206772 48.8416808, 25.7207015 48.8417335, 25.72085 48.8417852, 25.72151 48.8419666, 25.7219885 48.8420672, 25.72208 48.8419488, 25.7221642 48.8418876, 25.7223842 48.8418961, 25.7230456 48.8420362, 25.7234956 48.8421264, 25.7235599 48.8421377, 25.7236513 48.8421208, 25.7236913 48.8420719, 25.7237156 48.841756, 25.7237297 48.8410873)",,Вишневий провулок,
