osmid,lanes,ref,name,highway,width,oneway,reversed,length,geometry,junction
125359539,2,Т-03-09,Мостова вулиця,secondary,7,False,False,232.501,"LINESTRING (25.2710466 50.9162647, 25.271244 50.9162512, 25.2720897 50.9161932, 25.2722196 50.9161812, 25.2741696 50.9156316)",
125365981,2,Т-18-02,вулиця Незалежності,secondary,7,False,True,95.036,"LINESTRING (25.2710466 50.9162647, 25.2709663 50.9161497, 25.2706168 50.9156493, 25.2705003 50.9154825)",
"[840106456, 840106466]",,Т-03-09;Т-18-02,"['вулиця Героїв УПА', 'вулиця Гагаріна']",secondary,,False,True,107.289,"LINESTRING (25.2710466 50.9162647, 25.2713227 50.9166654, 25.2713922 50.9167663, 25.2716563 50.9171497)",
125359539,2,Т-03-09,Мостова вулиця,secondary,7,False,True,232.501,"LINESTRING (25.2741696 50.9156316, 25.2722196 50.9161812, 25.2720897 50.9161932, 25.271244 50.9162512, 25.2710466 50.9162647)",
285957638,,,вулиця Шевченка,residential,,False,False,90.558,"LINESTRING (25.2741696 50.9156316, 25.2740763 50.9155345, 25.2740186 50.9154745, 25.2731994 50.9151125)",
181249390,,Т-18-02,вулиця Героїв УПА,secondary,,False,False,59.192,"LINESTRING (25.2716563 50.9171497, 25.2720446 50.9176224)",
285957592,,Т-03-09,вулиця Степана Бандери,secondary,,False,True,176.092,"LINESTRING (25.2716563 50.9171497, 25.269591 50.9178617, 25.2694585 50.917916)",
"[840106456, 840106466]",,Т-03-09;Т-18-02,"['вулиця Героїв УПА', 'вулиця Гагаріна']",secondary,,False,False,107.289,"LINESTRING (25.2716563 50.9171497, 25.2713922 50.9167663, 25.2713227 50.9166654, 25.2710466 50.9162647)",
285957592,,Т-03-09,вулиця Степана Бандери,secondary,,False,False,71.595,"LINESTRING (25.2650517 50.9183991, 25.2660725 50.9183785)",
285957595,,Т-03-09,вулиця Степана Бандери,secondary,,True,False,28.66,"LINESTRING (25.2650517 50.9183991, 25.2646483 50.918441)",
285957672,,,вулиця Симоненка,residential,,False,True,54.644,"LINESTRING (25.274108 50.9202067, 25.2738234 50.9202531, 25.2733773 50.920374)",
