osmid,oneway,highway,maxspeed,reversed,length,geometry,name,lanes,junction,tunnel
"[739021359, 739021360, 739021361, 739021362, 739021363, 739021364, 739021365]",False,primary,50,True,282.06,"LINESTRING (33.3962952 47.9100359, 33.3961487 47.9100493, 33.3958805 47.9100739, 33.3956487 47.9100949, 33.394987 47.9101557, 33.3945484 47.9101968, 33.3936891 47.9102745, 33.3934654 47.910295, 33.3928925 47.910348, 33.3927464 47.9103648, 33.3925476 47.9103877)",Університетський проспект,6,,
780209246,False,primary,50,False,26.803,"LINESTRING (33.3962952 47.9100359, 33.3964738 47.9100196, 33.3966515 47.9100033)",Університетський проспект,6,,
34760524,True,tertiary,50,False,54.398,"LINESTRING (33.395787 47.9076396, 33.3958603 47.907632, 33.3961413 47.9076073, 33.3964087 47.9075821, 33.3964618 47.9075771, 33.3965101 47.9075736)",вулиця Героїв АТО,2,,
34760524,True,tertiary,50,False,17.459,"LINESTRING (33.3965101 47.9075736, 33.3965735 47.9075678, 33.3967422 47.9075524)",вулиця Героїв АТО,2,,
38722393,True,residential,50,False,269.17900000000003,"LINESTRING (33.3965101 47.9075736, 33.3965263 47.907651, 33.3965989 47.9079968, 33.3966874 47.9084191, 33.3967944 47.9089293, 33.3968027 47.908969, 33.3968906 47.9093879, 33.3969847 47.9098374, 33.3970128 47.9099708)",вулиця Джохара Дудаєва,,,
780209244,False,primary,50,True,27.17,"LINESTRING (33.3970128 47.9099708, 33.3966515 47.9100033)",Університетський проспект,6,,
38430816,True,tertiary,50,False,143.956,"LINESTRING (33.3952226 47.912405, 33.3947374 47.9123472, 33.3939415 47.9122559, 33.3933193 47.9121846)",вулиця Ярослава Мудрого,,,
40636945,False,residential,50,True,184.78,"LINESTRING (33.3952226 47.912405, 33.3950961 47.9128679, 33.3947713 47.914039)",вулиця Григорія Синиці,,,
"[1257712875, 1257712876]",False,"['residential', 'unclassified']",50,False,214.81,"LINESTRING (33.3952226 47.912405, 33.3952328 47.9123573, 33.3952898 47.9120894, 33.3953948 47.9115955, 33.3954322 47.9115286, 33.3955471 47.9114729, 33.3956545 47.9114471, 33.3964383 47.9113627, 33.3969357 47.9113009)",вулиця Григорія Синиці,,,
38722390,False,residential,50,False,134.58,"LINESTRING (33.39742 47.9137373, 33.3972063 47.9125355)",вулиця Джохара Дудаєва,,,
38722390,False,residential,50,True,108.44,"LINESTRING (33.39742 47.9137373, 33.397534 47.9142929, 33.3976107 47.9147041)",вулиця Джохара Дудаєва,,,
207234288,False,residential,50,False,200.61599999999999,"LINESTRING (33.39742 47.9137373, 33.3951988 47.9140211, 33.3949929 47.9140446, 33.3947713 47.914039)",вулиця Волосевича,,,
38722390,False,residential,50,False,108.44,"LINESTRING (33.3976107 47.9147041, 33.397534 47.9142929, 33.39742 47.9137373)",вулиця Джохара Дудаєва,,,
40636945,False,residential,50,False,184.78,"LINESTRING (33.3947713 47.914039, 33.3950961 47.9128679, 33.3952226 47.912405)",вулиця Григорія Синиці,,,
207234288,False,residential,50,False,141.135,"LINESTRING (33.3947713 47.914039, 33.3938443 47.913933, 33.3929038 47.9138286)",вулиця Волосевича,,,
207234288,False,residential,50,True,200.61599999999999,"LINESTRING (33.3947713 47.914039, 33.3949929 47.9140446, 33.3951988 47.9140211, 33.39742 47.9137373)",вулиця Волосевича,,,
38245352,False,residential,50,False,91.698,"LINESTRING (33.3852965 47.9094271, 33.3854955 47.9086133)",Залізна вулиця,,,
115297320,False,residential,50,False,259.148,"LINESTRING (33.3852965 47.9094271, 33.3859765 47.9094829, 33.3861028 47.9094982, 33.3887349 47.9097714)",Вітебська вулиця,,,
141328218,False,residential,50,True,86.697,"LINESTRING (33.3887645 47.9133773, 33.3899168 47.9134841)",вулиця Волосевича,,,
38430819,False,residential,50,False,87.756,"LINESTRING (33.3900922 47.9127037, 33.3899168 47.9134841)",вулиця Святослава Хороброго,,,
38430819,False,residential,50,True,97.89,"LINESTRING (33.3900922 47.9127037, 33.3903127 47.9119225, 33.3903655 47.9118449)",вулиця Святослава Хороброго,,,
115297320,False,residential,50,True,259.148,"LINESTRING (33.3887349 47.9097714, 33.3861028 47.9094982, 33.3859765 47.9094829, 33.3852965 47.9094271)",Вітебська вулиця,,,
125585945,True,primary,50,False,45.958,"LINESTRING (33.3915743 47.9101559, 33.3916716 47.9100633, 33.3917338 47.9099985, 33.3917961 47.9099218, 33.3918569 47.9097924)",,,,
152481086,True,primary,50,False,30.445000000000004,"LINESTRING (33.3915743 47.9101559, 33.3916516 47.9101381, 33.3917325 47.9101307, 33.3918141 47.9101337, 33.3918933 47.9101472, 33.3919671 47.9101706)",площа 95-й Квартал,3,roundabout,
141328219,False,residential,50,False,185.409,"LINESTRING (33.3929038 47.9138286, 33.3931691 47.9127789, 33.3933193 47.9121846)",Дніпровська вулиця,,,
207234288,False,residential,50,False,106.46799999999999,"LINESTRING (33.3929038 47.9138286, 33.3919694 47.9137245, 33.3914955 47.913668)",вулиця Волосевича,,,
207234288,False,residential,50,True,141.135,"LINESTRING (33.3929038 47.9138286, 33.3938443 47.913933, 33.3947713 47.914039)",вулиця Волосевича,,,
38722390,False,residential,50,False,145.83399999999997,"LINESTRING (33.3969357 47.9113009, 33.3969082 47.9111756, 33.3968839 47.9110646, 33.39681 47.9107307, 33.396747 47.9104416, 33.3966834 47.9101498, 33.3966515 47.9100033)",вулиця Джохара Дудаєва,,,
38722390,False,residential,50,True,138.754,"LINESTRING (33.3969357 47.9113009, 33.3970874 47.9119933, 33.3970978 47.9120428, 33.3972063 47.9125355)",вулиця Джохара Дудаєва,,,
"[1257712875, 1257712876]",False,"['unclassified', 'residential']",50,True,214.81000000000003,"LINESTRING (33.3969357 47.9113009, 33.3964383 47.9113627, 33.3956545 47.9114471, 33.3955471 47.9114729, 33.3954322 47.9115286, 33.3953948 47.9115955, 33.3952898 47.9120894, 33.3952328 47.9123573, 33.3952226 47.912405)",вулиця Григорія Синиці,,,
125585946,True,primary,50,False,43.318,"LINESTRING (33.3918569 47.9097924, 33.391864 47.9099282, 33.3918832 47.9100191, 33.3919141 47.9100883, 33.3919671 47.9101706)",,,,
"[739021346, 739021347, 739021348, 115287847, 739021366]",False,primary,50,True,261.575,"LINESTRING (33.3918569 47.9097924, 33.3918932 47.909657, 33.391908 47.9096016, 33.391917 47.9095682, 33.3919876 47.9093037, 33.3920498 47.9090655, 33.3921598 47.9086592, 33.3922219 47.9084001, 33.3924163 47.9075894, 33.3924358 47.9074725)",проспект Металургів,6,,
152481086,True,primary,50,False,15.141,"LINESTRING (33.3919671 47.9101706, 33.3920475 47.9102122, 33.3921109 47.9102654)",площа 95-й Квартал,3,roundabout,
125585936,True,primary,50,False,35.549,"LINESTRING (33.3921109 47.9102654, 33.3922469 47.9103216, 33.3923141 47.9103422, 33.3923872 47.9103589, 33.3925476 47.9103877)",,,,
152481086,True,primary,50,False,34.263,"LINESTRING (33.3921109 47.9102654, 33.3921505 47.910321, 33.3921714 47.910381, 33.3921724 47.9104427, 33.3921537 47.910503, 33.392116 47.9105592)",площа 95-й Квартал,3,roundabout,
38430816,True,tertiary,50,False,149.269,"LINESTRING (33.3933193 47.9121846, 33.3925683 47.9120979, 33.3923512 47.9120724, 33.3918594 47.9120144, 33.3915917 47.911984, 33.3913456 47.9119567)",вулиця Ярослава Мудрого,,,
141328219,False,residential,50,True,185.409,"LINESTRING (33.3933193 47.9121846, 33.3931691 47.9127789, 33.3929038 47.9138286)",Дніпровська вулиця,,,
141328218,False,residential,50,False,40.867,"LINESTRING (33.3904599 47.9135348, 33.3899168 47.9134841)",вулиця Волосевича,,,
207234288,False,residential,50,True,106.46799999999999,"LINESTRING (33.3914955 47.913668, 33.3919694 47.9137245, 33.3929038 47.9138286)",вулиця Волосевича,,,
