osmid,highway,oneway,reversed,length,name,geometry,bridge,junction
41964094,unclassified,False,True,79.081,,"LINESTRING (8.5511514 3.458558, 8.5517183 3.4589888)",,
655034606,tertiary,False,False,74.299,Carretera Malabo - San Carlos de Lubá,"LINESTRING (8.5511514 3.458558, 8.5516762 3.4581432)",,
41964094,unclassified,False,False,55.125,,"LINESTRING (8.5528409 3.4604403, 8.5525978 3.460008)",,
614801493,residential,False,True,51.415,Calle del Ayuntamiento,"LINESTRING (8.5528409 3.4604403, 8.5530251 3.4603126, 8.5532442 3.4602174)",,
"[1073410633, 1073410634, 614906547, 614906542]",unclassified,False,False,191.87800000000001,Calle del Puerto,"LINESTRING (8.5528409 3.4604403, 8.5528035 3.4605381, 8.5527644 3.4606571, 8.5525817 3.4611543, 8.5527535 3.4611077, 8.5528795 3.4610428, 8.5534754 3.4607886)",yes,
380144315,residential,False,True,177.035,,"LINESTRING (8.5505487 3.4570458, 8.5506275 3.4570891, 8.550798 3.4572841, 8.551172 3.4577664, 8.5512676 3.457876, 8.5513973 3.4579632, 8.5515556 3.4580529, 8.5516762 3.4581432)",,
615248016,residential,False,False,58.026,,"LINESTRING (8.5505487 3.4570458, 8.5506463 3.4567852, 8.5507415 3.4566125, 8.5507735 3.4565787)",,
655034606,tertiary,False,False,12.1,Carretera Malabo - San Carlos de Lubá,"LINESTRING (8.5528064 3.4572664, 8.5528992 3.4572093)",,
615248016,residential,False,True,184.561,,"LINESTRING (8.5528064 3.4572664, 8.5523817 3.4571212, 8.5520853 3.4570034, 8.5518801 3.4569137, 8.5517286 3.456828, 8.5516092 3.456741, 8.5514912 3.4566366, 8.5514013 3.4565416, 8.5513553 3.4565027)",,
655034606,tertiary,False,True,158.973,Carretera Malabo - San Carlos de Lubá,"LINESTRING (8.5528064 3.4572664, 8.5522694 3.4577145, 8.5516762 3.4581432)",,
655034606,tertiary,False,True,74.299,Carretera Malabo - San Carlos de Lubá,"LINESTRING (8.5516762 3.4581432, 8.5511514 3.458558)",,
380144315,residential,False,False,177.03500000000003,,"LINESTRING (8.5516762 3.4581432, 8.5515556 3.4580529, 8.5513973 3.4579632, 8.5512676 3.457876, 8.551172 3.4577664, 8.550798 3.4572841, 8.5506275 3.4570891, 8.5505487 3.4570458)",,
655034606,tertiary,False,False,158.973,Carretera Malabo - San Carlos de Lubá,"LINESTRING (8.5516762 3.4581432, 8.5522694 3.4577145, 8.5528064 3.4572664)",,
