osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,width
364622810,True,Félix Pena (Santo Tomás),tertiary,50,False,67.903,,"LINESTRING (-75.8299757 20.0179423, -75.8299564 20.0185527)",6
38947873,True,Desiderio Mesnier (Santa Rosa),residential,,False,67.255,,"LINESTRING (-75.8294017 20.0179212, -75.8287588 20.0178906)",
577321225,True,Gral. Lacret (San Pedro),residential,,False,69.076,,"LINESTRING (-75.8294017 20.0179212, -75.8293541 20.0185408)",
38947873,True,Desiderio Mesnier (Santa Rosa),residential,,False,44.636,,"LINESTRING (-75.8287588 20.0178906, -75.8283326 20.0178627)",
690242499,True,Hartmann (San Félix),residential,,False,82.556,,"LINESTRING (-75.8287588 20.0178906, -75.8288045 20.0171494)",
38947863,True,Pío Rosado (Carnicería),residential,,False,86.419,,"LINESTRING (-75.8283326 20.0178627, -75.8284826 20.0170984)",
38947873,True,Desiderio Mesnier (Santa Rosa),residential,,False,118.71100000000001,,"LINESTRING (-75.8283326 20.0178627, -75.8276925 20.0177851, -75.827204 20.0177402)",
38947873,True,Desiderio Mesnier (Santa Rosa),residential,,False,44.513,,"LINESTRING (-75.827204 20.0177402, -75.82678 20.0177009)",
64942752,True,Porfirio Valiente (Calvario),tertiary,50,False,62.83,,"LINESTRING (-75.827204 20.0177402, -75.8271377 20.0183018)",
47701420,False,Callejón de Santiago,residential,,True,92.40700000000001,,"LINESTRING (-75.8336149 20.0188134, -75.8334765 20.0190016, -75.8332448 20.0192134, -75.8332281 20.0192286, -75.8330142 20.0194188)",
38947834,True,Gral. Jesús Rabí (Gral. Torres),residential,,False,80.797,,"LINESTRING (-75.8329337 20.0174527, -75.8328305 20.0180127, -75.832799 20.0181682)",
38948373,True,José de Diego (Princesa),residential,,False,81.512,,"LINESTRING (-75.8329337 20.0174527, -75.8331889 20.0174701, -75.8337119 20.0175049)",
38948373,True,José de Diego (Princesa),residential,,False,91.116,,"LINESTRING (-75.8319294 20.0173758, -75.8327987 20.0174415)",
38948373,True,José de Diego (Princesa),residential,,False,56.005,,"LINESTRING (-75.8299962 20.0171654, -75.8305315 20.0171919)",
364622810,True,Félix Pena (Santo Tomás),tertiary,50,False,86.414,,"LINESTRING (-75.8299962 20.0171654, -75.8299757 20.0179423)",6
38948373,True,José de Diego (Princesa),residential,,False,55.008,,"LINESTRING (-75.8294697 20.0171673, -75.8299962 20.0171654)",
577321225,True,Gral. Lacret (San Pedro),residential,,False,84.13,,"LINESTRING (-75.8294697 20.0171673, -75.8294017 20.0179212)",
38948373,True,José de Diego (Princesa),residential,,False,69.527,,"LINESTRING (-75.8288045 20.0171494, -75.8294697 20.0171673)",
38947873,True,Desiderio Mesnier (Santa Rosa),residential,,False,80.557,,"LINESTRING (-75.82678 20.0177009, -75.8260112 20.0176456)",
38948373,True,José de Diego (Princesa),residential,,False,14.159,,"LINESTRING (-75.8327987 20.0174415, -75.8329337 20.0174527)",
38947873,True,Desiderio Mesnier (Santa Rosa),residential,,False,93.735,,"LINESTRING (-75.8313764 20.0180656, -75.830484 20.0179787)",
38948393,False,Eduardo Martín (Mejorana),residential,,True,84.08,,"LINESTRING (-75.8313764 20.0180656, -75.8314449 20.0173122)",
38948373,True,José de Diego (Princesa),residential,,False,51.111,,"LINESTRING (-75.8314449 20.0173122, -75.8319294 20.0173758)",
38948393,False,Eduardo Martín (Mejorana),residential,,False,84.08,,"LINESTRING (-75.8314449 20.0173122, -75.8313764 20.0180656)",
38915478,True,Morúa Delgado (Rastro),residential,,False,23.907,,"LINESTRING (-75.831207 20.024727, -75.8312078 20.024512)",
47701785,True,Gral. Máximo Gómez (San Germán),residential,,False,23.373,,"LINESTRING (-75.831207 20.024727, -75.8314298 20.0247461)",
38905642,True,Gral. Portuondo (Trinidad),tertiary,30,False,46.739,,"LINESTRING (-75.8316195 20.0259346, -75.8311738 20.0258982)",
38948411,False,Brig. Higinio Vázquez (San Pío),residential,,True,78.805,,"LINESTRING (-75.8316195 20.0259346, -75.8317283 20.0252333)",
47700952,True,Callejón de Santiago,residential,,False,24.644,,"LINESTRING (-75.8329197 20.019861, -75.8329424 20.0196404)",
182551900,True,Joaquín Castillo Duany (Santa Lucía),residential,,False,139.839,,"LINESTRING (-75.8329197 20.019861, -75.8331719 20.0198856, -75.8336493 20.0199153, -75.8338434 20.0199551, -75.8342268 20.0200857)",
87365021,True,Diego Palacios (Santa Rita),residential,,False,57.641,,"LINESTRING (-75.8323865 20.0195773, -75.8318413 20.0194979)",
38947832,True,Padre Pico (Hospital),residential,,False,92.366,,"LINESTRING (-75.8318431 20.0194467, -75.8318857 20.018617)",
563499120,True,Sánchez Hechavarría (San Jerónimo),residential,,False,55.055,,"LINESTRING (-75.8315084 20.0237512, -75.8310174 20.0235714)",
47701528,False,Gral. M. Lora (Escudero),residential,,True,85.191,,"LINESTRING (-75.8315084 20.0237512, -75.8316708 20.0233799, -75.8317803 20.02303)",
38933464,True,Peralejo (Factoría),residential,,False,31.647,,"LINESTRING (-75.8335789 20.024753, -75.8336017 20.0244692)",
689700296,True,Sánchez Hechavarría (San Jerónimo),residential,,False,36.568,,"LINESTRING (-75.8277659 20.0234421, -75.8274179 20.0234774)",
47833387,True,General Banderas (San Bartolomé),residential,,False,85.068,,"LINESTRING (-75.8277659 20.0234421, -75.8277661 20.022953, -75.8277497 20.0226775)",
38905642,True,Gral. Portuondo (Trinidad),tertiary,30,False,46.014,,"LINESTRING (-75.8298418 20.0257807, -75.8294031 20.0257439)",
38933464,True,Peralejo (Factoría),residential,,False,16.629,,"LINESTRING (-75.8337093 20.0232972, -75.8337262 20.0231485)",
47701785,True,Gral. Máximo Gómez (San Germán),residential,,False,47.519,,"LINESTRING (-75.8298376 20.0246897, -75.8302917 20.0246652)",
830895790,True,Desiderio Fajardo (San Fermín),residential,,False,121.315,,"LINESTRING (-75.8298376 20.0246897, -75.8298418 20.0257807)",
47701785,True,Gral. Máximo Gómez (San Germán),residential,,False,89.291,,"LINESTRING (-75.826592 20.0247652, -75.8274456 20.0247248)",
38915478,True,Morúa Delgado (Rastro),residential,,False,22.702,,"LINESTRING (-75.8312388 20.0253517, -75.8312332 20.0251476)",
47889402,False,Lauro Fuentes (Hamaca),residential,,False,66.845,,"LINESTRING (-75.8312388 20.0253517, -75.830599 20.0253579)",
38905642,True,Gral. Portuondo (Trinidad),tertiary,30,False,119.782,,"LINESTRING (-75.8265924 20.025605, -75.8254497 20.0255169)",
38915587,True,Gral. Moncada (Salvador),residential,,False,93.382,,"LINESTRING (-75.8265924 20.025605, -75.8265921 20.0250381, -75.826592 20.0247652)",
38905642,True,Gral. Portuondo (Trinidad),tertiary,30,False,10.898,,"LINESTRING (-75.8266966 20.0256096, -75.8265924 20.025605)",
38915478,True,Morúa Delgado (Rastro),residential,,False,46.849,,"LINESTRING (-75.8312332 20.0251476, -75.831207 20.024727)",
38933464,True,Peralejo (Factoría),residential,,False,52.149,,"LINESTRING (-75.8332975 20.0256382, -75.8334314 20.0251864)",
47890041,True,Lauro Fuentes (Toro),residential,,False,33.545,,"LINESTRING (-75.8332975 20.0256382, -75.8329871 20.025561)",
47890041,True,Lauro Fuentes (Toro),residential,,False,55.628,,"LINESTRING (-75.8322416 20.0253663, -75.8317283 20.0252333)",
47890041,True,Lauro Fuentes (Toro),residential,,False,87.381,,"LINESTRING (-75.834113 20.0258128, -75.8332975 20.0256382)",
581400702,False,Avenida Jesús Menéndez,primary,50,True,47.554,4,"LINESTRING (-75.834113 20.0258128, -75.8342221 20.0253976)",
432764928,True,Mariano Corona (San Juan Nepomuceno),residential,,False,61.048,,"LINESTRING (-75.8302935 20.024449, -75.8303189 20.0239005)",
47892315,False,Capdevila,residential,,True,95.966,,"LINESTRING (-75.8302935 20.024449, -75.8306604 20.0244656, -75.8308546 20.0244784, -75.8310346 20.0244934, -75.8312 20.0245066, -75.8312047 20.0245088, -75.8312078 20.024512)",
47892315,False,Capdevila,residential,,False,95.96600000000001,,"LINESTRING (-75.8312078 20.024512, -75.8312047 20.0245088, -75.8312 20.0245066, -75.8310346 20.0244934, -75.8308546 20.0244784, -75.8306604 20.0244656, -75.8302935 20.024449)",
47892316,False,Callejón del Muro,residential,,True,75.26,,"LINESTRING (-75.8314298 20.0247461, -75.8316461 20.0241005)",
47701785,True,Gral. Máximo Gómez (San Germán),residential,,False,100.44999999999999,,"LINESTRING (-75.8314298 20.0247461, -75.8316053 20.0247538, -75.831655 20.0247565, -75.831705 20.0247616, -75.8317529 20.0247689, -75.8323663 20.024931)",
47892316,False,Callejón del Muro,residential,,False,75.26,,"LINESTRING (-75.8316461 20.0241005, -75.8314298 20.0247461)",
432764926,True,Juan Bautista Sagarra (San Francisco),tertiary,50,False,96.156,,"LINESTRING (-75.8316461 20.0241005, -75.8325067 20.0244071)",
38933538,False,Jobito (Matadero Viejo),residential,,True,51.698,,"LINESTRING (-75.8329871 20.025561, -75.8331175 20.0251125)",
47890041,True,Lauro Fuentes (Toro),residential,,False,80.837,,"LINESTRING (-75.8329871 20.025561, -75.8322416 20.0253663)",
38933538,False,Jobito (Matadero Viejo),residential,,False,51.698,,"LINESTRING (-75.8331175 20.0251125, -75.8329871 20.025561)",
38933538,False,Jobito (Matadero Viejo),residential,,True,52.216,,"LINESTRING (-75.8331175 20.0251125, -75.8332663 20.0246642)",
47701785,True,Gral. Máximo Gómez (San Germán),residential,,False,33.808,,"LINESTRING (-75.8331175 20.0251125, -75.8334314 20.0251864)",
38948411,False,Brig. Higinio Vázquez (San Pío),residential,,False,78.805,,"LINESTRING (-75.8317283 20.0252333, -75.8316195 20.0259346)",
47890041,True,Lauro Fuentes (Toro),residential,,False,52.62,,"LINESTRING (-75.8317283 20.0252333, -75.8313671 20.0251642, -75.8312332 20.0251476)",
608366960,True,10 de Octubre (Gallo),residential,,False,55.497,,"LINESTRING (-75.8326715 20.0213426, -75.8327033 20.0218408)",
643411741,True,José María Heredia (Catedral),residential,,False,116.379,,"LINESTRING (-75.8326715 20.0213426, -75.8332967 20.0213894, -75.8337773 20.0214619)",
38915515,True,10 de Octubre (Gallo),residential,,False,32.166,,"LINESTRING (-75.8325715 20.0241243, -75.8325067 20.0244071)",
563499120,True,Sánchez Hechavarría (San Jerónimo),residential,,False,118.561,,"LINESTRING (-75.8325715 20.0241243, -75.8315084 20.0237512)",
38933734,True,Cornelio Robert (Jagüey),residential,,False,99.217,,"LINESTRING (-75.8327274 20.0230957, -75.8317803 20.02303)",
38915515,True,10 de Octubre (Gallo),residential,,False,115.59,,"LINESTRING (-75.8327274 20.0230957, -75.832686 20.0234846, -75.8325715 20.0241243)",
38915515,True,10 de Octubre (Gallo),residential,,False,139.562,,"LINESTRING (-75.8327033 20.0218408, -75.8327164 20.02253, -75.8327274 20.0230957)",
49724194,True,Francisco Vicente Aguilera (Marina),secondary,40,False,94.153,,"LINESTRING (-75.8327033 20.0218408, -75.8319989 20.0219323, -75.8318088 20.0219329)",
690242501,True,Bartolomé Masó (San Basilio),residential,,False,72.274,,"LINESTRING (-75.8275808 20.0204667, -75.8268891 20.0204765)",
87365021,True,Diego Palacios (Santa Rita),residential,,False,60.242,,"LINESTRING (-75.8286797 20.0191073, -75.8281056 20.0190568)",
690242499,True,Hartmann (San Félix),residential,,False,67.144,,"LINESTRING (-75.8286797 20.0191073, -75.8287092 20.0185041)",
38947863,True,Pío Rosado (Carnicería),residential,,False,69.34,,"LINESTRING (-75.8281056 20.0190568, -75.8282154 20.0184418)",
87365021,True,Diego Palacios (Santa Rita),residential,,False,109.939,,"LINESTRING (-75.8281056 20.0190568, -75.8270595 20.0189498)",
122001803,True,Joaquín Castillo Duany (Santa Lucía),residential,,False,27.119,,"LINESTRING (-75.8276898 20.0199048, -75.8279493 20.0198989)",
48119879,True,Pío Rosado (Carnicería),residential,,False,62.831,,"LINESTRING (-75.8277163 20.0204693, -75.8276898 20.0199048)",
690242501,True,Bartolomé Masó (San Basilio),residential,,False,14.159,,"LINESTRING (-75.8277163 20.0204693, -75.8275808 20.0204667)",
38947863,True,Pío Rosado (Carnicería),residential,,False,42.475,,"LINESTRING (-75.8279493 20.0198989, -75.8279875 20.0195186)",
122001803,True,Joaquín Castillo Duany (Santa Lucía),residential,,False,70.167,,"LINESTRING (-75.8279493 20.0198989, -75.8286209 20.0198957)",
90989346,False,Santiago,residential,,True,87.007,,"LINESTRING (-75.8337119 20.0175049, -75.833748 20.0175201, -75.8337682 20.0175464, -75.833768 20.0175872, -75.8337231 20.0178712, -75.833676 20.0182536)",
47700952,True,Callejón de Santiago,residential,,False,16.955,,"LINESTRING (-75.8329424 20.0196404, -75.8329721 20.0194905)",
87365021,True,Diego Palacios (Santa Rita),residential,,False,40.016000000000005,,"LINESTRING (-75.8329424 20.0196404, -75.8329412 20.0196477, -75.8326405 20.0196193, -75.8325682 20.0196102)",
49724194,True,Francisco Vicente Aguilera (Marina),secondary,40,False,64.877,,"LINESTRING (-75.8318088 20.0219329, -75.8311908 20.0218758)",
608366958,True,Padre Pico (Hospital),residential,,False,72.433,,"LINESTRING (-75.8318088 20.0219329, -75.8318067 20.0212815)",
87365021,True,Diego Palacios (Santa Rita),residential,,False,52.911,,"LINESTRING (-75.8304373 20.0193042, -75.8299361 20.0192359)",
742339012,True,Mariano Corona (San Juan Nepomuceno),tertiary,50,False,81.079,,"LINESTRING (-75.8304373 20.0193042, -75.8304678 20.0185756)",
182551900,True,Joaquín Castillo Duany (Santa Lucía),residential,,False,145.236,,"LINESTRING (-75.8304285 20.0198692, -75.8308269 20.0198589, -75.8318183 20.019877)",
742339012,True,Mariano Corona (San Juan Nepomuceno),tertiary,50,False,62.832,,"LINESTRING (-75.8304285 20.0198692, -75.8304333 20.0196114, -75.8304373 20.0193042)",
689135326,True,Mariano Corona (San Juan Nepomuceno),tertiary,40,False,114.80000000000001,,"LINESTRING (-75.8303935 20.0228608, -75.8304196 20.022478, -75.8304567 20.0218301)",
563499120,True,Sánchez Hechavarría (San Jerónimo),residential,,False,75.73,,"LINESTRING (-75.8303648 20.0232996, -75.8296569 20.0231531)",
689135326,True,Mariano Corona (San Juan Nepomuceno),tertiary,40,False,48.891,,"LINESTRING (-75.8303648 20.0232996, -75.8303828 20.0229742, -75.8303935 20.0228608)",
38905642,True,Gral. Portuondo (Trinidad),tertiary,30,False,13.633,,"LINESTRING (-75.8304172 20.0258489, -75.8302883 20.0258298)",
182551906,True,Pío Rosado (Carnicería),residential,,False,64.301,,"LINESTRING (-75.8275656 20.0210448, -75.8275808 20.0204667)",
38933845,True,José María Heredia (Catedral),residential,,False,100.905,,"LINESTRING (-75.8275656 20.0210448, -75.8275993 20.0210315, -75.8285277 20.0210694)",
406085112,True,Mayía Rodríguez (Reloj),residential,,False,92.965,,"LINESTRING (-75.8257664 20.0216627, -75.8256086 20.0215466, -75.8255384 20.0214588, -75.8255881 20.0209229)",
691674815,True,Francisco Vicente Aguilera (Marina),secondary,50,False,28.92,2,"LINESTRING (-75.8257664 20.0216627, -75.8256632 20.0216992, -75.825582 20.0217213, -75.8255002 20.0217268)",
38933538,False,Jobito (Matadero Viejo),residential,,False,52.216,,"LINESTRING (-75.8332663 20.0246642, -75.8331175 20.0251125)",
432764926,True,Juan Bautista Sagarra (San Francisco),tertiary,50,False,34.118,,"LINESTRING (-75.8332663 20.0246642, -75.8335789 20.024753)",
689135332,True,José María Heredia (Catedral),residential,,False,13.381,,"LINESTRING (-75.8296923 20.0212174, -75.8298079 20.0211656)",
953619684,True,,tertiary_link,,False,15.797,,"LINESTRING (-75.8296923 20.0212174, -75.8297562 20.0212384, -75.8297857 20.0212687, -75.8297982 20.0213042)",
406085114,True,Pío Rosado (Carnicería),residential,,False,81.703,,"LINESTRING (-75.8274751 20.0216404, -75.8274584 20.022375)",
691674813,True,Francisco Vicente Aguilera (Marina,secondary,50,False,93.703,2,"LINESTRING (-75.8274751 20.0216404, -75.8265785 20.0216621)",
"[247903290, 247903293]",True,Félix Pena (Santo Tomás),residential,,False,152.238,,"LINESTRING (-75.8296569 20.0231531, -75.8296787 20.0229117, -75.8297173 20.0224345, -75.8297637 20.0217877)",6
47889402,False,Lauro Fuentes (Hamaca),residential,,True,66.845,,"LINESTRING (-75.830599 20.0253579, -75.8312388 20.0253517)",
47700166,True,B Varona (Teniente Rey),residential,,False,38.363,,"LINESTRING (-75.8340414 20.0203835, -75.8342268 20.0200857)",
47700166,True,B Varona (Teniente Rey),residential,,False,38.934,,"LINESTRING (-75.833853 20.0206856, -75.8340414 20.0203835)",
47701420,False,Callejón de Santiago,residential,,False,92.40700000000001,,"LINESTRING (-75.8330142 20.0194188, -75.8332281 20.0192286, -75.8332448 20.0192134, -75.8334765 20.0190016, -75.8336149 20.0188134)",
73175969,True,Diego Palacios (Santa Rita),residential,,False,44.547000000000004,,"LINESTRING (-75.8329721 20.0194905, -75.8329173 20.0194906, -75.8325682 20.0196102)",
87365021,True,Diego Palacios (Santa Rita),residential,,False,19.333,,"LINESTRING (-75.8325682 20.0196102, -75.8323865 20.0195773)",
38948373,True,José de Diego (Princesa),residential,,False,96.363,,"LINESTRING (-75.8305315 20.0171919, -75.8314449 20.0173122)",
1060375725,True,Félix Peña (Santo Tomás),tertiary,40,False,53.887,2,"LINESTRING (-75.8297982 20.0213042, -75.8297954 20.0213441, -75.8297814 20.0214998, -75.8297637 20.0217877)",6
38947854,True,Gral. Lacret (San Pedro),residential,,False,68.036,1,"LINESTRING (-75.8292089 20.0211379, -75.8292132 20.0211677, -75.8292019 20.0212995, -75.8291924 20.0214701, -75.8291776 20.0216817, -75.8291628 20.0217469)",
689135332,True,José María Heredia (Catedral),residential,,False,53.135000000000005,,"LINESTRING (-75.8292089 20.0211379, -75.8292559 20.0211837, -75.8292748 20.0211952, -75.8292949 20.0211989, -75.8296923 20.0212174)",
