osmid,highway,oneway,reversed,length,name,maxspeed,geometry,lanes,ref
132373444,residential,False,True,50.847,,,"LINESTRING (-76.8675723 20.9177248, -76.8673197 20.9181165)",,
132373575,residential,False,True,70.694,Calle 5B,,"LINESTRING (-76.8675723 20.9177248, -76.8681505 20.9180602)",,
132373410,tertiary,False,True,37.366,Calle 1,50,"LINESTRING (-76.870173 20.9178534, -76.870079 20.9179648, -76.8700393 20.9180109, -76.8699547 20.9181204)",,
132373575,residential,False,False,70.694,Calle 5B,,"LINESTRING (-76.8681505 20.9180602, -76.8675723 20.9177248)",,
132373609,residential,False,True,106.42,,,"LINESTRING (-76.8681505 20.9180602, -76.8676087 20.9188725)",,
132373441,residential,False,True,46.086,,,"LINESTRING (-76.8665011 20.9181402, -76.8667093 20.9177742)",,
132373466,residential,False,False,60.313,,,"LINESTRING (-76.8665011 20.9181402, -76.866003 20.9178614)",,
132373466,residential,False,True,8.132,,,"LINESTRING (-76.8665011 20.9181402, -76.8665726 20.91817)",,
132373410,tertiary,False,True,85.442,Calle 1,50,"LINESTRING (-76.8699547 20.9181204, -76.8694695 20.9187409)",,
132373532,residential,False,False,82.976,Línea,,"LINESTRING (-76.8699547 20.9181204, -76.8692994 20.9176936)",,
132373410,tertiary,False,False,37.366,Calle 1,50,"LINESTRING (-76.8699547 20.9181204, -76.8700393 20.9180109, -76.870079 20.9179648, -76.870173 20.9178534)",,
132373444,residential,False,False,37.252,,,"LINESTRING (-76.8671363 20.9184044, -76.8673197 20.9181165)",,
132373466,residential,False,False,64.089,,,"LINESTRING (-76.8671363 20.9184044, -76.8665726 20.91817)",,
132373466,residential,False,True,71.531,,,"LINESTRING (-76.8671363 20.9184044, -76.8676087 20.9188725)",,
132373466,residential,False,False,71.531,,,"LINESTRING (-76.8676087 20.9188725, -76.8671363 20.9184044)",,
132373609,residential,False,False,106.42,,,"LINESTRING (-76.8676087 20.9188725, -76.8681505 20.9180602)",,
132373609,residential,False,True,12.422,,,"LINESTRING (-76.8676087 20.9188725, -76.8675507 20.9189702)",,
