osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref
98444721,Bartolomé García,residential,False,False,44.773,,"LINESTRING (-75.2401574 20.5832384, -75.2399855 20.5828693)",,
98444721,Bartolomé García,residential,False,True,77.292,,"LINESTRING (-75.2401574 20.5832384, -75.2404541 20.5838756)",,
118851715,José Martí,tertiary,False,False,120.844,50,"LINESTRING (-75.2401574 20.5832384, -75.2412185 20.5827976)",,
118851715,José Martí,tertiary,False,True,53.195,50,"LINESTRING (-75.2401574 20.5832384, -75.2396969 20.5834458)",,
98444721,Bartolomé García,residential,False,False,77.292,,"LINESTRING (-75.2404541 20.5838756, -75.2401574 20.5832384)",,
118851701,Bartolomé García,residential,False,True,71.153,,"LINESTRING (-75.2404541 20.5838756, -75.2407272 20.5844622)",,
337157749,Los Maceo,secondary,False,False,52.267,50,"LINESTRING (-75.2404541 20.5838756, -75.2399928 20.5840612)",,
337157749,Los Maceo,secondary,False,True,121.956,50,"LINESTRING (-75.2404541 20.5838756, -75.2415102 20.5834008)",,
118107532,Banigno Ferie,residential,False,True,66.695,,"LINESTRING (-75.2409566 20.5822502, -75.2412185 20.5827976)",,
118851696,José Antonio Saco,residential,False,True,45.772,,"LINESTRING (-75.2409566 20.5822502, -75.2413097 20.5820049)",,
118851711,Serafín Sánchez,residential,False,True,57.162,,"LINESTRING (-75.2409566 20.5822502, -75.2405057 20.5825436)",,
337157757,Serafín Sánchez,residential,False,False,49.743,,"LINESTRING (-75.2409566 20.5822502, -75.2412269 20.5818813)",,
118851708,Banigno Ferie,residential,False,True,124.257,,"LINESTRING (-75.2409566 20.5822502, -75.2407267 20.5820248, -75.2400687 20.5815053)",,
118851674,,primary,False,True,49.802,50,"LINESTRING (-75.2418258 20.5809964, -75.2421271 20.5813443)",2,CN
337157757,Serafín Sánchez,residential,False,True,116.485,,"LINESTRING (-75.2418258 20.5809964, -75.2412269 20.5818813)",,
337157737,,primary,False,False,48.385000000000005,50,"LINESTRING (-75.2418258 20.5809964, -75.2416965 20.5808349, -75.241622 20.5807195, -75.2415972 20.5806238)",2,CN
118107532,Banigno Ferie,residential,False,False,73.626,,"LINESTRING (-75.2415102 20.5834008, -75.2412185 20.5827976)",,
118851669,Banigno Ferie,residential,False,True,48.267,,"LINESTRING (-75.2415102 20.5834008, -75.2417109 20.5837921)",,
337157749,Los Maceo,secondary,False,False,121.956,50,"LINESTRING (-75.2415102 20.5834008, -75.2404541 20.5838756)",,
337157749,Los Maceo,secondary,False,True,85.782,50,"LINESTRING (-75.2415102 20.5834008, -75.2422655 20.5830923)",,
118851695,1ra,tertiary,False,True,23.183,,"LINESTRING (-75.2415972 20.5806238, -75.2413752 20.5806403)",,
337157738,,primary,False,False,99.417,50,"LINESTRING (-75.2415972 20.5806238, -75.2419844 20.5798065)",2,CN
337157737,,primary,False,True,48.385,50,"LINESTRING (-75.2415972 20.5806238, -75.241622 20.5807195, -75.2416965 20.5808349, -75.2418258 20.5809964)",2,CN
337157749,Los Maceo,secondary,False,False,82.198,50,"LINESTRING (-75.2429869 20.5827917, -75.2422655 20.5830923)",,
337157749,Los Maceo,secondary,False,True,12.789,50,"LINESTRING (-75.2429869 20.5827917, -75.2431043 20.5827578)",,
"[118851754, 372285519]",,residential,False,"[False, True]",64.406,,"LINESTRING (-75.2429869 20.5827917, -75.243218 20.583131, -75.2434027 20.5831679)",,
118851688,Felipe Romero,residential,False,False,114.439,,"LINESTRING (-75.2433629 20.5811638, -75.2424731 20.5817682)",,
118851702,I,residential,False,True,72.063,,"LINESTRING (-75.2433629 20.5811638, -75.2437403 20.5817071)",,
118851702,I,residential,False,False,65.417,,"LINESTRING (-75.2433629 20.5811638, -75.2431469 20.58086, -75.2429569 20.5807249)",,
118851680,3ra,residential,False,False,110.204,,"LINESTRING (-75.2398849 20.5817408, -75.2405057 20.5825436)",,
118851699,B,residential,False,True,32.432,,"LINESTRING (-75.2398849 20.5817408, -75.2400687 20.5815053)",,
118851680,3ra,residential,False,True,61.933,,"LINESTRING (-75.2398849 20.5817408, -75.2397793 20.5816124, -75.2395415 20.5812862)",,
118851699,B,residential,False,False,42.986,,"LINESTRING (-75.2403115 20.5811926, -75.2400687 20.5815053)",,
118851699,B,residential,False,True,35.982,,"LINESTRING (-75.2403115 20.5811926, -75.2405071 20.5809258)",,
118851738,Julio Grave de Peralta,residential,False,False,122.25,,"LINESTRING (-75.2403115 20.5811926, -75.2408208 20.5815758, -75.2412269 20.5818813)",,
118851738,Julio Grave de Peralta,residential,False,True,47.456,,"LINESTRING (-75.2403115 20.5811926, -75.2401149 20.5810592, -75.2399514 20.5809313)",,
118851679,Calixto Garcia,residential,False,True,111.649,,"LINESTRING (-75.2406115 20.5853939, -75.239632 20.585803)",,
118851698,Carlos Manuel de Céspedes,residential,False,False,40.615,,"LINESTRING (-75.2406115 20.5853939, -75.2407645 20.5857299)",,
118851698,Carlos Manuel de Céspedes,residential,False,True,45.365,,"LINESTRING (-75.2406115 20.5853939, -75.2404401 20.5850188)",,
"[118851701, 118851679]","['Bartolomé García', 'Calixto Garcia']",residential,False,False,141.088,,"LINESTRING (-75.2406115 20.5853939, -75.2410548 20.5852111, -75.2410612 20.5852001, -75.241062 20.5851865, -75.2407272 20.5844622)",,
118851702,I,residential,False,False,75.103,,"LINESTRING (-75.2409712 20.5795996, -75.2402786 20.5794105)",,
118851702,I,residential,False,True,107.953,,"LINESTRING (-75.2409712 20.5795996, -75.2413644 20.5796787, -75.2419844 20.5798065)",,
