osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge
405045637,13,secondary,50,False,True,86.032,"LINESTRING (-82.3874465 22.9327438, -82.3874169 22.9326439, -82.3874208 22.9325395, -82.3874484 22.932397, -82.3874898 22.9322617, -82.3875876 22.9319962)",,,
38439107,B,secondary,50,True,False,53.128,"LINESTRING (-82.3857849 22.9326368, -82.3858524 22.9325538, -82.3858959 22.9325193, -82.3859306 22.9324915, -82.3859941 22.9324661, -82.3860433 22.9324554, -82.3861065 22.9324563, -82.3862248 22.9324737)",2-376,,
38610856,7,secondary,50,False,True,31.985,"LINESTRING (-82.3857849 22.9326368, -82.3858658 22.9324291, -82.3858873 22.9323651)",,,
262572708,13,residential,,False,True,11.664,"LINESTRING (-82.3897593 22.9247414, -82.3897835 22.9246389)",,,
352901263,30,secondary,50,True,False,19.071,"LINESTRING (-82.3897593 22.9247414, -82.3896408 22.9246091)",,,
38611735,20,residential,,True,False,70.039,"LINESTRING (-82.3893285 22.9262505, -82.3899917 22.9264043)",,,
352902666,13,secondary,50,True,False,62.424,"LINESTRING (-82.3893285 22.9262505, -82.3894905 22.9257093)",,,
263289832,13,secondary,50,False,True,71.87,"LINESTRING (-82.3884652 22.9293439, -82.3882839 22.9299683)",,,
263289832,13,secondary,50,False,False,61.567,"LINESTRING (-82.3884652 22.9293439, -82.3885821 22.9289113, -82.3886104 22.9288066)",,,
491485169,8,residential,,True,False,79.763,"LINESTRING (-82.3884652 22.9293439, -82.389137 22.9295296, -82.3892112 22.9295501)",,,
263289832,13,secondary,50,False,False,58.269,"LINESTRING (-82.3886104 22.9288066, -82.3887563 22.9283001)",,,
371290244,10,tertiary,50,True,False,77.079,"LINESTRING (-82.3886104 22.9288066, -82.3878809 22.928636)",,,
263289832,13,secondary,50,False,True,61.567,"LINESTRING (-82.3886104 22.9288066, -82.3885821 22.9289113, -82.3884652 22.9293439)",,,
383320580,10,tertiary,50,False,True,80.828,"LINESTRING (-82.3886104 22.9288066, -82.3886469 22.9288162, -82.3893701 22.9290037)",,,
593511673,10,tertiary,,True,False,39.779,"LINESTRING (-82.3837653 22.9276891, -82.3834864 22.9274401)",,,
1225071017,10,residential,,True,False,5.078,"LINESTRING (-82.3837653 22.9276891, -82.3837282 22.9277194)",,,
38611858,8,tertiary,,False,False,46.382,"LINESTRING (-82.3837282 22.9277194, -82.3840335 22.9280275)",,,
1225071014,10,tertiary,,False,False,39.721,"LINESTRING (-82.3837282 22.9277194, -82.3834864 22.9274401)",,,
755777821,B,secondary,50,True,False,76.47,"LINESTRING (-82.3866292 22.9325785, -82.3873449 22.9327747)",2-376,,
262572715,11,residential,,False,False,91.38,"LINESTRING (-82.3866292 22.9325785, -82.3866525 22.9325079, -82.3868702 22.9318492, -82.386889 22.9317923)",,,
371290244,10,tertiary,50,True,False,75.232,"LINESTRING (-82.3878809 22.928636, -82.3871689 22.9284694)",,,
262572715,11,residential,,False,True,59.293,"LINESTRING (-82.3878809 22.928636, -82.3878691 22.9286771, -82.3877449 22.9291108, -82.3877332 22.9291516)",,,
491485166,11,residential,,True,False,57.165000000000006,"LINESTRING (-82.3878809 22.928636, -82.3880078 22.9281808, -82.3880199 22.9281381)",,,
491485167,11,residential,,False,True,41.702999999999996,"LINESTRING (-82.3891391 22.9241232, -82.3891233 22.9241748, -82.3890287 22.9244842)",,,
38610741,4,residential,,True,False,62.159,"LINESTRING (-82.3835278 22.9291165, -82.3841039 22.9292925)",,,
38611841,1,residential,,False,True,69.35,"LINESTRING (-82.3835278 22.9291165, -82.3840073 22.9286761)",,,
262572715,11,residential,,False,False,58.051,"LINESTRING (-82.3874064 22.9302591, -82.3875582 22.9297561)",,,
262572715,11,residential,,False,True,66.486,"LINESTRING (-82.3874064 22.9302591, -82.3872173 22.9308311)",,,
38610741,4,residential,,True,False,76.52799999999999,"LINESTRING (-82.3874064 22.9302591, -82.3880585 22.9304585, -82.3881156 22.930476)",,,
263289832,13,secondary,50,False,False,59.026,"LINESTRING (-82.3881156 22.930476, -82.3882839 22.9299683)",,,
263289832,13,secondary,50,False,True,77.952,"LINESTRING (-82.3881156 22.930476, -82.3878895 22.9311454)",,,
38610741,4,residential,,True,False,77.431,"LINESTRING (-82.3881156 22.930476, -82.3887646 22.9306648, -82.3888366 22.9306857)",,,
38610881,27,residential,,False,False,114.309,"LINESTRING (-82.3914386 22.931425, -82.3911184 22.9324098)",,,
38610881,27,residential,,False,True,45.629,"LINESTRING (-82.3914386 22.931425, -82.3915889 22.9310387)",,,
580004069,4,residential,,False,True,48.591,"LINESTRING (-82.3914386 22.931425, -82.3909859 22.9312941)",,,
580004069,4,residential,,False,False,58.263,"LINESTRING (-82.3914386 22.931425, -82.3917187 22.9316068, -82.3918843 22.9317488)",,,
262572710,29,residential,,False,False,37.321,"LINESTRING (-82.3918843 22.9317488, -82.3919918 22.9314281)",,,
"[580004068, 262572710]","['2', '29']",residential,,False,"[False, True]",135.443,"LINESTRING (-82.3918843 22.9317488, -82.3916554 22.9324315, -82.3916453 22.9324421, -82.3916342 22.9324492, -82.3916179 22.9324511, -82.3911184 22.9324098)",,,
580004069,4,residential,,False,True,58.263,"LINESTRING (-82.3918843 22.9317488, -82.3917187 22.9316068, -82.3914386 22.931425)",,,
755777821,B,secondary,50,True,False,11.004,"LINESTRING (-82.3873449 22.9327747, -82.3873905 22.9327656, -82.3874465 22.9327438)",2-376,,
38610741,4,residential,,True,False,72.158,"LINESTRING (-82.3867333 22.9300672, -82.3874064 22.9302591)",,,
38610816,9,residential,,True,False,59.887,"LINESTRING (-82.3867333 22.9300672, -82.3868794 22.9295457)",,,
371290244,10,tertiary,50,True,False,17.656,"LINESTRING (-82.3871689 22.9284694, -82.3870018 22.9284303)",,,
38610816,9,residential,,True,False,56.089999999999996,"LINESTRING (-82.3871689 22.9284694, -82.3872942 22.9280168, -82.3873042 22.9279806)",,,
38611098,24,residential,,True,False,76.577,"LINESTRING (-82.3881481 22.9248752, -82.3888808 22.9250126)",,,
371290256,9,residential,,False,False,61.601,"LINESTRING (-82.3881481 22.9248752, -82.3882898 22.9243368)",,,
371290256,9,residential,,False,True,58.252,"LINESTRING (-82.3881481 22.9248752, -82.3880012 22.9253813)",,,
38610741,4,residential,,True,False,64.987,"LINESTRING (-82.3888366 22.9306857, -82.3894448 22.9308525)",,,
491485165,15,residential,,False,False,58.89,"LINESTRING (-82.3888366 22.9306857, -82.3890071 22.9301799)",,,
491485165,15,residential,,False,True,89.75,"LINESTRING (-82.3888366 22.9306857, -82.3885752 22.9314561)",,,
383320580,10,tertiary,50,False,True,60.599,"LINESTRING (-82.3893701 22.9290037, -82.3899411 22.9291467)",,,
38610825,15,residential,,False,True,60.478,"LINESTRING (-82.3893701 22.9290037, -82.3893825 22.9289582, -82.389514 22.9284762)",,,
383320580,10,tertiary,50,False,False,80.828,"LINESTRING (-82.3893701 22.9290037, -82.3886469 22.9288162, -82.3886104 22.9288066)",,,
491485165,15,residential,,False,True,62.899,"LINESTRING (-82.3893701 22.9290037, -82.38936 22.9290383, -82.3892112 22.9295501)",,,
38610825,15,residential,,False,False,61.751,"LINESTRING (-82.3896492 22.927935, -82.389514 22.9284762)",,,
38610825,15,residential,,False,True,55.888,"LINESTRING (-82.3896492 22.927935, -82.3897581 22.9274425)",,,
38611619,14,residential,,True,False,76.972,"LINESTRING (-82.3896492 22.927935, -82.3889703 22.9277989, -82.3889149 22.9277873)",,,
38610825,15,residential,,False,False,57.16,"LINESTRING (-82.3899917 22.9264043, -82.3898766 22.9269073)",,,
38611735,20,residential,,True,False,60.323,"LINESTRING (-82.3899917 22.9264043, -82.3905648 22.9265296)",,,
491485164,15,residential,,False,False,63.859,"LINESTRING (-82.3899917 22.9264043, -82.3901231 22.9258429)",,,
491485164,15,residential,,False,True,45.871,"LINESTRING (-82.3904729 22.9243672, -82.3903757 22.9247699)",,,
38610845,26,residential,,False,False,57.778,"LINESTRING (-82.3915303 22.9250104, -82.3909799 22.9248963)",,,
38610845,26,residential,,False,True,63.454,"LINESTRING (-82.3903757 22.9247699, -82.3909799 22.9248963)",,,
491485164,15,residential,,False,False,45.871,"LINESTRING (-82.3903757 22.9247699, -82.3904729 22.9243672)",,,
491485164,15,residential,,False,True,56.858,"LINESTRING (-82.3903757 22.9247699, -82.3902535 22.9252687)",,,
38610845,26,residential,,False,False,62.374,"LINESTRING (-82.3903757 22.9247699, -82.3898311 22.9246496, -82.3897835 22.9246389)",,,
38610845,26,residential,,False,True,14.985,"LINESTRING (-82.3896408 22.9246091, -82.3897835 22.9246389)",,,
352901263,30,secondary,50,True,False,74.56,"LINESTRING (-82.3896408 22.9246091, -82.3891391 22.9241232)",,,
371290251,26,residential,,True,False,64.207,"LINESTRING (-82.3896408 22.9246091, -82.3890287 22.9244842)",,,
371290251,26,residential,,True,False,77.427,"LINESTRING (-82.3890287 22.9244842, -82.3882898 22.9243368)",,,
491485167,11,residential,,False,True,60.676,"LINESTRING (-82.3890287 22.9244842, -82.3888808 22.9250126)",,,
491485167,11,residential,,False,False,41.702999999999996,"LINESTRING (-82.3890287 22.9244842, -82.3891233 22.9241748, -82.3891391 22.9241232)",,,
371290256,9,residential,,False,True,61.601,"LINESTRING (-82.3882898 22.9243368, -82.3881481 22.9248752)",,,
371290251,26,residential,,True,False,76.73700000000001,"LINESTRING (-82.3882898 22.9243368, -82.3876596 22.924213, -82.387557 22.9241928)",,,
38567429,5,residential,,False,False,67.209,"LINESTRING (-82.387128 22.9241169, -82.3871038 22.9242734, -82.3870284 22.9243689, -82.3867496 22.9245734)",,,
371290253,7,secondary,50,False,True,23.492,"LINESTRING (-82.3857658 22.9318422, -82.3857221 22.9316348)",,,
424668036,7,secondary,50,False,False,37.669,"LINESTRING (-82.3857658 22.9318422, -82.3858075 22.9320084, -82.3858641 22.9321683)",,,
38610816,9,residential,,True,False,127.901,"LINESTRING (-82.3861857 22.9316155, -82.386238 22.9314755, -82.386298 22.9313172, -82.3863611 22.9311394, -82.3865845 22.9305255)",,,
