osmid,highway,oneway,reversed,length,geometry,ref,maxspeed
109443218,residential,False,False,125.418,"LINESTRING (-77.6002925 21.5470653, -77.5992873 21.5464344)",,
109443218,residential,False,True,85.418,"LINESTRING (-77.6002925 21.5470653, -77.6008652 21.5476188)",,
109443281,residential,False,True,278.6,"LINESTRING (-77.6002925 21.5470653, -77.6012846 21.5457885, -77.6014312 21.5456, -77.601825 21.5450064)",,
109443281,residential,False,False,278.6,"LINESTRING (-77.601825 21.5450064, -77.6014312 21.5456, -77.6012846 21.5457885, -77.6002925 21.5470653)",,
655155532,residential,False,False,68.271,"LINESTRING (-77.6000536 21.5488727, -77.5998048 21.5494414)",,
895943017,secondary,False,False,84.314,"LINESTRING (-77.6000536 21.5488727, -77.6007485 21.5492692)",5-521,60
895943017,secondary,False,True,30.71,"LINESTRING (-77.6000536 21.5488727, -77.5997742 21.5487792)",5-521,60
655155532,residential,False,True,163.20499999999998,"LINESTRING (-77.6000536 21.5488727, -77.600087 21.548824, -77.6006288 21.548033, -77.6007414 21.5477785, -77.6008652 21.5476188)",,
127974233,tertiary,False,True,43.898,"LINESTRING (-77.5970183 21.5465635, -77.5968571 21.5469287)",,
127974255,residential,False,True,105.58000000000001,"LINESTRING (-77.5970183 21.5465635, -77.5969458 21.5465294, -77.5968947 21.5464954, -77.5962537 21.545939)",,
396958690,secondary,False,True,156.495,"LINESTRING (-77.5970183 21.5465635, -77.5971508 21.5460162, -77.5972564 21.5455586, -77.5972809 21.5453602, -77.5972758 21.5451816)",5-521,60
895943017,secondary,False,False,33.611000000000004,"LINESTRING (-77.5970183 21.5465635, -77.597062 21.5466106, -77.5971428 21.5466631, -77.5972812 21.5467369)",5-521,60
109443218,residential,False,True,250.373,"LINESTRING (-77.5972758 21.5451816, -77.5992873 21.5464344)",,
127974275,residential,False,True,48.89,"LINESTRING (-77.5972758 21.5451816, -77.5968986 21.5449166)",,
396958690,secondary,False,False,156.495,"LINESTRING (-77.5972758 21.5451816, -77.5972809 21.5453602, -77.5972564 21.5455586, -77.5971508 21.5460162, -77.5970183 21.5465635)",5-521,60
396958690,secondary,False,True,69.67099999999999,"LINESTRING (-77.5972758 21.5451816, -77.5972536 21.544804, -77.5972019 21.5445603)",5-521,60
109443186,residential,False,True,19.471,"LINESTRING (-77.6017105 21.5484269, -77.6015713 21.5485448)",,
109443218,residential,False,False,125.368,"LINESTRING (-77.6017105 21.5484269, -77.6008652 21.5476188)",,
895943017,secondary,False,True,84.314,"LINESTRING (-77.6007485 21.5492692, -77.6000536 21.5488727)",5-521,60
109443186,residential,False,False,117.17399999999999,"LINESTRING (-77.6007485 21.5492692, -77.6008171 21.5492088, -77.6015713 21.5485448)",,
127974187,residential,False,False,124.883,"LINESTRING (-77.5932014 21.5426288, -77.5928403 21.5437005)",,
127974275,residential,False,False,69.541,"LINESTRING (-77.5932014 21.5426288, -77.5937612 21.5429752)",,
127974275,residential,False,True,45.278999999999996,"LINESTRING (-77.5932014 21.5426288, -77.5929606 21.5426448, -77.5927766 21.5427086)",,
127974275,residential,False,True,34.965,"LINESTRING (-77.5927766 21.5427086, -77.5924599 21.5428186)",,
127974275,residential,False,False,45.278999999999996,"LINESTRING (-77.5927766 21.5427086, -77.5929606 21.5426448, -77.5932014 21.5426288)",,
127974275,residential,False,False,34.965,"LINESTRING (-77.5924599 21.5428186, -77.5927766 21.5427086)",,
127974279,tertiary,False,True,90.611,"LINESTRING (-77.5924599 21.5428186, -77.5925993 21.5436231)",,
127974213,residential,False,False,117.037,"LINESTRING (-77.5956216 21.5428672, -77.5949139 21.5436885)",,
396958690,secondary,False,False,109.544,"LINESTRING (-77.5956216 21.5428672, -77.5963328 21.5434822, -77.5963875 21.5435464)",5-521,60
127974275,residential,False,False,143.194,"LINESTRING (-77.5937612 21.5429752, -77.5949139 21.5436885)",,
127974275,residential,False,True,69.541,"LINESTRING (-77.5937612 21.5429752, -77.5932014 21.5426288)",,
127974166,residential,False,False,106.098,"LINESTRING (-77.5968983 21.5430546, -77.5976273 21.5437259)",,
127974241,residential,False,False,76.037,"LINESTRING (-77.5968983 21.5430546, -77.5963875 21.5435464)",,
127974241,residential,False,True,76.037,"LINESTRING (-77.5963875 21.5435464, -77.5968983 21.5430546)",,
396958690,secondary,False,False,141.741,"LINESTRING (-77.5963875 21.5435464, -77.5970817 21.5443063, -77.5972019 21.5445603)",5-521,60
396958690,secondary,False,True,109.544,"LINESTRING (-77.5963875 21.5435464, -77.5963328 21.5434822, -77.5956216 21.5428672)",5-521,60
127974255,residential,False,False,26.37,"LINESTRING (-77.5925993 21.5436231, -77.5928403 21.5437005)",,
127974279,tertiary,False,False,90.611,"LINESTRING (-77.5925993 21.5436231, -77.5924599 21.5428186)",,
127974279,tertiary,False,True,130.098,"LINESTRING (-77.5925993 21.5436231, -77.5927994 21.5447782)",,
127974213,residential,False,True,117.037,"LINESTRING (-77.5949139 21.5436885, -77.5956216 21.5428672)",,
127974275,residential,False,False,246.544,"LINESTRING (-77.5949139 21.5436885, -77.5968986 21.5449166)",,
127974275,residential,False,True,143.194,"LINESTRING (-77.5949139 21.5436885, -77.5937612 21.5429752)",,
127974187,residential,False,True,124.883,"LINESTRING (-77.5928403 21.5437005, -77.5932014 21.5426288)",,
127974255,residential,False,True,26.37,"LINESTRING (-77.5928403 21.5437005, -77.5925993 21.5436231)",,
127974255,residential,False,False,432.07099999999997,"LINESTRING (-77.5928403 21.5437005, -77.5959978 21.545742, -77.5962537 21.545939)",,
127974166,residential,False,True,106.098,"LINESTRING (-77.5976273 21.5437259, -77.5968983 21.5430546)",,
127974265,residential,False,False,102.685,"LINESTRING (-77.5976273 21.5437259, -77.5972019 21.5445603)",,
