osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry
118517957,False,2,5-560,Avenida Cándido González,secondary,50,False,94.896,,"LINESTRING (-77.4243802 20.9832188, -77.4235583 20.9835922)"
715996867,False,2,,Carretera a Jobabo,secondary,50,True,200.238,,"LINESTRING (-77.4243802 20.9832188, -77.4239453 20.9814644)"
806544798,False,,,,residential,,True,53.648,,"LINESTRING (-77.4243802 20.9832188, -77.4248466 20.9830111)"
"[118517880, 281392596, 118517909]",False,2,5-562,Avenida Cándido González,secondary,50,True,157.103,yes,"LINESTRING (-77.4243802 20.9832188, -77.4244946 20.9834359, -77.4246415 20.9837149, -77.4248003 20.9840129, -77.4250485 20.9844864)"
118517774,False,,,14,residential,,False,94.025,,"LINESTRING (-77.4219001 20.986288, -77.4214749 20.9855414)"
118518052,True,,,11,tertiary,50,False,91.669,,"LINESTRING (-77.4219001 20.986288, -77.4226926 20.9859245)"
118517957,False,2,5-560,Avenida Cándido González,secondary,50,True,94.986,,"LINESTRING (-77.4227329 20.9839607, -77.4235583 20.9835922)"
118518228,False,,,18,residential,,True,98.192,,"LINESTRING (-77.4227329 20.9839607, -77.4231671 20.9847452)"
118517957,False,2,5-560,Avenida Cándido González,secondary,50,False,102.829,,"LINESTRING (-77.4227329 20.9839607, -77.4221205 20.9842415, -77.4218439 20.9843684)"
118517796,False,,,17,residential,,False,99.046,,"LINESTRING (-77.4247186 20.9878248, -77.4255693 20.9874216)"
118517796,False,,,17,residential,,True,95.432,,"LINESTRING (-77.4247186 20.9878248, -77.4238852 20.9881869)"
118518003,False,,,18,residential,,False,96.38,,"LINESTRING (-77.4247186 20.9878248, -77.4243074 20.9870477)"
118518003,False,,,18,residential,,True,96.69,,"LINESTRING (-77.4247186 20.9878248, -77.4251365 20.9886019)"
118518228,False,,,18,residential,,False,95.995,,"LINESTRING (-77.4235816 20.9855169, -77.4231671 20.9847452)"
"[118517896, 118517858, 118518052]",True,,,11,tertiary,50,False,94.09,yes,"LINESTRING (-77.4235816 20.9855169, -77.4238372 20.9853992, -77.4241716 20.9852453, -77.4243945 20.9851428)"
118517796,False,,,17,residential,,True,93.684,,"LINESTRING (-77.4263797 20.987051, -77.4255693 20.9874216)"
281392596,False,2,5-562,Avenida Cándido González,secondary,50,False,93.94,,"LINESTRING (-77.4263797 20.987051, -77.4259901 20.9862885)"
281392596,False,2,5-562,Avenida Cándido González,secondary,50,True,93.184,,"LINESTRING (-77.4263797 20.987051, -77.4267734 20.9878041)"
118518245,False,,,13,residential,,True,92.351,,"LINESTRING (-77.4255885 20.9855352, -77.4247919 20.9859048)"
281392596,False,2,5-562,Avenida Cándido González,secondary,50,False,93.948,,"LINESTRING (-77.4255885 20.9855352, -77.4251985 20.9847728)"
281392596,False,2,5-562,Avenida Cándido González,secondary,50,True,93.566,,"LINESTRING (-77.4255885 20.9855352, -77.4259901 20.9862885)"
281392596,False,2,5-562,Avenida Cándido González,secondary,50,False,50.99,,"LINESTRING (-77.4271836 20.9886445, -77.4269872 20.9882242)"
118517967,True,,,20,tertiary,,False,94.927,,"LINESTRING (-77.4251847 20.9866471, -77.4255693 20.9874216)"
118518064,False,,,15,residential,,False,92.637,,"LINESTRING (-77.4251847 20.9866471, -77.4259901 20.9862885)"
118518064,False,,,15,residential,,True,101.389,,"LINESTRING (-77.4251847 20.9866471, -77.4243074 20.9870477)"
118518120,False,,,9,residential,,False,93.913,,"LINESTRING (-77.4222781 20.9851529, -77.4214749 20.9855414)"
118518120,False,,,9,residential,,True,102.829,,"LINESTRING (-77.4222781 20.9851529, -77.4231671 20.9847452)"
118518203,False,,,16,residential,,False,98.192,,"LINESTRING (-77.4222781 20.9851529, -77.4218439 20.9843684)"
118518203,False,,,16,residential,,True,95.985,,"LINESTRING (-77.4222781 20.9851529, -77.4226926 20.9859245)"
118517774,False,,,14,residential,,True,84.099,,"LINESTRING (-77.4206765 20.984057, -77.4210333 20.984736)"
1088454301,False,,,7,residential,,False,98.194,,"LINESTRING (-77.4206765 20.984057, -77.4215813 20.9837998)"
118517950,False,,,12,residential,,False,92.177,,"LINESTRING (-77.4210875 20.9866606, -77.4206682 20.9859299)"
118517950,False,,,12,residential,,True,163.081,,"LINESTRING (-77.4210875 20.9866606, -77.4217848 20.9879748)"
118518052,True,,,11,tertiary,50,False,93.988,,"LINESTRING (-77.4210875 20.9866606, -77.4219001 20.986288)"
118517957,False,2,5-560,Avenida Cándido González,secondary,50,False,93.558,,"LINESTRING (-77.4218439 20.9843684, -77.4210333 20.984736)"
118518203,False,,,16,residential,,True,98.192,,"LINESTRING (-77.4218439 20.9843684, -77.4222781 20.9851529)"
118517957,False,2,5-560,Avenida Cándido González,secondary,50,True,102.829,,"LINESTRING (-77.4218439 20.9843684, -77.4221205 20.9842415, -77.4227329 20.9839607)"
118518203,False,,,16,residential,,False,68.854,,"LINESTRING (-77.4218439 20.9843684, -77.4218059 20.9842861, -77.4215813 20.9837998)"
118517796,False,,,17,residential,,False,95.432,,"LINESTRING (-77.4238852 20.9881869, -77.4247186 20.9878248)"
118517796,False,,,17,residential,,True,38.641,,"LINESTRING (-77.4238852 20.9881869, -77.4235538 20.9883451)"
"[118518064, 118517837]",False,,,"['16', '15']",residential,,False,192.648,,"LINESTRING (-77.4238852 20.9881869, -77.4234581 20.9874374, -77.4243074 20.9870477)"
1088454301,False,,,7,residential,,True,98.194,,"LINESTRING (-77.4215813 20.9837998, -77.4206765 20.984057)"
118518203,False,,,16,residential,,False,69.673,,"LINESTRING (-77.4215813 20.9837998, -77.4214965 20.9836162, -77.421322 20.9832219)"
