osmid,oneway,name,highway,width,reversed,length,geometry
255743111,True,Galarza,residential,6,False,81.242,"LINESTRING (-58.233911 -32.484215, -58.2347607 -32.4843567)"
28801214,True,Onésimo Leguizamón,residential,6,False,166.192,"LINESTRING (-58.233911 -32.484215, -58.2340588 -32.4834662, -58.234202 -32.4827407)"
28801120,True,Galarza,residential,12,False,78.05000000000001,"LINESTRING (-58.2314317 -32.4838072, -58.2317281 -32.4838568, -58.2321286 -32.4839238, -58.2322479 -32.4839438)"
28801181,True,Galarza,residential,,False,83.611,"LINESTRING (-58.2305599 -32.4836504, -58.2314317 -32.4838072)"
28813847,True,Supremo Entrerriano,residential,6,False,91.345,"LINESTRING (-58.2305599 -32.4836504, -58.2307186 -32.4828399)"
28801181,True,Galarza,residential,,False,78.073,"LINESTRING (-58.2297439 -32.4835119, -58.2305599 -32.4836504)"
255743131,True,Ugarteche,residential,6,False,74.971,"LINESTRING (-58.2297439 -32.4835119, -58.2296217 -32.4841782)"
28801181,True,Galarza,residential,,False,83.623,"LINESTRING (-58.2288712 -32.4833582, -58.2297439 -32.4835119)"
28801217,True,Eurasquín,residential,6,False,93.939,"LINESTRING (-58.2288712 -32.4833582, -58.2290463 -32.4825264)"
28801173,True,Larroque,residential,6,False,70.979,"LINESTRING (-58.2280818 -32.4832192, -58.2279529 -32.4838482)"
28801181,True,Galarza,residential,,False,75.64,"LINESTRING (-58.2280818 -32.4832192, -58.2288712 -32.4833582)"
28801181,True,Galarza,residential,,False,76.905,"LINESTRING (-58.2272792 -32.4830779, -58.2280818 -32.4832192)"
28801218,True,Combatientes de Malvinas,residential,6,False,95.942,"LINESTRING (-58.2272792 -32.4830779, -58.2274501 -32.4822272)"
28801206,True,Carosini,residential,6,False,86.701,"LINESTRING (-58.2371899 -32.4855557, -58.2373376 -32.484786)"
255743211,True,9 de Julio,residential,6,False,81.122,"LINESTRING (-58.2371899 -32.4855557, -58.2363438 -32.4854045)"
28801208,True,Rivadavia,residential,6,False,82.576,"LINESTRING (-58.2363438 -32.4854045, -58.236207 -32.4861381)"
255743211,True,9 de Julio,residential,6,False,83.614,"LINESTRING (-58.2363438 -32.4854045, -58.2354717 -32.4852487)"
28801209,True,14 de Julio,residential,6,False,84.421,"LINESTRING (-58.2354717 -32.4852487, -58.2356145 -32.4844991)"
255743211,True,9 de Julio,residential,6,False,82.111,"LINESTRING (-58.2354717 -32.4852487, -58.2346153 -32.4850956)"
28801213,True,Leandro N. Alem,residential,6,False,81.797,"LINESTRING (-58.2346153 -32.4850956, -58.2344784 -32.4858221)"
255743211,True,9 de Julio,residential,6,False,81.322,"LINESTRING (-58.2346153 -32.4850956, -58.2337671 -32.4849441)"
28801214,True,Onésimo Leguizamón,residential,6,False,82.188,"LINESTRING (-58.2337671 -32.4849441, -58.233911 -32.484215)"
255743211,True,9 de Julio,residential,6,False,82.8,"LINESTRING (-58.2337671 -32.4849441, -58.2329035 -32.4847898)"
28801159,True,9 de Julio,residential,6,False,77.346,"LINESTRING (-58.2304268 -32.4843286, -58.2296217 -32.4841782)"
28813847,True,Supremo Entrerriano,residential,6,False,76.439,"LINESTRING (-58.2304268 -32.4843286, -58.2305599 -32.4836504)"
28801159,True,9 de Julio,residential,6,False,84.843,"LINESTRING (-58.2296217 -32.4841782, -58.2287386 -32.4840131)"
28801168,True,Doctor Tibiletti,residential,6,False,77.74,"LINESTRING (-58.2296217 -32.4841782, -58.2294934 -32.4848689)"
28801217,True,Eurasquín,residential,6,False,73.876,"LINESTRING (-58.2287386 -32.4840131, -58.2288712 -32.4833582)"
28813856,True,9 de Julio,residential,,False,75.944,"LINESTRING (-58.2287386 -32.4840131, -58.2279529 -32.4838482)"
28813856,True,9 de Julio,residential,,False,76.162,"LINESTRING (-58.2279529 -32.4838482, -58.2271573 -32.4837113)"
28801218,True,Combatientes de Malvinas,residential,6,False,71.353,"LINESTRING (-58.2271573 -32.4837113, -58.2272792 -32.4830779)"
255743125,True,San Martín,residential,6,False,80.83,"LINESTRING (-58.2336362 -32.4856681, -58.2344784 -32.4858221)"
586074106,True,España,residential,6,False,81.436,"LINESTRING (-58.2336362 -32.4856681, -58.2337671 -32.4849441)"
28801208,True,Rivadavia,residential,6,False,77.146,"LINESTRING (-58.236207 -32.4861381, -58.2360743 -32.4868228)"
255743125,True,San Martín,residential,6,False,81.04899999999999,"LINESTRING (-58.236207 -32.4861381, -58.2363118 -32.4861573, -58.2370515 -32.4862925)"
28801188,True,21 de Noviembre,residential,6,False,82.214,"LINESTRING (-58.235341 -32.4859798, -58.2354717 -32.4852487)"
255743125,True,San Martín,residential,6,False,83.112,"LINESTRING (-58.235341 -32.4859798, -58.236207 -32.4861381)"
28801213,True,Leandro N. Alem,residential,6,False,76.564,"LINESTRING (-58.2344784 -32.4858221, -58.2343443 -32.4865013)"
255743125,True,San Martín,residential,6,False,82.787,"LINESTRING (-58.2344784 -32.4858221, -58.235341 -32.4859798)"
28801184,True,3 de Febrero,residential,6,False,76.041,"LINESTRING (-58.2328232 -32.4855195, -58.2326954 -32.4861948)"
586074107,True,San Martín,residential,6,False,78.026,"LINESTRING (-58.2328232 -32.4855195, -58.2336362 -32.4856681)"
28801162,True,San Martín,residential,6,False,82.678,"LINESTRING (-58.2303048 -32.4849999, -58.2311699 -32.4851425)"
28801166,True,José Gervasio Artigas,residential,6,False,75.517,"LINESTRING (-58.2303048 -32.4849999, -58.2304268 -32.4843286)"
255743121,True,República de Chile,residential,6,False,82.951,"LINESTRING (-58.2370515 -32.4862925, -58.2371899 -32.4855557)"
28801162,True,San Martín,residential,6,False,77.488,"LINESTRING (-58.2294934 -32.4848689, -58.2303048 -32.4849999)"
28801168,True,Doctor Tibiletti,residential,6,False,79.514,"LINESTRING (-58.2294934 -32.4848689, -58.2293624 -32.4855754)"
28801176,True,Mariano López,residential,6,False,77.312,"LINESTRING (-58.2270114 -32.4843956, -58.2271573 -32.4837113)"
28801162,True,San Martín,residential,6,False,84.232,"LINESTRING (-58.2286132 -32.4847187, -58.2294934 -32.4848689)"
255743187,True,Jordana,residential,6,False,79.336,"LINESTRING (-58.2286132 -32.4847187, -58.2287386 -32.4840131)"
28801166,True,José Gervasio Artigas,residential,6,False,81.675,"LINESTRING (-58.2301718 -32.4857258, -58.2303048 -32.4849999)"
255743070,True,Alberdi,residential,6,False,77.739,"LINESTRING (-58.2301718 -32.4857258, -58.2293624 -32.4855754)"
28801208,True,Rivadavia,residential,6,False,79.455,"LINESTRING (-58.2360743 -32.4868228, -58.2359406 -32.4875284)"
255743070,True,Alberdi,residential,6,False,83.05,"LINESTRING (-58.2360743 -32.4868228, -58.2352096 -32.4866621)"
255743070,True,Alberdi,residential,6,False,80.803,"LINESTRING (-58.2369156 -32.4869792, -58.2360743 -32.4868228)"
255743121,True,República de Chile,residential,6,False,77.414,"LINESTRING (-58.2369156 -32.4869792, -58.2370515 -32.4862925)"
28801213,True,Leandro N. Alem,residential,6,False,79.364,"LINESTRING (-58.2343443 -32.4865013, -58.2342101 -32.487206)"
255743070,True,Alberdi,residential,6,False,80.391,"LINESTRING (-58.2343443 -32.4865013, -58.2335073 -32.4863457)"
28801184,True,3 de Febrero,residential,6,False,79.312,"LINESTRING (-58.2326954 -32.4861948, -58.232564 -32.4868994)"
255743070,True,Alberdi,residential,6,False,79.939,"LINESTRING (-58.2326954 -32.4861948, -58.2318631 -32.4860401)"
28801188,True,21 de Noviembre,residential,6,False,76.863,"LINESTRING (-58.2352096 -32.4866621, -58.235341 -32.4859798)"
255743070,True,Alberdi,residential,6,False,83.107,"LINESTRING (-58.2352096 -32.4866621, -58.2343443 -32.4865013)"
28801163,True,Juan Domingo Perón,residential,6,False,79.253,"LINESTRING (-58.2310133 -32.4858822, -58.2308852 -32.4865867)"
255743070,True,Alberdi,residential,6,False,80.822,"LINESTRING (-58.2310133 -32.4858822, -58.2301718 -32.4857258)"
255743070,True,Alberdi,residential,6,False,77.979,"LINESTRING (-58.2335073 -32.4863457, -58.2326954 -32.4861948)"
28801185,True,España,residential,6,False,76.31,"LINESTRING (-58.2335073 -32.4863457, -58.2336088 -32.4858119, -58.2336362 -32.4856681)"
28801168,True,Doctor Tibiletti,residential,6,False,79.146,"LINESTRING (-58.2293624 -32.4855754, -58.2292318 -32.4862786)"
255743070,True,Alberdi,residential,6,False,84.368,"LINESTRING (-58.2293624 -32.4855754, -58.228484 -32.4854121)"
28801183,True,Mariano Moreno,residential,6,False,84.325,"LINESTRING (-58.2318631 -32.4860401, -58.2320046 -32.4852912)"
255743070,True,Alberdi,residential,6,False,81.618,"LINESTRING (-58.2318631 -32.4860401, -58.2310133 -32.4858822)"
28801175,True,Doctor Clark,residential,6,False,78.883,"LINESTRING (-58.2276715 -32.4852626, -58.2275364 -32.4859628)"
28813857,True,Alberdi,residential,12,False,76.821,"LINESTRING (-58.2276715 -32.4852626, -58.2268722 -32.4851119)"
255743121,True,República de Chile,residential,6,False,79.484,"LINESTRING (-58.2367807 -32.4876849, -58.2369156 -32.4869792)"
28813857,True,Alberdi,residential,12,False,78.001,"LINESTRING (-58.228484 -32.4854121, -58.2276715 -32.4852626)"
255743187,True,Jordana,residential,6,False,78.049,"LINESTRING (-58.228484 -32.4854121, -58.2286132 -32.4847187)"
28801176,True,Mariano López,residential,6,False,80.712,"LINESTRING (-58.2268722 -32.4851119, -58.2270114 -32.4843956)"
28801166,True,José Gervasio Artigas,residential,6,False,79.213,"LINESTRING (-58.230045 -32.4864301, -58.2301718 -32.4857258)"
255743128,True,Sarmiento,residential,6,False,80.707,"LINESTRING (-58.230045 -32.4864301, -58.2308852 -32.4865867)"
28801208,True,Rivadavia,residential,6,False,79.691,"LINESTRING (-58.2359406 -32.4875284, -58.2358058 -32.488236)"
255743128,True,Sarmiento,residential,6,False,80.695,"LINESTRING (-58.2359406 -32.4875284, -58.2367807 -32.4876849)"
28801188,True,21 de Noviembre,residential,6,False,79.437,"LINESTRING (-58.2350809 -32.4873682, -58.2352096 -32.4866621)"
255743128,True,Sarmiento,residential,6,False,82.579,"LINESTRING (-58.2350809 -32.4873682, -58.2359406 -32.4875284)"
28801213,True,Leandro N. Alem,residential,6,False,80.43,"LINESTRING (-58.2342101 -32.487206, -58.23407 -32.4879196)"
255743128,True,Sarmiento,residential,6,False,83.644,"LINESTRING (-58.2342101 -32.487206, -58.2350809 -32.4873682)"
28801185,True,España,residential,6,False,79.358,"LINESTRING (-58.233378 -32.487051, -58.2335073 -32.4863457)"
255743128,True,Sarmiento,residential,6,False,79.927,"LINESTRING (-58.233378 -32.487051, -58.2342101 -32.487206)"
28801184,True,3 de Febrero,residential,6,False,81.158,"LINESTRING (-58.232564 -32.4868994, -58.2324273 -32.4876201)"
255743128,True,Sarmiento,residential,6,False,78.188,"LINESTRING (-58.232564 -32.4868994, -58.233378 -32.487051)"
28801183,True,Mariano Moreno,residential,6,False,79.28,"LINESTRING (-58.2317331 -32.4867446, -58.2318631 -32.4860401)"
255743128,True,Sarmiento,residential,6,False,79.812,"LINESTRING (-58.2317331 -32.4867446, -58.232564 -32.4868994)"
28801163,True,Juan Domingo Perón,residential,6,False,81.903,"LINESTRING (-58.2308852 -32.4865867, -58.2307501 -32.4873144)"
255743128,True,Sarmiento,residential,6,False,81.444,"LINESTRING (-58.2308852 -32.4865867, -58.2317331 -32.4867446)"
28801176,True,Mariano López,residential,6,False,79.024,"LINESTRING (-58.226724 -32.4858115, -58.2268722 -32.4851119)"
255743128,True,Sarmiento,residential,6,False,78.035,"LINESTRING (-58.226724 -32.4858115, -58.2275364 -32.4859628)"
28801168,True,Doctor Tibiletti,residential,6,False,82.647,"LINESTRING (-58.2292318 -32.4862786, -58.2290977 -32.4870132)"
255743128,True,Sarmiento,residential,6,False,78.112,"LINESTRING (-58.2292318 -32.4862786, -58.230045 -32.4864301)"
28801175,True,Doctor Clark,residential,6,False,83.343,"LINESTRING (-58.2275364 -32.4859628, -58.2273952 -32.4867028)"
255743128,True,Sarmiento,residential,6,False,78.698,"LINESTRING (-58.2275364 -32.4859628, -58.2283557 -32.4861154)"
28801188,True,21 de Noviembre,residential,6,False,80.085,"LINESTRING (-58.2349492 -32.4880798, -58.2350809 -32.4873682)"
255743076,True,Almafuerte,residential,6,False,84.365,"LINESTRING (-58.2349492 -32.4880798, -58.23407 -32.4879196)"
255743128,True,Sarmiento,residential,6,False,84.154,"LINESTRING (-58.2283557 -32.4861154, -58.2292318 -32.4862786)"
255743187,True,Jordana,residential,6,False,79.124,"LINESTRING (-58.2283557 -32.4861154, -58.228484 -32.4854121)"
255743076,True,Almafuerte,residential,6,False,80.566,"LINESTRING (-58.2366454 -32.488389, -58.2358058 -32.488236)"
255743121,True,República de Chile,residential,6,False,79.314,"LINESTRING (-58.2366454 -32.488389, -58.2367807 -32.4876849)"
28801208,True,Rivadavia,residential,6,False,82.314,"LINESTRING (-58.2358058 -32.488236, -58.2356637 -32.4889665)"
255743076,True,Almafuerte,residential,6,False,82.199,"LINESTRING (-58.2358058 -32.488236, -58.2349492 -32.4880798)"
28801213,True,Leandro N. Alem,residential,6,False,82.854,"LINESTRING (-58.23407 -32.4879196, -58.2339242 -32.4886545)"
255743076,True,Almafuerte,residential,6,False,79.455,"LINESTRING (-58.23407 -32.4879196, -58.233242 -32.4877686)"
28801185,True,España,residential,6,False,80.807,"LINESTRING (-58.233242 -32.4877686, -58.233378 -32.487051)"
255743076,True,Almafuerte,residential,6,False,78.178,"LINESTRING (-58.233242 -32.4877686, -58.2324273 -32.4876201)"
28801184,True,3 de Febrero,residential,6,False,81.236,"LINESTRING (-58.2324273 -32.4876201, -58.232289 -32.4883413)"
255743076,True,Almafuerte,residential,6,False,79.788,"LINESTRING (-58.2324273 -32.4876201, -58.2315958 -32.4874686)"
28801183,True,Mariano Moreno,residential,6,False,81.529,"LINESTRING (-58.2315958 -32.4874686, -58.2317331 -32.4867446)"
255743076,True,Almafuerte,residential,6,False,81.154,"LINESTRING (-58.2315958 -32.4874686, -58.2307501 -32.4873144)"
28801163,True,Juan Domingo Perón,residential,6,False,79.563,"LINESTRING (-58.2307501 -32.4873144, -58.230618 -32.4880212)"
255743076,True,Almafuerte,residential,6,False,80.578,"LINESTRING (-58.2307501 -32.4873144, -58.2299104 -32.4871613)"
28801166,True,José Gervasio Artigas,residential,6,False,82.28,"LINESTRING (-58.2299104 -32.4871613, -58.230045 -32.4864301)"
255743076,True,Almafuerte,residential,6,False,77.985,"LINESTRING (-58.2299104 -32.4871613, -58.2290977 -32.4870132)"
28801168,True,Doctor Tibiletti,residential,6,False,77.911,"LINESTRING (-58.2290977 -32.4870132, -58.2289682 -32.4877053)"
255743076,True,Almafuerte,residential,6,False,84.281,"LINESTRING (-58.2290977 -32.4870132, -58.2282194 -32.4868531)"
255743076,True,Almafuerte,residential,6,False,79.092,"LINESTRING (-58.2282194 -32.4868531, -58.2273952 -32.4867028)"
255743187,True,Jordana,residential,6,False,83.019,"LINESTRING (-58.2282194 -32.4868531, -58.2283557 -32.4861154)"
28801175,True,Doctor Clark,residential,6,False,76.188,"LINESTRING (-58.2273952 -32.4867028, -58.2272671 -32.4873794)"
28801147,True,Ereño,residential,6,False,80.368,"LINESTRING (-58.2356637 -32.4889665, -58.2365043 -32.4891067)"
28801208,True,Rivadavia,residential,6,False,78.056,"LINESTRING (-58.2356637 -32.4889665, -58.2355348 -32.48966)"
28801147,True,Ereño,residential,6,False,77.569,"LINESTRING (-58.2365043 -32.4891067, -58.2373156 -32.4892421)"
255743121,True,República de Chile,residential,6,False,80.895,"LINESTRING (-58.2365043 -32.4891067, -58.2366454 -32.488389)"
28801147,True,Ereño,residential,6,False,84.927,"LINESTRING (-58.2339242 -32.4886545, -58.2348072 -32.4888236)"
28801213,True,Leandro N. Alem,residential,6,False,76.916,"LINESTRING (-58.2339242 -32.4886545, -58.2337966 -32.4893378)"
28801147,True,Ereño,residential,6,False,80.464,"LINESTRING (-58.2297814 -32.487861, -58.230618 -32.4880212)"
28801166,True,José Gervasio Artigas,residential,6,False,78.738,"LINESTRING (-58.2297814 -32.487861, -58.2299104 -32.4871613)"
28801147,True,Ereño,residential,6,False,78.204,"LINESTRING (-58.232289 -32.4883413, -58.2331021 -32.488497)"
28801184,True,3 de Febrero,residential,6,False,78.018,"LINESTRING (-58.232289 -32.4883413, -58.2321612 -32.4890346)"
28801147,True,Ereño,residential,6,False,81.89,"LINESTRING (-58.2348072 -32.4888236, -58.2356637 -32.4889665)"
28801188,True,21 de Noviembre,residential,6,False,83.772,"LINESTRING (-58.2348072 -32.4888236, -58.2349492 -32.4880798)"
28801147,True,Ereño,residential,6,False,80.928,"LINESTRING (-58.230618 -32.4880212, -58.2314594 -32.4881824)"
28801163,True,Juan Domingo Perón,residential,6,False,79.147,"LINESTRING (-58.230618 -32.4880212, -58.2304904 -32.4887248)"
28801168,True,Doctor Tibiletti,residential,6,False,94.044,"LINESTRING (-58.2288384 -32.4884185, -58.2286812 -32.4892538)"
255743113,True,Ingeniero Henry,residential,6,False,83.747,"LINESTRING (-58.2288384 -32.4884185, -58.2279663 -32.4882569)"
28801147,True,Ereño,residential,6,False,78.213,"LINESTRING (-58.2289682 -32.4877053, -58.2297814 -32.487861)"
28801168,True,Doctor Tibiletti,residential,6,False,80.233,"LINESTRING (-58.2289682 -32.4877053, -58.2288384 -32.4884185)"
28801147,True,Ereño,residential,6,False,79.792,"LINESTRING (-58.2314594 -32.4881824, -58.232289 -32.4883413)"
28801183,True,Mariano Moreno,residential,6,False,80.395,"LINESTRING (-58.2314594 -32.4881824, -58.2315958 -32.4874686)"
28801147,True,Ereño,residential,6,False,79.62,"LINESTRING (-58.2272671 -32.4873794, -58.2280949 -32.487538)"
28801175,True,Doctor Clark,residential,6,False,81.361,"LINESTRING (-58.2272671 -32.4873794, -58.2271315 -32.4881021)"
28801147,True,Ereño,residential,6,False,83.996,"LINESTRING (-58.2280949 -32.487538, -58.2289682 -32.4877053)"
255743187,True,Jordana,residential,6,False,77.048,"LINESTRING (-58.2280949 -32.487538, -58.2282194 -32.4868531)"
28801147,True,Ereño,residential,6,False,79.071,"LINESTRING (-58.2331021 -32.488497, -58.2339242 -32.4886545)"
28801185,True,España,residential,6,False,82.051,"LINESTRING (-58.2331021 -32.488497, -58.233242 -32.4877686)"
255743113,True,Ingeniero Henry,residential,6,False,78.708,"LINESTRING (-58.2337966 -32.4893378, -58.232977 -32.4891858)"
28801188,True,21 de Noviembre,residential,6,False,76.357,"LINESTRING (-58.2346857 -32.4895026, -58.2348072 -32.4888236)"
255743113,True,Ingeniero Henry,residential,6,False,85.38,"LINESTRING (-58.2346857 -32.4895026, -58.2337966 -32.4893378)"
28801163,True,Juan Domingo Perón,residential,6,False,90.258,"LINESTRING (-58.2304904 -32.4887248, -58.230339 -32.4895264)"
255743113,True,Ingeniero Henry,residential,6,False,80.253,"LINESTRING (-58.2304904 -32.4887248, -58.2296547 -32.4885699)"
28801185,True,España,residential,6,False,77.485,"LINESTRING (-58.232977 -32.4891858, -58.2331021 -32.488497)"
255743113,True,Ingeniero Henry,residential,6,False,78.341,"LINESTRING (-58.232977 -32.4891858, -58.2321612 -32.4890346)"
255743113,True,Ingeniero Henry,residential,6,False,81.539,"LINESTRING (-58.2355348 -32.48966, -58.2346857 -32.4895026)"
28801183,True,Mariano Moreno,residential,6,False,78.564,"LINESTRING (-58.2313303 -32.4888805, -58.2314594 -32.4881824)"
255743113,True,Ingeniero Henry,residential,6,False,80.657,"LINESTRING (-58.2313303 -32.4888805, -58.2304904 -32.4887248)"
28801166,True,José Gervasio Artigas,residential,6,False,79.717,"LINESTRING (-58.2296547 -32.4885699, -58.2297814 -32.487861)"
255743113,True,Ingeniero Henry,residential,6,False,78.392,"LINESTRING (-58.2296547 -32.4885699, -58.2288384 -32.4884185)"
255743113,True,Ingeniero Henry,residential,6,False,79.794,"LINESTRING (-58.2321612 -32.4890346, -58.2313303 -32.4888805)"
255743113,True,Ingeniero Henry,residential,6,False,80.168,"LINESTRING (-58.2279663 -32.4882569, -58.2271315 -32.4881021)"
255743187,True,Jordana,residential,6,False,80.843,"LINESTRING (-58.2279663 -32.4882569, -58.2280949 -32.487538)"
28801183,True,Mariano Moreno,residential,6,False,88.32,"LINESTRING (-58.23118 -32.4896646, -58.2313303 -32.4888805)"
360557970,True,Lucilo López,residential,6,False,80.362,"LINESTRING (-58.230339 -32.4895264, -58.23118 -32.4896646)"
28801166,True,José Gervasio Artigas,residential,6,False,92.172,"LINESTRING (-58.2295016 -32.4893887, -58.2296547 -32.4885699)"
360557970,True,Lucilo López,residential,6,False,80.02,"LINESTRING (-58.2295016 -32.4893887, -58.230339 -32.4895264)"
360557970,True,Lucilo López,residential,6,False,78.396,"LINESTRING (-58.2286812 -32.4892538, -58.2295016 -32.4893887)"
255743187,True,Jordana,residential,6,False,96.037,"LINESTRING (-58.2278088 -32.4891103, -58.2279663 -32.4882569)"
360557970,True,Lucilo López,residential,6,False,83.366,"LINESTRING (-58.2278088 -32.4891103, -58.2286812 -32.4892538)"
28801175,True,Doctor Clark,residential,6,False,79.916,"LINESTRING (-58.2269628 -32.4889712, -58.2268291 -32.489681)"
360557970,True,Lucilo López,residential,6,False,80.842,"LINESTRING (-58.2269628 -32.4889712, -58.2278088 -32.4891103)"
28801175,True,Doctor Clark,residential,6,False,97.926,"LINESTRING (-58.2271315 -32.4881021, -58.2269628 -32.4889712)"
284274241,True,Justo José de Urquiza,residential,6,False,58.248999999999995,"LINESTRING (-58.2330064 -32.4842732, -58.2329302 -32.4846555, -58.2329035 -32.4847898)"
28801127,True,San Martín,residential,6,False,12.366,"LINESTRING (-58.232767 -32.4854189, -58.2328232 -32.4855195)"
28801124,True,San Martín,residential,12,False,72.906,"LINESTRING (-58.232767 -32.4854189, -58.2326045 -32.4853917, -58.2321262 -32.4853116, -58.2320046 -32.4852912)"
28801120,True,Galarza,residential,12,False,29.154,"LINESTRING (-58.2327432 -32.4840184, -58.2329921 -32.484047, -58.2330503 -32.4840579)"
255743112,True,Galarza,residential,12,False,39.187999999999995,"LINESTRING (-58.2327432 -32.4840184, -58.232829 -32.4840585, -58.2328763 -32.4840892, -58.232934 -32.4841349, -58.232976 -32.48419, -58.2330064 -32.4842732)"
255743109,True,Florentino Ameghino,residential,6,False,78.673,"LINESTRING (-58.2366116 -32.4839447, -58.2364833 -32.4846439)"
255743123,True,Rocamora,residential,6,False,82.712,"LINESTRING (-58.2366116 -32.4839447, -58.2357508 -32.4837833)"
28801209,True,14 de Julio,residential,6,False,82.506,"LINESTRING (-58.2357508 -32.4837833, -58.2358903 -32.4830507)"
373708147,True,Eva Duarte de Perón,residential,6,False,90.761,"LINESTRING (-58.2315663 -32.4829989, -58.2314317 -32.4838072)"
374038378,True,Rocamora,residential,6,False,81.455,"LINESTRING (-58.2315663 -32.4829989, -58.2307186 -32.4828399)"
28813847,True,Supremo Entrerriano,residential,6,False,80.369,"LINESTRING (-58.2307186 -32.4828399, -58.2308576 -32.4821267)"
374038378,True,Rocamora,residential,6,False,78.339,"LINESTRING (-58.2307186 -32.4828399, -58.2299033 -32.4826871)"
28801217,True,Eurasquín,residential,6,False,79.625,"LINESTRING (-58.2290463 -32.4825264, -58.229191 -32.4818208)"
374038378,True,Rocamora,residential,6,False,76.591,"LINESTRING (-58.2290463 -32.4825264, -58.2282487 -32.4823789)"
255743131,True,Ugarteche,residential,6,False,92.924,"LINESTRING (-58.2299033 -32.4826871, -58.2297439 -32.4835119)"
374038378,True,Rocamora,residential,6,False,82.348,"LINESTRING (-58.2299033 -32.4826871, -58.2290463 -32.4825264)"
255743109,True,Florentino Ameghino,residential,6,False,82.915,"LINESTRING (-58.2367468 -32.4832078, -58.2366116 -32.4839447)"
28801214,True,Onésimo Leguizamón,residential,6,False,79.371,"LINESTRING (-58.234202 -32.4827407, -58.234341 -32.4820366)"
28910620,True,8 de Junio,residential,6,False,81.574,"LINESTRING (-58.234202 -32.4827407, -58.2350518 -32.4828966)"
28910620,True,8 de Junio,residential,6,False,82.475,"LINESTRING (-58.2333428 -32.4825831, -58.234202 -32.4827407)"
284274241,True,Justo José de Urquiza,residential,6,False,166.26999999999998,"LINESTRING (-58.2333428 -32.4825831, -58.2331992 -32.4833045, -58.2330503 -32.4840579)"
28801209,True,14 de Julio,residential,6,False,79.499,"LINESTRING (-58.2358903 -32.4830507, -58.2360247 -32.4823448)"
28910620,True,8 de Junio,residential,6,False,82.216,"LINESTRING (-58.2358903 -32.4830507, -58.2367468 -32.4832078)"
28910620,True,8 de Junio,residential,6,False,80.495,"LINESTRING (-58.2350518 -32.4828966, -58.2358903 -32.4830507)"
255743098,True,Congreso de Tucumán,residential,6,False,164.636,"LINESTRING (-58.2350518 -32.4828966, -58.2349061 -32.483625, -58.2347607 -32.4843567)"
28813847,True,Supremo Entrerriano,residential,6,False,79.206,"LINESTRING (-58.2308576 -32.4821267, -58.2309908 -32.4814233)"
28910620,True,8 de Junio,residential,6,False,81.501,"LINESTRING (-58.2308576 -32.4821267, -58.2317066 -32.4822826)"
28910620,True,8 de Junio,residential,6,False,78.848,"LINESTRING (-58.2300362 -32.481976, -58.2308576 -32.4821267)"
255743131,True,Ugarteche,residential,6,False,80.047,"LINESTRING (-58.2300362 -32.481976, -58.2299033 -32.4826871)"
28910620,True,8 de Junio,residential,6,False,76.434,"LINESTRING (-58.2325466 -32.4824368, -58.2333428 -32.4825831)"
