osmid,oneway,name,highway,maxspeed,reversed,length,width,geometry
42551169,True,Avenida Leandro N. Alem,residential,40,False,94.16,,"LINESTRING (-59.0932359 -35.1857446, -59.0932203 -35.1865913)"
42551176,False,,residential,40,True,10.615,,"LINESTRING (-59.0932359 -35.1857446, -59.0931191 -35.1857435)"
81133553,True,José Salgado Este,residential,40,False,76.342,7.7,"LINESTRING (-59.0932359 -35.1857446, -59.0940757 -35.1857612)"
42551169,True,Avenida Leandro N. Alem,residential,40,False,25.932,,"LINESTRING (-59.0932535 -35.1847734, -59.0932508 -35.1850066)"
999718489,True,General San Martín,residential,,False,94.42,,"LINESTRING (-59.1005597 -35.1867617, -59.0995213 -35.1867332)"
42551184,True,Presidente Juan Domingo Perón,residential,40,False,96.545,8.6,"LINESTRING (-59.0972973 -35.1858038, -59.0972863 -35.186672)"
1000063168,True,José Salgado Oeste,residential,,False,95.866,,"LINESTRING (-59.0972973 -35.1858038, -59.097386 -35.1858011, -59.098213 -35.1858115, -59.098352 -35.1858132)"
999283875,True,Las Heras,residential,,False,92.801,,"LINESTRING (-59.0995213 -35.1867332, -59.0994833 -35.1875672)"
999718489,True,General San Martín,residential,,False,107.358,,"LINESTRING (-59.0995213 -35.1867332, -59.0983402 -35.1867132)"
999283769,True,Presbítero José Albertini,residential,,False,100.081,,"LINESTRING (-59.0983402 -35.1867132, -59.098352 -35.1858132)"
999718490,True,General San Martín,residential,,False,95.885,,"LINESTRING (-59.0983402 -35.1867132, -59.0972863 -35.186672)"
999283874,True,Las Heras,residential,,False,98.988,,"LINESTRING (-59.0995708 -35.1858439, -59.0995213 -35.1867332)"
158301453,True,Suipacha,residential,,False,97.39600000000002,,"LINESTRING (-59.0973296 -35.184018, -59.0974141 -35.1840189, -59.0982812 -35.1840282, -59.0983135 -35.1840286, -59.0984012 -35.1840295)"
1000944283,True,Buenos Aires,residential,,False,102.322,,"LINESTRING (-59.0973296 -35.184018, -59.0973281 -35.1840969, -59.0973148 -35.1848213, -59.0973126 -35.1849381)"
81133553,True,José Salgado Este,residential,40,False,98.009,7.7,"LINESTRING (-59.0940757 -35.1857612, -59.0951541 -35.1857709)"
1004781724,True,Arturo Cardoner,residential,,False,106.288,,"LINESTRING (-59.0940757 -35.1857612, -59.0941084 -35.1848057)"
42562541,True,Bernardino Rivadavia,residential,,False,99.943,,"LINESTRING (-59.0962277 -35.1857859, -59.0962482 -35.1850018, -59.0962512 -35.1848873)"
81133553,True,José Salgado Este,residential,40,False,97.22399999999999,7.7,"LINESTRING (-59.0962277 -35.1857859, -59.0971298 -35.185801, -59.0972973 -35.1858038)"
42551170,True,9 de Julio,residential,40,False,97.917,8.3,"LINESTRING (-59.0962512 -35.1848873, -59.096091 -35.1848813, -59.0951749 -35.1848467)"
42562541,True,Bernardino Rivadavia,residential,,False,100.182,,"LINESTRING (-59.0962512 -35.1848873, -59.0962524 -35.1847936, -59.0962618 -35.1840929, -59.0962632 -35.1839864)"
81133553,True,José Salgado Este,residential,40,False,97.581,7.7,"LINESTRING (-59.0951541 -35.1857709, -59.0962277 -35.1857859)"
591140407,True,Alberdi,residential,40,False,95.473,7.9,"LINESTRING (-59.0951541 -35.1857709, -59.0951374 -35.1866294)"
42551170,True,9 de Julio,residential,40,False,97.03,8.3,"LINESTRING (-59.0951749 -35.1848467, -59.0941084 -35.1848057)"
1058031192,True,Ayacucho,residential,,False,102.784,,"LINESTRING (-59.0951749 -35.1848467, -59.0951541 -35.1857709)"
158306903,True,Necochea,residential,40,False,75.429,7.6,"LINESTRING (-59.093206 -35.1874678, -59.0940357 -35.1874866)"
570802343,False,Necochea,residential,40,True,11.187,,"LINESTRING (-59.093206 -35.1874678, -59.0930829 -35.1874672)"
158306903,True,Necochea,residential,40,False,98.598,7.6,"LINESTRING (-59.0940357 -35.1874866, -59.0951206 -35.1874961)"
1000060610,True,Sarmiento,residential,40,False,97.729,,"LINESTRING (-59.0940357 -35.1874866, -59.0940636 -35.186608)"
95467031,True,Chacabuco,residential,40,False,78.822,7.4,"LINESTRING (-59.0933173 -35.1821003, -59.0941836 -35.1821342)"
591140389,False,Chacabuco,residential,40,False,10.885,,"LINESTRING (-59.0933173 -35.1821003, -59.0931978 -35.1820937)"
1268739170,True,Avenida Leandro N. Alem,residential,40,False,106.561,,"LINESTRING (-59.0933173 -35.1821003, -59.0932785 -35.1830581)"
81133550,False,,residential,40,False,9.532,,"LINESTRING (-59.0932785 -35.1830581, -59.0931737 -35.1830547)"
1268739170,True,Avenida Leandro N. Alem,residential,40,False,95.792,,"LINESTRING (-59.0932785 -35.1830581, -59.0932643 -35.1839195)"
158301458,True,Luis Oscar Lacoste (ex Rauch),residential,40,False,97.27,7.7,"LINESTRING (-59.0952132 -35.183123, -59.0941436 -35.1830915)"
1006581585,True,Ayacucho,residential,,False,94.431,,"LINESTRING (-59.0952132 -35.183123, -59.0951946 -35.1839721)"
42551169,True,Avenida Leandro N. Alem,residential,40,False,97.471,,"LINESTRING (-59.0932203 -35.1865913, -59.093206 -35.1874678)"
81133546,False,,residential,40,False,10.762,,"LINESTRING (-59.0932203 -35.1865913, -59.0931019 -35.1865894)"
591140391,True,Balcarce,residential,40,False,76.659,,"LINESTRING (-59.0940636 -35.186608, -59.0932203 -35.1865913)"
591140392,True,Sarmiento,residential,40,False,94.166,,"LINESTRING (-59.0940636 -35.186608, -59.0940757 -35.1857612)"
42551170,True,9 de Julio,residential,40,False,77.776,8.3,"LINESTRING (-59.0941084 -35.1848057, -59.0932535 -35.1847734)"
999721994,True,Arturo Cardoner,residential,,False,96.574,,"LINESTRING (-59.0941084 -35.1848057, -59.0941319 -35.1839374)"
95467024,True,Arturo Cardoner,residential,,False,106.509,,"LINESTRING (-59.0941436 -35.1830915, -59.0941836 -35.1821342)"
158301458,True,Luis Oscar Lacoste (ex Rauch),residential,40,False,78.709,7.7,"LINESTRING (-59.0941436 -35.1830915, -59.0932785 -35.1830581)"
42424620,True,25 de Mayo,residential,,False,96.286,,"LINESTRING (-59.0983719 -35.1849535, -59.098266 -35.18495, -59.0974364 -35.1849396, -59.0973126 -35.1849381)"
48905966,True,General Manuel Belgrano,residential,,False,102.779,,"LINESTRING (-59.0983719 -35.1849535, -59.0983746 -35.1848699, -59.0984012 -35.1840295)"
