osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,tunnel
83460204,Doctor Enrique Simón Pérez,residential,True,False,117.953,,40,"LINESTRING (-58.6498164 -34.7699336, -58.6507335 -34.7691868)",
671092633,Maestra Concepción Valle,tertiary,True,False,115.25399999999999,,40,"LINESTRING (-58.6498164 -34.7699336, -58.6506479 -34.7706011, -58.6507227 -34.7706546)",
667291758,Maestra Concepción Valle,tertiary,True,False,111.799,,40,"LINESTRING (-58.6472014 -34.7677393, -58.6480552 -34.7684597)",
436796791,Castañares,residential,True,False,115.28500000000001,,40,"LINESTRING (-58.6472014 -34.7677393, -58.646411 -34.7683427, -58.6462822 -34.7684496)",
436796790,Puerto Argentino,residential,True,False,117.752,,40,"LINESTRING (-58.6480552 -34.7684597, -58.6489529 -34.7676997)",
667291758,Maestra Concepción Valle,tertiary,True,False,114.81400000000001,,40,"LINESTRING (-58.6480552 -34.7684597, -58.6480725 -34.7684742, -58.6484986 -34.7688317, -58.6488042 -34.769088, -58.6489094 -34.7691774, -58.6489338 -34.7691981)",
583407706,Avenida Presidente Néstor Carlos Kirchner,secondary,False,True,38.378,RP21,60,"LINESTRING (-58.6433334 -34.7679032, -58.6436201 -34.7681555)",
671092633,Maestra Concepción Valle,tertiary,True,False,114.838,,40,"LINESTRING (-58.6489338 -34.7691981, -58.6498164 -34.7699336)",
"[436796789, 671092631]",José Equiza,residential,True,False,114.916,,40,"LINESTRING (-58.6489338 -34.7691981, -58.6484961 -34.7695414, -58.6480775 -34.7698697, -58.6480523 -34.7698895, -58.6480239 -34.7699118)",
83460258,Coronel Melián,residential,True,False,115.841,,40,"LINESTRING (-58.6480637 -34.7669569, -58.6489529 -34.7676997)",
667291756,Castañares,residential,True,False,117.358,,40,"LINESTRING (-58.6480637 -34.7669569, -58.6472014 -34.7677393)",
141427028,Puerto Argentino,residential,True,False,96.007,,40,"LINESTRING (-58.6513449 -34.7657549, -58.6520658 -34.7651266)",
648300573,Leones,residential,True,False,115.796,,40,"LINESTRING (-58.6513449 -34.7657549, -58.6522144 -34.7665127)",
83460256,José Equiza,residential,True,False,98.684,,40,"LINESTRING (-58.6529731 -34.7658809, -58.6522144 -34.7665127)",
128676956,Coronel Monasterio,residential,False,True,117.914,,,"LINESTRING (-58.6529731 -34.7658809, -58.6520658 -34.7651266)",
83460258,Coronel Melián,residential,True,False,114.273,,40,"LINESTRING (-58.6471865 -34.7662242, -58.6480637 -34.7669569)",
436796792,Cepeda,residential,True,False,107.369,,40,"LINESTRING (-58.6471865 -34.7662242, -58.6480045 -34.7655308)",
83460258,Coronel Melián,residential,True,False,113.931,,40,"LINESTRING (-58.6489529 -34.7676997, -58.6498275 -34.7684302)",
141427028,Puerto Argentino,residential,True,False,107.169,,40,"LINESTRING (-58.6489529 -34.7676997, -58.6497813 -34.7670172)",
83460258,Coronel Melián,residential,True,False,118.01,,40,"LINESTRING (-58.6498275 -34.7684302, -58.6507335 -34.7691868)",
671092632,José Equiza,residential,True,False,118.13,,40,"LINESTRING (-58.6498275 -34.7684302, -58.6489338 -34.7691981)",
83460262,Sanabria,residential,True,False,149.023,,40,"LINESTRING (-58.644504 -34.7669697, -58.6433334 -34.7679032)",
436796793,José León Larre,residential,True,False,118.233,,40,"LINESTRING (-58.644504 -34.7669697, -58.6437182 -34.7663179, -58.6435932 -34.7662142)",
49155882,Avenida Presidente Néstor Carlos Kirchner,secondary,False,True,110.773,RP21,60,"LINESTRING (-58.6451643 -34.7693712, -58.6460772 -34.770027)",
667291754,Avenida Presidente Néstor Carlos Kirchner,secondary,False,False,101.239,RP21,60,"LINESTRING (-58.6451643 -34.7693712, -58.6446173 -34.7689592, -58.6443477 -34.7687556)",
49155882,Avenida Presidente Néstor Carlos Kirchner,secondary,False,False,119.94200000000001,RP21,60,"LINESTRING (-58.6470621 -34.7707404, -58.6465548 -34.7703756, -58.6460772 -34.770027)",
"[529088161, 49155882]",Avenida Presidente Néstor Carlos Kirchner,secondary,False,True,113.715,RP21,60,"LINESTRING (-58.6470621 -34.7707404, -58.6476832 -34.771185, -58.6477296 -34.7712181, -58.6480013 -34.7714117)",
436796791,Castañares,residential,True,False,144.666,,40,"LINESTRING (-58.6462822 -34.7684496, -58.6451643 -34.7693712)",
436796793,José León Larre,residential,True,False,116.697,,40,"LINESTRING (-58.6462822 -34.7684496, -58.6455529 -34.767843, -58.6453805 -34.7677062)",
128676960,R. Martínez,residential,True,False,116.698,,40,"LINESTRING (-58.6480045 -34.7655308, -58.6488964 -34.7662822)",
436796792,Cepeda,residential,True,False,109.154,,40,"LINESTRING (-58.6480045 -34.7655308, -58.6488676 -34.7648519)",
49155882,Avenida Presidente Néstor Carlos Kirchner,secondary,False,False,110.773,RP21,60,"LINESTRING (-58.6460772 -34.770027, -58.6451643 -34.7693712)",
436796790,Puerto Argentino,residential,True,False,135.695,,40,"LINESTRING (-58.6460772 -34.770027, -58.6471416 -34.7691757)",
49155882,Avenida Presidente Néstor Carlos Kirchner,secondary,False,True,119.94200000000001,RP21,60,"LINESTRING (-58.6460772 -34.770027, -58.6465548 -34.7703756, -58.6470621 -34.7707404)",
"[1164587874, 1164587875, 1164587876]",,residential,False,False,312.969,,,"LINESTRING (-58.6460772 -34.770027, -58.6458953 -34.7700799, -58.6456941 -34.7700476, -58.6455466 -34.7699022, -58.6454447 -34.7698251, -58.6453213 -34.7697678, -58.6451711 -34.7697436, -58.645045 -34.7697502, -58.6449417 -34.7697722, -58.6448036 -34.7698504, -58.6447285 -34.7699198, -58.644693 -34.7699931, -58.6446682 -34.7700729, -58.6446601 -34.7701539, -58.6446661 -34.7702377, -58.6446957 -34.7703181, -58.6447553 -34.7704128, -58.6448204 -34.7704877, -58.6448914 -34.7705301, -58.6453595 -34.770827, -58.6454751 -34.7709734, -58.6455096 -34.77115)",yes
128676960,R. Martínez,residential,True,False,116.692,,40,"LINESTRING (-58.6497813 -34.7670172, -58.6506766 -34.7677658)",
141427028,Puerto Argentino,residential,True,False,108.507,,40,"LINESTRING (-58.6497813 -34.7670172, -58.6506192 -34.7663255)",
141427031,Maestra Concepción Valle,tertiary,True,False,106.001,,40,"LINESTRING (-58.6446727 -34.7656252, -58.6454971 -34.7662961)",
83460256,José Equiza,residential,True,False,107.114,,40,"LINESTRING (-58.6506766 -34.7677658, -58.6498275 -34.7684302)",
128676960,R. Martínez,residential,True,False,115.876,,40,"LINESTRING (-58.6506766 -34.7677658, -58.6515698 -34.7685058)",
436796790,Puerto Argentino,residential,True,False,115.337,,40,"LINESTRING (-58.6471416 -34.7691757, -58.6476219 -34.7687993, -58.6480552 -34.7684597)",
436796793,José León Larre,residential,True,False,112.612,,40,"LINESTRING (-58.6471416 -34.7691757, -58.6463989 -34.768545, -58.6462822 -34.7684496)",
671092630,José Equiza,residential,True,False,127.307,,40,"LINESTRING (-58.6480239 -34.7699118, -58.6470621 -34.7707404)",
436796793,José León Larre,residential,True,False,114.867,,40,"LINESTRING (-58.6480239 -34.7699118, -58.6476041 -34.7695616, -58.6471416 -34.7691757)",
83460258,Coronel Melián,residential,True,False,111.92,,40,"LINESTRING (-58.6516458 -34.769949, -58.652505 -34.7706666)",
238559327,Avenida Juan Bautista Lasalle,primary,True,False,115.15899999999999,RP21,,"LINESTRING (-58.6516458 -34.769949, -58.6509122 -34.7706209, -58.6508023 -34.7707187)",
128676961,General Pacheco,residential,True,False,115.072,,40,"LINESTRING (-58.6488676 -34.7648519, -58.6497512 -34.7655895)",
128676961,General Pacheco,residential,True,False,118.452,,40,"LINESTRING (-58.6506192 -34.7663255, -58.6515215 -34.7670906)",
141427028,Puerto Argentino,residential,True,False,91.76,,40,"LINESTRING (-58.6506192 -34.7663255, -58.6513449 -34.7657549)",
83460258,Coronel Melián,residential,True,False,102.979,,40,"LINESTRING (-58.6455515 -34.7648781, -58.6463538 -34.7655287)",
83460244,Juan Pío Gana,residential,True,False,116.04400000000001,,40,"LINESTRING (-58.6455515 -34.7648781, -58.6455192 -34.76494, -58.6446727 -34.7656252)",
141427031,Maestra Concepción Valle,tertiary,True,False,118.121,,40,"LINESTRING (-58.6463028 -34.7669754, -58.6472014 -34.7677393)",
436796792,Cepeda,residential,True,False,116.16,,40,"LINESTRING (-58.6463028 -34.7669754, -58.6471865 -34.7662242)",
436796793,José León Larre,residential,True,False,90.162,,40,"LINESTRING (-58.6435932 -34.7662142, -58.6430296 -34.7657433, -58.6429012 -34.765636)",
128676960,R. Martínez,residential,True,False,115.814,,40,"LINESTRING (-58.6524385 -34.7692515, -58.6533406 -34.7699834)",
238559327,Avenida Juan Bautista Lasalle,primary,True,False,106.10300000000001,RP21,,"LINESTRING (-58.6524385 -34.7692515, -58.6517419 -34.7698645, -58.6516458 -34.769949)",
83460249,Sanabria,residential,True,False,115.781,,40,"LINESTRING (-58.6463538 -34.7655287, -58.6454971 -34.7662961)",
83460258,Coronel Melián,residential,True,False,108.474,,40,"LINESTRING (-58.6463538 -34.7655287, -58.6471865 -34.7662242)",
436796794,Maestra Concepción Valle,residential,True,False,104.872,,40,"LINESTRING (-58.6508023 -34.7707187, -58.6516063 -34.771392)",
587801194,Avenida Juan Bautista Lasalle,primary,True,False,116.846,RP21,,"LINESTRING (-58.6508023 -34.7707187, -58.6500251 -34.7713535, -58.6498976 -34.7714616)",
83460207,Castañares,residential,True,False,90.848,,40,"LINESTRING (-58.6504593 -34.7650158, -58.6497512 -34.7655895)",
128676969,Leones,residential,True,False,115.319,,40,"LINESTRING (-58.6504593 -34.7650158, -58.6513449 -34.7657549)",
83590922,Dragones,residential,False,True,117.776,,40,"LINESTRING (-58.6506865 -34.7721343, -58.6516063 -34.771392)",
587801183,Dragones,residential,False,False,95.858,,40,"LINESTRING (-58.6506865 -34.7721343, -58.6499548 -34.7727523)",
587801184,José León Larre,residential,False,False,103.863,,40,"LINESTRING (-58.6506865 -34.7721343, -58.6498976 -34.7714616)",
587801192,José León Larre,residential,False,True,106.434,,40,"LINESTRING (-58.6506865 -34.7721343, -58.6514137 -34.7727434, -58.6515024 -34.7728177)",
83590906,General Rivas,residential,True,False,127.726,,40,"LINESTRING (-58.6476494 -34.7726973, -58.6466689 -34.7735163)",
128677652,Sáenz,residential,True,False,115.057,,40,"LINESTRING (-58.6476494 -34.7726973, -58.6486011 -34.7733752)",
179792828,José María Moreno,tertiary,False,True,106.783,,,"LINESTRING (-58.6499548 -34.7727523, -58.6490673 -34.7721272)",
587801183,Dragones,residential,False,True,95.858,,40,"LINESTRING (-58.6499548 -34.7727523, -58.6506865 -34.7721343)",
587801182,José María Moreno,tertiary,False,False,100.22200000000001,,,"LINESTRING (-58.6499548 -34.7727523, -58.6507268 -34.7733046, -58.6507822 -34.7733443)",
587801182,José María Moreno,tertiary,False,True,100.22200000000001,,,"LINESTRING (-58.6507822 -34.7733443, -58.6507268 -34.7733046, -58.6499548 -34.7727523)",
587801193,Mariano Acosta,residential,False,True,88.44,,40,"LINESTRING (-58.6507822 -34.7733443, -58.650907 -34.7732875, -58.6515024 -34.7728177)",
128677652,Sáenz,residential,True,False,120.933,,40,"LINESTRING (-58.6466601 -34.7719745, -58.647208 -34.7723747, -58.6476494 -34.7726973)",
"[666224449, 666313857, 659391707, 663695601, 437150519, 663679355]",Enrique Simón Pérez,residential,True,False,119.935,,40,"LINESTRING (-58.6466601 -34.7719745, -58.6465626 -34.7720549, -58.6465271 -34.7720844, -58.6464958 -34.7721105, -58.6464387 -34.7721546, -58.6463864 -34.7721971, -58.6460799 -34.7724466, -58.6457266 -34.772733)",
83590908,Mariano Acosta,residential,False,True,115.445,,40,"LINESTRING (-58.6515024 -34.7728177, -58.6523909 -34.7720793)",
587801192,José León Larre,residential,False,False,106.434,,40,"LINESTRING (-58.6515024 -34.7728177, -58.6514137 -34.7727434, -58.6506865 -34.7721343)",
587801193,Mariano Acosta,residential,False,False,88.44,,40,"LINESTRING (-58.6515024 -34.7728177, -58.650907 -34.7732875, -58.6507822 -34.7733443)",
624073363,José León Larre,residential,False,True,81.293,,40,"LINESTRING (-58.6515024 -34.7728177, -58.6515941 -34.772895, -58.6521238 -34.7733411)",
83590908,Mariano Acosta,residential,False,False,117.576,,40,"LINESTRING (-58.6533039 -34.7713339, -58.6523909 -34.7720793)",
83590909,Sunchales,residential,False,True,115.611,,40,"LINESTRING (-58.6521238 -34.7733411, -58.653036 -34.7726203)",
624073363,José León Larre,residential,False,False,81.293,,40,"LINESTRING (-58.6521238 -34.7733411, -58.6515941 -34.772895, -58.6515024 -34.7728177)",
83590909,Sunchales,residential,False,False,115.611,,40,"LINESTRING (-58.653036 -34.7726203, -58.6521238 -34.7733411)",
436796794,Maestra Concepción Valle,residential,True,False,52.586,,40,"LINESTRING (-58.653036 -34.7726203, -58.6534344 -34.7729617)",
83460258,Coronel Melián,residential,True,False,104.07,,40,"LINESTRING (-58.652505 -34.7706666, -58.6533039 -34.7713339)",
83590922,Dragones,residential,False,False,115.085,,40,"LINESTRING (-58.652505 -34.7706666, -58.6516063 -34.771392)",
83590922,Dragones,residential,False,True,107.687,,40,"LINESTRING (-58.652505 -34.7706666, -58.6533406 -34.7699834)",
83590922,Dragones,residential,False,False,107.687,,40,"LINESTRING (-58.6533406 -34.7699834, -58.652505 -34.7706666)",
661275805,Cepeda,tertiary,False,False,89.663,,,"LINESTRING (-58.6433527 -34.7696569, -58.642658 -34.7702266)",
83591072,Cepeda,tertiary,False,True,135.334,,,"LINESTRING (-58.6433527 -34.7696569, -58.6435479 -34.7694974, -58.6436178 -34.7694326, -58.6436487 -34.7694039, -58.6436767 -34.769378, -58.6443477 -34.7687556)",
582123538,Sáenz,residential,True,False,129.97,,40,"LINESTRING (-58.6433527 -34.7696569, -58.6436158 -34.7698029, -58.6444743 -34.7703749)",
802967018,Caxaraville,residential,False,False,137.668,,40,"LINESTRING (-58.6448569 -34.7734699, -58.6438332 -34.7725612)",
899272787,Enrique Simón Pérez,secondary,False,False,114.134,,,"LINESTRING (-58.6448569 -34.7734699, -58.6456244 -34.7728259, -58.6457266 -34.772733)",
661275805,Cepeda,tertiary,False,True,89.663,,,"LINESTRING (-58.642658 -34.7702266, -58.6433527 -34.7696569)",
582123540,Don Luis Posamay,tertiary,True,False,136.279,,,"LINESTRING (-58.6457266 -34.772733, -58.6447448 -34.7719289, -58.6446726 -34.7718656)",
899272787,Enrique Simón Pérez,secondary,False,True,114.134,,,"LINESTRING (-58.6457266 -34.772733, -58.6456244 -34.7728259, -58.6448569 -34.7734699)",
496538461,Don Luis Posamay,tertiary,True,False,122.449,,,"LINESTRING (-58.6466689 -34.7735163, -58.6457266 -34.772733)",
496538462,Puerto Argentino,residential,True,False,100.763,,40,"LINESTRING (-58.6444743 -34.7703749, -58.6437069 -34.7710259)",
582123538,Sáenz,residential,True,False,127.948,,40,"LINESTRING (-58.6444743 -34.7703749, -58.6455096 -34.77115)",
496538462,Puerto Argentino,residential,True,False,110.732,,40,"LINESTRING (-58.6437069 -34.7710259, -58.6428402 -34.7717222)",
437150518,Don Luis Posamay,tertiary,True,False,130.688,,,"LINESTRING (-58.6437069 -34.7710259, -58.6428232 -34.7703568, -58.642658 -34.7702266)",
802966276,Caxaraville,residential,True,False,130.122,,40,"LINESTRING (-58.6428402 -34.7717222, -58.6428752 -34.771755, -58.6438332 -34.7725612)",
"[582123537, 663679337]",Sáenz,residential,True,False,139.471,,40,"LINESTRING (-58.6455096 -34.77115, -58.6455771 -34.7711954, -58.646488 -34.7718436, -58.646518 -34.7718664, -58.6466601 -34.7719745)",
"[582123539, 660248375]",José Equiza,residential,False,False,110.351,,40,"LINESTRING (-58.6455096 -34.77115, -58.6454175 -34.771225, -58.6446726 -34.7718656)",
"[1164587874, 1164587875, 1164587876]",,residential,False,True,312.969,,,"LINESTRING (-58.6455096 -34.77115, -58.6454751 -34.7709734, -58.6453595 -34.770827, -58.6448914 -34.7705301, -58.6448204 -34.7704877, -58.6447553 -34.7704128, -58.6446957 -34.7703181, -58.6446661 -34.7702377, -58.6446601 -34.7701539, -58.6446682 -34.7700729, -58.644693 -34.7699931, -58.6447285 -34.7699198, -58.6448036 -34.7698504, -58.6449417 -34.7697722, -58.645045 -34.7697502, -58.6451711 -34.7697436, -58.6453213 -34.7697678, -58.6454447 -34.7698251, -58.6455466 -34.7699022, -58.6456941 -34.7700476, -58.6458953 -34.7700799, -58.6460772 -34.770027)",yes
83599988,José Equiza,residential,False,False,108.907,,40,"LINESTRING (-58.6446726 -34.7718656, -58.6438332 -34.7725612)",
437150518,Don Luis Posamay,tertiary,True,False,128.707,,,"LINESTRING (-58.6446726 -34.7718656, -58.6437966 -34.7711381, -58.6437069 -34.7710259)",
"[582123539, 660248375]",José Equiza,residential,False,True,110.351,,40,"LINESTRING (-58.6446726 -34.7718656, -58.6454175 -34.771225, -58.6455096 -34.77115)",
83599988,José Equiza,residential,False,True,108.907,,40,"LINESTRING (-58.6438332 -34.7725612, -58.6446726 -34.7718656)",
802967018,Caxaraville,residential,False,True,137.668,,40,"LINESTRING (-58.6438332 -34.7725612, -58.6448569 -34.7734699)",
802969174,José Equiza,residential,True,False,105.43,,40,"LINESTRING (-58.6429901 -34.7732088, -58.6438332 -34.7725612)",
83590908,Mariano Acosta,residential,False,False,115.445,,40,"LINESTRING (-58.6523909 -34.7720793, -58.6515024 -34.7728177)",
83590908,Mariano Acosta,residential,False,True,117.576,,40,"LINESTRING (-58.6523909 -34.7720793, -58.6533039 -34.7713339)",
436796794,Maestra Concepción Valle,residential,True,False,84.206,,40,"LINESTRING (-58.6523909 -34.7720793, -58.653036 -34.7726203)",
83590922,Dragones,residential,False,False,117.776,,40,"LINESTRING (-58.6516063 -34.771392, -58.6506865 -34.7721343)",
83590922,Dragones,residential,False,True,115.085,,40,"LINESTRING (-58.6516063 -34.771392, -58.652505 -34.7706666)",
436796794,Maestra Concepción Valle,residential,True,False,104.769,,40,"LINESTRING (-58.6516063 -34.771392, -58.6523909 -34.7720793)",
274979391,,residential,False,False,88.165,,40,"LINESTRING (-58.6436201 -34.7681555, -58.6429396 -34.7687178)",
583407706,Avenida Presidente Néstor Carlos Kirchner,secondary,False,False,38.378,RP21,60,"LINESTRING (-58.6436201 -34.7681555, -58.6433334 -34.7679032)",
583407706,Avenida Presidente Néstor Carlos Kirchner,secondary,False,True,76.562,RP21,60,"LINESTRING (-58.6436201 -34.7681555, -58.6442114 -34.7686435)",
274979391,,residential,False,True,88.165,,40,"LINESTRING (-58.6429396 -34.7687178, -58.6436201 -34.7681555)",
545394723,Avenida Juan Bautista Lasalle,primary,True,False,108.436,RP21,,"LINESTRING (-58.6489884 -34.7720939, -58.6498207 -34.7713985)",
441850538,Avenida Presidente Néstor Carlos Kirchner,secondary,False,True,8.137,RP21,60,"LINESTRING (-58.6489884 -34.7720939, -58.6490599 -34.7721217, -58.6490673 -34.7721272)",
"[529088161, 529088162]",Avenida Presidente Néstor Carlos Kirchner,secondary,False,False,117.837,RP21,60,"LINESTRING (-58.6489884 -34.7720939, -58.648331 -34.7716482, -58.6482843 -34.7716146, -58.6480013 -34.7714117)",
545394723,Avenida Juan Bautista Lasalle,primary,True,False,116.748,RP21,,"LINESTRING (-58.6498207 -34.7713985, -58.6507227 -34.7706546)",
671092629,José León Larre,residential,True,False,115.96,,40,"LINESTRING (-58.6498207 -34.7713985, -58.6489225 -34.7706615)",
545394724,Maestra Concepción Valle,tertiary,True,False,10.182,,40,"LINESTRING (-58.6507227 -34.7706546, -58.6508023 -34.7707187)",
690830860,Avenida Juan Bautista Lasalle,primary,True,False,115.273,RP21,,"LINESTRING (-58.6507227 -34.7706546, -58.6514826 -34.7699776, -58.6515781 -34.7698924)",
83460258,Coronel Melián,residential,True,False,8.823,,40,"LINESTRING (-58.6515781 -34.7698924, -58.6516458 -34.769949)",
690830860,Avenida Juan Bautista Lasalle,primary,True,False,106.519,RP21,,"LINESTRING (-58.6515781 -34.7698924, -58.6523603 -34.7691819)",
128676960,R. Martínez,residential,True,False,10.532,,40,"LINESTRING (-58.6523603 -34.7691819, -58.6524385 -34.7692515)",
690830860,Avenida Juan Bautista Lasalle,primary,True,False,107.338,RP21,,"LINESTRING (-58.6523603 -34.7691819, -58.653077 -34.7685443, -58.6531575 -34.7684727)",
128676961,General Pacheco,residential,True,False,9.728,,40,"LINESTRING (-58.6531575 -34.7684727, -58.6532319 -34.7685353)",
