osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,bridge,junction
33174184,False,Avenida José María Gómez,secondary,True,89.938,"LINESTRING (-64.5390317 -32.063756, -64.5391086 -32.0629498)",,,,,
215128451,False,Doctor Dell Acqua,residential,True,79.636,"LINESTRING (-64.5390317 -32.063756, -64.5381891 -32.063701)",,,,,
33174184,False,Avenida José María Gómez,secondary,False,64.221,"LINESTRING (-64.5390317 -32.063756, -64.53902 -32.0639577, -64.5390317 -32.0640454, -64.5390705 -32.0641223, -64.5392316 -32.0642735)",,,,,
87537869,False,,residential,False,24.168999999999997,"LINESTRING (-64.5344491 -32.063508, -64.5344314 -32.0634233, -64.5343171 -32.0633346)",,,,,
178430195,False,,residential,True,185.062,"LINESTRING (-64.5344491 -32.063508, -64.534624 -32.063376, -64.5350532 -32.0629668, -64.5358574 -32.0623513)",,,,,
215128451,False,Doctor Dell Acqua,residential,False,140.337,"LINESTRING (-64.5344491 -32.063508, -64.5346209 -32.0634793, -64.5359322 -32.0635525)",,,,,
215128494,True,Libertad,secondary,False,15.008,"LINESTRING (-64.5395075 -32.0645909, -64.539481 -32.0645348, -64.5394369 -32.0644703)",,,,,
87537758,True,España,residential,False,93.373,"LINESTRING (-64.5444361 -32.0646842, -64.5434455 -32.0647042)",,,,,
186845440,False,,residential,False,3.703,"LINESTRING (-64.5444361 -32.0646842, -64.5444368 -32.0646509)",,,,,
186845443,False,México,residential,True,165.554,"LINESTRING (-64.5444361 -32.0646842, -64.5444691 -32.0661728)",,,,,
1226790283,False,,residential,False,23.143,"LINESTRING (-64.542664 -32.0648011, -64.5429001 -32.0648584)",,,,,
"[568568933, 87537757]",False,"['Puente Vado Viena', 'España']",residential,True,80.085,"LINESTRING (-64.542664 -32.0648011, -64.541985 -32.0646113, -64.5418537 -32.0645851)",,2,20,yes,
511582373,True,,residential,False,25.988999999999997,"LINESTRING (-64.542664 -32.0648011, -64.5427725 -32.0647979, -64.5428538 -32.0647773, -64.5429269 -32.0647451)",,1,20,,
87537869,False,,residential,True,24.168999999999997,"LINESTRING (-64.5343171 -32.0633346, -64.5344314 -32.0634233, -64.5344491 -32.063508)",,,,,
33174184,False,Avenida José María Gómez,secondary,False,35.498,"LINESTRING (-64.5391404 -32.0626317, -64.5391086 -32.0629498)",,,,,
33174184,False,Avenida José María Gómez,secondary,True,128.022,"LINESTRING (-64.5391404 -32.0626317, -64.539286 -32.061487)",,,,,
87537871,False,Cerrito,residential,False,95.529,"LINESTRING (-64.5391404 -32.0626317, -64.5381312 -32.0625505)",,,,,
87537866,False,Corrientes,residential,False,127.053,"LINESTRING (-64.5382635 -32.0614134, -64.5381312 -32.0625505)",,,,,
87537870,False,Victoria,residential,False,91.716,"LINESTRING (-64.5382635 -32.0614134, -64.5372938 -32.0613429)",,,,,
87537870,False,Victoria,residential,True,21.569,"LINESTRING (-64.5382635 -32.0614134, -64.5384913 -32.0614323)",,,,,
87537868,False,Cerrito,residential,False,71.818,"LINESTRING (-64.5407843 -32.0630966, -64.5400267 -32.0630263)",,,,,
215135977,False,Avenida Intendente Roberto Giagetto,secondary,False,95.263,"LINESTRING (-64.5407843 -32.0630966, -64.5407862 -32.0631828, -64.5407653 -32.0639531)",RPE82,2,40,,
215135977,False,Avenida Intendente Roberto Giagetto,secondary,True,101.25399999999999,"LINESTRING (-64.5407843 -32.0630966, -64.5408598 -32.0627669, -64.5409635 -32.0624064, -64.5410371 -32.0622125)",RPE82,2,40,,
87537870,False,Victoria,residential,False,90.839,"LINESTRING (-64.5410371 -32.0622125, -64.5401763 -32.0618448)",,,,,
215135977,False,Avenida Intendente Roberto Giagetto,secondary,False,101.25399999999999,"LINESTRING (-64.5410371 -32.0622125, -64.5409635 -32.0624064, -64.5408598 -32.0627669, -64.5407843 -32.0630966)",RPE82,2,40,,
215135977,False,Avenida Intendente Roberto Giagetto,secondary,True,106.402,"LINESTRING (-64.5410371 -32.0622125, -64.5412432 -32.061601, -64.5413472 -32.0612924)",RPE82,2,40,,
87537866,False,Corrientes,residential,False,127.324,"LINESTRING (-64.5381312 -32.0625505, -64.5380044 -32.0636905)",,,,,
87537866,False,Corrientes,residential,True,127.053,"LINESTRING (-64.5381312 -32.0625505, -64.5382635 -32.0614134)",,,,,
87537871,False,Cerrito,residential,False,93.705,"LINESTRING (-64.5381312 -32.0625505, -64.5371429 -32.0624574)",,,,,
87537871,False,Cerrito,residential,True,95.529,"LINESTRING (-64.5381312 -32.0625505, -64.5391404 -32.0626317)",,,,,
33174184,False,Avenida José María Gómez,secondary,False,128.022,"LINESTRING (-64.539286 -32.061487, -64.5391404 -32.0626317)",,,,,
33174184,False,Avenida José María Gómez,secondary,True,166.985,"LINESTRING (-64.539286 -32.061487, -64.5394632 -32.0599928)",,,,,
87537870,False,Victoria,residential,False,75.136,"LINESTRING (-64.539286 -32.061487, -64.5384913 -32.0614323)",,,,,
87537870,False,Victoria,residential,True,92.853,"LINESTRING (-64.539286 -32.061487, -64.5401763 -32.0618448)",,,,,
87537866,False,Corrientes,residential,True,127.324,"LINESTRING (-64.5380044 -32.0636905, -64.5381312 -32.0625505)",,,,,
215128451,False,Doctor Dell Acqua,residential,False,17.444,"LINESTRING (-64.5380044 -32.0636905, -64.5381891 -32.063701)",,,,,
215128451,False,Doctor Dell Acqua,residential,True,89.246,"LINESTRING (-64.5380044 -32.0636905, -64.537061 -32.0636199)",,,,,
87537867,False,Salta,residential,False,131.926,"LINESTRING (-64.5359322 -32.0635525, -64.5360898 -32.0623736)",,,,,
215128451,False,Doctor Dell Acqua,residential,False,31.582,"LINESTRING (-64.5359322 -32.0635525, -64.5362669 -32.0635672)",,,,,
215128451,False,Doctor Dell Acqua,residential,True,140.337,"LINESTRING (-64.5359322 -32.0635525, -64.5346209 -32.0634793, -64.5344491 -32.063508)",,,,,
33174184,False,Avenida José María Gómez,secondary,False,89.938,"LINESTRING (-64.5391086 -32.0629498, -64.5390317 -32.063756)",,,,,
33174184,False,Avenida José María Gómez,secondary,True,35.498,"LINESTRING (-64.5391086 -32.0629498, -64.5391404 -32.0626317)",,,,,
87537868,False,Cerrito,residential,True,86.933,"LINESTRING (-64.5391086 -32.0629498, -64.5400267 -32.0630263)",,,,,
87556633,False,Mariano Moreno,residential,False,229.889,"LINESTRING (-64.5419947 -32.068315, -64.544434 -32.0683524)",,,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,True,99.339,"LINESTRING (-64.5419947 -32.068315, -64.542001 -32.0682059, -64.5420465 -32.0674227)",,2,,,
87556635,False,Soberanía Nacional,residential,False,103.717,"LINESTRING (-64.5424183 -32.0661196, -64.5435182 -32.0661544)",,,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,True,129.677,"LINESTRING (-64.5424183 -32.0661196, -64.5428628 -32.0650159)",,2,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,False,149.50400000000002,"LINESTRING (-64.5424183 -32.0661196, -64.5421913 -32.0667696, -64.5420881 -32.0670912, -64.5420465 -32.0674227)",,2,,,
186845452,False,9 de Julio,residential,True,209.105,"LINESTRING (-64.5420465 -32.0674227, -64.544265 -32.0674666)",,,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,False,99.339,"LINESTRING (-64.5420465 -32.0674227, -64.542001 -32.0682059, -64.5419947 -32.068315)",,2,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,True,149.50400000000002,"LINESTRING (-64.5420465 -32.0674227, -64.5420881 -32.0670912, -64.5421913 -32.0667696, -64.5424183 -32.0661196)",,2,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,False,12.849,"LINESTRING (-64.5429269 -32.0647451, -64.5429001 -32.0648584)",,2,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,True,6.277,"LINESTRING (-64.5429269 -32.0647451, -64.5429403 -32.0646898)",,2,,,
215128487,True,Libertad,secondary,False,21.553,"LINESTRING (-64.5393641 -32.0649775, -64.5394709 -32.0648061)",RPE82,,,,
33144721,True,Córdoba,secondary,False,120.739,"LINESTRING (-64.5402068 -32.0651655, -64.5399854 -32.066235)",RPE82,,,,
121548888,True,España,residential,False,82.115,"LINESTRING (-64.5402068 -32.0651655, -64.5393641 -32.0649775)",,,,,
93340342,False,Ramón Cárcano,residential,True,57.183,"LINESTRING (-64.5413028 -32.0669841, -64.5413789 -32.0664739)",,,,,
215147687,False,9 de Julio,residential,True,137.322,"LINESTRING (-64.5413028 -32.0669841, -64.5398781 -32.0667243)",,,,,
93340342,False,Ramón Cárcano,residential,False,76.549,"LINESTRING (-64.5413028 -32.0669841, -64.5413129 -32.0672912, -64.541282 -32.0676715)",,,,,
178430190,False,Juana de Fernández,residential,True,58.882,"LINESTRING (-64.5372352 -32.0651695, -64.5378599 -32.0651574)",,,,,
178430190,False,Juana de Fernández,residential,False,93.827,"LINESTRING (-64.5372352 -32.0651695, -64.5367491 -32.0651921, -64.5366618 -32.0652362, -64.5365861 -32.0655753)",,,,,
215128490,False,Tucumán,residential,False,143.853,"LINESTRING (-64.5372352 -32.0651695, -64.536775 -32.0647635, -64.5366223 -32.0647141, -64.5359241 -32.0647392)",,,,,
178430194,False,Piedras,residential,False,124.888,"LINESTRING (-64.5413472 -32.0612924, -64.540321 -32.0605817)",,,,,
215135977,False,Avenida Intendente Roberto Giagetto,secondary,False,106.402,"LINESTRING (-64.5413472 -32.0612924, -64.5412432 -32.061601, -64.5410371 -32.0622125)",RPE82,2,40,,
178430190,False,Juana de Fernández,residential,False,58.882,"LINESTRING (-64.5378599 -32.0651574, -64.5372352 -32.0651695)",,,,,
789750798,False,Corrientes,residential,False,63.693,"LINESTRING (-64.5378599 -32.0651574, -64.5377392 -32.065721)",,,,,
"[178430191, 789750798, 789750799]",False,Corrientes,residential,True,164.944,"LINESTRING (-64.5378599 -32.0651574, -64.5379418 -32.0647051, -64.5380135 -32.0644195, -64.538036 -32.0643403, -64.5381891 -32.063701)",,,,yes,
895847149,False,Juana de Fernández,residential,True,129.921,"LINESTRING (-64.5378599 -32.0651574, -64.5383697 -32.0652984, -64.5387258 -32.0652346, -64.5391747 -32.065375)",,1,,,
241203911,False,Catamarca,residential,True,107.638,"LINESTRING (-64.5365861 -32.0655753, -64.5354449 -32.0656173)",,,,,
178430190,False,Juana de Fernández,residential,False,137.59300000000002,"LINESTRING (-64.5365861 -32.0655753, -64.5364336 -32.0662135, -64.5363125 -32.0667907)",,,,,
178430190,False,Juana de Fernández,residential,True,93.827,"LINESTRING (-64.5365861 -32.0655753, -64.5366618 -32.0652362, -64.5367491 -32.0651921, -64.5372352 -32.0651695)",,,,,
178430197,False,Santiago del Estero,residential,False,145.176,"LINESTRING (-64.5354449 -32.0656173, -64.5361185 -32.0667915)",,,,,
241203911,False,Catamarca,residential,False,107.638,"LINESTRING (-64.5354449 -32.0656173, -64.5365861 -32.0655753)",,,,,
87537871,False,Cerrito,residential,False,99.675,"LINESTRING (-64.5371429 -32.0624574, -64.5360898 -32.0623736)",,,,,
87537871,False,Cerrito,residential,True,93.705,"LINESTRING (-64.5371429 -32.0624574, -64.5381312 -32.0625505)",,,,,
178430201,False,Jujuy,residential,False,124.74,"LINESTRING (-64.5371429 -32.0624574, -64.5372938 -32.0613429)",,,,,
178430201,False,Jujuy,residential,True,129.494,"LINESTRING (-64.5371429 -32.0624574, -64.537061 -32.0636199)",,,,,
87537870,False,Victoria,residential,False,21.569,"LINESTRING (-64.5384913 -32.0614323, -64.5382635 -32.0614134)",,,,,
87537870,False,Victoria,residential,True,75.136,"LINESTRING (-64.5384913 -32.0614323, -64.539286 -32.061487)",,,,,
178430186,False,Corrientes,residential,False,107.002,"LINESTRING (-64.5384913 -32.0614323, -64.5385971 -32.0604742)",,,,,
215128451,False,Doctor Dell Acqua,residential,False,79.636,"LINESTRING (-64.5381891 -32.063701, -64.5390317 -32.063756)",,,,,
215128451,False,Doctor Dell Acqua,residential,True,17.444,"LINESTRING (-64.5381891 -32.063701, -64.5380044 -32.0636905)",,,,,
"[789750799, 789750798, 178430191]",False,Corrientes,residential,False,164.944,"LINESTRING (-64.5381891 -32.063701, -64.538036 -32.0643403, -64.5380135 -32.0644195, -64.5379418 -32.0647051, -64.5378599 -32.0651574)",,,,yes,
87537868,False,Cerrito,residential,False,86.933,"LINESTRING (-64.5400267 -32.0630263, -64.5391086 -32.0629498)",,,,,
87537868,False,Cerrito,residential,True,71.818,"LINESTRING (-64.5400267 -32.0630263, -64.5407843 -32.0630966)",,,,,
178430199,False,Libertad,residential,False,132.131,"LINESTRING (-64.5400267 -32.0630263, -64.5401763 -32.0618448)",,,,,
178430199,False,Libertad,residential,True,154.925,"LINESTRING (-64.5400267 -32.0630263, -64.5399378 -32.0638705, -64.5398736 -32.0644135)",,,,,
178430187,False,La Plata,residential,False,127.299,"LINESTRING (-64.5361185 -32.0667915, -64.5347711 -32.0668743)",,,,,
178430187,False,La Plata,residential,True,18.281,"LINESTRING (-64.5361185 -32.0667915, -64.5363125 -32.0667907)",,,,,
178430197,False,Santiago del Estero,residential,False,31.854,"LINESTRING (-64.5361185 -32.0667915, -64.5362544 -32.0670538)",,,,,
178430197,False,Santiago del Estero,residential,True,145.176,"LINESTRING (-64.5361185 -32.0667915, -64.5354449 -32.0656173)",,,,,
178430190,False,Juana de Fernández,residential,True,29.763,"LINESTRING (-64.5362544 -32.0670538, -64.5363125 -32.0667907)",,,,,
178430197,False,Santiago del Estero,residential,False,80.15,"LINESTRING (-64.5362544 -32.0670538, -64.536624 -32.067703)",,,,,
178430197,False,Santiago del Estero,residential,True,31.854,"LINESTRING (-64.5362544 -32.0670538, -64.5361185 -32.0667915)",,,,,
215135422,False,Neuquén,residential,True,87.947,"LINESTRING (-64.5373803 -32.066932, -64.5382796 -32.0671436)",,,20,,
789750798,False,Corrientes,residential,True,138.839,"LINESTRING (-64.5373803 -32.066932, -64.5377392 -32.065721)",,,,,
789750798,False,Corrientes,residential,False,97.0,"LINESTRING (-64.5373803 -32.066932, -64.5370823 -32.067359, -64.5368673 -32.0676882)",,,,,
87537867,False,Salta,residential,True,131.926,"LINESTRING (-64.5360898 -32.0623736, -64.5359322 -32.0635525)",,,,,
87537871,False,Cerrito,residential,False,22.04,"LINESTRING (-64.5360898 -32.0623736, -64.5358574 -32.0623513)",,,,,
87537871,False,Cerrito,residential,True,99.675,"LINESTRING (-64.5360898 -32.0623736, -64.5371429 -32.0624574)",,,,,
178430187,False,La Plata,residential,True,127.299,"LINESTRING (-64.5347711 -32.0668743, -64.5361185 -32.0667915)",,,,,
178430200,False,Belgrano,residential,True,112.275,"LINESTRING (-64.5347711 -32.0668743, -64.5352869 -32.0677845)",,,,,
178430201,False,Jujuy,residential,False,129.494,"LINESTRING (-64.537061 -32.0636199, -64.5371429 -32.0624574)",,,,,
215128451,False,Doctor Dell Acqua,residential,False,89.246,"LINESTRING (-64.537061 -32.0636199, -64.5380044 -32.0636905)",,,,,
215128451,False,Doctor Dell Acqua,residential,True,75.06,"LINESTRING (-64.537061 -32.0636199, -64.5362669 -32.0635672)",,,,,
87537870,False,Victoria,residential,False,92.853,"LINESTRING (-64.5401763 -32.0618448, -64.539286 -32.061487)",,,,,
87537870,False,Victoria,residential,True,90.839,"LINESTRING (-64.5401763 -32.0618448, -64.5410371 -32.0622125)",,,,,
178430199,False,Libertad,residential,False,141.111,"LINESTRING (-64.5401763 -32.0618448, -64.540321 -32.0605817)",,,,,
178430199,False,Libertad,residential,True,132.131,"LINESTRING (-64.5401763 -32.0618448, -64.5400267 -32.0630263)",,,,,
87537870,False,Victoria,residential,True,91.716,"LINESTRING (-64.5372938 -32.0613429, -64.5382635 -32.0614134)",,,,,
178430201,False,Jujuy,residential,True,124.74,"LINESTRING (-64.5372938 -32.0613429, -64.5371429 -32.0624574)",,,,,
178430195,False,,residential,False,175.773,"LINESTRING (-64.5372938 -32.0613429, -64.5363836 -32.0619758, -64.5358574 -32.0623513)",,,,,
178430195,False,,residential,True,157.79,"LINESTRING (-64.5372938 -32.0613429, -64.5375075 -32.0611239, -64.5383124 -32.0605849, -64.5385971 -32.0604742)",,,,,
178430194,False,Piedras,residential,False,104.031,"LINESTRING (-64.540321 -32.0605817, -64.5394632 -32.0599928)",,,,,
178430194,False,Piedras,residential,True,124.888,"LINESTRING (-64.540321 -32.0605817, -64.5413472 -32.0612924)",,,,,
178430199,False,Libertad,residential,True,141.111,"LINESTRING (-64.540321 -32.0605817, -64.5401763 -32.0618448)",,,,,
87537871,False,Cerrito,residential,True,22.04,"LINESTRING (-64.5358574 -32.0623513, -64.5360898 -32.0623736)",,,,,
178430195,False,,residential,False,185.062,"LINESTRING (-64.5358574 -32.0623513, -64.5350532 -32.0629668, -64.534624 -32.063376, -64.5344491 -32.063508)",,,,,
178430195,False,,residential,True,175.773,"LINESTRING (-64.5358574 -32.0623513, -64.5363836 -32.0619758, -64.5372938 -32.0613429)",,,,,
178430186,False,Corrientes,residential,True,107.002,"LINESTRING (-64.5385971 -32.0604742, -64.5384913 -32.0614323)",,,,,
178430195,False,,residential,False,157.79,"LINESTRING (-64.5385971 -32.0604742, -64.5383124 -32.0605849, -64.5375075 -32.0611239, -64.5372938 -32.0613429)",,,,,
178430198,False,Buenos Aires,residential,False,126.319,"LINESTRING (-64.5352869 -32.0677845, -64.536624 -32.067703)",,,,,
178430200,False,Belgrano,residential,False,112.275,"LINESTRING (-64.5352869 -32.0677845, -64.5347711 -32.0668743)",,,,,
186845444,False,México,residential,True,143.181,"LINESTRING (-64.544265 -32.0674666, -64.5443135 -32.0661796)",,,,,
186845452,False,9 de Julio,residential,False,209.105,"LINESTRING (-64.544265 -32.0674666, -64.5420465 -32.0674227)",,,,,
186845452,False,9 de Julio,residential,True,17.146,"LINESTRING (-64.544265 -32.0674666, -64.5444469 -32.0674705)",,,,,
186845440,False,,residential,True,38.515,"LINESTRING (-64.5434904 -32.0636704, -64.5438139 -32.0638821)",,,,,
186845434,False,Cuba,residential,False,45.928000000000004,"LINESTRING (-64.5434904 -32.0636704, -64.5432921 -32.0637821, -64.5431929 -32.0638139, -64.5430516 -32.0638337)",,,,,
186845434,False,Cuba,residential,True,95.595,"LINESTRING (-64.5434904 -32.0636704, -64.54354 -32.0636424, -64.5442467 -32.0632895, -64.5443723 -32.0632485)",,,,,
186845439,False,Costa Rica,residential,False,159.689,"LINESTRING (-64.5442656 -32.0623144, -64.5426366 -32.0627101)",,,,,
186845445,False,México,residential,False,139.642,"LINESTRING (-64.5442656 -32.0623144, -64.5441318 -32.0610637)",,,,,
186845445,False,México,residential,True,104.353,"LINESTRING (-64.5442656 -32.0623144, -64.5443723 -32.0632485)",,,,,
186845440,False,,residential,False,75.511,"LINESTRING (-64.5444447 -32.0643009, -64.5438139 -32.0638821)",,,,,
186845440,False,,residential,True,38.925,"LINESTRING (-64.5444447 -32.0643009, -64.5444368 -32.0646509)",,,,,
186845445,False,México,residential,False,104.353,"LINESTRING (-64.5443723 -32.0632485, -64.5442656 -32.0623144)",,,,,
186845434,False,Cuba,residential,False,95.59500000000001,"LINESTRING (-64.5443723 -32.0632485, -64.5442467 -32.0632895, -64.54354 -32.0636424, -64.5434904 -32.0636704)",,,,,
186845439,False,Costa Rica,residential,True,159.689,"LINESTRING (-64.5426366 -32.0627101, -64.5442656 -32.0623144)",,,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,False,131.261,"LINESTRING (-64.5426366 -32.0627101, -64.5427107 -32.0629614, -64.5429683 -32.0635785, -64.5430342 -32.0637188, -64.5430516 -32.0638337)",,2,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,True,134.163,"LINESTRING (-64.5426366 -32.0627101, -64.5425248 -32.0622469, -64.5423397 -32.0615301)",,2,,,
186845438,False,Nicaragua,residential,True,176.663,"LINESTRING (-64.5423397 -32.0615301, -64.5441318 -32.0610637)",,,,,
215135981,False,Avenida Costanera Pedro Roasenda,residential,False,134.163,"LINESTRING (-64.5423397 -32.0615301, -64.5425248 -32.0622469, -64.5426366 -32.0627101)",,2,,,
186845438,False,Nicaragua,residential,False,176.663,"LINESTRING (-64.5441318 -32.0610637, -64.5423397 -32.0615301)",,,,,
186845445,False,México,residential,True,139.642,"LINESTRING (-64.5441318 -32.0610637, -64.5442656 -32.0623144)",,,,,
93340342,False,Ramón Cárcano,residential,False,57.183,"LINESTRING (-64.5413789 -32.0664739, -64.5413028 -32.0669841)",,,,,
186845502,False,Soberanía Nacional,residential,False,133.97,"LINESTRING (-64.5413789 -32.0664739, -64.5399854 -32.066235)",,,,,
93340342,False,Ramón Cárcano,residential,True,165.75500000000002,"LINESTRING (-64.5413789 -32.0664739, -64.5415235 -32.0659377, -64.5416876 -32.0654729, -64.5417339 -32.0653535, -64.5417669 -32.065237, -64.5418003 -32.0651062, -64.5417997 -32.0650603, -64.5417816 -32.0650342)",,,,,
33144721,True,Córdoba,secondary,False,55.339,"LINESTRING (-64.5399854 -32.066235, -64.5398781 -32.0667243)",RPE82,,,,
186845502,False,Soberanía Nacional,residential,True,133.97,"LINESTRING (-64.5399854 -32.066235, -64.5413789 -32.0664739)",,,,,
215128487,True,Libertad,secondary,False,95.06,"LINESTRING (-64.5382796 -32.0671436, -64.5387112 -32.0663709)",RPE82,,,,
215135422,False,Neuquén,residential,False,87.947,"LINESTRING (-64.5382796 -32.0671436, -64.5373803 -32.066932)",,,20,,
87556633,False,Mariano Moreno,residential,True,229.889,"LINESTRING (-64.544434 -32.0683524, -64.5419947 -32.068315)",,,,,
186845500,False,México,residential,False,98.07,"LINESTRING (-64.544434 -32.0683524, -64.5444469 -32.0674705)",,,,,
93340342,False,Ramón Cárcano,residential,False,140.597,"LINESTRING (-64.541282 -32.0676715, -64.5411937 -32.0689337)",,,,,
186845501,False,Mariano Moreno,residential,True,150.778,"LINESTRING (-64.541282 -32.0676715, -64.5397138 -32.067402)",,,,,
93340342,False,Ramón Cárcano,residential,True,76.549,"LINESTRING (-64.541282 -32.0676715, -64.5413129 -32.0672912, -64.5413028 -32.0669841)",,,,,
87556635,False,Soberanía Nacional,residential,True,14.682,"LINESTRING (-64.5444691 -32.0661728, -64.5443135 -32.0661796)",,,,,
186845443,False,México,residential,False,165.554,"LINESTRING (-64.5444691 -32.0661728, -64.5444361 -32.0646842)",,,,,
87556635,False,Soberanía Nacional,residential,False,14.682,"LINESTRING (-64.5443135 -32.0661796, -64.5444691 -32.0661728)",,,,,
87556635,False,Soberanía Nacional,residential,True,74.994,"LINESTRING (-64.5443135 -32.0661796, -64.5435182 -32.0661544)",,,,,
186845444,False,México,residential,False,143.181,"LINESTRING (-64.5443135 -32.0661796, -64.544265 -32.0674666)",,,,,
33144721,True,Córdoba,secondary,False,133.958,"LINESTRING (-64.5397138 -32.067402, -64.5394439 -32.0685848)",RPE82,,,,
186845501,False,Mariano Moreno,residential,False,150.778,"LINESTRING (-64.5397138 -32.067402, -64.541282 -32.0676715)",,,,,
215147684,True,Mariano Moreno,residential,False,138.419,"LINESTRING (-64.5397138 -32.067402, -64.5384657 -32.0671515, -64.5382796 -32.0671436)",,,,,
200342159,False,Salta,residential,False,140.353,"LINESTRING (-64.5359241 -32.0647392, -64.5359373 -32.064483, -64.5359601 -32.0644023, -64.5360097 -32.0643352, -64.5361959 -32.0641951, -64.5362163 -32.0641488, -64.5362377 -32.0639056, -64.5362669 -32.0635672)",,,,,
215128490,False,Tucumán,residential,True,143.853,"LINESTRING (-64.5359241 -32.0647392, -64.5366223 -32.0647141, -64.536775 -32.0647635, -64.5372352 -32.0651695)",,,,,
215128451,False,Doctor Dell Acqua,residential,False,75.06,"LINESTRING (-64.5362669 -32.0635672, -64.537061 -32.0636199)",,,,,
215128451,False,Doctor Dell Acqua,residential,True,31.582,"LINESTRING (-64.5362669 -32.0635672, -64.5359322 -32.0635525)",,,,,
200342159,False,Salta,residential,True,140.353,"LINESTRING (-64.5362669 -32.0635672, -64.5362377 -32.0639056, -64.5362163 -32.0641488, -64.5361959 -32.0641951, -64.5360097 -32.0643352, -64.5359601 -32.0644023, -64.5359373 -32.064483, -64.5359241 -32.0647392)",,,,,
215128487,True,Libertad,secondary,False,47.667,"LINESTRING (-64.5391747 -32.065375, -64.5393641 -32.0649775)",RPE82,,,,
895847149,False,Juana de Fernández,residential,False,129.921,"LINESTRING (-64.5391747 -32.065375, -64.5387258 -32.0652346, -64.5383697 -32.0652984, -64.5378599 -32.0651574)",,1,,,
