osmid,bridge,oneway,name,highway,reversed,length,geometry,junction
"[50550341, 50550342]",yes,False,"['Cleto Peña', 'Puente Maturtano']",secondary,False,105.071,"LINESTRING (-64.0959653 -30.9730904, -64.0955544 -30.9732471, -64.0951768 -30.9733903, -64.0949596 -30.9734768)",
50550344,,True,,secondary,False,19.683,"LINESTRING (-64.0959653 -30.9730904, -64.0960541 -30.9730384, -64.0960917 -30.9730134, -64.0961297 -30.9729838)",
519105646,,True,Avenida Doctor Amadeo Remedi,secondary,False,24.93,"LINESTRING (-64.0962296 -30.9727433, -64.096254 -30.972818, -64.0963009 -30.972959)",
158579762,,False,Bulevar Agüero,secondary,False,65.514,"LINESTRING (-64.0919292 -30.974603, -64.0912992 -30.9748383)",
50550342,,False,Cleto Peña,secondary,True,60.074000000000005,"LINESTRING (-64.0919292 -30.974603, -64.0924612 -30.9744033, -64.0925069 -30.9743873)",
110263557,,True,Avenida Laprida,secondary,False,124.70599999999999,"LINESTRING (-64.0919292 -30.974603, -64.092048 -30.9746832, -64.0924664 -30.9755151, -64.0925055 -30.9755942)",
50550342,,False,Cleto Peña,secondary,False,122.137,"LINESTRING (-64.0938193 -30.9739047, -64.0926416 -30.974337)",
50550342,,False,Cleto Peña,secondary,True,118.671,"LINESTRING (-64.0938193 -30.9739047, -64.0949596 -30.9734768)",
645034780,,True,Tucumán,tertiary,False,123.38,"LINESTRING (-64.0938193 -30.9739047, -64.094336 -30.974922)",
50550415,,True,,secondary,False,18.596,"LINESTRING (-64.0963126 -30.9729794, -64.0963156 -30.9729892, -64.0963172 -30.9729992, -64.0963173 -30.9730093, -64.096316 -30.9730194, -64.0963132 -30.9730292, -64.096309 -30.9730387, -64.0963035 -30.9730476, -64.0962968 -30.9730559, -64.0962889 -30.9730635, -64.09628 -30.9730701, -64.0962702 -30.9730757, -64.0962597 -30.9730803, -64.0962471 -30.9730841, -64.096234 -30.9730863, -64.0962206 -30.973087, -64.0962073 -30.973086)",roundabout
50550418,,True,Avenida Doctor Amadeo Remedi,tertiary,False,49.281000000000006,"LINESTRING (-64.0963126 -30.9729794, -64.0964186 -30.9731168, -64.096595 -30.9733506)",
50550415,,True,,secondary,False,1.186,"LINESTRING (-64.0961297 -30.9729838, -64.0961315 -30.9729787, -64.0961337 -30.9729737)",roundabout
50550415,,True,,secondary,False,18.385,"LINESTRING (-64.0961392 -30.9729642, -64.0961463 -30.972955, -64.0961549 -30.9729468, -64.0961646 -30.9729396, -64.0961754 -30.9729336, -64.096187 -30.9729289, -64.0961993 -30.9729256, -64.0962119 -30.9729237, -64.0962248 -30.9729233, -64.0962376 -30.9729243, -64.0962501 -30.9729269, -64.0962621 -30.9729308, -64.0962734 -30.9729361, -64.0962837 -30.9729427, -64.0962929 -30.9729503, -64.0963009 -30.972959)",roundabout
50550417,,True,,secondary,False,26.034,"LINESTRING (-64.0961392 -30.9729642, -64.0961973 -30.9728171, -64.0962296 -30.9727433)",
50550415,,True,,secondary,False,2.535,"LINESTRING (-64.0963009 -30.972959, -64.0963044 -30.9729638, -64.0963076 -30.9729689, -64.0963103 -30.9729741, -64.0963126 -30.9729794)",roundabout
46428902,,True,España,residential,False,120.981,"LINESTRING (-64.0916151 -30.979504, -64.0911309 -30.9784983)",
839388596,,False,Santiago del Estero,residential,False,12.554,"LINESTRING (-64.0999452 -30.9779133, -64.0998926 -30.9778098)",
839388596,,False,Santiago del Estero,residential,True,85.286,"LINESTRING (-64.0999452 -30.9779133, -64.1003024 -30.9786165)",
110379345,,True,John Fitzgerald Kennedy,residential,False,128.831,"LINESTRING (-64.0999452 -30.9779133, -64.0989395 -30.9779283, -64.0988257 -30.9779473, -64.0986128 -30.9780209)",
158579758,,True,Julio Argentino Roca,tertiary,False,121.24,"LINESTRING (-64.1008094 -30.9796145, -64.0996434 -30.9800498)",
839388596,,False,Santiago del Estero,residential,False,121.042,"LINESTRING (-64.1008094 -30.9796145, -64.1003024 -30.9786165)",
645034779,,True,Tucumán,tertiary,False,119.483,"LINESTRING (-64.0958576 -30.9779173, -64.0963288 -30.978913)",
110349945,,False,Colón,tertiary,True,118.66300000000001,"LINESTRING (-64.0958576 -30.9779173, -64.0964382 -30.9776995, -64.0966333 -30.9776263, -64.0969979 -30.9774895)",
110263557,,True,Avenida Laprida,secondary,False,126.04299999999999,"LINESTRING (-64.0935116 -30.9775871, -64.0938463 -30.978264, -64.0940347 -30.9786281)",
110263557,,True,Avenida Laprida,secondary,False,120.465,"LINESTRING (-64.0929979 -30.9765973, -64.0935116 -30.9775871)",
158579753,,True,25 de Mayo,residential,False,11.782,"LINESTRING (-64.0929979 -30.9765973, -64.0928837 -30.9766378)",
352169491,,False,9 de Julio,residential,True,69.582,"LINESTRING (-64.0929979 -30.9765973, -64.0932937 -30.9764874, -64.0933436 -30.9764688, -64.0936678 -30.9763489)",
110350147,,True,Córdoba,tertiary,False,123.73,"LINESTRING (-64.0946898 -30.9783477, -64.0941687 -30.9773286)",
348393713,,True,Colón,tertiary,False,49.877,"LINESTRING (-64.0946898 -30.9783477, -64.0951687 -30.9781671)",
1223763950,,False,Colón,residential,True,114.968,"LINESTRING (-64.0990982 -30.9767322, -64.1002003 -30.9763125)",
293470540,,False,Avenida Doctor Amadeo Remedi,tertiary,True,61.021,"LINESTRING (-64.0990982 -30.9767322, -64.0989479 -30.9765291, -64.0987781 -30.9762574)",
"[645034795, 645034796, 110349942]",yes,False,Colón,tertiary,False,102.524,"LINESTRING (-64.0990982 -30.9767322, -64.0989341 -30.9767861, -64.0987166 -30.9768575, -64.098163 -30.977049, -64.098099 -30.9770729)",
110349945,,False,Colón,tertiary,True,114.741,"LINESTRING (-64.0969979 -30.9774895, -64.098099 -30.9770729)",
110377231,,True,Cástulo Peña,residential,False,122.595,"LINESTRING (-64.0969979 -30.9774895, -64.0964844 -30.9764787)",
110349945,,False,Colón,tertiary,False,118.66300000000001,"LINESTRING (-64.0969979 -30.9774895, -64.0966333 -30.9776263, -64.0964382 -30.9776995, -64.0958576 -30.9779173)",
1223763950,,False,Colón,residential,False,114.968,"LINESTRING (-64.1002003 -30.9763125, -64.0990982 -30.9767322)",
110350146,,True,Ingeniero Olmos,residential,False,45.884,"LINESTRING (-64.0957378 -30.9803209, -64.0961791 -30.9801562)",
645034782,,True,Córdoba,tertiary,False,109.557,"LINESTRING (-64.0957378 -30.9803209, -64.0955003 -30.9798599, -64.0952765 -30.9794185)",
110350147,,True,Córdoba,tertiary,False,118.969,"LINESTRING (-64.0941687 -30.9773286, -64.0939337 -30.9768417, -64.0936678 -30.9763489)",
839388596,,False,Santiago del Estero,residential,False,85.286,"LINESTRING (-64.1003024 -30.9786165, -64.0999452 -30.9779133)",
839388596,,False,Santiago del Estero,residential,True,121.042,"LINESTRING (-64.1003024 -30.9786165, -64.1008094 -30.9796145)",
110350147,,True,Córdoba,tertiary,False,120.613,"LINESTRING (-64.0936678 -30.9763489, -64.0931692 -30.975352)",
110378605,,True,9 de Julio,residential,False,121.768,"LINESTRING (-64.0936678 -30.9763489, -64.0948403 -30.9759146)",
352169491,,False,9 de Julio,residential,False,69.582,"LINESTRING (-64.0936678 -30.9763489, -64.0933436 -30.9764688, -64.0932937 -30.9764874, -64.0929979 -30.9765973)",
110350146,,True,Ingeniero Olmos,residential,False,117.556,"LINESTRING (-64.0980083 -30.9794786, -64.0991365 -30.9790519)",
110377231,,True,Cástulo Peña,residential,False,122.469,"LINESTRING (-64.0980083 -30.9794786, -64.0974954 -30.9784688)",
110350146,,True,Ingeniero Olmos,residential,False,121.68,"LINESTRING (-64.0968358 -30.979911, -64.0980083 -30.9794786)",
645034779,,True,Tucumán,tertiary,False,121.028,"LINESTRING (-64.0968358 -30.979911, -64.0973427 -30.9809089)",
645034782,,True,Córdoba,tertiary,False,23.582,"LINESTRING (-64.0952765 -30.9794185, -64.0952496 -30.979366, -64.0951771 -30.9792243)",
50550342,,False,Cleto Peña,secondary,False,14.007,"LINESTRING (-64.0926416 -30.974337, -64.0925069 -30.9743873)",
50550342,,False,Cleto Peña,secondary,True,122.137,"LINESTRING (-64.0926416 -30.974337, -64.0938193 -30.9739047)",
231457652,,True,Abel Figueroa,residential,False,387.771,"LINESTRING (-64.0926416 -30.974337, -64.092336 -30.9732098, -64.0923301 -30.9731273, -64.0923522 -30.9730407, -64.092404 -30.9729516, -64.0925195 -30.9728322, -64.092975 -30.9725188, -64.0935398 -30.9721633, -64.0937372 -30.9720465, -64.0938642 -30.9719935, -64.0939912 -30.9719589, -64.0941691 -30.971939, -64.0944113 -30.9719442)",
110350147,,True,Córdoba,tertiary,False,123.564,"LINESTRING (-64.0931692 -30.975352, -64.0926416 -30.974337)",
110380116,,False,Delfín Díaz,residential,True,121.081,"LINESTRING (-64.0931692 -30.975352, -64.094336 -30.974922)",
839388597,,False,Avenida María Biondi,residential,False,121.173,"LINESTRING (-64.0968787 -30.9751358, -64.0974579 -30.9761058)",
839388597,,False,Avenida María Biondi,residential,True,119.647,"LINESTRING (-64.0968787 -30.9751358, -64.0962978 -30.974182)",
110377231,,True,Cástulo Peña,residential,False,121.003,"LINESTRING (-64.0964844 -30.9764787, -64.0959882 -30.9754771)",
110380124,,True,Pio Leon,residential,False,118.673,"LINESTRING (-64.0964844 -30.9764787, -64.0953364 -30.9768913)",
110377231,,True,Cástulo Peña,residential,False,119.695,"LINESTRING (-64.0959882 -30.9754771, -64.0954763 -30.9744942)",
110378605,,True,9 de Julio,residential,False,92.994,"LINESTRING (-64.0959882 -30.9754771, -64.0968787 -30.9751358)",
110377231,,True,Cástulo Peña,residential,False,121.028,"LINESTRING (-64.0985152 -30.9804765, -64.0980083 -30.9794786)",
158579758,,True,Julio Argentino Roca,tertiary,False,121.679,"LINESTRING (-64.0985152 -30.9804765, -64.0973427 -30.9809089)",
110377231,,True,Cástulo Peña,residential,False,115.656,"LINESTRING (-64.0954763 -30.9744942, -64.0949919 -30.9735406)",
110380116,,False,Delfín Díaz,residential,False,118.666,"LINESTRING (-64.0954763 -30.9744942, -64.094336 -30.974922)",
110380116,,False,Delfín Díaz,residential,True,85.669,"LINESTRING (-64.0954763 -30.9744942, -64.0962978 -30.974182)",
110349945,,False,Colón,tertiary,False,114.741,"LINESTRING (-64.098099 -30.9770729, -64.0969979 -30.9774895)",
110377229,,False,Avenida María Biondi,tertiary,False,190.922,"LINESTRING (-64.098099 -30.9770729, -64.0985104 -30.9773194, -64.0987434 -30.9774446, -64.0989763 -30.9775213, -64.0996478 -30.9777264, -64.0998926 -30.9778098)",
"[645034795, 645034796, 110349942]",yes,False,Colón,tertiary,True,102.524,"LINESTRING (-64.098099 -30.9770729, -64.098163 -30.977049, -64.0987166 -30.9768575, -64.0989341 -30.9767861, -64.0990982 -30.9767322)",
839388597,,False,Avenida María Biondi,residential,True,124.395,"LINESTRING (-64.098099 -30.9770729, -64.0978589 -30.9768091, -64.0977618 -30.9766788, -64.0974579 -30.9761058)",
50550342,,False,Cleto Peña,secondary,False,118.671,"LINESTRING (-64.0949596 -30.9734768, -64.0938193 -30.9739047)",
"[50550341, 50550342]",yes,False,"['Cleto Peña', 'Puente Maturtano']",secondary,True,105.071,"LINESTRING (-64.0949596 -30.9734768, -64.0951768 -30.9733903, -64.0955544 -30.9732471, -64.0959653 -30.9730904)",
1089480843,,False,Abel Figueroa,residential,False,190.56,"LINESTRING (-64.0949596 -30.9734768, -64.0948974 -30.9733483, -64.0948943 -30.9732683, -64.0949427 -30.9731699, -64.09502 -30.9730468, -64.0950469 -30.9729927, -64.0950384 -30.9729143, -64.0949685 -30.9727818, -64.0946078 -30.9722043, -64.0944113 -30.9719442)",
110380116,,False,Delfín Díaz,residential,False,85.669,"LINESTRING (-64.0962978 -30.974182, -64.0954763 -30.9744942)",
839388597,,False,Avenida María Biondi,residential,False,119.647,"LINESTRING (-64.0962978 -30.974182, -64.0968787 -30.9751358)",
110387622,,True,Sarmiento,residential,False,70.23,"LINESTRING (-64.0932637 -30.9800721, -64.0939391 -30.9798199)",
110387611,,True,General Cabrera,residential,False,118.702,"LINESTRING (-64.0927602 -30.9790848, -64.0916151 -30.979504)",
316535486,,True,Italia,residential,False,119.818,"LINESTRING (-64.0927602 -30.9790848, -64.0932637 -30.9800721)",
110377859,,True,Nemesio González,residential,False,119.432,"LINESTRING (-64.0922421 -30.9780611, -64.0933912 -30.9776333)",
316535486,,True,Italia,residential,False,124.085,"LINESTRING (-64.0922421 -30.9780611, -64.0927602 -30.9790848)",
