osmid,oneway,lanes,name,highway,reversed,length,maxspeed,ref,geometry
51408049,False,2,Leandro N Alem,residential,False,150.76,40,,"LINESTRING (-58.3420217 -34.8058445, -58.3406445 -34.8050965)"
51408049,False,2,Leandro N Alem,residential,True,146.297,40,,"LINESTRING (-58.3420217 -34.8058445, -58.3433598 -34.8065683)"
51408211,False,2,R. Crispi,residential,False,103.949,,,"LINESTRING (-58.3420217 -34.8058445, -58.3413912 -34.8066229)"
51408211,False,2,R. Crispi,residential,True,107.955,,,"LINESTRING (-58.3420217 -34.8058445, -58.3426843 -34.8050404)"
51408210,False,2,Deán Funes,residential,False,96.605,,,"LINESTRING (-58.3394595 -34.8066159, -58.3400219 -34.80588)"
634424818,False,4,Avenida Lacaze,primary,True,147.452,30,RP4,"LINESTRING (-58.3394595 -34.8066159, -58.3408035 -34.8073512)"
51408209,False,2,Juan José Paso,residential,False,103.725,40,,"LINESTRING (-58.3386958 -34.8051566, -58.3393211 -34.8043778)"
136886932,False,2,Aristóbulo del Valle,residential,False,145.36,40,,"LINESTRING (-58.3386958 -34.8051566, -58.3400219 -34.80588)"
51408210,False,2,Deán Funes,residential,False,104.026,,,"LINESTRING (-58.3400219 -34.80588, -58.3406445 -34.8050965)"
51408210,False,2,Deán Funes,residential,True,96.605,,,"LINESTRING (-58.3400219 -34.80588, -58.3394595 -34.8066159)"
136886932,False,2,Aristóbulo del Valle,residential,False,149.845,40,,"LINESTRING (-58.3400219 -34.80588, -58.3413912 -34.8066229)"
136886932,False,2,Aristóbulo del Valle,residential,True,145.36,40,,"LINESTRING (-58.3400219 -34.80588, -58.3386958 -34.8051566)"
51408211,False,2,R. Crispi,residential,False,105.182,,,"LINESTRING (-58.343929 -34.8034614, -58.3433172 -34.8042629)"
245798066,False,2,Adolfo Alsina,tertiary,False,30.168,,,"LINESTRING (-58.343929 -34.8034614, -58.3436536 -34.8033115)"
245798066,False,2,Adolfo Alsina,tertiary,True,61.738,,,"LINESTRING (-58.343929 -34.8034614, -58.3444925 -34.8037683)"
51408211,False,2,R. Crispi,residential,False,103.988,,,"LINESTRING (-58.3433172 -34.8042629, -58.3426843 -34.8050404)"
51408211,False,2,R. Crispi,residential,True,105.182,,,"LINESTRING (-58.3433172 -34.8042629, -58.343929 -34.8034614)"
190073183,True,,José Hernández,residential,False,146.808,40,,"LINESTRING (-58.3433172 -34.8042629, -58.3446582 -34.8049914)"
51408049,False,2,Leandro N Alem,residential,True,144.867,40,,"LINESTRING (-58.3393211 -34.8043778, -58.3406445 -34.8050965)"
51408209,False,2,Juan José Paso,residential,False,107.712,40,,"LINESTRING (-58.3393211 -34.8043778, -58.3399705 -34.8035691)"
51408209,False,2,Juan José Paso,residential,True,103.725,40,,"LINESTRING (-58.3393211 -34.8043778, -58.3386958 -34.8051566)"
51407518,True,2,Amancio Alcorta,residential,False,146.544,40,,"LINESTRING (-58.3399705 -34.8035691, -58.3386198 -34.8028572)"
51408209,False,2,Juan José Paso,residential,False,104.628,40,,"LINESTRING (-58.3399705 -34.8035691, -58.3406012 -34.8027835)"
51408209,False,2,Juan José Paso,residential,True,107.712,40,,"LINESTRING (-58.3399705 -34.8035691, -58.3393211 -34.8043778)"
51408209,False,2,Juan José Paso,residential,False,105.1,40,,"LINESTRING (-58.3406012 -34.8027835, -58.341235 -34.8019945)"
51408209,False,2,Juan José Paso,residential,True,104.628,40,,"LINESTRING (-58.3406012 -34.8027835, -58.3399705 -34.8035691)"
190073183,True,,José Hernández,residential,False,148.9,40,,"LINESTRING (-58.3406012 -34.8027835, -58.3419509 -34.8035351)"
51408209,False,2,Juan José Paso,residential,False,136.429,40,,"LINESTRING (-58.341235 -34.8019945, -58.3420553 -34.800969)"
51408209,False,2,Juan José Paso,residential,True,105.1,40,,"LINESTRING (-58.341235 -34.8019945, -58.3406012 -34.8027835)"
245798066,False,2,Adolfo Alsina,tertiary,False,80.928,,,"LINESTRING (-58.341235 -34.8019945, -58.3404963 -34.8015923)"
245798066,False,2,Adolfo Alsina,tertiary,True,83.885,,,"LINESTRING (-58.341235 -34.8019945, -58.3420007 -34.8024114)"
51407518,True,2,Amancio Alcorta,residential,False,146.213,40,,"LINESTRING (-58.3413097 -34.8042901, -58.3399705 -34.8035691)"
51408210,False,2,Deán Funes,residential,False,102.349,,,"LINESTRING (-58.3413097 -34.8042901, -58.3419509 -34.8035351)"
51408210,False,2,Deán Funes,residential,True,108.3,,,"LINESTRING (-58.3413097 -34.8042901, -58.3406445 -34.8050965)"
51408210,False,2,Deán Funes,residential,False,106.687,,,"LINESTRING (-58.3419509 -34.8035351, -58.3425671 -34.8027199)"
51408210,False,2,Deán Funes,residential,True,102.349,,,"LINESTRING (-58.3419509 -34.8035351, -58.3413097 -34.8042901)"
190073183,True,,José Hernández,residential,False,148.699,40,,"LINESTRING (-58.3419509 -34.8035351, -58.3433172 -34.8042629)"
51408210,False,2,Deán Funes,residential,True,106.687,,,"LINESTRING (-58.3425671 -34.8027199, -58.3419509 -34.8035351)"
245798066,False,2,Adolfo Alsina,tertiary,False,62.058,,,"LINESTRING (-58.3425671 -34.8027199, -58.3420007 -34.8024114)"
245798066,False,2,Adolfo Alsina,tertiary,True,20.145,,,"LINESTRING (-58.3425671 -34.8027199, -58.342751 -34.80282)"
51408209,False,2,Juan José Paso,residential,True,136.429,40,,"LINESTRING (-58.3420553 -34.800969, -58.341235 -34.8019945)"
232896767,False,2,Ricardo Rojas,tertiary,True,41.564,,,"LINESTRING (-58.3420553 -34.800969, -58.3419467 -34.800606)"
264902332,False,2,Remedios de Escalada de San Martín,tertiary,True,182.247,,,"LINESTRING (-58.3420553 -34.800969, -58.3401266 -34.801391)"
303041071,False,2,Ricardo Rojas,residential,False,80.151,40,,"LINESTRING (-58.3420553 -34.800969, -58.3427899 -34.8013636)"
51408278,False,2,Mazzini,residential,False,107.152,,,"LINESTRING (-58.3446582 -34.8049914, -58.3439865 -34.8057816)"
51408278,False,2,Mazzini,residential,True,105.021,,,"LINESTRING (-58.3446582 -34.8049914, -58.3452702 -34.8041917)"
190073183,True,,José Hernández,residential,False,145.844,40,,"LINESTRING (-58.3446582 -34.8049914, -58.345984 -34.805723)"
51408049,False,2,Leandro N Alem,residential,False,146.297,40,,"LINESTRING (-58.3433598 -34.8065683, -58.3420217 -34.8058445)"
51408049,False,2,Leandro N Alem,residential,True,147.081,40,,"LINESTRING (-58.3433598 -34.8065683, -58.3447134 -34.8072855)"
51408278,False,2,Mazzini,residential,False,103.983,,,"LINESTRING (-58.3433598 -34.8065683, -58.3427257 -34.8073451)"
51408278,False,2,Mazzini,residential,True,104.528,,,"LINESTRING (-58.3433598 -34.8065683, -58.3439865 -34.8057816)"
51408278,False,2,Mazzini,residential,False,97.878,,,"LINESTRING (-58.3427257 -34.8073451, -58.3421412 -34.808083)"
51408278,False,2,Mazzini,residential,True,103.983,,,"LINESTRING (-58.3427257 -34.8073451, -58.3433598 -34.8065683)"
136886932,False,2,Aristóbulo del Valle,residential,False,150.199,40,,"LINESTRING (-58.3427257 -34.8073451, -58.3441084 -34.808077)"
136886932,False,2,Aristóbulo del Valle,residential,True,145.924,40,,"LINESTRING (-58.3427257 -34.8073451, -58.3413912 -34.8066229)"
51408278,False,2,Mazzini,residential,False,105.021,,,"LINESTRING (-58.3452702 -34.8041917, -58.3446582 -34.8049914)"
245798066,False,2,Adolfo Alsina,tertiary,False,85.197,,,"LINESTRING (-58.3452702 -34.8041917, -58.3444925 -34.8037683)"
245798066,False,2,Adolfo Alsina,tertiary,True,61.987,,,"LINESTRING (-58.3452702 -34.8041917, -58.345836 -34.8044998)"
51408754,False,2,Garibaldi,residential,False,103.908,,,"LINESTRING (-58.3441084 -34.808077, -58.3447134 -34.8072855)"
136886932,False,2,Aristóbulo del Valle,residential,True,150.199,40,,"LINESTRING (-58.3441084 -34.808077, -58.3427257 -34.8073451)"
634424752,False,2,Marconi,residential,False,104.106,,,"LINESTRING (-58.3460666 -34.8080293, -58.3466882 -34.8072444)"
51408049,False,2,Leandro N Alem,residential,False,148.677,40,,"LINESTRING (-58.3460666 -34.8080293, -58.3454136 -34.8076745, -58.3447134 -34.8072855)"
51408049,False,2,Leandro N Alem,residential,False,147.081,40,,"LINESTRING (-58.3447134 -34.8072855, -58.3433598 -34.8065683)"
51408754,False,2,Garibaldi,residential,False,104.889,,,"LINESTRING (-58.3447134 -34.8072855, -58.3453678 -34.8065102)"
51408754,False,2,Garibaldi,residential,True,103.908,,,"LINESTRING (-58.3447134 -34.8072855, -58.3441084 -34.808077)"
51408049,False,2,Leandro N Alem,residential,True,148.677,40,,"LINESTRING (-58.3447134 -34.8072855, -58.3454136 -34.8076745, -58.3460666 -34.8080293)"
51407518,True,2,Amancio Alcorta,residential,False,149.895,40,,"LINESTRING (-58.3453678 -34.8065102, -58.3439865 -34.8057816)"
51408754,False,2,Garibaldi,residential,False,104.054,,,"LINESTRING (-58.3453678 -34.8065102, -58.345984 -34.805723)"
51408754,False,2,Garibaldi,residential,True,104.889,,,"LINESTRING (-58.3453678 -34.8065102, -58.3447134 -34.8072855)"
51408754,False,2,Garibaldi,residential,False,105.888,,,"LINESTRING (-58.345984 -34.805723, -58.3466252 -34.8049295)"
51408754,False,2,Garibaldi,residential,True,104.054,,,"LINESTRING (-58.345984 -34.805723, -58.3453678 -34.8065102)"
190073183,True,,José Hernández,residential,False,146.112,40,,"LINESTRING (-58.345984 -34.805723, -58.3473122 -34.806456)"
51408754,False,2,Garibaldi,residential,True,105.888,,,"LINESTRING (-58.3466252 -34.8049295, -58.345984 -34.805723)"
245798066,False,2,Adolfo Alsina,tertiary,False,8.043,,,"LINESTRING (-58.3466252 -34.8049295, -58.3465518 -34.8048895)"
245798066,False,2,Adolfo Alsina,tertiary,True,149.671,,,"LINESTRING (-58.3466252 -34.8049295, -58.3479914 -34.8056734)"
634424752,False,2,Marconi,residential,False,104.552,,,"LINESTRING (-58.3466882 -34.8072444, -58.3473122 -34.806456)"
634424752,False,2,Marconi,residential,True,104.106,,,"LINESTRING (-58.3466882 -34.8072444, -58.3460666 -34.8080293)"
51407518,True,2,Amancio Alcorta,residential,False,145.597,40,,"LINESTRING (-58.3466882 -34.8072444, -58.3463408 -34.8070548, -58.3453678 -34.8065102)"
190073183,True,,José Hernández,residential,False,155.897,40,,"LINESTRING (-58.3473122 -34.806456, -58.3487318 -34.8072351)"
634424752,False,2,Marconi,residential,False,106.856,,,"LINESTRING (-58.3473122 -34.806456, -58.3479914 -34.8056734)"
634424752,False,2,Marconi,residential,True,104.552,,,"LINESTRING (-58.3473122 -34.806456, -58.3466882 -34.8072444)"
245798066,False,2,Adolfo Alsina,tertiary,False,149.671,,,"LINESTRING (-58.3479914 -34.8056734, -58.3466252 -34.8049295)"
245798066,False,2,Adolfo Alsina,tertiary,True,154.007,,,"LINESTRING (-58.3479914 -34.8056734, -58.3493978 -34.8064381)"
634424752,False,2,Marconi,residential,False,129.562,,,"LINESTRING (-58.3479914 -34.8056734, -58.3487654 -34.8046968)"
634424752,False,2,Marconi,residential,True,106.856,,,"LINESTRING (-58.3479914 -34.8056734, -58.3473122 -34.806456)"
634424752,False,2,Marconi,residential,True,21.964,,,"LINESTRING (-58.349553 -34.8037392, -58.3494101 -34.8038981)"
"[631709057, 51819461]",False,,"['Garibaldi', 'Tuyutí']",residential,True,144.95499999999998,,,"LINESTRING (-58.349553 -34.8037392, -58.3490369 -34.802916, -58.34901 -34.8028731, -58.3490268 -34.8028265, -58.3492207 -34.8025951)"
51410520,False,2,Camilo Cavour,residential,False,107.477,,,"LINESTRING (-58.3487318 -34.8072351, -58.3493978 -34.8064381)"
51410520,False,2,Camilo Cavour,residential,True,103.311,,,"LINESTRING (-58.3487318 -34.8072351, -58.3481042 -34.8080082)"
51410520,False,2,Camilo Cavour,residential,True,107.477,,,"LINESTRING (-58.3493978 -34.8064381, -58.3487318 -34.8072351)"
245798066,False,2,Adolfo Alsina,tertiary,False,154.007,,,"LINESTRING (-58.3493978 -34.8064381, -58.3479914 -34.8056734)"
51407518,True,2,Amancio Alcorta,residential,False,154.682,40,,"LINESTRING (-58.3481042 -34.8080082, -58.3466882 -34.8072444)"
51410520,False,2,Camilo Cavour,residential,False,103.311,,,"LINESTRING (-58.3481042 -34.8080082, -58.3487318 -34.8072351)"
51413318,False,,Uruguay,residential,False,81.21,,,"LINESTRING (-58.3492207 -34.8025951, -58.3484899 -34.8021788)"
"[631709057, 51819461]",False,,"['Garibaldi', 'Tuyutí']",residential,False,144.955,,,"LINESTRING (-58.3492207 -34.8025951, -58.3490268 -34.8028265, -58.34901 -34.8028731, -58.3490369 -34.802916, -58.349553 -34.8037392)"
51413778,False,2,Ricardo Rojas,residential,False,93.423,,,"LINESTRING (-58.3487654 -34.8046968, -58.3479123 -34.8042329)"
634424752,False,2,Marconi,residential,False,85.549,,,"LINESTRING (-58.3487654 -34.8046968, -58.3492771 -34.8040523)"
634424752,False,2,Marconi,residential,True,129.562,,,"LINESTRING (-58.3487654 -34.8046968, -58.3479914 -34.8056734)"
242778227,False,,Garibaldi,residential,False,129.432,,,"LINESTRING (-58.3465518 -34.8048895, -58.3473139 -34.803908)"
245798066,False,2,Adolfo Alsina,tertiary,False,78.415,,,"LINESTRING (-58.3465518 -34.8048895, -58.345836 -34.8044998)"
245798066,False,2,Adolfo Alsina,tertiary,True,8.043,,,"LINESTRING (-58.3465518 -34.8048895, -58.3466252 -34.8049295)"
51413778,False,2,Ricardo Rojas,residential,True,74.348,,,"LINESTRING (-58.3466346 -34.8035393, -58.3473139 -34.803908)"
51413779,False,2,Celedonio Flores,residential,False,51.072,,,"LINESTRING (-58.3466346 -34.8035393, -58.346945 -34.8031572)"
51413779,False,2,Celedonio Flores,residential,True,36.218,,,"LINESTRING (-58.3466346 -34.8035393, -58.3463991 -34.8038014)"
51413778,False,2,Ricardo Rojas,residential,False,74.348,,,"LINESTRING (-58.3473139 -34.803908, -58.3466346 -34.8035393)"
51413778,False,2,Ricardo Rojas,residential,True,65.5,,,"LINESTRING (-58.3473139 -34.803908, -58.3479123 -34.8042329)"
242778227,False,,Garibaldi,residential,True,129.432,,,"LINESTRING (-58.3473139 -34.803908, -58.3465518 -34.8048895)"
51413779,False,2,Celedonio Flores,residential,False,93.135,,,"LINESTRING (-58.345836 -34.8044998, -58.3463991 -34.8038014)"
245798066,False,2,Adolfo Alsina,tertiary,False,61.987,,,"LINESTRING (-58.345836 -34.8044998, -58.3452702 -34.8041917)"
245798066,False,2,Adolfo Alsina,tertiary,True,78.415,,,"LINESTRING (-58.345836 -34.8044998, -58.3465518 -34.8048895)"
51413783,False,2,Francisco López,residential,False,46.239,,,"LINESTRING (-58.3453363 -34.8027313, -58.3450484 -34.8030734)"
51413783,False,2,Francisco López,residential,True,41.251,,,"LINESTRING (-58.3453363 -34.8027313, -58.3455794 -34.8024186)"
546933546,False,2,Ricardo Rojas,residential,True,90.077,40,,"LINESTRING (-58.3453363 -34.8027313, -58.3445133 -34.8022846)"
51413783,False,2,Francisco López,residential,True,92.449,,,"LINESTRING (-58.3444925 -34.8037683, -58.3450484 -34.8030734)"
245798066,False,2,Adolfo Alsina,tertiary,False,61.738,,,"LINESTRING (-58.3444925 -34.8037683, -58.343929 -34.8034614)"
245798066,False,2,Adolfo Alsina,tertiary,True,85.197,,,"LINESTRING (-58.3444925 -34.8037683, -58.3452702 -34.8041917)"
51413779,False,2,Celedonio Flores,residential,True,36.846,,,"LINESTRING (-58.3474328 -34.802547, -58.3472145 -34.8028257)"
51413784,False,2,Joaquín V. González,residential,True,149.75,,,"LINESTRING (-58.3474328 -34.802547, -58.3460661 -34.8018025)"
"[51413779, 51413782]",False,2,"['Uruguay', 'Celedonio Flores']",residential,False,138.489,,,"LINESTRING (-58.3474328 -34.802547, -58.3478812 -34.8019183, -58.3478291 -34.8018895, -58.3477443 -34.8018463, -58.3473719 -34.8016151)"
51413782,False,2,Uruguay,residential,False,95.008,,,"LINESTRING (-58.3473719 -34.8016151, -58.3464814 -34.8011731)"
"[51413779, 51413782]",False,2,"['Uruguay', 'Celedonio Flores']",residential,True,138.489,,,"LINESTRING (-58.3473719 -34.8016151, -58.3477443 -34.8018463, -58.3478291 -34.8018895, -58.3478812 -34.8019183, -58.3474328 -34.802547)"
237951015,False,2,Tuyutí,residential,False,153.046,,,"LINESTRING (-58.3473719 -34.8016151, -58.3473632 -34.801514, -58.3473444 -34.8014477, -58.3470912 -34.8010547, -58.3469391 -34.8007453, -58.3469154 -34.8007009, -58.3468783 -34.800651, -58.3466445 -34.8003928)"
51413782,False,2,Uruguay,residential,True,95.008,,,"LINESTRING (-58.3464814 -34.8011731, -58.3473719 -34.8016151)"
51413783,False,2,Francisco López,residential,False,79.599,,,"LINESTRING (-58.3464814 -34.8011731, -58.3460661 -34.8018025)"
51413782,False,2,Uruguay,residential,False,104.25,,,"LINESTRING (-58.3464814 -34.8011731, -58.3456415 -34.8006979, -58.3455512 -34.8006308)"
140983901,False,,Deán Funes,residential,True,113.67,,,"LINESTRING (-58.3480084 -34.8000462, -58.34682 -34.8003507)"
232897771,False,2,Humberto Primo,residential,True,35.523,,,"LINESTRING (-58.3480084 -34.8000462, -58.3483317 -34.8002239)"
51413781,False,2,Deán Funes,residential,False,16.694,,,"LINESTRING (-58.3466445 -34.8003928, -58.34682 -34.8003507)"
51413781,False,2,Deán Funes,residential,True,103.275,,,"LINESTRING (-58.3466445 -34.8003928, -58.3455512 -34.8006308)"
237951015,False,2,Tuyutí,residential,True,153.046,,,"LINESTRING (-58.3466445 -34.8003928, -58.3468783 -34.800651, -58.3469154 -34.8007009, -58.3469391 -34.8007453, -58.3470912 -34.8010547, -58.3473444 -34.8014477, -58.3473632 -34.801514, -58.3473719 -34.8016151)"
51413781,False,2,Deán Funes,residential,True,137.671,,,"LINESTRING (-58.3435678 -34.8017793, -58.342751 -34.80282)"
303041071,False,2,Ricardo Rojas,residential,True,84.744,40,,"LINESTRING (-58.3435678 -34.8017793, -58.3427899 -34.8013636)"
546933546,False,2,Ricardo Rojas,residential,False,103.004,40,,"LINESTRING (-58.3435678 -34.8017793, -58.3445133 -34.8022846)"
51413781,False,2,Deán Funes,residential,False,124.09,,,"LINESTRING (-58.3435678 -34.8017793, -58.3442457 -34.8009397, -58.3443511 -34.8008741)"
51413781,False,2,Deán Funes,residential,False,103.275,,,"LINESTRING (-58.3455512 -34.8006308, -58.3466445 -34.8003928)"
51413781,False,2,Deán Funes,residential,True,112.868,,,"LINESTRING (-58.3455512 -34.8006308, -58.3443511 -34.8008741)"
51413782,False,2,Uruguay,residential,False,86.234,,,"LINESTRING (-58.3455512 -34.8006308, -58.3454933 -34.8005161, -58.3453043 -34.7998835)"
51413782,False,2,Uruguay,residential,True,104.25,,,"LINESTRING (-58.3455512 -34.8006308, -58.3456415 -34.8006979, -58.3464814 -34.8011731)"
51413781,False,2,Deán Funes,residential,False,112.868,,,"LINESTRING (-58.3443511 -34.8008741, -58.3455512 -34.8006308)"
51413784,False,2,Joaquín V. González,residential,False,96.758,,,"LINESTRING (-58.3443511 -34.8008741, -58.3452374 -34.8013511)"
51413784,False,2,Joaquín V. González,residential,True,112.374,,,"LINESTRING (-58.3443511 -34.8008741, -58.3433288 -34.8003114)"
51413781,False,2,Deán Funes,residential,True,124.09,,,"LINESTRING (-58.3443511 -34.8008741, -58.3442457 -34.8009397, -58.3435678 -34.8017793)"
140983902,False,2,Remedios de Escalada de San Martín,tertiary,False,186.548,40,,"LINESTRING (-58.3453043 -34.7998835, -58.3433288 -34.8003114)"
51413782,False,2,Uruguay,residential,True,86.234,,,"LINESTRING (-58.3453043 -34.7998835, -58.3454933 -34.8005161, -58.3455512 -34.8006308)"
51413784,False,2,Joaquín V. González,residential,False,112.374,,,"LINESTRING (-58.3433288 -34.8003114, -58.3443511 -34.8008741)"
140983902,False,2,Remedios de Escalada de San Martín,tertiary,False,130.378,40,,"LINESTRING (-58.3433288 -34.8003114, -58.3419467 -34.800606)"
140983902,False,2,Remedios de Escalada de San Martín,tertiary,True,186.548,40,,"LINESTRING (-58.3433288 -34.8003114, -58.3453043 -34.7998835)"
51413781,False,2,Deán Funes,residential,False,137.671,,,"LINESTRING (-58.342751 -34.80282, -58.3435678 -34.8017793)"
245798066,False,2,Adolfo Alsina,tertiary,False,20.145,,,"LINESTRING (-58.342751 -34.80282, -58.3425671 -34.8027199)"
245798066,False,2,Adolfo Alsina,tertiary,True,98.886,,,"LINESTRING (-58.342751 -34.80282, -58.3436536 -34.8033115)"
140983902,False,2,Remedios de Escalada de San Martín,tertiary,True,130.378,40,,"LINESTRING (-58.3419467 -34.800606, -58.3433288 -34.8003114)"
232896767,False,2,Ricardo Rojas,tertiary,False,41.564,,,"LINESTRING (-58.3419467 -34.800606, -58.3420553 -34.800969)"
"[51413780, 232896767]",False,2,"['Suñe', 'Ricardo Rojas']",tertiary,True,88.889,,,"LINESTRING (-58.3419467 -34.800606, -58.3418922 -34.8004251, -58.3418794 -34.8003823, -58.3418437 -34.8002631, -58.3417139 -34.7998298)"
1242579283,False,2,Avenida 17 de Octubre,tertiary,False,38.464,,,"LINESTRING (-58.3417139 -34.7998298, -58.3413066 -34.7999181)"
"[51413780, 232896767]",False,2,"['Suñe', 'Ricardo Rojas']",tertiary,False,88.88900000000001,,,"LINESTRING (-58.3417139 -34.7998298, -58.3418437 -34.8002631, -58.3418794 -34.8003823, -58.3418922 -34.8004251, -58.3419467 -34.800606)"
51413779,False,2,Celedonio Flores,residential,False,44.32,,,"LINESTRING (-58.346945 -34.8031572, -58.3472145 -34.8028257)"
51413779,False,2,Celedonio Flores,residential,True,51.072,,,"LINESTRING (-58.346945 -34.8031572, -58.3466346 -34.8035393)"
51413841,False,2,Ricardo Rojas,residential,False,149.304,,,"LINESTRING (-58.346945 -34.8031572, -58.3455794 -34.8024186)"
51413783,False,2,Francisco López,residential,False,41.251,,,"LINESTRING (-58.3455794 -34.8024186, -58.3453363 -34.8027313)"
51413783,False,2,Francisco López,residential,True,81.658,,,"LINESTRING (-58.3455794 -34.8024186, -58.3460661 -34.8018025)"
51413841,False,2,Ricardo Rojas,residential,True,149.304,,,"LINESTRING (-58.3455794 -34.8024186, -58.346945 -34.8031572)"
51413842,False,2,R. Crispi,residential,False,138.564,,,"LINESTRING (-58.3445133 -34.8022846, -58.3436536 -34.8033115)"
51413842,False,2,R. Crispi,residential,True,123.068,,,"LINESTRING (-58.3445133 -34.8022846, -58.3452374 -34.8013511)"
546933546,False,2,Ricardo Rojas,residential,False,90.077,40,,"LINESTRING (-58.3445133 -34.8022846, -58.3453363 -34.8027313)"
546933546,False,2,Ricardo Rojas,residential,True,103.004,40,,"LINESTRING (-58.3445133 -34.8022846, -58.3435678 -34.8017793)"
51413842,False,2,R. Crispi,residential,True,138.564,,,"LINESTRING (-58.3436536 -34.8033115, -58.3445133 -34.8022846)"
245798066,False,2,Adolfo Alsina,tertiary,False,98.886,,,"LINESTRING (-58.3436536 -34.8033115, -58.342751 -34.80282)"
245798066,False,2,Adolfo Alsina,tertiary,True,30.168,,,"LINESTRING (-58.3436536 -34.8033115, -58.343929 -34.8034614)"
51413784,False,2,Joaquín V. González,residential,False,90.8,,,"LINESTRING (-58.3452374 -34.8013511, -58.3460661 -34.8018025)"
51413784,False,2,Joaquín V. González,residential,True,96.758,,,"LINESTRING (-58.3452374 -34.8013511, -58.3443511 -34.8008741)"
51413842,False,2,R. Crispi,residential,False,123.068,,,"LINESTRING (-58.3452374 -34.8013511, -58.3445133 -34.8022846)"
51413843,False,,Pio Baroja,residential,True,136.993,40,,"LINESTRING (-58.3420007 -34.8024114, -58.3427899 -34.8013636)"
245798066,False,2,Adolfo Alsina,tertiary,False,83.885,,,"LINESTRING (-58.3420007 -34.8024114, -58.341235 -34.8019945)"
245798066,False,2,Adolfo Alsina,tertiary,True,62.058,,,"LINESTRING (-58.3420007 -34.8024114, -58.3425671 -34.8027199)"
51413843,False,,Pio Baroja,residential,False,136.993,40,,"LINESTRING (-58.3427899 -34.8013636, -58.3420007 -34.8024114)"
303041071,False,2,Ricardo Rojas,residential,False,84.744,40,,"LINESTRING (-58.3427899 -34.8013636, -58.3435678 -34.8017793)"
303041071,False,2,Ricardo Rojas,residential,True,80.151,40,,"LINESTRING (-58.3427899 -34.8013636, -58.3420553 -34.800969)"
1242579283,False,2,Avenida 17 de Octubre,tertiary,False,142.127,,,"LINESTRING (-58.3413066 -34.7999181, -58.3398016 -34.8002444)"
1242579283,False,2,Avenida 17 de Octubre,tertiary,True,38.464,,,"LINESTRING (-58.3413066 -34.7999181, -58.3417139 -34.7998298)"
51823664,False,2,Celedonio Flores,residential,False,87.854,,,"LINESTRING (-58.3489939 -34.800588, -58.3484389 -34.8012334)"
232897771,False,2,Humberto Primo,residential,False,72.767,,,"LINESTRING (-58.3489939 -34.800588, -58.3483317 -34.8002239)"
51823664,False,2,Celedonio Flores,residential,True,79.16600000000001,,,"LINESTRING (-58.3489939 -34.800588, -58.3494453 -34.8000625, -58.3495116 -34.8000203)"
51823664,False,2,Celedonio Flores,residential,False,79.16600000000001,,,"LINESTRING (-58.3495116 -34.8000203, -58.3494453 -34.8000625, -58.3489939 -34.800588)"
