osmid,oneway,name,highway,reversed,length,geometry,junction,ref,lanes,maxspeed
702326027,True,General Belgrano,residential,False,140.32,"LINESTRING (-65.3001305 -24.1852343, -65.3002446 -24.1852066, -65.301508 -24.1852694)",,RP1,,
122204374,True,General Otero,residential,False,136.373,"LINESTRING (-65.301508 -24.1852694, -65.3015773 -24.1840446)",,,,
702326027,True,General Belgrano,residential,False,134.194,"LINESTRING (-65.301508 -24.1852694, -65.3028295 -24.1853261)",,RP1,,
122205012,True,Francisco de Argañaraz,residential,False,130.446,"LINESTRING (-65.2974593 -24.1862517, -65.2975015 -24.1850792)",,,,
702326028,True,General San Martín,residential,False,139.819,"LINESTRING (-65.2974593 -24.1862517, -65.2960835 -24.1861742)",,,,
"[122204315, 702326029]",True,General San Martín,residential,False,119.34,"LINESTRING (-65.3000274 -24.1863871, -65.2999484 -24.186355, -65.2990979 -24.1863095, -65.298939 -24.1863027, -65.2988607 -24.1863123)",,,,
122204379,True,Sarmiento,residential,False,143.131,"LINESTRING (-65.3000274 -24.1863871, -65.3000051 -24.1868895, -65.2999786 -24.187576, -65.3000229 -24.1876647)",,,,
122204315,True,General San Martín,residential,False,145.099,"LINESTRING (-65.3014474 -24.1864899, -65.3001143 -24.1864229, -65.3000274 -24.1863871)",,,,
122204374,True,General Otero,residential,False,135.855,"LINESTRING (-65.3014474 -24.1864899, -65.3015049 -24.1853683, -65.301508 -24.1852694)",,,,
652959810,True,Lavalle,residential,False,136.935,"LINESTRING (-65.3027632 -24.1865561, -65.3028295 -24.1853261)",,,,
122204315,True,General San Martín,residential,False,133.66899999999998,"LINESTRING (-65.3027632 -24.1865561, -65.3022246 -24.186529, -65.3014474 -24.1864899)",,,,
122204381,True,Necochea,residential,False,134.078,"LINESTRING (-65.3040756 -24.1866213, -65.3039942 -24.1878248)",,,,
122204315,True,General San Martín,residential,False,133.482,"LINESTRING (-65.3040756 -24.1866213, -65.3040217 -24.1866304, -65.3027632 -24.1865561)",,,,
122204379,True,Sarmiento,residential,False,105.738,"LINESTRING (-65.3000229 -24.1876647, -65.3000385 -24.1877535, -65.2999909 -24.1886134)",,,,
702326033,True,Independencia,residential,False,137.689,"LINESTRING (-65.3000229 -24.1876647, -65.3001636 -24.1877006, -65.3013746 -24.1877267)",,,,
652959810,True,Lavalle,residential,False,134.736,"LINESTRING (-65.3027064 -24.1877667, -65.3027632 -24.1865561)",,,,
702326033,True,Independencia,residential,False,130.93,"LINESTRING (-65.3027064 -24.1877667, -65.30287 -24.1877684, -65.3039325 -24.1878104, -65.3039942 -24.1878248)",,,,
122204381,True,Necochea,residential,False,125.995,"LINESTRING (-65.3039942 -24.1878248, -65.3039708 -24.1889577)",,,,
122204995,True,General Belgrano,primary,False,144.435,"LINESTRING (-65.2947501 -24.1852445, -65.2951836 -24.1850577, -65.295258 -24.1850239, -65.2953303 -24.1849977, -65.2953753 -24.1849837, -65.2954254 -24.1849728, -65.2955021 -24.1849689, -65.2961083 -24.1850079)",,,,
122205021,True,Juan Bautista Alberdi,residential,False,97.11,"LINESTRING (-65.2947014 -24.1861167, -65.2947501 -24.1852445)",,,,
122205004,True,Sánchez de Bustamante,residential,False,130.169,"LINESTRING (-65.2960835 -24.1861742, -65.2960637 -24.1873447)",,,,
702326028,True,General San Martín,residential,False,140.338,"LINESTRING (-65.2960835 -24.1861742, -65.2947014 -24.1861167)",,,,
122205021,True,Juan Bautista Alberdi,residential,False,64.333,"LINESTRING (-65.2946615 -24.1873024, -65.2946707 -24.1867239)",,,,
698330698,True,Independencia,residential,False,70.028,"LINESTRING (-65.2946615 -24.1873024, -65.2953514 -24.187326)",,,,
698330698,True,Independencia,residential,False,72.281,"LINESTRING (-65.2953514 -24.187326, -65.2960637 -24.1873447)",,,,
122205004,True,Sánchez de Bustamante,residential,False,176.046,"LINESTRING (-65.2960637 -24.1873447, -65.2960563 -24.1889279)",,,,
698330698,True,Independencia,residential,False,138.025,"LINESTRING (-65.2960637 -24.1873447, -65.2974172 -24.1874726)",,,,
122205012,True,Francisco de Argañaraz,residential,False,135.825,"LINESTRING (-65.2974172 -24.1874726, -65.2974593 -24.1862517)",,,,
698330698,True,Independencia,residential,False,133.728,"LINESTRING (-65.2974172 -24.1874726, -65.2977479 -24.1875076, -65.2981134 -24.1875396, -65.2986259 -24.1875673, -65.2987306 -24.187573)",,,,
122205021,True,Juan Bautista Alberdi,residential,False,81.82,"LINESTRING (-65.294634 -24.1880378, -65.2946615 -24.1873024)",,,,
720617350,True,Avenida Doctor José Martiarena,primary,False,7.287,"LINESTRING (-65.2960563 -24.1889279, -65.2959892 -24.1889513)",,,,
720617350,True,Avenida Doctor José Martiarena,primary,False,75.09,"LINESTRING (-65.2952833 -24.1891428, -65.2945745 -24.1893377)",,,,
122204987,True,Pasaje Doctor Ernesto Claros,residential,False,202.15,"LINESTRING (-65.2952833 -24.1891428, -65.2952982 -24.1884663, -65.2953514 -24.187326)",,,,
122205021,True,Juan Bautista Alberdi,residential,False,144.668,"LINESTRING (-65.2945745 -24.1893377, -65.294634 -24.1880378)",,,,
740544500,True,Avenida General Justo Jose de Urquiza,primary,False,49.376999999999995,"LINESTRING (-65.3011804 -24.1828242, -65.301275 -24.1827637, -65.3013769 -24.182701, -65.3015703 -24.1825589)",,,,
"[140799803, 698685555]",False,"['Acceso Barrio El Chingo', 'Moscú']",residential,True,263.2459999999999,"LINESTRING (-65.3010244 -24.1827217, -65.3010806 -24.1826836, -65.3011499 -24.1826503, -65.3012397 -24.1826189, -65.3014432 -24.1825505, -65.3014855 -24.1825104, -65.3014981 -24.1824639, -65.301499 -24.1824249, -65.3012499 -24.1819394, -65.3012052 -24.1818628, -65.3011875 -24.1818488, -65.3011683 -24.1818403, -65.3011428 -24.1818333, -65.301109 -24.181827, -65.3010812 -24.1818235, -65.3010466 -24.1818242, -65.3008314 -24.1818658, -65.3005358 -24.1818919, -65.3004797 -24.1818948, -65.3004164 -24.1818948, -65.3003801 -24.1818782, -65.3003648 -24.1818545, -65.3002695 -24.1814823)",,,,
140799806,True,,residential,False,25.244,"LINESTRING (-65.3010244 -24.1827217, -65.30102 -24.1827711, -65.3010243 -24.1827876, -65.3010427 -24.1828125, -65.3010858 -24.1828307, -65.3011113 -24.1828335, -65.3011804 -24.1828242)",,,,
140799805,True,,residential,False,38.373999999999995,"LINESTRING (-65.300773 -24.1829785, -65.3008472 -24.1829172, -65.3009268 -24.1828353, -65.3010244 -24.1827217)",,,,
740544500,True,Avenida General Justo Jose de Urquiza,primary,False,44.745,"LINESTRING (-65.300773 -24.1829785, -65.3009543 -24.1829093, -65.3011804 -24.1828242)",,,,
267134095,True,General Belgrano,residential,False,136.055,"LINESTRING (-65.3028295 -24.1853261, -65.3041686 -24.1853962)",,,,
652959810,True,Lavalle,residential,False,137.693,"LINESTRING (-65.3028295 -24.1853261, -65.3029255 -24.1840909)",,,,
122205021,True,Juan Bautista Alberdi,residential,False,67.589,"LINESTRING (-65.2946707 -24.1867239, -65.2947014 -24.1861167)",,,,
827807886,False,,living_street,False,71.56,"LINESTRING (-65.2946707 -24.1867239, -65.295376 -24.1867387)",,,,
699393452,True,Avenida 19 de Abril,secondary,False,36.856,"LINESTRING (-65.2991069 -24.1885623, -65.298744 -24.1885458)",,,,
168367710,True,,secondary_link,False,61.19,"LINESTRING (-65.2991069 -24.1885623, -65.2989705 -24.1886007, -65.2988996 -24.1886346, -65.2988522 -24.1886709, -65.2988244 -24.1887125, -65.2987965 -24.1887811, -65.2987496 -24.1889443)",,,,
233478691,False,Madre Teresa,residential,True,46.655,"LINESTRING (-65.297073 -24.1832782, -65.2968894 -24.1828935)",,,,
222079797,False,Abra de Rachaite,residential,False,115.08099999999999,"LINESTRING (-65.297073 -24.1832782, -65.2977541 -24.1830068, -65.2980616 -24.1828698, -65.2981057 -24.1828502)",,,,
222079797,False,Abra de Rachaite,residential,True,114.023,"LINESTRING (-65.297073 -24.1832782, -65.2970358 -24.1832946, -65.2960606 -24.1837238)",,,,
222079810,False,Lagunillas del Farallon,residential,True,111.497,"LINESTRING (-65.29629 -24.1816804, -65.2972906 -24.1812654)",,,,
233478691,False,Madre Teresa,residential,False,47.342,"LINESTRING (-65.29629 -24.1816804, -65.2964802 -24.1820692)",,,,
222079695,False,Avenida Doctor Raúl Ricardo Alfonsín,residential,False,118.516,"LINESTRING (-65.29629 -24.1816804, -65.2955381 -24.1819734, -65.2952195 -24.1821072)",,,,
222079695,False,Avenida Doctor Raúl Ricardo Alfonsín,residential,True,121.362,"LINESTRING (-65.29629 -24.1816804, -65.2962773 -24.1816069, -65.2963061 -24.1815389, -65.2966542 -24.181291, -65.2971381 -24.1809778)",,,,
222079798,False,Vuelta de Obligado,residential,False,44.942,"LINESTRING (-65.294794 -24.1837385, -65.2946167 -24.1833681)",,,,
222079798,False,Vuelta de Obligado,residential,True,50.11,"LINESTRING (-65.294794 -24.1837385, -65.2950251 -24.1841368)",,,,
222079730,False,Río Cincel,residential,False,48.891,"LINESTRING (-65.2977013 -24.1820495, -65.2974953 -24.181652)",,,,
222079730,False,Río Cincel,residential,True,50.813,"LINESTRING (-65.2977013 -24.1820495, -65.2979136 -24.1824634)",,,,
222079742,False,Avenida Maimará,residential,False,113.4,"LINESTRING (-65.2977013 -24.1820495, -65.2966874 -24.1824791)",,,,
222079742,False,Avenida Maimará,residential,True,114.759,"LINESTRING (-65.2977013 -24.1820495, -65.2987243 -24.1816088)",,,,
222079775,False,Juanita Moro,residential,False,116.252,"LINESTRING (-65.2958412 -24.1833162, -65.2968894 -24.1828935)",,,,
222079802,False,23 de Abril,residential,False,49.934,"LINESTRING (-65.2958412 -24.1833162, -65.295632 -24.1829097)",,,,
222079802,False,23 de Abril,residential,True,50.492,"LINESTRING (-65.2958412 -24.1833162, -65.2960606 -24.1837238)",,,,
222079703,False,El Progreso,residential,False,116.994,"LINESTRING (-65.2964802 -24.1820692, -65.2954339 -24.1825119)",,,,
222079703,False,El Progreso,residential,True,112.937,"LINESTRING (-65.2964802 -24.1820692, -65.2974953 -24.181652)",,,,
233478691,False,Madre Teresa,residential,False,50.191,"LINESTRING (-65.2964802 -24.1820692, -65.2966874 -24.1824791)",,,,
233478691,False,Madre Teresa,residential,True,47.342,"LINESTRING (-65.2964802 -24.1820692, -65.29629 -24.1816804)",,,,
222079802,False,23 de Abril,residential,True,49.98,"LINESTRING (-65.2952195 -24.1821072, -65.2954339 -24.1825119)",,,,
222079695,False,Avenida Doctor Raúl Ricardo Alfonsín,residential,True,118.516,"LINESTRING (-65.2952195 -24.1821072, -65.2955381 -24.1819734, -65.29629 -24.1816804)",,,,
222079703,False,El Progreso,residential,False,112.937,"LINESTRING (-65.2974953 -24.181652, -65.2964802 -24.1820692)",,,,
222079730,False,Río Cincel,residential,False,47.74,"LINESTRING (-65.2974953 -24.181652, -65.2972906 -24.1812654)",,,,
222079730,False,Río Cincel,residential,True,48.891,"LINESTRING (-65.2974953 -24.181652, -65.2977013 -24.1820495)",,,,
222079703,False,El Progreso,residential,True,115.588,"LINESTRING (-65.2974953 -24.181652, -65.2982795 -24.1813094, -65.2985239 -24.1812047)",,,,
222079742,False,Avenida Maimará,residential,False,156.963,"LINESTRING (-65.3001365 -24.1810318, -65.2987243 -24.1816088)",,,,
698685554,False,Moscú,residential,False,13.099,"LINESTRING (-65.3001365 -24.1810318, -65.3001748 -24.1811443)",,,,
222079742,False,Avenida Maimará,residential,False,117.276,"LINESTRING (-65.2966874 -24.1824791, -65.295632 -24.1829097)",,,,
222079742,False,Avenida Maimará,residential,True,113.4,"LINESTRING (-65.2966874 -24.1824791, -65.2977013 -24.1820495)",,,,
233478691,False,Madre Teresa,residential,False,50.43,"LINESTRING (-65.2966874 -24.1824791, -65.2968894 -24.1828935)",,,,
233478691,False,Madre Teresa,residential,True,50.191,"LINESTRING (-65.2966874 -24.1824791, -65.2964802 -24.1820692)",,,,
222079741,False,El Paraíso,residential,True,75.689,"LINESTRING (-65.3034753 -24.1808177, -65.3036655 -24.1814759)",,,,
231876008,False,Juanita Moro,residential,False,38.437,"LINESTRING (-65.3034753 -24.1808177, -65.303105 -24.180891)",,,,
222079720,False,Paso de Jama,residential,False,47.159,"LINESTRING (-65.2985239 -24.1812047, -65.2983233 -24.1808221)",,,,
222079720,False,Paso de Jama,residential,True,49.318,"LINESTRING (-65.2985239 -24.1812047, -65.2987243 -24.1816088)",,,,
222079703,False,El Progreso,residential,False,115.588,"LINESTRING (-65.2985239 -24.1812047, -65.2982795 -24.1813094, -65.2974953 -24.181652)",,,,
689907171,False,Colpayoc,residential,False,60.704,"LINESTRING (-65.3010896 -24.1811209, -65.3013396 -24.1816169)",,,,
690334683,False,Juanita Moro,residential,True,46.4,"LINESTRING (-65.3010896 -24.1811209, -65.3015469 -24.1811303)",,,,
698685556,False,,residential,False,22.491,"LINESTRING (-65.3010896 -24.1811209, -65.3008876 -24.1812043)",,,,
222079693,False,,residential,True,40.262,"LINESTRING (-65.3010896 -24.1811209, -65.301147 -24.1809835, -65.3012097 -24.1807762)",,,,
222079775,False,Juanita Moro,residential,True,116.252,"LINESTRING (-65.2968894 -24.1828935, -65.2958412 -24.1833162)",,,,
233478691,False,Madre Teresa,residential,False,46.655,"LINESTRING (-65.2968894 -24.1828935, -65.297073 -24.1832782)",,,,
233478691,False,Madre Teresa,residential,True,50.43,"LINESTRING (-65.2968894 -24.1828935, -65.2966874 -24.1824791)",,,,
222079775,False,Juanita Moro,residential,False,114.37299999999999,"LINESTRING (-65.2968894 -24.1828935, -65.297291 -24.1827212, -65.2979136 -24.1824634)",,,,
222079720,False,Paso de Jama,residential,False,49.318,"LINESTRING (-65.2987243 -24.1816088, -65.2985239 -24.1812047)",,,,
222079720,False,Paso de Jama,residential,True,51.992,"LINESTRING (-65.2987243 -24.1816088, -65.2989434 -24.1820315)",,,,
222079742,False,Avenida Maimará,residential,False,114.759,"LINESTRING (-65.2987243 -24.1816088, -65.2977013 -24.1820495)",,,,
222079742,False,Avenida Maimará,residential,True,156.963,"LINESTRING (-65.2987243 -24.1816088, -65.3001365 -24.1810318)",,,,
222079730,False,Río Cincel,residential,False,50.813,"LINESTRING (-65.2979136 -24.1824634, -65.2977013 -24.1820495)",,,,
222079730,False,Río Cincel,residential,True,47.219,"LINESTRING (-65.2979136 -24.1824634, -65.2981057 -24.1828502)",,,,
222079775,False,Juanita Moro,residential,False,114.97200000000001,"LINESTRING (-65.2979136 -24.1824634, -65.2983561 -24.1822762, -65.2989434 -24.1820315)",,,,
222079775,False,Juanita Moro,residential,True,114.37299999999999,"LINESTRING (-65.2979136 -24.1824634, -65.297291 -24.1827212, -65.2968894 -24.1828935)",,,,
222079720,False,Paso de Jama,residential,False,51.992,"LINESTRING (-65.2989434 -24.1820315, -65.2987243 -24.1816088)",,,,
222079775,False,Juanita Moro,residential,False,147.73,"LINESTRING (-65.2989434 -24.1820315, -65.3002695 -24.1814823)",,,,
"[222079720, 222079797]",False,"['Paso de Jama', 'Abra de Rachaite']",residential,True,161.09799999999998,"LINESTRING (-65.2989434 -24.1820315, -65.2991346 -24.1823999, -65.298638 -24.1826102, -65.2983292 -24.1827449, -65.2981057 -24.1828502)",,,,
222079775,False,Juanita Moro,residential,True,114.97200000000001,"LINESTRING (-65.2989434 -24.1820315, -65.2983561 -24.1822762, -65.2979136 -24.1824634)",,,,
222079730,False,Río Cincel,residential,False,35.525,"LINESTRING (-65.2972906 -24.1812654, -65.2971381 -24.1809778)",,,,
222079730,False,Río Cincel,residential,True,47.74,"LINESTRING (-65.2972906 -24.1812654, -65.2974953 -24.181652)",,,,
222079810,False,Lagunillas del Farallon,residential,False,111.497,"LINESTRING (-65.2972906 -24.1812654, -65.29629 -24.1816804)",,,,
222079810,False,Lagunillas del Farallon,residential,True,115.773,"LINESTRING (-65.2972906 -24.1812654, -65.2983233 -24.1808221)",,,,
222079775,False,Juanita Moro,residential,True,147.73,"LINESTRING (-65.3002695 -24.1814823, -65.2989434 -24.1820315)",,,,
698685555,False,Moscú,residential,True,38.792,"LINESTRING (-65.3002695 -24.1814823, -65.3001748 -24.1811443)",,,,
222079775,False,Juanita Moro,residential,False,69.92099999999999,"LINESTRING (-65.3002695 -24.1814823, -65.3005762 -24.1813519, -65.3008876 -24.1812043)",,,,
"[140799803, 698685555]",False,"['Acceso Barrio El Chingo', 'Moscú']",residential,False,263.246,"LINESTRING (-65.3002695 -24.1814823, -65.3003648 -24.1818545, -65.3003801 -24.1818782, -65.3004164 -24.1818948, -65.3004797 -24.1818948, -65.3005358 -24.1818919, -65.3008314 -24.1818658, -65.3010466 -24.1818242, -65.3010812 -24.1818235, -65.301109 -24.181827, -65.3011428 -24.1818333, -65.3011683 -24.1818403, -65.3011875 -24.1818488, -65.3012052 -24.1818628, -65.3012499 -24.1819394, -65.301499 -24.1824249, -65.3014981 -24.1824639, -65.3014855 -24.1825104, -65.3014432 -24.1825505, -65.3012397 -24.1826189, -65.3011499 -24.1826503, -65.3010806 -24.1826836, -65.3010244 -24.1827217)",,,,
222079742,False,Avenida Maimará,residential,False,114.912,"LINESTRING (-65.295632 -24.1829097, -65.2946167 -24.1833681)",,,,
222079742,False,Avenida Maimará,residential,True,117.276,"LINESTRING (-65.295632 -24.1829097, -65.2966874 -24.1824791)",,,,
222079802,False,23 de Abril,residential,False,48.584,"LINESTRING (-65.295632 -24.1829097, -65.2954339 -24.1825119)",,,,
222079802,False,23 de Abril,residential,True,49.934,"LINESTRING (-65.295632 -24.1829097, -65.2958412 -24.1833162)",,,,
698685554,False,Moscú,residential,True,13.099,"LINESTRING (-65.3001748 -24.1811443, -65.3001365 -24.1810318)",,,,
698685555,False,Moscú,residential,False,38.792,"LINESTRING (-65.3001748 -24.1811443, -65.3002695 -24.1814823)",,,,
698685556,False,,residential,True,72.612,"LINESTRING (-65.3001748 -24.1811443, -65.3008876 -24.1812043)",,,,
222079720,False,Paso de Jama,residential,True,47.159,"LINESTRING (-65.2983233 -24.1808221, -65.2985239 -24.1812047)",,,,
222079810,False,Lagunillas del Farallon,residential,False,115.773,"LINESTRING (-65.2983233 -24.1808221, -65.2972906 -24.1812654)",,,,
222079797,False,Abra de Rachaite,residential,True,99.802,"LINESTRING (-65.2960606 -24.1837238, -65.2951645 -24.1840944)",,,,
222079802,False,23 de Abril,residential,False,50.492,"LINESTRING (-65.2960606 -24.1837238, -65.2958412 -24.1833162)",,,,
222079797,False,Abra de Rachaite,residential,False,114.023,"LINESTRING (-65.2960606 -24.1837238, -65.2970358 -24.1832946, -65.297073 -24.1832782)",,,,
689907172,False,Laprida,residential,True,54.137,"LINESTRING (-65.3020954 -24.1815745, -65.3019918 -24.1810969)",,,,
"[689907170, 222079765]",False,"['Pasaje Laprida', 'Juan J. Paso']",residential,"[False, True]",96.61399999999999,"LINESTRING (-65.3020954 -24.1815745, -65.3019596 -24.1816035, -65.3017707 -24.181634, -65.3017294 -24.1816259, -65.3016993 -24.1816018, -65.3015469 -24.1811303)",,,,
"[222079794, 222079765]",False,"['Pasaje Laprida', 'Fray Sta. Maria de Oro']",residential,True,92.85499999999999,"LINESTRING (-65.3020954 -24.1815745, -65.3024652 -24.1815097, -65.3023501 -24.1810295)",,,,
222079741,False,El Paraíso,residential,False,75.689,"LINESTRING (-65.3036655 -24.1814759, -65.3034753 -24.1808177)",,,,
222079693,False,,residential,False,40.262,"LINESTRING (-65.3012097 -24.1807762, -65.301147 -24.1809835, -65.3010896 -24.1811209)",,,,
222079730,False,Río Cincel,residential,True,35.525,"LINESTRING (-65.2971381 -24.1809778, -65.2972906 -24.1812654)",,,,
222079695,False,Avenida Doctor Raúl Ricardo Alfonsín,residential,False,121.362,"LINESTRING (-65.2971381 -24.1809778, -65.2966542 -24.181291, -65.2963061 -24.1815389, -65.2962773 -24.1816069, -65.29629 -24.1816804)",,,,
222079797,False,Abra de Rachaite,residential,False,99.802,"LINESTRING (-65.2951645 -24.1840944, -65.2960606 -24.1837238)",,,,
222079797,False,Abra de Rachaite,residential,True,14.905,"LINESTRING (-65.2951645 -24.1840944, -65.2950251 -24.1841368)",,,,
435894767,False,,residential,False,17.253,"LINESTRING (-65.2951645 -24.1840944, -65.2952416 -24.1842327)",,,,
222079703,False,El Progreso,residential,True,116.994,"LINESTRING (-65.2954339 -24.1825119, -65.2964802 -24.1820692)",,,,
222079802,False,23 de Abril,residential,False,49.98,"LINESTRING (-65.2954339 -24.1825119, -65.2952195 -24.1821072)",,,,
222079802,False,23 de Abril,residential,True,48.584,"LINESTRING (-65.2954339 -24.1825119, -65.295632 -24.1829097)",,,,
222079797,False,Abra de Rachaite,residential,False,14.905,"LINESTRING (-65.2950251 -24.1841368, -65.2951645 -24.1840944)",,,,
222079798,False,Vuelta de Obligado,residential,False,50.11,"LINESTRING (-65.2950251 -24.1841368, -65.294794 -24.1837385)",,,,
222079730,False,Río Cincel,residential,False,47.219,"LINESTRING (-65.2981057 -24.1828502, -65.2979136 -24.1824634)",,,,
"[222079720, 222079797]",False,"['Paso de Jama', 'Abra de Rachaite']",residential,False,161.098,"LINESTRING (-65.2981057 -24.1828502, -65.2983292 -24.1827449, -65.298638 -24.1826102, -65.2991346 -24.1823999, -65.2989434 -24.1820315)",,,,
222079797,False,Abra de Rachaite,residential,True,115.08099999999999,"LINESTRING (-65.2981057 -24.1828502, -65.2980616 -24.1828698, -65.2977541 -24.1830068, -65.297073 -24.1832782)",,,,
698685556,False,,residential,False,72.612,"LINESTRING (-65.3008876 -24.1812043, -65.3001748 -24.1811443)",,,,
698685556,False,,residential,True,22.491,"LINESTRING (-65.3008876 -24.1812043, -65.3010896 -24.1811209)",,,,
222079775,False,Juanita Moro,residential,True,69.92099999999999,"LINESTRING (-65.3008876 -24.1812043, -65.3005762 -24.1813519, -65.3002695 -24.1814823)",,,,
122204381,True,Necochea,residential,False,136.551,"LINESTRING (-65.3041686 -24.1853962, -65.3040756 -24.1866213)",,,,
288399262,True,Canónigo Juan Ignacio Gorriti,tertiary,False,44.313,"LINESTRING (-65.2986784 -24.1889429, -65.2986826 -24.1885444)",,,,
917059874,True,,primary_link,False,54.08,"LINESTRING (-65.2986784 -24.1889429, -65.2986604 -24.1888042, -65.2986524 -24.1887356, -65.2986322 -24.1886959, -65.2986108 -24.1886573, -65.2985652 -24.1886145, -65.2985343 -24.1885888, -65.2984981 -24.188568, -65.2984445 -24.1885455)",,,,
290625973,True,Avenida Doctor José Martiarena,primary,False,24.151,"LINESTRING (-65.2986826 -24.1885444, -65.2984445 -24.1885455)",,,,
613885112,True,Canónigo Juan Ignacio Gorriti,primary,False,108.124,"LINESTRING (-65.2986826 -24.1885444, -65.2987273 -24.1876396, -65.2987306 -24.187573)",,,,
702326031,True,Independencia,residential,False,6.461,"LINESTRING (-65.2987306 -24.187573, -65.2987941 -24.1875684)",,,,
702326030,True,Canónigo Juan Ignacio Gorriti,primary,False,139.822,"LINESTRING (-65.2987306 -24.187573, -65.2987723 -24.1868441, -65.298798 -24.1863733, -65.2988012 -24.1863172)",,,,
702326028,True,General San Martín,residential,False,136.309,"LINESTRING (-65.2988012 -24.1863172, -65.2974593 -24.1862517)",,,,
288399264,True,Canónigo Juan Ignacio Gorriti,primary,False,129.475,"LINESTRING (-65.2988012 -24.1863172, -65.2988612 -24.1852271, -65.2988659 -24.1851543)",,,,
652959810,True,Lavalle,residential,False,122.66,"LINESTRING (-65.3026498 -24.1888686, -65.3027064 -24.1877667)",,,,
717904916,True,Avenida 19 de Abril,secondary,False,106.636,"LINESTRING (-65.3026498 -24.1888686, -65.3016716 -24.1888181, -65.3016003 -24.1888128)",,,,
698330695,True,Avenida 19 de Abril,secondary,False,89.846,"LINESTRING (-65.2999909 -24.1886134, -65.2991069 -24.1885623)",,,,
122205012,True,Francisco de Argañaraz,residential,False,129.623,"LINESTRING (-65.2974257 -24.1886383, -65.2974172 -24.1874726)",,,,
290625973,True,Avenida Doctor José Martiarena,primary,False,142.586,"LINESTRING (-65.2974257 -24.1886383, -65.2961869 -24.1888994, -65.2960563 -24.1889279)",,,,
