osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry
316290553,True,José Hernández,tertiary,40,False,166.975,,"LINESTRING (-58.4518199 -34.8013435, -58.4508292 -34.8026057)"
1228017053,False,San Martín,secondary,,False,135.211,,"LINESTRING (-58.4518199 -34.8013435, -58.4530474 -34.8020237)"
1228017054,False,San Martín,secondary,,True,134.392,,"LINESTRING (-58.4518199 -34.8013435, -58.4505826 -34.8006889)"
1228017055,False,José Hernández,residential,,True,63.009,,"LINESTRING (-58.4518199 -34.8013435, -58.4521907 -34.8008656)"
28394511,False,San Martín,secondary,,False,134.681,,"LINESTRING (-58.4493348 -34.800043, -58.4505826 -34.8006889)"
28394511,False,San Martín,secondary,,True,151.136,,"LINESTRING (-58.4493348 -34.800043, -58.4479416 -34.7993091)"
28395328,False,Martín Coronado,residential,40,False,69.028,,"LINESTRING (-58.4493348 -34.800043, -58.4497415 -34.7995197)"
28395328,False,Martín Coronado,residential,40,True,166.526,,"LINESTRING (-58.4493348 -34.800043, -58.4483168 -34.8012856)"
610032626,True,Alf. Varisco,tertiary,40,False,135.294,,"LINESTRING (-58.4500946 -34.8035186, -58.4488453 -34.8028643)"
"[315980658, 137134981]",False,"['José Madariaga', 'José Hernández']",tertiary,40,False,69.59,1,"LINESTRING (-58.4500946 -34.8035186, -58.4499074 -34.8037716, -58.4498232 -34.803882, -58.4498018 -34.8039109, -58.4497714 -34.8039505, -58.4496901 -34.8040489)"
28395328,False,Martín Coronado,residential,40,False,121.424,,"LINESTRING (-58.4475987 -34.8022047, -58.4483168 -34.8012856)"
28395328,False,Martín Coronado,residential,40,True,35.221,,"LINESTRING (-58.4475987 -34.8022047, -58.4475659 -34.8022467, -58.4474067 -34.8024504, -58.4473904 -34.8024713)"
28395328,False,Martín Coronado,residential,40,False,35.221000000000004,,"LINESTRING (-58.4473904 -34.8024713, -58.4474067 -34.8024504, -58.4475659 -34.8022467, -58.4475987 -34.8022047)"
137943827,False,Teniente Primero Alberto Grande,residential,,True,154.513,,"LINESTRING (-58.4460428 -34.8017524, -58.4469529 -34.8005809)"
28395340,False,Teniente O. Larcamon,residential,,False,154.679,,"LINESTRING (-58.4445923 -34.8009842, -58.4455107 -34.7998153)"
323836609,True,Almafuerte,tertiary,40,False,122.357,,"LINESTRING (-58.4488453 -34.8028643, -58.4495779 -34.8019429)"
28395271,True,Juan Varisco,residential,40,False,135.405,,"LINESTRING (-58.4488453 -34.8028643, -58.4487878 -34.8028339, -58.4482259 -34.8025366, -58.4475987 -34.8022047)"
28402034,False,Subteniente Urbano González,residential,,False,157.991,,"LINESTRING (-58.4511363 -34.8044457, -58.4520868 -34.8032584)"
28402045,False,Subteniente Alfredo Fox,residential,,False,155.874,,"LINESTRING (-58.4524016 -34.8050872, -58.4533272 -34.8039093)"
28402054,False,Subteniente Gamarra,residential,,False,152.809,,"LINESTRING (-58.4536725 -34.8057424, -58.4545575 -34.804576)"
366331658,True,José Madariaga,tertiary,,False,89.567,,"LINESTRING (-58.4491682 -34.8047039, -58.4486395 -34.8053824)"
370713614,False,Eduardo Arana,tertiary,,False,134.724,,"LINESTRING (-58.4491682 -34.8047039, -58.4504098 -34.8053586)"
370713614,False,Eduardo Arana,tertiary,,True,133.623,,"LINESTRING (-58.4491682 -34.8047039, -58.4479518 -34.8040357)"
28394482,False,Alferez Rodrigo Mendiondo,residential,,True,135.109,,"LINESTRING (-58.4546957 -34.802144, -58.4534425 -34.8014979)"
28402045,False,Subteniente Alfredo Fox,residential,,False,66.774,,"LINESTRING (-58.4546957 -34.802144, -58.4550937 -34.8016402)"
28402045,False,Subteniente Alfredo Fox,residential,,True,71.04,,"LINESTRING (-58.4546957 -34.802144, -58.4542607 -34.8026737)"
28402045,False,Subteniente Alfredo Fox,residential,,False,71.04,,"LINESTRING (-58.4542607 -34.8026737, -58.4546957 -34.802144)"
28402045,False,Subteniente Alfredo Fox,residential,,True,161.683,,"LINESTRING (-58.4542607 -34.8026737, -58.4533272 -34.8039093)"
323836613,False,San Martín,secondary,,True,132.273,,"LINESTRING (-58.4542607 -34.8026737, -58.4530474 -34.8020237)"
28402034,False,Subteniente Urbano González,residential,,False,68.7,,"LINESTRING (-58.4530474 -34.8020237, -58.4534425 -34.8014979)"
323836613,False,San Martín,secondary,,False,132.273,,"LINESTRING (-58.4530474 -34.8020237, -58.4542607 -34.8026737)"
1228017053,False,San Martín,secondary,,True,135.211,,"LINESTRING (-58.4530474 -34.8020237, -58.4518199 -34.8013435)"
28402034,False,Subteniente Urbano González,residential,,True,162.928,,"LINESTRING (-58.4530474 -34.8020237, -58.4525693 -34.8026223, -58.4520868 -34.8032584)"
28402054,False,Subteniente Gamarra,residential,,True,152.809,,"LINESTRING (-58.4545575 -34.804576, -58.4536725 -34.8057424)"
323836611,False,Independencia,residential,,True,134.588,,"LINESTRING (-58.4545575 -34.804576, -58.4533272 -34.8039093)"
28402045,False,Subteniente Alfredo Fox,residential,,False,161.683,,"LINESTRING (-58.4533272 -34.8039093, -58.4542607 -34.8026737)"
28402045,False,Subteniente Alfredo Fox,residential,,True,155.874,,"LINESTRING (-58.4533272 -34.8039093, -58.4524016 -34.8050872)"
323836611,False,Independencia,residential,,False,134.588,,"LINESTRING (-58.4533272 -34.8039093, -58.4545575 -34.804576)"
323836611,False,Independencia,residential,,True,134.405,,"LINESTRING (-58.4533272 -34.8039093, -58.4520868 -34.8032584)"
28402034,False,Subteniente Urbano González,residential,,True,68.124,,"LINESTRING (-58.4550437 -34.7994452, -58.4546432 -34.7999621)"
28394486,False,Jorge Miles,residential,,False,135.155,,"LINESTRING (-58.4550937 -34.8016402, -58.4538446 -34.800988)"
28402045,False,Subteniente Alfredo Fox,residential,,True,66.774,,"LINESTRING (-58.4550937 -34.8016402, -58.4546957 -34.802144)"
28394486,False,Jorge Miles,residential,,False,134.12,,"LINESTRING (-58.4538446 -34.800988, -58.4526209 -34.8003208)"
28394486,False,Jorge Miles,residential,,True,135.155,,"LINESTRING (-58.4538446 -34.800988, -58.4550937 -34.8016402)"
28402034,False,Subteniente Urbano González,residential,,False,68.666,,"LINESTRING (-58.4538446 -34.800988, -58.4542605 -34.8004735)"
28402034,False,Subteniente Urbano González,residential,,True,67.547,,"LINESTRING (-58.4538446 -34.800988, -58.4534425 -34.8014979)"
28394482,False,Alferez Rodrigo Mendiondo,residential,,False,135.109,,"LINESTRING (-58.4534425 -34.8014979, -58.4546957 -34.802144)"
28394482,False,Alferez Rodrigo Mendiondo,residential,,True,134.191,,"LINESTRING (-58.4534425 -34.8014979, -58.4521907 -34.8008656)"
28402034,False,Subteniente Urbano González,residential,,False,67.547,,"LINESTRING (-58.4534425 -34.8014979, -58.4538446 -34.800988)"
28402034,False,Subteniente Urbano González,residential,,True,68.7,,"LINESTRING (-58.4534425 -34.8014979, -58.4530474 -34.8020237)"
28395217,False,Nicolás Avellaneda,residential,,True,133.596,,"LINESTRING (-58.4546432 -34.7999621, -58.4534163 -34.7993075)"
28402034,False,Subteniente Urbano González,residential,,False,68.124,,"LINESTRING (-58.4546432 -34.7999621, -58.4550437 -34.7994452)"
28402034,False,Subteniente Urbano González,residential,,True,66.743,,"LINESTRING (-58.4546432 -34.7999621, -58.4542605 -34.8004735)"
28402034,False,Subteniente Urbano González,residential,,True,157.991,,"LINESTRING (-58.4520868 -34.8032584, -58.4511363 -34.8044457)"
323836611,False,Independencia,residential,,False,134.405,,"LINESTRING (-58.4520868 -34.8032584, -58.4533272 -34.8039093)"
323836611,False,Independencia,residential,,True,135.839,,"LINESTRING (-58.4520868 -34.8032584, -58.4508292 -34.8026057)"
28402034,False,Subteniente Urbano González,residential,,False,162.928,,"LINESTRING (-58.4520868 -34.8032584, -58.4525693 -34.8026223, -58.4530474 -34.8020237)"
