osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,est_width
1266905964,True,2,54 - Bartolomé Mitre,tertiary,False,103.68,,"LINESTRING (-58.5378851 -34.5763877, -58.5379654 -34.5764557, -58.5386748 -34.577056)",,
94448984,True,2,93 - Carlos Pellegrini,residential,False,138.28199999999998,40,"LINESTRING (-58.5394743 -34.5777113, -58.5394027 -34.5777729, -58.5392897 -34.5778701, -58.5386099 -34.5784282, -58.5384092 -34.578593)",,
1146674778,True,2,54 - Bartolomé Mitre,tertiary,False,99.96800000000002,40,"LINESTRING (-58.5394743 -34.5777113, -58.5397234 -34.5779312, -58.5400557 -34.5782051, -58.540237 -34.5783545)",,
1265032325,True,,95 - Caseros,residential,False,134.843,40,"LINESTRING (-58.540237 -34.5783545, -58.5412711 -34.577491)",,
292492024,True,2,54 - Bartolomé Mitre,tertiary,False,99.652,40,"LINESTRING (-58.540237 -34.5783545, -58.5403666 -34.5784659, -58.5405425 -34.5786112, -58.5410043 -34.5789901)",,
292389154,True,,97 - Santiago de Liniers,residential,False,138.445,40,"LINESTRING (-58.5410043 -34.5789901, -58.5400429 -34.5797741, -58.5399261 -34.579863)",,
292492024,True,2,54 - Bartolomé Mitre,tertiary,False,101.059,40,"LINESTRING (-58.5410043 -34.5789901, -58.5413399 -34.5792777, -58.5417771 -34.579639)",,
94448987,True,2,93 - Carlos Pellegrini,residential,False,134.844,40,"LINESTRING (-58.5384092 -34.578593, -58.5373523 -34.5794376)",,
"[94448985, 93834964]",True,"['2', '3']","['91 - San Martín', '52 - Belgrano']",residential,False,238.844,40,"LINESTRING (-58.5384092 -34.578593, -58.5376994 -34.57799, -58.5376191 -34.5779217, -58.5375442 -34.5779824, -58.5374404 -34.5780665, -58.5371534 -34.5782989, -58.5366487 -34.5787024, -58.5365681 -34.5787719)",,10.50
1265032326,True,,95 - 18 de Diciembre de 1856,residential,False,137.224,40,"LINESTRING (-58.5391748 -34.5792252, -58.540237 -34.5783545)",,
1146747204,True,,52 - Belgrano,residential,False,99.27199999999999,40,"LINESTRING (-58.5391748 -34.5792252, -58.5389192 -34.5790103, -58.5384092 -34.578593)",,
1265032327,True,,97 - Santiago de Liniers,residential,False,135.584,40,"LINESTRING (-58.5399261 -34.579863, -58.5388749 -34.5807219)",,
292389151,True,,52 - Belgrano,residential,False,98.79599999999999,40,"LINESTRING (-58.5399261 -34.579863, -58.5393474 -34.5793717, -58.5391748 -34.5792252)",,
205303377,True,2,48 - Moreno,tertiary,False,100.809,,"LINESTRING (-58.5342239 -34.5768013, -58.5334572 -34.5761506)",,
1145432998,True,,83 - Yapeyú,residential,False,271.553,,"LINESTRING (-58.5342239 -34.5768013, -58.5347848 -34.5763362, -58.5348683 -34.5762677, -58.5352811 -34.5759411, -58.5363395 -34.5750898)",,
1144587234,True,2,48 - Moreno,tertiary,False,102.215,,"LINESTRING (-58.5357714 -34.5781053, -58.5350948 -34.5775266, -58.5349978 -34.5774425)",,
"[30451241, 1146674862]",True,2,89 - Intendente Alberto Manuel Campos,tertiary,False,271.896,,"LINESTRING (-58.5357714 -34.5781053, -58.5361322 -34.5778153, -58.5365702 -34.5774633, -58.5367052 -34.5773541, -58.5367541 -34.5773152, -58.5368318 -34.5772533, -58.5377972 -34.5764599, -58.5378083 -34.5764508, -58.5378851 -34.5763877)",,
1265032321,True,,93 - Carlos Pellegrini,residential,False,136.064,40,"LINESTRING (-58.5373523 -34.5794376, -58.5362977 -34.5802998)",,
199763338,True,2,48 - Moreno,residential,False,103.12899999999999,40,"LINESTRING (-58.5373523 -34.5794376, -58.5368263 -34.5789993, -58.5365681 -34.5787719)",,
164265669,True,,48 - Moreno,residential,False,100.39500000000001,40,"LINESTRING (-58.5381154 -34.580086, -58.5374797 -34.579547, -58.5373523 -34.5794376)",,
1265032326,True,,95 - 18 de Diciembre de 1856,residential,False,136.268,40,"LINESTRING (-58.5381154 -34.580086, -58.5391098 -34.5792766, -58.5391326 -34.5792585, -58.5391748 -34.5792252)",,
164265669,True,,48 - Moreno,residential,False,99.169,40,"LINESTRING (-58.5388749 -34.5807219, -58.5381154 -34.580086)",,
1265032318,True,2,89 - Intendente Alberto Manuel Campos,tertiary,False,136.193,,"LINESTRING (-58.5347047 -34.578959, -58.5357714 -34.5781053)",,
1265032347,True,,46 - Abraham Lincoln,residential,False,104.827,40,"LINESTRING (-58.5347047 -34.578959, -58.5355044 -34.5796337)",,
51250567,True,2,89 - Intendente Alberto Manuel Campos,tertiary,False,133.771,,"LINESTRING (-58.5336702 -34.5798086, -58.5347047 -34.578959)",,
45235326,True,2,91 - San Lorenzo,residential,False,136.118,40,"LINESTRING (-58.5439521 -34.572793, -58.5430894 -34.573485, -58.5428902 -34.5736497)",,
436725839,True,2,Avenida 64 - Presidente Juan Domingo Perón,secondary,False,108.67099999999999,60,"LINESTRING (-58.5439521 -34.572793, -58.5438807 -34.5727333, -58.5432628 -34.5722076, -58.5431256 -34.5720916)",,
923028974,True,2,89 - Doctor Ramón Carrillo,tertiary,False,8.201,,"LINESTRING (-58.5431256 -34.5720916, -58.543191 -34.5720412)",,
292390531,True,2,54 - Bartolomé Mitre,tertiary,False,100.966,,"LINESTRING (-58.5347853 -34.5737843, -58.5355584 -34.5744318)",,
680311629,False,,58 - General Juan Martín de Pueyrredón,residential,True,11.015,40,"LINESTRING (-58.5368787 -34.5720644, -58.5367948 -34.5719934)",,
292492029,True,,58 - General Juan Martín de Pueyrredón,residential,False,102.305,40,"LINESTRING (-58.5368787 -34.5720644, -58.536968 -34.5721358, -58.5370418 -34.5721942, -58.5375743 -34.5726538, -58.5376594 -34.5727224)",,
428202610,True,2,79 - Ayacucho,secondary,False,135.412,,"LINESTRING (-58.5368787 -34.5720644, -58.5358632 -34.572901, -58.5358328 -34.5729254)",,
292492025,True,,56 - Domingo Matheu,tertiary,False,10.472,,"LINESTRING (-58.5358328 -34.5729254, -58.5357547 -34.5728566)",,
292492035,True,2,79 - Ayacucho,secondary,False,135.351,,"LINESTRING (-58.5358328 -34.5729254, -58.5358024 -34.5729519, -58.5349249 -34.5736691, -58.5347853 -34.5737843)",,
1265032334,True,,99 - Güemes,residential,False,132.413,40,"LINESTRING (-58.5417771 -34.579639, -58.5428109 -34.5788062)",,
452445081,True,2,54 - Bartolomé Mitre,tertiary,False,105.49300000000001,,"LINESTRING (-58.5417771 -34.579639, -58.5418837 -34.579731, -58.5424266 -34.5801891, -58.5424597 -34.580217, -58.5425806 -34.580319)",,
200385611,True,,52 - Belgrano,residential,False,101.164,40,"LINESTRING (-58.5406995 -34.5805128, -58.5399261 -34.579863)",,
1265032333,True,,99 - General Roca,residential,False,138.468,40,"LINESTRING (-58.5406995 -34.5805128, -58.5417771 -34.579639)",,
51250568,True,,54 - Bartolomé Mitre,residential,False,101.412,40,"LINESTRING (-58.5339311 -34.5730619, -58.5344709 -34.5735327, -58.5345087 -34.5735634, -58.5345591 -34.5736033, -58.534702 -34.5737165)",,
1265032306,True,,77 - Riobamba,residential,False,134.515,40,"LINESTRING (-58.5339311 -34.5730619, -58.5344565 -34.5726389, -58.5349816 -34.5722162)",,
626219912,True,,85 - Salguero,residential,False,135.74,40,"LINESTRING (-58.5381617 -34.5748712, -58.5371066 -34.5757288)",,
1265032343,True,2,56 - Domingo Matheu,tertiary,False,101.496,,"LINESTRING (-58.5381617 -34.5748712, -58.5375278 -34.5743412, -58.5373838 -34.5742209)",,
232173562,True,,85 - Bonifacini,residential,False,271.308,40,"LINESTRING (-58.5371066 -34.5757288, -58.5360668 -34.5766024, -58.5349978 -34.5774425)",,
428500454,True,2,54 - Bartolomé Mitre,tertiary,False,102.217,,"LINESTRING (-58.5371066 -34.5757288, -58.5371809 -34.5757919, -58.5372903 -34.5758836, -58.5373767 -34.5759573, -58.5374146 -34.5759894, -58.5375768 -34.5761268, -58.5376604 -34.5761975, -58.5378097 -34.5763238, -58.5378253 -34.576337, -58.5378851 -34.5763877)",,
205303377,True,2,48 - Moreno,tertiary,False,100.517,,"LINESTRING (-58.5349978 -34.5774425, -58.5342239 -34.5768013)",,
1265032313,True,,85 - Bonifacini,residential,False,136.169,40,"LINESTRING (-58.5349978 -34.5774425, -58.5339386 -34.5783022)",,
1265032346,True,,46 - Abraham Lincoln,residential,False,101.258,40,"LINESTRING (-58.5339386 -34.5783022, -58.5347047 -34.578959)",,
199763398,True,,91 - San Martín,residential,False,133.259,40,"LINESTRING (-58.5355044 -34.5796337, -58.5344721 -34.5804786)",,
1265032347,True,,46 - Abraham Lincoln,residential,False,103.74099999999999,40,"LINESTRING (-58.5355044 -34.5796337, -58.5359098 -34.5799815, -58.536197 -34.5802149, -58.5362977 -34.5802998)",,
1265032334,True,,99 - Güemes,residential,False,133.249,40,"LINESTRING (-58.5428109 -34.5788062, -58.5438514 -34.5779683)",,
1265032344,True,,56 - Domingo Matheu,tertiary,False,101.14699999999999,,"LINESTRING (-58.5428109 -34.5788062, -58.5421397 -34.5782479, -58.5420337 -34.5781597)",,
923028975,True,2,Avenida 64 - Presidente Juan Domingo Perón,secondary,False,36.851,,"LINESTRING (-58.543191 -34.5720412, -58.5434683 -34.5722814)",,
1265032316,True,,91 - San Lorenzo,residential,False,8.049,40,"LINESTRING (-58.5440178 -34.5727449, -58.5439521 -34.572793)",,
1146751314,True,2,Avenida 64 - Presidente Juan Domingo Perón,secondary,False,32.83,60,"LINESTRING (-58.5429425 -34.5718284, -58.543087 -34.5719551, -58.543114 -34.5719775, -58.543191 -34.5720412)",,
923028976,True,2,Avenida 64 - Presidente Juan Domingo Perón,secondary,False,72.025,60,"LINESTRING (-58.5434683 -34.5722814, -58.5439225 -34.5726652, -58.543948 -34.5726865, -58.5440178 -34.5727449)",,
