osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,junction
23765660,False,Avenida Isaac Newell,residential,40,False,238.68099999999998,4,"LINESTRING (-60.6613315 -32.9570999, -60.6612399 -32.9571799, -60.6611701 -32.9572699, -60.6611138 -32.9573789, -60.6610614 -32.9575282, -60.6609757 -32.9576564, -60.6608674 -32.9577511, -60.6607544 -32.9578366, -60.6606056 -32.9579436, -60.660419 -32.958067, -60.6601323 -32.9581871, -60.6598597 -32.9582826, -60.6596305 -32.9583482, -60.6594432 -32.9583955)",
304233275,True,Avenida Doctor Calixto Lassaga,residential,40,False,127.02199999999999,3,"LINESTRING (-60.6613315 -32.9570999, -60.661153 -32.9570006, -60.6608005 -32.9567923, -60.6605392 -32.9566379, -60.660398 -32.956327)",
120102090,True,Avenida Intendente Morcillo,residential,40,False,83.188,,"LINESTRING (-60.6589314 -32.955331, -60.6590494 -32.9552671, -60.6591278 -32.9552081, -60.6592391 -32.9551383, -60.6593733 -32.9551045, -60.6595261 -32.9551045, -60.65974 -32.9551089)",
277829642,True,Avenida Intendente Morcillo,residential,40,False,60.698,,"LINESTRING (-60.65974 -32.9551089, -60.6603767 -32.9549969)",
116655056,True,Avenida J. Lovalvo,residential,40,False,176.519,2,"LINESTRING (-60.662917 -32.9548832, -60.6631283 -32.9549729, -60.6635132 -32.9551, -60.6638338 -32.9551867, -60.6641757 -32.9552632, -60.6645984 -32.9553236, -60.6646627 -32.9553304, -60.6647194 -32.9553365)",
"[277829633, 23765565]",True,Avenida Daniel Infante,residential,40,False,76.566,,"LINESTRING (-60.662917 -32.9548832, -60.6630563 -32.9550432, -60.6631216 -32.9552666, -60.6631127 -32.9555269)",
330591311,True,Avenida Dante Alighieri,residential,40,False,46.467000000000006,2,"LINESTRING (-60.6618328 -32.9622473, -60.6619958 -32.962141, -60.6621519 -32.9620541, -60.6622433 -32.962012)",
462247389,False,Avenida Dante Alighieri,residential,40,True,303.52200000000005,4,"LINESTRING (-60.6618328 -32.9622473, -60.66161 -32.96233, -60.6612113 -32.962492, -60.6608772 -32.9625759, -60.6605666 -32.9626413, -60.6602698 -32.96269, -60.659964 -32.9627013, -60.6596305 -32.9626795, -60.6593444 -32.9626225, -60.6590038 -32.9625145, -60.6587332 -32.9624127)",
330837888,False,Avenida Gobernador Caesar,residential,40,True,135.155,2,"LINESTRING (-60.6630257 -32.9636977, -60.6630574 -32.9634554, -60.663095 -32.9631678, -60.6630706 -32.9628973, -60.6630043 -32.9627494, -60.6629344 -32.9626471, -60.6628364 -32.9625398)",
462247389,False,Avenida Dante Alighieri,residential,40,False,303.522,4,"LINESTRING (-60.6587332 -32.9624127, -60.6590038 -32.9625145, -60.6593444 -32.9626225, -60.6596305 -32.9626795, -60.659964 -32.9627013, -60.6602698 -32.96269, -60.6605666 -32.9626413, -60.6608772 -32.9625759, -60.6612113 -32.962492, -60.66161 -32.96233, -60.6618328 -32.9622473)",
462247390,True,Avenida Dante Alighieri,residential,40,False,61.306,2,"LINESTRING (-60.6587332 -32.9624127, -60.6586464 -32.9623963, -60.6585469 -32.9623685, -60.6584278 -32.96234, -60.6583615 -32.9623401, -60.6582923 -32.9623546, -60.6582246 -32.9623863, -60.6581128 -32.9624318)",
277626254,True,Bulevar Nicasio Oroño,primary,60,False,30.467,3,"LINESTRING (-60.6577755 -32.9618273, -60.6577367 -32.9616435, -60.6577186 -32.9615575)",
1193033964,True,Avenida Dante Alighieri,residential,40,False,51.151,2,"LINESTRING (-60.6577755 -32.9618273, -60.6576258 -32.9617155, -60.65754 -32.9616559, -60.6574062 -32.9615549, -60.6573639 -32.9615235)",
277626246,True,Bulevar Nicasio Oroño,primary,60,False,73.3,3,"LINESTRING (-60.6579387 -32.9624721, -60.6578122 -32.9619828, -60.6577755 -32.9618273)",
462334287,False,Avenida Dante Alighieri,residential,40,True,16.85,1,"LINESTRING (-60.6579387 -32.9624721, -60.6580635 -32.9624434, -60.6581128 -32.9624318)",
330169529,True,Avenida Ovidio Lagos,secondary,50,False,123.84,2,"LINESTRING (-60.666322 -32.9623179, -60.6665309 -32.9632369, -60.6665707 -32.9634119)",
256741699,True,Bulevar 27 de Febrero,primary,60,False,10.343,2,"LINESTRING (-60.6666939 -32.9635287, -60.6666396 -32.963538, -60.6665853 -32.9635474)",
277829599,True,Avenida Ovidio Lagos,secondary,50,False,78.062,3,"LINESTRING (-60.664756 -32.9554798, -60.6649423 -32.9561642)",
115441138,True,Avenida J. Lovalvo,residential,40,False,203.80499999999998,2,"LINESTRING (-60.664756 -32.9554798, -60.6647051 -32.9554763, -60.6640695 -32.9554327, -60.6638983 -32.9554245, -60.6636806 -32.9554516, -60.6634263 -32.955554, -60.66294 -32.95611)",
329227361,True,Callao,residential,40,False,16.564999999999998,,"LINESTRING (-60.6653929 -32.9637526, -60.6653749 -32.9636756, -60.6653588 -32.9636064)",
277628806,True,Bulevar Nicasio Oroño,primary,60,False,143.355,3,"LINESTRING (-60.6575733 -32.9602928, -60.6577331 -32.9609254, -60.6578646 -32.9614459, -60.6578919 -32.961554)",
23765687,True,Avenida Dante Alighieri,residential,40,False,88.75,2,"LINESTRING (-60.6579847 -32.9619214, -60.6581564 -32.9620269, -60.6585371 -32.9622906, -60.6586558 -32.9623558, -60.6587332 -32.9624127)",
1192995544,True,Bulevar Nicasio Oroño,primary,60,False,57.999,3,"LINESTRING (-60.6579847 -32.9619214, -60.6580761 -32.9622818, -60.6581128 -32.9624318)",
386272978,True,Avenida Ovidio Lagos,secondary,50,False,58.097,2,"LINESTRING (-60.6659379 -32.9606321, -60.6660596 -32.9611445)",
277829601,True,Avenida Ovidio Lagos,secondary,50,False,16.296,3,"LINESTRING (-60.6647194 -32.9553365, -60.664756 -32.9554798)",
116655061,True,Avenida Presidente Perón,secondary,60,False,138.44,2,"LINESTRING (-60.6647194 -32.9553365, -60.6647625 -32.9553415, -60.666189 -32.9555081)",
116655079,True,Ituzaingó,residential,40,False,130.801,1,"LINESTRING (-60.6650438 -32.9565371, -60.6664214 -32.956319)",
277829599,True,Avenida Ovidio Lagos,secondary,50,False,67.613,3,"LINESTRING (-60.6650438 -32.9565371, -60.6652051 -32.9571299)",
256741692,True,Avenida Ovidio Lagos,secondary,60,False,17.348,2,"LINESTRING (-60.6665707 -32.9634119, -60.6666149 -32.963451, -60.6666939 -32.9635287)",
309263067,True,Bulevar 27 de Febrero,primary,60,False,113.56,2,"LINESTRING (-60.6665853 -32.9635474, -60.6653929 -32.9637526)",
"[309263056, 329227944]",True,Avenida Ovidio Lagos,secondary,60,False,15.215,2,"LINESTRING (-60.6665853 -32.9635474, -60.6665675 -32.9634596, -60.6665707 -32.9634119)",
120102089,True,Avenida Intendente Morcillo,residential,40,False,48.629000000000005,2,"LINESTRING (-60.6564322 -32.9555847, -60.6565107 -32.955609, -60.6566411 -32.9556583, -60.6567556 -32.9556851, -60.6569311 -32.9556796)",
277626248,True,Bulevar Nicasio Oroño,primary,60,False,30.814999999999998,2,"LINESTRING (-60.6564322 -32.9555847, -60.6564482 -32.9556407, -60.6564864 -32.9557844, -60.6564882 -32.9558567)",
330591054,True,Bulevar Nicasio Oroño,primary,60,False,29.2,2,"LINESTRING (-60.6570179 -32.958044, -60.6570585 -32.9582193, -60.6570725 -32.9583025)",
394950377,True,Lorenzo Lugones,residential,40,False,71.976,2,"LINESTRING (-60.6570179 -32.958044, -60.6571352 -32.9580538, -60.6575635 -32.9582504, -60.6577067 -32.9583198)",
394950373,True,Lorenzo Lugones,residential,40,False,18.792,2,"LINESTRING (-60.6568229 -32.9580757, -60.6568749 -32.9580579, -60.6569214 -32.9580467, -60.6569695 -32.9580421, -60.6570179 -32.958044)",
144051912,True,Lorenzo Lugones,residential,40,False,18.558999999999997,2,"LINESTRING (-60.6570725 -32.9583025, -60.65701 -32.9583181, -60.6569452 -32.9583239, -60.6568777 -32.9583139)",
"[330590873, 277626250]",True,Bulevar Nicasio Oroño,primary,60,False,226.19,"['2', '3']","LINESTRING (-60.6570725 -32.9583025, -60.6570941 -32.9583872, -60.6573065 -32.9592319, -60.6575083 -32.9600344, -60.6575733 -32.9602928)",
394950354,True,Bulevar Nicasio Oroño,primary,60,False,26.98,2,"LINESTRING (-60.6568777 -32.9583139, -60.6568336 -32.9581324, -60.6568229 -32.9580757)",
157868892,True,Tiscornia,residential,40,False,129.593,2,"LINESTRING (-60.6652051 -32.9571299, -60.6665668 -32.9569001)",
277829599,True,Avenida Ovidio Lagos,secondary,50,False,65.847,3,"LINESTRING (-60.6652051 -32.9571299, -60.6653623 -32.9577072)",
330169528,True,Omar Carrasco,residential,40,False,46.247,2,"LINESTRING (-60.6664214 -32.956319, -60.6663061 -32.9559145)",
330169528,True,Omar Carrasco,residential,40,False,66.024,2,"LINESTRING (-60.6665668 -32.9569001, -60.6664214 -32.956319)",
23765695,True,Avenida Doctor Calixto Lassaga,residential,40,False,164.075,,"LINESTRING (-60.660398 -32.956327, -60.6603005 -32.9560902, -60.6602168 -32.9559519, -60.6599369 -32.9557377, -60.6597072 -32.9555378, -60.659622 -32.9554349, -60.6596267 -32.9553127, -60.6596589 -32.9552204, -60.65974 -32.9551089)",
"[277626256, 185197205]",True,"['Avenida del Museo', 'Marcelino Champagnat']",residential,40,False,212.73,,"LINESTRING (-60.660398 -32.956327, -60.6602544 -32.9562467, -60.6601263 -32.956212, -60.6599646 -32.9562061, -60.6597068 -32.9562392, -60.6595481 -32.9562423, -60.6593728 -32.9562036, -60.6592288 -32.9561341, -60.6591184 -32.9560475, -60.6590448 -32.9559694, -60.6590048 -32.9558514, -60.6590067 -32.9556837, -60.6589749 -32.9554623, -60.6589314 -32.955331)",
277626264,True,Avenida Intendente Morcillo,residential,40,False,46.474000000000004,1,"LINESTRING (-60.6564882 -32.9558567, -60.656562 -32.9558011, -60.6566428 -32.9557594, -60.656747 -32.9557233, -60.6569311 -32.9556796)",
"[330591056, 330591054]",True,Bulevar Nicasio Oroño,primary,60,False,249.279,"['2', '3']","LINESTRING (-60.6564882 -32.9558567, -60.6564912 -32.955953, -60.6564805 -32.956079, -60.6564979 -32.9562197, -60.6566974 -32.9570344, -60.6567783 -32.9573437, -60.6569096 -32.9577816, -60.656979 -32.957939, -60.6570179 -32.958044)",
194548556,True,Civit,residential,40,False,130.24,2,"LINESTRING (-60.6663061 -32.9559145, -60.6649423 -32.9561642)",
330169528,True,Omar Carrasco,residential,40,False,31.572,2,"LINESTRING (-60.6663061 -32.9559145, -60.6662292 -32.955638)",
277829599,True,Avenida Ovidio Lagos,secondary,50,False,42.532,3,"LINESTRING (-60.6649423 -32.9561642, -60.6650438 -32.9565371)",
120102090,True,Avenida Intendente Morcillo,residential,40,False,190.66799999999998,,"LINESTRING (-60.6569311 -32.9556796, -60.6570693 -32.955654, -60.6575364 -32.9555656, -60.6577236 -32.9555287, -60.6581181 -32.9554707, -60.6583436 -32.9554388, -60.6585667 -32.9553979, -60.6587948 -32.9553561, -60.6589314 -32.955331)",
23765718,True,Lorenzo Lugones,residential,40,False,60.433,2,"LINESTRING (-60.6577067 -32.9583198, -60.6575447 -32.9582999, -60.6574273 -32.9582677, -60.6573221 -32.9582595, -60.6571955 -32.9582796, -60.6570725 -32.9583025)",
"[394950369, 23765666]",False,Lorenzo Lugones,residential,40,True,164.063,4,"LINESTRING (-60.6577067 -32.9583198, -60.6579222 -32.9583773, -60.6581873 -32.9584313, -60.658465 -32.9584506, -60.6589307 -32.9584321, -60.6591909 -32.9584061, -60.6594432 -32.9583955)",
241128707,True,Bulevar 27 de Febrero,primary,60,False,127.993,2,"LINESTRING (-60.6640179 -32.9638498, -60.6653588 -32.9636064)",
241128707,True,Bulevar 27 de Febrero,primary,60,False,115.35799999999999,2,"LINESTRING (-60.6653588 -32.9636064, -60.666427 -32.963413, -60.6665707 -32.9634119)",
329980791,True,Avenida Dante Alighieri,residential,40,False,94.622,1,"LINESTRING (-60.6650107 -32.9602494, -60.6654285 -32.959848, -60.6655283 -32.9597679, -60.6656182 -32.9597475, -60.6656823 -32.9597547, -60.6657599 -32.9597797)",
330837889,False,Avenida Dante Alighieri,residential,40,True,261.366,2,"LINESTRING (-60.6650107 -32.9602494, -60.6647998 -32.9604394, -60.663784 -32.9612365, -60.6628403 -32.9617126)",
330249159,True,Avenida Dante Alighieri,residential,40,False,13.418,1,"LINESTRING (-60.6651286 -32.9601803, -60.6650107 -32.9602494)",
330169530,True,Avenida Ovidio Lagos,secondary,50,False,30.114,2,"LINESTRING (-60.6657599 -32.9597797, -60.6657993 -32.9600485)",
330249159,True,Avenida Dante Alighieri,residential,40,False,76.10000000000001,1,"LINESTRING (-60.6657599 -32.9597797, -60.6657251 -32.9598397, -60.6656648 -32.9599139, -60.6655839 -32.9599781, -60.6654019 -32.9600444, -60.6652574 -32.9601005, -60.6651286 -32.9601803)",
330169530,True,Avenida Ovidio Lagos,secondary,50,False,28.959,2,"LINESTRING (-60.6657221 -32.9595212, -60.6657599 -32.9597797)",
330837889,False,Avenida Dante Alighieri,residential,40,False,261.366,2,"LINESTRING (-60.6628403 -32.9617126, -60.663784 -32.9612365, -60.6647998 -32.9604394, -60.6650107 -32.9602494)",
330837890,True,Avenida Dante Alighieri,residential,40,False,46.209999999999994,2,"LINESTRING (-60.6628403 -32.9617126, -60.6627057 -32.9618722, -60.6626592 -32.9619564, -60.6625817 -32.9620658)",
330837892,True,,residential,40,False,10.731,2,"LINESTRING (-60.6625817 -32.9620658, -60.6625712 -32.9621619)",roundabout
23765676,True,Avenida Gobernador Caesar,residential,40,False,50.869,2,"LINESTRING (-60.6628364 -32.9625398, -60.6626972 -32.9624457, -60.6625727 -32.9623631, -60.6624075 -32.9622574)",
330837888,False,Avenida Gobernador Caesar,residential,40,False,135.155,2,"LINESTRING (-60.6628364 -32.9625398, -60.6629344 -32.9626471, -60.6630043 -32.9627494, -60.6630706 -32.9628973, -60.663095 -32.9631678, -60.6630574 -32.9634554, -60.6630257 -32.9636977)",
331287446,True,Avenida Gobernador Caesar,residential,40,False,48.78,2,"LINESTRING (-60.6625712 -32.9621619, -60.66267 -32.962294, -60.6627518 -32.9624099, -60.6628364 -32.9625398)",
353284843,True,,residential,40,False,19.502,2,"LINESTRING (-60.6625712 -32.9621619, -60.6625325 -32.9622105, -60.6624753 -32.9622439, -60.6624075 -32.9622574)",roundabout
353284842,True,,residential,40,False,13.511,2,"LINESTRING (-60.6624075 -32.9622574, -60.6623359 -32.9622485, -60.6622736 -32.9622175)",roundabout
331287447,True,Avenida Dante Alighieri,residential,40,False,41.336,2,"LINESTRING (-60.6622736 -32.9622175, -60.6621643 -32.9622163, -60.6620425 -32.9622229, -60.6618328 -32.9622473)",
353284842,True,,residential,40,False,24.89,2,"LINESTRING (-60.6622736 -32.9622175, -60.6622233 -32.962156, -60.6622123 -32.9620819, -60.6622433 -32.962012)",roundabout
330837892,True,,residential,40,False,28.122999999999998,2,"LINESTRING (-60.6623491 -32.9619484, -60.6624243 -32.9619443, -60.6624954 -32.9619653, -60.6625508 -32.9620081, -60.6625817 -32.9620658)",roundabout
335644559,True,Avenida Dante Alighieri,residential,40,False,53.012,2,"LINESTRING (-60.6623491 -32.9619484, -60.6625007 -32.9618593, -60.662671 -32.9617718, -60.6628403 -32.9617126)",
335644560,True,,residential,40,False,12.338000000000001,2,"LINESTRING (-60.6622433 -32.962012, -60.6622894 -32.9619722, -60.6623491 -32.9619484)",roundabout
462334287,False,Avenida Dante Alighieri,residential,40,False,16.85,1,"LINESTRING (-60.6581128 -32.9624318, -60.6580635 -32.9624434, -60.6579387 -32.9624721)",
277628806,True,Bulevar Nicasio Oroño,primary,60,False,41.76,3,"LINESTRING (-60.6578919 -32.961554, -60.6579847 -32.9619214)",
1193033956,True,Avenida Dante Alighieri,residential,40,False,33.565,2,"LINESTRING (-60.6573639 -32.9615235, -60.6574662 -32.9615479, -60.6575972 -32.9615611, -60.6577186 -32.9615575)",
"[330590861, 330590838, 330590813, 277626254]",True,Bulevar Nicasio Oroño,primary,60,False,369.192,"['2', '3']","LINESTRING (-60.6577186 -32.9615575, -60.6575197 -32.960658, -60.657476 -32.9604908, -60.6574121 -32.9602463, -60.6573637 -32.960061, -60.6571611 -32.9592851, -60.6571527 -32.9592562, -60.656897 -32.958381, -60.6568777 -32.9583139)",
1193033956,True,Avenida Dante Alighieri,residential,40,False,16.173000000000002,2,"LINESTRING (-60.6577186 -32.9615575, -60.6577967 -32.9615559, -60.6578919 -32.961554)",
