osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry
198405149,False,Hugo Saravia Canepa,tertiary,True,21.951,,,"LINESTRING (-65.4907161 -24.8999703, -65.4905004 -24.8999966)"
214357849,False,Hugo Saravia Canepa,tertiary,True,71.661,,,"LINESTRING (-65.4907161 -24.8999703, -65.4914203 -24.8998846)"
198405124,False,General Güemes,primary,False,110.92,RN68,50,"LINESTRING (-65.4867423 -24.9029136, -65.4868866 -24.9039025)"
198405124,False,General Güemes,primary,True,139.877,RN68,50,"LINESTRING (-65.4867423 -24.9029136, -65.486564 -24.9016661)"
198405141,True,Rivadavia,residential,False,96.383,,,"LINESTRING (-65.4867423 -24.9029136, -65.4876977 -24.9029333)"
198405148,True,Alvarado,residential,False,142.188,,,"LINESTRING (-65.4876977 -24.9029333, -65.4875155 -24.9042013)"
202340450,False,Rivadavia,residential,False,82.78,,,"LINESTRING (-65.4876977 -24.9029333, -65.488517 -24.9029778)"
198405124,False,General Güemes,primary,True,30.483,RN68,50,"LINESTRING (-65.4869315 -24.9041736, -65.4868866 -24.9039025)"
198405125,False,General Güemes,primary,False,85.466,RN68,50,"LINESTRING (-65.4869315 -24.9041736, -65.4870319 -24.9049368)"
198405133,True,Ameghino,residential,False,58.98,,,"LINESTRING (-65.4875155 -24.9042013, -65.4869315 -24.9041736)"
198405167,False,Ameghino,residential,False,99.155,,,"LINESTRING (-65.4875155 -24.9042013, -65.4884895 -24.9043226)"
198405167,False,Ameghino,residential,False,185.072,,,"LINESTRING (-65.4884895 -24.9043226, -65.49031 -24.9045316)"
198405167,False,Ameghino,residential,True,99.155,,,"LINESTRING (-65.4884895 -24.9043226, -65.4875155 -24.9042013)"
202340452,False,Sarmiento,residential,False,149.561,,,"LINESTRING (-65.4884895 -24.9043226, -65.488517 -24.9029778)"
202340452,False,Sarmiento,residential,True,304.27700000000004,,,"LINESTRING (-65.4884895 -24.9043226, -65.4892123 -24.906343, -65.4893786 -24.9066447, -65.489406 -24.9069186)"
198405167,False,Ameghino,residential,True,185.072,,,"LINESTRING (-65.49031 -24.9045316, -65.4884895 -24.9043226)"
655767116,False,Ameghino,residential,True,117.455,,,"LINESTRING (-65.49031 -24.9045316, -65.4914626 -24.9046828)"
198405163,False,Islas Malvinas,residential,False,255.84699999999998,,,"LINESTRING (-65.49031 -24.9045316, -65.4903329 -24.9032962, -65.4903042 -24.9031096, -65.4901198 -24.9022488)"
198405131,False,Belgrano,residential,True,108.517,,,"LINESTRING (-65.485133 -24.9054404, -65.4849347 -24.9063996)"
198405147,False,Libertad,residential,False,108.198,,,"LINESTRING (-65.485133 -24.9054404, -65.4861864 -24.9056247)"
202340458,False,Libertad,residential,True,108.537,,,"LINESTRING (-65.485133 -24.9054404, -65.4840847 -24.9052197)"
202340584,False,Belgrano,residential,True,91.296,,,"LINESTRING (-65.485133 -24.9054404, -65.4852925 -24.9046322)"
198405125,False,General Güemes,primary,True,93.547,RN68,50,"LINESTRING (-65.4871641 -24.9057695, -65.4870319 -24.9049368)"
198405147,False,Libertad,residential,True,99.911,,,"LINESTRING (-65.4871641 -24.9057695, -65.4861864 -24.9056247)"
198405127,False,General Güemes,primary,False,154.62,RN68,50,"LINESTRING (-65.4871641 -24.9057695, -65.4872316 -24.9060281, -65.4874812 -24.9068975, -65.487561 -24.907112)"
198405131,False,Belgrano,residential,False,40.87,,,"LINESTRING (-65.484726 -24.9075458, -65.4847688 -24.9071803)"
198405177,False,Avenida San José,residential,True,108.036,,,"LINESTRING (-65.484726 -24.9075458, -65.4857883 -24.907671)"
202340540,False,Avenida San José,residential,True,106.17,,,"LINESTRING (-65.484726 -24.9075458, -65.4836797 -24.9074405)"
198405127,False,General Güemes,primary,True,68.87,RN68,50,"LINESTRING (-65.487797 -24.9076932, -65.487561 -24.907112)"
198405177,False,Avenida San José,residential,False,204.831,,,"LINESTRING (-65.487797 -24.9076932, -65.4870841 -24.9078152, -65.4857883 -24.907671)"
198405126,False,Julio Argentino San Millán,primary,False,62.896,RN68,50,"LINESTRING (-65.4861272 -24.8999897, -65.4863925 -24.9005016)"
202285022,False,Juan Velarde,residential,False,89.01,,,"LINESTRING (-65.4861272 -24.8999897, -65.4866412 -24.899339)"
202340486,False,Avenida General Aráoz,residential,False,72.663,,,"LINESTRING (-65.4861272 -24.8999897, -65.4857943 -24.8999944, -65.4854068 -24.8999957)"
198405149,False,Hugo Saravia Canepa,tertiary,False,67.093,,,"LINESTRING (-65.4898411 -24.9000769, -65.4905004 -24.8999966)"
198405163,False,Islas Malvinas,residential,True,136.621,,,"LINESTRING (-65.4898411 -24.9000769, -65.4899798 -24.9012991)"
202285025,False,Hugo Saravia Canepa,tertiary,False,18.28,,,"LINESTRING (-65.4898411 -24.9000769, -65.4896613 -24.9000976)"
202340511,False,Necochea,tertiary,False,67.215,,,"LINESTRING (-65.4914203 -24.8998846, -65.4915191 -24.9004824)"
214357849,False,Hugo Saravia Canepa,tertiary,False,71.661,,,"LINESTRING (-65.4914203 -24.8998846, -65.4907161 -24.8999703)"
202340498,False,Tierra del Fuego,residential,False,66.69,,,"LINESTRING (-65.4906008 -24.9005894, -65.4905004 -24.8999966)"
202340498,False,Tierra del Fuego,residential,True,68.824,,,"LINESTRING (-65.4906008 -24.9005894, -65.4906886 -24.9012032)"
202340560,False,Isla Soledad,residential,False,93.379,,,"LINESTRING (-65.4906008 -24.9005894, -65.4915191 -24.9004824)"
198405149,False,Hugo Saravia Canepa,tertiary,False,21.951,,,"LINESTRING (-65.4905004 -24.8999966, -65.4907161 -24.8999703)"
198405149,False,Hugo Saravia Canepa,tertiary,True,67.093,,,"LINESTRING (-65.4905004 -24.8999966, -65.4898411 -24.9000769)"
202340498,False,Tierra del Fuego,residential,True,66.69,,,"LINESTRING (-65.4905004 -24.8999966, -65.4906008 -24.9005894)"
202340458,False,Libertad,residential,False,108.537,,,"LINESTRING (-65.4840847 -24.9052197, -65.485133 -24.9054404)"
202340580,False,Moreno,residential,False,85.756,,,"LINESTRING (-65.4840847 -24.9052197, -65.4842373 -24.904461)"
202340580,False,Moreno,residential,True,108.013,,,"LINESTRING (-65.4840847 -24.9052197, -65.4839069 -24.9061776)"
"[202340458, 202340501]",False,"['Hipólito Yrigoyen', 'Libertad']",residential,"[False, True]",370.534,,,"LINESTRING (-65.4840847 -24.9052197, -65.4830362 -24.9050416, -65.4830111 -24.9052726, -65.4829875 -24.9053858, -65.4828229 -24.9056073, -65.4827538 -24.9058155, -65.4826248 -24.9065571, -65.4825032 -24.9073314)"
202340584,False,Belgrano,residential,False,55.053,,,"LINESTRING (-65.4854686 -24.9036482, -65.4853811 -24.9041369)"
214642419,False,Juan Carlos Macaferri,residential,False,155.56,,,"LINESTRING (-65.4854686 -24.9036482, -65.485935 -24.903722, -65.4861009 -24.9039296, -65.4868866 -24.9039025)"
"[214642419, 202340580]",False,"['Juan Carlos Macaferri', 'Moreno']",residential,True,162.424,,,"LINESTRING (-65.4854686 -24.9036482, -65.4844347 -24.903471, -65.4843337 -24.903969)"
202340468,False,Necochea,tertiary,False,121.011,,,"LINESTRING (-65.4915324 -24.9067006, -65.4915109 -24.9056125)"
202340581,False,Mitre,residential,False,116.683,,,"LINESTRING (-65.4915324 -24.9067006, -65.4903817 -24.9068096)"
