osmid,oneway,highway,junction,reversed,length,geometry,name,lanes,maxspeed,ref
369957712,True,residential,,False,122.515,"LINESTRING (-68.3303889 -34.6112365, -68.3291506 -34.6116552)",Valentín Alsina,,,
770890287,False,secondary,,True,128.322,"LINESTRING (-68.3299252 -34.6161672, -68.3293739 -34.6151061)",Avenida San Martín,,,
770890289,False,trunk,,False,124.211,"LINESTRING (-68.3299252 -34.6161672, -68.3311808 -34.6157429)",Avenida Hipólito Yrigoyen,,,RN146
770890290,False,trunk,,True,123.905,"LINESTRING (-68.3299252 -34.6161672, -68.3286734 -34.6165919)",Avenida Bartolomé Mitre,,,RN146
90356834,True,residential,,False,126.751,"LINESTRING (-68.3322406 -34.6093687, -68.3327627 -34.6104245)",Buenos Aires,,,
106559913,False,secondary,,False,124.66,"LINESTRING (-68.3322406 -34.6093687, -68.3335014 -34.6089444)",Avenida Rivadavia,,,
106559913,False,secondary,,True,115.727,"LINESTRING (-68.3322406 -34.6093687, -68.3310728 -34.6097679)",Avenida Rivadavia,,,
90356596,True,residential,,False,114.721,"LINESTRING (-68.3278912 -34.6120806, -68.3267299 -34.6124691)",Luzuriaga,,,
369957717,False,secondary,,False,119.261,"LINESTRING (-68.3278912 -34.6120806, -68.3283786 -34.6130753)",Avenida San Martín,,,
369957717,False,secondary,,True,75.83,"LINESTRING (-68.3278912 -34.6120806, -68.3275802 -34.6114485)",Avenida San Martín,,,
90356604,True,residential,,False,121.084,"LINESTRING (-68.3281597 -34.6155142, -68.3276391 -34.6145131)",Bernardo de Irigoyen,,,
300107629,True,residential,,False,120.023,"LINESTRING (-68.3281597 -34.6155142, -68.3293739 -34.6151061)",Olascoaga,,,
369957711,False,tertiary,,True,119.196,"LINESTRING (-68.334519 -34.6109995, -68.3340275 -34.6100068)",Avenida Moreno,,,
369957713,False,tertiary,,False,120.821,"LINESTRING (-68.334519 -34.6109995, -68.3350173 -34.6120057)",Avenida Moreno,,,
369957714,True,residential,,False,126.765,"LINESTRING (-68.334519 -34.6109995, -68.3358009 -34.6105676)",General Manuel Belgrano,,,
123121278,True,residential,,False,119.253,"LINESTRING (-68.3296317 -34.6126519, -68.3291506 -34.6116552)",Carlos Pellegrini,,,
90356830,True,residential,,False,123.39800000000001,"LINESTRING (-68.3296317 -34.6126519, -68.3297823 -34.6126008, -68.330232 -34.6124488, -68.3303037 -34.6124245, -68.3308789 -34.6122301)",General Manuel Belgrano,,,
90356698,True,residential,,False,150.276,"LINESTRING (-68.3324048 -34.6153237, -68.3330002 -34.6165832)",Godoy Cruz,,,
90356781,False,trunk,,False,119.698,"LINESTRING (-68.3324048 -34.6153237, -68.3336127 -34.6149107)",Avenida Hipólito Yrigoyen,,,RN146
90356781,False,trunk,,True,82.205,"LINESTRING (-68.3324048 -34.6153237, -68.3315766 -34.61561)",Avenida Hipólito Yrigoyen,,,RN146
90356736,True,residential,,False,127.297,"LINESTRING (-68.3315952 -34.6108289, -68.3310728 -34.6097679)",Bombal,,,
369957712,True,residential,,False,119.338,"LINESTRING (-68.3315952 -34.6108289, -68.3303889 -34.6112365)",Valentín Alsina,,,
90356604,True,residential,,False,123.861,"LINESTRING (-68.3276391 -34.6145131, -68.3271449 -34.6134761)",Bernardo de Irigoyen,,,
90356755,True,residential,,False,120.637,"LINESTRING (-68.3276391 -34.6145131, -68.3264212 -34.6149283)",Francia,,,
123121278,True,residential,,False,127.004,"LINESTRING (-68.3291506 -34.6116552, -68.3286383 -34.6105937)",Carlos Pellegrini,,,
369957712,True,residential,,False,124.584,"LINESTRING (-68.3291506 -34.6116552, -68.3278912 -34.6120806)",Valentín Alsina,,,
90356579,True,residential,,False,154.986,"LINESTRING (-68.3348113 -34.6145121, -68.3354407 -34.6158061)",25 de Mayo,,,
90356781,False,trunk,,True,118.303,"LINESTRING (-68.3348113 -34.6145121, -68.3336127 -34.6149107)",Avenida Hipólito Yrigoyen,,,RN146
90356726,True,residential,,False,121.165,"LINESTRING (-68.3257055 -34.6163321, -68.3252023 -34.6153242)",Córdoba,,,
300107629,True,residential,,False,119.37,"LINESTRING (-68.3257055 -34.6163321, -68.3269161 -34.6159323)",Olascoaga,,,
90356830,True,residential,,False,119.256,"LINESTRING (-68.3308789 -34.6122301, -68.3320843 -34.6118226)",General Manuel Belgrano,,,
90356675,True,residential,,False,121.178,"LINESTRING (-68.3308789 -34.6122301, -68.3308955 -34.6122635, -68.3310807 -34.6126389, -68.3311399 -34.6127589, -68.3313343 -34.6131531, -68.3313771 -34.6132398)",Comandante Salas,,,
90356698,True,residential,,False,39.996,"LINESTRING (-68.3330002 -34.6165832, -68.3331615 -34.6169175)",Godoy Cruz,,,
104844017,True,tertiary,,False,32.573,"LINESTRING (-68.3330002 -34.6165832, -68.3327764 -34.6165002, -68.3326663 -34.6164928)",Almafuerte,,,
90356807,True,residential,,False,72.858,"LINESTRING (-68.325413 -34.6128832, -68.3257052 -34.6134927)",Alem,,,
90356830,True,residential,,False,123.965,"LINESTRING (-68.3283786 -34.6130753, -68.3296317 -34.6126519)",General Manuel Belgrano,,,
369957717,False,secondary,,False,121.435,"LINESTRING (-68.3283786 -34.6130753, -68.328875 -34.6140881)",Avenida San Martín,,,
369957717,False,secondary,,True,119.261,"LINESTRING (-68.3283786 -34.6130753, -68.3278912 -34.6120806)",Avenida San Martín,,,
90356648,True,residential,,False,123.32,"LINESTRING (-68.330121 -34.6136657, -68.328875 -34.6140881)",Day,,,
123121278,True,residential,,False,121.297,"LINESTRING (-68.330121 -34.6136657, -68.3300669 -34.6135537, -68.329882 -34.6131706, -68.329831 -34.6130648, -68.3296317 -34.6126519)",Carlos Pellegrini,,,
90356834,True,residential,,False,120.262,"LINESTRING (-68.3327627 -34.6104245, -68.3332615 -34.6114251)",Buenos Aires,,,
369957712,True,residential,,False,115.923,"LINESTRING (-68.3327627 -34.6104245, -68.3315952 -34.6108289)",Valentín Alsina,,,
90356604,True,residential,,False,128.726,"LINESTRING (-68.3286734 -34.6165919, -68.3281597 -34.6155142)",Bernardo de Irigoyen,,,
370509015,False,trunk,,True,122.103,"LINESTRING (-68.3286734 -34.6165919, -68.3274351 -34.6170009)",Avenida Bartolomé Mitre,,,RN146
770890290,False,trunk,,False,123.905,"LINESTRING (-68.3286734 -34.6165919, -68.3299252 -34.6161672)",Avenida Bartolomé Mitre,,,RN146
90356579,True,residential,,False,122.924,"LINESTRING (-68.3354407 -34.6158061, -68.3359525 -34.6168282)",25 de Mayo,,,
90359351,True,tertiary,,False,117.821,"LINESTRING (-68.3354407 -34.6158061, -68.3342492 -34.6162076)",Coronel Suárez,,,
369957713,False,tertiary,,True,123.633,"LINESTRING (-68.3355326 -34.6130335, -68.3350173 -34.6120057)",Avenida Moreno,,,
90356755,True,residential,,False,122.577,"LINESTRING (-68.328875 -34.6140881, -68.3276391 -34.6145131)",Francia,,,
369957717,False,secondary,,False,122.057,"LINESTRING (-68.328875 -34.6140881, -68.3293739 -34.6151061)",Avenida San Martín,,,
369957717,False,secondary,,True,121.435,"LINESTRING (-68.328875 -34.6140881, -68.3283786 -34.6130753)",Avenida San Martín,,,
90356611,True,residential,,False,119.327,"LINESTRING (-68.3353131 -34.6095724, -68.3358009 -34.6105676)",Saavedra,,,
106560110,True,residential,,False,127.185,"LINESTRING (-68.3353131 -34.6095724, -68.3340275 -34.6100068)",Valentín Alsina,,,
369954884,False,tertiary,,True,127.569,"LINESTRING (-68.3340275 -34.6100068, -68.3335014 -34.6089444)",Avenida Moreno,,,
369957711,False,tertiary,,False,119.196,"LINESTRING (-68.3340275 -34.6100068, -68.334519 -34.6109995)",Avenida Moreno,,,
369957712,True,residential,,False,124.722,"LINESTRING (-68.3340275 -34.6100068, -68.3327627 -34.6104245)",Valentín Alsina,,,
90356736,True,residential,,False,119.216,"LINESTRING (-68.3320843 -34.6118226, -68.3315952 -34.6108289)",Bombal,,,
90356830,True,residential,,False,116.447,"LINESTRING (-68.3320843 -34.6118226, -68.3332615 -34.6114251)",General Manuel Belgrano,,,
90356781,False,trunk,,False,39.119,"LINESTRING (-68.3311808 -34.6157429, -68.3315766 -34.61561)",Avenida Hipólito Yrigoyen,,,RN146
770890289,False,trunk,,True,124.211,"LINESTRING (-68.3311808 -34.6157429, -68.3299252 -34.6161672)",Avenida Hipólito Yrigoyen,,,RN146
254290153,True,residential,,False,155.528,"LINESTRING (-68.3342492 -34.6162076, -68.3336127 -34.6149107)",Gutiérrez,,,
90359351,True,tertiary,,False,122.366,"LINESTRING (-68.3342492 -34.6162076, -68.3331647 -34.6165725, -68.3330886 -34.6165829, -68.3330002 -34.6165832)",Coronel Suárez,,,
90356671,True,residential,,False,121.379,"LINESTRING (-68.3271449 -34.6134761, -68.3283786 -34.6130753)",España,,,
90356604,True,residential,,False,83.429,"LINESTRING (-68.3271449 -34.6134761, -68.3268732 -34.6129647, -68.3268407 -34.6129296, -68.3266774 -34.6128676)",Bernardo de Irigoyen,,,
90356648,True,residential,,False,123.48,"LINESTRING (-68.3350173 -34.6120057, -68.3337677 -34.6124246)",Day,,,
369957713,False,tertiary,,False,123.633,"LINESTRING (-68.3350173 -34.6120057, -68.3355326 -34.6130335)",Avenida Moreno,,,
369957713,False,tertiary,,True,120.821,"LINESTRING (-68.3350173 -34.6120057, -68.334519 -34.6109995)",Avenida Moreno,,,
90356675,True,residential,,False,122.181,"LINESTRING (-68.3313771 -34.6132398, -68.3318793 -34.6142579)",Comandante Salas,,,
90356648,True,residential,,False,124.324,"LINESTRING (-68.3313771 -34.6132398, -68.3307843 -34.6134408, -68.3307215 -34.6134621, -68.330121 -34.6136657)",Day,,,
90356736,True,residential,,False,127.021,"LINESTRING (-68.3336127 -34.6149107, -68.3330825 -34.613855)",Bombal,,,
90356781,False,trunk,,False,118.303,"LINESTRING (-68.3336127 -34.6149107, -68.3348113 -34.6145121)",Avenida Hipólito Yrigoyen,,,RN146
90356781,False,trunk,,True,119.698,"LINESTRING (-68.3336127 -34.6149107, -68.3324048 -34.6153237)",Avenida Hipólito Yrigoyen,,,RN146
90356671,True,residential,,False,85.631,"LINESTRING (-68.3262694 -34.6137479, -68.3271449 -34.6134761)",España,,,
106559917,False,residential,,False,47.135999999999996,"LINESTRING (-68.3262694 -34.6137479, -68.3261633 -34.6139325, -68.3260222 -34.614119)",Aristobulo del Valle,,,
106559917,False,residential,,True,104.86399999999999,"LINESTRING (-68.3262694 -34.6137479, -68.3264932 -34.6133144, -68.3265924 -34.6130969, -68.3266774 -34.6128676)",Aristobulo del Valle,,,
90356830,True,residential,,False,124.432,"LINESTRING (-68.3332615 -34.6114251, -68.334519 -34.6109995)",General Manuel Belgrano,,,
90356834,True,residential,,False,120.408,"LINESTRING (-68.3332615 -34.6114251, -68.3337677 -34.6124246)",Buenos Aires,,,
90356726,True,residential,,False,16.82,"LINESTRING (-68.3252023 -34.6153242, -68.3251339 -34.6151838)",Córdoba,,,
369957717,False,secondary,,True,122.057,"LINESTRING (-68.3293739 -34.6151061, -68.328875 -34.6140881)",Avenida San Martín,,,
770890287,False,secondary,,False,128.322,"LINESTRING (-68.3293739 -34.6151061, -68.3299252 -34.6161672)",Avenida San Martín,,,
90356648,True,residential,,False,117.657,"LINESTRING (-68.3337677 -34.6124246, -68.332581 -34.6128317)",Day,,,
90356834,True,residential,,False,122.642,"LINESTRING (-68.3337677 -34.6124246, -68.3342846 -34.6134422)",Buenos Aires,,,
90356648,True,residential,,False,119.154,"LINESTRING (-68.332581 -34.6128317, -68.3313771 -34.6132398)",Day,,,
90356736,True,residential,,False,121.064,"LINESTRING (-68.332581 -34.6128317, -68.3320843 -34.6118226)",Bombal,,,
661908712,True,residential,,False,139.928,"LINESTRING (-68.3326663 -34.6164928, -68.3315766 -34.61561)",Almafuerte,,,
90394923,True,tertiary,,False,95.09100000000001,"LINESTRING (-68.3326663 -34.6164928, -68.3325402 -34.6165117, -68.332445 -34.6165306, -68.3316919 -34.6167827)",Coronel Suárez,,,
90356781,False,trunk,,False,82.205,"LINESTRING (-68.3315766 -34.61561, -68.3324048 -34.6153237)",Avenida Hipólito Yrigoyen,,,RN146
90356781,False,trunk,,True,39.119,"LINESTRING (-68.3315766 -34.61561, -68.3311808 -34.6157429)",Avenida Hipólito Yrigoyen,,,RN146
90356675,True,residential,,False,121.645,"LINESTRING (-68.328839 -34.6081124, -68.3293465 -34.6091235)",Comandante Salas,,,
94629484,True,residential,,False,67.031,"LINESTRING (-68.328124 -34.6095281, -68.3274508 -34.6097656)",San Luis,,,
123121278,True,residential,,False,120.59,"LINESTRING (-68.328124 -34.6095281, -68.3276376 -34.6085202)",Carlos Pellegrini,,,
138288441,False,residential,,True,33.224,"LINESTRING (-68.3260938 -34.6126229, -68.3261767 -34.612332)",Avenida Emilio Mitre,,,
138288441,False,residential,,False,103.233,"LINESTRING (-68.3260938 -34.6126229, -68.3259273 -34.613076, -68.3257052 -34.6134927)",Avenida Emilio Mitre,,,
369952977,True,residential,,False,69.05799999999999,"LINESTRING (-68.3260938 -34.6126229, -68.3260361 -34.6126627, -68.3259701 -34.6126969, -68.325413 -34.6128832)",Luzuriaga,,,
94629499,True,tertiary,,False,29.472,"LINESTRING (-68.3275184 -34.6085606, -68.3275292 -34.6082957)",General Paz,,,
94629525,True,residential,,False,11.798,"LINESTRING (-68.3275184 -34.6085606, -68.3276376 -34.6085202)",Salta,,,
94629499,True,tertiary,,False,22.701,"LINESTRING (-68.3274508 -34.6097656, -68.3274385 -34.6095617)",General Paz,,,
369952985,True,tertiary,,False,60.556999999999995,"LINESTRING (-68.3274508 -34.6097656, -68.3274204 -34.6102473, -68.3274136 -34.6103093)",General Paz,,,
94629484,True,residential,,False,118.989,"LINESTRING (-68.3305492 -34.608717, -68.3293465 -34.6091235)",San Luis,,,
94629525,True,residential,,False,118.935,"LINESTRING (-68.3276376 -34.6085202, -68.328839 -34.6081124)",Salta,,,
123121278,True,residential,,False,26.862,"LINESTRING (-68.3276376 -34.6085202, -68.3275292 -34.6082957)",Carlos Pellegrini,,,
90356834,True,residential,,False,125.112,"LINESTRING (-68.331729 -34.6083253, -68.3322406 -34.6093687)",Buenos Aires,,,
94629484,True,residential,,False,116.428,"LINESTRING (-68.331729 -34.6083253, -68.3305492 -34.608717)",San Luis,,,
90356675,True,residential,,False,126.428,"LINESTRING (-68.3293465 -34.6091235, -68.3298661 -34.610177)",Comandante Salas,,,
94629484,True,residential,,False,120.588,"LINESTRING (-68.3293465 -34.6091235, -68.328124 -34.6095281)",San Luis,,,
138288441,False,residential,,True,78.933,"LINESTRING (-68.3252789 -34.6141098, -68.3257052 -34.6134927)",Avenida Emilio Mitre,,,
138288441,False,residential,,False,78.933,"LINESTRING (-68.3257052 -34.6134927, -68.3252789 -34.6141098)",Avenida Emilio Mitre,,,
90356807,True,residential,,False,75.464,"LINESTRING (-68.3257052 -34.6134927, -68.3257513 -34.6135695, -68.3258512 -34.613772, -68.3260222 -34.614119)",Alem,,,
138288441,False,residential,,True,103.233,"LINESTRING (-68.3257052 -34.6134927, -68.3259273 -34.613076, -68.3260938 -34.6126229)",Avenida Emilio Mitre,,,
"[245979880, 1217178635]",True,secondary,,False,30.578,"LINESTRING (-68.3255096 -34.6116539, -68.3257261 -34.61155, -68.3257889 -34.6115047)",,,,
369952976,True,secondary,roundabout,False,11.797,"LINESTRING (-68.3272109 -34.6111269, -68.3271797 -34.6111026, -68.3271561 -34.611073, -68.3271414 -34.6110398)",,,,
"[94818497, 1217178643, 1217178639]",True,secondary,,False,106.905,"LINESTRING (-68.3272109 -34.6111269, -68.3271455 -34.6111699, -68.3270502 -34.6112326, -68.3267881 -34.6114643, -68.3266689 -34.6115418, -68.3266093 -34.6115741, -68.3265446 -34.6116092, -68.3264275 -34.6116554, -68.3262868 -34.6116909)",Avenida José Zapata,,,
138288441,False,residential,,False,43.576,"LINESTRING (-68.3262461 -34.6119443, -68.3261767 -34.612332)",Avenida Emilio Mitre,,,
"[509338891, 1217178637]",True,residential,,False,41.801,"LINESTRING (-68.3262461 -34.6119443, -68.3262015 -34.6117885, -68.3261753 -34.6117504, -68.3261117 -34.6117161, -68.3259912 -34.6116697)",Avenida Emilio Mitre,,,
369952983,False,tertiary,,True,108.722,"LINESTRING (-68.3260369 -34.6083366, -68.3264845 -34.6092423)",Avenida San Martín,,,
369954866,True,tertiary,,False,82.43,"LINESTRING (-68.3260369 -34.6083366, -68.3259899 -34.6090769)",Avenida Emilio Mitre,,,
94827520,True,residential,,False,30.632,"LINESTRING (-68.3256082 -34.6103713, -68.3259148 -34.6102608)",Colombia,,,
245979853,True,residential,,False,120.574,"LINESTRING (-68.3256082 -34.6103713, -68.3251138 -34.6093662)",Bernardo de Irigoyen,,,
"[1217178633, 369954866, 245979877]",True,tertiary,,False,118.94300000000001,"LINESTRING (-68.3259148 -34.6102608, -68.3259137 -34.6103692, -68.3259071 -34.6110307, -68.3259239 -34.6111184, -68.3259319 -34.6111456, -68.3259407 -34.6111753, -68.3260083 -34.6113172)",Avenida Emilio Mitre,,,
94827526,True,residential,,False,86.392,"LINESTRING (-68.3259899 -34.6090769, -68.3251138 -34.6093662)",Tropero Sosa,,,
369954866,True,tertiary,,False,131.823,"LINESTRING (-68.3259899 -34.6090769, -68.3259148 -34.6102608)",Avenida Emilio Mitre,,,
245979909,True,secondary,roundabout,False,21.922,"LINESTRING (-68.3258125 -34.6114124, -68.32585 -34.6113675, -68.3258927 -34.6113422, -68.3259484 -34.6113229, -68.3260083 -34.6113172)",Avenida José Zapata,,,
"[1217178634, 245979853]",True,residential,,False,119.09800000000001,"LINESTRING (-68.3258125 -34.6114124, -68.3258158 -34.6111598, -68.325819 -34.6109085, -68.3258094 -34.6108281, -68.3257858 -34.6107515, -68.3256082 -34.6103713)",Bernardo de Irigoyen,,,
369957717,False,secondary,,False,75.83,"LINESTRING (-68.3275802 -34.6114485, -68.3278912 -34.6120806)",Avenida San Martín,,,
369957717,False,secondary,,True,13.268,"LINESTRING (-68.3275802 -34.6114485, -68.327527 -34.6113375)",Avenida San Martín,,,
106559917,False,residential,,True,143.715,"LINESTRING (-68.3251339 -34.6151838, -68.3255357 -34.6147404, -68.3258039 -34.6144093, -68.3260222 -34.614119)",Aristobulo del Valle,,,
370509015,False,trunk,,False,122.103,"LINESTRING (-68.3274351 -34.6170009, -68.3286734 -34.6165919)",Avenida Bartolomé Mitre,,,RN146
90356807,True,residential,,False,97.116,"LINESTRING (-68.3260222 -34.614119, -68.3264212 -34.6149283)",Alem,,,
106559917,False,residential,,False,143.715,"LINESTRING (-68.3260222 -34.614119, -68.3258039 -34.6144093, -68.3255357 -34.6147404, -68.3251339 -34.6151838)",Aristobulo del Valle,,,
106559917,False,residential,,True,47.135999999999996,"LINESTRING (-68.3260222 -34.614119, -68.3261633 -34.6139325, -68.3262694 -34.6137479)",Aristobulo del Valle,,,
369952976,True,secondary,roundabout,False,21.939,"LINESTRING (-68.3271414 -34.6110398, -68.3271373 -34.6109906, -68.3271525 -34.6109429, -68.3271855 -34.6109017, -68.3272327 -34.6108713)",,,,
1217178640,True,secondary,roundabout,False,18.851,"LINESTRING (-68.3260083 -34.6113172, -68.3260758 -34.6113276, -68.3261358 -34.6113551, -68.3261821 -34.6113968)",Avenida José Zapata,,,
"[245979858, 1217178642]",True,secondary,,False,103.265,"LINESTRING (-68.3261821 -34.6113968, -68.3263999 -34.6114112, -68.3265526 -34.6114118, -68.326562 -34.6114127, -68.3266608 -34.6113894, -68.3267548 -34.6113458, -68.326875 -34.611264, -68.3270146 -34.6111434, -68.3270811 -34.6110891, -68.3271414 -34.6110398)",Avenida José Zapata,,,
245979909,True,secondary,roundabout,False,16.17,"LINESTRING (-68.3261821 -34.6113968, -68.3262073 -34.6114406, -68.3262171 -34.6114884, -68.3262108 -34.6115366)",Avenida José Zapata,,,
245979909,True,secondary,roundabout,False,10.584,"LINESTRING (-68.3257889 -34.6115047, -68.3257931 -34.6114572, -68.3258125 -34.6114124)",Avenida José Zapata,,,
245979903,True,residential,,False,18.634999999999998,"LINESTRING (-68.3262108 -34.6115366, -68.3262585 -34.611608, -68.3262868 -34.6116909)",Avenida Emilio Mitre,,,
245979909,True,secondary,roundabout,False,21.289,"LINESTRING (-68.3262108 -34.6115366, -68.3261891 -34.611581, -68.3261537 -34.611619, -68.3261072 -34.6116477, -68.326053 -34.6116651)",Avenida José Zapata,,,
"[245979857, 1217178636]",True,secondary,,False,38.541,"LINESTRING (-68.3259304 -34.6116596, -68.3257519 -34.6116509, -68.3255096 -34.6116539)",Avenida José Zapata,,,
245979909,True,secondary,roundabout,False,22.736000000000004,"LINESTRING (-68.3259304 -34.6116596, -68.3258756 -34.6116356, -68.3258315 -34.6115996, -68.3258017 -34.6115547, -68.3257889 -34.6115047)",Avenida José Zapata,,,
94818497,True,secondary,,False,21.647,"LINESTRING (-68.3262868 -34.6116909, -68.3261794 -34.6116863, -68.326053 -34.6116651)",Avenida José Zapata,,,
"[1217178638, 245979903]",True,residential,,False,28.425,"LINESTRING (-68.3262868 -34.6116909, -68.326274 -34.6117859, -68.3262461 -34.6119443)",Avenida Emilio Mitre,,,
245979909,True,secondary,roundabout,False,5.679,"LINESTRING (-68.326053 -34.6116651, -68.3259912 -34.6116697)",Avenida José Zapata,,,
90356596,True,residential,,False,32.456,"LINESTRING (-68.3264063 -34.6124952, -68.3261745 -34.6125646, -68.3261319 -34.6125891, -68.3260938 -34.6126229)",Luzuriaga,,,
570329738,True,residential,,False,28.5,"LINESTRING (-68.3264063 -34.6124952, -68.3263182 -34.6124639, -68.3262627 -34.6124274, -68.3262181 -34.6123815, -68.3261767 -34.612332)",,,,
106559913,False,secondary,,False,73.01,"LINESTRING (-68.3278953 -34.6108328, -68.3280728 -34.6107757, -68.3286383 -34.6105937)",Avenida Rivadavia,,,
"[369952978, 1217178646]",True,secondary,,False,41.036,"LINESTRING (-68.3278953 -34.6108328, -68.3278363 -34.6108935, -68.3275711 -34.6109778, -68.3275061 -34.6109984)",Avenida Rivadavia,,,
369952976,True,secondary,roundabout,False,11.962,"LINESTRING (-68.3272327 -34.6108713, -68.3272731 -34.6108579, -68.3273162 -34.6108527, -68.3273596 -34.610856)",,,,
"[1217178649, 94818514]",True,tertiary,,False,41.760000000000005,"LINESTRING (-68.3272327 -34.6108713, -68.327209 -34.6108215, -68.327066 -34.6105217)",Avenida San Martín,,,
369952976,True,secondary,roundabout,False,8.377,"LINESTRING (-68.327456 -34.6111092, -68.3274207 -34.6111332, -68.3273794 -34.6111494)",,,,
"[90356827, 1217178645]",True,secondary,,False,26.6,"LINESTRING (-68.327456 -34.6111092, -68.3275001 -34.6112021, -68.3275265 -34.6112578, -68.327527 -34.6113375)",Avenida San Martín,,,
369952976,True,secondary,roundabout,False,9.261,"LINESTRING (-68.3274749 -34.61092, -68.3274971 -34.6109574, -68.3275061 -34.6109984)",,,,
"[369952979, 1217178647]",True,secondary,,False,40.372,"LINESTRING (-68.3274749 -34.61092, -68.3275358 -34.6109022, -68.3278028 -34.610824, -68.3278953 -34.6108328)",Avenida Rivadavia,,,
106559917,False,residential,,True,44.571,"LINESTRING (-68.3266774 -34.6128676, -68.3267299 -34.6124691)",Aristobulo del Valle,,,
106559917,False,residential,,False,104.864,"LINESTRING (-68.3266774 -34.6128676, -68.3265924 -34.6130969, -68.3264932 -34.6133144, -68.3262694 -34.6137479)",Aristobulo del Valle,,,
106559917,False,residential,,False,44.571,"LINESTRING (-68.3267299 -34.6124691, -68.3266774 -34.6128676)",Aristobulo del Valle,,,
90356596,True,residential,,False,29.843,"LINESTRING (-68.3267299 -34.6124691, -68.3266034 -34.6124893, -68.3264063 -34.6124952)",Luzuriaga,,,
106559915,True,residential,,False,159.06,"LINESTRING (-68.3267299 -34.6124691, -68.3267477 -34.6123374, -68.3268113 -34.6117894, -68.3268454 -34.6117249, -68.3269076 -34.611672, -68.3269536 -34.6116315, -68.3270183 -34.6116026, -68.3274486 -34.6114846, -68.3275802 -34.6114485)",Aristobulo del Valle,,,
369952976,True,secondary,roundabout,False,16.167,"LINESTRING (-68.3273794 -34.6111494, -68.3273212 -34.611157, -68.3272631 -34.6111493, -68.3272109 -34.6111269)",,,,
369952976,True,secondary,roundabout,False,13.462,"LINESTRING (-68.3275061 -34.6109984, -68.3275017 -34.6110386, -68.3274846 -34.6110764, -68.327456 -34.6111092)",,,,
