osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref
54200666,Santa Cecilia,residential,False,False,127.728,,"LINESTRING (-58.8069507 -34.4481309, -58.8057877 -34.4474987)",,
570805991,Florida,residential,False,False,93.959,40,"LINESTRING (-58.8069507 -34.4481309, -58.8063968 -34.4488418)",,
570805992,Florida,residential,False,True,97.753,,"LINESTRING (-58.8069507 -34.4481309, -58.8075281 -34.4473919)",,
179073615,Independencia,residential,False,False,63.647,40,"LINESTRING (-58.8057718 -34.4490908, -58.8063968 -34.4488418)",,
639173511,San Cayetano,residential,False,False,106.397,,"LINESTRING (-58.8057718 -34.4490908, -58.8051951 -34.4482605)",,
179073615,Independencia,residential,False,True,116.21199999999999,40,"LINESTRING (-58.8057718 -34.4490908, -58.8052386 -34.4493553, -58.80465 -34.4495731)",,
54200668,Viamonte,residential,False,False,105.147,,"LINESTRING (-58.80465 -34.4495731, -58.804122 -34.4487337)",,
179073615,Independencia,residential,False,True,109.558,40,"LINESTRING (-58.80465 -34.4495731, -58.8036112 -34.4500599)",,
179073615,Independencia,residential,False,False,116.21199999999999,40,"LINESTRING (-58.80465 -34.4495731, -58.8052386 -34.4493553, -58.8057718 -34.4490908)",,
179073615,Independencia,residential,False,True,63.647,40,"LINESTRING (-58.8063968 -34.4488418, -58.8057718 -34.4490908)",,
570805991,Florida,residential,False,True,93.959,40,"LINESTRING (-58.8063968 -34.4488418, -58.8069507 -34.4481309)",,
570805991,Florida,residential,False,False,111.1,40,"LINESTRING (-58.8063968 -34.4488418, -58.8061411 -34.4491948, -58.8060964 -34.4492566, -58.8057327 -34.4496765)",,
54199661,Manuel Vicente Maza,residential,False,True,100.639,,"LINESTRING (-58.8051951 -34.4482605, -58.8057877 -34.4474987)",,
54200667,San Cayetano,residential,False,False,152.843,,"LINESTRING (-58.8051951 -34.4482605, -58.8038015 -34.4475064)",,
639173511,San Cayetano,residential,False,True,106.397,,"LINESTRING (-58.8051951 -34.4482605, -58.8057718 -34.4490908)",,
639173525,Manuel Vicente Maza,residential,False,False,111.584,,"LINESTRING (-58.8051951 -34.4482605, -58.8050389 -34.4483288, -58.804122 -34.4487337)",,
54201048,Carlos Calvo,residential,False,False,110.297,40,"LINESTRING (-58.8019099 -34.4508448, -58.8013472 -34.4499681)",,
