osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,access
258581669,Alberdi,residential,False,True,48.624,,"LINESTRING (-58.8299331 -34.3795521, -58.830381 -34.3797857)",,
56185239,Bolivia,residential,False,False,121.43,,"LINESTRING (-58.8291818 -34.3805343, -58.8280732 -34.3799381)",,
69288580,Cazenave,residential,False,False,116.074,,"LINESTRING (-58.8291818 -34.3805343, -58.8285064 -34.3814169)",,
69288580,Cazenave,residential,False,True,129.158,,"LINESTRING (-58.8291818 -34.3805343, -58.8299331 -34.3795521)",,
56185238,Islas Malvinas,residential,False,False,117.69,,"LINESTRING (-58.8280732 -34.3799381, -58.8273892 -34.3808334)",40,
56185238,Islas Malvinas,residential,False,True,127.445,,"LINESTRING (-58.8280732 -34.3799381, -58.8288139 -34.3789686)",40,
56185239,Bolivia,residential,False,False,85.76,,"LINESTRING (-58.8280732 -34.3799381, -58.8272902 -34.3795171)",,
56185239,Bolivia,residential,False,True,121.43,,"LINESTRING (-58.8280732 -34.3799381, -58.8291818 -34.3805343)",,
56185233,Pavón,residential,False,False,149.144,,"LINESTRING (-58.8294321 -34.3783913, -58.8280581 -34.377675)",,
56185236,,residential,False,False,84.572,,"LINESTRING (-58.8294321 -34.3783913, -58.8289453 -34.3790371)",,
56185236,,residential,False,True,74.671,,"LINESTRING (-58.8294321 -34.3783913, -58.8298619 -34.3778211)",,
56185233,Pavón,residential,False,True,149.144,,"LINESTRING (-58.8280581 -34.377675, -58.8294321 -34.3783913)",,
265079353,,residential,False,False,84.567,,"LINESTRING (-58.8280581 -34.377675, -58.8275722 -34.3783212)",,
56184095,Saavedra,residential,False,False,123.405,,"LINESTRING (-58.8264911 -34.3777629, -58.8257782 -34.3787039)",,
258581669,Alberdi,residential,False,False,14.368,,"LINESTRING (-58.8264911 -34.3777629, -58.8263582 -34.3776946)",,
258581669,Alberdi,residential,False,True,81.627,,"LINESTRING (-58.8264911 -34.3777629, -58.827246 -34.3781511)",,
258581669,Alberdi,residential,False,False,35.411,,"LINESTRING (-58.8275722 -34.3783212, -58.827246 -34.3781511)",,
258581669,Alberdi,residential,False,True,49.282,,"LINESTRING (-58.8275722 -34.3783212, -58.8280262 -34.3785579)",,
265079353,,residential,False,True,84.567,,"LINESTRING (-58.8275722 -34.3783212, -58.8280581 -34.377675)",,
56185236,,residential,False,False,74.671,,"LINESTRING (-58.8298619 -34.3778211, -58.8294321 -34.3783913)",,
56187012,Vélez Sarsfield,residential,False,False,52.92,,"LINESTRING (-58.8298619 -34.3778211, -58.8293761 -34.3775647)",,
56187012,Vélez Sarsfield,residential,False,True,49.156,,"LINESTRING (-58.8298619 -34.3778211, -58.8303132 -34.3780592)",,
56185238,Islas Malvinas,residential,False,False,127.445,,"LINESTRING (-58.8288139 -34.3789686, -58.8280732 -34.3799381)",40,
258581669,Alberdi,residential,False,False,85.506,,"LINESTRING (-58.8288139 -34.3789686, -58.8280262 -34.3785579)",,
258581669,Alberdi,residential,False,True,14.263,,"LINESTRING (-58.8288139 -34.3789686, -58.8289453 -34.3790371)",,
258581669,Alberdi,residential,False,True,14.368,,"LINESTRING (-58.8263582 -34.3776946, -58.8264911 -34.3777629)",,
56184095,Saavedra,residential,False,False,16.222,,"LINESTRING (-58.8257782 -34.3787039, -58.8256845 -34.3788276)",,
56184095,Saavedra,residential,False,True,123.405,,"LINESTRING (-58.8257782 -34.3787039, -58.8264911 -34.3777629)",,
56185239,Bolivia,residential,False,True,81.158,,"LINESTRING (-58.8257782 -34.3787039, -58.8265191 -34.3791024)",,
56184095,Saavedra,residential,False,False,104.834,,"LINESTRING (-58.8256845 -34.3788276, -58.8250789 -34.379627)",,
56184095,Saavedra,residential,False,True,16.222,,"LINESTRING (-58.8256845 -34.3788276, -58.8257782 -34.3787039)",,
56185243,Perú,residential,False,False,93.768,,"LINESTRING (-58.8256845 -34.3788276, -58.8248227 -34.3783746)",,
56185243,Perú,residential,False,True,108.094,,"LINESTRING (-58.8228385 -34.3773327, -58.8238322 -34.3778546)",,
56185881,Los Mandarinos,residential,False,False,89.639,,"LINESTRING (-58.8228385 -34.3773327, -58.8223185 -34.3780151)",40,permissive
56185880,Caseros,residential,False,False,122.785,,"LINESTRING (-58.8278756 -34.3822415, -58.826747 -34.3816484)",40,
69288580,Cazenave,residential,False,False,114.533,,"LINESTRING (-58.8278756 -34.3822415, -58.8272092 -34.3831124)",,
69288580,Cazenave,residential,False,True,108.435,,"LINESTRING (-58.8278756 -34.3822415, -58.8283659 -34.3816006, -58.8285064 -34.3814169)",,
56185870,Almirante Brown,residential,False,False,93.518,,"LINESTRING (-58.8230483 -34.3822979, -58.8221936 -34.3818399)",,
74445402,Colón,residential,False,False,28.526,,"LINESTRING (-58.8230483 -34.3822979, -58.8228823 -34.3825148)",,
74445402,Colón,residential,False,True,102.42,,"LINESTRING (-58.8230483 -34.3822979, -58.8236444 -34.3815192)",,
56185868,Paraná,residential,False,True,95.598,,"LINESTRING (-58.8214107 -34.3844372, -58.820538 -34.3839677)",,
74445402,Colón,residential,False,False,95.142,,"LINESTRING (-58.8214107 -34.3844372, -58.820857 -34.3851606)",,
74445402,Colón,residential,False,True,132.852,,"LINESTRING (-58.8214107 -34.3844372, -58.8221839 -34.3834271)",,
756573744,,residential,False,False,42.607,,"LINESTRING (-58.8214107 -34.3844372, -58.8218123 -34.3846295)",,
56185238,Islas Malvinas,residential,False,True,117.69,,"LINESTRING (-58.8273892 -34.3808334, -58.8280732 -34.3799381)",40,
56185883,Ecuador,residential,False,False,121.33,,"LINESTRING (-58.8273892 -34.3808334, -58.8285064 -34.3814169)",,
56185883,Ecuador,residential,False,True,86.018,,"LINESTRING (-58.8273892 -34.3808334, -58.8265971 -34.3804198)",,
56185238,Islas Malvinas,residential,False,False,108.21100000000001,,"LINESTRING (-58.8273892 -34.3808334, -58.8268164 -34.3815832, -58.826747 -34.3816484)",40,
56185883,Ecuador,residential,False,True,121.33,,"LINESTRING (-58.8285064 -34.3814169, -58.8273892 -34.3808334)",,
69288580,Cazenave,residential,False,True,116.074,,"LINESTRING (-58.8285064 -34.3814169, -58.8291818 -34.3805343)",,
69288580,Cazenave,residential,False,False,108.435,,"LINESTRING (-58.8285064 -34.3814169, -58.8283659 -34.3816006, -58.8278756 -34.3822415)",,
56185239,Bolivia,residential,False,False,84.463,,"LINESTRING (-58.8272902 -34.3795171, -58.8265191 -34.3791024)",,
56185239,Bolivia,residential,False,True,85.76,,"LINESTRING (-58.8272902 -34.3795171, -58.8280732 -34.3799381)",,
56185884,Quinquela Martín,residential,False,False,118.832,,"LINESTRING (-58.8272902 -34.3795171, -58.8265971 -34.3804198)",40,
56185884,Quinquela Martín,residential,False,True,126.246,,"LINESTRING (-58.8272902 -34.3795171, -58.8280262 -34.3785579)",40,
56185883,Ecuador,residential,False,False,86.018,,"LINESTRING (-58.8265971 -34.3804198, -58.8273892 -34.3808334)",,
56185883,Ecuador,residential,False,True,84.12,,"LINESTRING (-58.8265971 -34.3804198, -58.8258225 -34.3800153)",,
56185884,Quinquela Martín,residential,False,False,110.247,,"LINESTRING (-58.8265971 -34.3804198, -58.8259541 -34.3812573)",40,
56185884,Quinquela Martín,residential,False,True,118.832,,"LINESTRING (-58.8265971 -34.3804198, -58.8272902 -34.3795171)",40,
56185879,Los Ombúes,residential,False,True,125.058,,"LINESTRING (-58.827246 -34.3781511, -58.8265191 -34.3791024)",40,
258581669,Alberdi,residential,False,False,81.627,,"LINESTRING (-58.827246 -34.3781511, -58.8264911 -34.3777629)",,
258581669,Alberdi,residential,False,True,35.411,,"LINESTRING (-58.827246 -34.3781511, -58.8275722 -34.3783212)",,
56185884,Quinquela Martín,residential,False,False,126.246,,"LINESTRING (-58.8280262 -34.3785579, -58.8272902 -34.3795171)",40,
258581669,Alberdi,residential,False,False,49.282,,"LINESTRING (-58.8280262 -34.3785579, -58.8275722 -34.3783212)",,
258581669,Alberdi,residential,False,True,85.506,,"LINESTRING (-58.8280262 -34.3785579, -58.8288139 -34.3789686)",,
56185875,José M. Paz,residential,False,False,124.696,,"LINESTRING (-58.8229175 -34.3808913, -58.8228496 -34.3809968, -58.8221936 -34.3818399)",,
316998191,Avenida Domingo Faustino Sarmiento,secondary,True,False,97.065,RP25,"LINESTRING (-58.8229175 -34.3808913, -58.8228019 -34.3807979, -58.8221615 -34.3802808)",,
56185867,Los Ceibos,residential,False,False,163.235,,"LINESTRING (-58.8214039 -34.3796664, -58.8204272 -34.3808933)",,
316998191,Avenida Domingo Faustino Sarmiento,secondary,True,False,101.86,RP25,"LINESTRING (-58.8214039 -34.3796664, -58.8213376 -34.3796143, -58.8206002 -34.3790346)",,
56185882,Los Fresnos,residential,False,False,93.996,,"LINESTRING (-58.8241009 -34.3793234, -58.8249652 -34.379777)",,
56185882,Los Fresnos,residential,False,True,108.004,,"LINESTRING (-58.8241009 -34.3793234, -58.8231078 -34.3788022)",,
74445407,Portillo,residential,False,False,124.573,,"LINESTRING (-58.8241009 -34.3793234, -58.8248227 -34.3783746)",,
74445407,Portillo,residential,False,True,104.247,,"LINESTRING (-58.8241009 -34.3793234, -58.8234969 -34.3801174)",,
56184095,Saavedra,residential,False,False,94.751,,"LINESTRING (-58.8249652 -34.379777, -58.8244178 -34.3804995)",,
56184095,Saavedra,residential,False,True,19.674,,"LINESTRING (-58.8249652 -34.379777, -58.8250789 -34.379627)",,
56185882,Los Fresnos,residential,False,True,93.996,,"LINESTRING (-58.8249652 -34.379777, -58.8241009 -34.3793234)",,
56184095,Saavedra,residential,False,False,19.674,,"LINESTRING (-58.8250789 -34.379627, -58.8249652 -34.379777)",,
56184095,Saavedra,residential,False,True,104.834,,"LINESTRING (-58.8250789 -34.379627, -58.8256845 -34.3788276)",,
56185883,Ecuador,residential,False,False,80.753,,"LINESTRING (-58.8250789 -34.379627, -58.8258225 -34.3800153)",,
56184095,Saavedra,residential,False,False,9.968,,"LINESTRING (-58.8244178 -34.3804995, -58.8243602 -34.3805755)",,
56184095,Saavedra,residential,False,True,94.751,,"LINESTRING (-58.8244178 -34.3804995, -58.8249652 -34.379777)",,
56185880,Caseros,residential,False,True,80.401,,"LINESTRING (-58.8244178 -34.3804995, -58.8251698 -34.3808705)",40,
74445407,Portillo,residential,False,False,104.247,,"LINESTRING (-58.8234969 -34.3801174, -58.8241009 -34.3793234)",,
85711841,Caseros,residential,False,False,49.288,,"LINESTRING (-58.8234969 -34.3801174, -58.8230445 -34.3798785)",,
85711841,Caseros,residential,False,True,94.188,,"LINESTRING (-58.8234969 -34.3801174, -58.8243602 -34.3805755)",,
74445407,Portillo,residential,False,True,93.112,,"LINESTRING (-58.8234969 -34.3801174, -58.822969 -34.3808112, -58.8229587 -34.3808272)",,
85711841,Caseros,residential,False,True,49.288,,"LINESTRING (-58.8230445 -34.3798785, -58.8234969 -34.3801174)",,
56185879,Los Ombúes,residential,False,False,112.386,,"LINESTRING (-58.8251698 -34.3808705, -58.8258225 -34.3800153)",40,
56185880,Caseros,residential,False,False,80.401,,"LINESTRING (-58.8251698 -34.3808705, -58.8244178 -34.3804995)",40,
56185880,Caseros,residential,False,True,83.847,,"LINESTRING (-58.8251698 -34.3808705, -58.8259541 -34.3812573)",40,
56185879,Los Ombúes,residential,False,True,162.885,,"LINESTRING (-58.8251698 -34.3808705, -58.8244171 -34.381857, -58.8243656 -34.3819122, -58.824318 -34.3819476, -58.8242532 -34.3819841, -58.8241345 -34.3820379)",40,
56185880,Caseros,residential,False,False,83.847,,"LINESTRING (-58.8259541 -34.3812573, -58.8251698 -34.3808705)",40,
56185880,Caseros,residential,False,True,84.769,,"LINESTRING (-58.8259541 -34.3812573, -58.826747 -34.3816484)",40,
56185884,Quinquela Martín,residential,False,True,110.247,,"LINESTRING (-58.8259541 -34.3812573, -58.8265971 -34.3804198)",40,
56185243,Perú,residential,False,False,107.732,,"LINESTRING (-58.8248227 -34.3783746, -58.8238322 -34.3778546)",,
56185243,Perú,residential,False,True,93.768,,"LINESTRING (-58.8248227 -34.3783746, -58.8256845 -34.3788276)",,
74445407,Portillo,residential,False,True,124.573,,"LINESTRING (-58.8248227 -34.3783746, -58.8241009 -34.3793234)",,
56185243,Perú,residential,False,False,108.094,,"LINESTRING (-58.8238322 -34.3778546, -58.8228385 -34.3773327)",,
56185243,Perú,residential,False,True,107.732,,"LINESTRING (-58.8238322 -34.3778546, -58.8248227 -34.3783746)",,
85711838,Los Tilos,residential,False,False,124.588,,"LINESTRING (-58.8238322 -34.3778546, -58.8231078 -34.3788022)",,
56185882,Los Fresnos,residential,False,False,108.004,,"LINESTRING (-58.8231078 -34.3788022, -58.8241009 -34.3793234)",,
56185882,Los Fresnos,residential,False,True,107.905,,"LINESTRING (-58.8231078 -34.3788022, -58.8221156 -34.3782815)",,
85711838,Los Tilos,residential,False,True,124.588,,"LINESTRING (-58.8231078 -34.3788022, -58.8238322 -34.3778546)",,
56185871,Los Fresnos,residential,False,False,103.897,,"LINESTRING (-58.8223185 -34.3780151, -58.821351 -34.3775299)",,
56185881,Los Mandarinos,residential,False,False,34.989,,"LINESTRING (-58.8223185 -34.3780151, -58.8221156 -34.3782815)",40,permissive
56185881,Los Mandarinos,residential,False,True,89.639,,"LINESTRING (-58.8223185 -34.3780151, -58.8228385 -34.3773327)",40,permissive
56185881,Los Mandarinos,residential,False,False,66.482,,"LINESTRING (-58.8221156 -34.3782815, -58.8217299 -34.3787876)",40,permissive
56185881,Los Mandarinos,residential,False,True,34.989,,"LINESTRING (-58.8221156 -34.3782815, -58.8223185 -34.3780151)",40,permissive
56185882,Los Fresnos,residential,False,False,107.905,,"LINESTRING (-58.8221156 -34.3782815, -58.8231078 -34.3788022)",,
56185871,Los Fresnos,residential,False,True,103.897,,"LINESTRING (-58.821351 -34.3775299, -58.8223185 -34.3780151)",,
56185872,Los Naranjos,residential,False,False,97.739,,"LINESTRING (-58.821351 -34.3775299, -58.8207835 -34.3782737)",,
74445402,Colón,residential,False,True,85.702,,"LINESTRING (-58.8203582 -34.3858122, -58.820857 -34.3851606)",,
56185867,Los Ceibos,residential,False,False,95.754,,"LINESTRING (-58.8204272 -34.3808933, -58.8198632 -34.3816178)",,
56185867,Los Ceibos,residential,False,True,163.235,,"LINESTRING (-58.8204272 -34.3808933, -58.8214039 -34.3796664)",,
56185870,Almirante Brown,residential,False,True,96.418,,"LINESTRING (-58.8204272 -34.3808933, -58.8213084 -34.3813655)",,
56185904,Los Castaños,residential,False,False,106.486,,"LINESTRING (-58.8199747 -34.3798412, -58.8206002 -34.3790346)",,
56185904,Los Castaños,residential,False,True,106.486,,"LINESTRING (-58.8206002 -34.3790346, -58.8199747 -34.3798412)",,
316998191,Avenida Domingo Faustino Sarmiento,secondary,True,False,73.101,RP25,"LINESTRING (-58.8206002 -34.3790346, -58.8205217 -34.3789729, -58.8200234 -34.3785812)",,
56186297,Pueyrredón,residential,False,False,130.879,,"LINESTRING (-58.82438 -34.3845669, -58.8231739 -34.3839387)",,
56186296,Córdoba,residential,False,False,114.822,,"LINESTRING (-58.82438 -34.3845669, -58.8242831 -34.3847384, -58.8242471 -34.3847819, -58.8241994 -34.3848252, -58.8241446 -34.3848646, -58.8240409 -34.3849177, -58.8234194 -34.3851698)",,
56186296,Córdoba,residential,False,True,138.566,,"LINESTRING (-58.82438 -34.3845669, -58.8249305 -34.383564, -58.8250235 -34.3834408)",,
56186296,Córdoba,residential,False,True,114.822,,"LINESTRING (-58.8234194 -34.3851698, -58.8240409 -34.3849177, -58.8241446 -34.3848646, -58.8241994 -34.3848252, -58.8242471 -34.3847819, -58.8242831 -34.3847384, -58.82438 -34.3845669)",,
56186298,Lavalle,residential,False,True,107.995,,"LINESTRING (-58.8225421 -34.3847581, -58.8231739 -34.3839387)",40,
56186298,Lavalle,residential,False,False,77.834,,"LINESTRING (-58.8243321 -34.3824489, -58.824205 -34.3825675, -58.8238654 -34.383031)",40,
316998191,Avenida Domingo Faustino Sarmiento,secondary,True,False,121.205,RP25,"LINESTRING (-58.8243321 -34.3824489, -58.8241067 -34.3821358, -58.8237351 -34.3816196, -58.82372 -34.3815986, -58.8236444 -34.3815192)",,
56186298,Lavalle,residential,False,False,119.222,,"LINESTRING (-58.8238654 -34.383031, -58.8231739 -34.3839387)",40,
56186299,Almirante Brown,residential,False,False,106.928,,"LINESTRING (-58.8238654 -34.383031, -58.8228823 -34.3825148)",,
56186298,Lavalle,residential,False,True,77.834,,"LINESTRING (-58.8238654 -34.383031, -58.824205 -34.3825675, -58.8243321 -34.3824489)",40,
56186297,Pueyrredón,residential,False,False,107.19,,"LINESTRING (-58.8231739 -34.3839387, -58.8221839 -34.3834271)",,
56186297,Pueyrredón,residential,False,True,130.879,,"LINESTRING (-58.8231739 -34.3839387, -58.82438 -34.3845669)",,
56186298,Lavalle,residential,False,False,107.995,,"LINESTRING (-58.8231739 -34.3839387, -58.8225421 -34.3847581)",40,
56186298,Lavalle,residential,False,True,119.222,,"LINESTRING (-58.8231739 -34.3839387, -58.8238654 -34.383031)",40,
56185870,Almirante Brown,residential,False,False,96.859,,"LINESTRING (-58.8221936 -34.3818399, -58.8213084 -34.3813655)",,
56185870,Almirante Brown,residential,False,True,93.518,,"LINESTRING (-58.8221936 -34.3818399, -58.8230483 -34.3822979)",,
56185875,José M. Paz,residential,False,False,96.329,,"LINESTRING (-58.8221936 -34.3818399, -58.8216265 -34.3825689)",,
56185875,José M. Paz,residential,False,True,124.696,,"LINESTRING (-58.8221936 -34.3818399, -58.8228496 -34.3809968, -58.8229175 -34.3808913)",,
56186295,Pueyrredón,residential,False,False,94.246,,"LINESTRING (-58.8224809 -34.3830392, -58.8216265 -34.3825689)",,
74445402,Colón,residential,False,False,51.022,,"LINESTRING (-58.8224809 -34.3830392, -58.8221839 -34.3834271)",,
74445402,Colón,residential,False,True,68.971,,"LINESTRING (-58.8224809 -34.3830392, -58.8228823 -34.3825148)",,
56185875,José M. Paz,residential,False,False,184.852,,"LINESTRING (-58.8216265 -34.3825689, -58.820538 -34.3839677)",,
56185875,José M. Paz,residential,False,True,96.329,,"LINESTRING (-58.8216265 -34.3825689, -58.8221936 -34.3818399)",,
56186295,Pueyrredón,residential,False,False,97.34,,"LINESTRING (-58.8216265 -34.3825689, -58.8207352 -34.3820943)",,
56186295,Pueyrredón,residential,False,True,94.246,,"LINESTRING (-58.8216265 -34.3825689, -58.8224809 -34.3830392)",,
56185868,Paraná,residential,False,False,95.598,,"LINESTRING (-58.820538 -34.3839677, -58.8214107 -34.3844372)",,
56185868,Paraná,residential,False,True,89.395,,"LINESTRING (-58.820538 -34.3839677, -58.8197219 -34.3835287)",,
56185875,José M. Paz,residential,False,False,93.146,,"LINESTRING (-58.820538 -34.3839677, -58.8199896 -34.3846726)",,
56185875,José M. Paz,residential,False,True,184.852,,"LINESTRING (-58.820538 -34.3839677, -58.8216265 -34.3825689)",,
56185867,Los Ceibos,residential,False,True,95.754,,"LINESTRING (-58.8198632 -34.3816178, -58.8204272 -34.3808933)",,
56186295,Pueyrredón,residential,False,True,95.973,,"LINESTRING (-58.8198632 -34.3816178, -58.8207352 -34.3820943)",,
56187012,Vélez Sarsfield,residential,False,False,49.156,,"LINESTRING (-58.8303132 -34.3780592, -58.8298619 -34.3778211)",,
56187012,Vélez Sarsfield,residential,False,True,52.92,,"LINESTRING (-58.8293761 -34.3775647, -58.8298619 -34.3778211)",,
56184150,San Martín,residential,True,False,115.292,,"LINESTRING (-58.828829 -34.3843219, -58.8296294 -34.3835227)",,
56184978,Juan León,residential,False,False,114.326,,"LINESTRING (-58.828829 -34.3843219, -58.8297867 -34.3849795)",,
56184978,Juan León,residential,False,True,86.037,,"LINESTRING (-58.828829 -34.3843219, -58.8281082 -34.3838271)",,
69288579,Melo,residential,False,False,35.355,,"LINESTRING (-58.8296294 -34.3835227, -58.8293347 -34.3833179)",40,
147456019,San Martín,residential,False,False,79.814,,"LINESTRING (-58.8296294 -34.3835227, -58.8301808 -34.3829676)",40,
56185881,Los Mandarinos,residential,False,False,86.128,,"LINESTRING (-58.8217299 -34.3787876, -58.8212303 -34.3794433)",40,permissive
56185881,Los Mandarinos,residential,False,True,66.482,,"LINESTRING (-58.8217299 -34.3787876, -58.8221156 -34.3782815)",40,permissive
