osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry
108714014,False,2,Perú,tertiary,40,False,30.648,"LINESTRING (-67.9808238 -38.92877, -67.9811174 -38.9287697, -67.9811781 -38.9287696)"
108714014,False,2,Perú,tertiary,40,True,132.547,"LINESTRING (-67.9808238 -38.92877, -67.9795148 -38.9287715, -67.9792915 -38.9287718)"
107497407,True,1,Capitán Juan José Gómez,residential,40,False,124.88,"LINESTRING (-67.9792839 -38.9361672, -67.9807277 -38.9361736)"
73897350,True,1,Villarino,residential,40,False,53.066,"LINESTRING (-67.9838902 -38.9357104, -67.9838833 -38.9361876)"
107497400,True,2,Juan María Paris,residential,40,False,32.202,"LINESTRING (-67.9838902 -38.9357104, -67.9835179 -38.9357084)"
107497400,True,2,Juan María Paris,residential,40,False,7.24,"LINESTRING (-67.9792875 -38.9356862, -67.9792038 -38.9356858)"
338075241,True,2,Avenida Naciones Unidas,secondary,40,False,53.486,"LINESTRING (-67.9792875 -38.9356862, -67.9792839 -38.9361672)"
108707264,False,2,Paraguay,residential,40,False,117.876,"LINESTRING (-67.9821723 -38.9298272, -67.9808096 -38.9298216)"
108707264,False,2,Paraguay,residential,40,True,120.99,"LINESTRING (-67.9821723 -38.9298272, -67.983571 -38.929833)"
258913328,False,2,Manuel Estrada,residential,40,False,86.1,"LINESTRING (-67.9821723 -38.9298272, -67.9821666 -38.9306015)"
258913328,False,2,Manuel Estrada,residential,40,True,117.724,"LINESTRING (-67.9821723 -38.9298272, -67.9821801 -38.9287685)"
107497389,True,,Juan Bautista Alberdi,residential,,False,57.88,"LINESTRING (-67.9808096 -38.9298216, -67.9808167 -38.9293011)"
108707264,False,2,Paraguay,residential,40,False,127.927,"LINESTRING (-67.9808096 -38.9298216, -67.9793307 -38.9298155)"
108707264,False,2,Paraguay,residential,40,True,117.876,"LINESTRING (-67.9808096 -38.9298216, -67.9821723 -38.9298272)"
107497389,True,,Juan Bautista Alberdi,residential,,False,120.62,"LINESTRING (-67.980746 -38.9346247, -67.9807603 -38.93354)"
108707262,False,2,Juan González Larrosa,tertiary,40,False,120.317,"LINESTRING (-67.980746 -38.9346247, -67.982137 -38.9346318)"
108707262,False,2,Juan González Larrosa,tertiary,40,True,125.472,"LINESTRING (-67.980746 -38.9346247, -67.9792954 -38.9346173)"
108707263,True,2,Chile,residential,40,False,119.773,"LINESTRING (-67.982145 -38.9335468, -67.9807603 -38.93354)"
258913328,False,2,Manuel Estrada,residential,40,False,120.649,"LINESTRING (-67.982145 -38.9335468, -67.982137 -38.9346318)"
258913328,False,2,Manuel Estrada,residential,40,True,119.937,"LINESTRING (-67.982145 -38.9335468, -67.9821529 -38.9324682)"
821209391,False,2,Pastor Bowdler,residential,,False,61.358,"LINESTRING (-67.9776186 -38.9335143, -67.9776218 -38.9329625)"
821209391,False,2,Pastor Bowdler,residential,,True,66.84,"LINESTRING (-67.9776186 -38.9335143, -67.9776151 -38.9341154)"
1158078553,False,,Chile,residential,,False,76.26,"LINESTRING (-67.9776186 -38.9335143, -67.9775296 -38.9335013, -67.9774374 -38.9334827, -67.9773571 -38.9334614, -67.9770154 -38.9333416, -67.976959 -38.9333243, -67.9769009 -38.9333097, -67.9768435 -38.9333001, -67.9767878 -38.9332973)"
1158078553,False,,Chile,residential,,True,48.655,"LINESTRING (-67.9776186 -38.9335143, -67.977697 -38.9335223, -67.9777841 -38.9335289, -67.977869 -38.933531, -67.97818 -38.9335314)"
108707262,False,2,Juan González Larrosa,tertiary,40,False,125.472,"LINESTRING (-67.9792954 -38.9346173, -67.980746 -38.9346247)"
108707262,False,2,Juan González Larrosa,tertiary,40,True,7.274,"LINESTRING (-67.9792954 -38.9346173, -67.9792113 -38.9346169)"
338075241,True,2,Avenida Naciones Unidas,secondary,40,False,99.888,"LINESTRING (-67.9792954 -38.9346173, -67.9792887 -38.9355156)"
108713994,False,2,Bolivia,tertiary,40,False,118.655,"LINESTRING (-67.9821609 -38.9313792, -67.9807892 -38.9313697)"
258913328,False,2,Manuel Estrada,residential,40,False,121.093,"LINESTRING (-67.9821609 -38.9313792, -67.9821529 -38.9324682)"
258913328,False,2,Manuel Estrada,residential,40,True,86.478,"LINESTRING (-67.9821609 -38.9313792, -67.9821666 -38.9306015)"
108713994,False,2,Bolivia,tertiary,40,True,121.405,"LINESTRING (-67.9821609 -38.9313792, -67.9832074 -38.9313865, -67.9835644 -38.931389)"
108713994,False,2,Bolivia,tertiary,40,True,127.141,"LINESTRING (-67.9793194 -38.9313595, -67.9807892 -38.9313697)"
338075241,True,2,Avenida Naciones Unidas,secondary,40,False,52.018,"LINESTRING (-67.9793194 -38.9313595, -67.9793159 -38.9318273)"
"[108713994, 338075867]",False,2,Bolivia,tertiary,40,False,7.404999999999999,"LINESTRING (-67.9793194 -38.9313595, -67.979276 -38.9313592, -67.9792338 -38.9313587)"
108707263,True,2,Chile,residential,40,False,7.318,"LINESTRING (-67.9793033 -38.933533, -67.9792187 -38.9335326)"
338075241,True,2,Avenida Naciones Unidas,secondary,40,False,120.571,"LINESTRING (-67.9793033 -38.933533, -67.9792954 -38.9346173)"
107497389,True,,Juan Bautista Alberdi,residential,,False,86.147,"LINESTRING (-67.9807892 -38.9313697, -67.9807995 -38.930595)"
108713994,False,2,Bolivia,tertiary,40,False,127.141,"LINESTRING (-67.9807892 -38.9313697, -67.9793194 -38.9313595)"
