osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry
155731787,True,Diagonal Lisandro de la Torre,residential,40,False,3.275,,,"LINESTRING (-58.2156632 -34.7608659, -58.215691 -34.7608473)"
136109403,True,Calle 141,residential,,False,133.108,,,"LINESTRING (-58.2165583 -34.7656238, -58.2157538 -34.7666219)"
642408500,False,Avenida 14 - Gastón F. Rigolleau,secondary,60,False,120.807,3,120-07,"LINESTRING (-58.2165583 -34.7656238, -58.2154463 -34.7650357)"
444559067,True,Diagonal Lisandro de la Torre,residential,30,False,144.743,,,"LINESTRING (-58.216706 -34.7599988, -58.2153359 -34.7606526)"
51382383,True,Calle 146,residential,,False,131.287,,,"LINESTRING (-58.2147993 -34.7590358, -58.2140405 -34.7600385)"
51382384,True,Calle 10,residential,,False,131.085,,,"LINESTRING (-58.2147993 -34.7590358, -58.2160217 -34.7596532)"
51382386,True,Calle 11,residential,,False,136.625,,,"LINESTRING (-58.2153359 -34.7606526, -58.2140405 -34.7600385)"
51382387,True,Calle 145,residential,,False,127.571,,,"LINESTRING (-58.2153359 -34.7606526, -58.2160217 -34.7596532)"
51382383,True,Calle 146,residential,,False,133.421,,,"LINESTRING (-58.2140405 -34.7600385, -58.2132543 -34.7610497)"
51382386,True,Calle 11,residential,,False,132.404,,,"LINESTRING (-58.2140405 -34.7600385, -58.2128135 -34.7594047)"
51382384,True,Calle 10,residential,,False,73.38,,,"LINESTRING (-58.2160217 -34.7596532, -58.216706 -34.7599988)"
228267134,True,Diagonal Lisandro de la Torre,residential,40,False,171.219,,120-07,"LINESTRING (-58.2113846 -34.7629279, -58.2115199 -34.7628876, -58.2130131 -34.7621692)"
586744471,False,Avenida 14 - Gastón F. Rigolleau,secondary,60,False,24.527,3,120-07,"LINESTRING (-58.2113846 -34.7629279, -58.2112055 -34.7628205, -58.2111699 -34.7627956)"
228267133,True,Diagonal Lisandro de la Torre,residential,,False,144.253,,,"LINESTRING (-58.2143923 -34.7615374, -58.2130131 -34.7621692)"
155731787,True,Diagonal Lisandro de la Torre,residential,40,False,138.92600000000002,,,"LINESTRING (-58.2143923 -34.7615374, -58.2153839 -34.7610775, -58.2154404 -34.761045, -58.2154957 -34.7610105, -58.2155468 -34.7609742, -58.2155836 -34.7609438, -58.2156175 -34.7609098, -58.2156386 -34.7608869, -58.2156632 -34.7608659)"
"[165261360, 346122042, 165261358, 165261359]",True,,unclassified,40,False,180.303,,,"LINESTRING (-58.2143923 -34.7615374, -58.2141147 -34.7614745, -58.213986 -34.7614425, -58.2139523 -34.7614345, -58.2139159 -34.7614258, -58.2138857 -34.7614221, -58.2138591 -34.7614224, -58.2138255 -34.7614263, -58.2137918 -34.7614381, -58.2132691 -34.7616899, -58.2132004 -34.7617203, -58.2127508 -34.7619038, -58.2126025 -34.7619626)"
136057026,True,Calle 144,residential,,False,126.759,,,"LINESTRING (-58.2152096 -34.7619629, -58.215932 -34.7609896)"
542371332,True,Calle 12,residential,,False,88.39,,,"LINESTRING (-58.2152096 -34.7619629, -58.2143923 -34.7615374)"
155731787,True,Diagonal Lisandro de la Torre,residential,40,False,71.844,,,"LINESTRING (-58.2162788 -34.7605545, -58.2169614 -34.7602336)"
542371332,True,Calle 12,residential,,False,82.002,,,"LINESTRING (-58.2159678 -34.7623577, -58.2152096 -34.7619629)"
1252041335,True,Calle 143,residential,,False,125.913,,,"LINESTRING (-58.2159678 -34.7623577, -58.2152207 -34.7633093)"
542371332,True,Calle 12,residential,,False,118.196,,,"LINESTRING (-58.2170607 -34.7629267, -58.2159678 -34.7623577)"
262616682,True,Avenida 14 - Gastón F. Rigolleau,secondary,60,False,113.066,3,120-07,"LINESTRING (-58.2133011 -34.7639055, -58.2128554 -34.7636752, -58.2128054 -34.7636494, -58.2122534 -34.7633641)"
586744469,True,Calle 13,residential,40,False,12.817,,120-07,"LINESTRING (-58.2130131 -34.7621692, -58.2131329 -34.7622292)"
262616682,True,Avenida 14 - Gastón F. Rigolleau,secondary,60,False,35.551,3,120-07,"LINESTRING (-58.2136304 -34.7640759, -58.2133011 -34.7639055)"
756101712,True,Calle 144,residential,,False,150.455,,,"LINESTRING (-58.2136304 -34.7640759, -58.2144951 -34.7629243)"
444558886,True,Diagonal Lisandro de la Torre,residential,,False,136.278,,,"LINESTRING (-58.2138902 -34.7613438, -58.2126025 -34.7619626)"
444558887,True,Diagonal Lisandro de la Torre,residential,,False,152.802,,,"LINESTRING (-58.2138902 -34.7613438, -58.2153359 -34.7606526)"
"[447941385, 136170511, 165261361, 346122035, 346122046]",True,,unclassified,40,False,180.66899999999998,,,"LINESTRING (-58.2138902 -34.7613438, -58.2139156 -34.7613504, -58.2139334 -34.7613525, -58.2139496 -34.7613516, -58.2139896 -34.7613412, -58.2140437 -34.7613207, -58.2140663 -34.7613107, -58.2145029 -34.7611085, -58.214537 -34.7610967, -58.2145611 -34.7610931, -58.2145852 -34.7610931, -58.2146099 -34.7610959, -58.2146457 -34.7611047, -58.2146762 -34.7611152, -58.2148012 -34.76115, -58.2148539 -34.7611653, -58.214914 -34.7611795, -58.214934 -34.7611816, -58.2149593 -34.7611826, -58.2149989 -34.7611817, -58.2150325 -34.7611771, -58.2150661 -34.7611681, -58.2151251 -34.761143, -58.2153604 -34.7610342, -58.2154447 -34.760994, -58.2155219 -34.7609538, -58.215576 -34.7609194, -58.2155932 -34.7609088, -58.2156632 -34.7608659)"
284287231,True,Diagonal Lisandro de la Torre,secondary,40,False,10.152000000000001,,120-07,"LINESTRING (-58.2110609 -34.7627137, -58.2110388 -34.7627281, -58.2110247 -34.7627403, -58.2110156 -34.7627518, -58.2110066 -34.7627634, -58.2109858 -34.76278)"
165665296,True,Calle 149,residential,,False,82.077,,,"LINESTRING (-58.2081011 -34.7611687, -58.2076262 -34.7617953)"
