osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width
463770641,False,4,RP27,Avenida del Libertador,primary,60,False,7.57,"LINESTRING (-58.4995476 -34.4759233, -58.4996124 -34.4758811)",,
"[970065925, 969318734]",False,4,RP27,Avenida del Libertador,primary,60,True,39.247,"LINESTRING (-58.4995476 -34.4759233, -58.4994274 -34.4760084, -58.4993276 -34.4760713, -58.4992152 -34.4761456)",,
27601724,True,,,Rafael Obligado,residential,40,False,67.493,"LINESTRING (-58.5091644 -34.4725271, -58.5086467 -34.4729587)",,
257816202,True,2,RP4,Roque Sáenz Peña,secondary,,False,117.671,"LINESTRING (-58.5091644 -34.4725271, -58.5080728 -34.4719703)",,
132652270,False,2,,Perú,tertiary,20,False,62.855000000000004,"LINESTRING (-58.506448 -34.4801061, -58.5062172 -34.4799855, -58.5058688 -34.4798035)",,
970114097,True,2,,Avenida Santa Fe,secondary,20,False,72.197,"LINESTRING (-58.506448 -34.4801061, -58.5065386 -34.4800206, -58.5066447 -34.4799629, -58.506775 -34.4799268, -58.5069063 -34.4799257, -58.507031 -34.4799466, -58.5071468 -34.4799892)",circular,
970114015,True,2,,Manzone,residential,40,False,119.88,"LINESTRING (-58.5050216 -34.479339, -58.506006 -34.4786292)",,
135805902,False,2,,Perú,tertiary,30,True,38.111000000000004,"LINESTRING (-58.5050216 -34.479339, -58.5049125 -34.4792767, -58.5048855 -34.4792605, -58.5046855 -34.4791373)",,
970082214,True,2,,Perú,tertiary,,False,92.946,"LINESTRING (-58.5038454 -34.4786692, -58.5046855 -34.4791373)",,
436141031,False,,,Ricardo Gutiérrez,residential,,False,73.51599999999999,"LINESTRING (-58.5008517 -34.477051, -58.5010367 -34.4767813, -58.5011195 -34.4766016, -58.5011263 -34.4765208, -58.5010908 -34.4764484)",,
970073775,True,2,,Perú,tertiary,,False,99.633,"LINESTRING (-58.5008517 -34.477051, -58.5014029 -34.477352, -58.5017578 -34.4775459)",,
520116150,True,,,Eduardo Costa,residential,40,False,128.797,"LINESTRING (-58.5046855 -34.4791373, -58.5036525 -34.4799225)",,20
640110206,False,,,Eduardo Costa,residential,40,True,36.797,"LINESTRING (-58.5046855 -34.4791373, -58.5049831 -34.4789152)",,18
135805902,False,2,,Perú,tertiary,30,False,38.111000000000004,"LINESTRING (-58.5046855 -34.4791373, -58.5048855 -34.4792605, -58.5049125 -34.4792767, -58.5050216 -34.479339)",,
26290341,True,2,,Avenida Santa Fe,secondary,20,False,35.589,"LINESTRING (-58.5072413 -34.4800451, -58.5073004 -34.4801011, -58.5073604 -34.4802071, -58.5073823 -34.4802576, -58.5074018 -34.4803311)",circular,
"[290620970, 472853413]",True,3,,Avenida Santa Fe,secondary,60,False,90.23000000000002,"LINESTRING (-58.5072413 -34.4800451, -58.5069675 -34.4803483, -58.5067543 -34.4805848, -58.5066709 -34.4807054)",,
955311609,True,2,,Avenida Santa Fe,secondary,20,False,70.322,"LINESTRING (-58.5073437 -34.4805821, -58.5072601 -34.480674, -58.5071773 -34.4807214, -58.5070886 -34.4807497, -58.5069823 -34.4807658, -58.5068848 -34.4807631, -58.5067937 -34.4807486, -58.5066709 -34.4807054)",circular,
955311611,True,2,,Avenida Santa Fe,secondary,20,False,16.379,"LINESTRING (-58.5074018 -34.4803311, -58.5074054 -34.4803966, -58.5073964 -34.4804617, -58.5073958 -34.4804779)",circular,
54356627,False,,,Escalada,residential,40,False,113.335,"LINESTRING (-58.5092621 -34.4748897, -58.509879 -34.4740064)",,
36354220,False,,,Estanislao del Campo,residential,40,False,77.67699999999999,"LINESTRING (-58.5092621 -34.4748897, -58.5088262 -34.4747365, -58.5084697 -34.4746446)",,
36354663,True,,,Belisario Roldán,residential,40,False,40.111,"LINESTRING (-58.5065321 -34.4789176, -58.5068962 -34.4791177)",,15
132681522,True,,,Albarellos,residential,40,False,115.76,"LINESTRING (-58.5065321 -34.4789176, -58.5058688 -34.4798035)",,15
30260162,True,,,Intendente Alfaro,residential,40,False,120.353,"LINESTRING (-58.5042032 -34.4799707, -58.5053101 -34.4805529)",,
54359121,True,2,,Manzone,residential,40,False,102.768,"LINESTRING (-58.5042032 -34.4799707, -58.5050216 -34.479339)",,
54359121,True,2,,Manzone,residential,40,False,102.559,"LINESTRING (-58.5033577 -34.4805748, -58.5042032 -34.4799707)",,
36354663,True,,,Belisario Roldán,residential,40,False,57.913,"LINESTRING (-58.506006 -34.4786292, -58.5065321 -34.4789176)",,15
378845472,False,2,,Manzone,residential,40,False,110.579,"LINESTRING (-58.506006 -34.4786292, -58.5069072 -34.4779681)",,
378845472,False,2,,Manzone,residential,40,False,108.591,"LINESTRING (-58.5069072 -34.4779681, -58.5077816 -34.4773092)",,
378845472,False,2,,Manzone,residential,40,True,110.579,"LINESTRING (-58.5069072 -34.4779681, -58.506006 -34.4786292)",,
54356276,True,,,Intendente Alfaro,residential,40,False,113.916,"LINESTRING (-58.502088 -34.4790784, -58.5010426 -34.4785244)",,
132363905,True,,,General Paunero,residential,,False,125.535,"LINESTRING (-58.502088 -34.4790784, -58.5027778 -34.4781031)",,
54356276,True,,,Intendente Alfaro,residential,40,False,97.214,"LINESTRING (-58.5010426 -34.4785244, -58.5001585 -34.4780415)",,
132363907,True,,,José Manuel Estrada,residential,40,False,113.578,"LINESTRING (-58.5010426 -34.4785244, -58.5004288 -34.4794117)",,
54356276,True,,,Intendente Alfaro,residential,40,False,104.59,"LINESTRING (-58.5001585 -34.4780415, -58.4992073 -34.477522)",,
468195372,True,,,Ricardo Gutiérrez,residential,,False,127.153,"LINESTRING (-58.5001585 -34.4780415, -58.5008517 -34.477051)",,
452499145,False,,,Eduardo Costa,residential,40,True,107.744,"LINESTRING (-58.5027657 -34.4805585, -58.5027971 -34.4805349, -58.5036525 -34.4799225)",,
36124701,True,,,General Justo José de Urquiza,residential,40,False,135.515,"LINESTRING (-58.5014959 -34.4799343, -58.5027657 -34.4805585)",,
132363905,True,,,General Paunero,residential,,False,109.559,"LINESTRING (-58.5014959 -34.4799343, -58.502088 -34.4790784)",,
