osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,tunnel
532250947,True,La Rioja,residential,20,False,129.46699999999998,"LINESTRING (-58.4075944 -34.6208655, -58.4077237 -34.6201015, -58.4077895 -34.6197123)",2,,
532250950,True,La Rioja,residential,40,False,129.05,"LINESTRING (-58.4073739 -34.6220118, -58.4074754 -34.621484, -58.4075944 -34.6208655)",2,,
325125730,True,Esteban de Luca,residential,40,False,51.029,"LINESTRING (-58.4037578 -34.6277532, -58.4038384 -34.6272991)",,,
463899915,True,Pavón,tertiary,40,False,102.427,"LINESTRING (-58.4037578 -34.6277532, -58.4026514 -34.627613)",,,
898593433,True,Estados Unidos,residential,40,False,127.456,"LINESTRING (-58.3988501 -34.619638, -58.3974591 -34.6195788)",,,
18905925,True,Pichincha,residential,40,False,130.258,"LINESTRING (-58.3988501 -34.619638, -58.3985404 -34.6206403, -58.3985007 -34.6207736)",2,,
47521371,True,Humberto I,residential,40,False,129.159,"LINESTRING (-58.398199 -34.6218845, -58.3995927 -34.6220684)",2,,
18905925,True,Pichincha,residential,40,False,152.162,"LINESTRING (-58.398199 -34.6218845, -58.397898 -34.6229349, -58.3978216 -34.6232172)",2,,
10065678,True,Saavedra,residential,40,False,144.684,"LINESTRING (-58.4017804 -34.6210393, -58.4021731 -34.6197789)",,,
18905228,True,Carlos Calvo,residential,30,False,93.468,"LINESTRING (-58.4017804 -34.6210393, -58.402653 -34.621111, -58.4027939 -34.6211374)",,,
898593433,True,Estados Unidos,residential,40,False,116.752,"LINESTRING (-58.4021731 -34.6197789, -58.4010589 -34.6197318, -58.4008989 -34.619725)",,,
972081051,True,Saavedra,residential,40,False,150.232,"LINESTRING (-58.4009816 -34.6236096, -58.4013886 -34.6223007)",,,
240742548,True,Avenida San Juan,primary,60,False,50.550999999999995,"LINESTRING (-58.4009816 -34.6236096, -58.400693 -34.6235728, -58.4005899 -34.6235598, -58.4004356 -34.6235403)",4,,
48397504,True,Pichincha,residential,40,False,141.494,"LINESTRING (-58.3978216 -34.6232172, -58.3974974 -34.6244614)",,,
240742548,True,Avenida San Juan,primary,60,False,135.287,"LINESTRING (-58.3992832 -34.6234005, -58.398498 -34.6233044, -58.3980412 -34.6232476, -58.3978216 -34.6232172)",4,,
335801181,True,Matheu,residential,40,False,150.80599999999998,"LINESTRING (-58.3992832 -34.6234005, -58.3995561 -34.6222259, -58.3995927 -34.6220684)",,,
18905228,True,Carlos Calvo,residential,30,False,89.371,"LINESTRING (-58.3998283 -34.6208826, -58.4008 -34.6209636)",,,
666475679,True,Matheu,residential,40,False,133.695,"LINESTRING (-58.3998283 -34.6208826, -58.3999466 -34.6196842)",,,
47413568,True,Avenida San Juan,primary,60,False,49.838,"LINESTRING (-58.4040331 -34.6239821, -58.4034929 -34.6239248)",4,,
532250939,True,Carlos Calvo,residential,30,False,112.113,"LINESTRING (-58.4061767 -34.6217974, -58.4073739 -34.6220118)",,,
444219291,True,Deán Funes,residential,30,False,132.808,"LINESTRING (-58.4061767 -34.6217974, -58.4060208 -34.6229, -58.4060083 -34.6229837)",,,
47413568,True,Avenida San Juan,primary,60,False,166.757,"LINESTRING (-58.4058358 -34.6242022, -58.4040331 -34.6239821)",4,,
47413571,True,Deán Funes,residential,30,False,174.924,"LINESTRING (-58.4058358 -34.6242022, -58.4056256 -34.6255999, -58.4056215 -34.6256304, -58.4056018 -34.6257635)",,,
10065783,True,Alberti,residential,40,False,149.514,"LINESTRING (-58.4004356 -34.6235403, -58.4006265 -34.6222049)",2,,
240742548,True,Avenida San Juan,primary,60,False,106.588,"LINESTRING (-58.4004356 -34.6235403, -58.3992832 -34.6234005)",4,,
898593433,True,Estados Unidos,residential,40,False,100.468,"LINESTRING (-58.3999466 -34.6196842, -58.3990347 -34.6196458, -58.3990094 -34.6196447, -58.3988501 -34.619638)",,,
898593433,True,Estados Unidos,residential,40,False,87.26,"LINESTRING (-58.4008989 -34.619725, -58.3999466 -34.6196842)",,,
18905228,True,Carlos Calvo,residential,30,False,90.106,"LINESTRING (-58.4008 -34.6209636, -58.4017804 -34.6210393)",,,
647946354,True,Alberti,residential,40,False,138.023,"LINESTRING (-58.4008 -34.6209636, -58.4008989 -34.619725)",2,,
18905228,True,Carlos Calvo,residential,30,False,122.086,"LINESTRING (-58.3985007 -34.6207736, -58.3998283 -34.6208826)",,,
18905925,True,Pichincha,residential,40,False,126.574,"LINESTRING (-58.3985007 -34.6207736, -58.398199 -34.6218845)",2,,
666475679,True,Matheu,residential,40,False,133.606,"LINESTRING (-58.3995927 -34.6220684, -58.3998283 -34.6208826)",,,
666475682,True,Humberto I,residential,40,False,95.811,"LINESTRING (-58.3995927 -34.6220684, -58.4004664 -34.6221865, -58.4006265 -34.6222049)",2,,
18906037,True,Catamarca,residential,40,False,141.042,"LINESTRING (-58.4043184 -34.6227356, -58.4040331 -34.6239821)",2,,
451270678,True,Humberto I,residential,40,False,157.075,"LINESTRING (-58.4043184 -34.6227356, -58.4058051 -34.6229558, -58.4060083 -34.6229837)",,,
18906037,True,Catamarca,residential,40,False,141.198,"LINESTRING (-58.4044936 -34.6214744, -58.4044911 -34.6215654, -58.4043184 -34.6227356)",2,,
532250943,True,Carlos Calvo,residential,20,False,158.145,"LINESTRING (-58.4044936 -34.6214744, -58.4060176 -34.6217688, -58.4060539 -34.6217753, -58.4061767 -34.6217974)",,,
18906037,True,Catamarca,residential,40,False,146.161,"LINESTRING (-58.4047941 -34.6201847, -58.4044951 -34.6213955, -58.4044936 -34.6214744)",2,,
47414709,True,Estados Unidos,residential,40,False,151.648,"LINESTRING (-58.4047941 -34.6201847, -58.4033845 -34.6198327, -58.403201 -34.6198199)",,,
972081050,True,Saavedra,residential,30,False,144.771,"LINESTRING (-58.4013886 -34.6223007, -58.4017804 -34.6210393)",,,
273892887,True,Humberto I,residential,40,False,101.582,"LINESTRING (-58.4013886 -34.6223007, -58.402151 -34.622389, -58.4021926 -34.6223959, -58.4022554 -34.6224044, -58.402487 -34.6224327)",,,
444219291,True,Deán Funes,residential,30,False,136.408,"LINESTRING (-58.4060083 -34.6229837, -58.4058828 -34.6238828, -58.4058358 -34.6242022)",,,
451270678,True,Humberto I,residential,40,False,114.803,"LINESTRING (-58.4060083 -34.6229837, -58.4070402 -34.6231657, -58.4072359 -34.6231967)",,,
18906806,True,Deán Funes,residential,30,False,138.857,"LINESTRING (-58.4062666 -34.6205511, -58.4061978 -34.6216266, -58.4061945 -34.6216804, -58.4061767 -34.6217974)",2,,
47414709,True,Estados Unidos,residential,40,False,140.769,"LINESTRING (-58.4062666 -34.6205511, -58.40495 -34.6202215, -58.4047941 -34.6201847)",,,
18905228,True,Carlos Calvo,residential,30,False,126.126,"LINESTRING (-58.3971262 -34.620689, -58.3985007 -34.6207736)",,,
532833429,True,Pasco,residential,20,False,127.154,"LINESTRING (-58.3971262 -34.620689, -58.397436 -34.6196633, -58.3974591 -34.6195788)",,,
532250950,True,La Rioja,residential,40,False,132.359,"LINESTRING (-58.4072359 -34.6231967, -58.4073739 -34.6220118)",2,,
532250950,True,La Rioja,residential,40,False,130.523,"LINESTRING (-58.4070928 -34.6243646, -58.4072359 -34.6231967)",2,,
591140415,True,Avenida San Juan,primary,60,False,116.427,"LINESTRING (-58.4070928 -34.6243646, -58.4058358 -34.6242022)",4,,
647946358,True,Constitución,residential,40,False,123.862,"LINESTRING (-58.4067727 -34.627181, -58.4054404 -34.6269837)",,,
48069283,True,La Rioja,residential,40,False,142.191,"LINESTRING (-58.4067727 -34.627181, -58.4068912 -34.6261384, -58.4068964 -34.6260924, -58.4069174 -34.6259078)",2,,
47413572,True,Deán Funes,residential,30,False,108.235,"LINESTRING (-58.4054404 -34.6269837, -58.4053052 -34.6279507)",,,
647946358,True,Constitución,residential,40,False,139.73,"LINESTRING (-58.4054404 -34.6269837, -58.4039396 -34.6267514)",,,
463899915,True,Pavón,tertiary,40,False,91.80799999999999,"LINESTRING (-58.4053052 -34.6279507, -58.4046782 -34.6278759, -58.4043122 -34.6278322)",,,
240588974,True,Cochabamba,residential,40,False,131.802,"LINESTRING (-58.4041789 -34.625579, -58.4056018 -34.6257635)",,,
647946358,True,Constitución,residential,40,False,97.568,"LINESTRING (-58.4039396 -34.6267514, -58.4028914 -34.6265903)",,,
"[325125730, 1234512573, 1234512574]",True,Esteban de Luca,residential,40,False,132.196,"LINESTRING (-58.4039396 -34.6267514, -58.4039931 -34.6264697, -58.404086 -34.6260063, -58.4041789 -34.625579)",,,
259235757,True,Constitución,residential,40,False,154.976,"LINESTRING (-58.3989258 -34.6259638, -58.3972537 -34.6257418)",,,
"[899694912, 899694913, 335801181]",True,Matheu,residential,40,False,151.30700000000002,"LINESTRING (-58.3989258 -34.6259638, -58.3989772 -34.6255298, -58.399041 -34.6250583, -58.3991048 -34.6246111)",,,
48397504,True,Pichincha,residential,40,False,131.349,"LINESTRING (-58.3972537 -34.6257418, -58.397079 -34.626749, -58.3970509 -34.6269112)",,,
532250924,True,Matheu,residential,20,False,133.183,"LINESTRING (-58.398766 -34.6271543, -58.3989258 -34.6259638)",,,
335801174,True,Pavón,tertiary,40,False,159.277,"LINESTRING (-58.398766 -34.6271543, -58.3971967 -34.6269233, -58.3970509 -34.6269112)",,,
253046616,True,Catamarca,residential,40,False,115.82,"LINESTRING (-58.4028914 -34.6265903, -58.4026514 -34.627613)",,,
647946355,True,Constitución,residential,40,False,121.776,"LINESTRING (-58.4028914 -34.6265903, -58.4015844 -34.6263837)",,,
259235759,True,Constitución,residential,40,False,85.929,"LINESTRING (-58.4077071 -34.6272582, -58.406925 -34.6271959, -58.4067727 -34.627181)",,,
48447106,True,Alberti,residential,40,False,132.123,"LINESTRING (-58.3999194 -34.6284834, -58.4001092 -34.6273055)",,,
"[469878506, 23054572]",True,,motorway_link,,False,325.109,"LINESTRING (-58.4030741 -34.6258179, -58.403099 -34.6258706, -58.4031214 -34.6258983, -58.4031421 -34.6259136, -58.4031848 -34.6259241, -58.4033531 -34.6259519, -58.4051042 -34.626165, -58.4053805 -34.6262103, -58.405804 -34.6262942, -58.4064863 -34.6264629)",1,yes,
"[773030560, 773030559, 647946359]",True,Catamarca,residential,40,False,61.522999999999996,"LINESTRING (-58.4030741 -34.6258179, -58.4030467 -34.6259467, -58.4029689 -34.6262712, -58.4029477 -34.6263613)",,,culvert
647946351,True,Catamarca,residential,40,False,25.979000000000003,"LINESTRING (-58.4029477 -34.6263613, -58.4029412 -34.6263877, -58.4028914 -34.6265903)",,,
72491400,True,Avenida Juan de Garay,secondary,60,False,120.64500000000001,"LINESTRING (-58.3986124 -34.6283435, -58.3987297 -34.6283646, -58.3993393 -34.6284207, -58.3997099 -34.6284608, -58.3997714 -34.6284681, -58.3999194 -34.6284834)",2,,
1253162709,True,Matheu,residential,40,False,132.978,"LINESTRING (-58.3986124 -34.6283435, -58.3987233 -34.6274851, -58.3987372 -34.6273756, -58.398766 -34.6271543)",,,
28832866,True,Saavedra,residential,40,False,154.846,"LINESTRING (-58.4010627 -34.6250294, -58.4012966 -34.6236502)",,,
898569298,True,Cochabamba,residential,40,False,74.261,"LINESTRING (-58.4010627 -34.6250294, -58.4018523 -34.6251838)",,,
48397535,True,Avenida San Juan,primary,60,False,29.175,"LINESTRING (-58.4012966 -34.6236502, -58.4009816 -34.6236096)",4,,
"[647946360, 23054573, 623832941, 623832942]",True,,motorway_link,"['20', '60', '40']",False,318.617,"LINESTRING (-58.4063941 -34.6266128, -58.4059699 -34.6266276, -58.4058562 -34.6266267, -58.4057211 -34.6266232, -58.4055743 -34.6266153, -58.4052578 -34.6265939, -58.4040136 -34.6264309, -58.4035587 -34.626367, -58.4031995 -34.6263248, -58.4031311 -34.6263228, -58.4030919 -34.6263256, -58.4030406 -34.6263298, -58.4030029 -34.6263418, -58.4029477 -34.6263613)",1,yes,
1234504854,False,Avenida Chiclana,tertiary,60,True,68.945,"LINESTRING (-58.4043122 -34.6278322, -58.4047553 -34.6283337)",4,,
463899915,True,Pavón,tertiary,40,False,51.49,"LINESTRING (-58.4043122 -34.6278322, -58.4038674 -34.6277655, -58.4037578 -34.6277532)",,,
558171418,False,Avenida Chiclana,tertiary,60,False,73.443,"LINESTRING (-58.4043122 -34.6278322, -58.4042257 -34.6277335, -58.4039681 -34.6274395, -58.4038384 -34.6272991)",4,,
325125730,True,Esteban de Luca,residential,40,False,61.602000000000004,"LINESTRING (-58.4038384 -34.6272991, -58.4039178 -34.6268696, -58.4039396 -34.6267514)",,,
558171418,False,Avenida Chiclana,tertiary,60,True,73.443,"LINESTRING (-58.4038384 -34.6272991, -58.4039681 -34.6274395, -58.4042257 -34.6277335, -58.4043122 -34.6278322)",4,,
532250931,True,Avenida Jujuy,secondary,60,False,119.883,"LINESTRING (-58.4015844 -34.6263837, -58.4013458 -34.6274438)",4,,
647946355,True,Constitución,residential,40,False,129.78,"LINESTRING (-58.4015844 -34.6263837, -58.4002747 -34.626173, -58.4001955 -34.6261503)",,,
666477144,True,Pavón,tertiary,40,False,114.187,"LINESTRING (-58.4013458 -34.6274438, -58.4005593 -34.6273555, -58.4001092 -34.6273055)",,,
666477144,True,Pavón,tertiary,40,False,124.046,"LINESTRING (-58.4001092 -34.6273055, -58.398766 -34.6271543)",,,
48447106,True,Alberti,residential,40,False,128.70100000000002,"LINESTRING (-58.4001092 -34.6273055, -58.4001813 -34.6264143, -58.4001875 -34.6263203, -58.4001955 -34.6261503)",,,
647946356,True,Alberti,residential,40,False,40.408,"LINESTRING (-58.4001955 -34.6261503, -58.4002101 -34.6257871)",,,
259235757,True,Constitución,residential,40,False,118.106,"LINESTRING (-58.4001955 -34.6261503, -58.4000695 -34.6261189, -58.3989258 -34.6259638)",,,
48069283,True,La Rioja,residential,40,False,109.24600000000001,"LINESTRING (-58.4069816 -34.6253428, -58.4070677 -34.6245847, -58.4070928 -34.6243646)",2,,
"[899694914, 899694915, 647946356]",True,Alberti,residential,40,False,76.751,"LINESTRING (-58.4002101 -34.6257871, -58.4002124 -34.6257492, -58.4002328 -34.6254036, -58.4002487 -34.6250976)",,,
899694914,True,Alberti,residential,40,False,28.292,"LINESTRING (-58.4002487 -34.6250976, -58.400262 -34.6248434)",,,
457774119,True,La Rioja,residential,40,False,17.494,"LINESTRING (-58.4066529 -34.6282537, -58.4066725 -34.6280972)",,,
457774122,True,Oruro,residential,40,False,21.183,"LINESTRING (-58.4066529 -34.6282537, -58.406806 -34.6281108)",,,
886534190,True,Pavón,tertiary,30,False,126.161,"LINESTRING (-58.4066725 -34.6280972, -58.4053052 -34.6279507)",,,
457774119,True,La Rioja,residential,40,False,102.289,"LINESTRING (-58.4066725 -34.6280972, -58.4067603 -34.6272945, -58.4067727 -34.627181)",,,
457774122,True,Oruro,residential,40,False,125.642,"LINESTRING (-58.406806 -34.6281108, -58.4077071 -34.6272582)",,,
886534190,True,Pavón,tertiary,30,False,12.308,"LINESTRING (-58.406806 -34.6281108, -58.4066725 -34.6280972)",,,
666475671,True,Matheu,residential,40,False,10.916,"LINESTRING (-58.3985936 -34.6284404, -58.3986052 -34.6283902, -58.3986124 -34.6283435)",,,
1234504854,False,Avenida Chiclana,tertiary,60,False,68.945,"LINESTRING (-58.4047553 -34.6283337, -58.4043122 -34.6278322)",4,,
