osmid,oneway,name,highway,reversed,length,ref,geometry,bridge,junction
124468035,True,Rivera Indarte,residential,False,148.536,,"LINESTRING (-62.6870479 -32.6256129, -62.6869329 -32.6269452)",,
784586330,False,Avenida Italia,tertiary,True,139.282,,"LINESTRING (-62.6870479 -32.6256129, -62.6885308 -32.6257088)",,
784586330,False,Avenida Italia,tertiary,False,139.282,,"LINESTRING (-62.6885308 -32.6257088, -62.6870479 -32.6256129)",,
784586330,False,Avenida Italia,tertiary,True,118.371,,"LINESTRING (-62.6885308 -32.6257088, -62.6897895 -32.625806)",,
244768623,False,Avenida Italia,tertiary,False,23.924,,"LINESTRING (-62.6900439 -32.6258256, -62.6897895 -32.625806)",,
124468035,True,Rivera Indarte,residential,False,142.285,,"LINESTRING (-62.6869329 -32.6269452, -62.6868223 -32.6282214)",,
389641433,True,Salta,residential,False,149.04,,"LINESTRING (-62.6869329 -32.6269452, -62.6853472 -32.626831)",,
244768632,False,Bulevar Hilario Ascasubi,secondary,False,144.749,,"LINESTRING (-62.6852304 -32.6281125, -62.6851131 -32.6294105)",,
244768632,False,Bulevar Hilario Ascasubi,secondary,True,142.916,,"LINESTRING (-62.6852304 -32.6281125, -62.6853472 -32.626831)",,
254290402,True,Tucumán,residential,False,149.568,,"LINESTRING (-62.6852304 -32.6281125, -62.6868223 -32.6282214)",,
148885289,True,Córdoba,tertiary,False,150.023,,"LINESTRING (-62.6867115 -32.6295012, -62.6851131 -32.6294105)",,
241334147,True,Mitre,residential,False,145.689,,"LINESTRING (-62.6867115 -32.6295012, -62.6865898 -32.6308074)",,
148885289,True,Córdoba,tertiary,False,137.616,,"LINESTRING (-62.6881749 -32.6296142, -62.6867115 -32.6295012)",,
241334583,True,Ameguino,residential,False,145.146,,"LINESTRING (-62.6881749 -32.6296142, -62.6882996 -32.6283131)",,
148885289,True,Córdoba,tertiary,False,143.447,,"LINESTRING (-62.6897029 -32.6297051, -62.6881749 -32.6296142)",,
241336283,True,Alberdi,residential,False,144.715,,"LINESTRING (-62.6897029 -32.6297051, -62.6898247 -32.6284077)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,False,143.137,,"LINESTRING (-62.6848838 -32.6319759, -62.6847751 -32.6332599)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,True,141.282,,"LINESTRING (-62.6848838 -32.6319759, -62.6849954 -32.6307088)",,
124470258,True,Hipólito Yrigoyen,residential,False,148.93,,"LINESTRING (-62.6864696 -32.6320777, -62.6848838 -32.6319759)",,
241334153,True,Mitre,residential,False,142.983,,"LINESTRING (-62.6864696 -32.6320777, -62.6863482 -32.6333595)",,
124469472,True,Lamadrid,residential,False,143.108,,"LINESTRING (-62.6837119 -32.6280132, -62.6835931 -32.6292963)",,
241342964,True,Avellaneda,residential,False,142.631,,"LINESTRING (-62.6837119 -32.6280132, -62.6852304 -32.6281125)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,False,142.44,,"LINESTRING (-62.6847751 -32.6332599, -62.6846582 -32.6345371)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,True,143.137,,"LINESTRING (-62.6847751 -32.6332599, -62.6848838 -32.6319759)",,
241337702,True,Entre Ríos,residential,False,147.724,,"LINESTRING (-62.6847751 -32.6332599, -62.6863482 -32.6333595)",,
241337702,True,Entre Ríos,residential,False,141.582,,"LINESTRING (-62.6863482 -32.6333595, -62.6878559 -32.633455)",,
124470943,True,25 de Mayo,residential,False,142.842,,"LINESTRING (-62.6878559 -32.633455, -62.6879717 -32.6321741)",,
241337702,True,Entre Ríos,residential,False,141.338,,"LINESTRING (-62.6878559 -32.633455, -62.689361 -32.6335503)",,
241337702,True,Entre Ríos,residential,False,140.887,,"LINESTRING (-62.6909262 -32.6336494, -62.6924265 -32.6337445)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,True,142.44,,"LINESTRING (-62.6846582 -32.6345371, -62.6847751 -32.6332599)",,
124470258,True,Hipólito Yrigoyen,residential,False,141.162,,"LINESTRING (-62.6894748 -32.6322705, -62.6879717 -32.6321741)",,
124470945,True,General Paz,residential,False,142.492,,"LINESTRING (-62.6894748 -32.6322705, -62.6895882 -32.6309926)",,
124470258,True,Hipólito Yrigoyen,residential,False,141.819,,"LINESTRING (-62.692551 -32.6324678, -62.6910409 -32.632371)",,
254290401,True,San Martín,secondary,False,85.941,RP3,"LINESTRING (-62.692551 -32.6324678, -62.6926151 -32.6316968)",,
138285104,True,Vélez Sarsfield,residential,False,142.907,,"LINESTRING (-62.6851131 -32.6294105, -62.6835931 -32.6292963)",,
244768632,False,Bulevar Hilario Ascasubi,secondary,True,144.749,,"LINESTRING (-62.6851131 -32.6294105, -62.6852304 -32.6281125)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,False,144.784,,"LINESTRING (-62.6851131 -32.6294105, -62.6850695 -32.6298914, -62.6849954 -32.6307088)",,
148885288,True,Córdoba,tertiary,False,24.525,RP3,"LINESTRING (-62.6930394 -32.6299205, -62.6927776 -32.6299146)",,
241334583,True,Ameguino,residential,False,141.722,,"LINESTRING (-62.6882996 -32.6283131, -62.6884243 -32.6270429)",,
254290402,True,Tucumán,residential,False,143.208,,"LINESTRING (-62.6882996 -32.6283131, -62.6898247 -32.6284077)",,
124470258,True,Hipólito Yrigoyen,residential,False,141.069,,"LINESTRING (-62.6879717 -32.6321741, -62.6864696 -32.6320777)",,
124470943,True,25 de Mayo,residential,False,144.522,,"LINESTRING (-62.6879717 -32.6321741, -62.6881044 -32.6308792)",,
241336283,True,Alberdi,residential,False,127.985,,"LINESTRING (-62.6899309 -32.6271416, -62.6900295 -32.6259936)",,
389641433,True,Salta,residential,False,141.517,,"LINESTRING (-62.6899309 -32.6271416, -62.6884243 -32.6270429)",,
"[124471270, 124471271]",True,"['Sarmiento', 'Salta']",residential,False,268.279,,"LINESTRING (-62.6899309 -32.6271416, -62.6912299 -32.6272267, -62.6912936 -32.6273382, -62.6914214 -32.6275618, -62.6914284 -32.6276442, -62.6913729 -32.6285038)",,
124471270,True,Sarmiento,residential,False,145.77,,"LINESTRING (-62.6913729 -32.6285038, -62.6912705 -32.6298119)",,
148885312,True,Tucumán,residential,False,78.347,,"LINESTRING (-62.6913729 -32.6285038, -62.6922072 -32.6285563)",,
148885289,True,Córdoba,tertiary,False,79.595,,"LINESTRING (-62.6912705 -32.6298119, -62.6904233 -32.6297542)",,
241336285,True,Rivadavia,residential,False,142.468,,"LINESTRING (-62.6912705 -32.6298119, -62.6911558 -32.6310895)",,
241336285,True,Rivadavia,residential,False,109.772,,"LINESTRING (-62.6911558 -32.6310895, -62.6910675 -32.6320739)",,
367088175,True,Pío Angulo,tertiary,False,139.755,,"LINESTRING (-62.6911558 -32.6310895, -62.6926442 -32.6311815)",,
124470258,True,Hipólito Yrigoyen,residential,False,147.079,,"LINESTRING (-62.6910409 -32.632371, -62.6894748 -32.6322705)",,
241336285,True,Rivadavia,residential,False,142.557,,"LINESTRING (-62.6910409 -32.632371, -62.6909262 -32.6336494)",,
124679722,False,Bulevar Colón,secondary,True,123.675,RP3,"LINESTRING (-62.6939926 -32.6257398, -62.6939949 -32.625862, -62.6939995 -32.6259488, -62.6940376 -32.6261353, -62.694191 -32.6268374)",,
124472608,True,Viqueyra,tertiary,False,55.32,RP3,"LINESTRING (-62.6938174 -32.6287547, -62.6935355 -32.6291919)",,
"[645091792, 124679718, 645091767]",False,"['Bulevar Colón', 'Ruta Provincial 3', 'Viqueyra']",secondary,"[False, True]",58.379999999999995,RP3,"LINESTRING (-62.6938174 -32.6287547, -62.6938818 -32.6286711, -62.6940977 -32.6283594, -62.694134 -32.6283026)",yes,
124472608,True,Viqueyra,tertiary,False,93.392,RP3,"LINESTRING (-62.6935355 -32.6291919, -62.6930394 -32.6299205)",,
754727307,False,Pasaje Mariano Moreno,residential,False,67.143,,"LINESTRING (-62.6935355 -32.6291919, -62.6928321 -32.6290749)",,
124468035,True,Rivera Indarte,residential,False,142.685,,"LINESTRING (-62.6868223 -32.6282214, -62.6867115 -32.6295012)",,
254290402,True,Tucumán,residential,False,138.72,,"LINESTRING (-62.6868223 -32.6282214, -62.6882996 -32.6283131)",,
148885303,True,Tucumán,secondary,False,90.501,RP3,"LINESTRING (-62.6928694 -32.6285967, -62.6934295 -32.6286927, -62.6938174 -32.6287547)",,
124470258,True,Hipólito Yrigoyen,residential,False,142.43,,"LINESTRING (-62.6940674 -32.6325673, -62.692551 -32.6324678)",,
812563635,True,Manuel Belgrano,secondary,False,142.052,,"LINESTRING (-62.6940674 -32.6325673, -62.6939505 -32.633841)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,False,141.282,,"LINESTRING (-62.6849954 -32.6307088, -62.6848838 -32.6319759)",,
241342961,True,Pío Angulo,tertiary,False,149.709,,"LINESTRING (-62.6849954 -32.6307088, -62.6865898 -32.6308074)",,
138284961,False,Bulevar Figueroa Alcorta,secondary,True,144.784,,"LINESTRING (-62.6849954 -32.6307088, -62.6850695 -32.6298914, -62.6851131 -32.6294105)",,
241334153,True,Mitre,residential,False,141.699,,"LINESTRING (-62.6865898 -32.6308074, -62.6864696 -32.6320777)",,
