osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry
590439350,True,2,San Martín,secondary,40,False,117.546,,"LINESTRING (-60.4937821 -35.1196575, -60.4950054 -35.1193165)"
87251098,True,,Coronel E. del Busto,residential,,False,122.07,,"LINESTRING (-60.4871687 -35.1145574, -60.4884417 -35.1142098)"
160289948,True,,Brown,residential,,False,113.235,,"LINESTRING (-60.4871687 -35.1145574, -60.4867355 -35.1136027)"
87291421,True,,Lavalle,residential,,False,115.613,,"LINESTRING (-60.4854513 -35.1139501, -60.4859365 -35.1149111)"
87251083,True,,Leonetti,residential,,False,135.872,,"LINESTRING (-60.4950054 -35.1193165, -60.4944689 -35.1181761)"
87251143,True,,12 de Octubre,residential,,False,55.213,,"LINESTRING (-60.4941463 -35.1115981, -60.49357 -35.111754)"
87251029,True,,Mitre,residential,,False,118.657,,"LINESTRING (-60.4884417 -35.1142098, -60.4888957 -35.1152102)"
87251098,True,,Coronel E. del Busto,residential,,False,117.408,,"LINESTRING (-60.4884417 -35.1142098, -60.4896639 -35.1138702)"
160182690,True,3,España,secondary,40,False,137.645,RP70,"LINESTRING (-60.4932499 -35.1184987, -60.4937821 -35.1196575)"
160182699,True,,Remedios de Escalada,residential,,False,120.077,,"LINESTRING (-60.4932499 -35.1184987, -60.4919938 -35.1188311)"
87251090,True,,General Paz,residential,,False,117.464,,"LINESTRING (-60.4890334 -35.118532, -60.4902521 -35.1181824)"
87291414,True,,Barrera,residential,,False,117.851,,"LINESTRING (-60.4890334 -35.118532, -60.4885511 -35.1175483)"
160289952,True,,Conesa,residential,,False,118.838,,"LINESTRING (-60.4931153 -35.1151956, -60.4926592 -35.1141941)"
444208349,True,,Pellegrini,secondary,,False,115.02,,"LINESTRING (-60.4931153 -35.1151956, -60.4943124 -35.1148623)"
160289967,True,,Suárez,residential,,False,117.609,,"LINESTRING (-60.4851938 -35.1162373, -60.4847426 -35.1152461)"
87251090,True,,General Paz,residential,,False,120.078,,"LINESTRING (-60.4915368 -35.1178541, -60.4927879 -35.1175093)"
310006490,True,3,Macaya,secondary,40,False,117.669,RP70,"LINESTRING (-60.4915368 -35.1178541, -60.4910811 -35.1168637)"
87251090,True,,General Paz,residential,,False,122.418,,"LINESTRING (-60.4902521 -35.1181824, -60.4915368 -35.1178541)"
160289960,True,,Núñez,residential,,False,117.54,,"LINESTRING (-60.4902521 -35.1181824, -60.4907096 -35.119171)"
87251053,True,,Falcón,residential,,False,119.812,,"LINESTRING (-60.4943124 -35.1148623, -60.4947633 -35.1158747)"
87291414,True,,Barrera,residential,,False,114.629,,"LINESTRING (-60.4894695 -35.1194992, -60.4890334 -35.118532)"
160182699,True,,Remedios de Escalada,residential,,False,115.028,,"LINESTRING (-60.4894695 -35.1194992, -60.4892724 -35.1195513, -60.4882833 -35.1198575)"
87251090,True,,General Paz,residential,,False,119.181,,"LINESTRING (-60.4927879 -35.1175093, -60.4940319 -35.1171726)"
160182690,True,3,España,secondary,40,False,117.768,RP70,"LINESTRING (-60.4927879 -35.1175093, -60.4932499 -35.1184987)"
983644223,True,,12 de Octubre,residential,,False,123.031,,"LINESTRING (-60.4867355 -35.1136027, -60.4854513 -35.1139501)"
983644224,True,,Brown,residential,,False,119.262,,"LINESTRING (-60.4867355 -35.1136027, -60.4862782 -35.1125975)"
160182683,True,3,Alsina,secondary,40,False,121.572,RP70,"LINESTRING (-60.4906152 -35.1158981, -60.4901343 -35.114878)"
444208349,True,,Pellegrini,secondary,,False,118.87,,"LINESTRING (-60.4906152 -35.1158981, -60.4918461 -35.1155389)"
87251083,True,,Leonetti,residential,,False,116.562,,"LINESTRING (-60.4940319 -35.1171726, -60.4935754 -35.1161931)"
87251090,True,,General Paz,residential,,False,111.486,,"LINESTRING (-60.4940319 -35.1171726, -60.4951877 -35.1168388)"
310006490,True,3,Macaya,secondary,40,False,138.862,RP70,"LINESTRING (-60.4925243 -35.1200021, -60.4919938 -35.1188311)"
