osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry
370714681,True,2,General Rodríguez,residential,False,141.918,,,"LINESTRING (-58.4634315 -34.8180474, -58.4625952 -34.8191233)"
479740558,False,4,Boulevard Buenos Aires,secondary,True,136.37,RP205,60,"LINESTRING (-58.4634315 -34.8180474, -58.4621791 -34.8173789)"
383697836,False,4,Boulevard Buenos Aires,secondary,False,132.934,RP205,60,"LINESTRING (-58.4634315 -34.8180474, -58.4639611 -34.8183199, -58.464161 -34.8184259, -58.4646591 -34.8186904)"
479740559,False,4,Boulevard Buenos Aires,secondary,True,44.11,RP205,60,"LINESTRING (-58.4650662 -34.8189041, -58.4646591 -34.8186904)"
492684087,True,2,Sofía Terrero de Santamarina,secondary,False,130.97199999999998,RP205,60,"LINESTRING (-58.4650662 -34.8189041, -58.4653746 -34.8188493, -58.465798 -34.8187741, -58.4663166 -34.8186821, -58.4664685 -34.8186551)"
383697847,False,2,Avenida Enrique Santamarina,secondary,True,43.722,RP205,60,"LINESTRING (-58.4667794 -34.819835, -58.4670333 -34.8199685, -58.4671827 -34.8200471)"
492684088,True,2,Sofía Terrero de Santamarina,secondary,False,130.98,RP205,60,"LINESTRING (-58.4667794 -34.819835, -58.4663147 -34.8199175, -58.4660918 -34.8199571, -58.4657409 -34.8200194, -58.465377 -34.820084)"
28434760,True,2,Leandro N. Alem,secondary,False,44.838,,,"LINESTRING (-58.465377 -34.820084, -58.4651616 -34.8204464)"
28434589,True,2,Sofía Terrero de Santamarina,secondary,False,134.232,RP205,60,"LINESTRING (-58.465377 -34.820084, -58.4653206 -34.8198698, -58.4652345 -34.8195431, -58.4652048 -34.8194301, -58.4651253 -34.8191286, -58.4650662 -34.8189041)"
28434812,True,2,Leandro N. Alem,secondary,False,43.364,,,"LINESTRING (-58.4664685 -34.8186551, -58.4667245 -34.8183266)"
492684089,True,2,Sofía Terrero de Santamarina,secondary,False,134.233,RP205,60,"LINESTRING (-58.4664685 -34.8186551, -58.4665283 -34.8188821, -58.4665824 -34.8190875, -58.4666096 -34.8191905, -58.4666389 -34.8193017, -58.4667241 -34.819625, -58.4667794 -34.819835)"
383697835,False,,Avenida Dardo Rocha,secondary,True,131.78,,,"LINESTRING (-58.4704284 -34.8159134, -58.4716421 -34.816555)"
480040110,True,,Vicente López y Planes,residential,False,140.976,,40,"LINESTRING (-58.4704284 -34.8159134, -58.4695762 -34.8169707)"
383697833,False,,Avenida Dardo Rocha,secondary,False,140.26399999999998,,,"LINESTRING (-58.4704284 -34.8159134, -58.4703491 -34.8158711, -58.4693607 -34.8153436, -58.4691402 -34.8152259)"
49274211,True,,Anacleto Rojas,residential,False,135.374,,,"LINESTRING (-58.4695762 -34.8169707, -58.4708418 -34.8176052)"
383697834,True,,Vicente López y Planes,residential,False,133.789,,40,"LINESTRING (-58.4695762 -34.8169707, -58.4687873 -34.8179847)"
383697835,False,,Avenida Dardo Rocha,secondary,False,131.78,,,"LINESTRING (-58.4716421 -34.816555, -58.4704284 -34.8159134)"
370714680,True,,Coronel Manuel Dorrego,secondary,False,137.748,,,"LINESTRING (-58.4708418 -34.8176052, -58.4716421 -34.816555)"
49274211,True,,Anacleto Rojas,residential,False,138.075,,,"LINESTRING (-58.4683059 -34.8162967, -58.4695762 -34.8169707)"
28434812,True,2,Leandro N. Alem,secondary,False,141.344,,,"LINESTRING (-58.4683059 -34.8162967, -58.4690795 -34.8153038, -58.4691402 -34.8152259)"
296527012,True,,General Lavalle,residential,False,136.622,,,"LINESTRING (-58.469666 -34.8213533, -58.4688627 -34.82239)"
383697849,False,,Avenida Enrique Santamarina,secondary,False,135.227,RP205,60,"LINESTRING (-58.469666 -34.8213533, -58.4684187 -34.8206972)"
383697849,False,,Avenida Enrique Santamarina,secondary,True,137.671,RP205,60,"LINESTRING (-58.469666 -34.8213533, -58.4709359 -34.8220212)"
383697849,False,,Avenida Enrique Santamarina,secondary,False,137.671,RP205,60,"LINESTRING (-58.4709359 -34.8220212, -58.469666 -34.8213533)"
383697850,True,,General Paz,residential,False,136.813,,,"LINESTRING (-58.4709359 -34.8220212, -58.4717406 -34.8209832)"
362830369,True,,Mariano Acosta,residential,False,134.026,,,"LINESTRING (-58.4700208 -34.8186384, -58.4687873 -34.8179847)"
370714680,True,,Coronel Manuel Dorrego,secondary,False,137.172,,,"LINESTRING (-58.4700208 -34.8186384, -58.4708418 -34.8176052)"
296527012,True,,General Lavalle,residential,False,136.9,,,"LINESTRING (-58.4712983 -34.819283, -58.4704762 -34.8203127)"
362830369,True,,Mariano Acosta,residential,False,136.885,,,"LINESTRING (-58.4712983 -34.819283, -58.4700208 -34.8186384)"
49247548,True,,Doctor Ángel Rotta,residential,False,137.407,,,"LINESTRING (-58.4704762 -34.8203127, -58.4717406 -34.8209832)"
296527012,True,,General Lavalle,residential,False,137.327,,,"LINESTRING (-58.4704762 -34.8203127, -58.469666 -34.8213533)"
370714680,True,,Coronel Manuel Dorrego,secondary,False,137.82,,,"LINESTRING (-58.4684187 -34.8206972, -58.4692315 -34.8196527)"
383697849,False,,Avenida Enrique Santamarina,secondary,False,133.999,RP205,60,"LINESTRING (-58.4684187 -34.8206972, -58.4671827 -34.8200471)"
383697849,False,,Avenida Enrique Santamarina,secondary,True,135.227,RP205,60,"LINESTRING (-58.4684187 -34.8206972, -58.469666 -34.8213533)"
383697849,False,,Avenida Enrique Santamarina,secondary,True,133.999,RP205,60,"LINESTRING (-58.4671827 -34.8200471, -58.4684187 -34.8206972)"
383697847,False,2,Avenida Enrique Santamarina,secondary,False,43.722,RP205,60,"LINESTRING (-58.4671827 -34.8200471, -58.4670333 -34.8199685, -58.4667794 -34.819835)"
383697848,True,,Vicente López y Planes,residential,False,137.559,,40,"LINESTRING (-58.4671827 -34.8200471, -58.4670773 -34.8201825, -58.4663716 -34.8210897)"
28434812,True,2,Leandro N. Alem,secondary,False,133.867,,,"LINESTRING (-58.4675158 -34.8173109, -58.4683059 -34.8162967)"
49274212,True,,Florentino Ameghino,residential,False,136.844,,,"LINESTRING (-58.4675158 -34.8173109, -58.4662635 -34.8166345)"
362830369,True,,Mariano Acosta,residential,False,138.154,,,"LINESTRING (-58.4687873 -34.8179847, -58.4675158 -34.8173109)"
383697834,True,,Vicente López y Planes,residential,False,133.803,,40,"LINESTRING (-58.4687873 -34.8179847, -58.4679983 -34.8189988)"
28434812,True,2,Leandro N. Alem,secondary,False,134.066,,,"LINESTRING (-58.4667245 -34.8183266, -58.4675158 -34.8173109)"
49247548,True,,Doctor Ángel Rotta,residential,False,138.233,,,"LINESTRING (-58.4667245 -34.8183266, -58.4679983 -34.8189988)"
49247548,True,,Doctor Ángel Rotta,residential,False,135.263,,,"LINESTRING (-58.4692315 -34.8196527, -58.4704762 -34.8203127)"
370714680,True,,Coronel Manuel Dorrego,secondary,False,133.836,,,"LINESTRING (-58.4692315 -34.8196527, -58.4700208 -34.8186384)"
49247548,True,,Doctor Ángel Rotta,residential,False,134.014,,,"LINESTRING (-58.4679983 -34.8189988, -58.4692315 -34.8196527)"
383697834,True,,Vicente López y Planes,residential,False,138.314,,40,"LINESTRING (-58.4679983 -34.8189988, -58.4671827 -34.8200471)"
532815067,False,2,Intendente Juan Italiani,residential,False,138.45,,,"LINESTRING (-58.4713982 -34.823744, -58.4701153 -34.8230798)"
362830372,True,,General Paz,residential,False,139.524,,,"LINESTRING (-58.4701153 -34.8230798, -58.4709359 -34.8220212)"
362830375,True,2,Intendente Juan Italiani,residential,False,137.684,,,"LINESTRING (-58.4701153 -34.8230798, -58.4688627 -34.82239)"
532815067,False,2,Intendente Juan Italiani,residential,True,138.45,,,"LINESTRING (-58.4701153 -34.8230798, -58.4713982 -34.823744)"
49248127,False,2,Mariano Moreno,residential,True,9.657,,,"LINESTRING (-58.464353 -34.821472, -58.4642659 -34.8214227)"
136760978,False,2,Cornelio Saavedra,residential,False,132.405,,,"LINESTRING (-58.464353 -34.821472, -58.4655732 -34.8221158)"
243220876,True,2,Leandro N. Alem,secondary,False,135.501,,,"LINESTRING (-58.464353 -34.821472, -58.4635615 -34.8225029)"
136852627,False,2,General Bartolomé Mitre,residential,True,131.589,,,"LINESTRING (-58.4647739 -34.8231431, -58.4635615 -34.8225029)"
382975928,False,2,Vicente López y Planes,residential,True,135.544,,,"LINESTRING (-58.4647739 -34.8231431, -58.4655732 -34.8221158)"
136760978,False,2,Cornelio Saavedra,residential,False,133.981,,,"LINESTRING (-58.4655732 -34.8221158, -58.4668079 -34.8227673)"
136760978,False,2,Cornelio Saavedra,residential,True,132.405,,,"LINESTRING (-58.4655732 -34.8221158, -58.464353 -34.821472)"
382975928,False,2,Vicente López y Planes,residential,False,135.544,,,"LINESTRING (-58.4655732 -34.8221158, -58.4647739 -34.8231431)"
