osmid,name,highway,width,oneway,reversed,length,lanes,ref,geometry,bridge,maxspeed
296308637,Rivadavia,tertiary,12,False,False,123.614,,,"LINESTRING (-71.3543338 -40.1592517, -71.3548988 -40.1582273)",,
296375611,General Villegas,primary,,True,False,121.611,2,RN40,"LINESTRING (-71.3543338 -40.1592517, -71.3530313 -40.1587987)",,
649320605,Rivadavia,residential,,False,True,122.525,,,"LINESTRING (-71.3543338 -40.1592517, -71.3537984 -40.1602748)",,
296375611,General Villegas,primary,,True,False,119.527,2,RN40,"LINESTRING (-71.3530313 -40.1587987, -71.3517384 -40.1583755)",,
815964791,Mariano Moreno,residential,,False,False,121.801,,,"LINESTRING (-71.3530313 -40.1587987, -71.3524898 -40.1598129)",,
815964791,Mariano Moreno,residential,,False,True,119.853,,,"LINESTRING (-71.3530313 -40.1587987, -71.3535634 -40.1578005)",,
296375611,General Villegas,primary,,True,False,120.228,2,RN40,"LINESTRING (-71.3517384 -40.1583755, -71.350433 -40.1579587)",,
567913492,Teniente Coronel Pérez,residential,,False,False,119.603,,,"LINESTRING (-71.3517384 -40.1583755, -71.3522688 -40.1573792)",,
567913492,Teniente Coronel Pérez,residential,,False,True,119.712,,,"LINESTRING (-71.3517384 -40.1583755, -71.3512014 -40.1593708)",,
296375611,General Villegas,primary,,True,False,120.848,2,RN40,"LINESTRING (-71.350433 -40.1579587, -71.3491314 -40.157521)",,
815964798,Capitán Adolfo Drury,tertiary,,False,False,119.309,2,,"LINESTRING (-71.350433 -40.1579587, -71.3498926 -40.158949)",,
815964798,Capitán Adolfo Drury,tertiary,,False,True,120.4,2,,"LINESTRING (-71.350433 -40.1579587, -71.3509788 -40.1569595)",,
296308637,Rivadavia,tertiary,12,False,True,123.614,,,"LINESTRING (-71.3548988 -40.1582273, -71.3543338 -40.1592517)",,
815964792,Avenida San Martín,primary,,True,False,120.301,2,RN40,"LINESTRING (-71.3548988 -40.1582273, -71.3561983 -40.1586564)",,
296308637,Rivadavia,tertiary,12,False,False,114.649,,,"LINESTRING (-71.3548988 -40.1582273, -71.3551602 -40.1577324, -71.3554038 -40.1572712)",,
815964791,Mariano Moreno,residential,,False,False,119.853,,,"LINESTRING (-71.3535634 -40.1578005, -71.3530313 -40.1587987)",,
815964792,Avenida San Martín,primary,,True,False,123.01,2,RN40,"LINESTRING (-71.3535634 -40.1578005, -71.3548988 -40.1582273)",,
815964795,Mariano Moreno,residential,,False,True,119.709,,,"LINESTRING (-71.3535634 -40.1578005, -71.3541307 -40.1568151)",,
815964797,Avenida San Martín,primary,,True,False,72.986,2,RN40,"LINESTRING (-71.3509788 -40.1569595, -71.351769 -40.1572166)",,
815964798,Capitán Adolfo Drury,tertiary,,False,False,120.4,2,,"LINESTRING (-71.3509788 -40.1569595, -71.350433 -40.1579587)",,
815964800,Capitán Adolfo Drury,tertiary,,False,True,122.346,2,,"LINESTRING (-71.3509788 -40.1569595, -71.3513165 -40.1563597, -71.3515478 -40.1559488)",,
30452113,José Calderon,residential,,False,False,121.263,,,"LINESTRING (-71.3570213 -40.1542699, -71.3583309 -40.1547028)",,
55532830,Rivadavia,tertiary,,False,False,118.322,,,"LINESTRING (-71.3570213 -40.1542699, -71.3575461 -40.1532843)",,
55532830,Rivadavia,tertiary,,False,True,115.543,,,"LINESTRING (-71.3570213 -40.1542699, -71.3565194 -40.1552356)",,
30452113,José Calderon,residential,,False,True,126.11399999999999,,,"LINESTRING (-71.3570213 -40.1542699, -71.3562238 -40.1540007, -71.3561438 -40.1539555, -71.3559281 -40.153766, -71.3558698 -40.1537289, -71.3557732 -40.1536918)",,
30452113,José Calderon,residential,,False,False,117.433,,,"LINESTRING (-71.3545257 -40.1532377, -71.3557732 -40.1536918)",,
55532826,Teniente Coronel Pérez,tertiary,,False,True,29.949,,,"LINESTRING (-71.3545257 -40.1532377, -71.3543917 -40.1534868)",yes,
649320606,Teniente Coronel Pérez,tertiary,,False,False,99.575,,,"LINESTRING (-71.3545257 -40.1532377, -71.3549652 -40.1524076)",,
30452112,Rudecindo Roca,residential,,False,False,121.672,,,"LINESTRING (-71.3539205 -40.1543831, -71.3526104 -40.1539419)",,
30452112,Rudecindo Roca,residential,,False,True,117.685,,,"LINESTRING (-71.3539205 -40.1543831, -71.3551723 -40.1548356)",,
324892359,Teniente Coronel Pérez,tertiary,,False,False,107.409,,,"LINESTRING (-71.3539205 -40.1543831, -71.3543917 -40.1534868)",,
623233881,Teniente Coronel Pérez,tertiary,10,False,True,121.819,,,"LINESTRING (-71.3539205 -40.1543831, -71.3533649 -40.155393)",,
1026266190,General Villegas,primary,,True,False,121.05799999999999,2,RN40,"LINESTRING (-71.3582359 -40.1605322, -71.3577535 -40.1603874, -71.3574167 -40.1602773, -71.3569196 -40.1601162)",,
296308621,Gabriel Obeid,tertiary,,False,False,118.087,,,"LINESTRING (-71.3563733 -40.161113, -71.3550878 -40.1607097)",,
1026266189,Coronel Díaz,tertiary,12,False,True,120.173,,RN40,"LINESTRING (-71.3563733 -40.161113, -71.3564385 -40.1609866, -71.3569196 -40.1601162)",,
296375611,General Villegas,primary,,True,False,118.591,2,RN40,"LINESTRING (-71.3569196 -40.1601162, -71.355639 -40.1596924)",,
258402102,Coronel Díaz,residential,,False,True,125.957,,,"LINESTRING (-71.3569196 -40.1601162, -71.3571956 -40.1596267, -71.3575061 -40.1590759)",,
1026266189,Coronel Díaz,tertiary,12,False,False,120.173,,RN40,"LINESTRING (-71.3569196 -40.1601162, -71.3564385 -40.1609866, -71.3563733 -40.161113)",,
296308636,Rivadavia,tertiary,12,False,False,63.855,,,"LINESTRING (-71.3559529 -40.156252, -71.3562462 -40.1557233)",,
296374076,Rivadavia,secondary,12,False,True,122.561,,,"LINESTRING (-71.3559529 -40.156252, -71.3554038 -40.1572712)",,
623233876,Perito Moreno,secondary,,False,True,122.882,,,"LINESTRING (-71.3559529 -40.156252, -71.3546241 -40.1558163)",,
55521107,Manuel Belgrano,residential,,False,True,123.135,,,"LINESTRING (-71.3491314 -40.157521, -71.3485843 -40.1585464)",,
296375611,General Villegas,primary,,True,False,123.034,2,RN40,"LINESTRING (-71.3491314 -40.157521, -71.347805 -40.1570776)",,
55521107,Manuel Belgrano,residential,,False,False,118.8,,,"LINESTRING (-71.3491314 -40.157521, -71.3493206 -40.1571835, -71.3496635 -40.1565331)",,
296374076,Rivadavia,secondary,12,False,False,122.561,,,"LINESTRING (-71.3554038 -40.1572712, -71.3559529 -40.156252)",,
815964796,Teniente General Roca,tertiary,,False,True,119.49,2,,"LINESTRING (-71.3554038 -40.1572712, -71.3541307 -40.1568151)",,
296308637,Rivadavia,tertiary,12,False,True,114.649,,,"LINESTRING (-71.3554038 -40.1572712, -71.3551602 -40.1577324, -71.3548988 -40.1582273)",,
296374071,Teniente General Roca,secondary,,False,False,121.18800000000002,2,,"LINESTRING (-71.3554038 -40.1572712, -71.3559511 -40.1574561, -71.3563459 -40.1575895, -71.3567081 -40.1577118)",,
55521110,Coronel Rohde,residential,,False,False,113.619,2,,"LINESTRING (-71.3567081 -40.1577118, -71.3565152 -40.1580692, -71.3561983 -40.1586564)",,
55521110,Coronel Rohde,residential,,False,True,134.722,2,,"LINESTRING (-71.3567081 -40.1577118, -71.3568054 -40.1575248, -71.356871 -40.1573988, -71.3569475 -40.1572518, -71.3571157 -40.1569285, -71.357294 -40.156586)",,
296374071,Teniente General Roca,secondary,,False,False,119.256,2,,"LINESTRING (-71.3567081 -40.1577118, -71.3571323 -40.1578551, -71.3572826 -40.1579059, -71.3573295 -40.1579217, -71.3579916 -40.1581454)",,
296374071,Teniente General Roca,secondary,,False,True,121.18800000000002,2,,"LINESTRING (-71.3567081 -40.1577118, -71.3563459 -40.1575895, -71.3559511 -40.1574561, -71.3554038 -40.1572712)",,
55604083,Avenida San Martín,primary,,True,False,121.42,2,RN40,"LINESTRING (-71.3496635 -40.1565331, -71.3509788 -40.1569595)",,
55521107,Manuel Belgrano,residential,,False,False,124.977,,,"LINESTRING (-71.3496635 -40.1565331, -71.3498975 -40.1561093, -71.3502353 -40.1554976)",,
55521107,Manuel Belgrano,residential,,False,True,118.8,,,"LINESTRING (-71.3496635 -40.1565331, -71.3493206 -40.1571835, -71.3491314 -40.157521)",,
55521107,Manuel Belgrano,residential,,False,False,75.379,,,"LINESTRING (-71.348238 -40.1591705, -71.3485843 -40.1585464)",,
55521141,Rudecindo Roca,residential,,False,False,109.234,,,"LINESTRING (-71.3576864 -40.1556473, -71.3565194 -40.1552356)",,
55521141,Rudecindo Roca,residential,,False,True,8.948,,,"LINESTRING (-71.3576864 -40.1556473, -71.3577826 -40.15568)",,
298817373,Coronel Rohde,residential,6,False,False,44.986,1,,"LINESTRING (-71.3576864 -40.1556473, -71.3574753 -40.1560183)",,
296374072,Teniente General Roca,tertiary,,False,False,122.308,2,,"LINESTRING (-71.3502353 -40.1554976, -71.3515478 -40.1559488)",,
296374072,Teniente General Roca,tertiary,,False,True,121.534,2,,"LINESTRING (-71.3502353 -40.1554976, -71.3489344 -40.1550437)",,
55521107,Manuel Belgrano,residential,,False,False,120.25,,,"LINESTRING (-71.3502353 -40.1554976, -71.3505238 -40.1549783, -71.3507757 -40.1544982)",,
55521107,Manuel Belgrano,residential,,False,True,124.977,,,"LINESTRING (-71.3502353 -40.1554976, -71.3498975 -40.1561093, -71.3496635 -40.1565331)",,
30452113,José Calderon,residential,,False,True,117.433,,,"LINESTRING (-71.3557732 -40.1536918, -71.3545257 -40.1532377)",,
55521140,Mariano Moreno,residential,,False,False,102.533,,,"LINESTRING (-71.3557732 -40.1536918, -71.3562418 -40.1528421)",,
30452113,José Calderon,residential,,False,False,126.11399999999999,,,"LINESTRING (-71.3557732 -40.1536918, -71.3558698 -40.1537289, -71.3559281 -40.153766, -71.3561438 -40.1539555, -71.3562238 -40.1540007, -71.3570213 -40.1542699)",,
55521141,Rudecindo Roca,residential,,False,True,109.234,,,"LINESTRING (-71.3565194 -40.1552356, -71.3576864 -40.1556473)",,
55532824,Rivadavia,tertiary,,False,True,58.991,,,"LINESTRING (-71.3565194 -40.1552356, -71.3562462 -40.1557233)",yes,
55532830,Rivadavia,tertiary,,False,False,115.543,,,"LINESTRING (-71.3565194 -40.1552356, -71.3570213 -40.1542699)",,
258405125,Gabriel Obeid,tertiary,12,False,False,120.708,,,"LINESTRING (-71.3512014 -40.1593708, -71.3498926 -40.158949)",,
258405125,Gabriel Obeid,tertiary,12,False,True,120.019,,,"LINESTRING (-71.3512014 -40.1593708, -71.3524898 -40.1598129)",,
567913492,Teniente Coronel Pérez,residential,,False,False,119.712,,,"LINESTRING (-71.3512014 -40.1593708, -71.3517384 -40.1583755)",,
567913492,Teniente Coronel Pérez,residential,,False,True,122.388,,,"LINESTRING (-71.3512014 -40.1593708, -71.3506472 -40.1603867)",,
30452112,Rudecindo Roca,residential,,False,False,122.849,,,"LINESTRING (-71.3513054 -40.1534993, -71.349983 -40.1530532)",,
30452112,Rudecindo Roca,residential,,False,True,121.339,,,"LINESTRING (-71.3513054 -40.1534993, -71.3526104 -40.1539419)",,
55521107,Manuel Belgrano,residential,,False,False,121.371,,,"LINESTRING (-71.3513054 -40.1534993, -71.3518437 -40.1524883)",,
55521107,Manuel Belgrano,residential,,False,True,119.849,,,"LINESTRING (-71.3513054 -40.1534993, -71.3507757 -40.1544982)",,
30452109,Mariano Moreno,residential,,False,False,118.714,,,"LINESTRING (-71.3546241 -40.1558163, -71.3541307 -40.1568151)",,
30452109,Mariano Moreno,residential,,False,True,118.584,,,"LINESTRING (-71.3546241 -40.1558163, -71.3551723 -40.1548356)",,
623233876,Perito Moreno,secondary,,False,False,122.882,,,"LINESTRING (-71.3546241 -40.1558163, -71.3559529 -40.156252)",,
623233876,Perito Moreno,secondary,,False,True,116.908,,,"LINESTRING (-71.3546241 -40.1558163, -71.3533649 -40.155393)",,
